"","D7S_RS00125","D7S_RS00180","D7S_RS00185","D7S_RS00285","D7S_RS00410","D7S_RS00415","D7S_RS00420","D7S_RS00485","D7S_RS00495","D7S_RS00650","D7S_RS00655","D7S_RS00735","D7S_RS00800","D7S_RS01315","D7S_RS01455","D7S_RS01510","D7S_RS02060","D7S_RS02120","D7S_RS02125","D7S_RS02355","D7S_RS02370","D7S_RS02380","D7S_RS02545","D7S_RS02605","D7S_RS02610","D7S_RS02780","D7S_RS02895","D7S_RS03165","D7S_RS03190","D7S_RS03770","D7S_RS03775","D7S_RS03920","D7S_RS03955","D7S_RS03960","D7S_RS04155","D7S_RS04175","D7S_RS04370","D7S_RS04380","D7S_RS04435","D7S_RS04440","D7S_RS04490","D7S_RS05005","D7S_RS05055","D7S_RS05060","D7S_RS05065","D7S_RS05130","D7S_RS05135","D7S_RS05355","D7S_RS05360","D7S_RS05390","D7S_RS05750","D7S_RS05765","D7S_RS05810","D7S_RS05820","D7S_RS05830","D7S_RS05850","D7S_RS06045","D7S_RS06310","D7S_RS06530","D7S_RS06535","D7S_RS06540","D7S_RS06550","D7S_RS06555","D7S_RS06660","D7S_RS06695","D7S_RS06705","D7S_RS06710","D7S_RS06715","D7S_RS06725","D7S_RS06910","D7S_RS06915","D7S_RS06920","D7S_RS06970","D7S_RS07325","D7S_RS07410","D7S_RS07415","D7S_RS07430","D7S_RS07465","D7S_RS07805","D7S_RS07890","D7S_RS07895","D7S_RS07955","D7S_RS07980","D7S_RS08005","D7S_RS08105","D7S_RS08175","D7S_RS08215","D7S_RS08385","D7S_RS08740","D7S_RS08830","D7S_RS08855","D7S_RS08860","D7S_RS08865","D7S_RS09315","D7S_RS09760","D7S_RS09840","D7S_RS10275","D7S_RS10595","D7S_RS10750","D7S_RS10965","D7S_RS10970","D7S_RS11125","D7S_RS11260","D7S_RS11265","D7S_RS11295","D7S_RS11365","D7S_RS11435","D7S_RS11450","D7S_RS11455"
"AGGA_Li_2 (GE) - TPM",-0.610400601777692,0.725510761688859,0.491874950265011,-0.878102998226505,0.975619650403583,-0.584589035026986,-0.120710302248371,0.12983804393587,-0.166666666666667,-0.542555740052265,-0.884859092197391,0.252857420403619,0.247482932621039,-0.287591741007421,0.921084409500258,-1.04064916901964,-0.19605800844368,1.74829212000194,-0.327277638238162,-0.560936028138397,-1.09650947763187,1.65059596087807,1.03781488387489,0.194238390737945,-0.813911512872877,0.347010508326383,-0.174333973506322,1.74685042435587,0.779462561419344,0.100280094797834,-0.554963809906517,-0.085386116348157,0.0726609347691351,0.446360134871852,2.1758574415551,-0.329324808783552,1.16688257203822,2.25596248537792,-0.879783485647144,0.0292232203099023,0.145863181344129,0.150212369838434,0.353546395986099,0.884422435883603,-0.140234915832538,-0.774370569575145,0.222329604657539,-0.463359723745394,-0.226084158497109,1.23386754877641,0.382437210723175,-0.219664593095857,1.50423789088762,-0.45684929753525,-0.534377959365944,0.0698932826691804,-1.20431186783,-0.847624504713396,-0.287794266241036,0.687088782856639,1.39343775193004,1.76279314514581,0.0290820267194398,-0.526425775321076,-0.25225308326774,0.58149714936464,-0.0203953922574033,-0.683777084556148,0.867747409746053,-0.756527935705919,0.208880624678724,1.37934063395607,-0.702577485439596,0.494121147911462,-0.578673984340399,0.72225025807064,-0.476671399380355,0.50762877314669,1.03639792646043,-0.815276095113651,1.25528000156534,1.23593436168569,1.08496554190746,-0.393108629308463,-0.640750243199683,0.668464531821397,1.06433639852923,0.523272686690738,1.39445426829875,-0.829370218081977,1.53191379097723,-0.166666666666667,0.218415517390343,0.141908123206802,-0.450440860762948,-0.228372434909959,-0.304924061387066,1.51556488893624,-0.845590835729851,0.832082915451897,-0.0618031240657931,-1.28153439890116,0.334015517391373,-1.21737083044648,0.977194444073149,1.10467725315649,1.02229939804963,0.0486033246887743,0.568740466153629
"AGGA_Li_3 (GE) - TPM",-0.610400601777692,0.505422889687337,2.29078764137359,-0.309816807118606,1.23897388822006,0.341796806979686,-0.0937367601229417,0.854255920049992,-0.166666666666667,-0.058337912872596,0.0873275863552215,0.212692546032336,-0.309839483949398,-0.287591741007421,1.92631225821452,1.96371709798282,-0.0474064670574329,-0.203945974557297,1.33727008859664,0.941069509112619,0.948468147705847,2.40382671075845,-0.868753668947623,2.85674822930384,1.88269417222218,0.39057918669071,-0.732112379963231,1.88570484451653,-0.616081537388375,0.425594383771413,0.839457153170516,-1.47838766684089,1.57174483048712,-0.478253516728432,1.24278428463742,0.381567561240912,0.901910784825991,-1.34144789532112,-0.830221214365167,1.0948073886047,0.535384852541522,-1.0541954196176,-1.1968591645845,0.887423168913751,2.78823016104444,-0.357468161412538,2.11269712687254,-0.463359723745394,-0.226084158497109,-1.59415036907397,1.17518526870397,-0.561472131441437,0.646279023800019,0.752303290445899,-0.437957686561799,-1.28808795947637,-0.412373123510428,1.34410706954644,-0.898070592875926,1.21280587699057,-0.608390941861869,-0.668701867589974,-0.962711494432223,0.307882293137654,0.517762176732925,2.14228508125235,0.264061867090983,0.230840422158906,-0.1152739898163,-0.477439608510678,0.589826165848392,0.0222249152612657,1.50330570626682,0.777593187175356,0.746291281797959,-0.874089779935587,0.939072982261447,-0.192629874746236,0.932359562570603,0.599806170091312,-0.504025230034413,1.57509417496316,-0.912475091856554,0.509488917475505,-0.640750243199683,1.28740451995946,0.275527798672383,1.07371000394179,1.95322502115208,0.456294677847614,0.88837858882329,-0.166666666666667,2.10430104381164,0.040281375002906,-0.26013833140121,-0.228372434909959,-0.807373840893034,0.858582690418056,-0.904690948468574,-1.20279186762178,3.19707660462679,-0.565477454109471,0.374219739716817,-0.677135327393131,0.497362735707251,1.29919962152899,-0.600001649243126,0.677696615454933,0.847734151226321
"AGGA_Mig_1 (GE) - TPM",-0.0086842876344984,-1.35872951460655,-0.953941429992608,0.395444233076635,0.363965476733592,-0.204229421038722,-0.281785553737761,-0.491439617835659,-0.166666666666667,-0.542555740052265,2.74419531920271,1.188252453307,-0.369486539458618,-0.287591741007421,-0.703379784943872,0.459557594855356,-0.611892432357543,-0.337078066316074,-1.45953171422421,-0.890484603014006,0.965777157008034,-0.266097302045024,-1.15645203337134,-0.885784279637643,0.797602665200949,2.31751901657771,-0.114583257202986,-1.12989618981111,-0.546544499703658,-0.00301168983081036,-0.431884326542142,-0.44275744151674,0.0444660790949998,-0.709234728399716,-1.05930705375925,-0.124868404093927,1.51641459181794,0.767079840809233,0.472133989258642,0.489398258476876,1.89278407941547,-0.141796173408492,-1.38602964478727,-1.26587287135829,-0.714927542244457,1.01924159886198,0.754969851319952,-0.463359723745394,5.20691949259192,1.16846383810644,0.39190065717177,-0.561472131441437,-0.933317253322536,-0.193570294390433,0.0840489913197943,0.215363869426822,-1.30381381144882,-1.33625183840416,1.23824041234999,-1.31730549173782,-0.608390941861869,-1.16114291707568,-0.962711494432223,1.04910605279932,-0.906577969373436,0.708233063926485,-0.0142767040102121,-1.08973415902168,-0.951800564673861,-0.756527935705919,0.282081477547845,-0.347692761372878,-0.840921703597685,0.63933264221275,-0.578673984340399,-0.874089779935587,0.259081180534289,-1.11647143872378,0.191239883106395,0.815247137657966,0.266449280266952,-0.00538732287207856,-0.912475091856554,-0.285520508413253,-0.640750243199683,-0.114225200114386,0.891195114487442,-0.890815037800116,0.986700800626042,0.43380895475547,-0.263431176679592,-0.166666666666667,-0.461065485960017,0.670306336310809,-0.0533667332842794,-0.228372434909959,0.0270364772705485,-0.342467202635102,0.526081121022537,1.01339874892485,0.925981510016751,-0.532671534186716,0.752310214944661,0.0458324037027481,1.99210547347881,-0.0587549696562837,-1.20545081434805,-0.350299239945143,0.268910947871581
"AGGA_Mig_2 (GE) - TPM",-0.610400601777692,0.159214385127784,-0.593625490615688,0.798328799595751,2.05382867947385,-0.560859873175817,0.64981735847632,-0.722858474732928,-0.166666666666667,-0.542555740052265,0.79241292146625,2.62785882735712,0.81313435921363,-0.287591741007421,-1.23325722861114,0.449556815443533,-0.637478413133632,0.0273814307657598,0.603094278499519,-0.890484603014006,-1.09650947763187,-0.0674959200165829,-1.12058568607885,-1.05554794498592,0.511909756660911,1.63347193207818,-0.528891519370381,0.320028835792062,-1.19307707421565,-0.00249199337708006,-0.159277296363816,-0.596847296611102,0.447740875525768,0.865003825548204,-1.81159711463352,0.0975980291901607,1.96948848627702,0.508923443850346,0.437956212168366,0.394900587869376,1.34621632180506,-1.1362907769837,-0.907618672634052,-0.339066794478693,-1.0778313189231,-1.03954283340068,1.42719308200544,-0.0755183833129251,-0.226084158497109,-1.59415036907397,-0.129592537212458,-0.561472131441437,0.138869100310487,2.03685196162956,0.6459140976691,0.196211792609593,-1.18065489516509,-0.299015319705117,0.968024694717392,0.283986704940966,0.266824044203837,-1.16114291707568,-0.0335262143932007,-0.226482444222781,1.07489533072134,0.794886853037708,2.75147768484715,0.622050676592118,-0.919644736377025,-0.756527935705919,1.81518131252284,-0.634374623710866,-0.270214422241915,0.715462503690953,1.14650934082072,-0.874089779935587,0.0565227636219094,0.756569788489197,-1.07501746473104,0.065227263463312,2.0698640265631,-1.90690151131998,-0.912475091856554,-0.725501132990384,-0.640750243199683,-1.48678484329524,0.637082587486001,-0.98465730806498,1.25594778246516,-0.765896280758545,0.524031146994546,-0.166666666666667,1.52078097979474,1.67459493638553,2.05952694175309,-0.228372434909959,-0.807373840893034,-0.285648695453092,1.48163985260602,-0.125604014531051,1.28434347230027,0.830817880665017,0.142066552910735,-0.512594358026828,-0.658053751655232,0.375217144222129,-0.784209867784603,0.199682268769444,-1.19851797609255
"AGGA_Mig_3 (GE) - TPM",-0.610400601777692,0.612181942074038,-1.5918611321933,-0.878102998226505,1.65739679945432,-0.689475548074208,-0.810032331950243,-0.76671812984817,-0.166666666666667,-0.542555740052265,-0.222386004693304,0.870559606782726,-0.408571645559395,-0.287591741007421,-1.72471300366461,0.0277951845435967,-0.584435153732603,-0.127487305723398,-0.570575845586686,-0.890484603014006,-1.09650947763187,-0.969883048480174,1.08355448805292,-0.145529745781041,-0.813911512872877,1.90757006495511,-0.732112379963231,0.619038921127983,1.00768052547875,0.564350909421821,0.552470745246344,0.0993692939160914,0.839788880957449,-0.179446540296001,-0.50268680067326,-0.814980529566089,2.55201925668594,-1.09223607940034,-0.716628839491497,0.986482754880874,1.14409635425157,-1.22973013531928,-0.63671886399712,-1.23269735073908,0.597645429540905,0.729720050037253,0.359489520146398,-0.463359723745394,-0.226084158497109,-1.20232658137116,0.712798702207624,-0.561472131441437,-0.981635187231087,-0.708053169146348,-1.04461214972868,-1.02154323677384,0.368393305462845,-0.658780953423296,-0.115534688007156,0.31625091737152,-0.608390941861869,0.717109708823542,-0.962711494432223,2.45669292302474,-0.740351331764956,-0.730166049076814,0.770427077466183,-0.486463703509994,-0.377069806268077,-0.756527935705919,-0.039218226062073,-0.154425606300157,0.978814644703314,-0.0619520085996754,0.583082199832226,-0.874089779935587,-0.685573769970156,0.348061233876775,-0.155469182983288,1.06963072110162,0.0328962234900724,0.872582296860296,-0.912475091856554,-1.04548204260054,-0.640750243199683,-0.692606858123397,1.31143927871397,-2.07755599971251,0.298431519916686,0.0809371493192364,-1.45735544043918,-0.166666666666667,1.29849887614037,0.0679818617547104,-1.58607574394222,-0.228372434909959,-0.807373840893034,0.106321337736498,-0.306888137108579,-0.497137504419875,3.19461767768273,0.0840461498407676,-0.285616422357122,-0.228194776109709,1.04434958170741,0.0104523396422782,-1.00604401886361,-1.86540493022568,-1.19851797609255
"AGGA_Nd_1 (GE) - TPM",-0.126116738767255,0.948467119480224,0.00830392893277593,-0.878102998226505,0.147502080192402,-0.583967715989872,-0.43950817457466,0.723778197996982,-0.166666666666667,-0.542555740052265,-0.243787255632494,-0.955329100566672,1.25219553378714,-0.287591741007421,-0.922416449040459,-0.370136180870924,-0.527516763832671,-0.871001232433199,-0.324519923426235,-0.670250454582666,-0.727663777796001,-0.365042191855241,0.925388438030198,-0.0697852632065667,-0.813911512872877,-0.481972780902611,0.758919432999334,-0.836762822591931,0.0904619794348031,-1.43603863324915,-0.0516396525188291,-1.06628845923202,0.236073541401027,-1.0845056640764,1.52553519382468,-1.52698192431911,-0.316677039823087,-1.05861085822597,-0.571922710141575,-1.55985188156321,-0.737358211501158,0.189772559984567,-0.18313306525404,-0.182623894480294,1.36664632990525,-0.889616403284183,-0.795635990536329,-0.463359723745394,-0.226084158497109,0.629305182902516,-1.00907770893756,-0.440183620344741,-1.4415233511874,2.41644940257406,1.22832561341466,0.375709386159752,1.01548159090531,-1.00034208626539,-0.738963293290491,-1.30033250713128,-0.608390941861869,0.6152556242409,0.0788409280362494,-0.917074235223883,-0.416642759905088,-0.201081785144698,-1.7226157067129,-1.09208883084954,-0.759973336643431,-0.756527935705919,1.1781165483074,1.10421288481553,-0.155647380081286,-0.791288422863334,-0.578673984340399,0.462989681656947,-1.37123534959898,-1.63354171261052,1.04332090408283,-0.508846751870411,-1.19781754272942,-0.957976089218302,0.0664298653493866,0.0330471236423018,-0.640750243199683,-0.973098504747654,1.66643410636717,0.362382626771156,-1.45568132533071,1.37339903402481,-0.579874594000277,-0.166666666666667,-0.560058555138891,1.09587936002492,-1.17200616918832,-0.228372434909959,0.199973248823748,-1.14869274490458,-0.467551231039537,-0.367941786392981,-0.144706458592549,0.354400687784008,0.141305276454542,0.505786486972311,-0.216354356347679,1.42061762900972,-1.15197803638852,-0.772667427322381,-1.19851797609255
"AGGA_Nd_2 (GE) - TPM",0.527367282385114,-0.612005003912584,-0.983272361947429,-0.878102998226505,-0.168765104366473,-0.772934353711424,0.0501680038911663,0.0377856623742406,-0.166666666666667,-0.0979831188883101,-1.30127375552481,-1.12114070841375,0.13542254938122,-0.287591741007421,-1.09051612888653,0.433926148089018,-0.658542392043785,-0.641989808008644,-1.06448334522362,-0.200599021085114,-0.663229717920033,-0.297474046573231,-0.506860454951997,1.51733741317797,-0.686946291789358,-0.777976049363197,0.630166794687543,-1.06992312635082,-0.35090376113233,-1.31019277033211,0.266764718228059,-0.654927946720082,-2.27251425388877,-1.56688825471929,0.429641271041376,-0.598208606170674,-0.429299150379708,-1.34144789532112,-0.132727445889154,-2.31483006795251,-0.18121628256836,-0.784979283662376,-0.688280808326251,-1.04988166428663,-0.043655173561626,-0.978077322026808,-0.274097207667455,-0.463359723745394,-0.226084158497109,1.88834755164475,-0.306649955789257,0.920283823750335,-0.653813381635418,0.0309929077529548,-1.67496651223633,0.488682885284143,0.0258406718185538,-1.47173376687369,-0.496200764357648,-0.330167655639769,0.229745137924659,-0.46556973320972,-0.36949823012077,-0.811339137179471,-0.569590460058804,-0.328179904276245,-1.219085009754,-1.57306651245224,-1.45829469388675,-0.756527935705919,1.12078499434545,0.0709721740662767,-0.920542637932668,-0.583662490279485,-0.578673984340399,0.451498769086761,-0.877664844355129,-0.546188798176793,-0.222202513693618,-1.32159121932668,-0.91751434607099,-0.639617622246845,0.132898488262023,-1.11709517992631,2.18559716240706,0.298686976403866,0.167550443793506,0.352606896780502,-1.24058126464503,0.452835541115454,-0.945991875516949,-0.166666666666667,-1.19101921596718,0.909968418215216,-0.0107160140964319,-0.228372434909959,1.42778929095508,-0.35350033336903,1.15298826589408,-1.10826085919059,0.44270026743196,-0.000388810657597097,-0.398795364919821,0.824486029685254,0.320137598021022,0.566164249678211,-0.812986373842401,-0.618737386140366,-0.0423851895354507
"AGGA_Nd_3 (GE) - TPM",1.42452860391823,-0.280964848565196,-0.774552591960151,0.844687887931756,0.518854590291994,-0.750144852695489,0.630143843459446,0.342128248000377,-0.166666666666667,-0.542555740052265,0.89123741304622,-0.930403909214544,-0.292231758264155,-0.287591741007421,-0.340525125425026,0.397324885270157,-0.503320329081824,-1.32681921903715,-0.39969937703053,-0.427779839359844,-0.709043083978087,-0.356551291363812,-0.559801683136429,1.32533377461972,-0.132669125661024,-0.342247319378055,2.26997145125782,0.123284268176108,0.191701309198154,-1.02780836121526,0.464821088645472,-0.345075132016209,-1.48196754879442,-1.58059245246485,-0.587594352768561,-0.895430049380143,-0.678004994808382,-0.152985112693181,-0.421554003693885,-0.211912107098222,-0.181708534667386,0.0129966709049726,-1.40184329648545,0.26327231762238,0.632049558148703,-1.38275780863214,-1.63537554109017,-0.463359723745394,-0.226084158497109,0.157627483320462,-0.227521543353528,-0.234449016404594,-0.149039324915693,0.288089927525191,0.526092213418994,0.618594202625042,0.0807728341906436,-0.860430267009785,-0.304431253711454,-0.110176367557206,-0.0462548909522232,-0.787927376360072,-0.26644450735993,-0.830804462759168,-1.12026677676354,-0.568648717720156,-1.46282883480318,0.0357590518374941,-1.0972816798064,-0.756527935705919,1.17820206837766,0.652460278513216,-0.0868704074326053,-0.839905136631662,-0.578673984340399,1.17301111053641,-0.115189912949034,0.503204285073932,1.08695867489199,0.743220478070792,-1.20793591837097,-0.51985390048402,-0.912475091856554,0.389250432797966,0.201749789782997,-0.555277794817194,0.401500392660322,1.44717841372875,-0.560092779184343,0.198524367692173,-0.182077557918525,-0.166666666666667,-0.533001930808494,1.31697858189724,0.973724527013405,-0.228372434909959,-0.454639943423941,0.0243101870856672,0.561017482910683,-1.29481709191172,0.107004910183097,-0.467497124766171,-0.469312132724784,1.44338392389907,0.62982926212187,1.20448369684173,-0.372785936106987,-1.17324113160541,-1.19851797609255
"AGGA_Ns_1 (GE) - TPM",-0.128490239440438,0.0525148211481069,0.713867490190712,-0.878102998226505,-0.715285340154533,-0.839688280513135,-0.773992218640457,1.5838113376338,-0.166666666666667,-0.50779226390512,0.111028582952091,0.00634833260337247,2.60635867858583,-0.287591741007421,0.267165030365554,1.29504892158139,0.394470737587616,-0.105118352493732,0.234641843749683,0.862753549981334,-1.09650947763187,-0.550418363084349,0.0719472872786269,-1.28479611746542,-0.571914569262021,0.837979325246488,0.0097497139338828,0.505448964511577,-0.5026725546843,-0.268894410353705,1.14964529390894,1.03626300132446,-0.493820245990384,-0.717716907045692,0.545874213300337,0.443966375508015,0.521610137822919,0.487982550589636,-0.187763586166845,0.665433922625099,0.892070340751712,0.774634887067429,1.00421391433473,2.30397404249614,-0.743150951165202,1.53287654916419,0.969063562361359,0.00858130964223026,-0.226084158497109,1.06091956662312,0.335365807182812,-0.394512001606726,0.42531546567027,-1.43760966371142,0.680351683550452,-0.836548962796354,1.00056579065831,0.173087376607721,-0.354668577139612,-1.42549723995609,-0.608390941861869,1.66716479331472,1.72263032369422,0.174179362193642,1.41544559214868,0.938012040342683,0.716317164499182,1.97000027497282,0.988900749355156,-0.756527935705919,-0.0453924797630299,1.50017966107036,-1.40955284735046,-0.0665997700385322,-0.0866569071440119,1.58879944912945,1.24058070115091,0.528758448627839,0.420424179127734,-0.811361929058471,0.0742170906359022,1.85802000252773,-0.912475091856554,1.15979910873536,-0.241709829194213,1.808172665195,0.643175421255123,-0.0612018654092061,0.32850802424116,-0.155236456603929,0.188144097744084,-0.166666666666667,-0.538979218632767,-1.05524122807574,0.385652941877495,-0.228372434909959,-0.807373840893034,1.69238822116547,1.19984803147501,-0.905738457759945,0.375800533769757,0.303542955800391,1.67322295386367,3.16980343833614,-0.246329487438553,1.23212092321962,1.73935648125316,0.0016312299868119,-0.75779791355649
"AGGA_Ns_2 (GE) - TPM",-0.610400601777692,1.00792237128501,2.0638854240108,-0.288915317934716,1.15312075739488,-0.839688280513135,1.90754391549045,0.45767280178113,-0.166666666666667,2.48215870166992,-1.30127375552481,2.04673992617171,0.518262560310274,-0.287591741007421,0.447618279950598,0.127382205604333,-0.562583951692871,0.731647341801156,-0.00969781687368065,1.32492022510501,2.87884982130617,1.07050621249932,0.304197022581991,0.285215201352674,1.04994613822863,1.88808107547583,-0.732112379963231,1.48239166506775,-1.19307707421565,2.16508590822292,-0.0855952066755069,0.439862419159391,-0.283552911616645,0.626716828923631,-0.228236548254196,0.969220726602376,1.85875970773244,0.0811256301685763,-0.552648851507578,0.0840796444619635,0.975575596258867,1.06416148203266,0.966537033682781,0.852938224245414,-0.394841537658174,-0.549697790090063,2.32717660423017,-0.137405419723266,-0.226084158497109,0.96201435917035,0.343372614581104,-0.546947376365935,1.10595946305724,-0.772748896703094,-0.328785982908373,-1.28808795947637,-0.632112656150513,-0.222649856809548,-0.140009054516502,0.687935503162869,-0.608390941861869,1.13634542350356,0.874218541978662,2.2137873589372,0.647170773199166,0.977777689078071,1.27515926473965,0.396481428776388,0.472804504261901,-0.177821619462424,1.87535953853715,0.150851094954866,1.06625277496668,1.50369370731639,2.42924943379464,0.147954630468012,0.441551649029366,0.534677680300074,1.59110133373856,-0.815595569562961,-0.841496242355895,0.149874512786023,-0.912475091856554,1.59002562938294,-0.0644868736751242,0.628914554930713,-0.14402026190343,0.533319958037528,2.08095919148377,0.814281108526401,0.637990670073697,-0.166666666666667,-0.351442372296218,-1.30300255348842,1.71433420922773,-0.228372434909959,-0.324839440453317,-0.554755407680393,0.921780967177069,-0.124229444729249,0.239387338053086,2.18296823774742,-0.226202451122462,-0.416823003628483,1.01066665386424,-0.157729187959001,-0.419042320823522,-0.0445907770976393,0.286541126421917
"AGGA_Ns_3 (GE) - TPM",-0.610400601777692,0.421057767218683,0.328617959522252,4.22707923514443,1.27678937879885,0.646248819774076,1.2290621787281,3.30704292562628,-0.166666666666667,-0.542555740052265,-1.30127375552481,0.897655772762075,1.04846388963704,-0.287591741007421,1.52272110765416,2.45650957775812,-0.567675432427815,1.20483349306317,2.30921625974701,0.206429552895607,1.65913994816579,1.47713755794509,-0.405103282117876,-0.138218660577682,-0.410163552423356,1.77932391031972,-0.732112379963231,-0.908781788348547,-1.19307707421565,-0.363978065166806,0.647195565418929,0.572514178203203,1.57883161722059,0.901967534900718,-0.64566110492954,0.666363909484982,1.24978967577596,-0.284908915594525,4.81343543029361,-0.326742067248181,0.0609521884018806,-0.0312336257877963,0.108140455625501,0.106665012280002,1.23314626526438,-1.35662827869763,2.2635692807567,0.435288398639916,-0.226084158497109,-1.59415036907397,1.15973740038968,-0.556437978546478,1.21961628295061,-0.283613195774427,-1.08421385875103,-0.911413886379626,-0.0928271422745697,-0.103204441604434,1.00160228528102,1.55237942695193,0.0579248608034812,0.608388939743554,-0.962711494432223,-0.995432389401131,1.62159664200657,1.08396483751175,0.167727362051855,1.79339734928331,1.0764135620677,2.25209017010301,1.99947975365074,3.87221890833597,0.381923966477123,-0.134363742775498,-0.578673984340399,-0.874089779935587,2.99942823925594,-1.61946261604024,-0.222215075861119,1.08055201304971,-0.171945297031738,0.600110189618192,-0.912475091856554,-1.45941456303124,1.35652811976557,1.63573060508445,-0.512504347738436,1.04894680298892,0.620071750652235,-1.37695461976243,-0.875612407366532,-0.166666666666667,1.06182377461864,-1.70538907438574,-0.0842107490596553,-0.228372434909959,-0.807373840893034,4.41386560450653,0.410431195967241,3.00266659246898,-0.0472330378017214,-1.06711185084622,1.47818110401572,-0.045069350423661,1.8626626716017,0.0438564111451377,-0.946334084220073,-0.243111053484348,-0.0955712386655879
"AGGA_Oss_1 (GE) - TPM",-0.610400601777692,1.77345592007329,0.423929085877771,0.220236417964767,0.265942934963131,-0.169866711622018,0.506299774701457,0.870384417852805,-0.166666666666667,-0.542555740052265,0.686712046461261,-0.427773163844818,0.491716326203135,-0.287591741007421,-0.0940888525273105,0.557581730864882,1.81631116920409,2.31958323343897,0.7026448144548,-0.418499863277409,0.352694299824023,1.02914334664865,1.57898789087252,0.896093742761772,2.02361862334554,0.19312535806346,0.155508902832346,1.0212424983341,-0.647881794358515,0.947913066745475,1.15301212174081,0.613334108256464,1.50661225153802,1.03779203121839,-0.325406164051612,1.58845378468771,-0.660918895908279,-0.129149382051657,0.774567183605271,0.77324434604903,-0.186924133667837,1.99252559427448,0.816274690996493,0.181498735054918,-0.877386730402888,-0.792493917787657,-0.257625143531537,-0.463359723745394,-0.226084158497109,-0.879385811839946,1.21380083312073,-0.522482042871178,0.325598499620744,1.73727919969237,-0.328267237845519,-0.207575485123695,1.21011370950921,0.647377959384677,-0.794444249945109,0.763976692912341,0.156156010793597,-0.27284122130952,0.32246890184131,-0.323713615666109,1.07331625527957,0.599416725944058,1.4314479812878,1.13594910599107,0.196436976347737,1.61683313912187,0.333463601625616,-0.546692332949815,-0.739426227402415,0.585538651610249,-0.578673984340399,0.0302703635111969,0.327049059612823,0.847717852779828,-0.779716086811334,0.639764191843928,1.49423974274381,-0.0355500883209145,1.98007762351241,0.259998997226452,-0.640750243199683,1.43308959489749,-0.0473308563957345,0.359690252012476,0.0695574644272175,2.04325602475612,2.11001201029701,-0.166666666666667,0.153020292776227,0.578608134138542,0.266425030064178,-0.228372434909959,-0.687437739217119,-0.427190102258417,-0.543660551038984,0.678319878642376,-0.281306228916628,1.60936092981276,1.51355664324952,0.544653249854777,-1.12735397005379,-1.07658296942463,0.427868129718183,-0.323497799382021,0.0142987641318876
"AGGA_Oss_2 (GE) - TPM",-0.205427037362806,0.186310779845287,0.412447290758038,1.43616530797126,1.12157554126316,0.657203386878822,1.38298283139993,0.190744438028156,-0.166666666666667,-0.199297103619009,0.502240643722532,0.392789397215184,0.00142275839785844,-0.287591741007421,-0.358402737661003,0.785573502005799,-0.40388517233839,-0.196849004959275,-0.141291509204766,0.30659957872734,0.484248094152592,1.46915008604012,-0.240926909267566,0.467196691066027,1.35528558241301,0.838667590571245,-0.420400327413809,0.915551027775913,1.47575880089921,1.69873678046152,0.204116498149832,0.300214141499563,2.22464278753168,2.17589787704526,0.101800029660555,2.75413928091077,-0.35142310201606,0.875902011101237,0.207733433588213,1.78458379679167,0.618159712031953,0.873045199918068,-0.774918910388767,0.465213339300925,0.731038832352994,-0.44832109209843,-0.167414450353571,0.0625608395582548,-0.226084158497109,-0.664488254852587,1.15295233409844,-0.557246076878907,0.851248445310451,1.73945166313556,0.762206725068489,2.00048715738007,0.814888004478008,0.409661887824993,0.259742219927628,0.559723068185321,-0.27277694677473,-0.306991375622982,0.422937315489136,-0.405702169580976,0.0777946750240443,1.79889575641337,0.662049344051158,0.804789242643864,-1.08185706531651,0.590493452147665,0.988526935438107,0.856479259293237,0.0769408885449007,1.25825819776363,0.38608175665599,-0.588615305291973,1.60304139804561,0.83834380685538,0.579021030588498,0.69735255055857,0.0539691758371227,0.393022672559085,1.82236452497552,0.710511940935506,2.04191991744674,-0.406758648241501,0.879274028546497,0.455902235577945,2.50107303063496,0.550366149638532,1.36880271320009,-0.166666666666667,0.105172256378375,0.612686380421041,2.40724619101799,-0.228372434909959,-0.807373840893034,-0.532707436667932,-0.0968576765634145,2.04605213247305,-0.697780877499264,0.158487637690905,1.88777433573335,0.250832891928943,-0.082856722148391,-0.547212936227772,-0.399884080299602,0.809414161442013,-0.0257135913415516
