"","GBS_RS00405","GBS_RS00860","GBS_RS00900","GBS_RS01055","GBS_RS02115","GBS_RS02155","GBS_RS02505","GBS_RS02515","GBS_RS02520","GBS_RS02555","GBS_RS02590","GBS_RS02700","GBS_RS02760","GBS_RS02965","GBS_RS03165","GBS_RS03180","GBS_RS03185","GBS_RS03220","GBS_RS03225","GBS_RS03230","GBS_RS03235","GBS_RS03240","GBS_RS03285","GBS_RS03340","GBS_RS03460","GBS_RS03570","GBS_RS03575","GBS_RS03585","GBS_RS03715","GBS_RS03725","GBS_RS03750","GBS_RS03865","GBS_RS03870","GBS_RS04145","GBS_RS04505","GBS_RS04710","GBS_RS04715","GBS_RS04720","GBS_RS04740","GBS_RS04915","GBS_RS04930","GBS_RS05000","GBS_RS06700","GBS_RS06705","GBS_RS06710","GBS_RS06715","GBS_RS06740","GBS_RS06825","GBS_RS06855","GBS_RS06915","GBS_RS07230","GBS_RS07235","GBS_RS07660","GBS_RS07725","GBS_RS07730","GBS_RS07760","GBS_RS07960","GBS_RS07965","GBS_RS07970","GBS_RS07975","GBS_RS07980","GBS_RS07985","GBS_RS07990","GBS_RS07995","GBS_RS08000","GBS_RS08005","GBS_RS08010","GBS_RS08015","GBS_RS08110","GBS_RS08135","GBS_RS08155","GBS_RS08600","GBS_RS08605","GBS_RS08615","GBS_RS08620","GBS_RS08725","GBS_RS08735","GBS_RS08765","GBS_RS08770","GBS_RS09390","GBS_RS09395","GBS_RS09790","GBS_RS09800","GBS_RS09890","GBS_RS09910","GBS_RS10180","GBS_RS10375","GBS_RS10445","GBS_RS10850","GBS_RS10945"
"STAGA_Li_2 (GE) - TPM",-0.12906385650127,-0.669528699610636,-0.19089027752605,-0.521129853689187,0.0271905595099447,1.15474998441397,0.679824646901416,1.70429159740009,1.76859790835834,-0.0636533198679518,-0.177434037004831,-0.231907516758047,1.66460583284529,0.188451660005958,-0.592340268352194,0.265653746353325,-0.431401128869113,0.947203351602333,0.89372570044674,1.27273361142946,1.03072723498264,1.85368587179607,0.945643178676837,-0.958620878602218,-0.000139211986893386,0.135402165506971,-0.11715752551062,0.349264211978577,0.982954879151013,2.17025851755898,0.488318770380274,1.09538753482998,1.76005307887098,-0.349555491164581,-0.31220889338246,-0.164632781515762,-0.245531821874348,0.990836478636368,0.530064583502578,0.657183336288484,-0.69068002308116,1.43171736416124,-0.308642288844077,0.662618069121644,0.579488883190297,0.27036739639524,-1.00800083265532,1.17840182369303,1.22291107940394,-0.0769613570366261,-0.170359475982851,-0.203982320383623,0.444631644168902,0.243684594314649,0.0810864058916953,0.191264444634936,0.266381313627713,-0.952644264068643,-0.230103300167989,-0.520142391296927,0.237232842777881,0.0695820492717826,0.178989961555767,-0.0966739088081054,0.313498005666581,0.738347816471479,0.00275385512023396,0.0910456634495571,0.36810829102384,-0.483920536920708,-0.156506981355546,-0.29450484098263,-1.03865834111589,-0.16575892494522,-0.733447826003209,0.894741579878502,-1.07590350398498,-0.0107598463664536,-0.0564399987664827,0.566078957785075,-0.269722421266715,0.380611110469154,0.958840474048431,-0.516515007333299,-0.140659444463234,-1.03900629117766,0.683245143598373,0.578102603128188,0.22777407083002,-0.357018563256907
"STAGA_Li_3 (GE) - TPM",-0.199104792514074,-0.647457185188548,-0.2761922986325,-0.503206409798879,-0.000919869321737616,1.07097582655611,1.30895765731955,1.30134017131795,1.7607696607413,-0.349377417703096,0.163042568473854,-0.215362918458077,0.160153236139282,-0.103806571855975,0.327746182324055,-0.100120462127147,-0.30331392264397,0.564406939729862,0.326506309989253,0.90201662892588,0.430483658614402,1.48527774192434,0.495184134347668,-0.709816412101534,0.225301102205714,-0.680849231889674,-0.623277618711006,0.0606715988427783,0.686297156075605,1.53223371753024,0.281172698007681,0.951595517299226,1.30597369155676,-0.257903931726937,-0.353902156503879,-0.226568756682108,-0.149205377005671,0.0899819321451117,0.552711768825125,0.448033381222449,-0.0272693269151003,1.75039151338819,-0.0252095165467229,-0.010790859808407,0.781865703578029,0.389284182874985,-0.831578366720875,1.61125133367788,1.08228789618222,-0.0866641126476433,-0.35130669678096,-0.275077568455624,1.07060373829208,0.407543944335894,0.222196633493175,0.0103380370546573,-0.611798684010879,-0.818318371094986,-0.359536214963873,-0.164217978386113,-0.266209087872983,-0.527744909515237,-0.185625457772922,-0.472710550783567,0.382823649744231,0.139617975538281,0.00735728339968163,-0.0268859831825027,0.285332007458308,-0.0664843214629003,0.66064411397429,-0.896205766466928,-1.00936155427037,-0.0845392747225444,-0.468478027074764,0.800045250369207,-1.47195138137009,-0.267547577303182,0.194450546435973,0.120346562157362,-0.525897046350839,-0.0413785188860615,0.900529599579955,0.0334852267982175,0.324760872435837,-0.811689591438721,0.836111385265616,0.193768511413601,0.408467253036151,0.355945164139289
"STAGA_Mig_1 (GE) - TPM",-1.22177362020411,1.19256184186311,-1.179530093643,0.829009391633017,-1.18749523730624,-0.154583392478326,0.160237253814154,0.257790535049092,0.338052463804027,-0.983054977676602,1.35509101153502,-1.0519831932636,2.32436477205063,2.19495359529702,0.783959541121937,2.32326715678083,2.00699157722749,0.898119581512502,0.823134493702344,0.686914461082255,0.678938191844683,0.561434169418246,-0.2645297934776,0.823215302355463,0.397995517407511,2.22578686619874,2.6673534856062,1.50799931953415,0.139068983988996,-0.635780169453125,0.275319743129432,-1.09815004080978,-1.2274182213464,1.16759349766107,-1.17058825969521,1.57495566576855,1.13806529354628,1.17261052570075,1.99818355028016,1.71792187019023,0.880812767567992,0.0302526211339713,1.21540046101845,1.22622895212776,1.68897472398067,1.44994279579132,1.31038725953348,1.15084389884698,-0.10648624164956,0.559484705839004,-1.69518699392867,-1.90933013586052,0.964509450938477,0.488596977075871,1.13856119403157,-1.30406035851374,0.437612162413066,1.55231781294862,2.37208002810218,1.89432550121733,1.82429089056692,1.95092283856764,1.97449957711034,1.99523149822693,2.38734872564115,1.3475219062747,1.89680998472638,1.53394432581711,1.51484828719963,1.08087235547093,1.09446099567307,1.47163741481902,0.780349574473953,2.21636169306859,1.17291622959781,1.00711566075202,0.69487770826075,-1.21899503174979,-1.39126397893789,0.924489335599517,1.21954018161354,-1.09679152431987,-1.08324950057664,2.54235198111713,0.654887840637654,1.16079134135493,1.20748401070932,0.669637015147509,2.22713252050731,1.02246664358669
"STAGA_Mig_2 (GE) - TPM",-1.70458305452242,1.1317913738732,-1.47528319033767,1.41959762902999,-1.28325130707081,0.738584106390021,-0.083497855849807,0.506336517052977,1.15667739642237,-1.58760163263825,1.25017432799653,-1.68130007134153,0.106560122477687,1.48365161073141,1.60055123324842,2.52440954517306,2.86761683547135,1.08704037894734,1.16544858405466,1.06030357086841,0.862797563474798,0.397126754059008,0.297688805396212,2.18109210622136,1.31959771418028,1.40916505082142,2.19596978085078,1.08383321324211,0.814153826834822,-0.0586369395118536,1.11460678611948,-1.24911746649971,-1.22814841984969,2.83567556495038,-2.29968382247114,1.05850376212783,2.01061193848912,1.56298376678903,1.66650351034049,1.11227142415576,1.87185893484666,0.291941750488182,2.11450097064146,2.07305082811772,1.6232128595369,1.94644213573487,1.63422571992593,1.35817428876696,0.38137863772713,2.26804236635727,-1.75430900097548,-1.89082758211748,1.59599807849737,2.34888224504626,1.26364236229557,-1.52404027590119,2.06218271088724,2.36073307985068,1.97586978218889,1.29830119366335,1.30733315280675,1.98550757065109,2.47413491273308,2.40535515585918,2.50668111177725,2.06763885788696,2.21332789501066,1.79389402527949,1.22976085824579,1.62025273806462,1.75577923912172,2.05616538258315,1.62394028062227,2.30059366896353,2.64662768913288,1.06508389076006,1.87086147097248,-1.64175433953472,-1.72127671624134,1.10348424643822,0.816273295973534,-1.49353435130655,-1.84506860967889,1.96771591442287,1.42303871593171,1.58341732888024,0.227452840156417,0.984251329641243,2.05970391983538,1.62744825243951
"STAGA_Mig_3 (GE) - TPM",-1.49992956437764,1.10986563317569,-1.42138751672926,1.12611762738931,-1.33156583232263,1.41043441519001,-0.0446565763557469,0.798119124313984,0.432531992074981,-1.52290886409057,0.722552644587625,-1.55265884753752,1.19594159917378,2.35933512207909,1.77832903696779,2.57582077548907,1.98652676091889,0.976665751396403,1.28870591318416,1.06087930955256,0.633235717568625,0.708340374344944,0.102135251568742,1.54362925019146,1.19113319218813,2.10128983233449,2.41536553114468,2.53900543100135,0.750297155182071,-0.0413378840658096,0.74719040280374,-1.24744826771931,-1.21634247254836,2.09074021456932,-1.63817676588761,1.48965024983392,0.911792245641637,1.96918914777926,1.65844973388459,1.79014238799612,1.70865766395162,0.401760331373229,1.97350330545067,1.76146922358106,0.925826705368372,1.23204270402498,1.93720524463488,1.35956450244373,-0.272157433942541,0.652153081584198,-1.77193284305527,-1.76815229825102,1.74970016631814,1.08940492775405,1.93056363536661,-1.36326515403879,1.98247469031258,2.13497146290709,1.96235105394819,2.02106680709988,2.05603907026606,2.80149670710317,1.97435360394449,2.50056708806562,2.90001011527346,2.51572027094374,2.34785165903916,2.04371700084365,1.67190458195325,1.27295835422802,0.769963798891029,1.67338749135248,0.549512760645221,1.71381185891763,2.70255395332224,1.15128302586701,1.19144984416801,-1.38328902482748,-1.58964978685124,1.16417958610425,1.3023266047658,-1.34337777105128,-1.52549725510551,1.84442045732276,1.38031796251394,0.812061467086418,0.687706060415346,0.940910186982896,2.1797404484912,1.38114130354061
"STAGA_Nd_1 (GE) - TPM",2.3089222504334,-0.657671662840374,2.24618798119612,-1.20759468394198,1.4307707783997,-1.58896669870832,-1.34475466068775,-1.7570494514737,-0.95152090065651,1.84633146464763,-0.885109217704685,1.53773807011043,-1.00806309596617,-1.20581263961876,-1.86798443448037,-1.20848838624445,-0.920035985676235,-2.33159522694732,-2.03531138680294,-2.15297585225223,-2.00829717911417,-1.19599504407836,-1.62839273596345,-1.69992892029819,-1.64238327491654,-0.346950667920116,-0.428759242543209,-1.0830390085056,-1.28896560352907,-0.748244870501013,-0.0361914776401895,2.54560092753953,2.23856689562801,-1.52384115682907,0.75324355764765,-1.7217771316359,-2.21974454232232,-0.519866272480282,-1.29681924556778,-1.8617401054917,-1.38782252548615,-1.53613889396714,-1.76140882372895,-1.97266935049683,-2.02008229054531,-1.65419763887801,-2.01464298546824,-1.80296218459552,-0.996715748057716,-0.484716019833304,1.26642350232113,1.72807160851177,-0.932044805970053,-1.82650271954323,-1.12138835696269,0.877177878676751,-1.05954732799474,-1.1806753633987,-1.42743342954441,-1.0060722154609,-0.973107689597839,-0.591655195042789,-1.28455605246697,-1.26266966208089,-1.34444473211981,-1.51885169067119,-1.56963556715737,-1.41511595211137,-1.50998048577316,-1.36863994609625,-2.02846457765932,-0.421008707844985,-1.0067038050819,-0.204357153671657,-0.683001941596716,-1.30013882970017,-1.42545877939729,2.04922578312139,1.3768145742644,-2.18574986836645,-1.91787782620789,2.56868711199259,0.588190558735654,-0.467938118923007,-1.66054519057842,-0.860616384870871,-1.47867123885771,-2.04608784224398,-1.07754107698409,-1.47059928979258
"STAGA_Nd_2 (GE) - TPM",1.73737504223484,-0.757101146226219,2.4776783668027,-1.29753801218257,1.76167101716141,-1.97992245687619,-1.7338469228191,-1.84789262151315,-1.16408403794775,0.978594327211352,-1.12499271985147,1.94036377390692,-1.51180586756628,-1.42068793747888,-1.6045076239984,-1.36600898724314,-0.864276786010291,-2.45560009637614,-2.10226754382664,-2.17548852001329,-2.00767528238419,-1.26802237983902,-1.49788168603217,-1.68051800220748,-1.57454704659894,-0.595244596176756,-0.653768108338479,-1.08144297769299,-1.34647139902786,-0.842342555884609,-0.441870861903021,2.28544007403633,2.23423726893948,-1.58263129771189,1.36362544240954,-1.76066653762878,-1.94021971305019,-0.700785956710378,-1.3799030467305,-1.8806811910329,-1.57260689845688,-1.51490900660192,-1.75925598660859,-1.98507803200821,-1.88085444911427,-2.03056040131456,-1.99513929025356,-2.15640158732421,-1.01421901575571,-0.125501002384318,1.47632239249051,1.15039278087374,-0.707908366630438,-1.52113076637248,-1.33300158554009,0.862647224361658,-1.42159705006358,-1.2985159827433,-1.43939660170105,-1.36223175804553,-1.12797917997429,-1.35975212128599,-1.40546733606225,-1.45353448416211,-1.32790527551831,-1.43767588960355,-1.40020768603508,-1.60538002842003,-1.58478376624438,-1.3048118134519,-2.02090180580058,-0.526525893808474,-0.983481847384636,-0.642822585938584,-0.79703178567343,-1.26683644239074,-1.42914536134897,2.13766909087616,1.4405272611631,-2.18420419143327,-2.22797767303596,1.73335356090543,0.832610144116691,-0.4577771153715,-1.66416058884862,-1.06458382507235,-1.61236601152564,-1.96170609385006,-1.1435631288261,-1.49772231206256
"STAGA_Nd_3 (GE) - TPM",2.26319916006068,-0.822559389066013,1.97374753724372,-1.05946190124729,2.1252684250921,-1.61239389562141,-1.29368477057803,-1.65508938961918,-0.539919038041676,2.04492354015326,-0.32098040854452,2.22435790017589,-0.804497636926732,-1.10220403637441,-1.55067794277475,-1.06273772469416,-0.778010033061645,-2.39593531623471,-1.97457848312802,-2.0510176183469,-1.86939629596236,-1.2677466109252,-1.62028950215957,-1.40479226507468,-1.13689666925954,-0.733895063228287,-0.374663448478239,-1.17964254970221,-1.02675855231568,-0.895714355566645,-0.0445675134177099,2.62120739306634,2.29682725556782,-1.01828045115582,1.48020411819479,-1.37360812915764,-1.67549556907773,-1.30147224184285,-0.992945935284068,-1.76975304372208,-0.851468260607573,-1.41151189509013,-1.7940691878658,-1.72731308642412,-1.64884481388324,-1.9929361931143,-1.64937492500865,-1.69841639544042,-0.804257070695942,-0.285606199424782,1.30274857515568,1.35972846675182,-1.11301425614969,-1.66165898529988,-1.06714034717127,1.81191306196065,-1.43693900775248,-0.983212742906131,-1.47179570526233,-0.74397059953145,-0.921324803600449,-0.960181864777979,-1.16315688122691,-1.06457394496616,-0.888426032126979,-1.27335995511546,-1.15534858227718,-1.42553271532514,-1.27161285202417,-1.03379793418105,-1.81368098561282,-1.1253104744217,-0.502607782859011,-0.329990258337504,-0.64862757751507,-1.31872506539338,-1.05448125169745,1.96619232361703,1.73257250909381,-1.99747292767548,-1.85435703574576,2.13550103466741,0.590181513266251,-0.451356714888393,-1.18522804120226,-0.515623519811255,-1.23625247262166,-1.82985830982582,-1.04913036296328,-1.15504688319998
"STAGA_Ns_1 (GE) - TPM",0.173857689306709,-0.33296205023134,0.114323645232464,-0.0868226452496122,-0.715432859970494,-0.41861606634884,0.149368252435587,0.718802739850317,1.20647834832151,-0.280517290735781,0.991547017529189,-0.110687158377207,0.252408968109899,-0.331531375851844,0.0740458650747301,0.327349787160956,0.507484953662281,0.184417128378408,0.37869980063427,0.241482623420188,0.410973636543975,0.284737231076699,0.331758367871106,0.392033741362603,0.204976276343642,-0.35093983987959,-0.698681451498998,-0.281062005424523,0.0654902622499695,-0.602237902133728,-0.662196947703381,-0.122706095381313,-0.306706395730002,0.434109211526416,-0.326475824546126,0.815650931885919,0.464973518330571,0.60848843183944,0.0313478815972541,-0.246634731641562,0.68659089708463,-0.352770680434202,0.358428656826872,0.373440679184029,0.159526216583422,-0.0319519651123903,0.730615711970594,-0.652984116048519,-0.0642301842074362,0.531517486698952,0.133636328527331,0.228289007486529,1.19690068083892,0.181647446291839,0.108452956262865,0.0155753514938297,0.901444125921709,0.549334151742409,0.547905363219158,0.181246064690571,0.0782083039500308,0.11971919773471,0.353262070136042,0.230446555656741,-0.18773257177307,-0.326183999954581,-0.132284489610199,0.0189562330334656,-0.226624089665593,-0.253046957610175,-0.202168458878234,0.375811156420014,1.19710551560437,0.0449146066252555,0.695006377488411,-0.0915378870702615,0.781487920154956,-0.368203514906499,-0.142367511568804,-0.274675573888302,-0.192451458847536,-0.408422138484618,0.311652291986614,0.196551335664573,0.0957781222348154,0.0912999678058348,0.371265055331379,0.185601853318302,0.661086759803526,0.400709809477623
"STAGA_Ns_2 (GE) - TPM",0.131445769291397,2.26112592685065,0.849297558352443,0.166501629882862,-0.679880246712115,0.771627109496313,0.1601219462936,1.81092744930494,1.60886205962991,-0.674230370170785,2.76752318554803,-0.797971312679013,2.33955159741584,0.727363484330679,-0.402653009501271,0.107895839451958,0.241435211854257,0.226986531328761,0.616696349042116,0.770113834757975,0.861771874677726,0.884518670898131,1.33628856135756,0.362500746370823,0.638095807114739,-0.615809517895321,-0.43892953071293,-0.27257916631817,0.295884414315837,0.805359062451353,0.578728166974605,-0.292297148624557,-0.277647250249174,0.875684924345848,-1.08001041408576,0.0831465491561142,0.335961660383205,0.179377848733028,1.71775308018271,-0.0271869868391114,0.160980250052797,-0.196079850410274,0.218640434042805,0.364728250676605,0.777745445469665,0.115538485164445,0.265608799899352,-0.238357423068273,1.60543541820426,0.00466862848979863,-0.263872028839015,0.361948191469223,0.195081601258103,0.153956908763905,0.174702644748327,0.208599626750938,0.925134175832821,0.147738045145295,0.252400921102444,-0.0572213771775339,0.0849277962492285,-0.150583347818464,-0.355087049499735,-0.0450255594699339,0.0952490890340132,0.490389295295833,0.480558808230389,1.45188902557615,0.184098058028231,-0.296674734467179,-0.648315741256566,0.0547336704232155,0.340481874416872,0.355659654267655,0.173717383874487,0.724176552427399,0.0219588509647452,-0.417909305732841,-0.265056929376321,-0.00122174492389891,-0.959909521960833,-0.257479560084891,0.399287632670984,0.180087225293072,0.00836417736849381,0.466439218794068,0.0607180052135494,0.0760560753906975,0.67003335733677,0.0911030698682152
"STAGA_Ns_3 (GE) - TPM",0.121873058752328,0.00157066030369653,0.990434989157616,0.0462845855937753,-0.438992234351695,0.948123214587248,-0.433520039960201,0.931702352682085,0.316483934155835,-0.335527246967055,1.47784924788638,-0.483609527473495,1.76068864359733,0.0530215955621059,-0.913719244024334,-0.0632151965466288,-0.076546896056258,-0.158129501403864,0.286483009969635,0.36716862453626,0.338901538940506,0.513086222425214,1.10594810290374,-0.673588923118826,-0.108330907470022,-0.272328733671432,-0.309682708012613,0.21965320977872,0.87488811265378,1.20558542166865,0.509924353098157,-0.169503685652158,0.0593209356418817,0.4061321912688,-0.495012068074714,-0.44802746076697,-0.0161208004688602,0.157970543327144,0.52794764078006,-0.257314467463232,-0.359657483897704,-0.396790823934672,-0.272709830674931,0.503199215290194,-0.0310210024349268,0.15248040801852,-0.998509956920366,-0.947790141750421,1.0435321717313,0.0539166714943058,0.152961686873301,0.304980343505637,2.02623188043752,0.167330346280901,-0.263025950403185,0.48166544871192,0.824704498450589,-0.319334006364434,-0.314586451693566,-0.622927671424346,-0.54613063671881,-0.41970858585472,-0.913450072065934,-0.460507256085008,0.0406635193770342,-0.118608655408368,-0.0389023662685647,0.536259278701002,0.217137105781528,0.0256407464601297,0.178896317963383,0.913324180712926,0.14604357179483,-0.120165482235983,-0.243981942587443,0.0654725999172912,-0.583956514948023,-0.345771719067822,-0.27636745029774,-0.139544670669535,-0.442997105012473,-0.068739925686717,0.638289113795096,-0.595473534311603,-0.467669243108193,-0.442382376373323,1.46919943164099,0.406547094030224,0.466514543079845,-0.45301645306288
"STAGA_Oss_1 (GE) - TPM",-0.754426584638534,1.75069061692464,0.0123587373771321,1.95214555113416,-0.797782307716461,1.4789945271899,2.03805911896339,0.423789918344175,0.843030329203622,0.658815599820663,-0.396798882030747,-1.02671025089803,-0.318635145382477,0.187435645673664,0.156335017047642,0.763758359381753,0.696879807750676,1.33773563050619,1.29801318493805,1.00258930564159,1.52118275761367,0.454461903843041,1.77270761977182,-0.0643987224204692,1.63341570681254,1.61770125592504,1.06760112395306,1.06031744541373,1.20737948927774,1.52343531031023,0.876065315134484,-1.21596852927492,-1.17363431433056,0.1758590525685,-0.039841975072878,0.59426558930158,0.109534000658858,0.866388838009988,0.027343379414416,0.216122177714999,-0.276921556120351,1.47231702060525,0.772242367847135,0.430566751222029,0.641835235232402,0.775943004166872,0.0830899674664446,0.585795795824972,1.24886013970271,0.494771886758926,-0.780161957840533,-0.661394686657168,-0.0902795337075829,0.589284831018937,0.305417453764114,-1.58401029390649,0.784635535877218,0.869265741774163,0.988035976752299,1.32822524166234,0.858273196882442,0.6835794763077,0.763107210325372,0.534317147314655,0.434206027183385,0.305338115278385,0.352714688225952,-0.325303965577451,1.58376918908154,1.0351672824323,0.562367815044235,0.916712717538299,1.21785806712813,0.692814133198264,0.388636853478421,1.94785708365855,1.01936306968245,-0.236123790822342,-0.865267572288735,1.99356767555636,1.40630801118661,-0.489577338096129,-0.813469099945139,1.38226527463783,1.47242243476578,0.651238636637901,0.266256200486965,1.00170950781768,-0.548755467136067,1.33054815897625
"STAGA_Oss_2 (GE) - TPM",-0.989679268569494,1.88875107995812,0.0753318686329927,1.77275922998718,-0.703572869479679,1.60859367015585,1.47239293289214,0.763932453569149,1.14437312320791,0.321553157034455,-0.528748777605126,-0.514236182978668,-0.114638766684135,0.51261426602204,0.0603919736418551,0.329126415620043,0.824204143488943,1.81144589749708,1.82616769016958,1.45900942252506,1.69294713979076,0.551148633137808,2.75663233079832,-0.450457981028571,2.0877931422012,1.15126447800126,1.19533105522265,1.54576216035268,0.849857267942001,1.52344998409339,1.52955779460051,-1.14987611790787,-1.12688492531547,0.152726291472764,0.211251860281167,0.486945146786582,-0.14581355548407,0.796258110171402,0.354448916653001,0.443154223278162,0.0441370834661446,2.38058582365866,0.793015792087019,0.644581607801568,1.03267051086313,0.875422333502092,0.373052601228084,0.0826201853519163,1.41982615996893,0.880241126470155,-1.10149669567535,-0.643792353784546,0.279625902511857,0.356947881329506,0.39941575554526,-1.40645501445927,1.15982068828947,1.30370041998657,0.624501857120133,1.58294254965915,1.75333034869792,1.27584440132848,1.24046034135941,1.27484332967359,0.701730221181177,0.529157036713634,0.70098627296142,0.297830659561832,1.55182301249362,1.65847682876817,1.06179396919052,1.24540572680974,1.16477525934495,1.33502318836285,0.95399025150062,2.12049684552218,1.8469562037771,-0.622094228180197,-0.830837317540764,1.64604110493364,0.944887435466079,-0.34726051255305,-0.693322653103591,1.07127954158784,1.04424513138014,0.63805249294235,1.18818374398347,1.45199506235865,-0.385714629034245,1.0407075948823
"STAGA_Oss_3 (GE) - TPM",-0.729351548664632,2.19909992470903,0.0604283819717792,1.87282562308515,-1.15959155556484,1.88632291910963,2.4733200881845,0.423275549271151,0.356935594070633,-0.190984828720361,-0.588558680604163,-0.377501293113254,-0.153661968414725,0.575182369580647,1.2728115569426,0.582096037036165,1.24264419689539,1.45881366075052,1.47915379123794,1.11647456509557,1.36482213772523,0.103568385790854,1.69542258928486,0.179792711841331,2.24763816490464,1.0747779703728,0.732259376009347,0.452529646403794,1.48653212325548,1.18410691385987,0.309763353983228,-1.28742623650309,-1.23040013072484,-0.00595352634711713,-0.0785390915478847,0.189605425367285,0.544796411839115,0.95131341680449,0.177012033071925,0.145153631750983,-0.0936238838784799,1.99456650041586,0.956691451807655,0.557309449938829,0.534839658422101,0.505847140708338,0.515532318416946,0.337531467296927,1.43466754557031,0.956782272490121,-0.568993731383047,-0.652832817825735,-0.299468011098895,0.796609048942151,0.324591601399226,-1.41079135818974,0.842114665279558,0.95145827108971,0.509231862603399,1.21259024732416,0.530597954257744,0.422069941204057,0.80579642288898,0.695508444654267,0.407768423254376,0.567083691275672,0.333138114896778,-0.105774001765846,1.19078563289569,1.71408526290863,1.08739287727999,-0.0229141379576929,1.41487446154753,0.760253651145654,0.846627180228585,2.04074932167527,1.76102216992872,-0.753918263496563,-0.930577043778656,1.52901693879767,1.94515019922587,-0.638877830831376,-0.82596062231212,1.089979875193,1.0773129995074,0.766013743431345,0.867144619446935,0.213839794581922,-0.582435137358718,0.464866372045484
"STAGA_Oxs_1 (GE) - TPM",0.645603929778364,-1.02051683849955,-0.436584122650146,0.158559644180846,1.06605985306937,-0.859202248629733,-0.738862259430021,-0.902594147788082,0.139389865751328,2.41872021868451,-0.132942180895431,1.04920989311449,-1.07253049320036,-1.25265851606235,-0.891696169792163,-0.0123956971532901,-0.375820843690731,0.0406630203589854,-0.962062672609043,-1.18958965487838,-1.46124136374368,-1.53615396435834,-1.04568179401667,0.331664006189261,-0.768069169988185,-0.341428754946824,-0.158322721875632,-0.577534259891962,-1.73011110464656,-0.907187652532562,-0.23674164638082,0.289398733601526,0.244963665710271,-0.234887498996947,0.536284646477102,-0.281927253860365,-0.112786010625424,0.806998289761606,-0.788535884532553,-0.966865383010583,1.25750139911304,-0.633224523355068,0.0219176766634007,-0.855938967893071,-0.792312279862013,-1.18076114361838,0.0909041183428533,0.707452772404939,-1.01837677992639,-1.44862099861376,1.30473152586947,1.46677207340103,-1.01452876797535,-1.63348179964477,-1.41865310733188,1.10502228934864,-0.526106001913923,-0.547220100840818,-1.11603096391572,-0.685305157320367,-0.717460651015725,-1.15354728286543,-1.21511733249145,-1.16109398117439,-1.10093872726048,-1.28857212169481,-1.14052967963271,-1.25611216909283,-1.56092815238401,-0.21029281748883,-1.2878156704921,-0.773246521769789,-0.727907440609527,-1.06528788980031,-1.32227293305674,-1.13778523974556,-0.210094439180259,0.273454595552359,-0.17987204713143,-1.29417801662551,-1.10425052546871,1.21018220186051,1.06529969279898,-0.764056462625617,0.901936016761981,1.81281364022815,-1.13218263987084,-1.4178211861721,-1.36070877257488,-1.15414908363781
"STAGA_Oxs_2 (GE) - TPM",0.552175821913675,-1.07828108300566,-0.374656529498275,0.0881150257446667,1.6406204138533,-1.21203734930719,-0.447041669118392,-0.918892040798249,-0.266189114103326,-0.16745397200404,-1.34861288334862,1.6259307114499,-1.01151610238055,-1.03460021234068,-0.101949275336731,-0.385492879811233,-0.349164517617297,0.152427358262205,-0.681271048426279,-1.03672014700615,-1.44222583158421,-1.41658109633208,-0.786632714309982,-0.556160099710073,-0.358092824516088,-0.739553469338572,0.0618310681419983,-0.529696373801092,-1.28115458649326,-0.705323749442576,-0.0882289091482034,0.310459875751984,0.181136824104162,0.103224091075466,1.06914165958837,-0.32036195606854,0.161352449480435,0.83706962248328,-0.620764805046345,-0.819112560934928,-0.386212660387947,-0.784450025554344,-0.761695948446265,-0.141046332426869,-1.26212215323541,-1.42229627899748,-0.220067324307762,0.70129509736815,-1.22342807113295,-1.54396481116429,1.73329759776661,1.21952510176184,-0.72335191679409,-1.01231544697164,-1.54960582329565,1.12098345336915,-0.720537906241654,-0.77687277859076,-0.81604471151046,-1.20639650321511,-1.59580649751847,-1.00247875676493,-1.48397868907913,-1.17102161021425,-1.07755525044385,-1.2191198473385,-1.09756705589107,-0.889231779999485,-2.02367935214107,-0.850836799048734,-1.22641414439023,0.610045382077262,0.843537173079401,-1.39009699326167,-0.932542281901289,-1.00920939698199,-0.0126138617482002,-0.0753209781532473,-0.148862182731407,-0.771269646575777,-0.798971048001688,1.3210448179443,0.613805948957369,-0.847964351709967,0.555422070572829,0.557098707146398,-0.977784778770691,-1.26013858411222,-1.31325293303839,-1.01085151271908
