"","ETEC_RS00010","ETEC_RS00015","ETEC_RS00020","ETEC_RS00225","ETEC_RS27280","ETEC_RS00335","ETEC_RS00365","ETEC_RS00425","ETEC_RS00430","ETEC_RS00600","ETEC_RS00610","ETEC_RS00745","ETEC_RS00775","ETEC_RS00825","ETEC_RS27310","ETEC_RS00835","ETEC_RS00860","ETEC_RS00965","ETEC_RS01220","ETEC_RS01230","ETEC_RS01305","ETEC_RS01315","ETEC_RS01410","ETEC_RS01495","ETEC_RS01500","ETEC_RS01705","ETEC_RS02255","ETEC_RS02260","ETEC_RS02265","ETEC_RS02270","ETEC_RS02395","ETEC_RS02645","ETEC_RS02655","ETEC_RS02860","ETEC_RS27555","ETEC_RS27565","ETEC_RS03365","ETEC_RS03370","ETEC_RS03645","ETEC_RS03650","ETEC_RS03655","ETEC_RS03660","ETEC_RS03925","ETEC_RS03970","ETEC_RS03975","ETEC_RS03980","ETEC_RS03985","ETEC_RS03990","ETEC_RS03995","ETEC_RS04005","ETEC_RS04015","ETEC_RS04020","ETEC_RS04030","ETEC_RS04200","ETEC_RS04205","ETEC_RS04450","ETEC_RS27700","ETEC_RS29795","ETEC_RS04880","ETEC_RS04915","ETEC_RS04920","ETEC_RS04925","ETEC_RS04930","ETEC_RS04935","ETEC_RS05125","ETEC_RS05165","ETEC_RS05195","ETEC_RS05220","ETEC_RS27730","ETEC_RS05230","ETEC_RS05435","ETEC_RS05465","ETEC_RS05780","ETEC_RS05860","ETEC_RS05895","ETEC_RS05910","ETEC_RS05920","ETEC_RS05940","ETEC_RS05945","ETEC_RS06005","ETEC_RS06195","ETEC_RS06220","ETEC_RS06275","ETEC_RS06280","ETEC_RS06740","ETEC_RS06835","ETEC_RS06905","ETEC_RS07035","ETEC_RS07080","ETEC_RS07085","ETEC_RS07100","ETEC_RS07105","ETEC_RS27875","ETEC_RS07245","ETEC_RS07395","ETEC_RS07400","ETEC_RS07460","ETEC_RS07465","ETEC_RS07470","ETEC_RS07475","ETEC_RS07480","ETEC_RS07510","ETEC_RS07625","ETEC_RS07675","ETEC_RS07680","ETEC_RS07685","ETEC_RS07690","ETEC_RS07695","ETEC_RS07700","ETEC_RS07850","ETEC_RS08005","ETEC_RS08010","ETEC_RS08015","ETEC_RS08020","ETEC_RS08030","ETEC_RS08035","ETEC_RS08050","ETEC_RS08125","ETEC_RS08150","ETEC_RS08235","ETEC_RS08745","ETEC_RS08750","ETEC_RS09105","ETEC_RS09130","ETEC_RS09415","ETEC_RS09490","ETEC_RS09645","ETEC_RS28025","ETEC_RS09755","ETEC_RS09990","ETEC_RS10430","ETEC_RS10435","ETEC_RS10635","ETEC_RS10820","ETEC_RS10830","ETEC_RS10875","ETEC_RS10900","ETEC_RS11000","ETEC_RS11010","ETEC_RS11015","ETEC_RS11045","ETEC_RS11050","ETEC_RS11060","ETEC_RS11430","ETEC_RS11455","ETEC_RS11780","ETEC_RS11785","ETEC_RS12040","ETEC_RS12175","ETEC_RS12230","ETEC_RS12440","ETEC_RS12445","ETEC_RS12450","ETEC_RS12455","ETEC_RS12540","ETEC_RS13285","ETEC_RS13290","ETEC_RS13295","ETEC_RS13300","ETEC_RS13305","ETEC_RS13455","ETEC_RS13460","ETEC_RS13470","ETEC_RS13605","ETEC_RS13760","ETEC_RS13795","ETEC_RS13800","ETEC_RS13805","ETEC_RS13810","ETEC_RS13815","ETEC_RS13820","ETEC_RS13825","ETEC_RS13835","ETEC_RS13840","ETEC_RS13935","ETEC_RS13960","ETEC_RS14405","ETEC_RS14570","ETEC_RS14605","ETEC_RS14640","ETEC_RS14650","ETEC_RS28405","ETEC_RS15065","ETEC_RS15070","ETEC_RS15195","ETEC_RS15200","ETEC_RS15260","ETEC_RS28440","ETEC_RS15910","ETEC_RS15915","ETEC_RS15970","ETEC_RS15975","ETEC_RS15980","ETEC_RS15985","ETEC_RS16055","ETEC_RS16060","ETEC_RS16065","ETEC_RS16240","ETEC_RS16245","ETEC_RS16270","ETEC_RS16330","ETEC_RS16375","ETEC_RS16420","ETEC_RS16455","ETEC_RS16475","ETEC_RS16520","ETEC_RS16590","ETEC_RS16805","ETEC_RS16820","ETEC_RS16870","ETEC_RS17050","ETEC_RS28550","ETEC_RS17455","ETEC_RS17650","ETEC_RS17655","ETEC_RS17660","ETEC_RS17665","ETEC_RS17670","ETEC_RS17675","ETEC_RS17845","ETEC_RS17995","ETEC_RS18010","ETEC_RS18020","ETEC_RS18185","ETEC_RS18195","ETEC_RS18230","ETEC_RS18275","ETEC_RS18345","ETEC_RS18355","ETEC_RS18630","ETEC_RS18785","ETEC_RS18975","ETEC_RS18985","ETEC_RS19270","ETEC_RS19580","ETEC_RS28750","ETEC_RS19635","ETEC_RS19845","ETEC_RS19850","ETEC_RS19855","ETEC_RS19920","ETEC_RS20075","ETEC_RS20085","ETEC_RS20090","ETEC_RS20095","ETEC_RS20100","ETEC_RS20105","ETEC_RS20120","ETEC_RS20255","ETEC_RS20260","ETEC_RS20265","ETEC_RS20865","ETEC_RS20890","ETEC_RS20905","ETEC_RS20915","ETEC_RS20920","ETEC_RS20925","ETEC_RS20930","ETEC_RS21010","ETEC_RS21170","ETEC_RS21285","ETEC_RS21290","ETEC_RS21430","ETEC_RS21435","ETEC_RS21490","ETEC_RS22110","ETEC_RS22120","ETEC_RS22245","ETEC_RS22295","ETEC_RS22350","ETEC_RS22360","ETEC_RS22365","ETEC_RS22735","ETEC_RS22750","ETEC_RS22970","ETEC_RS23155","ETEC_RS23180","ETEC_RS23270","ETEC_RS23295","ETEC_RS23395","ETEC_RS29065","ETEC_RS23830","ETEC_RS23870","ETEC_RS23985","ETEC_RS24060","ETEC_RS24240","ETEC_RS24455","ETEC_RS24630","ETEC_RS24685","ETEC_RS29210","ETEC_RS24825","ETEC_RS24835","ETEC_RS24855","ETEC_RS24935","ETEC_RS24945","ETEC_RS25095","ETEC_RS25265","ETEC_RS25450","ETEC_RS25455","ETEC_RS25710","ETEC_RS25920","ETEC_RS26175","ETEC_RS26090","ETEC_RS26895"
"ETEC_As_1 (GE) - TPM",-0.628168486778319,-0.632403481376011,-0.890321506921698,-0.500551100865816,1.38509183832527,-0.272108607487638,-0.198101978362678,0.715354361664916,0.340580471335671,-0.50023501617362,-1.21189090016965,-0.0406539925315397,-0.486889862483399,0.253004247443774,-0.3330519710333,-0.118179341350441,2.02248138149401,-0.240110558000298,-0.962700086147883,-0.271822082690424,-0.163950733439409,-0.3886889783116,-0.286534145083921,0.225525166106431,0.185376087593614,-0.336745579729887,-0.492727563990837,-0.11694706777896,-0.356177263882736,-0.50893649318465,-0.712685858784812,0.0529982999276555,-0.601251185057642,1.41471974429637,0.513739527765767,-0.433156176789552,-0.375287863018192,-0.714443750225194,-0.499795573318071,-0.418616304061769,-0.464973192086208,-0.433346611738454,-1.33036994877185,-0.583500209492618,-0.579519892799294,-0.644153983566165,-0.55004524668474,-0.749122626651841,-0.836558102370767,-1.02670278792832,-1.13385195536361,-1.16233502238226,-0.926129288972924,-0.349076376304284,-0.266962967176881,-0.842687835022459,-0.216141448921728,-0.452024342879681,-0.997091833222843,-0.457509937939661,-0.668830245772635,-0.650673729103521,-0.795273622338022,-1.01252965884792,-1.03154014384723,-1.85180070455197,-0.841290020232419,0.935464590825243,0.252327921381287,-0.46285402074206,-0.585823296185469,-0.196487004704203,0.772900255989103,-0.756450183693683,0.00513190682540394,-0.42777567482948,-0.860249298267296,-0.394735558468356,-0.634403884553965,-1.22443885126697,-0.444284835141576,-0.290857452624543,-0.603804541201212,-0.639579573212003,-0.00874821271138249,0.309863410838972,-0.682028998659876,-0.0983246020531848,-0.557901479202574,-0.615686626366998,-0.353674909625922,-0.614639611850161,-0.263431518430145,-0.952684287507183,-0.163175303481623,-0.28026478961799,-0.477912163042725,-0.416050146658997,-0.331515356514998,-0.312483187027607,-0.320261852805437,-0.488647045214397,-0.352807174789357,-0.394788793020087,-0.46261493819657,-0.476484014947533,-0.529328037303623,-0.650423507242337,-0.624268185879065,-0.644102554587556,-0.418465565779181,-0.33638223659371,-0.702391162166197,-0.714670883658851,-0.607241871470568,-0.744712236000737,-0.67611330289018,-0.399057928879775,0.0729906571569997,-0.627201480591116,-0.236450797965434,-0.226312301945898,-1.13624604901858,-0.140721203496364,-0.91200950439346,0.173076912901265,-0.290075581102324,-0.291077058502939,-0.668762157231009,-0.433855381669925,-1.17900504349838,-0.343567478998509,-0.457583542673141,-0.166666666666667,-0.328055021919957,0.836928772548013,-0.34076602577916,-0.764960760406371,-1.13810910914976,-0.567378121937585,-1.13163154569188,0.080997840983071,-0.330124681534955,-0.392388861407471,-1.24275380774613,-0.338718339536383,-0.390862320247667,-0.90006282091955,-1.05667853644906,-0.527584699714926,-0.636151080219221,-0.617877819128695,-0.620962013714779,-0.423130317761825,-0.474218658726425,-0.407624800284105,-0.337198271365867,-0.541439955414009,-0.739984012160571,-0.419413562932958,-0.399574544228237,-0.484897565050638,0.141260096305981,0.00667901189294146,-0.326006482418306,-0.571835356818469,-0.351917655589955,-0.352881957239395,-0.336513822618182,-0.336249326692055,-0.5283596428954,0.527265693850203,-0.328599589989456,-0.276910716147968,-0.189057043528141,-1.24916315084761,-1.3338994968487,-0.226491456985813,-0.600661571203006,-0.506847089164419,-0.434130587908234,-0.557884326981926,-0.040749533042443,-0.405193373480201,-0.34336285714744,-0.43647594027234,-0.751499818204084,-0.0708122677056451,-0.430823192665704,-1.36138567377585,0.119919963955789,-0.290846618283767,-0.312571364482152,-0.307009625406206,-0.329762951966207,-0.344940957826448,-0.369345962115906,-1.38077834427538,-1.27410000444058,0.230533744159044,-0.262608586112905,-0.412410500743687,-0.342871529562225,0.521475843139161,-0.369791894683146,-0.281562029830231,-0.0927405843666835,-1.1323771758343,-1.1795071791426,-0.716451809553941,-0.467845819739737,-0.200575497175759,0.34371169107451,-1.25798483194618,-1.2438342469066,-0.462156617631106,-0.307622093215629,-0.416043381930458,-0.639142189725673,-0.81316089606727,0.30680709711488,-0.463144164088634,-0.573068592765037,-0.31855838123447,0.454139170648322,-0.441017049783158,-0.21923734489461,-0.562925589085556,0.697920846046851,-0.344462200391332,0.216053114696244,-0.0255312212092363,-1.02777975492189,-0.6026838562816,-0.544925325286572,1.34107476287415,-0.945291545866755,-1.00810946941444,-0.923178717558632,-0.767266242853634,2.4636801395274,-0.466285840061481,-0.478020505271179,-0.402529115162966,0.428960724885359,-0.0838097467794446,-0.416262828819422,-0.285370184957809,-1.38445740789741,-1.28203085993714,-0.48889175712736,-0.505956715856354,-1.20748336875228,-0.927549430433776,-0.940013804424266,-0.820119063630679,-1.14853481374893,0.733162752789657,-0.104312933232616,0.38738156240581,0.314217894991879,-0.291567915579058,-0.125299993064043,-0.303058366552966,-0.779018647813086,2.08624480104285,-0.123312523993356,-0.564075857937155,-0.706626192645004,-1.11401968279718,-0.349195111843702,-0.364150062263854,-0.395721059153084,-0.306644867782839,-0.818772380929969,-0.362618064550645,-0.184802631238981,-0.0932169558321093,-0.112917943917251,-0.218289870752829,-0.341949398048152,-0.446958519754345,-0.721431648311988,0.137024242629755,0.00911219031839672,-0.408519494536947,-0.767177139761661,1.39775490650718,-0.687411765360662,-0.275616719276872,-0.411697614413748,-0.442790795114758,-1.12022092075994,-0.367919152124568,-0.0129920200754225,-0.606188287060248,-0.466230647342223,0.190229416581048,-0.297385078318934,3.25453360703274,-0.34847827687747,-0.176897206236326,-0.840348224184414,-0.843128083685694
"ETEC_As_2 (GE) - TPM",-0.630682823497338,-0.423604292345987,-0.842595778291275,-0.0622565278754564,-0.653187593612039,-0.403961588974155,-0.198101978362678,1.40858035653374,0.80132206228681,-0.633929874512332,-1.07788987012034,0.582079807229068,-0.353644871619758,0.698952423162371,-0.617775250106388,-0.0490540430678775,1.75618187257797,0.49729369387453,-0.941772172617715,2.52999944902788,0.119526126432845,-0.386688419198162,0.0242030133971454,0.616601380302217,-0.421841460654244,-0.169558151350454,-0.169195306034272,-0.0939878803829634,-0.573899643262872,-0.625042485669934,-0.444584802187225,-0.03811931228376,-0.501846876425212,1.4724468971601,-0.259790609053093,-0.624171806243858,-0.3736564215022,-0.689542826224367,-0.240707662039836,-0.291838680480334,-0.214024804362555,-0.353011237227163,-0.847137400752281,-0.430880762340994,-0.449605694422682,-0.596818186759565,-0.554166406624415,-0.638406504799556,-0.662202115149564,-0.681445819820872,-1.08321623958325,-1.12389740675568,-1.06541679196637,0.820696508785993,0.377803522462211,-0.812061878204877,-0.216141448921728,-0.38587454048655,-0.631789164992574,-0.430565095043557,-0.567214861159925,-0.459442104994319,-0.736502975887359,-0.687325192931211,-0.74935250572709,-1.338820587278,-0.748122052907393,1.43661838557626,0.2609606670416,0.198867499554734,-0.342045599604983,-0.502207007457707,1.05368968827412,-0.207493096942751,0.0141207069457124,-0.367877590504586,-0.635703939897711,-0.388168808617498,-0.801693044825345,-1.14926218881441,-0.283980960197333,-0.363563392297437,-0.269147777928857,-0.299677686062929,-0.204959611365657,0.573488386398752,-0.535734590583909,0.163566511253839,-0.532771377241118,-0.562235934707874,0.972290477611585,0.10149435850873,-0.263431518430145,-0.286668597350084,0.727593999688749,0.722350243431232,-0.450990637928361,-0.412130459711371,-0.312698847918484,-0.305867387254247,-0.308180666393966,-0.566396797687676,-0.342064550821291,-0.358401336906241,-0.433338636152198,-0.446788656027751,-0.2631252305362,-0.478905420683668,-0.497211629029828,-0.0531475820669282,-0.573508570036776,-0.344231778608939,-0.66965015331342,-0.793575295243922,-0.748253099747309,-0.427977231356186,-0.590696779969341,-0.388142767685356,0.088271140906214,-0.502842654903975,-0.536373797184756,-0.423287191516157,-0.666441726362573,0.0552033484990339,-0.411159545139037,-0.205950730858987,0.0323519601165198,-0.503383220754953,0.338383948180161,-0.407975614625701,-0.65721725843558,0.230590398959253,-0.206507606796857,-0.166666666666667,0.103181280205921,-0.645843504553039,0.559275079834104,-0.457141499572803,-1.02380511605768,-0.494955214924814,-0.828357440249087,0.294539470500388,-0.0296003036410054,-0.323290959083227,-0.813879945728317,-0.343527469208102,-0.421838957489415,-0.799430091711974,-0.713946891323119,-0.363224382851331,-0.264011137875691,-0.600355406873322,-0.620464736914247,-0.499281157337847,-0.388460158582643,-0.248604908614532,0.0496377210121161,-0.553070177444834,-0.639318592026989,-0.419012887091571,-0.405749463710897,-0.473947413883893,0.0055734496673328,0.206448871865294,-0.289387721169813,-0.10419335027317,-0.350841897222742,-0.339568672134945,-0.329421518217964,-0.327429907730495,-0.520350938986574,1.45390520489023,-0.260214067954094,0.170730576263793,-0.325781432731529,-1.05209132276289,-0.245692782817398,-0.120621014182553,-0.544221300081,-0.565373847211477,-0.3981724708023,-0.152115907158898,0.350889418087085,-0.021878023239607,-0.283559645622684,-0.354160044157267,-0.482179918057991,0.339375929618039,0.535888377805845,-1.17850897723057,0.259414331036289,-0.279628380660004,-0.313941222975422,-0.307297093065212,-0.282541099468407,-0.339659924559271,-0.320058715597303,-1.30139861518449,-1.02266985040723,0.382431951122491,0.436831773333515,0.578498145649751,-0.206050509299161,0.652566723213224,-0.318558617743224,-0.281562029830231,-0.453908605516496,-0.331657563344616,-0.767773811725134,2.42346449808016,-0.279316177822586,-0.200575497175759,-0.181020955715845,-1.21207495887166,-0.927136000491575,-0.227237184200019,-0.401544235787679,-0.350837563149961,-0.619582692015147,0.318228928331201,0.351565841290519,0.440130670095128,-0.158879534791182,-0.0823961350650144,1.75780072052127,-0.426568304183326,-0.241383327862417,-0.397582675033105,1.26526540865245,-0.339533233645419,-0.126834960094846,1.07597358346367,-0.668264339809942,-0.490202633419499,-0.465118148684266,0.515651698646161,-0.939327836333343,-0.952042336253815,-0.0869570687833537,-0.800241543043305,1.56939374255012,-0.466544109366129,-0.601452056108836,-0.496491089061784,0.334712864985451,0.269571903206841,-0.364085729195155,-0.238480751574076,-1.03291283432224,-0.573185602235091,-0.0723467652107911,-0.223342167167892,-0.891270763028391,-0.740727696159023,-0.627640845329723,-0.489276346572057,-0.926675634438508,1.08590400267057,-0.0908631666340913,1.38166896393293,-0.0873808441532053,-0.250049590280846,0.856765874121263,-0.210365384254014,-0.801304433605775,1.32143786811646,0.297020131891779,-0.536655437355287,-0.5307359476155,-1.11139488690514,-0.318985571625657,-0.361392940335518,-0.299766881157496,-0.276176778802357,-0.3416504481247,-0.276959281959669,0.932820509631424,0.58622954092406,0.616808758725498,0.405270870905038,-0.341949398048152,-0.445822874385473,0.324115946944484,0.332744108462747,0.703403099901705,-0.408519494536947,0.174744552755728,1.45949185190718,-0.73636364153551,-0.275616719276872,-0.336528544660871,-0.350967113606345,-0.950792081930555,0.377619792182034,-0.232487774515183,-0.279057533127567,-0.466230647342223,0.65840380779687,-0.344067005629182,-0.235312442196723,-0.155196223143376,-0.176897206236326,-0.771192157778,-1.05197616221694
"ETEC_As_3 (GE) - TPM",-0.574932500861587,-0.576924249608674,-0.207040694248041,-0.225578954462454,-0.119797250763425,-0.0823436264298153,-0.198101978362678,0.374436267686116,0.308000370894834,-0.788809458723735,-0.755663470403489,0.504992173009987,-0.538239963748729,0.129714405400739,0.104711140234132,0.314675501100359,0.497517003098987,0.500800657438352,-0.993006646986388,-0.271822082690424,-0.0482543568983658,-0.376260312062898,-0.184980001313932,-0.854107562433167,-0.421841460654244,-0.236700062559186,-0.451671364471028,-0.0564626264415866,-0.286931982130183,-0.334519244004788,0.704782646853309,0.204268320338719,-0.337538735866652,0.903539838132897,-0.259790609053093,-0.528812806288198,-0.33901125648884,-0.59074759712306,-0.0256570603566505,-0.142937207408793,-0.149698005054124,-0.339658616048441,-0.936734714364609,0.0324443945611428,-0.247168417786634,-0.149809577466892,-0.35856897857676,-0.490598601027221,-0.142306380871104,-0.404920012899588,-0.884977464103317,-0.797079548736539,-0.778694604412473,0.329453274476243,0.352785623577265,-0.269682166353912,-0.216141448921728,-0.416724435408174,-0.0591237535155394,-0.413588312308187,-0.425485685226043,-0.241453458327187,-0.180684403102009,0.0178844272183149,-0.470953731718897,-1.12779899622268,-0.625795959771578,0.576406941171548,1.31643264329207,0.21584163142545,0.830802698228805,-0.688963696520931,0.406654936190334,-0.271820516416433,-0.403228098569992,-0.243141550448804,-0.683354908715112,-0.367611505900811,-0.822793131107202,-0.861464341727854,0.174405650160874,-0.0918493096999441,0.195524516453929,0.557987216328227,-0.280547492603055,0.522098651521221,-0.177026512393937,0.0595051768748411,-0.46987722237725,-0.461578778227706,0.363139760188117,0.307367859135103,-0.263431518430145,-0.326357574480326,0.453719067983606,0.252699702411194,-0.304332237451561,-0.341674410889721,-0.312075592019681,-0.303438387352168,-0.315479015095022,-0.173688414689064,-0.323746016891744,-0.261461442351958,-0.358594984709792,-0.350496344461708,-0.37122761970798,-0.60155965360133,-0.519658552550486,0.473072012397659,0.130041513105102,-0.0646290721546693,-0.236012058245671,0.22041964535849,-0.467985899635868,-0.634559496111514,-0.267526412251595,-0.304258185418671,1.55022761586965,-0.629258950028031,-0.457368306736099,-0.0718013804435113,-0.753295637566993,0.304955778573335,0.36428034183633,0.281003183684931,0.810669568398605,0.126231690721844,-0.274551309778526,-0.437858636646505,-0.131954799170866,0.419528355186634,-0.342371650541986,-0.166666666666667,-0.328055021919957,-0.476232745691517,-0.220740446589958,-0.47510523444367,-0.642475223116484,-0.443348931373055,-0.183634604104612,1.26745009453195,1.09032491386568,-0.375334666419186,-1.31626794839572,-0.305705288593225,-0.444049662921197,-0.614982403813592,0.377413113797919,0.0260266321378025,0.454607738890605,-0.027130117957887,-0.0472611681728285,1.59145730230156,-0.0656594720622879,0.00597457904457651,-0.149396020927679,-0.45272689913261,-0.36111216066021,-0.372812765847781,-0.314647664294083,-0.400113800633474,-0.209781881286707,0.11761299610014,-0.203598804634306,-0.553459636581751,-0.336138068111996,-0.327256028480277,-0.332817766268443,-0.338530739579386,0.572449291415273,1.56827193694788,0.522636193744999,0.0287968271508576,-0.477745270746363,-0.56715138549125,-0.699285431545161,0.977061366007036,-0.695195240985044,-0.305602114265065,-0.276386460980058,-0.258805386498936,0.831166216841621,0.201679802878581,-0.388726007528608,-0.27242386289312,-0.174173507246036,-0.5241912995593,-0.346089971243969,-0.804648480191464,-0.0308571138342306,-0.318311592473274,-0.319765181017143,-0.309015268469132,-0.319469456866501,-0.345071139035416,-0.386590350883667,-1.13478563572994,-0.806669179131349,1.79756147514236,0.0775082346418195,-0.055006611590937,-0.157729704867462,0.131616795541113,0.0330889170391225,-0.281562029830231,1.50973708558075,-0.273133973910973,-0.481636528021883,1.11029989961374,-0.394598981307739,-0.200575497175759,-0.181020955715845,-1.10396568999779,-1.04835565643854,0.288429568978707,-0.158864751599449,-0.396877754946081,-0.430106459460311,1.20006166117448,0.72587222158175,0.31932685180135,-0.354245228833324,1.29180518452983,0.391792320758103,-0.408231145309549,-0.182582972950628,-0.516821137072168,0.4156752471339,-0.338837246918115,0.0917913551539082,0.225999568907991,-0.083299964452753,-0.29128132959627,-0.433231271119449,0.0706567761796374,-0.914279946487403,-0.396096708089252,-0.314018820162486,-0.267099635727325,2.43628341791976,-0.431097022416827,-0.531419191103254,-0.114205909380127,-0.0740987919421576,-0.0970915851360316,-0.286574572517573,-0.266462510099286,-0.385057530263081,-0.383197614738908,-0.272112942961964,0.522034671052596,-0.382982631443176,-0.850036030587779,1.84043770356777,1.0811583619534,-0.220760998374642,0.177427808941877,-0.254719037677481,0.633386141475422,-0.0543061605161897,-0.411258759752252,0.044349459593936,-0.220385572303907,-0.577661756786833,1.2107476232507,-0.0266650541711662,-0.400466823367341,-0.511986838363022,-0.787024252258141,-0.342432587196167,-0.341307826576468,-0.328365518540733,-0.309271149478519,-0.301542253104134,-0.189069498342611,2.74233372515466,0.0098328219451386,0.859742264969724,-0.237577523682727,-0.341949398048152,-0.408676194932747,-0.252171569959844,0.69212314190244,0.250490910707026,-0.408519494536947,0.65613738402142,0.0991739726735037,0.293299926724748,-0.275616719276872,-0.283125630812072,-0.405212496757478,-0.495340974330831,-1.00742720571899,0.441577864960765,-0.275786041902081,-0.466230647342223,-0.497253934165237,-0.428659006948558,-0.235312442196723,-0.135130981029343,-0.176897206236326,-0.731175197152362,-0.974168765745392
"ETEC_Bs_1 (GE) - TPM",-0.79123271241078,-0.448567139932377,-0.380595599872057,0.406121479999116,0.525641947379504,0.160662019337006,-0.198101978362678,0.134772223162178,0.523618261943007,-0.766321103369122,-0.588849931977769,-0.26413061165635,-0.730194986941141,-0.214419208074553,-0.132447052635138,0.37072666581715,-0.839305429148924,-0.501064780504247,-0.948552776808912,1.57337232725963,-0.387362428697646,-0.371467884375127,-0.60336716308923,-0.0508839961478725,0.0542174694540234,-0.59517220270655,-0.339140805828693,-0.346539463520399,-0.300788477084822,-0.173802866848284,-0.448745649077763,1.67812616348211,-0.35941012138056,-0.393448501811422,-0.259790609053093,-0.695578168734273,-0.354881459293058,-0.511818084342754,-0.506870231539464,-0.49512000295145,-0.520056587707368,-0.438905850812371,-0.220401321756823,-0.484932797138407,-0.639053778421837,-0.557161429825441,-0.423880005965648,-0.505701910356198,-0.589470361172887,-0.512455007066269,-0.400790160274047,-0.463431580637993,-0.632337947299061,-0.192040139833109,-0.233942637917892,-0.20267641738817,-0.216141448921728,-0.479281600201637,-0.659999545561295,-0.390993931442574,-0.287419820228603,-0.316666434247943,-0.314431514882178,-0.0867593973502447,0.77775271633293,0.548367713162118,-0.464229778015875,-0.181971708538629,-0.366767582897741,-0.498977518523998,-0.204192169162913,-0.50866444172624,-0.910855718088936,0.0710624549430514,-0.356184300617942,-0.427704830124196,-0.810265181279798,-0.40104393952947,-0.89694460281872,-0.665424907169159,0.0193846125587993,-0.582681571521921,-0.000207948778097401,-0.0336520724407588,-0.54618396943036,-0.726857095705135,-0.549127004024042,-0.294623431486342,-0.529029170809259,-0.508522879000722,-0.459273263342914,-0.31592061406165,-0.263431518430145,0.0843598065122391,-0.137365432862653,-0.321459106528526,-0.339107270251487,-0.365923382514664,-0.334907627221767,-0.314279467316984,-0.31648115816651,-0.527530511261843,-0.348921345181884,-0.437098577520207,-0.482812123290411,-0.528246873618338,-0.554670539342248,-0.504268493442258,-0.583707095801203,0.200203209736947,-0.504141118354445,-0.88297538201045,-0.27641128961356,0.29518018918624,-0.384407842357112,-0.433193458885462,-0.695662071774893,-0.392378042201229,0.35142633838113,-0.431508879768341,1.00872389894576,2.27741581698725,-0.832138887049963,0.515015464230227,-0.132561031664672,0.993738334395111,0.143795804592483,-0.503383220754953,-0.313314308217125,-0.487008839679775,0.812493458348816,0.281545841589191,-0.547189860453634,-0.166666666666667,0.52394230191096,-0.169525754742116,-0.329021876156021,-0.00647876333759331,-0.768442619293577,-0.514422890622633,0.123117299597726,0.456569877599412,0.82479814860745,-0.413439904975689,-0.0989110926983267,-0.398706978264307,-0.386094586048431,-0.38895897565581,0.984605917965638,-0.592987707122096,0.0111631722715768,0.114081080547796,-0.175369190226276,0.406748011682886,-0.396793695220356,-0.46754254896946,-0.462663908410195,-0.615056628303694,-0.772846371284515,-0.430183564838244,-0.264671810633637,-0.350487860522503,-0.537313649413649,0.10757929319116,-0.232454781827342,-0.375289005811485,-0.335618511792662,-0.37052249241384,-0.342508392252328,-0.340929771703812,0.342667228948488,0.478669499620028,2.26501137220004,1.47866303721664,0.568237436583878,-0.337303166041842,-1.14233459566186,0.503946175405038,-0.313733001190869,-0.0261364565653149,-0.442061544806122,-0.253120721598532,1.03908461197275,1.1529285585773,1.93067359170556,-0.501565120624152,-0.768265856739401,0.0445278025496673,0.217635790390127,0.000317868004688619,-0.429423500468516,-0.323436552607962,-0.308603049406073,-0.311723326740983,-0.337054857067671,-0.333289294697051,-0.353170885529198,0.829573008533347,0.478297681323956,1.01494733893494,-0.234060528926648,-0.0459048099247688,-0.153292384762112,0.388519568188425,-0.378298356170507,-0.281562029830231,-0.00085908612928218,-0.774085698121401,1.35617510379119,-0.792393184925417,-0.49631994231551,-0.200575497175759,-0.181020955715845,0.0688466870644442,0.351201686479247,0.307581737551696,-0.330892993581983,-0.385739636306688,-0.653377896413711,-1.03294533170072,0.212797515510432,-0.592596569452628,-0.417317837108878,0.644238938402321,0.159917623229899,-0.313142753125622,-0.338641086761621,-0.943362812161367,-0.235855062631478,-0.335836726561044,-0.162444599374944,-0.397372486595068,0.0773565877490379,-0.726304732250293,-0.750414381804146,-0.0255123331379798,-0.549175797058851,1.60163396463046,1.5401346745618,0.471424946151524,0.130270595124718,-0.468176311887292,-0.413527053190964,-0.288402894142315,-0.435247297423245,-1.08063493962171,-0.524193817723459,-0.331777320232471,-0.212128279231589,-0.384531483217521,-0.394596716791095,-0.27019961498248,-0.521481420951573,-0.762825601662699,0.0610895251136554,0.213595610496993,-0.25321098015516,-0.483159034992224,0.525551222161858,-0.376556594656605,-0.193510275595356,-0.270185347360846,-0.122418956017412,-0.29991868664045,-0.859180824735306,0.659184690597068,-0.610718672354673,-0.660488037149555,-0.564973597426782,-0.524048010720991,-0.32300889796817,-0.343512281187753,-0.509680996266528,-0.299831211747317,0.264180380427427,-0.548009748898087,0.157766050307907,-0.63701541185278,-0.853279147288722,-0.14337436852544,-0.341949398048152,-0.433493306448328,-0.633125343511004,-0.552439624907159,-0.116087476517937,1.17963983905812,0.134732213821531,-0.0237455345465289,0.0935952154142194,-0.275616719276872,-0.422033404399643,-0.599754614418777,-0.590516070111951,-0.306055059846069,-0.801472859040354,-0.578950403837686,-0.466230647342223,-0.76518967544547,-0.528801217755733,-0.235312442196723,-0.32877583980676,-0.176897206236326,-0.915443290871198,-0.888168212155316
