"","GBS_RS00810","GBS_RS00970","GBS_RS01110","GBS_RS01140","GBS_RS01750","GBS_RS01755","GBS_RS01820","GBS_RS01850","GBS_RS02130","GBS_RS02135","GBS_RS02525","GBS_RS02545","GBS_RS02680","GBS_RS02955","GBS_RS03190","GBS_RS03270","GBS_RS03275","GBS_RS03300","GBS_RS03455","GBS_RS03495","GBS_RS03500","GBS_RS03505","GBS_RS04105","GBS_RS04110","GBS_RS04170","GBS_RS04175","GBS_RS04230","GBS_RS04250","GBS_RS04285","GBS_RS04310","GBS_RS04415","GBS_RS04420","GBS_RS04445","GBS_RS04630","GBS_RS04900","GBS_RS04940","GBS_RS04995","GBS_RS05025","GBS_RS05140","GBS_RS05145","GBS_RS05855","GBS_RS05860","GBS_RS06185","GBS_RS06200","GBS_RS06300","GBS_RS06430","GBS_RS06530","GBS_RS06665","GBS_RS06785","GBS_RS06790","GBS_RS06875","GBS_RS11330","GBS_RS06895","GBS_RS07270","GBS_RS07275","GBS_RS07280","GBS_RS07285","GBS_RS07290","GBS_RS07345","GBS_RS07350","GBS_RS07425","GBS_RS07620","GBS_RS07625","GBS_RS07680","GBS_RS07835","GBS_RS07840","GBS_RS08130","GBS_RS08150","GBS_RS08225","GBS_RS08485","GBS_RS08510","GBS_RS08515","GBS_RS08520","GBS_RS08560","GBS_RS08705","GBS_RS08710","GBS_RS08715","GBS_RS08720","GBS_RS08740","GBS_RS09170","GBS_RS09375","GBS_RS09400","GBS_RS09405","GBS_RS09485","GBS_RS09490","GBS_RS09720","GBS_RS09765","GBS_RS09810","GBS_RS09915","GBS_RS09940","GBS_RS09950","GBS_RS10215","GBS_RS10220","GBS_RS10440","GBS_RS10490","GBS_RS10665","GBS_RS10890","GBS_RS10895","GBS_RS10980"
"STAGA_Li_2 (GE) - TPM",0.610548335466544,1.67526432331845,0.548913756035055,3.04519720044693,0.743298202703937,0.768253188784224,0.995751622964418,0.538338917828599,-0.897628418293847,-0.313572633804369,0.039113031927574,1.17751465272342,1.53754841791647,0.424932294609147,1.2760265219293,0.149787735680743,0.0407490571068093,0.542604610545259,0.438971296477044,-0.118037898369186,-0.0770090631821377,0.360917551974431,0.436482327111503,0.122026858201625,0.559016386938436,1.19199015961166,0.453548482338746,-0.907022892095027,0.303235995811832,0.162598573524899,0.501162351470093,0.989866997817538,1.5809070828234,1.4341290416127,1.58773997600924,0.0658314580862197,1.52554563451905,0.552773534124727,-0.0280914641338407,0.667935081941844,0.316168623703095,-0.799963553542984,0.445267417049186,1.04154048357067,0.103736055786069,1.49841050403669,0.378418608839337,0.427819043281582,0.723283852864957,0.0827065802376664,0.955876147178986,1.27951856062616,0.141949723738996,0.661216393270573,0.213455527557305,0.158630208508926,0.529796676337254,0.580108303427075,0.669416189588777,0.687821880374437,0.217164654618443,1.17134761145444,0.708096110571811,1.81069108580742,0.341030511763712,0.461387627177081,-0.0302689181665354,0.27642894199814,1.01366971248451,0.444374380258064,0.950039529411939,0.275555426137452,0.363878050994113,-0.00471112044061527,-0.463163684461058,-0.0284057888487145,0.464886871549509,0.328861242417658,-0.621541785134376,0.539058828479593,0.613624158694407,0.0117968374819852,-0.123050655576091,2.14645382762879,0.852537942667127,0.0280042109092582,-0.527000341092899,1.14841365991863,0.67572499085783,-0.243688426592479,0.704470843729825,1.31450587591511,1.0405480120332,0.66277838315431,0.375863450447527,0.674221862163633,-0.664028999285393,-0.0861329758466985,0.818242505139761
"STAGA_Li_3 (GE) - TPM",0.732043410247257,1.68721914854222,0.807512081072744,0.956551174497724,0.885871275722403,0.998711116412167,0.819903215300823,1.03978441472742,-1.02097972356987,-0.695348259128466,0.334041874945036,0.553020759934294,1.13887242498452,0.973312790454947,0.652916945409548,-0.221419548406413,-0.637813570978663,0.594712191940904,0.882626063629784,0.14909920454134,-0.162877497405759,0.96817356912667,0.429017249657946,0.179209107673496,0.995866748203791,1.59906733815007,0.500068441940652,-0.692801110092108,0.151555549861951,-0.644351986545937,0.238766214942397,0.327082600671147,0.894559358774953,1.30128782575345,1.19036160571415,0.689810160360093,0.917398663363192,0.963183508469051,-0.0472667422937064,0.597919532121812,0.054099889173682,-0.646114067725691,0.26439735336135,0.361805238395444,0.294926506143352,1.10776605560172,0.358166614878017,0.821756515489366,0.898081506173875,0.430366855544183,-0.171958246795467,0.407089047863319,-0.106676246083681,0.910989020764432,0.204752871139051,0.247445429788104,0.556966203126184,0.198048506340396,0.944067931218707,0.739824225723415,0.735441011950905,0.791351339401039,0.633122624010712,1.66840022104135,0.100854238171654,-0.0543902684702889,0.580675325399415,0.797819446598082,0.765905944334151,0.844588723880613,0.691529477335651,0.447691185011587,0.591504092044272,1.34268710702847,-0.168745430025014,-0.170324969188311,0.133981095723896,0.573442871557332,-0.641884254752786,0.475411249340966,0.613575466908565,0.0332163763442594,0.401331191857803,1.76160517664011,0.71550220572944,-0.0800686033897243,-0.478154549876399,0.815632537270894,0.0567980947615647,-0.342124941118876,0.364276967946182,0.748699872200674,0.287707355449325,-0.145119575702124,0.470700511463782,0.158414823364616,-0.44390032742959,0.0410483407764999,0.451666209227745
"STAGA_Mig_1 (GE) - TPM",-0.683909291085529,-0.520282525934303,-0.655021632312848,-1.0738196756502,-0.360642481101492,-0.482259664661126,-0.919878653005771,-0.402050531905118,0.08150416568345,0.0506507949244807,0.197611998202458,-1.0754449321859,-0.861939850149083,-0.369273581511824,0.702181646923739,0.526599267858582,0.600155176154033,0.118785380515025,0.484270530791833,-0.591314120304387,-0.00486718277063668,-0.397408987925858,-0.407554667625775,-0.656024515636794,-0.277867666954512,-0.410531410780161,-0.163363005732882,-0.284215655563833,-1.35924264219791,0.284265216954916,-0.428611591282893,0.687122257487535,-0.758186961813759,-0.524127374291912,-0.846453158188148,-0.220453740957672,-0.734881779045985,0.131829144074708,-0.0540672786394702,-1.03129531089412,-0.730087846243932,-0.0271229225498565,-0.701143915300774,-0.431316581908619,-1.15714593205684,-0.104956242340648,0.387005944317754,0.390471214599689,0.0281080925534762,0.773276110991603,0.343681876868803,-0.172965629494973,0.0192793504018423,-0.342456509954391,-0.388824491520819,0.0910252078610537,-0.231491476127301,-0.299238172749535,-0.73090138323929,-0.904456205576366,-0.683283642571311,-0.849584727589762,-0.828342869548315,-0.401043103962082,-0.497947858435505,-0.35030383068592,-0.603884276249995,0.499314485415797,-0.554440606354344,-0.763416685618845,-1.06382159996592,-0.14780190089681,-0.0769754726449254,-0.633185915846641,-0.735195039608055,0.113556518665935,-0.320226887603645,-0.222184481329023,0.206458793726222,-1.18639669480584,-0.422387742631988,0.492988202895221,-0.687113052375321,-0.566724269608716,-0.673330661943383,-1.03126043120364,-0.363368416544713,-0.975383629515494,0.0945807635282084,-0.204617432249102,0.0732295526220553,0.168325464387304,0.0535580561237635,-0.463631201529869,-1.14719797853965,-0.0383010644224834,-0.442704718381332,0.419678513688755,-0.824440223460007
"STAGA_Mig_2 (GE) - TPM",-0.685290571218589,-0.921790354123145,-0.352814789384871,-1.20264026858407,-0.476252180511314,-0.8885474611912,-0.841123066373912,0.252261554023631,0.899819135902852,0.626510317569807,0.459248032140539,-1.30045687915719,-0.385129929050176,0.285952977647551,0.830712552903927,0.977855372869707,0.68190308622022,0.430342297451576,0.254901406744318,-0.233361306270125,-0.00241594553636591,0.0513819706120462,-0.389367697749835,-0.277010300589153,0.394825249562125,0.959758503357361,0.280106181262177,-0.97780273834123,-0.885351255865016,-0.159040115499832,0.214758909088628,-0.212396198037799,-0.703887894363351,-0.203810271410391,-0.616152223318109,0.419476062888498,0.247318968965256,-0.511684470137188,1.23713978296448,-0.555346058590144,-0.209859468979734,0.797963219711683,-0.64840383916211,-0.301460379965227,-0.443939272456836,-0.341582017761952,-0.223794858319435,0.6396670159581,0.219275269742863,0.548689440648881,-0.546619733060392,0.0408274371072595,0.192239984959697,-0.171625408648133,-0.137567259673522,0.454897987121166,0.100018023856266,0.0817583515238647,-0.719179551944035,-0.899101384838298,-0.438006993075036,-0.811234108801251,-0.834075535522319,0.147253632428771,0.366011304080031,-0.0860480326893331,-0.25511370465447,0.695488076796802,-0.53998819437836,-0.910386762638249,-0.00177550137796053,-0.618162715432653,0.28706621434073,-0.311597811116332,-0.38712123626902,1.00467585872815,0.581761796659409,0.0495041735428201,0.769988439373946,-1.03367991667254,0.0173308725536721,0.224232692445924,-0.477112196122663,-0.22993891719288,0.287735066308607,-0.865061922841252,-0.451407328910508,-0.467871431905087,-0.348493850960871,-0.01873618251497,-0.175214730151071,0.0475734853538861,-0.090511686978303,-0.0191063221491159,-1.17122308531199,0.832234421286825,0.337337474354015,0.321382545110825,-1.05199131998204
"STAGA_Mig_3 (GE) - TPM",-0.569481849335584,-0.588962760387077,-0.242984266099535,-0.460197164344643,-0.518203819427348,-0.669473838042965,-0.377303552506801,0.148265665774841,1.2723495674599,0.931852107117091,0.0398876738675313,-1.07974355537726,-0.610483637844066,-0.427420317848822,0.0626769508617152,0.154869061448996,1.00302490517213,0.276289605107876,-0.0946301427150095,-0.461727797373609,0.0378855198885513,-0.246820899515863,-0.251074977412172,-0.394625285032825,0.37070223448498,0.0179482034603014,0.395591274342603,-0.746174754361379,-1.63706452199165,-0.0831876251727067,0.183899761495537,0.913208583535877,-0.271881762547939,0.0634688897430271,-0.794898611336205,0.283801431738822,-0.381857471866211,0.0614688899949916,0.904238102028537,-0.639925625442159,0.100163085151337,0.569475762390269,-0.795560272376,0.110332754549145,-0.0470245804530811,-0.123847189275134,-0.328259890741004,0.714139488290768,-0.43542245878001,0.338544504918429,1.02770380431394,0.2254503836718,0.606142678773885,-0.132456389884487,0.244483255497413,-0.0117855939421452,-0.0176938814613047,0.385384103156228,-1.0126441158542,-0.0804459370714967,-0.41483198965607,-0.644338733777592,-0.611456550498107,0.277271310259791,0.472693923746992,-0.0349289348413967,-0.182652948159547,1.42326390745278,-0.688893107735639,-0.752783337141523,-0.0922377648841178,0.0167988606966465,0.475208154293424,-1.18650972358316,-0.5699151685802,0.828152131433728,0.421139691705735,-0.27514901065827,1.16004519325541,-1.00296896443671,-0.892736697444301,0.504735391717188,-0.409937147621592,0.0580834566007038,0.227132633909288,-0.809267889116691,-0.366922957410681,-0.47627738759968,0.355994920846447,0.445929324450634,0.502709788449524,0.0188260045615548,0.421142450485516,0.551115073631125,-1.16874132950746,0.0752837052913607,-0.0447649953125547,0.399031586135198,-0.896399736166074
"STAGA_Nd_1 (GE) - TPM",-2.07913720896115,-1.92122469326808,-2.72091017836011,-1.11093770935058,-2.1052783822374,-1.6176843807297,-1.48489877495059,-2.17513889113221,1.28239037689298,-0.356950895707493,-0.677367628132262,-0.96349486599699,-1.40025621507702,-2.16190649908937,-2.00964849302313,-1.83149076496275,-1.71788077238573,-1.95812198238973,-1.24591840734261,-1.72864169694964,-1.0792079778838,-0.937520144064774,-1.91737366787548,-1.39011256029504,-2.32803357559034,-2.52374068186335,-0.873910634654797,2.77106407205664,-1.0655186256758,0.880588940708586,-1.62348758753713,-1.58620632534318,-1.41461979909848,-1.73994447025575,-1.74335804749818,-2.41590551946719,-1.44079048380518,-1.46651733132801,-2.0321957117454,-1.7970622061548,-2.0936671602071,-2.14109890789076,-1.19781988661878,-2.10921666811122,-2.06121635412237,-1.70792348110397,-0.0138527630441007,-2.09837491638715,-2.01834866320957,-1.98790343849781,-1.6742732404756,-0.479079020776426,-1.32641658811785,-1.37977121975322,-1.97601247299455,-1.36063867888866,-1.72816190414443,-1.94740415764751,-1.30943186450002,-1.38818980064319,-2.02069060618364,-1.51476310748054,-1.40377040344026,-1.65021651415891,-1.55786271868129,-1.36868070689445,-0.711862548025873,-2.04361188547209,-1.59082741183973,-1.24350187755837,-1.64169958358857,-1.99865995496895,-2.0484149922973,-0.985450520279701,-1.29285234361316,-1.61167942257211,-2.15666689512032,-1.50652620414419,-1.44010252600959,-1.40977754029758,-1.19562108046755,-1.8547482465458,-1.90551033242042,-1.39485339219421,-2.0520746266146,-1.70909910828325,2.25736978398296,-1.74876240309001,-1.02877438417871,-0.868810768833076,-1.75917164922079,-1.71417073739304,-2.21224615495075,-1.48536925149794,-1.05379897733075,-1.0849772943899,-1.90560574483852,-1.65185657456955,-0.679354688537774
"STAGA_Nd_2 (GE) - TPM",-2.14399848345959,-1.96052589679502,-2.61864035509687,-0.934860336217569,-1.93388542492672,-1.77577944097426,-1.66679289510181,-2.12181479929364,1.21925621880735,-0.659098969968244,-0.493202450143631,-1.30267149483134,-1.41538508989616,-2.2158001946012,-2.17360904885232,-1.87185322903947,-1.90530147843558,-2.00391951849561,-1.08468575957485,-1.71446053744016,-1.31722616639179,-0.650379769262342,-1.81669443183493,-1.40119392166814,-2.43424433079262,-2.38116754783625,-0.916893814653134,2.90253058382768,-0.855352074786864,0.735699987360426,-1.66963425882128,-1.91817781232262,-1.38690437737808,-1.79483177414481,-1.86306393821395,-2.26643432959882,-1.39846976858626,-1.48081197209093,-2.18848257492871,-1.6078856328441,-2.24858451204266,-2.16316457767479,-1.09213644376273,-2.33115657490799,-2.06253701242714,-1.72256638592958,0.152052802094543,-2.20368186108152,-2.66228212929365,-2.13486098643746,-1.4675804787693,-0.583942973142037,-1.07682843764603,-1.3996949147594,-1.97789786179377,-1.64859521719246,-1.7708403447784,-1.99066530944222,-1.55008612407328,-1.97881103397262,-2.06165738723403,-1.57587947775448,-1.54776879740565,-1.68105597744132,-1.4480155032011,-1.50745240657659,-1.18390777760698,-1.73781784278303,-1.61545659691716,-1.22048519699413,-1.49617993510397,-1.83399776586798,-1.82958259977644,-0.867020314905118,-1.28131574454549,-1.92385684322384,-2.26979678599569,-1.53667459846428,-1.47616381458342,-1.2981302596282,-1.344830049128,-1.82666339031112,-1.97517473854211,-1.53276156769443,-2.04214214970213,-1.89873151813385,2.3194101449132,-1.62669778195904,-1.20970620128952,-1.12303841591529,-1.74370916410043,-1.68336754534543,-2.29506640047465,-1.7321679216783,-1.0454185436431,-1.13182785009875,-2.07687622063095,-1.68101796723472,-0.975006930736179
"STAGA_Nd_3 (GE) - TPM",-2.10912517797039,-1.88626948012342,-2.49587626697798,-0.707015293251403,-1.86134388609683,-1.3899535406198,-1.38010361614505,-2.10738142301398,0.689653479739737,-0.725612822844862,-0.646778002726866,-1.10589702556847,-1.15483973299255,-2.08737719516202,-1.79638225948538,-1.71594010578311,-1.64430851069948,-1.77562744811,-0.99965319874463,-1.23624627263783,-1.22519949379399,-0.501068063854893,-1.62806646185586,-1.045639917948,-2.27448983099594,-2.07952625037216,-1.0153752439825,2.88976129579449,-0.704219944207974,0.765362857199491,-1.47898064902431,-2.03176170766489,-1.30843227805736,-1.70204718676755,-1.78637581030085,-2.25797834768423,-1.24321514334923,-1.30119663821766,-1.76976281688956,-1.52009459265522,-2.08970638735253,-1.956514835254,-1.03337606733286,-2.20052171245225,-1.82560462876433,-1.6820290889253,-0.379281835817086,-2.0130361118677,-2.13983045606862,-1.81646690852473,-0.79425224990948,-0.691191905871591,-0.974624022720969,-1.38723278368407,-1.83743864068521,-1.35780034852564,-1.61167606729392,-1.88007315267888,-1.16268211397438,-1.76869154231976,-1.82412069168658,-1.57782010262956,-1.36030086194433,-1.64301419516879,-1.34008153143063,-1.20041310430275,-0.938892947452052,-1.95488056921119,-1.43001500449824,-0.737197847928643,-1.68799333773371,-1.55833007749409,-1.69876588336188,-0.667201194271235,-1.12189376538133,-1.48457958746111,-2.11648314494211,-1.4560603185451,-1.27680472524629,-1.10365994682567,-0.876507600828241,-1.61915983317357,-1.75157949738632,-1.50121076923236,-1.68698165764766,-1.70917685092293,2.09203932495691,-1.3764084576008,-0.866389291115988,-0.719810845847336,-1.49312330722166,-1.87478437262327,-2.09872697317627,-1.50291276989405,-0.945334629074972,-1.13730507012688,-1.77557079671732,-1.51116468786259,-0.74543233584615
"STAGA_Ns_1 (GE) - TPM",-0.451320532474229,0.173557949691996,-0.122298162426632,0.309690213538688,0.756893870610614,0.529124207995457,0.190365927707482,0.332726845133877,-0.30918976145319,-0.227534197529751,-0.44684630615503,-0.234776605242563,-0.214367249065343,0.159146209709239,0.389634882181242,0.0388617198097178,0.410467224836722,0.767135532124727,0.39710341796141,0.207952843655452,-0.395992843379614,0.00523861123941273,0.414860647111031,0.0436152654209846,-0.0561703741251818,-0.431786290232659,-0.483122615813965,0.384973947624662,0.0012013377148255,-0.370075663499216,0.0437931816514204,0.0937313822861099,0.616903347266344,0.238067658191275,0.65952442337108,0.780497182722357,0.697730534548961,-0.409999063485223,-0.268164117026128,0.109205440421242,0.522042841379025,0.208952695624347,-0.405764641075312,0.417849651662553,0.24555454460267,-0.0437886639085676,-0.0188786257481515,-0.12873558770193,0.750329939257591,0.92497393003379,-0.0572624213549505,-0.577757278583471,-0.258333780770619,0.537021000729202,0.189456209882007,-0.584879454757158,-0.0569890975780874,-0.295591119524848,-0.143508801513376,0.835166917853581,0.0533903294713449,0.393731358181939,-0.0501874387522531,-0.0224718265731221,-0.208322486179791,-0.12361337653054,0.00726006122849529,0.143884983510717,0.190193789718937,-0.165939688260661,0.785528832414604,-0.261923786522494,0.0454673123021791,-0.157908866843959,0.25001728435672,0.544569743742057,-0.463056903488555,-0.455334977567444,-0.158113563647362,-0.369225236379306,0.350423626008826,0.324660775786486,0.371639352749097,1.29826207796638,0.462680863962337,0.419510121847931,-0.331084998193513,0.0628270957741305,-0.174327013391188,-0.374275189231078,0.180453221560987,0.101559698531205,0.230713005021189,0.789249052602786,0.14513547122182,0.346157116143926,0.523528384692351,0.00199020504911375,0.0384774847282259
"STAGA_Ns_2 (GE) - TPM",-0.52431391978813,0.378380368154139,-0.165081933268843,-0.470662045221399,0.309674776465424,0.398578099265918,0.8116144959594,-0.0346839676108507,-0.0796702629082887,0.20462579525796,-0.544473735158665,-0.264739316339874,-0.402824826325515,-0.0678929320267211,0.144871629270544,-0.113696909729476,0.53394851813986,0.597267182440449,1.08839407350864,2.22783280097537,1.49520150698633,0.420423567594969,1.73714882279047,0.757300482793014,-0.331043343181132,-0.375390709313658,-0.527905785905145,-0.0968234804739274,-0.0159826916498315,-0.389603215142864,0.0826957919315765,-0.609865140270149,0.966970947113325,0.853676094304028,1.26558781243924,0.544929794183012,-0.226012389383299,-0.23386925621682,-0.499215815266774,-0.294443609880715,0.241578900733921,0.0844188498206495,-0.157064586580864,1.85283872499704,0.599429346026534,1.17902950219662,-0.298516054495123,-0.282942082728355,1.06096932364578,1.01926452807243,1.58295353190527,0.0890475656449786,-0.24354610844852,0.429018711196648,0.00180355778530656,0.264360414983803,0.258866505396914,-0.186828931286992,-0.324769684289421,0.746051188164301,0.179686331946909,0.4057330445096,0.430676242124698,0.489797747420568,-0.200186669737228,-0.534285963058255,-0.716571338309487,-0.112275677999914,0.0453356453334113,0.104026097945907,-0.348674672002805,-0.167864566735598,-0.158437828610376,0.0479082580504928,-0.116921413416375,-0.111893915015804,-0.434565871539293,-0.125099667024669,-1.05161770430422,-0.414596051015088,1.10035423344588,-0.272821459805038,0.305601410852693,0.874394620357248,1.53179739601623,-0.0188837495471217,-0.171574474478837,0.0872831943390713,-0.0809022254005386,-0.779054472715106,0.0118633649300779,1.87589286444196,1.81817968030494,0.428310597030369,0.0315300184315431,0.0959921513733681,0.22097289065308,0.350359208007548,0.250319475498936
"STAGA_Ns_3 (GE) - TPM",-0.482887215801076,0.49753601767899,-0.0190547405321647,0.349101658598284,0.230327751570781,-0.248571421896083,0.825007032021807,-0.0557278782410709,-0.362776710127744,0.17573114168605,-0.704602227274036,0.00677601540636996,-0.122491293419589,-0.0978845520579494,0.0130678763722891,-0.635826413297073,-0.504539812389284,0.216760986497791,0.285405731932541,1.34997915862391,-0.0608641910519147,-0.138495665418168,0.618212738472925,0.525261869991302,-0.498757338455725,-0.368750878984229,-0.26671369738187,0.276625346330659,0.627279494908087,-0.213355240824249,-0.0909468161986664,-0.145496119673025,1.87326082185455,0.619717896620132,0.710701641531923,0.367306670578037,0.505083393255188,0.0235590622154007,-0.856150965330668,-0.155256043096287,0.10934821891965,-0.264898317012775,-0.408587349922998,0.587071837904138,0.0961406859791071,1.09649569406251,-0.0521254486903898,-0.375604261915768,0.175383976238549,0.185156953065077,1.69946459282168,-0.133027543198321,-0.419578404151764,0.336744261191933,-0.0225992287595035,-0.609567029911526,0.00854166723043349,-0.244017110747131,-0.437124283081039,0.83349679132534,0.102866607381394,0.071854287668019,0.0975044263658227,0.460356608703821,-0.450256235850543,-0.605035506596467,-0.715787007516601,0.272668992342634,0.555472859651411,0.323857985292507,-0.0609037695938439,-0.177059343098662,-0.59855089931592,-0.068906821826873,-0.0688707051651674,-0.651131922282795,-0.376144263084492,-0.0587765747155898,-1.00949492787321,-0.0948224007410486,2.78058287698177,-0.352138078897558,0.271805162567606,0.214788969633951,0.86554935623213,0.347847031806498,-0.197098299272915,0.162379491685298,-0.552226115509145,-0.282387024389055,-0.319108886513264,1.69887261803299,1.15170723014505,0.139364514893951,-0.0408371570089015,0.357939806826523,-0.0517644399977234,-0.0279016679473302,0.700271697671764
"STAGA_Oss_1 (GE) - TPM",1.90007021558379,0.342363542235317,0.218324101054932,1.69558007056517,1.28162987998899,1.9869761883732,1.22531511780086,0.534605531266286,-1.94421074084314,-1.76492499006334,2.00040361139062,2.28289590019453,1.56850562275179,1.21086918499845,1.08197696913558,1.57845793025705,2.03793398785827,1.15639031660385,1.15902769827445,1.73773689422283,2.55397353117018,2.92532935703852,1.53743578467586,2.27669851106641,1.57541710409979,0.874968755987233,2.87135159117674,-0.563002086291625,2.76249319773145,-1.39399711346449,0.990527328217881,1.67075141825147,1.1539018011094,1.07070773046849,1.45717323670712,0.560405265553462,1.843774323219,1.80443154988837,1.90259983981538,1.48158574724537,1.50593934211045,1.54066609990958,2.53972358607248,1.24258764864118,1.46603738208411,1.78971103803967,1.59560680770182,1.36163078850514,1.16384483725962,0.398615849763863,1.12391797737581,2.94127340262067,2.18867839270953,1.85222969886797,2.14058079112154,2.9140074004043,1.95628683669928,2.26406663237113,1.34012463068916,1.26628729167271,1.69984199979814,1.37421204578774,1.71395832833134,1.82490959715052,2.24385950928697,2.20890893442992,2.44333052417873,1.45103547487392,1.63607245933767,1.83495979555507,0.548219708055612,0.875439693089332,1.08553045921771,1.18180482221241,2.55295541708234,2.35098341513196,2.28195716006801,1.60053269818176,1.17535636670976,2.59779550960382,1.01659629836531,0.760917549684749,0.95019093662404,1.52188985397011,1.12423108757896,1.78519740918924,-0.805738095100657,1.78862310291783,2.4253936618833,1.46866063278067,1.5786502972414,0.286182322317128,0.910206093187525,0.950921802243136,1.7226641295035,1.82255131366016,2.27466077547812,1.97150534479725,1.66827765639353
"STAGA_Oss_2 (GE) - TPM",1.83203408039141,0.415907845672016,0.430953390851835,1.58688079992472,1.5817228084167,1.72375938663913,1.46399473720702,0.502057544099513,-1.98045338592837,-1.69454724737954,2.51800229948039,2.15107631222786,2.4210724295464,1.30769661286857,1.22938334545096,2.02807737444232,2.51613399439003,1.62993823849852,1.48479594940941,1.51042020590325,2.47839221711692,2.80231335562475,1.91259270561958,2.72130310400502,1.56201235455168,1.37140081813536,3.15416822129629,-0.392319416685073,2.17827761362593,-1.64365733099828,1.32095069353834,1.18956577574392,1.40717132194839,1.38235555764451,1.70778734317654,0.70554435801302,1.39705661913172,1.35429236924364,1.89334450504344,2.2104678141625,1.73291524718762,1.65765946603535,2.87769153087379,1.18385390456015,1.81275238283084,1.64119266948765,1.49151123988982,1.60273989610674,1.70010795722704,1.26396798377255,1.22230672552977,3.37882060245996,2.31938285304433,2.57226564283104,2.0669254617891,1.90229468042354,2.20520413752167,2.59195341238014,2.04377350603045,1.50062602665919,1.61276431850648,1.7838629019414,1.78671544295536,1.92408105654344,2.21755874733439,2.70720891932344,3.0627553254706,1.69474950339536,1.79411337444424,2.34902323581271,1.3970834996419,0.910513333965045,1.35067237826393,1.53789441965716,2.65281980851564,2.88583509973336,1.50904851905193,2.33124211994475,1.90539379098919,2.43474636471306,1.60634654850856,1.33846031029976,1.06284187088054,1.50577892465925,1.2536767142075,1.31949123596525,-0.789687923036134,1.83641380578016,2.28835929202655,1.66082480813446,1.86691124201601,0.208615715586086,1.08100852630991,0.675907563119814,1.33883898671939,1.65680959852126,2.46572947343463,2.10820518874033,1.93161163611721
"STAGA_Oss_3 (GE) - TPM",1.93461433781056,0.441445132305515,0.149267369032155,-0.0337452097527458,1.18698620077592,1.68286394544862,0.795387642929293,0.746635221605988,-2.05285281883897,-1.85921257915239,3.30583591266249,2.21431310015002,1.36215532551071,2.13976953423996,1.10482044964963,2.22871053100813,2.08365182041476,1.25847536581332,2.17500668422683,1.81652491708863,2.51201471972214,2.58165883920038,1.72836348140321,2.51865216737723,1.76462428809105,1.43680240213796,2.352800019528,-0.454444994812283,2.21809026208205,-1.794276533853,1.45600144718978,1.1312566382792,1.02634660365791,1.49384717223588,1.45493585584071,0.427499895366209,1.97023832516394,1.80073516269018,2.25334440080299,2.04327590568259,1.30646522355075,1.27960852075505,2.72114433204088,0.777465177756834,1.17379165739669,1.69485063577389,1.54115637355721,1.6925751214858,1.65329012090424,1.1691869988326,0.0329276068854289,1.99156712404403,2.32907260926046,2.90728771527605,2.57613999582489,2.10175420190624,2.73279690107569,1.83262370184544,1.82919651180772,1.25323410320551,1.43284167663983,1.8011511957143,1.61271983831812,1.57149007306591,2.75650242159735,2.29181217671982,2.42470607989478,1.65478903004223,1.38278546383454,2.71378564982552,1.79686673724664,1.27552848249305,1.48172706308034,0.866886470648787,3.13365814904087,2.23845846506132,2.2547481736718,2.61345806772675,2.06024306453845,2.24429675015493,-0.0941848115885599,1.18396220624048,1.11639445219978,1.7096813047971,1.36346171309853,1.51393235775265,-0.877377004137477,1.91123120471115,2.23198880547177,0.963704838751878,2.03934318290843,-0.135228621380112,1.16003220688025,0.340133624872303,2.10030078389586,2.71167219760428,2.79548575452397,2.14395391652003,2.00166430882546
"STAGA_Oxs_1 (GE) - TPM",-0.797824291118236,-1.25045345848875,-1.1691546449405,-0.37492598569439,-1.30720942031327,-0.97024809714374,-1.52610508288646,-1.30866405391581,1.76168145510773,1.84965736300339,-1.22710584606752,-1.05994650172634,-1.06497318869988,-1.18192978676734,-1.77282525153677,-0.468240960091129,-0.0720200588958557,-1.33910793932395,-1.38022390077294,-1.08154299515858,-0.484135551448264,-1.09179641681543,-1.65466202110458,-1.06150678932661,-0.958322349773743,-0.702615746549331,-0.67083735527943,0.943629984711448,-0.484009255346747,1.71267145037144,-1.63461697478058,-0.863128121793057,-1.3767623329445,-1.32784878920167,-0.877725132470276,-1.19893726419374,-1.53633435239577,-1.54066365880991,-0.718264455979847,-0.763230381577325,-0.824895905738143,-0.766514268580496,-0.532879278431352,-0.507274592200638,-0.358692491053528,-1.45267392502703,-1.6851842077013,-1.46004418018868,-0.198738196716545,-1.36882602101429,-1.42526960939998,-0.960857560226881,-1.20688072381784,-0.861980824289558,-0.98565484043705,-0.755832317986085,-0.821671098567369,-0.968966616664197,-1.19072216458042,-1.2899328526824,-1.16040593734178,-1.2081840066476,-1.26593875853546,-1.3248615310412,-0.390920317134539,-1.19152091928647,-0.954759706159406,-0.99087762012732,-1.33468110929047,-1.57006337981999,-1.36078551903134,-1.52160179456656,-1.25337621893942,-1.35132934527311,-0.796690592811566,-0.237337647823318,-0.827553193530171,-1.48925604431205,-0.944338947947279,-0.879398012032551,-1.494206753605,-1.84933637143581,-1.21120838446488,-0.947226089884195,-1.60826511427416,-1.04541736842552,0.0362042901040013,-1.62031066858722,-0.585852993130232,-1.16496510296303,-1.67965806226892,-1.25048920125458,-1.20621770738427,-1.99273438409759,-1.09048334287819,-1.13259549996669,-0.331227406037139,-1.21133270356263,-0.531265833949447
