"","YPK_0019","YPK_0048","YPK_0122","YPK_0225","YPK_0226","YPK_0238","YPK_0282","YPK_0333","YPK_0334","YPK_0337","YPK_0428","YPK_0452","YPK_0453","YPK_0457","YPK_0493","YPK_0524","YPK_0636","YPK_0661","YPK_0714","YPK_0802","YPK_0821","YPK_1065","YPK_RS05540","YPK_1251","YPK_1258","YPK_1273","YPK_1340","YPK_1341","YPK_1352","YPK_1425","YPK_1551","YPK_RS07825","YPK_1579","YPK_1588","YPK_1606","YPK_1646","YPK_1652","YPK_1656","YPK_1668","YPK_1678","YPK_1681","YPK_1682","YPK_1688","YPK_1720","YPK_1740","YPK_1751","YPK_1782","YPK_1822","YPK_1823","YPK_1883","YPK_1910","YPK_1948","YPK_2006","YPK_2034","YPK_2039","YPK_2041","YPK_2071","YPK_2106","YPK_2113","YPK_2118","YPK_2137","YPK_2138","YPK_2145","YPK_2186","YPK_2211","YPK_2256","YPK_2404","YPK_2517","YPK_2518","YPK_2552","YPK_2620","YPK_2667","YPK_2675","YPK_2684","YPK_2691","YPK_2725","YPK_2731","YPK_2737","YPK_2777","YPK_2783","YPK_2795","YPK_2798","YPK_RS14000","YPK_2887","YPK_2898","YPK_3020","YPK_3199","YPK_3250","YPK_3264","YPK_3291","YPK_3344","YPK_RS16815","YPK_3360","YPK_3364","YPK_3443","YPK_3477","YPK_3508","YPK_3578","YPK_RS18040","YPK_3590","YPK_3595","YPK_3647","YPK_3718","YPK_3726","YPK_3727","YPK_3728","YPK_3729","YPK_3732","YPK_3733","YPK_3757","YPK_3781","YPK_3782","YPK_RS19035","YPK_3784","YPK_3793","YPK_3812","YPK_RS19215","YPK_3818","YPK_3938","YPK_3992","YPK_4001","YPK_4002","YPK_4027","YPK_4031","YPK_4032","YPK_4074","YPK_4135","YPK_4140","YPK_4152","YPK_4153","YPK_4154","YPK_4157","YPK_4158","YPK_4160","YPK_4188","YPK_4217","YPK_4218","YPK_4245","YPK_4246","YPK_4247","YPK_4248"
"YPSTB_As_1..GE....TPM",1.44289809782715,1.68842754738906,1.78357655258561,2.11728999600136,1.50776128163206,1.27440487325353,1.24214099580195,1.92524097811529,1.69441542913256,1.27370082619336,-0.987595153708203,1.8572079075906,2.19194787549699,0.423581255738139,1.22733466166842,1.20454703698334,1.75208924757824,1.11385956534961,-0.967472574879477,-0.796282112654213,1.75630999685347,0.965840328566227,3.42334060924848,2.47565307988811,-1.37619327545206,1.7161507367169,2.1828979342386,-0.955571412016352,1.68271340515938,-0.985199611403521,1.06262666900005,1.46948593086374,-1.01484198908604,0.730677236172068,1.22230487962451,-1.19553206709825,-0.56036966647516,0.927443451211608,1.79678950292949,2.03474017458015,1.53177895685743,1.02920782920035,1.97442380027417,2.24573144875732,1.66019538507081,2.17789720794024,1.44593680911955,0.303247318026186,1.44758485657004,-1.08731671898829,-1.07808015309946,2.17486190411774,2.34140305531792,2.04805058490239,1.79749627476684,1.31894736896375,2.68233004665245,1.34157068491688,1.71753025214579,-0.935916950729642,1.28643325005203,1.68614089765488,0.969371764383591,1.45787561951611,-0.521751720603648,2.04833435464981,2.16051881474933,1.87008730821894,1.3900522013787,1.77456998077868,1.67428399872677,0.891347705050189,1.3574218520724,-1.16256863878621,1.66826626160364,2.5604387097487,2.81343176502467,0.0107683582989245,1.71166961762104,1.34005543889106,1.32207709958048,1.85999919274579,1.98274888662718,1.80266863067022,1.34136899993417,1.42220654120765,1.65452788621076,1.64522151608811,1.71191005899432,1.86677404631539,1.72427006595576,2.99058295961361,1.72201841957458,1.44874705624435,2.16092021765746,0.629273974475354,1.7904482912588,2.36923584526216,2.24324079432514,1.62466950384368,1.70858680947791,1.70653723960156,-0.956172892910986,0.711140385210498,1.1211004377117,1.23458477411027,1.59181241682765,1.46844595020972,2.43301108837983,1.5984283985682,1.15963479817439,1.04191692597728,1.40813699488504,1.08506848959153,0.811304785532653,1.92455835631889,1.71951967960578,1.32529464683213,-1.14843511396753,1.13772946707362,0.649547974294183,1.81475320531027,-0.972728456504869,-0.0247392968666587,-0.652737774722203,1.7133803450079,2.16616798957279,1.75552726382815,1.77911242549398,2.56270017304249,1.16844720567606,1.32433174702625,1.80158153469605,1.56518082045235,1.46086120067231,2.00950688883474,2.30713186502469,1.55224544545994,1.49393194441254,1.48857993245119,2.16578835617553
"YPSTB_As_2..GE....TPM",0.796252995598383,1.25739862536148,1.26041478017197,1.72667274864023,1.22518928276713,0.913858355862141,1.24980437838921,1.48801942248701,1.16992815474365,1.24363695570979,-0.989968603068146,2.01099084972715,1.79219355720821,0.300397537921636,1.25485909116523,1.50409362129035,1.27507280795336,0.420136733611684,-1.20758221734798,-0.346974734666022,1.60275080111561,0.566966754127892,2.90322877148458,1.97093314869036,-1.56776106393461,1.51678633765238,0.957081347606993,-0.570817729884178,1.3208678802731,-0.816622035410566,0.453081823649429,1.15796375160665,-0.77373956584194,0.691959389126848,1.40621380874458,-0.931320886033982,-0.668412833930482,0.712148389246184,1.50418415216795,1.75016999405191,1.30035565256519,0.826619857455575,1.64819165257719,1.05076514726081,1.46792282552135,2.14415357963166,1.08428295287207,0.903987145947315,1.34329025186343,-1.04571497422105,-0.750742533016511,1.48667298881581,1.19310709464907,1.57662248918728,1.34624026343428,1.80435363188924,2.11966780386847,0.92169382763454,0.902542083317363,-0.800649359067733,1.06220029278356,2.0305129225092,1.10141179961112,1.08409233345404,-0.344635687851907,1.40301371703312,1.67655082949528,1.17911645690632,1.11466431129383,2.05018078016204,1.32230163426882,1.27407959067763,1.1485444163365,-0.997229312795366,1.75683622959605,1.14038811494186,1.86425215060393,-0.169096671894456,1.39337621255279,0.633328468393801,1.48962744248973,0.789211240233498,1.2427344046026,2.15677769420651,0.676263412475168,0.508554222738616,1.47249047512356,1.20417552763217,1.79803157404034,1.3462693928035,1.83376262003004,2.33004207495336,1.30548004836846,1.46962400380912,0.942047795955413,0.7222919356641,0.707198916113377,1.6249209402129,2.13017305372243,1.55661313941666,1.24498755671441,1.62290752558218,-1.01834604868778,0.50624974735187,0.363576377217681,1.25416242036926,1.28655181583478,1.26321450732064,2.27714712024058,1.4922619102278,0.98790425580372,1.11584559206337,1.12013636639896,1.03957984870816,0.84826030295589,1.55195253510702,1.2044775628172,0.960363587284177,-1.23672606098133,1.08070929958159,1.13095981693159,1.25081396351516,-0.862625707337242,-0.654936473897667,-0.784550287854172,0.87194443652558,1.5223413678354,1.4446751143536,1.48183740928157,1.91164537224107,1.63617585258192,0.701868303093903,1.57488205996533,1.31721985277076,1.09807166513714,1.18110155168824,1.00979657633774,1.16332136362777,1.20954377358834,1.35150131064045,1.54938759375924
"YPSTB_As_3..GE....TPM",0.809496397530591,1.16419160856803,1.44754505777579,1.66375866108902,1.78235901056798,1.36024557465774,0.824703097224575,1.11509592246021,1.06269182852074,0.9259360035672,-0.716917898367585,1.35512425892864,1.73103230734857,0.741376805723543,1.18981663737162,1.29113729156147,1.37882404859928,1.04345357228642,-0.342606175257608,-0.597386433743278,1.5611406648879,0.595687072618242,2.36305053476894,2.10852111181081,-1.18655729904657,1.24130096931996,1.24484059233359,-0.824329521138148,0.978197785987278,-0.648851753351884,0.602927501080336,1.05136105153903,-1.0659952995186,1.08316221812688,1.26678966415456,-0.997213160270058,-0.455613960808183,0.68521815366049,1.77551156500928,1.75161904460359,1.38305635229924,0.72027484072272,1.26057897004362,1.66254092223843,1.30337092367317,1.9324613927005,1.39128597757306,0.46069336210178,0.927794356747231,-1.1224357763686,-0.986231575484437,1.71596883855944,2.07052977811489,1.68992139998177,1.13533080170877,1.61613712852061,1.82190658335731,1.13139923240616,1.64695449576202,-0.902267767909805,0.699607709320345,1.44662799645901,1.460474747869,0.943996813157128,-0.558565778505374,1.78050594504541,2.1977035157414,1.24852098817499,1.33388603941205,1.26754214598825,1.45044922444145,0.897880042084763,1.18364238528033,-1.03566458875134,2.42293374002967,1.28922614979646,2.33089681748192,-0.246936213743472,1.85333126567026,0.496220389936497,1.06869886194235,1.63964743912352,1.87628228707395,1.66382274682584,0.691550756613813,0.42662028233675,1.74247032079096,1.16309597415635,0.944970940637234,1.46878276245868,2.34672184209761,2.97811390300756,1.29913920209062,1.47724732720673,1.67440060570802,0.719985717724974,1.33907483771632,1.54939664437307,2.1326343747074,1.46903292536554,1.35974467869939,2.17680616360444,-0.960160267106379,0.404216621891031,0.614887510193335,1.08960615804138,0.594890914084187,1.03207777098325,2.65819441521155,1.48314309424547,1.10018007375107,0.786809543510867,0.88852502685378,1.00940662757192,1.00938788227137,1.92320619294269,1.48535694198415,0.936873230729253,-1.01716378017815,1.38755203224328,0.952519579242015,1.36421230602848,-0.804232984438925,-0.321744173715866,-0.498150084636848,1.67613865254454,1.49237986084292,1.33290216973811,1.09947940549079,1.36972824888802,1.51004419994088,1.2245344053851,2.08405265121938,1.20819307639543,0.975817550748643,1.37611388960327,1.69071099930197,1.29912782506313,1.32780203378356,1.34858922230285,1.83829302832529
"YPSTB_Bs_1..GE....TPM",0.704561571353665,1.044834308825,0.992611503383645,0.505054576664448,1.10505894363461,1.62397077683906,1.20563393711777,0.400307251498044,0.447546114856994,1.06503167679491,-0.613697245884346,0.442253294866291,0.761938592698516,-0.437184622565195,0.371429742598184,0.587031160886171,0.796122773681822,2.13592620961385,-0.350500322965825,-1.41868780040017,0.778091868405654,0.205010195616591,0.19934601671444,0.951210135903146,-0.718490817784706,0.535589753240916,1.24800136509406,-0.920653923579078,1.41647507070214,-0.944492479573323,1.11125848076353,1.12833990342894,-0.131397432883349,2.14288623582497,0.175407162245679,-0.559886813895791,-0.797054567160976,-0.0303914311221034,0.299101049756025,0.547564254990712,0.720685438015815,0.955980046383633,0.998216443934512,0.79741591909334,0.492616532043584,0.42032123410655,1.08734054351819,0.438479934706154,0.371781045556861,-1.12648475827805,-1.01545024645127,-0.358421584488676,0.458546803579622,0.063683017565947,0.344692173733638,1.06169949484207,-0.438440095843007,1.32429098497063,0.198639360354677,-0.784768318661749,0.100818936541837,0.2002483997368,1.46194929745988,1.02397310706131,-1.1729151704401,0.896753446267357,0.648963670363261,1.3750895390786,1.69972184321751,0.0236254833136831,0.952499483878638,0.823114978761457,1.21297445596162,-0.685938058005155,0.513262961831357,0.327718794310411,0.374514236082936,1.80150529198236,1.29322669940399,1.47950977783261,0.377097266188728,1.4184115648099,0.322853680279787,0.0834653983986919,0.859370651729701,1.00318964065398,0.638078281102913,1.1007965260498,1.72944402195099,0.722375468638547,0.815244321460358,0.176475431225981,0.639921557962968,1.50911785259049,1.30312162828122,1.46357285576997,1.12253559921185,0.287913624676401,0.569169740038656,0.362837074505151,0.784483319260994,0.680051584837098,-0.260292471746065,0.999042971618738,0.39326791175863,1.39585577395759,1.05492425010265,0.713477809083149,0.350397156698548,0.5739878719464,0.786120452335014,1.14177309192347,1.21176040317642,1.2877715991759,1.73008530497293,0.887453377001877,0.717117296211945,0.465395664980164,-0.279184935073804,0.589697610751838,0.979713590618117,1.02324872523961,-0.115307712563974,-0.194903338454136,-0.325265950598267,0.0552887655131767,1.06876928239356,0.595172147183209,1.05026073769075,0.579794246350897,0.924082020447219,0.986194722918692,0.535616622491921,1.02996765672251,0.732375055616691,1.01261361603037,0.723779134237276,0.773623068014689,0.749056167104808,1.37441843182541,1.03156010631816
"YPSTB_Bs_2..GE....TPM",0.953916860001787,0.818089287607433,0.6660680132065,0.321374062095436,1.09255873380448,1.8048109217786,1.04820901789049,0.484346036844804,0.395948416838288,0.858725544894314,-0.640911373567226,0.495590837329368,0.657295099801082,0.234618800210917,0.565261678636706,0.709609609969396,0.823663398403106,1.97067718037586,-0.855785493362989,-0.064213767409208,0.427393668657181,0.736278428866149,0.166074095377405,0.551167240419424,-0.843276416691142,0.623281486730215,1.19787159677385,-0.646929321369397,1.52485720203957,-0.904008246781844,1.03191434835717,0.921481713761768,-0.543591249034333,2.10986177935845,0.302295514353821,-0.675622662873831,-0.95691408526594,0.124043144039123,0.827268515742891,0.278549842962102,0.564416599450751,0.300884194531841,1.23403444701781,0.806554394145619,0.768989709650738,0.299520868528393,0.954158292425829,0.719908684153085,0.785012196618597,-1.01913301811783,-1.03316010635131,-0.432549472012825,0.291133297347232,0.263197087646505,0.517360474836472,0.259126770832108,-0.334025087285801,0.967401070073427,0.518034963018362,-0.739191870421938,0.121226867606801,0.245034483727162,1.85842943082048,0.800638669319912,0.0384695706867902,0.892434219142956,0.948829774383439,1.24916789732897,1.78619528206954,0.457693307345053,1.03592267958094,0.900371669766136,1.09231096361232,-0.77738066085167,0.62498769065928,0.864986764206401,0.485533749935598,1.90486850183773,1.31636976198709,1.52259067583983,0.679879224500404,1.62639950851885,-0.187598495209477,0.0708806384882577,0.832943417683495,0.708467093296681,1.15881735936746,1.02269889092507,1.39482275066724,1.02804498395303,0.944689151831286,-0.00564847330198868,0.746296473322015,1.65237363160537,1.14126292468066,0.755900697858735,0.838691374961405,0.501753306292512,0.507867133247525,0.564032654815815,0.890949293973883,0.795746599348096,0.0551138820400335,0.874108240395227,0.529623643602879,1.324104298161,1.34834955861176,0.906244305519284,0.358314525038169,0.605936402667277,1.09595857099399,1.05485975010392,0.91831643997458,0.927167308068943,1.62190717718106,0.682924370447982,0.767970790542249,0.812654811205449,-0.358972765573253,0.893994047520137,0.791327797853806,0.795755859124984,0.141073480791514,-0.378141609102507,-0.684806713891578,0.430375678989703,1.04041755077515,0.346926549841128,1.31193940834168,0.797161431404314,0.793056850438006,0.887024825053087,0.809109216983892,1.1037431516145,0.68567941313806,1.06548064188373,0.622186125477814,0.792185611756836,1.28602241162141,1.04718409927035,1.07926198377672
"YPSTB_Bs_3..GE....TPM",1.12160908098727,0.91598362932191,0.790806327328349,0.586180122386987,1.13341906796262,1.65995248552498,1.17895282823746,0.472642267855073,0.445582276798575,0.991211178845918,-0.638508934351004,0.48810031009855,0.723107268541361,-0.09159364343031,0.50237458151949,0.648253331341926,0.825925831989381,1.86787290950839,-0.195748653546523,-0.857095169894152,0.533199689975623,0.472369224118495,0.301174243120381,0.750376730684773,-0.8341415582378,0.502150567279017,1.34986294027415,-0.697243556478598,1.60564058041511,-0.971483250343222,1.07155836201971,1.70284679923261,-0.378442761930452,2.42996752427801,0.240805776116234,-0.724800652919963,-0.862385459293856,-0.0724489667065246,0.548947387787589,0.421072928045817,0.621067281796523,0.744038210049731,1.13394731116509,1.03456149405391,0.596777255894107,0.660348799789684,1.03361632250667,0.572639376404036,0.577823411979789,-1.09334695167569,-1.05247671257411,-0.555402289749279,0.29524536249195,-0.492585234752495,0.316946695787056,1.11427959590973,-0.427087420063657,1.21635450088688,0.290690418068855,-0.719796492772636,0.336191161276265,0.354094489971541,1.72139981373586,0.947788554845325,-0.597370877026629,0.870759195968504,1.05002115266668,1.31096452442838,1.80386270739852,0.281467673225945,0.966851961725477,0.855787411134656,1.13575813858892,-0.418370574110052,0.636285459129841,0.788352195284437,0.304455661868161,1.60310474678364,1.30254069546299,1.5086856577878,0.516099355471923,1.43563804900881,0.0317452229933651,0.388647818640164,0.791485653642473,0.886148428650622,0.793971672918403,1.06071870233043,1.63353635245719,0.886491441299559,0.978074052125827,0.0968465284595094,0.868099894944482,1.70908475767908,1.11398913217875,1.25628988519294,0.896492870046408,0.71812730828257,0.206351731978142,0.476940259700418,0.878415687523832,0.780821321282032,-0.0661717284152155,1.00328576112255,0.454734944803044,1.12812321053368,1.49263389379264,0.66803582172535,0.33776194052871,0.588479157624169,0.90415400860977,1.10353419051649,1.06863302340222,1.14740043180192,1.61065389716273,0.849987080655474,1.26217417936656,0.652534645454694,-0.310378877254747,0.694417552851432,0.881332945886832,0.842632338993153,-0.198181782981266,-0.404723441586799,-0.620344139831163,0.249202826322657,1.17282135099461,0.221058048131582,0.895659513729513,0.642934238512281,0.917034715926854,0.893781184475475,1.0321321779195,1.1147607222454,0.69023995257752,1.03374213567255,0.92679474163738,0.802991903775408,1.03950923973797,1.1639010209678,1.11106516481225
"YPSTB_Ctrl_1..GE....TPM",0.317776666331526,1.1793205135751,1.51363419634808,1.23576889991609,1.08704485138726,0.610890948784237,1.2929283708493,1.08641036397112,1.02590078237646,1.35185761091685,-1.18957610712008,0.940177027831919,1.20898953311458,2.40157140748445,1.06895315001127,1.48111609563286,1.45559575907816,1.45387572157449,-1.12092439074355,-1.3075833321179,1.22753678404408,0.220726154445186,0.361233704350268,0.703644416270758,-1.52364775853837,0.690137446734513,1.00490414052056,-0.971857472412266,0.708861275599809,-1.05305073760431,0.602511072491587,0.818138112764833,-0.841127153158448,1.69006715001659,0.202014808666592,-0.942517968676864,-1.17465273752691,0.836778341201849,1.36740518645819,1.10463670839223,1.44307019462642,0.888521629773111,1.21637117199236,1.01554314194013,1.48857798306189,0.774420516990793,0.790379590778519,1.03033639945369,0.797769644758468,-1.16509673950271,-0.998209073541148,0.893483720363079,0.12041847643562,0.55371470903783,1.20735804283929,1.21405978326028,0.487005821918928,0.439274106653579,0.927491647176581,-1.31539135151046,-0.407401766919264,1.07400761947885,1.32773418126643,0.684549180072256,-1.67888986200175,1.01513518307334,1.07462840634006,0.90201584000408,1.56714447829218,1.60827315690656,0.994186996457971,0.562500785896287,1.07673136763746,-1.05179975037882,1.01905837579442,1.56073427030593,1.04505982878285,1.44268338124223,1.0162483600732,-0.443159211721168,0.920955007152683,1.20348704208716,0.0568825032330654,0.481989278180577,0.790944445369553,1.40900165241774,0.609951954887545,1.04593860086513,0.744992561499246,1.42858190327553,0.275753720204806,0.601593218852667,1.41371839750506,0.787092214772126,1.3724216126659,1.39493826507321,1.62247210326689,1.37712909681765,1.02368398738445,1.23846047575135,1.41987202154416,0.646468719186227,-1.09582596405543,0.93660439570239,1.4136506888938,0.940238753147649,0.844109508802286,1.3456484153754,1.2029936973364,1.53137702291273,1.25997674307054,1.38374925963336,1.20276583189472,1.5725718101096,0.752704101503729,0.960873389757906,1.36551855228298,1.10336198470384,-0.983941561485228,1.73576460000063,0.422106472517794,0.932758064581643,-1.19884853029761,-0.415712951162624,-0.441913200571555,0.679048609531019,2.12403665687977,1.20626389786341,0.788825916821295,0.636935950381602,1.34451194192493,0.977721481063448,0.587879386836165,1.35667161439693,0.95304445782587,1.41879654311832,1.2826766992866,1.51483120018026,1.18184869214842,1.21277811744104,0.980119539102995
"YPSTB_Ctrl_2..GE....TPM",-0.0875660704694736,0.824710421620254,1.30586893155921,1.69055034546212,1.43478551150608,0.323836402830974,0.672077642436192,1.21848647371866,1.3663440350247,0.990329619902216,-1.07264704182075,1.22783911883272,1.07738034502012,-0.00452473886609867,0.962440849042844,1.14880637232672,1.88512004082829,1.11242116650049,-1.24105482906083,-0.621415580158824,1.29663231057435,1.1175160122167,1.07322534529962,0.508195754410234,-0.883959107044406,0.802692980282016,1.04682087696417,-1.1848554372983,1.54191608889996,-0.905552292318736,0.50883819462467,0.229604549766653,-0.857869182435468,0.41726083056518,0.188447732719761,-1.12514613697224,-0.789208155360795,0.827512159427317,0.748901276173314,1.06497406707806,0.93504149775737,2.45094322704787,1.03399725178991,0.601484903707751,1.3889376558191,-0.252724105856683,0.520947911980351,0.877159004598367,1.44872423315176,-0.918207486052009,-1.19019964571974,0.749715699180418,0.614199102896688,0.356048023045238,1.45866083810991,0.991626705647471,0.884754656226756,0.526347964861212,1.88887121221784,-1.10425541140204,2.42094580156165,0.983735194480072,-0.279275056829624,0.496149956947472,-1.20242658954131,0.596863500263884,0.0764028164293615,0.766725352913579,1.00851076425973,1.18310766349484,0.592139153296658,1.1713703119734,0.932409750374992,-0.891526274462113,1.93657556792748,0.634154847951412,1.26628927053974,1.08849931637391,1.30089788990191,-0.881798877364943,1.51487669079811,0.741751484933186,0.684143106670115,0.889557897962546,0.580809709024666,2.493538370986,1.28440887937844,1.26843182431674,0.382286341013356,1.19339776247276,0.174653815599382,1.05870949127026,0.792834220500436,1.23927314535212,1.62036855850299,1.19744324328026,0.507330654415712,1.15329690882226,1.54377338483697,2.24544810017952,0.62533722757497,0.456863831401684,-0.883245973187586,0.752209417485317,1.73161138638444,1.05062096530006,0.961780451971441,1.41498791365804,1.17878273886982,1.60539760789439,1.0382274913775,1.36194352247849,1.0422149810925,1.06112330028762,0.80569270453909,1.17113580063298,0.405506238317117,1.7624387519783,-0.597272805531273,1.08399209055266,-0.0748014641674965,0.750581591753701,-1.16859365071817,-0.598008647090609,-0.464104108553806,0.539430366495005,1.13301097491056,1.42094018405597,0.161030201812523,0.744900628897582,1.57314977757353,1.83286336249813,0.027951575652726,1.28218574784458,0.89035477874927,0.907384773090863,0.800968416369387,1.24969706612359,0.559796338136998,0.998901965828571,1.00543287422069
"YPSTB_Ctrl_3..GE....TPM",-0.308429592956965,0.660212592769344,1.01686169355655,1.34532502194871,0.826349321029576,0.274148136748539,0.9382203170386,1.22228329042487,1.35533152805811,0.988676555532253,-0.873566113916338,0.918792246775341,0.908598928609884,1.24884522385563,1.32989978663432,1.2708917918548,1.37014471234572,1.16597412347647,-0.995194425065096,-1.33262953901576,1.44907586775605,1.51874391106856,0.401889533235657,-0.0025967407583515,-1.0948707560951,0.938375373846667,0.982284393560825,-1.09552582224101,1.02074210201732,-1.0493184202018,0.455754501356379,0.451649153195316,-0.620969466549603,1.06089389462291,0.709998410806715,-1.0853336753046,-0.873220839614726,1.49970965529124,0.726604817544711,0.868872000100377,1.23628467654019,0.9331942693997,1.06302299628357,1.30055296993578,1.31846445359088,0.249633990435683,0.759314804237864,1.12301058689296,2.01525602201146,-0.967734064588624,-0.990196002333714,1.10559782197249,0.577498136959142,0.289286822766782,1.50836444327952,1.75184616731351,0.122124565151824,-0.458096554021013,1.04779429424186,-1.15987695882484,1.49813503097401,0.202799020228849,-0.194777232097693,0.761392060119629,-0.30134939887605,0.865276463405382,0.772647203447652,0.720654127186467,0.885661123335755,1.2884553008815,0.839346002491032,0.95877616434799,0.902550188783996,-1.03739697623232,1.26712286504394,0.600302928306794,1.80380835268676,1.18564773096076,0.90332379420288,-0.482153556090276,1.72589979898475,0.598001737462056,-0.214799063192653,0.268851171011132,0.563032518187716,1.9336140763734,1.30054901185065,1.16313483405937,0.587385105974829,0.980630663444063,0.48568940081615,0.573591396274639,0.876866248512524,0.820830580608528,1.25600189681592,1.46109851555093,0.89323207939315,1.67201756705336,1.01774733901062,2.07654718897028,0.720601488327194,0.566138231059683,-0.881793812616368,0.833856255911315,2.98883420848259,0.784897982104145,0.969884015198668,1.33187148944373,1.15653319125066,1.37235854208709,0.988483293542286,1.04892911704083,1.2640752012026,1.29525283486512,0.677540557827117,1.13678031100503,0.797557471245227,1.92331108915254,-0.875169013487917,1.12802593232711,0.255334223493869,0.850432112202984,-0.870865456992459,-0.839981198954835,-0.884309090353712,0.67299841706023,0.96082320775382,1.26790929198543,-0.254962852749805,0.14363426783886,1.22986547734179,1.18424156010141,0.839144735484011,1.39510599103735,0.835573144509627,0.938160104869321,0.791349309689962,1.49993365396759,0.6419051284005,0.819847908533032,1.0536073359253
"YPSTB_Li_1..GE....TPM",1.33912121891535,-1.05635875173638,-1.06370408526883,-1.16477724066412,-1.14640411190912,-0.285070980453769,-1.03418514188436,-0.726550485885858,-0.957826778477568,-0.965736672512509,2.13405673155724,-0.58052931932802,-0.659315102204786,-0.689343519568729,-1.01440930934791,-0.85947978827543,-0.740249893669722,-1.07957780368332,1.39997554633504,1.94678882156491,-0.324482859087809,-0.488116068886618,-0.524185909169778,-0.0803729437794798,0.459427888009995,-0.95515988676393,-0.764298764974088,0.730717749921558,-0.99948938597634,1.84760079031757,-0.532342872698511,-0.598192183468531,0.730437072263351,-1.278954189621,0.462387349587033,0.156181370772583,0.566118104650871,-0.275884831475608,-0.355856019679114,-1.45867924575965,-0.375715865696287,-0.0621040932195113,-0.0211700896214781,-0.975442273578834,-0.709806862200366,-0.435602495801532,-0.37397142242694,-1.00782738193619,-1.05798676466863,0.70267529590151,0.141597696135404,-0.63207366178109,-0.522007118811807,0.390284862412604,-1.0377784378229,-0.675681137220894,-1.32576825557118,-0.23348801329632,-1.04447977487339,1.58987667408183,0.660224488179043,-0.457966707805149,-0.807588925911721,-0.27113284382319,1.10615680874313,-1.29298339713279,-0.464317299471803,-0.953676434603086,-0.835496980133875,-0.834472907717611,-0.932233007776343,-0.641028662362567,-0.922821438805069,-0.725554048348922,-0.871767866500437,-1.23619788787145,-0.703486347261486,-0.00322053780687542,-0.483981001649269,-0.564845038139546,-1.12272917161297,-0.270426937653288,-0.835612489790973,-1.01700734178242,-1.05972557508564,-0.546334983784897,-0.500249304363486,-1.09684124220365,-0.844869057537688,-1.16627417872359,0.329314691728176,-0.697578504634201,-0.715574224454297,-1.13090765283959,-0.802676232602384,-1.9801758479326,-0.371790152633552,-0.946886400220723,-0.305723133888874,-0.836890593165561,-0.485303611668163,-0.267207639015597,1.38123735637587,-0.924481338973466,-0.984644090329705,-0.78466085438642,-0.792126728305483,-1.01859604256652,-0.67956534358769,-0.811410100829688,-1.03562098945348,-0.981149276758284,-1.03960068990489,-0.98285683900387,0.326784052200051,-0.718074858138142,-0.0891058205287155,-0.443224960162836,2.14318523593046,-0.8285690547384,-0.696493902284716,-1.10450550737479,0.358706429639088,0.535588711847953,0.428862267993205,-1.16106987598058,-0.739435084738507,-0.134676611983061,-1.04762986146371,-0.806637875529154,-0.71176236125851,0.112032179400641,-0.521315314063474,-0.525958262374083,-0.861585509014767,-1.1421239114141,-1.03941415911929,-0.649422376581508,-0.764704459784223,-0.708473101563402,-0.600496464140181
