"","FTS_RS00010","FTS_RS00100","FTS_RS01005","FTS_RS01020","FTS_RS01025","FTS_RS01030","FTS_RS01035","FTS_RS01040","FTS_RS01120","FTS_RS01225","FTS_RS01240","FTS_RS01245","FTS_RS01260","FTS_RS01265","FTS_RS01270","FTS_RS01275","FTS_RS01280","FTS_RS01345","FTS_RS01350","FTS_RS01580","FTS_RS01640","FTS_RS01645","FTS_RS01650","FTS_RS10140","FTS_RS10150","FTS_RS02130","FTS_RS02250","FTS_RS02255","FTS_RS02440","FTS_RS02530","FTS_RS02555","FTS_RS02560","FTS_RS02575","FTS_RS02640","FTS_RS02825","FTS_RS02830","FTS_RS03050","FTS_RS03085","FTS_RS03120","FTS_RS03125","FTS_RS03135","FTS_RS03140","FTS_RS03145","FTS_RS03150","FTS_RS03155","FTS_RS03160","FTS_RS03165","FTS_RS03250","FTS_RS03335","FTS_RS03430","FTS_RS03450","FTS_RS03495","FTS_RS03525","FTS_RS03560","FTS_RS03645","FTS_RS03650","FTS_RS03745","FTS_RS03750","FTS_RS03755","FTS_RS03815","FTS_RS04180","FTS_RS04465","FTS_RS04645","FTS_RS04735","FTS_RS05055","FTS_RS05060","FTS_RS05065","FTS_RS05635","FTS_RS05810","FTS_RS05830","FTS_RS05845","FTS_RS05850","FTS_RS06175","FTS_RS06200","FTS_RS06390","FTS_RS06405","FTS_RS06410","FTS_RS06515","FTS_RS06580","FTS_RS07130","FTS_RS07190","FTS_RS07195","FTS_RS07225","FTS_RS07240","FTS_RS07245","FTS_RS07330","FTS_RS07455","FTS_RS07555","FTS_RS07615","FTS_RS07620","FTS_RS07650","FTS_RS07760","FTS_RS07765","FTS_RS07770","FTS_RS07785","FTS_RS07850","FTS_RS07925","FTS_RS07930","FTS_RS07935","FTS_RS08095","FTS_RS08375","FTS_RS08500","FTS_RS08505","FTS_RS08860","FTS_RS08875","FTS_RS08890","FTS_RS08920","FTS_RS08990","FTS_RS09040","FTS_RS09085","FTS_RS09100","FTS_RS09105","FTS_RS09110","FTS_RS09115","FTS_RS09160","FTS_RS09165","FTS_RS09170","FTS_RS09175","FTS_RS09225","FTS_RS09280","FTS_RS09285","FTS_RS09290","FTS_RS09295","FTS_RS09300","FTS_RS09305","FTS_RS09310","FTS_RS09315","FTS_RS09320","FTS_RS09340","FTS_RS09405","FTS_RS10695","FTS_RS09475","FTS_RS09570","FTS_RS09575","FTS_RS09680","FTS_RS09685","FTS_RS09710","FTS_RS09920"
"FRAT_Li_2 (GE) - TPM",-0.956153836730003,-0.787562879859035,-0.313926826189338,-0.636622020783194,0.430604888363706,1.15400924324441,1.22271219049732,0.0749280332184866,-0.0780707053904539,-0.0158224398609477,-0.324745618699063,1.42853193469807,-0.642219824252138,-0.661761519830857,0.0626713553573002,0.85551738185441,0.947149097278382,2.0000469102625,1.8848134749543,1.54834497612222,-0.091850238469472,0.53734048902059,1.14126998057569,0.0481602990632019,2.22138590611798,0.537835631580226,0.410939129722555,-1.14769553720887,-0.930779504773878,0.984227820174053,0.688596973384837,1.14077709290517,-1.84855150709393,-0.189177491425677,-1.77162390417374,-2.13033209598253,-0.634419290706111,0.679209184777742,0.620889688286432,1.05970844089156,0.400113563080998,0.46461283636778,2.39947677668381,2.83665110018136,1.05950470103388,1.85785552122121,1.67654674653765,-1.48895666712848,0.751696922062324,-0.788245326489455,0.0751077757851231,1.41189980799031,2.18829092383794,-1.08468010363892,1.77527614282465,1.91454253498181,0.286801566624665,-0.521550557529848,-1.41217377442886,0.45724449496512,-0.32353090879227,0.0863141522312175,0.55634846747568,0.587030646720083,-0.015787955380525,0.259789148960266,-0.997789863489458,1.34622091204135,1.50820401648196,-0.536908348624526,0.868012517343262,1.04898350806544,-0.09919586114039,1.59097214250042,0.64924787611667,0.495275442876499,-0.308884155959463,1.43191468632299,2.29342342822512,0.549156383267571,-0.683378531542261,-1.38243756078555,2.11916313843703,-0.503148827063015,0.868195136063925,2.0775088971329,-0.605566237167788,0.54778208691592,-0.477652279464219,0.0895291199003779,0.317879711306211,-0.135322822303207,-0.320449593185425,0.882374636584592,-0.720007775329333,1.4877775287722,0.087892022112768,0.754913610227759,1.31372005824665,-0.136481775257259,-1.22137912201438,-0.847869608472014,-0.0351524165917287,-0.0155129056974311,-0.092170709087114,-0.20863895950322,1.1790225197568,0.417519932285941,1.06202643131047,0.57565361255391,2.82683581150253,1.0629855327735,1.42036933739166,-0.570836383991332,2.60020280797979,1.24225184607136,0.50402848246052,-0.184064176403369,1.27812263309552,0.90336712118926,0.385214218299964,0.697091376593683,1.2041456358998,0.593341223912925,0.571092507032135,0.826029536351578,1.49033048029424,-0.202295229094398,-2.06530312703034,-0.915352720711182,0.220427035406697,-0.607415123183918,0.294310389986406,0.0129363773476235,1.41694935237625,0.597118885932258,1.12353261058285,0.0314369645852611
"FRAT_Li_3 (GE) - TPM",-0.783126670203843,-0.900405655579432,-0.0681995642237825,-0.562127494487663,0.405204583920427,0.749180174082632,1.32099180152803,0.061220597031038,1.21520729384867,0.363023722005772,0.767705289591526,1.91343917427744,0.395972531078889,0.390684724727994,0.933094992354363,1.15022911965706,1.53936523861731,1.500573748948,1.25761047045845,1.36733230958809,-0.00790763529891366,0.393198281522921,0.645885682544496,-0.527637997810816,0.189732289090032,-1.56448522243201,0.614971807235814,-0.644088474593232,0.816569366157937,0.751599842977439,-0.00453044557729678,0.789728152127884,-2.37615131985556,-0.639027824552748,-1.73760675012854,-1.57438590676091,-0.783367328212401,0.44543436048071,0.528100228886476,1.54653815584507,0.513861260889108,0.639334742568876,1.56151892090187,1.46243448032173,0.707239826411082,1.32713443289114,0.770413892633177,-1.03818039574537,0.540601169596957,-0.277280600649329,0.302899151389671,0.972105989519838,-0.0892560237934483,-0.362512246378367,0.757019351588819,0.582137836983318,0.636570704136567,0.558443307823717,0.362607952808801,0.561896691776333,0.0700337652087842,0.0783264347289161,0.393528443746933,-0.863688855548497,0.357271210499606,-0.78688279514117,-0.859688267161456,0.759893055177373,0.84341396599118,-0.746702798132021,0.760468849793475,1.07696887878467,-0.234643769632508,1.23153774746305,0.406518668431239,0.266292875013852,-0.0803480885065198,1.82200442764082,1.0802542374138,0.338267424396489,1.30524531130711,0.418648035127293,-0.00991068023884981,-0.299745378039196,0.117940749385067,2.83135239276706,0.709232041671857,0.315408216581297,-0.494412883803293,0.34736178228348,0.257538805873466,0.184122716599747,0.393389765540905,0.852653684775458,0.235956849342132,1.75065757265651,-0.0845587626348678,-0.0424710090382076,0.716781959940969,0.142572189857874,-0.730197305629307,-0.274816868624833,0.334314316150958,0.0344495512048736,-0.0600997922992485,0.601898192095759,0.854589346817616,-0.203972406901801,0.597342726064504,0.970745400459711,0.833835124229863,0.680446365092935,1.0086182833551,-0.288898157570073,1.85140356539128,0.819912408026191,1.29922851322203,0.338459513601414,1.16164720730317,0.323548451657018,0.0277467665059695,0.367074041672414,0.704638518060508,0.522843695745934,0.494579418403689,0.334625712802553,1.13645125146364,0.505724006159307,-1.73283735046271,-0.95491795098112,-0.145955615119042,0.155030478002509,0.0614158337034392,-0.348696682696488,1.26527352582008,1.21587911170694,0.729515846950431,-0.276874533581579
"FRAT_Mig_1 (GE) - TPM",-1.36269161293595,0.915881547251425,-0.593836910936781,-0.302456085484596,-1.02548311245512,-1.27466985838346,-1.2142674673242,-0.807462449208476,-2.30703613335416,2.42655258768722,-0.486138323070568,-1.3008512887094,0.494959981161794,0.327225030673418,0.843595712613637,0.309425574204849,0.0130739066610137,-0.217632961595215,-0.475229171756354,-1.08911664408349,-0.989826745505393,-2.03215673055446,-1.45978881388598,-0.876701282020894,-0.652073346953349,0.131954036894765,-1.15442390199795,-1.05796943676399,-1.34759269381842,-1.29651198567343,-1.26920628520565,-1.21643506923826,1.51941188813039,-0.477477827792056,0.753856981509276,1.20496456348916,-1.62009076724965,-1.81007506022345,-1.56170920291273,-1.3034961047595,-1.44214427660193,-1.58741696953417,-1.1698122916238,-1.0870955031255,-0.863171835378084,-1.00901348859468,-1.06499529455212,0.0763519907259919,0.0709768970384615,-0.804894344629446,-0.238419915688529,-1.95337923688728,-1.4050537218124,-1.29563927940505,-0.966092093131149,-1.87507585311304,-1.32479452684224,-0.824524358394593,0.0766829438899857,-1.91165920002385,-0.908864688657767,-0.667212902231297,0.186254201983629,-0.763397115087876,-0.0384188924098906,-0.136015936050339,0.338287116356606,-1.1559408545113,-0.727115184376079,0.0156627237211647,-1.64096544736233,-1.24973187361361,-1.32636153116971,-2.27551072187805,-2.02764061866207,-0.534194665194664,-0.369479776057448,-1.34856220470839,0.133660202114547,-1.49026892994683,0.319864847133012,0.551081083297415,-1.19195492267522,-1.44336276018696,-0.727699425266564,-1.77735099945306,0.747709169274195,-0.256149605108498,-0.836039426132536,-1.78220860667362,-1.07849862848742,-0.611054350780003,-0.519136962609443,-0.903809969359745,0.513470278277018,-1.70836924625007,-0.387349199186441,-0.495505752471339,-0.764570141054254,-0.625569027104409,-0.204940192287113,-0.718574135916417,-1.12645568162495,0.126467154839216,-1.42514789387413,0.808449201334016,0.469969221405306,-0.274958823964759,-0.902597384743288,-0.946990256469663,-1.90797044243306,-1.94217382215314,-1.4678641193322,-0.659763523353954,-1.77171470843782,-1.4555003733853,-0.881286247835611,-1.03984114351786,0.526905095198039,-1.06397506579751,-1.05905629647633,-0.942889461852661,-1.496068812234,-1.06241802449882,-1.40568716900759,-1.1204327757519,-1.27507987996547,-1.24524700190354,1.00222575062087,-0.217497565283114,-0.895255129750911,-0.948220139094568,-1.69811422156561,-0.555208285536527,-0.809459827092079,-0.90436998004056,-0.203435864719666,-0.811002059188365
"FRAT_Mig_2 (GE) - TPM",-2.03463807428598,1.48384880018317,-1.06231011061536,-0.948011752944722,-0.972730395766961,-0.955031187379558,-0.857566978367835,-0.421360404062124,-0.07345499879904,0.0516500920207456,-1.07187895308559,-1.10201657385747,-0.184131083723924,-0.657414879331325,-0.462765823186156,-0.457067574043034,-0.59441872348227,-0.700921531392722,-0.557628009729227,0.653380318231648,-1.06609928181079,-0.823233027317289,-0.791722634005483,0.0122681352156362,-0.800991520753428,1.51809789281378,0.222997659772545,-1.00129012365164,-0.310663855405987,-0.928440342553781,-0.595890035521136,-0.437307747317886,0.64637852984266,1.41872415456202,-0.190499739804267,1.28295597453619,0.514932644280988,-1.2799066320875,-0.797406165599733,-0.087236909357574,-0.823091254463422,-0.795132525652994,-0.510230322292601,-0.681236296616957,-0.162757640257363,-0.785270510346253,-0.86090744237679,1.03212445635187,-0.27517872714948,-1.33629023356177,-1.05051251173478,-0.103403899980839,-1.16712219146326,-1.08497421497915,-0.937584851650449,-1.36048802561525,-0.998940262835183,-0.842718951989754,-1.21224966109463,-0.258868750229407,-1.12262216725009,-1.30516026417765,-0.804076523549837,-1.07517509114182,-1.32865296160931,1.13688695506897,-0.404449039133149,-0.99524491704773,-1.42710327598103,1.68517754277191,-1.23967763865877,-1.2686144122752,-1.02965301487048,-1.22114366523398,-1.7793398950362,-0.824826466266025,-0.381139773662262,-1.22451670379057,-0.227810300956185,-1.30346553585715,-0.194145946335778,0.898659266733683,-1.05708657063949,-0.876222527533199,-0.883374146853952,-1.33338278886207,1.46512685808048,-1.79073823656469,-0.97106182131516,-1.4776343094183,-0.882761773995087,-1.26335496373355,-1.27739897380691,-0.873673463335093,-0.865408060168641,-0.303980310614421,-1.12162252598244,-1.13582090173557,-1.56451707929612,-1.94308873558569,-1.12579860358058,-1.05001868264369,-0.951983074492177,-0.102473419341571,-0.569164492171205,1.09860041185232,-0.886048842174785,0.710630263129313,-1.22577052647844,-0.374319642520223,-0.662778909978455,-0.860244520201627,-1.04830150421814,-1.05399733563699,-0.798098508706142,-0.692199469922221,-0.642005598405814,-0.842363484340427,-0.112781233852092,-0.855218431276849,-0.910680529962361,-0.81205222459635,-0.48114415558464,-0.513986106736393,-0.571320435523398,-0.63301395911502,-0.249533829176017,-0.182838700487376,0.744291800430812,0.70246920253061,-0.0758930740728433,-0.677071144712301,-1.10944731167313,-1.48373612599216,-1.28316580099826,-1.5847003485789,-1.18996913945968,-1.26290904499255
"FRAT_Mig_3 (GE) - TPM",-1.56254256322268,2.24791351002967,-0.571199369878503,-0.905265701934339,-0.941544703266887,-0.924449232526894,-1.04149897942935,-0.558728237832374,-0.276404389538733,-0.140704890751413,-1.14770030514287,-1.23695334373541,-0.451069913076775,-1.22459359712071,-1.128625804132,-0.777469504284017,-1.24564654509893,-1.19040698329395,-0.641180434849624,0.604458897763736,-1.05214346022865,-1.02702774946459,-0.937986909454851,0.446513039813411,-0.722087241667129,1.12609625140574,0.124144664890971,-0.821861951593844,-0.896960956015494,-1.07319715417947,-0.859415409788456,-0.251271530502069,0.190476259278912,1.90257261409037,-0.00455528468035772,1.77875341804836,0.868597308816771,-0.303836932581849,-0.81602604897529,-0.299957741802973,-0.79386172435637,-1.05546076084652,-0.846782080721766,-0.637054242693801,-0.295361872073266,-0.78535379751883,-0.918332283977216,1.75012416389076,-0.448682121617566,-0.930527351892493,-1.05109177938841,0.169767215975691,-1.12738206254935,-0.88348898589387,-0.805959680327557,-0.88627790875327,-0.965272014006118,-0.969343282725285,-1.26376630011742,-0.0982878964137624,-1.06007228764583,-1.22816180350447,-0.776258734944591,-0.480033616786649,-0.76493543522196,2.37429447614374,-0.0474370081119312,-1.17810627544422,-1.53865480667933,1.1240316634733,-1.31882610947791,-1.2868475310311,-0.910319146976481,-0.357297901321286,-1.74749123827204,-0.880110213617509,-0.610644445601928,-1.07011969097863,1.01128353464625,-1.193723890568,-0.615071612334924,-0.248026936089419,-0.46224517758118,-0.529177599492224,-0.664451445764215,-1.19275414557659,1.19797890180129,-1.48327810136989,-0.978477980850461,-1.48376210445566,-0.585623240438367,-1.20922690513981,-1.29999843742309,-0.782359328545415,-0.776578487525468,-0.619044368303179,-1.01072216398434,-1.10484343674305,-1.29450376257881,-1.69423242701291,-1.01389093258909,-1.1042566273009,-0.881822783450091,0.526977491406159,-0.731734259245426,0.734107236603348,-1.02693544659304,0.52923130062864,-0.790592677181121,-0.826073076633358,-0.782837680491977,-0.743147667079386,-0.723426481961969,-0.880034130725162,-0.864495824242556,-0.807014256470212,-1.03536116947747,-1.08619645078915,0.0546493643332263,-0.68326918509365,-0.840480443725612,-0.815756243622078,-0.722893010015544,-0.36685893703539,-0.717373128983783,-0.660984045904329,-0.441258604853886,-0.85316991235251,0.567858166549951,0.550232043741671,-1.13677581247117,-0.647587451887671,-0.958648837769729,-1.24006595204046,-1.14240947764253,-1.68135448602407,-1.22540567877348,-0.948612462265609
"FRAT_Nd_1 (GE) - TPM",0.491787784015551,1.52699493839623,0.606214725419854,-1.08524451704954,-0.325366661447809,-0.0108857550982865,-0.126689445880457,-1.30899251255604,-0.546805729007162,-2.1120873592053,-0.47543010737063,0.00522797396714757,-1.4711439183587,-1.4954922501215,-1.61444576173521,-0.858382451424879,-1.32713104713336,-1.72576880616749,-1.82241682352346,-1.69143939118235,-0.957628998244972,-0.278675572770007,-0.489211003980662,-1.57802737270987,-0.553886158937573,0.0984031855049357,-1.14833886476816,-0.168499329450729,0.18037060283501,-1.25307573422156,-0.877042192439005,-0.784747131546722,1.40604809996389,0.176465423344922,1.31490334150448,0.211003068946472,-0.00891513813524266,1.25317816746654,-1.27080844637588,-0.665628559101318,-1.435580489517,-1.37775282928088,-0.345794579183757,-0.459750509282077,-1.64161316472246,-1.08811928463307,-1.05781296092098,0.759874402436765,-0.633506901848536,-1.1892998503733,-0.211415293054034,-0.945447795338358,-0.621519806329892,-0.580775798301798,-0.125264041099571,-0.710564794719745,-1.31592207561053,-0.878388211542059,0.916053508369148,-1.45176617257743,-0.917411984678861,-1.33449391098191,-0.0954213690258278,1.26946656442711,0.153715743133789,-0.481117351490864,0.610906752680949,-1.76820897411272,-1.45690642751264,-0.270976494380687,0.309333048483655,-0.0251481711837957,-1.36065677146404,-1.02913048972486,0.627167433376522,-0.884660891285711,-0.624149487838804,-1.53293732831981,-1.9238751284214,-0.408259349075824,0.571503552056648,-0.348293827198948,0.246474433462946,0.502293017493333,-0.717975412325267,0.341841556169629,-0.429881948358935,0.265592431594354,-0.794863485510612,-0.87217277614423,-0.402151459537044,-0.39592203719614,-0.936673998221625,-0.967985069919015,-2.00567268127165,-1.02144469154408,0.0264011395216043,-1.79459039580844,-1.26372453239737,-1.63460527542404,-0.64325409875392,-0.953494396601878,-0.913797234651817,0.831836379091161,0.476221006630157,-0.131777887252087,-0.28884535880464,-2.112403233979,-0.774217172863268,-0.892000994252763,-0.183674560389215,-1.08978589880505,1.28098204426933,0.304119921375817,-0.280994599996881,-0.504956256734724,-1.74870299214777,-2.03585712278916,-0.0749931460211012,-0.37929495711203,-0.755168661782616,-0.614649130646267,-0.155106437205515,-0.290725502596762,-0.0495367535183052,-0.786881048667661,-1.08217750633464,-1.53526566453819,2.1085231498831,0.637233979146617,-0.927684889164366,0.157220549444761,-0.201991960473178,-0.027775796286652,-0.696859318191466,-0.323852800404847,-1.96279958728104,1.71553607257695
"FRAT_Nd_2 (GE) - TPM",-0.967692999430465,1.93427199591964,-0.349958269122947,-0.927515229527446,-0.711121375010664,-0.476135948313975,-0.225101852004298,-1.38271043037983,-1.37107663270592,-1.39770778764425,-1.48262672351374,-1.15153970113386,-1.9075847180422,-1.64508828902993,-1.75544765938734,-1.70400562266675,-1.59552758739506,-1.81534914733348,-1.83300428340573,-2.29306198858344,-0.131553111638956,-0.961010206003763,-0.396878275957149,-1.92429401194795,-0.501419394346924,0.183512086486747,-1.26943119819458,0.743576532756749,-1.2204905359044,-1.07200895628741,0.415048638242601,0.0538738942940055,2.96990966229438,0.232455616369302,1.87990631519739,1.74311136698651,0.252316422900338,1.47647810739726,-1.94783825576733,-1.60099010712545,-1.68926142527568,-1.78987566160402,-0.957679760592551,-1.02570388673744,-1.68050413428404,-1.3100995225783,-1.76699155644999,3.06827866837238,-0.699725115975665,-1.01789622191583,-0.693175554194774,-0.984108147718355,-0.749828426417229,0.214793559996417,0.275460045180715,-0.86847718507304,-1.23531527964859,-0.856142583772573,0.249111785316943,-0.679842516016921,-1.06521997342771,-0.927951649617513,-0.425784561108047,1.14376841709711,-1.80810921655819,0.131961153735641,0.694168058277856,-2.0412467266169,-1.87702453121071,0.714797827635629,-1.87183017467941,-1.78405022672204,-1.27827740565683,-0.31963041148935,0.497733410932624,-1.08158926776303,-1.4729255513023,-1.36044485673269,-1.60745792336677,-0.259239693801142,-0.613167703300457,-0.889642243139498,0.16655341726477,0.25716202180108,-0.770740567087965,-0.611345448026641,-1.5192722319046,-0.623362883912531,-1.06177162301107,-0.987697396549658,0.167740155915979,-0.788726228062711,-1.36726296629734,-1.28601834581802,-1.10363131229893,-1.96328435900913,-0.183901117081472,-1.17313269997149,-1.04964773303693,-0.693827760719242,1.65104423074333,-1.32335285877917,-1.29115739853102,0.326816179682671,-1.16621777238315,-1.48531274672216,-1.0240376447137,-1.7596973768004,-0.146760102625385,-2.1400110387328,-0.880790820830816,-0.576818167572821,1.80029347436018,2.07369293334075,-1.27456443794937,-1.48054718784445,-1.94253074868305,-2.28465228147672,-0.755204110913959,-0.593193961517124,-1.13052217871312,-1.0426264523271,-0.976854824127379,-0.889075982612664,-0.626189452165255,-0.656161550723054,-0.605369557413889,-0.660722892153118,1.75744476752862,3.16425872855353,1.40504977215049,-0.526934074325137,0.342253750211396,0.971246499224083,-0.769319281483689,-0.435490547001314,-1.73983897100618,0.910923945052865
"FRAT_Nd_3 (GE) - TPM",-0.627349265799123,2.09877353657902,-0.0390151645563924,-1.11151236212579,-0.338676215092426,-0.195833499285528,-0.137850672227122,-1.18220989904854,-1.56033852383984,-1.87419946697417,-0.477969869314049,-0.469794640919357,-1.66603497076288,-1.81447135129148,-1.91795071112259,-1.19295897043179,-1.55227574482525,-1.93408336082195,-1.86231133746246,-2.30406488600838,-1.14466899926422,-0.796541493268392,-1.03395555464351,-1.83613193628079,-0.927105890791057,-0.0468404384837901,-1.48087981285546,-0.635806238651545,-1.15526704270755,-1.35630461325816,-1.11881419681527,-1.14274435676733,1.24163187014412,0.177904866061989,1.50726363563349,1.26643278307945,-1.27979865892893,0.313859091235381,-1.80633944578749,-1.78060009722608,-1.97439864138032,-1.75508217266137,-1.1208691322522,-1.11691128994287,-1.69111437082073,-1.34674891209489,-1.53771548980224,1.94489455726018,-1.37963147852156,-1.2703090873821,-0.516536065484268,-0.583918737939395,-1.14951441729983,-1.1644478399694,-0.612802403366742,-0.792365937860272,-1.4706406576218,-1.1103082438613,0.509270015421868,-1.88049302905485,-1.61601049818073,-1.69099084963235,-0.486566539249207,0.0881726885506534,-1.00124630770596,0.234324713240162,0.34696506720972,-2.14707133469342,-2.24969546673559,2.09087418274014,-0.874710666696371,-0.724579799944448,-1.09452676785933,-1.87949808824974,-0.634367681183148,-0.830913296536521,-0.735151597286326,-1.89833554036639,-2.07129503624736,-0.322018067016743,-0.0305344994821286,-0.476777313225927,-0.44681412202504,0.231584008516891,-1.27319995490538,-1.1223063356503,-0.0232796302274527,-0.549315173141513,-1.2980594224321,-1.04426005792821,-0.841642751202518,-0.852369930407501,-1.32392717723848,-1.18139087031393,-1.97337818491196,-1.67361999381541,-0.274767356035157,-1.86575782733799,-1.60488905251126,-1.63013549798551,-0.474249363054129,-1.07059686917344,-1.11785451380457,0.202052027587515,-0.389865689020996,0.122198111154106,-0.982505200351326,-2.20313069665915,-1.11424906789656,-1.22691691199865,-0.986108226173332,-1.51641966615229,0.22252781548427,0.46457079213015,-0.858162391500172,-1.14162005523729,-1.88302925810234,-2.27609692831803,-0.969378096178055,-0.488523664939955,-0.932857464453413,-0.828110912439256,-0.379390368569768,-0.659440681646787,-0.624637586554146,-1.01565001959481,-1.44378361586574,-1.78718936154031,1.46902469778678,1.19483513471144,1.40506037461088,-0.708855243998622,-0.192285772326663,-0.277888801001919,-1.39084791004222,-1.34321744413507,-2.21445994238432,0.815773433644592
"FRAT_Ns_1 (GE) - TPM",0.855799220283696,-0.537017375318104,-0.458107251733497,0.327508046918785,0.257574796939441,0.177023994385592,0.227797072342504,-0.0774633686529584,0.649026510754379,-0.0691967330690699,-0.188018657285012,-0.102357813015307,-0.582950150659931,-0.241861930582773,-0.154007690605441,-0.477099411524142,-0.028917824966711,-0.104105692312053,-0.0099511401887954,0.0503723692851833,0.494162395622106,0.602734703224597,0.335297451179297,0.256839192347471,0.129914014816022,0.887485357307751,0.370782320307543,0.337240730583543,0.508895358145089,0.57987436960624,0.649358593503866,0.632674761420191,0.283370653124784,-0.71242241504597,0.597617553364874,0.304044273786784,1.24822001863716,0.598322564223672,0.805128943172235,0.731486104913795,0.879918602162392,0.816456603603991,0.0872577632485632,0.21325183708695,0.210519307706457,0.520657597223116,0.590034679665821,-0.189529799677849,0.708069285323714,0.452800070204277,0.616404643983769,1.1317198358383,0.230691538595163,-0.155056388873833,0.223329746058923,0.508856469867581,0.642016706093937,0.575129842141109,0.525657916717366,1.7510624845956,0.815144120512467,0.629023975285003,0.108978807813843,0.332770544589368,1.63317167997153,-0.518216270493293,0.129975684084735,0.268612432325052,0.630475020461648,0.303799762772671,0.726230938917451,0.487919807644752,0.697669932922788,1.25961887145215,1.24042157578917,-0.106141116229258,-0.214963246287892,0.659305387206677,-0.272045424146503,0.374714396734396,-0.396479118235441,0.300834601787295,0.90244522691618,1.48015608042623,0.455391544216575,0.529215965879922,-0.216070713149737,0.717415589971608,0.752572798587198,0.815595101381975,0.232046656350178,0.97449762236857,0.943894481316389,0.548122862128849,0.70488100217489,0.360413076652869,0.254927754332237,1.24518989651637,0.783334815467773,0.600148040178777,0.513817259780816,0.696960949777131,0.398783219015798,-0.331139307463328,-0.634545065412849,-1.13807510777371,0.560483081488878,0.048424417248081,0.214023634605365,0.455183320519239,0.655733214313447,0.701321902589228,0.0871017846876937,0.136730904937221,0.229445088468705,0.167859067616715,0.532893187443729,0.691561601141326,-0.4927510499767,-0.0264239062272469,0.223336990075442,0.115009211514423,0.189085155434888,0.164821048330725,0.333906049220684,0.23383439775956,0.164167645600083,0.482445190971531,-0.0399368345055742,1.1439982095057,-0.667072468367219,0.404974300172159,0.608364676884955,0.49318667322816,0.720860625233525,0.765686058783478,-0.358344014406575,0.0372058822602085
"FRAT_Ns_2 (GE) - TPM",1.03559050516034,-0.881883812531653,-0.435137674853159,0.336995022486287,0.142407479011463,0.11393578237356,0.725386245695357,-0.0659568231186663,1.74796234196544,1.02834219076634,-0.605254132092478,0.104835775257771,-0.94413579359988,-0.838082853061361,-0.321219618152652,-0.276961199757666,-0.31892137535073,0.0315696264224183,-0.0639772459239003,0.359312034543492,0.232198734257186,0.700374714354736,0.130182779388362,1.17108324997906,0.835332203483082,0.757386851256751,0.352471669988026,0.0481123957728663,0.484339944554973,1.03298540692644,0.416171674546414,0.362500141875669,-0.639819381325755,-0.550788897440902,0.413272349162655,-0.147569635888552,1.15059123744093,0.560136408275485,0.255954860295587,-0.213152458803106,0.683603457628633,0.498642339494417,0.102032120271378,0.0957871554610407,-0.00148443325914935,0.240167911373064,0.395160509647936,-0.119750108724138,0.263714762697925,0.491099470399147,0.375841548424232,0.148514605428865,1.41766474245702,-0.0330335983932272,0.754390498112763,1.56140614714909,0.0990766917587832,-0.114835397458896,-0.0361203618888212,1.20782406492033,0.21704847539578,0.763093402916547,-0.227860108465275,0.42545022422089,0.716347208641745,0.694756713851551,-0.020322444905222,0.48605344724236,0.745892662693433,1.37573804597908,0.0446816197373799,-0.0633312569532884,1.57950368348455,0.694133570847373,0.24559413151485,0.045676427658377,-0.247563387849899,0.906876839824317,1.21673627619204,0.221877550398302,-0.401185249611312,-0.528368456509058,1.1896621284242,1.4031046394908,1.1638821290373,0.795121006099181,-0.272555615804943,-0.0238551336592104,0.405192411560405,0.655823263824158,0.174856339674329,0.3578047051684,0.156172251617745,0.366698869578683,0.124278452319418,0.516697572608302,0.354517994429386,1.36302949966432,0.99823114587829,1.10387448253531,0.0261030001223359,0.58204734466543,0.515703919330933,-0.63619785619864,-0.384648906277171,-0.445567224037656,0.0900666556273051,0.0615713223922631,0.388705629938176,0.36281907322104,0.808247754801076,0.866631068875016,0.0565346943517465,0.0680105754833754,0.688849183147272,0.300148937029554,0.644749234150815,0.389975097557135,-0.627289735727522,0.326031830592589,0.300960006354381,0.189586416787984,0.425294562580015,0.0381184936670445,0.119238133523226,-0.09720232914026,0.0942566034987223,0.11528284390501,-0.455939177563397,-0.294977700196003,0.114253361329719,-0.203059187019975,1.06211914697627,0.864194204802363,0.613600500735201,0.561905791850678,-0.505338350990694,0.0125414381817873
