"","JHP_RS00010","JHP_RS00025","JHP_RS07870","JHP_RS00135","JHP_RS00185","JHP_RS00305","JHP_RS00315","JHP_RS00320","JHP_RS00505","JHP_RS00545","JHP_RS00550","JHP_RS00580","JHP_RS00760","JHP_RS00765","JHP_RS01020","JHP_RS01030","JHP_RS01390","JHP_RS01615","JHP_RS02085","JHP_RS07980","JHP_RS02200","JHP_RS02205","JHP_RS02235","JHP_RS02315","JHP_RS08010","JHP_RS02585","JHP_RS08015","JHP_RS02800","JHP_RS03015","JHP_RS03195","JHP_RS03250","JHP_RS03265","JHP_RS03635","JHP_RS03855","JHP_RS04025","JHP_RS04065","JHP_RS08080","JHP_RS04290","JHP_RS04305","JHP_RS04345","JHP_RS04395","JHP_RS04475","JHP_RS04515","JHP_RS04675","JHP_RS08115","JHP_RS08155","JHP_RS04945","JHP_RS04975","JHP_RS05380","JHP_RS05385","JHP_RS05420","JHP_RS05570","JHP_RS08195","JHP_RS05680","JHP_RS05725","JHP_RS08205","JHP_RS05885","JHP_RS05890","JHP_RS08220","JHP_RS06050","JHP_RS06115","JHP_RS06190","JHP_RS06195","JHP_RS06485","JHP_RS06505","JHP_RS08235","JHP_RS06515","JHP_RS06750","JHP_RS06900","JHP_RS06960","JHP_RS08280","JHP_RS07075","JHP_RS07140","JHP_RS07300","JHP_RS08295","JHP_RS07340","JHP_RS07355","JHP_RS08300","JHP_RS07490","JHP_RS07655","JHP_RS08310"
"HPJ99_Mig_2 (GE) - TPM",-0.0575265088919867,-0.203723359332836,2.00815446257713,-1.48111094639048,0.370615973497133,-0.954302913610985,-1.32045805365955,0.939981143241336,-0.741365121374375,-0.628990695919994,-1.02256129939116,-1.57430072780462,1.97107372325635,-0.619380680333147,-0.288058934883694,-0.698971886809821,-0.99224271162572,-1.32689605235403,-1.25519389745184,-0.64291794197602,-1.03114412886658,-1.33628048952656,-0.139288409318975,-0.512581051622773,-2.02572425142995,-2.24503991521899,-0.373011136842584,-0.724290546638941,-0.0557809992992119,-0.616841439317072,-0.481183103200265,-1.34505854613141,-1.29275741425968,-1.65849678662475,-1.11588455553958,-1.81310392657202,0.44884009784245,-1.53699774748752,-0.33018493156966,-0.78810732609539,0.441602609992654,-0.54817754455549,-1.04512513314894,-0.230788638290919,-0.536475339279768,-0.112303175651674,-0.174077655955698,-2.65048243453306,0.190633203883162,1.45886952272375,0.008741580446583,0.23615167872442,-1.5822925942838,-0.944294960341107,-0.699751507365607,-1.11811793318873,-0.818587792941557,2.16434645254261,3.2797647979365,-0.967344208586103,-1.60689399068805,-1.93240238786786,-0.182580537179829,-0.394104295715518,-0.792274835446902,4.4822756022152,1.00568265223265,-0.657349065950537,-1.2726436582266,-1.28561769389592,-1.57242373604709,0.435608738201714,0.823847111017995,0.164050405582572,-0.23108619639943,0.484236590509656,0.318231692893846,0.00542579511688228,-1.36352514804725,-0.0039318196574482,-0.924242269286091
"HPJ99_Mig_3 (GE) - TPM",-0.669574157111063,-0.735967822190848,-0.303591002064098,-1.42496614414783,-1.88737253153142,-0.042105756944969,-0.934874708090487,-0.76730994764945,-0.94839429106678,-0.444256523348734,-0.949403539239295,-0.626043305396961,0.476949164446759,-0.483140044464437,-0.593172046752855,-0.698971886809821,-1.21835265176867,-1.84209843095724,-1.2136073023899,-1.27450639965714,-0.529698639139049,-1.70110677637007,-0.463619258028019,-1.29106229887819,-1.72121242179584,-2.3815905271955,-0.373011136842584,-0.697599820811549,0.115317453531172,-1.54242268899571,0.465700054380602,-1.14203024142777,-1.21449123722203,-1.49047614560032,-0.502437524109468,-0.593550981009716,-0.799088067097503,-1.88613079964538,-1.21914597829702,-0.508502350191896,-0.187576851300896,-0.763836593097818,-1.33553560057347,-1.10930096376276,-0.536475339279768,-0.567120602752043,-0.174077655955698,-1.04492558408438,-0.794048646396648,0.55125978082526,-0.935401328336175,-0.675199599657337,-1.51988354255035,-1.61205096675949,-0.890364497304668,-0.903818649421413,-1.75184456183679,0.727828624417377,0.658148196696112,-1.13217801018385,-1.82426105639785,-1.47674661900723,-0.642617766809946,-0.748513365239047,-1.45069014637709,-0.292672536603516,0.25817894997856,-0.599644458055776,-1.12655082335667,-0.534223972350218,-1.4653352544735,-0.484817150369855,0.62692296337504,0.0259954569990264,-0.23108619639943,0.649156039124365,0.224118818766717,-1.41327274093604,-1.55101238211037,0.414928222354846,-0.806398918895757
"HPJ99_Nd_1 (GE) - TPM",0.0732484182160949,1.47202310216634,3.53746073615861,0.670751516815166,-0.704059935586034,0.961991360420248,-0.99675327589221,-0.76730994764945,0.653448067931594,0.815305297296102,1.81629512563212,-1.48727033056664,0.707131653907086,-0.104960381006361,0.362877493503369,-0.47932547757404,-0.00450935019716561,1.72882354660193,-1.12565018104252,1.45395412861013,-0.382278899237092,0.28065224524936,-0.221231367650213,0.253984574497839,-0.58975401830788,1.31357964023471,-0.373011136842584,0.406625908212944,-0.768802768167755,1.07556623318578,2.33576338380421,-1.61428063560855,-1.129133677785,0.882704712288223,-0.00762487118545073,1.42679144313514,0.444220954923899,-0.0791199269676353,-1.08427917074431,-0.992629968385563,0.119029601678589,-1.48160457400944,2.33423865279541,1.87270181958551,-0.536475339279768,-0.567120602752043,-0.174077655955698,3.21009605289705,2.07830792489953,1.18200643408742,0.319581736495222,0.396970473852819,-0.346605191792688,1.10222151553819,-0.491524988325907,0.166855889717008,-0.573303418249725,-0.626774977036446,-0.217039360421426,-0.294266771398183,-0.684177852122349,1.82334830670987,1.83342855642081,-1.86826607664999,0.856113266874555,-0.292672536603516,0.496722771585466,-0.516304479690044,1.92798238775746,-0.0630512103693257,-0.264948240369824,0.42585793385504,0.583086432483168,-0.584215356714548,2.05123561136933,-0.435487649721701,-1.25733722431778,-0.234662344380244,-1.13743813698643,-0.218863959741691,-0.103164813625761
"HPJ99_Nd_2 (GE) - TPM",0.555046966668518,1.62075234675874,-0.303591002064098,0.82950941317809,2.19738414407035,-0.205513769583252,-0.0191009603284471,0.0311948065383379,0.525946347908786,1.17990900841902,1.57178315792,-1.28201441339493,1.67523433313341,-0.1284558735823,0.353959709757147,0.0223526190919774,-0.291994231257311,1.64000693889825,-1.17351257963767,-0.0683074368207862,-0.737959325322201,0.135403571151716,-0.367927603141531,0.164326055202029,-0.961228882715012,0.317568619032641,-0.373011136842584,0.0237916061925632,-1.93217011274296,1.36399545241108,2.264094999045,-1.56728675412385,-1.70751826092911,0.984317408452963,-0.361175098988903,1.50376113289372,-0.315003632742316,1.14835793005712,0.305949493464158,-0.194593213269869,-0.994507174744683,-1.34592038691185,1.40232657274847,2.51781634705545,3.60064305771975,-0.567120602752043,-0.174077655955698,1.11792106674611,-0.834015920701911,0.210917468029133,-0.677814019731903,2.14704480474864,-0.728257565584168,1.81949384237364,-0.582447846628039,-0.588964569764763,0.376161093094653,0.341337635744152,1.91491238041353,-0.564233259632412,-0.955336085363508,0.089197930949843,1.49322750149037,-1.94605219144173,1.48036507751963,-0.292672536603516,0.278881217771562,2.05451715831725,1.72094440321426,-0.434846960029185,-0.759686571527786,1.37972707777931,0.809470013619084,-0.60540530932437,-0.23108619639943,-1.01268354670804,-1.30691513107556,-1.41327274093604,-1.64422798711616,-0.633026188684594,-0.276487737380362
"HPJ99_Nd_3 (GE) - TPM",-0.690978151562828,1.22803974361971,-0.303591002064098,1.04051702420644,-0.632063297883457,-1.10144357522368,1.15262363453108,-0.76730994764945,0.496298653958861,1.40564613089756,1.43942688193234,-1.09220505109159,1.22458499493665,-0.29748202058193,0.458513330307769,-0.698971886809821,-0.704246616545823,0.660611992375997,-1.27731484827827,0.675516725511025,-1.01348793828716,0.832193437270347,0.270507278266923,-0.823332489208355,-1.39380382282609,0.221129977482805,-0.373011136842584,0.129004654134488,-1.28411644402281,1.48292532695384,1.32049201147547,-1.43123517809,-1.4293291436786,1.19300074542867,-0.240619790486509,1.24299346689099,-0.356976333524588,-0.89111658591471,-0.807386922404327,0.0631509090110745,-0.748175242723108,-1.16932231546287,1.19030521705916,0.833091741994392,2.38967622965426,-0.567120602752043,-0.174077655955698,0.661016125158413,0.7555029554715,-0.359207682369647,-0.206643352131341,0.850290951674746,-1.18002405180023,0.369490069343499,-0.619644144679803,-0.525262768116246,-0.0655056294693643,-0.69266887598631,0.295957608592127,-1.0461850957353,-0.706576147575783,-0.311630894582606,1.99898360455192,-1.96920982901032,-0.350115603502459,-0.292672536603516,-0.0521130869688653,1.34353775454127,1.54470302987307,-0.768217442482741,-1.15803290784306,0.831779720638176,0.475665287238127,-0.154778953802747,-0.23108619639943,-0.400728794214431,-1.19707064690099,1.32436333226203,-1.73558383111342,0.410786455926434,-0.385147514269324
"HPJ99_Ns_1 (GE) - TPM",0.209183857916938,1.53251342953958,-0.303591002064098,1.68133241421604,-0.593895735934168,2.09690047240187,2.46628095164886,0.379246026062574,2.31669662104532,2.65434702837938,1.01440975019355,0.266331531212669,-0.0653051245524762,0.300069833036526,3.17695213246791,-0.181104637540882,0.701011145625918,-0.589261051437293,1.23917820087265,-1.19203233263804,0.950504484010386,-0.259044347575367,-0.0571427509765784,1.17145401071205,0.83422578423567,0.860219239370036,1.28302646981046,2.35345749936682,0.154108194261071,0.10817468405279,-0.398272876261393,2.21458781312649,-0.472450843133717,0.349241015385971,-2.04928395229289,1.01330678896712,-0.816900412483386,1.81774805709513,1.63711017833438,1.51985556630019,-0.744467109071058,2.95773459437682,1.722442510126,0.285513748118436,-0.536475339279768,0.145570881664808,-0.174077655955698,0.113934381034774,-1.40819738662639,-2.66847105026846,3.1331041216242,-0.369232322973736,0.00532410431775099,0.507756016575605,3.33260708993839,2.52155312484006,1.45751757038439,0.166806965284702,-0.297970438246619,1.2871324850648,-0.629974832857685,0.132269835883615,-0.342031956609817,-0.772217765168368,0.546120250576153,-0.292672536603516,0.871571476051355,0.824747790112896,0.455688947112254,2.20557572292839,0.0361912823858889,1.61334672307125,-0.523717278463718,-0.444233227779509,-0.23108619639943,0.736144180956887,0.153100894550586,-0.023849335121556,2.02864271317067,-0.657668961632857,2.80040341197836
"HPJ99_Ns_2 (GE) - TPM",-0.0919843332359722,1.20075757414383,3.56211486318721,1.57323136683136,-1.03376520955629,2.00597936564052,0.760156081151629,0.252310026556458,2.77676665415744,2.82850696451922,1.31927737842609,-0.0186080648830486,-0.743551464893578,-0.388252960769767,3.21662096924233,1.69580392745034,0.404082717797858,-0.541419541059942,1.78070130308241,0.13368508313793,-0.107861863411288,0.508030940256468,0.147777264491208,1.75640309879079,0.996725371424126,0.751710917330485,-0.373011136842584,2.17044760609544,1.23911108574946,0.796160873305752,-0.143953913402161,2.34874669767133,0.00720678296607508,0.482201190783056,-1.46636951614237,0.342316922881011,1.58326487442559,-0.926497781324285,0.778839023078564,1.19077983854329,0.606470125579523,1.391179424417,1.29531143707418,0.302786881680174,-0.00820189664597349,-0.376983926533382,-0.174077655955698,0.631298129571826,-1.31376182147234,-1.49632253440281,1.30122896532995,-0.807887307154938,0.526901615228652,-0.00725938260608969,2.87856710195319,2.23295423303683,-0.483279167103365,-0.350245712283602,-0.790707865556595,3.09631057048489,-0.768656223498876,-0.0366054831950282,0.101984632246969,-0.35965858491824,0.0314525218342996,-0.292672536603516,2.52147725430855,-0.184191927922331,-0.5029048355168,2.19386151179464,0.491254439625735,0.138627235650659,-0.818901504301892,-0.333446197864389,-0.23108619639943,-0.168887454646592,0.513738171373521,1.1567739816061,1.85170312917236,-1.33325314695792,2.235655896389
"HPJ99_Ns_3 (GE) - TPM",-0.597822118053128,1.1552813704682,-0.303591002064098,1.21425390573406,-1.74525887876133,2.51234366254633,2.4899009822329,-0.76730994764945,2.60406998770644,2.53311741160964,1.91426366751497,1.56928488190835,-1.19964306031167,-1.35084904351997,2.12676730859815,-0.17377191921301,0.348987096494084,-1.02420627908258,1.9091695941059,-0.647192487948369,-1.7970467924687,-0.712939327330159,-0.65237516664745,1.26831324778095,0.907881778742171,0.304333258783303,-0.373011136842584,3.55954318735376,0.0280693162700652,-0.33836237745096,-0.0370073516332102,1.80356676884778,-0.0499234712225112,0.284870185365965,-0.509622928049991,0.688002665041115,0.557943981289167,-0.0771481550826377,2.2870253771638,-0.95287938585614,-0.233765684016532,0.783232961105583,1.42618643826061,0.349764382840778,-0.536475339279768,-0.567120602752043,-0.174077655955698,-0.0818246657255352,-1.34152760577522,-1.89910105172973,1.87785772028825,-0.962533704910837,-0.436430501830228,-0.559761258772184,2.51531453014731,3.17255381706315,0.163974939158357,-1.0879688997969,-0.667980914948717,3.30096596587942,-0.129920059192875,0.0702217370113372,-0.726182909693096,-0.531143115034415,-1.64351330958043,-0.292672536603516,0.886789393386615,1.26556043880632,-0.398947198635452,2.7648934013217,-0.408458738134917,-0.63454476392083,-0.879297852554119,-0.620082004195169,-0.23108619639943,0.506942744302737,0.274803429085192,-0.285995233401186,0.592664925619124,-1.79358083900973,2.38361537097735
"HPJ99_Oss_1 (GE) - TPM",-0.331183713161318,1.16874094949985,-0.303591002064098,-0.461233283581643,0.616303287979801,0.123222446160789,1.06193367863354,0.868719299434004,0.304184647174489,-0.156219611086101,1.23045568015015,0.571332086629655,-0.84944344450878,-0.827921422635413,-0.45114842530167,-0.698971886809821,0.914871073438488,1.03101992297073,1.36766038681285,-0.333043522510807,0.365680632501228,0.214727448925366,0.955043239720694,-0.662006504903153,-0.619184241108361,-0.584655706962452,-0.373011136842584,-0.157254774758701,0.923189174045961,0.208823305242382,0.769691884196579,0.0721183110372987,1.62826950619398,-0.0177466633403586,1.75435689534173,-0.505455385995073,0.625905838351274,-0.0424427189383622,0.496651577250712,0.627692221649122,0.967804987551668,-0.17612552322507,1.18569481406768,0.130116120516681,-0.536475339279768,-0.567120602752043,-0.174077655955698,-0.267319350108133,-0.603085854815466,-0.140756536952443,-0.759480701398138,0.974862460008425,-0.346077854705471,1.35931440614634,-0.318994573504784,0.43568541128388,-1.04469165663945,-0.781196171853193,-0.198382783807133,-0.506456961641035,0.0112565780827397,0.579349626121466,0.815084556620527,-0.229122899687475,-0.308038778978881,2.37645264248349,-0.633957721092731,-0.444855522777996,0.574357691072717,0.389752706432882,-0.379674923636725,-1.16644952333772,0.226232743548336,0.731837985176155,-0.23108619639943,-0.111661414921551,0.097223608847395,-0.488069397914034,0.614846383737466,0.585878782400911,1.54593946953909
"HPJ99_Oss_2 (GE) - TPM",-0.440322386713808,0.878794224189481,-0.303591002064098,-0.45162778541287,-0.0715235324715861,0.171838111143323,0.569645647995078,-0.76730994764945,0.114700779578833,-0.333529979507327,1.00255720082468,1.53089966069288,-0.916997248404171,-0.541615906281059,-0.454295587731345,-0.698971886809821,1.16043677835791,0.145617957171824,0.519439678056089,-0.388595586769109,2.18603665498076,-0.283591803489483,1.77666864303015,-1.46695510046046,0.238351347017185,-0.52582427114191,-0.373011136842584,-0.23437322938866,1.73898954985226,0.908848059967721,1.48728198176224,0.0253180643444144,1.52848424251411,1.05826685327441,1.58267979919933,-0.193872416660322,-1.05209439792601,0.428926537862243,2.68328545693304,-1.19589763162075,2.36280873619756,-1.69294639006762,1.02021127177731,0.491101607475611,-0.536475339279768,3.26063468685804,-0.174077655955698,0.53123908227111,-1.96333944936202,-0.567570327104554,2.15468305103609,1.82590897684241,-0.54198150032581,-0.396370685881757,-0.394963556051411,-0.288471527159543,0.426188093480567,-0.707450583255522,-0.748260158207408,0.571893871361912,0.52821610269452,0.406481017584708,0.935975691514492,-0.411181507551284,-0.251574418448711,-0.292672536603516,-1.0476074875803,-1.27266070689075,-0.161664986927895,0.461098626284705,-0.49324133205622,-1.0575609924451,0.410161748435431,0.435161851605952,-0.23108619639943,-0.450873638964201,0.59770056663491,1.07418637515292,0.537427176858127,0.669674588473311,0.115806859597096
"HPJ99_Oss_3 (GE) - TPM",-0.130447852626449,-0.104840854207877,-0.303591002064098,-0.502874373292415,0.516742056638398,-0.360345363101647,-0.190350728696973,-0.76730994764945,-0.230438039020211,-0.44959457679327,-0.0813660314607768,1.77283868206936,-0.0943757438624416,-0.0388188928664235,-0.395115102555788,0.00166879690798071,0.881253724814263,-0.403687971176025,0.358018155669458,-0.270267995065439,1.34814807853875,-0.536184983287061,-0.110474936659919,-0.984863264763938,-1.02009073589769,-0.651113932484321,-0.373011136842584,-0.220379146528412,1.41797099606178,1.57653334873304,1.27479158276292,-0.336960733349375,-0.970753734900734,0.377392070379399,0.0976904416437,1.23295222231556,-1.05209439792601,0.806340435914828,-0.445475696790855,0.100892013178213,-0.487075271602505,1.13848452165586,0.745976669155644,2.07269192684882,-0.536475339279768,0.879217188313878,-0.174077655955698,-0.917375798417859,-1.80901938936192,-0.841161876108336,0.0654028681095207,2.12080975891781,-0.0173717483327934,-0.559078447502679,-0.445804262819679,-0.461516776328173,0.0966610716385169,0.875038614744796,0.297528025291545,-0.00463857542896482,-0.546445447565509,-0.796565937781482,1.33139208071871,-0.596482653432876,1.20831510679753,-0.292672536603516,-0.838410480483672,-0.00372304558614379,-0.577766668655237,-0.382362494887961,-0.232837759772409,-0.824001787150591,0.0452067432899832,1.00531207852571,-0.23108619639943,-0.829616812176807,0.295241398193723,0.466526698359883,1.0570322706718,1.6626059945401,-0.41761785220791
"HPJ99_Oxs_1 (GE) - TPM",0.321758409809779,-0.509239925261413,-0.303591002064098,-0.302563490861237,-0.243182476362424,-0.63575375594554,0.795877847442967,0.718919310649128,0.535424277067842,0.0196403167192499,0.419704517311193,-0.11258997853074,-1.05327497359143,-0.756041186396063,-0.902907502779628,0.375089180166463,-0.465463347831061,0.262840929780482,-0.273843954449386,-0.376483848999539,-0.943026787025234,-0.571424700253336,-1.36687684755296,-0.654031310015626,-0.199839391745601,1.01566214775029,0.14218426925493,0.831248915088244,-0.971340710876861,-1.07728925846947,-1.05269986404905,0.835779208566057,0.827939253002409,0.456877717086055,-0.233290723241987,-0.0388371524704364,0.960057173731488,0.15978139596264,0.510262234668968,0.170810754155136,0.172309563176251,0.864847259021583,-0.103940346270306,0.193482978893602,0.61856595061908,-0.428546085473424,-0.174077655955698,0.883294103093308,1.14718685509465,-0.98495351294316,-0.551850655251323,-1.2905492919713,-1.18377617265598,-0.476506172454672,-0.176611863979367,-0.713828548591259,-0.315225096427809,-1.43214549340019,-1.08790761956819,-0.490001300910932,0.248550246971122,-0.0856047993244259,-0.289426338747473,-0.852668508866164,-0.232555609136878,-0.292672536603516,-0.727479005819012,-0.46497122034281,-0.288736147941252,0.975076009188943,-1.14150865679554,-0.525932350653167,0.420545985222095,1.19225584373066,-0.23108619639943,-0.48580179648638,0.446810528499616,-0.404686166497121,-0.465046837243061,0.103152035585761,0.589208676045385
"HPJ99_Oxs_2 (GE) - TPM",0.628860090548729,0.308195497296221,-0.303591002064098,0.127321102997752,1.735712749315,-0.107617932454944,0.232204998541879,-0.76730994764945,0.713359088665997,-0.0127790255564751,-0.115559595059947,-1.1103759142559,-0.105395657424138,0.392290930888532,-0.445036526272632,-0.698971886809821,-0.40444123656427,1.72646429718232,-0.622211080233927,0.486843698008973,0.91657615486361,-1.18110875200591,-1.35192015081303,-0.175969993629773,0.0107840514635,0.805372400781546,0.242067476605252,1.10892921878708,0.0915417733184299,-1.18932921075513,-0.284517118876882,1.00208043798084,0.758847337725272,1.34259353850452,-0.864758637103344,1.45678178682191,0.695001077516042,1.33436821786339,-0.448238151837696,2.06745871350492,0.514611528293822,1.0214397374202,0.516627194314002,0.941808458656586,-0.0768172585400269,-0.23623946173787,-0.174077655955698,0.247285346262485,1.20436805798579,0.325745074469719,0.781766177549193,-1.00204837918181,-0.765027500152299,2.42075206258508,0.368791406995313,-0.748207227129484,-1.10689664249368,-0.788532302751654,-0.297326722864193,0.0568438428819365,-0.762227016688549,0.565868783853358,0.30662721970111,-0.222733973469919,-0.64353222085983,-0.292672536603516,-0.222067963585627,1.2854395372844,1.59142776159697,1.1827819179758,-0.766480879587207,1.88501649929511,0.826216722633644,1.29262120453774,-0.23108619639943,-0.109915000707055,0.370573910538338,0.564933775085126,0.250230284284934,1.74508088224231,-0.021090623918563
"HPJ99_Oxs_3 (GE) - TPM",1.3059685200212,-0.15036555738878,-0.303591002064098,0.122746649126538,-1.08935155503718,-0.399648727257723,0.419488768286097,0.721606781811762,0.496637243265186,0.101529715680607,1.02011431720324,-0.215201501767753,-0.395913064023512,0.0836706465113775,-0.682688134848883,1.31853418016267,-0.543704665061412,1.30363467555177,-0.500805629607501,-0.846103352865377,-0.37718689945055,-0.997337994971326,-1.39276652810719,-0.727190910200106,0.152749398493647,0.832380284552252,-0.373011136842584,0.888192213194912,-1.48559703314817,-1.14740954802836,-1.2764016876066,1.05056772793056,0.373201118219214,0.670315372272852,-0.286491593449313,-0.168143500014401,-0.288537564116364,0.645066510035387,0.739416242886152,0.256262691891863,-0.669805332487073,0.852217039484105,0.105931904520565,-0.534874834098892,0.106374599799551,-0.567120602752043,-0.174077655955698,0.532014773043842,-0.154587798661853,0.0753822605590199,-0.134892520491806,-1.37286958560385,-1.34928308081741,0.48074661846764,0.307702686805698,-0.904610709845681,-0.0462908927601929,-1.2612882146637,-1.04903169173098,-0.660304400397416,-0.0334134882939781,-0.885433549557791,1.15863195297062,-0.604022202540829,-0.305122114440485,-0.292672536603516,-0.987850654104255,-0.588530611326864,1.15984644562801,1.13546769530032,-1.34011601509349,-0.00386998609254634,0.81333641046532,0.762282348794764,-0.23108619639943,-0.916665121447856,0.570278142724979,1.23304007841188,0.114881775354074,0.396393346084677,0.0131754681164138
"HPJ99_Sp_1 (GE) - TPM",-0.0352942352563376,-0.478738717783597,-0.303591002064098,0.398844236293605,0.194839735290206,1.58198594239109,-0.557046820078017,-0.76730994764945,-0.156681752241789,-0.540595852098986,-0.201706872478211,-0.344213414307563,-0.142450625546454,1.74892523286673,0.0196285928135913,-0.698971886809821,1.11497227608007,0.339646576612684,-0.7934278348047,2.72200233405779,-0.726890266715132,-0.335899899155632,1.44215921108298,-0.172750374639949,0.360961091759015,-0.3742745972314,-0.373011136842584,-0.484909026357705,-0.864312621983388,1.3511147618964,0.41001555199145,-0.808799324720154,-0.0727253214206584,1.55234323997183,1.64617656397012,0.249813949873747,-1.05209439792601,-0.488247093343864,0.325583060028144,-1.19589763162075,0.217131032082017,-0.244193287421235,0.00767643294083551,-1.28741152021519,-0.536475339279768,2.88642285095177,-0.174077655955698,1.20546625749087,0.30919398943291,0.417838598747756,-0.935401328336175,-0.151267209792672,0.501613866937556,0.706855342143242,-0.21314835285538,-0.418655162430356,0.750311978681159,0.507192074540289,0.344077527549928,0.0557816575291084,-0.78307052321444,0.265260581639921,0.478007193088445,0.113353135968767,1.44590391059972,-0.292672536603516,-1.52443488373914,-0.783821742735772,-0.349894209492922,-0.177494416202611,0.462346364569167,-1.03612807998251,1.35055001649092,1.35700000938277,-0.23108619639943,2.63274213095776,1.70452035784351,2.62642820617996,0.527498237575186,-0.429929151265466,-0.901100569000307
"HPJ99_Sp_2 (GE) - TPM",-0.102903456441124,-0.438446438616252,-0.303591002064098,1.32914219669049,-0.552431852065911,-0.491685066675168,-0.289226533876651,-0.76730994764945,-0.554963442484182,-0.429896129279972,0.251620084004383,-0.687733659316304,0.0811841488543631,1.55955744600441,0.503996530582376,-0.698971886809821,1.78287877603169,0.1021365420565,-0.803913590115629,0.271205287505159,-1.19228774133108,-0.366011861780525,0.317323166741542,-1.02269982135158,-0.0778090211617344,-0.0390214337787969,-0.373011136842584,-0.406905719545877,-1.34571061724589,1.02584099649476,-0.610116991831552,-0.693572531127654,0.319961344714593,1.30967977649947,1.62177823001257,0.214430335715072,-1.05209439792601,-0.578276935354538,0.800462046796161,-1.19589763162075,-0.408732358217591,-0.914713454389673,0.121532620207059,-0.123749577726476,-0.536475339279768,1.93733836771498,-0.174077655955698,0.867807013008156,-0.102135078449027,0.221637096960881,-0.935401328336175,-0.668505104231648,-0.022432737113115,0.294563154512845,-0.202277672948206,-0.334822064434781,-0.333636896643021,-0.094137569081568,0.671556078535205,-0.109337299438543,-1.49924873351108,1.02657956216394,0.410382370511415,-0.140946468521701,1.70426542983691,-0.292672536603516,-1.36926651651164,-0.704286964111124,-0.752281268366048,-0.313057868038397,-0.148644121485962,-1.46049468922626,1.00969577115327,0.87644608415121,-0.23108619639943,2.16305457939332,1.10730700633778,1.62476020699343,1.0294895640638,-0.877366978111075,-0.772915033484454
"HPJ99_Sp_3 (GE) - TPM",-0.450898923342286,-0.795681272462369,-0.303591002064098,1.2569692310574,-0.567427017693502,1.65727761753787,0.100077999416389,-0.76730994764945,-0.512419990081414,-0.324122004991871,0.551888210674019,-0.433999651877961,-0.882260706683175,2.11481098019028,0.628148781713265,-0.698971886809821,1.8689675401688,-0.159209004847367,-0.730078578373679,0.365303132813965,-0.312929907957948,-0.0495554118624301,0.673578163796593,-0.717098376954402,0.0262494934677555,0.810689089736551,4.56597093098371,-0.402973696900522,-0.374462356145691,2.2859497422267,-0.506421221729991,-0.770622714998507,0.802888877092128,-0.487893938651703,1.90891329412784,0.556675979392715,-1.05209439792601,-1.21559489037647,0.811051226469244,0.392237226130644,2.11266713337446,-0.206849833129554,-0.0230681858691857,-0.464410282997927,-0.536475339279768,0.318520129859128,-0.174077655955698,0.431030980895742,1.02810946318725,0.333797340491322,-0.935401328336175,-0.614666831746797,0.52194823260002,-0.271740614639363,-0.167992431467361,0.0114640804899868,-0.0706139016913998,-0.215189022515523,0.118207767810254,1.11489988580796,-1.64286755244377,2.67074793950134,1.08117899019074,-0.567625363658506,1.54018367584475,-0.292672536603516,-1.49948323285841,-1.45646164750423,-0.19031133635736,0.651323950808701,0.58984965691819,-1.07016917833796,0.887247701711651,0.910017322863547,-0.23108619639943,0.899011732500478,0.965626829113946,0.428429204850362,1.10079362170734,-1.57348932248466,-0.735600337186012
"HPJ99_Tm_1 (GE) - TPM",-0.0173479741711085,-0.18649203095615,-0.303591002064098,-0.0226099072525101,-0.505951612635287,-0.844370912466855,-1.13460943429242,-0.76730994764945,0.0162866007581105,-0.469609519829169,-1.34977162775587,-0.21138426864095,0.125515100580715,0.0767777302579517,-0.594316768738412,0.245320814256739,-0.468521731036508,-0.572927489973202,-0.387927195286696,0.755696136979646,-0.394248456418776,-0.610419930157646,0.652805151185205,1.29557101310642,0.967835367267425,0.187331215255343,-0.373011136842584,-0.244677175452867,-0.744628273970529,-0.93034215121599,-1.15761200452797,-0.385907460261791,0.102720170227199,-1.16410831815372,1.29344438663807,-1.04491470528892,1.36023675077318,-0.722662243510606,-0.402242682274744,0.114919408662372,-0.310612771280039,-0.966074378103073,-1.32273592492781,-1.28741152021519,0.140517240837069,-0.567120602752043,-0.174077655955698,-0.710148771426251,-0.410634212045168,0.0930950806550808,0.582043540198002,-1.11593233271124,0.468979582359019,-0.449481989470751,-0.547294082880324,-0.360810023976554,1.60993322121097,-0.220082520915704,-1.08882697340992,-0.647549866665782,2.02485769139524,-0.0905464585564154,0.267456892920641,0.63769065356668,0.0786729380417284,-0.292672536603516,0.971609566743828,-1.19818781045402,-0.176876083584689,-0.151848794839994,0.473890492834139,-0.572071730317909,-2.59167924343662,-2.38930094589963,-0.23108619639943,-0.532966354573317,-2.31130567873708,0.233509419007461,-1.04863713002022,-0.545101744164762,-0.596575082571273
