"","ETEC_RS00185","ETEC_RS00325","ETEC_RS00865","ETEC_RS27320","ETEC_RS00870","ETEC_RS02625","ETEC_RS03035","ETEC_RS03415","ETEC_RS27575","ETEC_RS03545","ETEC_RS04325","ETEC_RS05310","ETEC_RS06020","ETEC_RS06310","ETEC_RS06330","ETEC_RS06370","ETEC_RS06880","ETEC_RS07255","ETEC_RS07270","ETEC_RS09025","ETEC_RS09525","ETEC_RS09530","ETEC_RS10075","ETEC_RS10320","ETEC_RS10395","ETEC_RS10400","ETEC_RS10425","ETEC_RS11100","ETEC_RS11110","ETEC_RS11115","ETEC_RS11120","ETEC_RS11150","ETEC_RS11155","ETEC_RS11885","ETEC_RS11900","ETEC_RS12555","ETEC_RS12640","ETEC_RS12905","ETEC_RS14155","ETEC_RS14160","ETEC_RS14500","ETEC_RS15295","ETEC_RS15300","ETEC_RS15305","ETEC_RS15385","ETEC_RS15920","ETEC_RS16225","ETEC_RS16230","ETEC_RS16880","ETEC_RS17125","ETEC_RS17595","ETEC_RS17600","ETEC_RS17605","ETEC_RS18660","ETEC_RS19290","ETEC_RS19295","ETEC_RS19315","ETEC_RS19320","ETEC_RS19325","ETEC_RS19330","ETEC_RS19335","ETEC_RS19340","ETEC_RS19345","ETEC_RS19375","ETEC_RS19380","ETEC_RS19385","ETEC_RS19390","ETEC_RS19395","ETEC_RS19400","ETEC_RS19405","ETEC_RS19410","ETEC_RS19415","ETEC_RS19520","ETEC_RS19870","ETEC_RS19905","ETEC_RS19965","ETEC_RS19980","ETEC_RS20005","ETEC_RS20150","ETEC_RS21530","ETEC_RS21755","ETEC_RS21975","ETEC_RS22380","ETEC_RS22510","ETEC_RS22520","ETEC_RS22775","ETEC_RS22845","ETEC_RS23090","ETEC_RS23095","ETEC_RS29005","ETEC_RS23100","ETEC_RS23105","ETEC_RS29160","ETEC_RS24750","ETEC_RS24755","ETEC_RS24760","ETEC_RS24765","ETEC_RS26940"
"ETEC_Li_2 (GE) - TPM",-0.216241206612379,-1.16446232465903,0.800073930920487,0.254312379001909,0.513916809137459,0.00323171325194429,-0.0242684094166377,-0.110694238318359,-0.700428037856662,0.860136586792431,-0.166666666666667,-0.359219254378218,1.36986374752693,0.898962397896575,0.189046375647007,2.12911803047014,0.765637879806371,-0.661337531813365,-0.221084990992237,0.54497357491361,-0.248591098569332,-0.124771424774904,0.821843124601256,-0.775006976025715,0.335681627804103,0.226140032853587,-0.924158375609392,-0.259992306829142,-0.17390640421752,0.398941683239228,0.667905960011173,-0.566883977710216,0.252529409716982,0.34407901649695,-0.229047878355172,0.410140253592383,0.132629289642562,0.450918010254197,0.930899628010548,0.76183106985172,0.968521130153672,-0.254303881288991,-0.530781531370732,-0.533139978027292,1.05173721236311,-0.0230835022900113,-0.0750045697969544,-0.18098676378249,-0.590478511611207,1.29498821960405,-0.167684382809145,0.225968154490369,-0.403576819008285,-0.593457903726635,-0.249105531826673,-0.106905778756946,-0.188451642373858,-0.0613162692026524,0.3175603800103,0.538902302798675,0.420540616442376,0.498451078597754,0.0439632755606527,0.617552119147549,-0.164029089809131,0.195029089494156,0.264681098876017,0.309888360221084,0.189368079480593,0.629930574456349,-0.0526889849462562,0.150761688405482,0.566300861218064,1.26904506238308,0.432149435947026,-0.194965823079691,-0.292063596324949,2.2937001941164,0.541345649771188,-0.448918382116697,0.252857825555915,-0.252410982483156,-0.148125867631292,2.65583543210962,0.245466660684043,-0.25391107014523,-0.847585630485818,0.365422708928248,-0.0325947962594195,-0.574825071892187,0.19320160879488,0.228068094079021,-0.239139141364064,-0.53992119774187,-0.360013325787309,-0.106369944348066,-0.384157488721055,0.149288235786608
"ETEC_Li_3 (GE) - TPM",-0.216241206612379,0.021275414826394,-0.748750553733242,-0.7607896693152,-0.525010650037081,-0.460469517270108,-0.151784017092747,0.561421610475974,-0.91089182920445,-0.568184923249938,-0.166666666666667,-0.976800410116644,0.040932555519587,-0.205619904036028,-0.616311712830351,-0.140177741676201,0.14613964333249,0.349067756081712,-0.472613919488042,-0.172685699860844,-0.676570240554596,-0.785525429293277,-0.259445521412148,-0.980856069507861,-0.279495074910969,-0.152147419753742,-0.892177902514973,-0.529823076101035,-0.240959314060724,-0.383107792489344,-0.0253807424812695,-0.825427190015251,-0.690622151995208,-0.0168295918457432,0.00367410419837878,-0.462286382939991,-0.564710286214741,-0.173510891596436,-0.678663542103879,-0.566233278314337,-0.240293687104533,-0.833498620506559,-0.682088568953281,-1.07443918756408,0.993252065941426,-0.450897613024018,-0.597524669541328,-0.588742544261257,1.26439325362845,0.257202762452105,-0.048006178871143,0.521589076179976,-0.520596269459975,-0.990587071369424,-0.57917259760438,-0.557089710052872,-1.31889898596046,-0.746961070563983,-0.384842500392703,-0.0256998906883477,-0.412652909053938,-0.542804286693524,-0.675280637748694,-0.62482117981719,-0.521535674003842,-0.403685147897685,-0.515976319493511,-0.541378411240027,-0.379210910090947,-0.557068526769601,-0.629689774775692,-0.626042898797698,-0.322447496426362,1.13300181551512,0.511437110841526,1.44236594425411,-0.00753131642397415,0.277180849108347,-0.692472734073344,-1.0376034968542,-0.549919758495273,-0.252410982483156,-0.834360738243292,0.848665987533169,-0.260938989732294,0.605342783154171,-1.17836409265254,-0.482652237446173,-0.688860456296027,-0.733353348298898,-0.628582300028404,-0.526669753297056,-0.239139141364064,-0.777801408727949,-0.72097725569572,-0.460039499217816,-0.847584685950163,-0.148467519938275
"ETEC_Mig_1 (GE) - TPM",-0.216241206612379,-0.271615115234667,-0.808585140607626,-0.880010658717549,-1.09599030757639,-0.963464106309121,0.68646087269812,1.65785526750626,-0.832068480644126,-2.11242026368871,-0.166666666666667,-0.229701853807359,-0.643101070855257,-1.00836414935846,-0.903042891773859,-0.750644751228086,-0.751147386462466,1.20458511864076,-0.165995307032756,0.0666770891360567,-0.362387479694791,-0.00447351157547015,-0.81418153056128,-0.834668163932677,-1.29274228977939,-1.05805583485275,0.937832745871519,-0.869690999334651,-0.944565620181211,-1.16210177719088,-0.93154777980427,-0.236940959244038,-0.686941490607623,-0.440799595028283,-0.375734378825687,-0.820806417015994,-0.653053002263847,-1.05683914455999,-0.953339836591629,-0.262149659780434,-1.59094289642058,-1.46271883892976,-0.571888363322314,-0.76929658592242,1.39408406679764,-0.186894237905223,-0.980308252611498,-1.02850335222686,-0.590478511611207,-1.24669573430836,0.367162482559863,-0.902975090690665,-0.51667001989939,-0.183701329901438,-0.943296222562663,-1.24316179161403,-0.872866962738664,-0.846045749211175,-1.16571083540325,-1.29956974356793,-1.29825746793672,-1.1826875571364,-1.14628282004928,-1.20228892856381,-0.844608843004958,-0.967411121671928,-1.03760136256482,-1.15606992599761,-1.09676311884446,-1.0774286476665,-0.981885787928259,-1.01591223183137,-1.09566106405605,-0.961396406385884,-0.78990632511397,-1.03534227672799,2.07160374722129,-0.778721236427546,-1.401273454239,-0.79024054830874,-1.10080019335545,-0.252410982483156,-0.279705134052092,-0.697539024417969,-0.697000142330978,2.01168954234068,-0.177130574529133,-0.991748375287729,-0.858401900930074,-0.0814377026342034,-0.809401644670398,-0.999908239892503,-0.239139141364064,-0.761772486895995,-1.01898925379716,-1.00618870130555,-1.17163134945267,-1.09050044124638
"ETEC_Mig_2 (GE) - TPM",-0.216241206612379,-0.568471851664385,-0.837185141430287,-0.783407367988472,-0.888568993215676,-0.770670193631898,0.367896603360605,0.185948627722583,-0.883731449672895,-1.01794649041494,-0.166666666666667,0.378609979214132,-0.181485721014912,-1.01712410615616,-0.600024370080917,-0.794479397380477,-0.529257442065031,1.48768395631423,-0.170823944679702,-0.314824115798829,-0.0714289335001134,0.470210174377568,-0.70998971957137,-0.426457293137281,-1.03111937160804,-0.909370028051608,1.59236456569807,-0.751722722483251,-0.480664623261919,-0.468637271476551,-0.470587559315438,-0.13041506242538,-0.758284937198663,-0.778326661352451,-0.272756225896593,-0.822269190672678,-0.661766700066707,-1.33143196402129,-0.977902443962441,-0.51325628004254,-1.65374825357522,-1.25916632535298,-0.728797159530673,-0.940841414009101,0.744004945780794,0.246036112994581,-0.860217163071125,-1.01346905761828,-0.590478511611207,-1.21755777893447,0.0950496359204493,-0.902975090690665,-0.592773785681341,-0.176631737145176,-0.803198110662815,-1.12648873021696,-0.401626790619743,-0.918287117018256,-1.09643017393108,-1.24553512823265,-1.18040554779067,-1.15954068288882,-1.06734432777618,-1.08469800387722,-0.967383063389114,-0.850843549844236,-0.918333170842439,-0.965327797220602,-0.865627924299211,-0.975449472014813,-0.914648651432647,-0.830452401226771,-1.18097759069963,-0.141675882123811,-0.832823041506017,-1.10268274765964,1.49933180990769,-0.589708829979413,-1.3348188341221,0.00317977129933635,-1.30351798452668,-0.252410982483156,0.621390732772689,-1.03386447463496,-0.697000142330978,2.30707809208761,0.320582856469446,-0.690591286778869,-0.810432217762572,-0.181840164726719,-0.541230524182287,-0.737783098547559,-0.239139141364064,-0.557105846080354,-0.795496561405345,-0.528199019880744,-1.02752058892961,-1.29133986681159
"ETEC_Mig_3 (GE) - TPM",-0.216241206612379,-0.753329984876032,-1.1308498047612,-0.698574903302985,-1.06833239930091,-1.08538886525354,2.48234715461042,-0.215384968924746,0.536557826308648,-2.2556069632579,-0.166666666666667,-0.822076426789925,-0.44514026253077,-0.816249809388775,-0.385309578320252,-0.711140631134847,-1.05320834611075,1.03731857810154,-0.263385240996429,-0.710819479832881,-0.340337421248015,-0.515384269614045,-0.268724056181648,-0.286456007691473,-1.29274228977939,-0.851748135837247,1.5793500763641,-0.824016945507149,-0.758294394504857,-0.953834451957173,-0.00281888595225969,-1.0135632339948,0.8724275713427,-0.0265012023906056,0.252341233574199,-0.806672341554893,-0.747829756822133,-1.31292588456317,-0.0983052913322445,-0.288877548854594,-1.59021899327108,-1.12731538132648,-0.512069607440608,-0.793385372250302,1.14317226951084,1.60737542022385,-0.768513438531589,-1.17564119905027,-0.590478511611207,-0.996561165821464,-0.620880971043797,-0.902975090690665,-0.969344147070038,-0.705907953192459,-1.08635178307198,-1.0931791248147,-1.02969113158287,-0.931403309190287,-1.24526754791348,-1.18704521780874,-1.31042740851242,-1.19823363223139,-1.2286801052013,-1.14036386411082,-1.06583675802842,-0.965953166650159,-1.02267520008071,-1.0630305228491,-0.905804017745762,-1.11917240596399,-0.956627432433833,-1.01452878744555,-1.24877407946819,-0.347810568414919,-0.676392177787981,-0.587264926077467,1.71563689121491,-0.543581348146677,-0.470371525987433,-0.495502497734232,-0.671762278640467,-0.252410982483156,-0.372293279681213,-0.512288322010101,-0.697000142330978,1.39404388759448,0.16748876611929,-1.00145995240701,-0.988239964755728,-0.255149548361615,-0.788240191328272,-0.969962705058623,-0.239139141364064,-0.910781657426016,-0.930114845244317,-0.989978731036277,-1.19657471274015,-1.26449984489628
"ETEC_Nd_1 (GE) - TPM",-0.216241206612379,0.573461961356746,-1.27253975579905,-1.07827280513092,-1.37486684921236,-1.31815221261428,-0.203136730547378,1.47783320159048,-0.201958077253559,-0.966365394662874,-0.166666666666667,-1.23392482802971,-0.964727188542585,-1.42959775723799,-0.668597854512551,-0.883362126473368,-1.17925085975399,0.859837133569499,-0.683696256030686,-0.932836975769093,-1.13474327855137,-1.25141987256833,-1.20230451449691,-1.40863030254408,-1.20931902924735,-1.50832222237908,1.63284751474216,-1.29207026193632,-1.39368506662559,-1.46559067831676,-1.23916558073654,-1.35065458674867,-0.88616960598732,-0.687601087991484,-1.36911558779931,-0.715389557942196,-1.05438310981056,-0.931575164773208,-1.44041538991933,-1.63374218263488,-1.32171786311564,-1.66283765879113,-1.02319213333378,-1.46440501613525,3.59081477004446,1.43371159650442,-1.04154390987339,-1.10749689954408,-0.590478511611207,-0.871270269110949,0.0366205478189529,-0.750500628671362,-0.969344147070038,-1.04186757402629,-1.28135277640728,-1.4348317963883,-0.735369534740629,-1.18622942876545,-1.17811959080219,-1.29871023984822,-1.32194930218132,-1.51731986044476,-1.50893647634726,-1.25559444901748,-1.23087953041868,-1.13306541093849,-1.2640037087564,-1.41272064039282,-1.37248574781333,-1.41257853293873,-1.32964728962358,-1.4268962397933,-1.40702124399275,-0.195080251013419,-0.952182521774121,0.580458178722161,1.04373989596962,-0.82761719884995,-1.35477516644235,0.107123433012873,-0.658242823508349,-0.252410982483156,-1.06197000592454,0.0786192170014592,-0.230273607272036,0.102616892693991,-1.47808054713493,-1.30597839857511,-1.19236891155698,-0.77562601470841,-1.13650466773726,-1.29271075540283,-0.239139141364064,-1.26463564776563,-1.17612555932838,-1.16042446933761,-1.23347171042946,0.787056738746899
"ETEC_Nd_2 (GE) - TPM",-0.216241206612379,-0.0451281065379795,-1.32789196599105,-1.14530010214754,-1.32936774217117,-1.30167592093439,1.59072479148788,1.99109393710535,0.0279234719650305,-1.27901961862384,-0.166666666666667,-1.18237309359805,-0.80617292005038,-1.75146140593035,-1.20531851867664,-0.880019107350241,-1.21022100463857,1.47625898941723,-0.735067929793169,-0.646191628086626,-1.19065822181049,-1.11800501208958,-1.46213449787498,-2.10888470905284,-0.496319460020303,-1.5934750676547,1.88373173438579,-1.20320538147845,-1.21336370858785,-1.57989339835608,-1.33290727085637,-1.37088923113011,-1.11130068032887,-0.999746936491793,-1.70773608072084,-0.744063538791137,-1.05885871088605,-1.06792731685001,-1.48580948509336,-1.5462209603966,-1.21438553478846,-1.72246417575728,-1.02684487269167,-1.47914673217493,1.07299014315428,3.05730805911453,-1.06627604241029,-1.11420473292019,-0.590478511611207,-0.958936931004795,-1.25139665201395,-0.902975090690665,-0.969344147070038,-1.25885126509861,-1.23463898811727,-1.46493155326243,-0.983530946249673,-1.24201001391123,-1.18030108535842,-1.31574668311641,-1.38851497566426,-1.45005491684691,-1.56815545387574,-1.29889517649303,-1.27482361065742,-1.16109823274771,-1.25335215119623,-1.38058372407319,-1.35295046560408,-1.38584675085542,-1.3052273455268,-1.41923401057923,-1.38559550920136,1.26396578707578,-0.957404333009564,0.371380908613561,0.7362119726025,-0.859928935575025,0.450332345147889,-1.78378017616727,0.578794285197129,-0.252410982483156,-0.555106575335883,0.63951952343523,-0.697000142330978,1.28830517619613,-1.40968973297162,-1.37473168704837,-1.22171616351906,-0.859781641433431,-1.28181658995313,-1.29833916127671,-0.239139141364064,-1.28388592202053,-1.15894442497859,-1.29067177851887,-1.21361306380486,0.219653714930365
"ETEC_Nd_3 (GE) - TPM",-0.216241206612379,-0.379614374670108,-1.27544642579059,-1.127999103718,-1.29633828563911,-1.30283353557649,2.18035989947867,1.83953122906853,-0.539835431733728,0.0755734369829587,-0.166666666666667,-1.28617943723141,-1.01375347241096,-1.47910915695523,-1.00516693460049,-0.871806936392176,-1.31241103140732,1.70107409638942,-0.82482151691098,-0.795982853425084,-1.23093089247023,-1.20047029897097,-1.47968275250794,-1.95320355783865,-1.29274228977939,-1.50510067787799,1.33437053758971,-1.25832116088072,-1.29934358023732,-1.27941350289691,-1.49052748856379,-1.08564267825819,-1.11130068032887,-0.848003773492604,-1.25659983648438,-0.735397353785628,-1.10823144321684,-1.07473525358034,-1.47344235143439,-1.55435608101218,-1.20135290779826,-1.71551612187095,-1.01311576132302,-1.38810442031404,-0.0613192350471978,-0.349962637964579,-1.21058843739203,-1.16335992576977,-0.590478511611207,-1.15509095369768,-0.72510112522006,-0.902975090690665,-0.969344147070038,-0.697137810511075,-1.21719692766473,-1.47420961049126,-1.58282353300065,-1.26095340947872,-1.17531946973288,-1.1204292532141,-1.23859067545812,-1.49337870762988,-1.49900258325198,-1.26749583433425,-1.23579895161593,-1.13187473838635,-1.2532098351076,-1.39686050740189,-1.3819786205405,-1.39624708476569,-1.30606131332726,-1.41943169196558,-1.38339209949033,0.0707752699766124,-0.933357021645948,0.370047357797285,1.40130793238676,-0.793914590031921,-1.71327666156671,-1.67463901940551,-0.117024171495118,-0.252410982483156,-1.32903898318674,-0.447553594836422,-0.697000142330978,0.341170382153311,-1.60998824233443,-1.06530684295847,-1.21820031633643,-0.924325716272885,-1.33840270039949,-1.37909598166487,-0.239139141364064,-1.24657359778277,-1.15452420975596,-1.22467307673566,-1.28510448113089,-0.711874210498109
"ETEC_Ns_1 (GE) - TPM",-0.216241206612379,0.333166430021269,1.56403817827971,2.30331208438075,1.28276660057144,0.137823303229913,-0.973586714662728,0.519028337507711,-0.758564076252993,0.595367758272482,-0.166666666666667,0.438959353366094,-0.188751866154018,0.417365330461171,-0.667110214112012,0.875601136910983,0.801153791167315,-1.55734326429988,1.80666381198884,1.62881523238133,0.314509283773018,0.236270141936574,-0.506262095143468,-0.477634982558055,0.733814498137261,1.43130146584459,-0.985807766095605,1.30047098003435,-0.125465444878174,0.580912751269452,1.78189395215152,-0.247422195933495,0.571465212626651,-0.682862752219281,0.0281998302638542,1.52280852471247,2.06163406923878,0.56543245860974,2.23795270711489,0.585748390027188,1.88376312882489,0.206828666611286,-0.453805903057471,-0.519801374638442,-0.891404872878726,0.118684524594942,0.374708019199632,2.81270903434028,-0.590478511611207,0.0693964408519925,1.75717210576977,0.806554513103037,1.94760681273403,0.100041087135742,-0.364960133608366,-0.243020151157834,0.880548038974113,0.978747849895468,1.53759461112543,2.24112002967587,1.76311142213891,1.41830774210009,0.193245126532449,1.12038372377734,1.11293418728948,1.23376831842714,0.91374281986494,1.09174563294762,1.09482963404548,0.911244944905178,0.188654136011333,0.387887439697869,2.32104788787051,-0.598302605901898,1.00905311490886,-0.905023862454433,-1.00893025633242,0.28727906798533,0.0308875849911455,-0.0895644092601818,0.806621978709205,-0.252410982483156,-0.496883117944357,1.26739128468277,-0.697000142330978,-0.865439165547096,0.568205939142976,2.86039643881824,1.90761474183946,-0.390996609191847,-0.303236081808092,-0.303255737181303,-0.239139141364064,0.267202995874969,0.328917615409652,0.365823578035292,0.445616498897501,0.769827796025694
"ETEC_Ns_2 (GE) - TPM",-0.216241206612379,-0.574402573590655,1.46378126942182,1.27868007776714,0.917829791631078,0.0985151586792612,-0.792456201293443,0.633016669482761,-0.937001143621752,2.67486644905892,-0.166666666666667,0.382521774987485,-0.770529123949261,-0.6333434264128,-0.112191121831122,0.886991527149154,0.756549955058336,-1.61849159970772,1.98017543873584,1.59559456151876,0.0768303998478015,0.263826546918818,-0.345990909517984,-0.889583723453928,0.778311008568588,1.21328772389648,-0.85273826147935,1.23613306648118,-0.112458735916909,0.130443765057336,0.706361753281093,-0.302932750130234,0.751722698571617,-0.266275495279072,-0.317119376354927,1.39977939286848,0.416588975530302,-0.29111225788284,2.33020232557194,1.17838023023887,1.40056171034902,-0.0753347323544246,-0.404878420171628,-0.507300039305277,-0.46737021112098,-0.250968636738418,1.13038319507129,2.20652826530125,-0.590478511611207,0.345479787821549,0.525054512547399,0.989678920683241,-0.174411456030429,-0.518160820755091,-0.267371265804304,-0.281632120162322,-0.336081885824919,0.478020831498305,0.564444183125198,1.01443833775206,0.964318234485329,0.770847636625941,0.0783373937330721,0.830107804740567,0.499315511104605,0.22877099879649,0.489783716438209,0.997725439294955,1.16932872048598,0.734803141770664,0.351078497659492,0.121435231580722,2.38065200570346,0.738454488131419,0.437591713099862,-0.662789168154218,-0.723890482318134,1.17222571177494,0.408695700988098,-1.19841385655,-0.191052433249137,-0.252410982483156,-0.559597571902618,0.645352801988641,-0.697000142330978,-0.910458986791729,-0.0277244656404803,1.49820607118008,0.896351391011812,-0.467260083978279,-0.465954889582767,-0.588005080857408,-0.239139141364064,0.398980133767089,0.341807529265321,0.303874679796892,0.31531235799915,0.624839396248584
"ETEC_Ns_3 (GE) - TPM",-0.216241206612379,1.08221478270912,-0.474285772100695,0.0545145116777285,-0.488202270203616,-0.208998309572396,-0.0341163734628949,0.818519366192596,-1.13936588228592,-0.10065741467001,-0.166666666666667,-0.295546702680006,-0.815188973060267,-0.142383977662825,-0.879196600209218,-0.24969234472262,0.232026882242416,-1.59034651850855,0.799721167288705,0.727205494693166,-0.596604243804407,-0.457527978761337,-0.678144601060235,-0.878385886943672,-0.253278715913461,0.326454396850122,-0.746499596372534,0.422607763416734,0.235909815277429,0.310176684372832,0.0954875357269984,0.0919648743459338,-0.410010807435054,-1.15075665141989,-0.570401267837195,-0.275009162291251,-0.256270669605774,-0.655782414012997,0.360046679188204,-0.420750437649374,-0.0649392669222297,-0.467732572870201,-0.437125320151751,-0.79275340939438,0.0794529283890738,0.363322426412001,0.221054005191956,0.531992852696182,-0.590478511611207,0.406169886338026,-0.248343851366846,0.521912118367246,0.339800630236823,-0.432146396145255,-0.380963825515522,-0.251881264289273,-1.28950753737887,-0.1009301832086,0.0206451194748585,0.1779131425314,0.234421532646803,0.249071167629585,-0.0789171158559603,0.078444333650895,-0.269666823443627,-0.10318806177343,-0.139216032730478,-0.0284761296174155,-0.0871483289385631,-0.0781258451377844,-0.268128704296045,-0.200114841253657,0.422680572976372,0.121701680914626,1.22980587183647,1.02863275230872,-0.299648064364298,0.800829126197103,0.806597552000744,-1.19542114652642,0.120268123809167,-0.252410982483156,-1.33202298835597,1.37099403111582,-0.697000142330978,-0.239377024858562,-0.591991919100969,0.406762317531333,-0.239077199931824,-0.506248741099236,-0.505809614466902,-0.611181873688263,-0.239139141364064,0.471757874293953,0.513886145751233,0.355437163886,0.0880736532309538,0.176666181163612
"ETEC_Oss_1 (GE) - TPM",-0.216241206612379,-1.16421968343615,1.2425900253267,2.22413399995573,0.635421659222476,0.061960277751115,-0.424902736139735,-1.26529901724813,0.766574249547924,-0.855425953445361,-0.166666666666667,0.0578994911080993,0.160726301913048,0.299547357846945,0.497381023962697,0.631708028946862,-0.168723171300685,-1.20624105007933,0.798770101080082,-0.870507929407256,1.49277322029007,0.919827547293173,0.622274264764614,1.62054481853201,-0.401044627460689,-1.11025712916492,-1.0637558135523,-1.08276724517663,-0.99298115373553,-0.758004885940038,-0.772764852045044,-0.689223721749457,-0.760368887868657,1.83610288687144,2.61926655704307,2.42121239625507,1.69009953339337,-0.140916468275031,-0.636585289301882,-1.05685059180336,0.298757269401322,1.97662538582508,2.12520941377231,2.28867835710913,0.558547192231085,-1.12745919547437,-0.364026546976036,0.223402957989812,0.735814463706611,0.626820824791599,0.0392976925068175,0.52307779154415,-0.220649424787274,2.75671351418897,1.43783303159227,1.82871505421891,1.18498972767574,1.82091901932759,1.01528148947624,0.647416604651262,1.41847221236941,2.21078825317953,2.17923000029565,1.33193600176173,1.61455227778056,1.44747746890886,1.73990300704994,1.79341047123405,1.99335442445251,2.39746903246452,2.38818444561285,2.44800638077448,1.69207822459539,-0.566447309915707,0.435601858006836,-1.15339671749712,-1.45007981208838,0.250547299041448,1.06834688137497,0.669276266533867,-0.704799127114439,-0.252410982483156,2.20775773230255,-0.0875393702339712,2.00524703117306,-1.9455472006865,1.61525798120068,1.2594589397949,1.53925175478727,1.70858801548207,1.41622148148662,0.650064562121649,-0.239139141364064,1.29051255887604,1.14489178541891,0.595935460579497,0.418565921336947,0.507962563162838
"ETEC_Oss_2 (GE) - TPM",-0.216241206612379,-1.13345424907649,1.73255790219982,1.94149408450815,0.980240157128459,1.18241418550271,0.440631668730574,-1.28917060905299,0.317667611022598,1.52452387060626,-0.166666666666667,0.486089269875538,-0.363079121291774,-0.15787862462989,1.70575631462774,0.930353521761824,-0.0571546283868434,-0.674944143403817,1.61836140371707,-0.176646325735608,0.694026798457406,0.514352589740112,2.62430372813011,1.32739380165713,0.330552258872374,0.0474087366510452,-0.894570114392414,0.152805084301946,-0.307089465693825,0.126850241556555,-0.29222994135724,0.252385499778374,-0.0925283089115852,1.1158914858717,2.00345559641849,2.41587555470607,1.30292340426808,0.718126852174865,1.04520231531804,1.30323939600584,0.83334140758895,1.3560060951586,2.00091740785151,1.52785018662352,-0.302844049812502,-1.77553899252255,1.07916621949798,1.22584432699785,0.307923464621877,0.71768855540473,0.982895514252245,0.20099881153529,0.715116689213917,2.52936979526025,1.11207054488743,1.5246858837029,1.31468184709808,1.67998534083362,0.955956008993,0.510921231135682,1.55776269478091,1.26942190965645,2.08487439898596,1.73363243587289,1.53954803630472,1.91771213637499,1.74763358729519,1.57882565517781,2.37855443406687,2.01819874195118,1.30966957582223,1.82519089100945,1.77346187882076,0.206141447680155,0.577856796410377,-1.28447127181723,-1.31435950351873,0.412171111512266,2.51104482768932,1.11369064640983,-0.354509656649762,-0.252410982483156,2.12961757089987,-0.259519555742446,3.10468996005777,-1.15258521011331,0.162055839436115,1.33991431872678,1.9235519207317,1.54663297176687,1.96328480717438,0.645624999168429,-0.239139141364064,0.860246383096179,0.693456957844022,0.637301427733081,0.298171726585555,0.797262403063259
"ETEC_Oss_3 (GE) - TPM",-0.216241206612379,-0.36746029302497,-0.201196095719362,0.234798184199723,-0.0290031145780099,0.191392902128476,-1.20839677491729,-0.445105882386137,3.07502399198233,-0.352025311333557,-0.166666666666667,-0.461905462593787,-0.582908455822609,-0.588945460502055,1.04650391479355,0.103105541206828,-0.880980321287472,0.201508529341856,1.11865723428055,0.259169954661482,-0.493743154259286,-0.218916457093236,1.02267293851142,0.357010736712264,-0.75360278204253,-0.20441563902039,-0.243820922315634,-0.727515834740831,-0.161825938796608,-0.675902943469324,-0.971227765190623,-0.250259982336339,-1.11130068032887,0.0495633631642302,-0.195529265831103,0.825596047901802,-0.189741780658532,-0.0659452452741713,-0.839017078473069,-0.326920107795512,-0.450176603967733,0.430009615374834,0.807957818953081,0.500078535052272,-0.332491487040077,-0.515159343329628,-0.562319553380094,-0.267510818540895,-0.590478511611207,0.620490213417988,-0.557724253237755,-0.410276736284981,-0.969344147070038,0.935697788771537,0.151587040912788,0.327951125378185,0.851328011542438,0.237235593020448,0.050610865949425,-0.0845483276482926,0.0719384201574341,0.342286241592179,0.149971907514039,0.267880268680295,0.330168157107215,0.796449544014098,0.614788706392704,-0.0106181062144628,0.400234693468413,-0.0320270782343447,0.207673181881913,0.227600060952207,0.443167048388498,0.318384640586675,1.77211907890077,-0.152079172135958,-0.305126745435285,0.253783392938881,0.683300768436726,-0.551163127035006,-0.434722193145831,-0.252410982483156,0.401015122801853,-0.289597634193721,-0.697000142330978,-0.85273465171065,0.257950978217043,-0.413182987300031,0.157662437698978,0.695176226572209,0.671240958851069,0.239220419501549,-0.239139141364064,0.269537335003689,-0.173737849402209,-0.469169821949375,-0.265029506620598,-0.699507746468903
