"","FTS_RS00115","FTS_RS00150","FTS_RS00155","FTS_RS00185","FTS_RS10065","FTS_RS00340","FTS_RS01000","FTS_RS01190","FTS_RS01220","FTS_RS01230","FTS_RS01515","FTS_RS01995","FTS_RS02090","FTS_RS02160","FTS_RS02170","FTS_RS02550","FTS_RS10205","FTS_RS03035","FTS_RS03290","FTS_RS03445","FTS_RS03520","FTS_RS03530","FTS_RS03635","FTS_RS03795","FTS_RS03830","FTS_RS04250","FTS_RS04375","FTS_RS04450","FTS_RS04755","FTS_RS04760","FTS_RS04770","FTS_RS04790","FTS_RS04955","FTS_RS04975","FTS_RS05045","FTS_RS05205","FTS_RS05225","FTS_RS05240","FTS_RS05245","FTS_RS05695","FTS_RS05745","FTS_RS05760","FTS_RS05765","FTS_RS06330","FTS_RS06335","FTS_RS10420","FTS_RS10425","FTS_RS10435","FTS_RS06625","FTS_RS06940","FTS_RS06945","FTS_RS07045","FTS_RS07125","FTS_RS07215","FTS_RS10500","FTS_RS10520","FTS_RS07550","FTS_RS07610","FTS_RS07835","FTS_RS08100","FTS_RS08120","FTS_RS08695","FTS_RS08795","FTS_RS08825","FTS_RS08885","FTS_RS08895","FTS_RS08900","FTS_RS10635","FTS_RS09130","FTS_RS09190","FTS_RS09230","FTS_RS09235","FTS_RS09390","FTS_RS09540","FTS_RS10710","FTS_RS09600","FTS_RS10715","FTS_RS09630","FTS_RS10735","FTS_RS09885","FTS_RS09890","FTS_RS09965","FTS_RS09970"
"FRAT_Li_2 (GE) - TPM",-0.630578331559083,0.580674798909704,-1.00933606966836,-0.651463194644211,-0.291176424030264,1.55277640051644,-1.22370267326897,0.797040109126908,-1.02535111908121,-1.78430925236707,0.813281812954151,0.681638841377579,-0.119992823324203,-0.604657109718503,-0.74050274248726,-2.23295836465648,-0.335598394041811,-0.558128582103313,-0.994784082170254,-0.516637815060752,2.45119993425298,2.39665464714937,-0.953798463977699,0.157802096092566,0.0258928215648395,0.0462759197105743,0.858969816027041,-0.237906287178285,-1.47475897824155,-0.625792401938561,-1.96421271078618,0.73134274922106,-0.118606006702218,-1.41527074723426,-1.79300845077995,-0.56489262177163,-1.80157221222847,-0.695031622444808,1.16592167175578,-0.503817531406114,-0.374090073010249,0.736398395099772,0.174648762219818,-0.378240937633106,0.358536327178193,0.259678210306736,-0.291194973245983,-1.15175801495842,-0.820504566652271,-0.108096675913764,0.30207594862025,1.91408079024695,0.898369804662939,0.893741822270087,0.446681916797261,-1.37000969316093,-1.2979312656451,-2.32182438193996,-0.557334790619384,-1.02211126858422,0.719410232736753,-0.52040579880397,-0.10108286262536,-1.44230474973126,1.78811100344862,-0.188804106333962,-0.36032536895802,-0.577923761604807,-0.0809418739980728,1.37200101246907,0.67606034348033,-0.529725627934286,1.14659812480789,1.24621531879275,-0.660151857644879,-0.548258551596031,0.908271179284505,-0.0477794758222524,-0.757101540806719,0.213034834853542,0.0106899112958578,0.803779316675981,0.192102962595665
"FRAT_Li_3 (GE) - TPM",-0.847184127573266,-0.0243428746698248,-0.51230726285337,0.0259005715182393,-0.291176424030264,1.09848330091741,-0.689588829224467,0.794726817088747,-0.636833411589978,-0.51994640912032,0.573009532808511,-1.0290482768424,-2.00527020400196,0.0393788261949227,-1.14843895132978,-1.77476295567248,-0.335598394041811,-1.99729730159999,-1.57801751297364,-0.893340543414809,0.240564563090211,-0.212063585468282,-1.58983490359091,-0.342482498761306,-0.767049720865871,-1.39559444319088,0.404744813058886,-0.742461079984022,-0.960899866456837,0.336117751650744,-1.86333188526931,-0.879821023690971,0.516787459385031,1.78517122351211,-1.65317946563925,-0.56489262177163,-1.87635610160329,-0.0233325645204924,0.939062232631363,-1.16259076747143,-0.898651021112136,-0.679053321126082,-1.18254154160005,-0.97069737558945,0.0600856682081118,-0.356183240884909,-0.291194973245983,-1.2157985774872,-0.855556860611801,1.55984164055043,1.65217843568352,1.31056070793923,-0.106969647933264,0.814500536176459,1.91567448989407,-1.1434021445524,-1.07326451274562,-1.3091686492609,2.11332813089806,0.256594138927388,2.30709083140396,-0.828001812368093,-1.18425021168315,-2.43678839539366,1.33968946816855,0.555714738583879,0.116509802192685,-0.577923761604807,-0.732394623790025,0.700281217241655,0.960561934795271,0.234985170532457,1.13035081173893,-0.640913645263528,-0.660151857644879,-0.931246583883543,0.796318170127216,-0.773473754309094,-0.781006615830364,-0.00264114821412457,-0.555107180774097,0.276804581718694,-0.151730205718767
"FRAT_Mig_1 (GE) - TPM",1.65894470403911,-0.841098797166993,0.29001498121954,-0.669813103480217,4.69376175089384,-0.585661069015236,-0.484686653562324,1.08980912013116,-0.116388086736129,0.00124095471603748,-0.325204669192228,0.560920574627609,0.565637467682463,-0.604657109718503,-2.00067632718618,-0.160989726175175,-0.335598394041811,-1.25458203595949,2.26439572160821,0.98564839362426,-1.54424404716384,-1.48116150261248,0.143187203836387,1.40427804109761,-0.422660527200953,1.26248087362942,-0.758773429059804,1.71340986183235,-0.847031800389681,-1.59374682268978,0.369810398429712,-0.144387418730016,0.969853055171272,-0.231516326304767,0.726449074792431,-0.56489262177163,0.714427313133349,-0.177025888948421,-0.683266519078744,2.23954967352353,0.00756563807811557,-0.679053321126082,0.930496056202719,-0.559210235479212,0.493594478771248,0.893125073989984,-0.291194973245983,2.72426503924502,1.14725332982067,1.26874876103011,0.832945938523824,-0.249416007296077,-0.870194051455794,2.53415857340791,0.0736814660096513,0.172505705279315,1.49741696849866,-1.16911618178477,-1.43901111180529,-1.0695683491297,-1.13889192446142,0.999872196592208,1.84744758768369,0.712846576495639,-0.0915938766769663,0.320070808647614,0.0122111949279207,-0.577923761604807,0.614362864809618,-1.77601725178074,3.83269391366179,4.80551927379647,-0.16393361887094,0.0264748755101586,2.61975173296124,-0.374653787244848,0.2099788963697,1.00493743340317,-0.298889088469592,-0.390451636649119,0.476511496543216,2.1725111158779,2.89897411048688
"FRAT_Mig_2 (GE) - TPM",1.50686892771185,-0.903482051978869,-0.315581742683511,0.854234007074998,-0.291176424030264,1.59734058370599,0.508711218429488,-1.19632014743303,0.449606156018194,-0.334962641177676,-0.43598338337796,-0.719260412079202,-0.761060572613263,1.34876275242573,0.106230332305881,-0.982539000407992,2.29159135888027,1.15064081307192,0.485438263108998,0.313690186912111,-1.20201541763677,-1.26287044735143,-0.376449550042007,0.0695996408216303,-0.171839835528418,1.24737060022043,0.706220819805533,2.08903572036382,-0.934582444415309,-0.889640982694934,1.81254298182915,0.204149490721441,-0.792795697893333,-0.169712375223328,0.568103844710691,0.0192537807175586,-0.918454653509645,0.998930992114185,-1.38876454674228,-0.479725275655647,1.3578599673191,0.625704099380036,-0.198627118609903,0.510687366924156,-0.724536619203498,-0.13252976073242,-0.291194973245983,1.04717326474506,0.0650572103958618,0.471563180918055,0.0270385768765668,0.317571958178447,-0.159255155109714,-0.392810629841249,-0.304072769905668,0.50854629332343,0.627860485920928,-0.408709746380992,-0.862944844470274,-1.20015743423698,0.258426863711423,1.82217760247228,0.319733720181804,0.470484754579883,-0.34915948728128,-1.00389833021477,-0.587980243057639,0.881247279415999,-0.452290923021193,-1.16812037525454,-0.150885357733389,0.365412026033482,0.397474203438721,-0.0811511469235149,1.33994789157366,0.359840048440747,0.610895544501299,-0.0262119666500934,1.59178501600777,-0.245934194503905,-1.04885494488242,-0.962495923848045,0.112764745657152
"FRAT_Mig_3 (GE) - TPM",1.87919877409318,-1.09041198805518,-0.988947065147862,1.66867018976375,-0.291176424030264,2.37362400204916,-0.130393151264036,-1.99132202556545,-0.714820843601117,-0.982600253857124,0.450336867472504,-0.802759676473497,-0.968440139009746,1.43604153164474,-0.276065253576101,-0.748833125372664,-0.335598394041811,2.45329690096122,0.376963762428576,0.816481764227628,-1.27954043587778,-1.08207746355541,1.10644331190929,0.632679810880657,0.114270238858923,1.72274719258628,0.667197833462599,1.28954897527957,-0.6878506668634,-0.701079793870584,0.324547082018456,1.22559872515974,1.21240192918528,0.585111296174445,0.274572707161676,0.543185745458284,-1.02648554054013,-0.42250643860657,-1.57199508294101,-1.00071304045482,1.13964345830556,2.6209720776262,0.171760771629684,1.12545632216834,-0.486852494811467,0.84370359247324,-0.291194973245983,0.426675543249201,-0.59467676798115,1.09810027211783,-0.000742931453540434,0.333948243551679,-0.108633948702739,-0.576216822112656,0.435409034625071,1.31071856561169,1.04432801052249,1.00572162889408,-0.487207788624556,-1.01858258908866,0.103952918837469,1.67200939686176,1.01264155822995,0.676434226185326,-0.557389327226306,-0.771519572090305,-0.724878925646312,-0.577923761604807,0.184326470650007,-0.766541448271488,-0.196208846142579,0.195505401652459,0.911834612674362,-0.0344029441269613,-0.660151857644879,-0.490648273056497,0.541368093648764,0.796146476748176,0.667153756521712,0.99270506908103,2.65652570771954,-0.203161025091584,0.0237824122277866
"FRAT_Nd_1 (GE) - TPM",-0.668509620759763,-0.851272619007312,-1.59030530816779,0.329743313386529,-0.291176424030264,-0.400001461529714,-0.0153756961473659,-2.38451565605751,-0.453231948960037,0.153353085478992,-0.67503746385445,-0.62035224726344,0.592365922267006,-0.41798516406924,-1.61834384250151,1.49891642334867,-0.335598394041811,0.240895323973299,-0.0169147311137344,-0.169266957114184,-0.568177752161093,-0.332363588297088,-1.32384079869315,1.11628634567247,1.22551176462977,-0.363321914016992,1.59233964659355,0.803543178671076,-2.33052906795717,-1.77808594245118,-0.54906171464623,1.86808292639144,-0.505684160947831,-0.335665297109732,-0.881160927869176,-0.56489262177163,0.442815717146386,-0.780317661482252,0.124283728377736,0.55099484096919,-0.898651021112136,-0.679053321126082,0.426682723664023,-0.0780910854590133,1.73119825887983,-0.803644814540318,-0.291194973245983,-0.247903977276502,2.61811110592078,-0.765682661055335,-0.606665386116814,-0.853899999770694,1.68500690118372,-0.92161092774846,-0.265019402246195,-0.428396480428805,-1.50497934113579,2.03000773271059,1.13969408534558,1.35333409045127,-1.45289148948245,0.132247691128577,-0.00715563804243263,0.0583100473570713,-0.106045739807984,2.98708799137416,2.39865427957287,-0.577923761604807,0.0422998451959765,-0.52303864406674,1.1338726783396,1.45331367853951,-2.38933870445099,-0.757337163965867,-0.660151857644879,0.726681010356248,-0.73809025589024,0.792121139486886,-1.10864540448393,-0.471746692108943,-0.333298167891932,-1.45914202312631,-1.21770638771725
"FRAT_Nd_2 (GE) - TPM",2.17814194764699,-1.27788051173792,-1.42492095574767,-0.234898987468573,-0.291176424030264,0.327742355153658,-1.39831417185281,-0.82999697093767,0.874379569510107,-1.29780928273872,-0.0529541963174062,1.94049642732883,3.23225009710762,-0.287319050805076,0.586947738815918,0.759627514432998,-0.335598394041811,2.1505069729802,2.36506029260442,0.199887719454613,-0.23634125782253,-0.556129000764436,-0.881348293509792,1.8796522550708,1.85158952063148,-0.865497434583891,0.0429926731370026,1.36485145639269,-0.36277024813963,-0.720840698688383,0.693170017839001,0.557102810027877,-0.0105190259114585,1.2513134102488,1.1645167242453,0.526412285332096,1.48906506587718,-0.924121372356867,-0.727307964259716,-0.813170629808062,0.00469695008078427,-0.679053321126082,1.61630067609413,-1.02813046962001,-1.16959376403729,-0.841781991430642,-0.291194973245983,1.65910286891453,1.0529063963075,-1.21444067928026,-0.0921591956788667,-0.0689919446686725,1.01160222652348,-0.402992360528146,-0.834200671943014,-0.0813611749064805,-1.20024491914975,0.768624098593613,-1.4271676991253,2.31393710859182,-1.45836782702124,2.85133046115663,2.87948041481952,3.47958003892364,-0.118261274296343,-0.520472492200871,-1.01300864488441,-0.577923761604807,0.912690708746553,0.686988087444093,-0.451949470235552,-0.498438646973808,-0.637212160431142,1.50894154205967,-0.660151857644879,0.296629719707018,-0.73809025589024,-0.409804325378314,1.31293353377366,-1.07659392459773,-1.04885494488242,-0.494749350611983,-0.0185017138514569
"FRAT_Nd_3 (GE) - TPM",0.378854604738579,-1.11785840674014,-1.61042008327428,0.659521899401498,-0.291176424030264,-0.413340060558419,-0.494522615897146,-2.01433754141841,-0.495902812322687,1.14205304846015,0.186727993414758,-0.877224213787594,0.264099325988655,-0.604657109718503,-1.85411404516867,1.65148470627085,-0.335598394041811,0.28017052326354,0.164640440357049,0.783825684160845,-1.00554572461756,-1.28198010821648,0.994525349244385,1.92293953496331,1.80897758843922,-1.72410083589448,-1.82406118623088,0.0384309489924874,-2.29345359223427,-2.06755548899125,0.601763074453324,0.485507973595203,-0.849847104830532,-0.620889767444077,0.33249643214747,-0.56489262177163,-0.227728440523718,-0.110633205565788,1.01242748729645,0.620807540036435,-0.898651021112136,-0.679053321126082,1.04883074422546,1.7085735730917,0.336632045758327,-0.328562222779614,-0.291194973245983,0.802999703978628,2.39321846027202,-1.4593142372973,-0.665589258020355,3.20516366151624,2.12354766150307,-1.29609178208617,0.0747113899893011,-0.352358285854799,-1.13168941060343,1.04418844102928,0.442730177979802,1.1324758446866,-1.40792653825094,1.08147136217535,0.728785951943736,-0.00635349409974729,0.0624550431279788,3.06972687773738,1.78309801780363,-0.577923761604807,-0.110410958251873,-0.83012672829933,0.0844617650470206,0.322195359107615,-2.34403799847294,0.00433755332997482,-0.660151857644879,0.829677702855007,3.51473160348971,0.377282693590993,-0.427573771785936,-1.70611159918206,1.00387878187793,-1.92229961609708,-2.04256043297475
"FRAT_Ns_1 (GE) - TPM",-0.648240879425055,-0.195011454250399,0.635455511002768,-0.898172442955442,-0.291176424030264,1.14057738751179,-0.884214174588857,-0.0419824299036767,0.138358121463603,-0.661991022881416,0.180023569688022,2.09830539849412,0.0732072528630249,-0.319186516149017,1.89737353687943,0.948205357020886,0.645567734734553,0.456985687224887,1.23435367717465,0.630032684584653,0.500571448399297,0.761963090932859,0.996393603862112,0.31761599744221,0.458837418577471,1.13932247347929,-0.409411837549208,0.366034378929633,1.27683520101568,1.62339124563418,0.222808615889564,0.243419653476675,0.478825076442757,1.96957369097094,1.74047999426465,-0.56489262177163,1.04097775151297,-0.176918611414455,-0.265426102390509,0.014306958150778,-0.898651021112136,-0.679053321126082,1.38908334128928,0.932783687915913,2.31133191068446,-0.798685068469264,-0.291194973245983,-1.10603395885029,-1.29070154519717,0.417477815010504,0.185635361204811,0.498273319024365,-0.0629091062528509,1.16199937856134,-0.37748124127096,-0.131727525331359,-0.911942880796164,0.26902688280885,-0.772465998395135,1.67907494253409,-0.550225167921311,-1.09681618552332,0.743313483703197,0.677893305958386,-0.655564630949328,-1.00416794232185,-0.862878198334993,-0.577923761604807,-0.566122249544464,1.06751570251873,-0.752361170350894,-0.646540605562637,0.962343462606075,1.29487648897784,0.460302113565507,-0.313410508490972,-0.73809025589024,-1.59309251113467,0.343621998533819,0.181557606158912,-1.04885494488242,0.170116346389978,-0.085997190899386
"FRAT_Ns_2 (GE) - TPM",-1.50026136149295,0.974785938062428,0.791310149932386,-0.1862136508652,-0.291176424030264,1.29053200881463,2.76330397697608,-0.351299898711522,0.653180912624621,-1.09561752732517,2.75397065344935,1.95064074912314,2.26919684688412,-0.325454236162821,1.41716866193845,0.190935276364981,-0.335598394041811,0.888085658644535,0.115650786221494,-0.112428558276867,1.0453690551782,1.31700585713156,0.832481847967884,-0.224273867081119,-0.00704581569268128,1.24114616855824,1.21793025071198,-0.71587074130392,0.144482782945279,0.697393367987343,-0.447738253796803,0.659448852239724,2.4844952117253,-0.340211868374197,1.1510579226761,1.99553535395711,0.139621200963911,-0.30917890498379,-0.532587704351342,1.01921747500519,-0.898651021112136,-0.679053321126082,1.6489177716014,0.862573872287305,2.20584345185273,1.35035412792836,-0.291194973245983,-0.662392198672186,-1.18184018599602,0.418304389962126,0.578910517372471,1.35371424934856,0.174511423918998,0.518268441183238,-0.836511210796671,1.77847080809066,-0.593965082747658,-0.0905022063995058,-0.207460610099658,1.44061616330534,0.23886919651039,-0.622180150308585,0.497471403899929,1.38671821939826,0.762814514418264,-0.928501285653137,-0.945786367573959,1.0210342832165,0.298885732993286,1.51774712738657,-0.755906811734539,-0.805496079454809,1.92485944328149,2.07232675828499,1.53155527773228,-0.631431535525066,-0.73809025589024,-0.942579028569426,-0.161724212480893,1.61709163347823,-1.04885494488242,-0.000316529793398884,-0.490634813919152
"FRAT_Ns_3 (GE) - TPM",1.34242180289338,-0.158697455983318,0.944073538112548,-0.621426595019397,-0.291176424030264,0.407711802448437,-0.285228666470956,-0.391146403503487,0.168306706149829,-0.868098859721637,1.05369635172707,0.390371578732636,0.862889545682249,-0.604657109718503,2.14055986595069,0.248412102409027,-0.335598394041811,0.208218546195131,-0.18754840112789,0.91351325639868,-0.44979357293597,0.272781843834657,1.64454824065078,-0.258461637100249,-1.07456718861004,0.451014892015717,0.110827954270571,-0.276034192790524,-0.252361836858968,-0.156850787819831,0.275736516424244,-0.370484138038516,0.427903970087061,-0.473033590442849,0.649564109088723,1.25880495752468,0.183560324969734,-0.462457172685508,0.329022246479494,0.394853097901465,-0.898651021112136,-0.679053321126082,1.51348521056856,0.608833105852932,0.608960202942804,-0.456016935839294,3.72081671493009,-0.426949421952012,-1.76539712334397,0.926817668874132,1.23194913417318,-0.215785365494357,-0.425552350386474,1.37226290105605,-0.427690874444303,1.69612684623588,-0.95284838198616,-0.37554445197359,-0.70933547720428,0.492127418594465,-0.317580480967067,-0.925334874846892,0.785532504567994,0.329050773120945,0.391445604412617,-0.93759778325373,-1.55085733888571,0.940580666449615,-0.452046901768157,0.660784870606775,-0.593722795375952,-0.767862981771092,0.395818803735629,0.508259358719798,-0.660151857644879,-0.405707364492601,-0.73809025589024,-0.60327972161472,-0.771417038396981,1.27454753056218,0.983941629156946,0.350164999597258,-0.36737391439709
"FRAT_Oss_1 (GE) - TPM",0.0755197483198172,-0.923227086336513,-1.43244556523625,-0.158841011996348,0.673516880237824,-1.07955856561248,-0.395172086409048,-1.00650364386712,-1.04313888519794,1.34369709904436,-0.00394794776156608,0.0282268832824133,-0.528273662694478,-0.111802749304931,-1.05761076097691,-1.09505753667508,0.299631663771852,0.3057837607457,-1.27686417281012,-0.231193990008998,-1.27014595498631,-0.966123231709544,-2.0122017714043,1.5807113214982,2.63244998554787,-1.24031750186854,-0.972672014469308,-0.579336993274339,-0.0995343176816557,-0.565405882455687,-1.87059390738263,1.62939599031596,-0.839990412524939,-0.220876607181847,-0.573006132071561,-0.141169113794036,-1.47946930841362,-0.867373212831333,-0.729234067936339,-1.75966559203738,1.2058191544239,0.267381322221873,-0.958812601213729,-1.27457250055365,-1.11602515986378,1.03968427826692,-0.291194973245983,-1.74676158719312,-0.940739075196702,-0.322317246837225,-0.237229546086286,-0.983201402354488,2.51760846810435,-0.527657964078362,0.444850778738938,-0.824740185196914,0.873302849655305,0.560616281642814,0.245241276508355,-0.493744058130895,-0.21792686427718,-0.66234076615995,-0.832835925447775,0.18958373589089,-0.355555320550626,-0.41129218437954,-0.614042021707445,-0.577923761604807,-1.42479777362521,-0.978151055955574,0.164446346647068,0.0648203054758375,-0.294591598022855,-0.906257431202464,1.51607300422478,-0.589526729839052,0.729684758178424,0.113471640165199,-0.795234698752253,-0.198828418746957,0.249987138220238,-0.334333294384209,-0.700655897930767
"FRAT_Oss_2 (GE) - TPM",-0.516295363795969,-0.54258912260952,-0.798770579291397,-0.22474286054815,-0.291176424030264,-1.12548851562087,-0.705085025740377,-0.676808381191399,-0.907575908734308,1.16548160866529,0.099558168678974,-0.462504813161941,-0.6276837201717,-0.604657109718503,-0.113723988247147,-0.660090305192809,-0.335598394041811,0.0133194996557665,-1.14172564199561,0.113873959904167,-1.17161815230743,-1.04243563420574,-1.51211827620884,0.976894384882711,1.72040240296877,-0.709749807709305,-0.925865033796341,-0.198663976702877,-0.406385718354676,-1.041049489518,-0.885971240467628,1.96659875579887,0.300548881936169,-0.686749003755182,-0.294838307104487,-0.196890443119428,-1.00610991122955,1.06098198118336,-0.247146051028491,-1.23222753563367,-0.0863292608617203,-0.679053321126082,-0.439459557526062,-1.11263457742626,0.440589462460295,0.763847088220224,-0.291194973245983,-1.93659318976823,-0.903065762052762,-0.293611859527862,0.900649417622202,-0.56965282530926,1.58167723882081,-0.931399258659753,0.0883026923978907,-1.07237637520577,-0.220443772988466,-0.0394040077867554,-0.0943552364721483,-0.99510363865546,0.672625996443593,-0.727782155459128,-0.0058337939420768,-1.22473815546004,-0.311044668478702,-0.453390493138262,0.57621760474214,0.341328877651304,-1.41210887010946,-0.550830066519269,0.00701352877238533,-0.147771523800587,-0.299895845117719,-0.660349603071472,0.59987655616086,-0.998859696383767,-0.73809025589024,0.487237789610708,1.13697117479899,0.0982814068285338,0.591929307450982,-0.32090398568153,-0.654819368976861
"FRAT_Oss_3 (GE) - TPM",-0.364266614924919,-0.598378918113165,-0.758651838727524,-0.842052266366854,-0.291176424030264,-0.918677933269729,-0.526259128610161,-0.112977590214091,-0.652526391635497,0.800237988360096,-0.396297792740031,-0.854802147842691,-1.21790028214485,-0.604657109718503,-0.660509589386865,-0.469939807402752,3.39705085104515,-0.511118650025445,-0.619914874936294,1.57173275790144,-1.2142525707874,-1.11132002348189,-1.91797564711986,1.77659715166216,1.44781358434254,-1.21269915970537,-1.17094534835208,-0.797970101655925,0.119284894002134,-0.706837354965946,-1.54199412204776,0.135606549098352,-0.565180035808561,-0.23765985115111,-0.707044583928158,1.09499024289938,-1.17948231607686,0.00172412764651809,0.480005637617221,-0.939872301463801,0.933347606030557,1.17471525220454,-1.3542328286684,-1.63018664904416,1.5555102438012,2.3932308803101,1.07816641273223,-1.6167436278259,-0.507781237001116,-0.253154638675034,0.24252024889584,-1.32891456857386,1.61491579845644,-0.0214775565623143,-0.253433374712496,-1.05351602335929,-0.23216789522418,-0.232865893418582,0.944253814614583,-0.206383625756371,0.388787798899365,-0.927191568944623,-0.625094018982043,-0.40537378689489,0.338108483956902,0.419287857540964,0.821211431744825,-0.577923761604807,-1.49009751453571,-1.15136594015377,0.0821946504278337,0.0809220210612409,-0.343776430355989,-1.23996122851218,-0.660151857644879,0.0218978562241266,-0.258938453036161,-0.244728191746315,-0.648240461595383,0.288682267512914,1.26389432791177,-0.526398537042048,-0.61705177343697
"FRAT_Oxs_1 (GE) - TPM",0.135848389525575,-0.318833314497433,-0.394382492339769,-0.50036358750515,-0.291176424030264,-0.470690107753903,0.434257362048244,-0.626811879406099,0.640862820051217,0.865115984283835,0.332400453314647,0.0784447196331667,-0.405466973720528,0.361327944472141,0.564480667524313,0.187707001100267,-0.335598394041811,-0.860194202856345,-0.202423971880398,-0.24007471266711,-0.450603025018199,-0.330717888391712,-0.054989249363295,0.562632608435928,-0.341577674662424,0.184907312388461,0.955018158243982,-0.18588151433143,0.644226479535328,1.09053241271992,-0.701873335863685,-0.349689936673113,0.513034803356339,-0.497495445471348,0.335930406632678,-0.56489262177163,0.955799303334199,0.483573103932377,0.947074350062253,0.0147826782037758,1.19644536613022,-0.679053321126082,-0.644712936844914,-0.560892378078207,-0.37366295971048,-1.05787337265886,-0.291194973245983,-0.180668273040788,0.529711301429081,1.28118179538006,0.701412081730871,-0.0794266969426071,-0.620911322073635,0.940901726407873,-0.062628858224585,-0.628241208822699,0.619840214879354,-0.544941247101458,0.577662861642856,0.0254318544327244,-1.12056135413157,-0.522219475684807,-0.223456492093387,-0.448838529490558,0.417916819507109,0.955802435166562,0.835829110286182,-0.577923761604807,-0.536562625356835,0.00699668726116421,0.50562585528666,0.170831989338397,-0.620623270517386,0.651343733972121,-0.660151857644879,-0.138563165069902,-0.73809025589024,-0.56734472399774,0.470929031036411,-0.246098129890323,-0.519877185168064,0.874880404070694,0.533591242036084
"FRAT_Oxs_2 (GE) - TPM",-0.676355127213982,1.14343560842119,1.63317413902782,-0.961948430025066,-0.291176424030264,-1.17029059822623,0.377769066306945,0.722640658005251,0.952060353053801,1.48828245594768,-1.98912761723207,0.594374338195631,-0.118339651336507,-0.604657109718503,0.30391293486379,0.614958221437179,-0.335598394041811,-1.49885044796839,-0.564662939860083,0.481390009668156,0.275310859788861,0.42603152025745,0.0291954323766752,-0.470570345707351,-0.637979407571932,-0.323327121336172,2.1541671764679,-0.793330980501679,0.831753076730878,1.03082125495459,1.16125588227723,-0.769526124090484,-0.35899636757294,-0.715942948659849,0.315534360270687,-0.56489262177163,0.237758844892498,2.49420738845995,1.32665701584981,0.923603219485291,-0.898651021112136,0.676229023831568,-0.728376761798556,0.0919448218383549,0.225314007629949,-1.05787337265886,-0.291194973245983,0.682034389313778,-0.285595986116886,0.366193032149363,0.578293874984902,0.777346352586335,-0.261670789064642,0.0813623137466749,-0.553988043708944,-0.542683459002091,0.0144507436870953,-0.748610678248354,0.0774770393364899,1.25915133382086,-1.07912978986582,-1.10434785675482,-0.877901062236555,0.677489090872738,2.02714722928635,0.950322192311787,1.35059176609952,1.69558936592661,-0.38885290377659,1.42016828956398,-0.323135836732542,-0.36949064581405,-0.382223545035972,-0.702774713481327,-0.660151857644879,-0.55947525077372,-0.73809025589024,0.0016593738804942,-0.0988450990945604,-1.18109287721762,0.980154481126216,-0.430866108523971,-0.539640393835978
"FRAT_Oxs_3 (GE) - TPM",1.2840516650159,-0.415399016409979,-0.139511374227005,0.206265108310935,-0.291176424030264,-0.946429045469952,0.0781412600162945,0.103250098958142,-0.243905901482954,2.254546626236,-0.363468784222611,0.253254816179021,0.183778317628189,-0.604657109718503,0.223660965095195,0.185082777221013,3.76970860686433,-1.9229838167432,-0.315451623915478,1.87994658456277,-0.901106885211102,-0.954476964941356,-0.580331239122156,-0.869983033577524,-0.213168112692681,0.740813236101427,0.510943721401575,-0.387353604669385,-0.139119400013935,-0.0838612024915758,-0.823386317126268,-1.04998397270798,0.831282049519325,-1.49543090207247,-0.336176297742556,-0.56489262177163,0.654745102744414,2.34840225341178,1.37798605550751,-0.465978463697918,-0.520857179605708,-0.679053321126082,0.163008023608575,-0.779821140689346,-0.56198980174415,-1.05787337265886,-0.291194973245983,-0.360452527183547,1.17414357282765,2.24344592646335,2.51738242403554,0.0614480318220108,-0.542087143094909,0.980841879439555,-0.242703982890273,-0.718459886130473,-0.71084786786763,-0.946480561224947,-0.0138312624495951,0.159155284472103,-1.41539124285714,-0.841284987924279,-0.137990959250304,-0.216330875941282,0.410197223964235,0.440450292048616,0.759631503129796,-0.577923761604807,-1.00796644090879,-0.354930052858695,-0.270494175300562,-0.170245533226321,-1.27212576927378,-0.924181500318516,-0.660151857644879,-0.993643300927704,-0.73809025589024,-0.546628301806136,-0.222496949533173,1.18990077930499,-0.285760545374053,-0.112445832097316,-0.118703790775181
