"","D7S_RS00235","D7S_RS00245","D7S_RS00305","D7S_RS00500","D7S_RS01280","D7S_RS01450","D7S_RS01975","D7S_RS02025","D7S_RS02040","D7S_RS02045","D7S_RS02260","D7S_RS02305","D7S_RS02935","D7S_RS02955","D7S_RS02995","D7S_RS03010","D7S_RS03385","D7S_RS03455","D7S_RS03520","D7S_RS04055","D7S_RS04065","D7S_RS04085","D7S_RS04125","D7S_RS04245","D7S_RS04250","D7S_RS04255","D7S_RS04595","D7S_RS04705","D7S_RS04785","D7S_RS05195","D7S_RS05295","D7S_RS05305","D7S_RS05310","D7S_RS05520","D7S_RS05815","D7S_RS06370","D7S_RS06520","D7S_RS06685","D7S_RS06790","D7S_RS06985","D7S_RS07785","D7S_RS07815","D7S_RS08110","D7S_RS08220","D7S_RS08235","D7S_RS08320","D7S_RS08800","D7S_RS08835","D7S_RS08945","D7S_RS09755","D7S_RS09810","D7S_RS10225","D7S_RS10350","D7S_RS10410","D7S_RS10820","D7S_RS10875","D7S_RS10880","D7S_RS10885","D7S_RS11040","D7S_RS11400","D7S_RS11500"
"AGGA_Oss_3 (GE) - TPM",0.260119649627935,0.372217554869933,0.128401855082802,-0.126084811730187,0.281202622775285,0.166154403891582,0.416699344303278,-0.558593038180865,0.673296695978546,0.311512941369577,-0.172936763855469,0.739034852731191,0.835028033762868,1.02402414808489,0.489646205351897,0.173633340883611,0.694982264847153,0.198984661667304,0.00267607637190408,-0.125053664866935,0.0762827722372924,0.525335994572849,0.794420487121788,0.296289873533187,1.03616921774351,-0.343845041143688,-0.619936539097814,0.201655093833613,0.700526905679204,-0.17282102531792,0.433965519730043,-0.0427151457366106,0.303542707683254,-0.00408566829967312,0.3547492977538,-0.734080847012964,0.89280348290812,0.765264219785167,0.126753392758625,-0.306093881847912,0.716064412994994,-0.107808771766983,1.8422147523295,-0.51444314868745,-0.106797797496229,0.417328223049002,0.45119605850963,-0.0643597747147133,-0.335640407364435,0.193146460324012,0.289439237760349,-0.48746845806364,0.772859866289788,0.465212843107749,0.29231649265861,0.574035591984409,0.32442781807656,0.0215331552046754,0.202098330638565,0.164222106889499,-0.225918759759636
"AGGA_Oxs_1 (GE) - TPM",-0.995620443928984,-1.01504819904715,-0.92947480074446,0.67152817340416,0.16214909386966,-1.22322827747183,-0.9298740802913,0.387151731816302,-0.0444075108028443,-0.714968651367283,0.827650185457633,-0.405995676862218,-0.587560043288726,-0.335965618306326,-0.870055680722415,-1.14474534691879,-0.751777929595225,-0.880278378213087,0.201874497283377,-1.53345944040334,-0.714750403781657,-1.35836816445469,-1.68723385649155,-1.56801841036962,-1.52090577476264,-0.988337415428189,1.22396897906701,-0.886247890797239,-1.53278820814484,-0.586918682909187,-0.34666950108221,-0.272300627984279,-1.06603764721908,-0.789552582438961,-0.61057304910121,-0.808968192914787,0.955994809447777,0.130769489163782,-1.27675195673655,-0.656618832397455,-0.314298061933121,0.745450453549775,-0.684338235468928,0.531554655580264,0.390932750919283,-0.338820180919534,-0.965031693271163,-0.955322631226209,-0.906926733493601,-0.817847503322969,-0.939818232248501,-0.676150918216124,-0.727799634383668,-0.25147650142385,0.463513207078783,-0.2070598027368,-1.04147234747866,-1.26852998963968,-0.748300231144694,-0.458861518467144,-0.546876190074521
"AGGA_Oxs_2 (GE) - TPM",-0.0133157190219391,-1.05048347880222,-0.790110343972401,-0.0462769270409035,0.0336915400250543,-1.17801370580445,-1.89981652318785,2.43693830315626,-0.432938955294511,-0.735664470922897,-0.0690846244254484,-1.82426096115401,-1.88590289767852,-0.293259651917964,-1.02771991785462,-1.02591555354872,-1.62429673065942,-1.40143125952939,1.10590155571308,-1.40282758562104,-1.16809800854318,-1.5606260609426,-0.712210981013486,-0.914242016008878,-1.42819343917667,0.401695944765129,1.47037543176013,-0.721282774634733,-1.30797431715883,1.11338658648743,-1.5718987065255,0.023023978592604,-1.0588031179647,2.35893055593842,-0.539878085556252,2.44302666424245,1.02008169544285,2.32948860488512,-0.800413082563711,1.85156863022471,-2.15387648053995,1.60195932926145,0.800294307440518,0.0605666217426356,0.888026829602691,-1.45444420433111,-1.44009061283009,-0.880215709587899,-1.04987362862285,-0.922411896262153,-1.12159736585024,1.98655445997695,-0.0607090844703884,-0.812645008182609,2.31759195775383,-1.57007412675692,-0.511418374387712,-0.299097240078298,-0.91047005894031,-0.551115090594488,0.531494150688833
"AGGA_Oxs_3 (GE) - TPM",0.0319040649404639,-1.13564077238046,-0.791162398143504,0.621104038344515,0.953091611815888,-1.15525229822778,-1.49003964815198,2.14420403557521,-0.138325032118201,-1.04840801821891,-0.395631661215342,-1.83983941996318,-1.76474267598585,-1.56537335742768,-1.07174849399631,-1.00007792041109,-1.4893829806386,-1.27104771662377,1.51550399797353,-1.777429398389,-1.19142572015858,-1.22949593702823,-0.571509534106297,-0.582057068907298,-1.76375437114223,0.463298628012643,2.01498187546372,-0.327039490157223,-0.615348455547079,0.923847299296731,-1.60652461341935,0.0981780319793791,-1.22808275425384,2.52016308606703,-1.21255122707221,2.12270683152775,0.535342359302701,1.28345720274857,-1.01821413738049,2.94435078809568,-2.55284133128341,1.58392906182131,0.512796786441174,-0.173204871585551,0.529330994982477,-1.65430028402287,-1.0791930506481,-0.892547953200829,-1.03191233502527,-0.852707165593259,-1.0207026857132,1.96502710235029,-0.071763343413557,-1.19213936336224,1.23261266494624,-1.29859795493522,-0.681157753353047,-0.675851824796728,-0.918655021976845,-0.545417631839764,0.375961838464358
"AGGA_Sp_1 (GE) - TPM",-0.693538716761134,-0.496050397125226,-0.750071685796196,1.18939586065954,-0.0387283095503901,-0.0675094723461058,-0.132201968811183,-0.114758928974138,-0.447626210808522,-0.433351135462244,-0.781721904860448,-0.928157892789576,-0.0716208453934694,0.32226584780859,-0.751790870363291,-0.205594643851454,-0.489714117169971,-0.354248164282833,0.114494782489012,0.439934084912124,-0.596239927552527,-0.154235901465361,-0.179543617167711,0.153294516793238,0.621177420751875,-0.947097837460732,0.589644459855065,-0.481622563830057,-0.24044295734479,1.65837228887475,-0.335678732805108,0.219663578057012,-1.04802651095767,-0.243169590333013,-1.00606346908839,0.936059465017246,-0.151704863418944,-0.729934587564479,0.287413497498192,0.968188761863434,-0.162887988373512,-0.468869887368666,-0.214470755188566,-0.272144380346978,-0.015117597275388,-0.0577116377793811,-0.566563217048536,-0.17551508414823,-0.802219340342274,-0.252960646969728,-0.131481043472824,0.879332045982966,-0.202242463034043,-0.598634305488558,-0.0639186466306624,-0.489886096032407,-0.493459475800684,0.0638657835171939,-0.537039307184896,-0.631190207884616,0.169597625857742
"AGGA_Sp_2 (GE) - TPM",-0.899363101311099,-0.527573622184062,-0.858995461440923,1.512761315795,0.744008668037177,0.0495912950048358,-0.0773768529869369,-0.226351564334036,-0.348071554021997,-0.574310136719006,-0.834124230623567,-0.370438425645178,-0.270497486738763,-0.380079851909677,-1.13691938958611,-0.345060854084425,-0.702250816703111,-0.641269976557138,0.985900299562468,-0.141588997996708,-0.940329816583922,-0.464112141581566,-1.10471958346525,-0.220121591149471,-0.208474250864664,-1.32054518582048,0.806351909241323,-0.744662667302069,-1.08377085040898,1.31614790213708,-1.07866370000033,-0.37284325520239,0.942278123334634,-0.423148225330291,-0.962523204100089,2.10160423519073,-0.013692482449158,-0.612320901386055,-0.0754738573262763,2.32982389252897,-0.67510360806307,-0.163688996783552,-0.0612059150849938,0.657329536391162,0.36580762299455,-0.0452752014715846,-0.842347328920051,-0.595879741756576,-1.00901234070797,-0.298480454172607,-0.338091475557887,0.388489422763142,-0.117669330332663,-0.558525860908796,-0.350948891448274,-0.733915825012779,-0.335183415616862,0.312590180612023,-0.565275107882811,-0.707850768364245,0.00712506614429232
"AGGA_Sp_3 (GE) - TPM",-0.904613055652803,-0.744216463500045,-0.766877201746996,0.00306903145886582,0.101818928637986,0.221526367732122,0.0910252362728602,0.237586475232788,-0.334748089351736,-0.760471333480654,-0.884120185566454,0.339104536212191,-0.285840356854914,-0.410105291616939,-0.538934439700243,-0.22627315550954,-0.464840725540259,-0.507325259683156,0.292092207948599,-0.0604734220780306,-0.640434545038357,-0.284574410236792,-0.367176863875442,-0.2884446051189,0.158042952095839,-1.17350662476841,1.04901788774407,-0.695014267224316,-1.13137422995898,1.11721141802794,-0.473160336370052,-1.16836433818546,0.329186264388022,-0.407162707913087,0.294828525287125,1.23579332578829,-0.617443887056567,0.29264600670403,0.169749662337445,0.875704741244375,-0.240053539517565,0.142044131792921,-0.395717963166128,1.68365240039154,-0.837984892945978,-0.372864137880446,-0.715433913450012,-0.658183866407689,-0.968694261141713,-0.37873460953555,-0.522436413736639,0.896075681193471,0.110701297007791,-0.517475873504968,-0.186778475394192,-0.862859464638729,-0.0787595500541689,-0.0483563632282804,-0.46594615572251,-0.763583305543168,1.31914644218716
"AGGA_Tm_1 (GE) - TPM",-0.788762709044755,-0.569592484008109,-0.321349486585645,-0.593679840217645,-1.77005017044957,0.921135740909323,-0.700365803292583,-0.561657558511223,-0.386398724916784,-0.27416856322729,-0.255066946294923,0.803706410598035,0.364713485658274,-1.61736751648662,-0.823447577971803,-0.118512938034705,-1.02171008720988,0.0327556078930236,-0.67688860642548,-0.384367799077881,-0.0573828110371938,-0.403979963429186,0.629401327657284,-0.899747306434582,-0.47223256829273,-0.760204300518532,0.0542234700478792,0.305787635628816,-0.0440002925331653,-1.31227952762338,-1.07092465414952,-0.478946194329504,0.16963253032251,0.288484289550072,-1.21255122707221,-0.777075685054403,0.967423895969599,0.122971008206412,-0.41666573585524,0.324101180271046,-1.13629380751824,-0.82152785599017,0.451220967858402,-1.1050884170351,-1.04847077486129,-0.553843072103755,-0.743907797770194,0.318624622646725,-0.535377314252097,-0.246755835970393,-0.120422757048232,-0.728636447577682,-1.31491849272943,-1.03035023031607,-0.391128305651181,-1.24002941824317,0.340364878914603,0.782630759851603,-0.166651838552877,-0.343189119026966,-0.295037240986183
"AGGA_Tm_2 (GE) - TPM",-1.08421688613928,-0.805717311565849,-0.764926336935036,-0.637617937122915,-1.22665897764739,0.355321865454454,-0.926860384908651,0.0361184249290021,-0.953437618445898,-0.64437198970182,-0.527659736603008,0.596958259092382,0.55449853726434,-0.884954024372197,-0.873656106439018,-0.332439539595137,-1.23073989993552,-0.257061136069514,0.00837363893787833,-0.164305951968337,-0.641333206182192,-0.610818879195232,-0.410246743478067,-0.956568027381627,-0.930037695485248,-0.890340660352982,0.279042638229418,-0.362010573800587,-0.928084104047073,-0.698546888680979,-1.19234596112923,-0.455874727715852,-0.887846617732686,0.649883770776835,-0.832652355751587,0.166297586242504,-0.320973640686171,0.891281517793239,0.382763175667755,-0.600884016460256,-0.886101880357607,0.419102063829883,0.464757702870398,-1.18010237853379,-0.125383625854815,-0.94319933033346,-1.01413308124957,0.0147081130673419,-0.776965054987172,-0.298997383061653,-0.414988977017669,0.307828325270279,-1.04825227115955,-1.15508703775888,-1.54361256422547,-1.20250785054886,1.9690559713182,0.725888907132334,-0.612382731220168,-0.530185915739939,-0.419021719852871
"AGGA_Tm_3 (GE) - TPM",-0.949918388943318,-0.575020901624868,-0.634067683860137,-0.658540802005886,-0.971835902138452,0.307526263485032,-0.717526979358061,-0.289399366526275,-0.971634767389719,-0.703899019458248,-0.122658425114642,0.472817824279271,0.372794520684802,-0.934401862313217,-0.821373839473833,-0.536530961246232,-0.899234399640246,-0.439753422696658,0.20117115626783,-0.016845221655838,-0.296112266796879,-0.074016846727477,0.160482861797085,-0.990772998191653,-0.845572300177304,-1.07281796312923,-0.0508017817617015,-0.216563751438347,0.299222801118912,-0.843904085292771,-0.980571258360626,-0.27177518346846,-0.198741566791326,0.859810036377064,-0.898736072555715,-0.175236504838454,1.40308645842124,0.561249164007911,0.0835696685998619,-0.620771909386633,-1.25822890115367,-0.848245366903672,1.17637643014899,-0.656967068045877,-0.623237826721817,-0.981194869982702,-0.81316058888248,-0.258720210714859,-0.502200906923239,-0.334266812158316,-0.261596434495511,-0.399899646883915,-0.777783216666689,-1.05694166403388,-0.636830043895161,-0.970908827052344,1.10214664254763,0.461854957358763,-0.614229852894057,-0.600609355988808,-0.0581812560316624
"AGGA_Vic_1 (GE) - TPM",0.104751009551586,1.08427870289838,0.167411578531685,-1.17240923832563,0.0858240233737367,1.33635476870077,0.230377366500398,-0.837884467482056,0.0693623968844995,0.873338257167621,1.97257964026615,-0.924807796490447,0.332573891518034,-1.08739629463971,0.937072950651142,-0.153761293353353,-0.321928057045154,2.04222908575815,-1.45341934521303,1.18597085392664,-0.248601988172674,0.398906379913833,0.915142236202695,0.691077316818388,0.738542873356852,1.47230009064042,-1.38267786251631,2.29666036882305,1.27186069910559,-0.96092767050421,0.703944833294056,0.90340724243254,1.16873833149921,-1.14957694550552,1.03129456318983,-0.866714069983092,-1.89091201858617,-1.25871983921111,1.05770724850557,-1.69391779110778,0.458143421020692,-1.44335408198835,-1.20378832984453,-0.982771479142765,-1.53637005811944,0.644990783591473,0.0150783058197102,1.11021227880967,0.624147552572874,2.0640875284167,0.289925076645962,-1.1208432708211,-0.756736515259181,1.63319168710065,-0.796415165239112,1.53861200467602,2.22462127125747,2.27188922726969,0.914699756988484,-0.0717612222701638,-0.739945552824281
"AGGA_Vic_2 (GE) - TPM",-0.081545215699269,1.31479007643732,0.27577864824238,-0.472490477453206,-0.271767181974654,1.75755801280208,1.28015504065871,-0.96403304335846,0.089382692536606,0.557591983972382,1.15459491833975,-0.117796496647031,0.00995183152515971,-0.765077704026804,1.29866171699888,0.849715683126799,0.804866009283421,1.23890562653714,-1.46366194487839,1.32071317548053,-0.141972246404402,0.84524819686931,0.665518315923704,0.921253500168614,0.613608162369818,0.77641349166434,-1.27275539460219,1.26433740204836,-0.263255522638302,-0.55042095666432,0.757979115170244,-0.218082966169219,0.0425185023715784,-0.891937641685649,-1.21255122707221,-0.55813799550876,-1.449722740161,-1.8146107576082,0.790947018725046,-0.431540027963327,0.691648282300875,-0.510989050219076,-1.03725442837634,-1.23236030146041,-1.13539015495822,0.981992353417189,0.955043465736323,1.89198569099989,0.350950335503511,1.25253055687045,0.97656827160222,-0.450745759245328,-0.762105066335692,1.32966207554133,0.0620448179050827,1.59746669059307,1.54516881474075,1.89785887967024,1.00886566224339,0.297169045458814,-0.660194600530817
"AGGA_Vic_3 (GE) - TPM",-0.406740396889798,0.99225608429179,-0.0282585885539744,0.0451164209128778,0.302341179974084,1.40301549076779,1.42049192488431,-0.850357950267651,0.676991614094452,0.73222681695257,0.760252228746982,-0.954994248061704,0.441021668930259,-0.516154826919875,0.365784483171479,0.0872538438428757,0.339827780093062,1.69376615640504,-1.21153175561863,1.55469021599212,-0.473773386573129,0.157446857413317,0.590008227931185,0.597476079897412,1.00175243759921,0.42923797557006,-1.13138199808905,0.493553532901234,0.57537703911375,-0.70788690320582,1.42550268143046,1.09831691258937,0.513128908010434,-1.28836165977193,0.841263953937203,-0.779785420779971,-1.51800879898188,-1.39664515711407,0.567316328149284,-1.15647917282813,1.41404456448061,-1.37610430206214,-1.56648341120337,0.142734041176601,-1.31759217549424,1.27319801752072,0.528120090284115,0.646166372296662,0.000259445992586492,1.52822944509431,0.727250353851037,-0.373285754802112,-0.629815804464192,1.46777581589525,-1.11302273485717,1.68462842075405,1.27622413792007,1.6960666444935,0.78197080733067,-0.00527896705618504,-0.550206859168306
