"","NGO0049","NGO0120","NGO0161","NGO0163","NGO0207","NGO0226","NGO0227","NGO0228","NGO0229","NGO0357","NGO0363","NGO0364","NGO0373","NGO0424","NGO0455","NGO0466","NGO0470","NGO0492","NGO0563","NGO0633","NGO0641","NGO0700","NGO0701","NGO0736","NGO0854","NGO0861","NGO0914","NGO0915","NGO1070","NGO1073","NGO1129","NGO1132","NGO1141","NGO1173","NGO1197","NGO1208","NGO1246","NGO1266","NGO1383","NGO1384","NGO1386a","NGO1387","NGO1388","NGO1389","NGO1426","NGO1435","NGO1586","NGO1588","NGO1590","NGO1593","NGO1594","NGO1596","NGO1617","NGO1648","NGO1653","NGO1739","NGO1805","NGO1816","NGO1843","NGO1857","NGO1893","NGO1965","NGO1966","NGO1967","NGO1969","NGO1970","NGO1974","NGO1992","NGO2026","NGO2127"
"NGON_Ns_3 (GE) - TPM",-0.733848530861092,-0.717653840410373,-0.940426761541421,-1.16817739968878,-0.596738036914105,-1.32203454165369,-1.27935971404254,-0.5504904931214,-0.233294981442598,-1.07932177249021,-0.00172738621873259,-0.226837390147385,-0.198221492079131,1.34589740639037,-0.129223587068496,-0.414126806202862,0.0517273104712882,-0.399958571431101,-0.661807149303006,1.41871050480328,-0.171718278714677,-0.800688532441465,-1.10744217336145,-0.719961200519059,-0.425068498530939,-1.10312131088833,-1.0228020904354,-0.604382674948373,-0.773774393803582,-0.83520185265033,-0.699776427856936,-0.301422232199681,-0.860189351097937,0.284841642488034,-0.88517467653325,0.148164787147048,0.440988988911488,-0.678090608408326,-0.439284484728151,-0.509250170283521,-0.454467355686815,-0.406884108542284,-0.903780406828279,-0.825471215528879,-0.890318912659447,-0.548622372537279,-0.448764505484883,-0.27038988504884,-0.636925318325939,0.09555640807874,-0.197633926723383,-1.30434055694931,-0.36197530621749,-1.08436781671946,-1.11444076030606,-0.799009949458093,-0.316114446359901,-1.59750819280676,0.350598384616839,-0.0966828025539873,-0.768322582009388,-0.54894167234303,-1.3969779561496,-1.00661415230748,-0.534231781854242,-0.93384762888989,0.318923013480766,-0.149674362971201,-0.694299340341121,-0.3379726294341
"NGON_Oss_1 (GE) - TPM",0.951179847969201,0.0190048458002086,0.352757008253491,-0.43777764088221,1.10825481894258,-0.46539745631696,1.46863891426271,1.51385441025486,2.07456009525835,0.55162381188189,-0.0432075256266523,0.699687686264779,-0.476514607809478,-1.02236317620513,0.725604744530126,1.89624199292256,0.289908100704269,0.220784055600494,-0.0131249078092676,-0.435790150786732,1.22498806341103,1.15634950533295,1.35874291072503,0.905594194272658,0.88332557072311,-0.864744383898537,0.429856729244747,-0.186602380126065,0.593202968111821,0.211604444067259,1.54287114603188,0.180328006260545,-0.760013360201666,1.43966506071025,1.65113474446573,0.659384705673077,-0.0235754170173164,-0.600457771965927,2.01884055525114,0.624440275335064,1.00506816360938,-0.559758110168432,0.786014205249834,-0.227563281090782,1.42781993580008,0.129375243270978,0.192478323677899,1.02657993225717,1.21609624543756,2.04409735082347,0.127663736496972,0.324155617820552,1.96976626746923,2.76274412945173,2.50345863758117,1.49415994778571,3.03445507045455,-0.443496315545257,-1.91539172868779,0.404943862144326,-0.215822341790439,-0.551557344434246,-0.421329530677286,1.54321022518843,2.33781762964884,0.216936461403888,-1.89381739482445,-0.825857614552363,1.88246978475426,1.65213265731965
"NGON_Oss_2 (GE) - TPM",0.335403265295062,0.879763163829837,-0.0280789893954593,-0.231541893956871,0.749142338511089,-0.540173057896694,0.72293352541159,1.30665537561897,2.41642918609987,0.14347014127821,0.301041600103281,0.523292474310082,-1.43003432552261,-0.904155996638616,-1.06965417911026,0.146590911237711,0.703857409919096,-0.448097991928498,-0.801056239668205,-0.312779550749418,0.910254201747297,0.663355383836432,0.925849017674089,0.854711840477866,-0.673260798892194,-0.0695414555206488,-0.775643527240124,-0.445947258559209,0.0239235762862071,0.403826795741759,0.433064617848817,-0.0226532892380477,-0.675760816703851,1.11977978243433,1.15531022217497,0.774042303649217,-1.10423909808324,-0.804811370858093,2.02078776995136,1.07438595342546,0.238630640051585,-0.322515197275851,-0.18704712070435,-0.268747058503414,-1.07355406276984,-0.681648976544669,1.19855941153464,0.983634031106094,0.379008690305912,0.0148880087677628,-0.397503741936236,-0.0395605355201022,0.153717864438175,1.24404431350039,1.18057306706154,0.786031745493937,0.785397481155647,-0.781858901198052,-1.73148482345321,-0.362089077961513,0.716766977088742,-0.350504590860562,-0.148947989622291,-0.0836201221376872,1.53112565891896,-0.0745807252611113,-0.137215215564574,-0.491653056580237,1.17376738685953,0.23591128734033
"NGON_Oss_3 (GE) - TPM",0.410705914872282,0.200383419889431,-0.869615093398204,-1.14507510940001,0.703050160569711,-0.557083516294898,0.347146567719149,1.94354586700499,1.58566020644499,0.241233846901664,0.487174760174541,0.267048609216773,-0.466041107007078,0.516825940454555,0.692836928356022,2.27328677031583,-0.0687486106011562,-0.139166234755087,0.394948231752261,0.694129030420315,0.559524410051938,0.234388722315488,0.728012796098037,0.705386821229565,2.03963057114792,-0.0819096091403664,0.00104670235329641,-0.700919996548204,0.194845358922291,-0.118410549636183,2.54559486643779,0.265785909168712,-0.0037891294328051,0.636323248321312,0.337936446869321,-0.244348161298579,0.371178630049753,0.859986246122477,1.56458434541001,2.04216262608306,-0.632021843337611,0.531334152598113,-0.0851179858681313,-0.898419992018922,-0.00555257025897376,-0.303259250681431,-0.171276326345968,-0.101046024736037,0.128090114399154,0.427519791250242,-0.35839673281126,-0.968323013014696,2.55484990943809,1.748983116694,0.866049143400506,0.626625429587224,0.446401396206895,0.586498061321838,0.301181942218514,1.15442888531091,-0.000199577742751405,0.00626497458214142,0.111163773834207,-0.00456071954975448,0.453289982762534,-0.0214924270395894,0.033932328827709,0.121539265036415,1.14330213139036,0.49053372823066
"NGON_Oxs_1 (GE) - TPM",-0.575265091327062,-0.313990412085891,-0.0803604270712208,-0.521724277851,-0.559137132934682,0.377464974602361,-0.0252713645404425,-0.915047630060492,-0.59003515529792,0.179205101259857,1.37803706791934,1.45828541674056,0.302445934017236,0.22963319290741,-0.384228048596234,0.815514648165663,-0.958086201685333,-0.35528996858603,0.968327362566764,0.3776193758577,1.18075643081202,0.393858010218518,-0.0962599123101056,-0.0706944473282858,-0.974080411688614,-0.742115318321682,-0.247432644493911,-0.0617335394996704,-1.12724959819923,-0.626987587526822,-0.0943526396172247,-0.89000987020237,0.475447585718202,-0.395354311518801,0.858797125324264,-0.792087584251608,-0.975964677644456,0.814480582886983,-0.958935747607353,-0.660361831110812,-1.07038172147047,-0.401682692148145,-0.635901568056901,-0.227207561640924,-0.33999812730733,-0.456327189040347,-0.200755385696865,0.269741410470183,-0.243287494482142,-0.68833470803497,-0.448874347398189,-0.00632698842837075,0.530403425386341,0.0884659129506851,0.746526263794473,0.99324569826265,-0.195446583283005,0.437648646066461,1.68598245267034,-0.433672454662834,-0.467475122425151,0.735720772329505,-0.198399732658549,-0.403975951402255,-0.742834134146657,-0.726491392257667,0.316486746882027,0.361657808435313,-0.387779701487054,-0.369049786540598
"NGON_Oxs_2 (GE) - TPM",-0.587105354854986,0.0365779403044869,-0.270095050259879,0.198181420606935,-0.477088530244681,0.235722614494261,-0.490193417245575,-0.434842861578731,-0.954163879301084,-0.530600455745221,0.0060979543648303,0.65036442877779,0.994501196010448,-0.474493794149941,-0.879938993653935,-0.513198857620665,-0.391666289612994,-0.315517511814114,0.190186330418609,1.23917115232817,0.50088403189551,0.0422798775749917,-0.30022026664873,1.57201604164125,-0.172356671432333,0.148863611596256,-0.367312552565775,0.0797934337539142,-0.33778833091768,-0.597335070301196,-0.580452786936101,-0.803415449549541,1.37468280955653,-1.04467049105824,1.5407610400622,0.167035817232277,-1.37754327204848,0.720212747132844,-0.491840820413421,-0.656779765994232,-0.82845325029881,-0.106182579261047,-0.63662374013804,-0.347394101980461,0.114640741567693,-0.791822939371105,-0.0170316654344958,0.400063621159235,-0.529462762924898,-0.915950788789026,0.454410023119314,-0.669634661390771,-0.370372955020029,-0.416805506515133,1.38354542913633,0.19085128169428,-0.102128279068759,1.29602686527733,1.57893641608997,-0.570583559972989,-0.535891191779804,-0.0423435197278564,-0.170111283056527,-0.866159057051748,-0.336459583535099,-0.686808554364594,-0.0212477529208134,-0.125191595846966,-0.428453682818707,-0.889168005397424
"NGON_Oxs_3 (GE) - TPM",-0.302050879274616,-1.06557466777259,-0.66779528300655,-0.182990286840863,-0.620899630797274,-0.373738472252737,-0.099005638828284,-0.968959534289558,-0.687074358559151,0.0648141860734179,0.311710517353097,0.284871789577815,0.296600644815783,1.88622368196206,-0.421622138876846,-0.376145619116165,-0.333432223095435,-0.446360620525948,0.0748464893968706,1.37109840965681,1.15391168942791,-0.6013869787099,-0.614529138038689,-0.503565944040662,-0.787185718781041,-0.113100014978387,-1.33169825180599,-0.438190070425872,-0.730684153659607,-0.56832751339703,-0.345469657972531,0.360561746119462,-0.474676585881793,-0.572361941507018,1.17227274740313,-0.0247741966426885,-0.552554121521027,-0.566909066996134,-1.08888114900967,-0.729766870581733,-1.0343814837826,-1.03277879117356,-1.21576866129721,-0.275922340083478,-1.27728292501913,-1.00378329523843,-0.3714724148053,-0.701727028747045,-0.25963705223644,-0.981507692104152,-0.0423017016725817,-0.019224753306212,-0.15421259143383,-1.19402471921919,2.39386212560134,-0.302166418512572,-0.106288034858856,-0.149938620650198,-0.278868012153019,-0.366495008800098,-0.405038336758769,-0.0686472032435606,0.0243584096219107,-0.340870639582914,-0.785521987141843,-0.885117616034353,-0.253958475515268,0.00968259217954493,-0.716511475602096,-0.671349367182623
"NGON_Sp_1 (GE) - TPM",-0.414983116712696,-1.46756814013403,0.121355171432995,0.357452014355296,-0.852183473692736,0.607598609276588,-0.438999368194414,-1.06780252735716,-0.52269208644855,0.0745688455764739,-2.02252510085539,-1.33555583929611,1.4334882513139,-0.0350915583974809,-0.0974147496689607,-0.646258264888394,0.152016492834804,-0.892681421164321,-0.717427721387425,-0.944732467168206,-1.22200460741762,-1.08595762903096,-0.770413204575449,0.440738259582772,0.000927664654778992,-1.45484239217237,0.183645040755835,-0.599861514198782,-0.282068665230692,0.0979631797421658,-0.621612986110293,-0.169406211068613,-0.737906930287499,-0.691147962462307,-0.445228263268346,-1.69307379575542,0.426970982973696,-0.647617690882538,-0.779703823758838,-0.930123959232952,0.28116414671298,-0.71376292055726,0.227280320154735,-0.169429674046717,-0.316753510288829,-0.0895717457835977,-0.967849552806618,-1.21726289220992,-0.238521851326843,-1.11710380112545,-1.747583097332,-0.989710842858313,-0.53254464049505,0.068188988925766,-0.717254764841916,-0.74504073203848,-0.0947762338785916,-1.35930230890516,-0.747378628539489,-0.177150036098316,-0.546721881527164,-0.936824877648435,-0.387534032811187,0.0913658152602852,-0.338514691745112,-0.562402735021231,0.828817508537265,-1.34162514597993,0.621889405999617,-0.475675797551041
"NGON_Sp_2 (GE) - TPM",-0.267186128866336,-1.25622712505941,-1.45129009674151,0.93562822241477,-0.41652276722603,-0.444363104869103,-1.43752510325204,-0.81701095667697,-0.915765235470604,-0.0143531241302924,-2.35622364926105,-1.52809843879498,1.37030751302724,0.379230428569628,-0.31778897195026,-0.599462899459968,-0.955880331248856,-0.681881663750631,-0.406819710075314,0.698969774955584,-1.75051560109326,-0.785508720644411,-0.19526045115596,1.68428225460123,-1.7323067639331,-0.793511607733139,0.0823672896180565,-0.545515775649746,-0.79441968401764,-0.75748161028736,-0.284027583228596,-1.09142885982062,-0.711320508722531,-0.830470501700162,-0.104257126185211,0.653753301643661,0.488692928099892,-0.868152055908062,-1.04840909466998,-0.631104945695933,-0.375646270582362,-0.315443423038506,-0.159612787450987,0.483011144005838,-0.358456283376653,-0.422217750586375,-1.21206142522287,-1.20467662742117,-1.18114955889444,-1.36749365903969,-1.9885296205998,-0.159766798895208,-0.0961562563456351,-0.474067887148058,-0.746772626753791,-1.21963478835652,0.0805300055621745,-1.07765952800523,-0.331065526652448,-0.405664779656033,-0.966425926369851,-0.934136535154795,-0.826993159303666,0.318764884605914,-0.977974005822088,-0.47104618440635,0.909045875910404,-1.66799429031486,-1.28329666415597,-0.73124851393812
"NGON_Sp_3 (GE) - TPM",1.51754234985997,-0.645229797781629,-0.734833751477831,-2.21046975821551,-0.692461083645663,-0.608739996901679,0.117977075520775,-1.08142284167824,-0.566048700274967,-0.338861797017072,-1.5653469567734,-1.80246232929171,1.82789616394821,1.51543834465332,-1.00264166005255,-1.24830176835184,0.108684283281216,-1.46758756963492,-0.548403878598444,0.766632035991695,-1.21270771419609,0.800671973086383,-1.17338128784568,-1.41175553400211,-0.82284186932755,-1.53273164875093,-1.41693128981572,-0.502190237510603,-1.8149172725771,-0.512756433073168,-1.86899113429506,-1.37528502099988,-1.15845204064662,-1.68318905334671,-0.378802712143683,-0.795675439553277,0.402113163739147,-0.666371072284456,-2.15376348457254,-1.24476805785853,1.49652811936753,-1.38486847498771,-0.357163853796302,0.255493804223057,-0.406630954183625,-0.32257817628954,-0.56059485188361,-1.53277657121167,-1.89007886295283,-0.157804759944431,0.00492084744602919,1.06526042369565,-1.70109655846893,-0.371547663012592,0.0186466684937441,-2.28193505211468,-0.0202725054764864,-1.38179847508132,-0.270978700355556,-0.916122284220139,-1.54395782194405,-0.846708044393117,-0.112323888514336,0.202015875609836,-0.790189783377009,-0.45246481799756,0.881290855904498,-1.07106832688162,-0.0919095124677807,-1.21170478683289
"NGON_Tm_1 (GE) - TPM",-1.05221040384884,-1.27680617544687,-1.19345571632904,-1.6107211817305,-1.44171737888709,-1.41706899954957,-1.37690962822966,-1.33621126747636,-0.722645281332164,0.428470606073155,-1.20960280202256,-1.53779613225213,1.13314142182258,1.30581873757281,-0.145136199851804,-0.528192282692997,-1.01479350059591,-1.56380535772355,-1.57607648900358,-0.0507729138540405,-1.11060978264091,-0.994448644993105,-1.01151557945321,-1.49540603716413,-1.6287139078459,-1.44169925477991,0.429135922106377,-0.624291624593621,-0.604514982902536,-0.921962241611839,-0.215319112940711,-0.364315856129977,-1.47063751053044,-1.06671060898778,-1.21080493461048,-1.07517503350891,-1.01791256822742,-2.08075633113531,0.117963198303779,-0.985963671874886,-0.972706705256215,-1.21011438340907,-1.61252019570066,-1.24162198305384,-0.814334042179509,-1.40207707538293,-1.05371573759879,-1.35755050283883,-1.2369121133879,-0.792321231364959,-0.883214371757127,-1.13801814106477,-1.30587619640763,0.028595367536499,-0.828981236354777,-1.04450966798473,-1.26808342006632,-1.34938850072777,-0.0458232663426837,-1.23003769779163,-1.09233579984791,-0.756766515548074,-0.400531429172087,-0.512877925358082,-1.04998132447226,-0.886172145816192,1.06090177967918,-0.272712625129157,-1.01372902508989,-1.59917498120938
"NGON_Tm_2 (GE) - TPM",-0.747011015898003,-1.16892386010329,-1.30658024902277,-1.06175782385489,-1.2264093402068,-1.37897074180827,-1.37816286539237,-1.52117643110371,-1.12391356086456,-0.441903090704166,-1.54263968617603,-1.54066454108588,1.10980867580449,0.927544765826148,-0.613416683989007,-1.15830302469277,0.468369969905197,-1.60067391345521,-1.17899435757077,0.251317014668769,-1.7475959840063,-0.975487927643862,-1.30127164878298,-1.27353218913962,-0.904064342618774,-1.36418464870338,-1.03511926812579,-0.595547417235741,-1.30383052300649,-0.99669241093462,-1.24348280806382,-0.853681981857168,-1.61764797057233,-1.3710789215526,-1.1227912931334,-0.772446964774368,-1.20313625896065,-1.4023529963285,-0.556685109774601,-0.622408695071635,-1.03474262135592,-0.997692692910395,-0.61987722713943,-1.45954639962281,1.07050908578086,-1.44334329810784,-1.13361771389516,-1.04022671043148,-1.31137628215926,-1.033759411722,-1.21009621372429,-1.52287777532452,-1.27508403071021,-1.09238609659169,-0.922663762889647,-1.40696163102857,-1.36952457196433,-0.789013339738523,0.558355272060687,-1.0560088213012,-1.23672513047621,-1.27441932499718,-0.720652870436648,-0.88473471719668,-0.78594374918006,-0.94046717302784,0.728304813333954,-1.27079397229238,-1.24397957731207,-1.50555086027667
"NGON_Tm_3 (GE) - TPM",-1.22818678767358,-1.01501191356845,-1.51340963917421,-1.00557573346104,-1.07529244425131,-1.3870740153119,-1.19616425131253,-1.07279499758148,-0.91615696457196,0.143977527247656,-1.49432671118463,-1.39237202384475,1.04084413352416,1.85191612721382,0.630787613726787,-0.850398478365056,-0.0137484697147565,-1.05887074383961,-1.30719807205179,0.606155489595666,-1.09315368040186,-1.29816385458972,-1.32457822804229,-1.49834778957378,-1.27743940506522,-1.04886968400195,-1.0860877895378,-0.424977786328236,-1.03893265866044,-0.959242210522531,-0.841726942882528,-0.101730543016904,-1.54227998937359,-0.898815230440382,-1.34677055995092,-1.36557315818894,-0.353592395238953,-1.91687732153983,-0.579463424341623,-0.649575565355415,-0.48934297938718,-0.881576449747586,-1.24343185613116,-1.07595835953303,-1.13907390162167,-1.16300586127062,-1.32208028044819,-1.02114047745096,-1.3222019945279,-0.817354390264876,-1.04816827746009,-1.77149069285917,-0.849566274872304,-0.588014239068792,-0.336098795437461,-1.19912614866105,-1.20999525182396,-0.531295547134012,0.711079530254698,-0.986387714187016,-1.23322443319355,-1.12374705186493,-1.05468567805207,-1.08557313927625,-0.842953520439866,-0.895706789620061,1.36453042332315,-0.756510671491495,-1.23218808898551,-1.37828550421792
"NGON_Vic_1 (GE) - TPM",0.68691738510102,1.04044514400972,-0.218794679679618,0.618971718736438,0.0801796287513504,0.265588266507196,0.475567185469453,1.27485631653369,0.0523950266424208,0.934816172158254,0.826152310068249,0.475756058786539,1.47123506610715,0.609046047944232,0.354809670258703,1.07322549337356,1.18157839035957,-0.170190872477453,0.392908589538887,-1.27495905167142,0.40597776827792,0.60764959993415,-0.125138920529572,-0.263299426913356,0.184314799006539,0.313070518456908,2.55100379956231,0.978820091063874,0.917355976938136,0.564084951900292,0.815274339967086,0.727375032116038,-0.173314194621944,0.148953940316203,-0.0977746255504739,0.0688556621784364,0.480952203177771,0.145282816845744,0.285059457899456,0.0662505787396699,1.5189729164054,1.25960399745878,1.21673357071584,0.390960693330122,-0.0395140603788044,-0.282197710509006,-0.247765412783789,0.220092156335761,0.650884819914393,0.310655296909885,-0.818378060745565,0.0958513041147967,0.689525609130406,-0.0298256986480834,-0.103902325183436,-0.0159777351134988,0.0384594522216032,0.454028397015418,0.590063763165014,-0.0469710008750392,0.744231109328898,0.451548914167735,0.0329842754406585,0.14712955008446,0.243593852460969,0.405483783317175,-0.0754794938655355,1.61780711290084,0.0197777762492418,-0.207755329906671
"NGON_Vic_2 (GE) - TPM",0.617889270088277,-0.280341554281026,1.78109383178749,0.56023273577248,0.701988009635313,1.12486537568206,0.981618136699946,1.81724244630391,1.53561000483149,1.14753543800429,0.217953511113278,0.232660393019979,-0.111426512938404,-0.462609022797906,0.551112381571454,0.558526522941512,0.0952612973901033,0.876441580098683,1.30072367830968,-1.63863804035776,-0.00540889472608222,0.0922569370953645,0.447503662735654,0.624938879057549,0.282413386238741,0.784668836607209,1.66868302487974,1.75165821209455,1.47535542131486,0.946966675454519,1.06219002914678,-0.444619880894137,0.170972357999017,0.688221026559743,0.379167104678299,0.995347532891438,0.627295932290498,-0.440762887889881,1.01533350543518,1.180567429451,2.46176218759112,1.96498106187568,1.87941198371539,1.39722204492479,-0.0229414393649626,1.0322995164001,0.381418501673222,1.128507807813,1.81115231535576,0.932452125931132,0.300219056747922,0.485551347603934,0.580031024012168,0.225575167287425,-0.468267025162916,-0.0446874283303513,0.345365253920001,0.622099234241613,-0.186800414754658,0.904237579610373,2.29625039091692,1.2495598909979,1.1517195647421,0.230758053444032,0.901111263208083,1.15977373833276,-0.352429348452772,1.16324712108313,0.559024286209836,1.37486112791479
"NGON_Vic_3 (GE) - TPM",0.572708115385816,0.429601133568714,1.33561160198832,-0.191200888267168,1.14504368237854,1.03037561670963,0.860670571877642,0.836573934549395,1.34576949879381,2.19951041176991,1.57853272167697,1.62085434963442,-0.150967001825927,0.984656974323763,2.63225787850951,1.7940736016093,-0.271806206921722,0.109647682226364,1.1534447768425,-1.00041601894468,0.776306719174956,0.0559308618813205,-0.0300922091188868,0.426630003692895,0.669994321383477,0.0309528339950423,1.46414208056052,0.696566446706246,1.30388440106027,1.42594337872203,1.67132237219835,-0.318157742889272,0.394508813800179,0.386899594241585,0.544201173211509,-0.239195599071946,2.22060964005389,0.329144036714203,1.56984911659225,0.83113879137546,0.700823165630218,2.42494780981206,0.854151639687965,1.66745261115523,0.544080713054952,0.596669054158269,0.103622389714724,-0.34428205834437,1.47199293867088,0.202496230408787,0.416882334590607,1.54832297070074,1.4216526421047,0.753448759815938,0.440809611316665,0.494659338220392,1.12092504852197,0.786789876599446,-0.802628368982028,2.01596755858295,1.05718169617533,1.14184572796947,1.14599373844984,2.03831489388961,-0.183103562552194,1.36659358091925,-0.137169917620967,2.21354476698589,0.608016030009957,1.13342519023927
