"","D7S_RS00535","D7S_RS00555","D7S_RS00560","D7S_RS00785","D7S_RS00845","D7S_RS00990","D7S_RS02230","D7S_RS02290","D7S_RS02375","D7S_RS02790","D7S_RS03580","D7S_RS03585","D7S_RS03590","D7S_RS03595","D7S_RS03600","D7S_RS03605","D7S_RS03610","D7S_RS03615","D7S_RS03620","D7S_RS03625","D7S_RS03630","D7S_RS03825","D7S_RS03830","D7S_RS03835","D7S_RS03840","D7S_RS03885","D7S_RS03890","D7S_RS03895","D7S_RS03900","D7S_RS04450","D7S_RS04695","D7S_RS04885","D7S_RS04890","D7S_RS05535","D7S_RS05695","D7S_RS05700","D7S_RS05920","D7S_RS06285","D7S_RS06315","D7S_RS06590","D7S_RS06885","D7S_RS08010","D7S_RS08015","D7S_RS08115","D7S_RS08465","D7S_RS08470","D7S_RS08475","D7S_RS08480","D7S_RS08485","D7S_RS08490","D7S_RS08495","D7S_RS08500","D7S_RS08505","D7S_RS08510","D7S_RS08515","D7S_RS08650","D7S_RS09615","D7S_RS10335","D7S_RS10980","D7S_RS10985","D7S_RS10990"
"AGGA_Li_2 (GE) - TPM",1.66336917217094,-1.21970825321046,-1.02809162896212,-0.374606741299018,-0.833332513100063,1.21732406538773,-1.02072791897648,-0.166666666666667,0.646189208402531,0.247437829928387,-0.134095487590085,-0.774419326970572,-0.49172509869713,-0.750220633797092,-1.18003329080713,-0.609131586102844,-1.60363808778559,-0.868381022082954,-1.20517960759102,-1.05898040497298,-1.26012954659122,-1.0511655474896,-0.89993694252642,-0.885807608933165,-1.34049308317172,-1.47787154177269,-1.63179409139684,-1.61110487998713,-1.62787701140138,1.31645112395974,-0.635968949026737,-0.190860671685684,-0.678754046257916,2.19942486593855,-1.00356612402187,-0.78491957145493,-0.71984261732352,0.765965265155417,0.121251128675362,1.54072484134136,1.35034671678835,0.00305792673740852,1.37743359559867,1.2484051019683,-1.28591973214547,-1.05186528163407,-1.1095004814862,-1.01750323952634,-1.06638938669132,-1.07367553777269,-1.02889084883432,-0.671367072764455,-0.758646796107532,-0.730731103359267,-0.745416908498855,-1.69095227996958,0.0505832969872196,0.415576115472933,-0.979433822374273,-1.09348964664259,-1.1713809506208
"AGGA_Li_3 (GE) - TPM",1.22637068934465,-0.962967703506334,-0.843640307819785,0.736846224307626,-0.909878358304941,1.14368957368421,-0.815420667264205,-0.166666666666667,0.571744172990313,-0.931304173177957,-0.694894818287492,-0.750368119368732,-0.847488939705557,-0.930196007206605,-0.979462985925609,-0.797606672474136,-1.47024678755004,-0.904754154967275,-1.50839408888467,-1.39913173034602,-1.32825695933318,-1.04495960358043,-0.886726947720564,-0.958195045311392,-1.32708905522489,-1.49847466495686,-1.16675270732017,-1.196415535325,-1.48249455773536,0.750492799022463,-0.665490653924719,-0.506595392869908,-1.06672052926272,1.39931007026326,-0.835737878880541,-0.685386975704048,-0.660336447049539,1.30044121068955,0.26575083722926,0.709903571233303,1.04286356617057,-0.0209907015458408,0.876160782991979,1.89220417682031,-1.2568139331789,-1.00801841283126,-1.13155153471163,-0.947927084089609,-1.04189065643699,-0.954978706213949,-0.814181324011477,-0.61290828210133,-0.687401598002251,-0.296619000473372,-0.0883952938806947,-1.41383722846911,0.520003169279108,0.887146164177016,-0.766866952587086,-0.805350179117956,-0.620512683230862
"AGGA_Mig_1 (GE) - TPM",-0.70098473188819,0.364805898653728,-0.0926326489206973,0.500000721642401,0.566864035390918,0.458615814830296,0.318590103949989,-0.166666666666667,-0.885473874262519,0.470689256397224,-0.163561678387854,0.065439975361468,-0.224450468706153,0.456834455725833,0.113391770316073,0.141047993946726,0.50756388862824,-0.00124462776134382,0.552028766641616,0.55609851819189,0.182097530465888,-0.0127159750958436,0.0295127017820437,0.313948753655787,0.3386708224765,1.05001866818544,0.365093241018875,0.579369854748955,0.866522879845071,-0.497786147311619,1.57615576628251,0.186583287623206,0.779893663169321,-0.0724078030113969,0.94127130008046,1.08872844941567,-0.469329115962887,-0.373428587208127,1.37687785524017,-0.555656652768612,-0.280092845412465,-0.684714767989057,1.15708145499175,-1.15488377533304,0.343517625242384,0.4376756292407,0.309220437111879,0.121804395851331,-0.075705149750111,-0.432166627204272,-0.105455477599125,-0.339071762528123,-0.390543814626087,0.0439617497885738,0.044855729376721,-0.0540812548740584,0.965809019944613,1.04275581645999,0.202841227286087,0.915448996709299,-0.461720188576407
"AGGA_Mig_2 (GE) - TPM",-1.03349708108507,0.439921757382623,0.594463338228193,1.85552229062455,0.957070063241826,-0.951934886067534,0.415004148035228,-0.166666666666667,-0.72902543146269,1.52777458709667,-0.323859661267572,-0.0112923661200483,0.122587250147615,-0.0936381497205566,0.424106585928415,0.135515144433158,-0.235457537226426,0.00249133373824025,-0.0861984830584405,0.232663196840098,0.0149475578894988,0.0589301611415248,-0.0564326871265627,-0.445528243734297,-0.347761827527685,0.43524799432317,0.0917953904549861,0.763416534129356,-0.013637700404558,0.0775031660127997,-0.0796684050483457,-1.14541009827981,-0.043755929591037,-0.148428295178509,0.840356653863401,0.811041359596664,0.183764802036946,-1.18416354856643,0.307108334632513,-0.825225297587642,-0.0763589251401218,-0.166235961018622,-0.313511706059422,-1.70614679927057,-0.0179714435934578,-0.101779389964272,0.10695953954848,-0.555394050074063,-0.942257475549627,-0.983200955825783,-0.808599430707413,-1.08107652437294,-0.922336794768634,-0.871984907548714,-0.784295205097946,-0.59066924243661,-0.789707220963116,-0.492882687499626,0.630615555055559,1.02798816699256,0.249998372906106
"AGGA_Mig_3 (GE) - TPM",-0.0605400824764877,0.750588016103673,-0.310667367176143,1.05494186549711,0.730655659185185,-0.332282486546718,0.269056795551358,-0.166666666666667,-0.611131521125752,-0.532962601453115,-0.135931149964469,0.303234436792677,-0.261939801090467,0.222113367468238,-0.262132074677703,0.357354386081709,0.0713293675248187,0.465777200150178,0.0140250923120879,0.0624534956875285,-0.00793679260886752,0.0247186650246387,-0.106401891282296,-0.201810938041082,-0.319615826360368,0.710287011489296,1.06614411187898,0.505692233832188,0.576086403505082,0.266157583476068,1.2623845870432,-0.458159292019263,-0.348313322217353,-0.427810439793359,0.146504007225767,0.392908597496957,-0.190077672365761,-0.488122942240618,1.25829957609932,0.108740835704528,0.0131007137145026,-0.739852423198601,1.04751027212495,-1.43689310017987,-0.0924401088155869,0.313532419519607,0.0350147676897681,-0.116425935248347,-0.0514167462870934,-0.39047883050977,-0.61501533350662,-0.822766944534933,-0.59399024991528,-0.739821983246943,-0.550468775749069,0.214071782197139,1.00008053892432,0.958784240444042,0.0983126457353807,0.625213487017887,-0.32051591787014
"AGGA_Nd_1 (GE) - TPM",1.13307183200472,-0.93007490114053,-0.737182066293798,-0.5634333629639,-0.0388737574947445,0.345034877631683,-1.33414110494774,-0.166666666666667,0.949509601891084,1.5724709641345,-0.608309752258816,-0.697007525767395,-0.769208767653776,-0.472641214030725,-0.331414290074955,0.358214815297216,0.443900404163858,0.520707009062827,0.408880040382392,-0.178638988883302,0.95020427240867,-0.976817899060069,-0.84408406872722,-0.869237958419055,-1.07456956673163,-0.886906339954518,-1.15866769563192,-1.52152181908754,-1.32642636127584,0.962202500889583,-0.951149086676354,-0.819521254763911,-1.11646219420412,1.44484036452184,-1.88159118769719,-2.00426479727633,-0.269283882300116,2.52516111275859,1.28396538825238,1.46828463314555,1.79258483332084,0.441621148508831,0.804097453451716,0.6762485858665,-1.48748299530009,-1.32139402250748,-1.53426280453744,-1.21017854511524,-1.42647530797302,-1.20228203197298,-1.3495656565902,-1.46626348638189,-1.26109394401636,-0.997179040130775,-0.979971236597401,0.991153225289343,0.765613689190179,2.01507846542383,-1.26238296435089,-0.853512527812412,-0.821514534999052
"AGGA_Nd_2 (GE) - TPM",0.110235389166403,0.367867825258861,0.642996148724663,-0.313756467056277,0.271361498146866,0.292716889143702,-1.20242406529037,-0.166666666666667,1.33759593306699,0.706744652608506,-0.0783126686383099,0.15373242755295,0.125513337253381,0.603434396500227,0.993060262852957,1.52664763225755,1.89453241546275,1.58574861800996,1.42659716404867,1.78218882963012,2.74830889151464,-0.202758231871626,-0.209636142151912,-0.296146778687166,0.00895702928018948,0.382159079826142,-0.695280930220988,-0.55553031547828,0.328298230591716,-0.49474435235237,0.984104682590533,-0.668294321999178,-0.957473357850251,0.495501450442308,-1.4771389111978,-1.71421524164835,-0.129008522126159,0.464209009929972,0.805052227506581,0.643140701897791,1.30093862786516,-0.159553006078564,-0.309023372411795,-0.00887357784037774,-0.518492859212527,-0.534832530950657,-0.561459423795988,-0.438513147539332,-0.696508388383801,-0.534612739529349,-0.623558081859233,-0.807872001355022,-0.562527663517028,-0.287018513262275,-0.734876616651456,0.681758392949821,-0.11285850619874,0.00555432354140146,-0.72855746455507,-0.72028224510747,-1.48799085122397
"AGGA_Nd_3 (GE) - TPM",0.257834210159198,-0.367421309389164,-0.111650459185514,-0.0773221767802781,0.250318590714615,0.670009041906501,-1.51255620133006,-0.166666666666667,1.47078177628847,2.2342425426289,-0.53138066163889,-0.557249425539154,-0.695814140443039,0.0399635584733885,0.136229457653836,0.0532327693822938,0.575870344541029,0.041958269878098,0.688603107922953,0.708204465689962,1.40203468441702,-0.677575600727749,-0.479447747556372,-0.686084761663269,-0.80322197631274,-0.986755533044686,-1.19126608744917,-0.957233856851025,-0.759613251041856,-0.294687352026462,-0.0208469737989746,-0.315889829447914,-0.789960883491973,1.98864862812549,-1.57427750189522,-1.8948934096116,-0.121514142708098,1.5544991312849,1.01075134461438,0.49180925283927,1.90913805373374,1.03878127145283,0.31316194099326,0.490872920619137,-1.11704038908155,-0.922301842782568,-1.13264744661028,-1.05321297106812,-1.33533851822075,-1.40525255020653,-1.15177957282387,-1.3607420586841,-1.22311551517219,-1.02512222696882,-0.944929981562192,-0.164755929209585,0.0102508896299574,1.36426821502256,-0.949056727059902,-0.977742123866093,-0.942801582771618
"AGGA_Ns_1 (GE) - TPM",0.54925231119703,-0.682530558035874,-0.755818675333935,1.04938998155606,-0.630365898257977,0.773949032776718,-0.96121692572489,-0.166666666666667,1.16849672873215,0.836371268936728,-0.899056906764666,-0.730740326088831,-0.309795027373774,-0.595840951627436,-0.800174071740516,-0.793134120455224,-0.292409488970311,-0.666183042084122,-1.08457701782642,-0.860067790808432,-0.913571690317245,-0.785956695533459,-0.636731863898636,-0.560424938074157,-0.236748467439519,-0.198787007755862,-1.16519580316227,-1.38718590783813,-0.926923675710684,-0.10384049767295,-0.400033958637997,-1.49409776087108,-0.533099943057761,-0.661154540012484,-0.952649966705499,-1.23163159875944,-0.00400921150878813,0.931089367597216,0.91235016728437,0.616560695672153,0.145187830834358,0.40969580565879,-0.529198104383486,0.684108179556149,-1.23353226239456,-1.3166446182382,-1.18051131982806,-0.849519572322371,-0.871268147539953,-0.597717966190346,-0.609849799347172,0.0821133748156374,0.172091366779249,0.713149695554235,1.01377292318977,-0.623179430545069,-0.397893273111803,0.708849769857711,-0.60601989769107,-0.416553975987959,0.465249778670873
"AGGA_Ns_2 (GE) - TPM",1.43788697598355,-0.570178322042894,-0.459409054489705,0.959739033839486,-1.08776758748706,0.551879591040887,-0.718503061029471,-0.166666666666667,0.605617647814661,0.367581670501301,-0.0480348500193621,-0.0107882271179731,-0.164207050205503,-0.254922073791942,-0.251225995167779,-0.109607134803628,-0.93687180501578,-0.750546294119531,-0.646932915868675,-1.09121744125943,-1.26691893977919,-0.932149237766708,-0.806339539812546,-0.727595994239928,-0.450888740327784,-0.82280087076757,-0.0113907005883091,-0.966904809507656,-0.856612057349898,1.0018969087996,-0.160857449063584,-1.04599294027453,-0.516664248990141,1.04451997983597,-0.811320363143685,-0.833197321211158,-0.681938649954583,1.65294135896111,0.340282352816013,0.310179765803999,-0.546704650292017,1.19616407081387,0.774988593809198,1.06209690972434,-1.36440480836721,-1.36242788663752,-1.21726235461815,-0.908558478137876,-0.595129939895319,-0.110413074602023,-0.310702854065275,0.476115408480003,0.441738706359844,0.90487481863804,1.05343670615108,-0.989441800999169,-0.822420607910059,0.602400643674145,-0.780355473050852,-0.285462055033304,1.86763495693611
"AGGA_Ns_3 (GE) - TPM",0.848758099415255,-0.761941558825305,-1.04461130942801,2.25033240145081,-1.11303490902308,1.09828946153878,-1.08635502139759,-0.166666666666667,0.561079112423939,0.304612458990812,-0.360819466507903,-0.710479595155785,-0.744395393740667,-0.714320488784674,-1.00294002648975,-1.02485183400692,-1.6531462319689,-1.03654983835294,-1.29966537621294,-1.49752968614037,-1.52621181713513,-1.27861877770725,-0.99521369172086,-0.757579743449945,-0.518767083755445,-0.129367951933097,-0.763621092797851,-1.02786631858663,-1.181423965536,0.080810441231977,-0.522134912005381,-1.15801246793459,-0.165526809189247,0.968337135158682,-1.09203171786994,-1.02294076616355,-0.667904436029211,2.27524258129875,0.90592343648118,1.21805229627737,-0.402237630072548,1.37678573338321,0.969906301526698,0.960510935197988,-1.53359889973842,-1.53901744622915,-1.4674173105249,-1.31820498980258,-0.897401402951317,-0.787992077167404,-0.0399119898727249,-0.184295669671862,0.140110950969888,0.383456024938673,0.46973896750624,-1.66034838445216,-1.25701415207964,0.697395955154698,-0.840366983713435,-0.767525369368779,0.276288999140489
"AGGA_Oss_1 (GE) - TPM",-1.16061111871339,1.0172669101492,0.905564480707013,-0.33051545705376,0.244509930451734,-1.57437018498903,0.692721836781447,-0.166666666666667,0.701831385336362,0.177218953898723,0.0469382380384455,-0.135616489743614,-0.732641201636219,-0.278453307170507,0.174479688888281,0.0810844262233508,0.0970468624141167,0.331386326219402,0.6456989705811,-0.104693330126083,-0.259682543077847,0.46345576118475,0.786644336348407,0.776602431643773,0.932072324963056,0.679306290197102,0.515642128624345,0.736227370409053,1.00298902169468,-0.369323295249947,0.00943703850959133,1.93340873217787,1.49184630466518,-0.777688956755717,0.426515950407212,0.950733120533901,2.46189645664143,-0.463364970960437,-0.490364285149279,-0.947092550231987,-1.00365114045515,1.34788077234633,-0.509508094942689,0.308491405773365,1.39623864471621,1.21974369538171,1.25823174886837,1.136019104419,1.74291215315113,1.07540128587138,0.993648945619338,1.34485092483409,0.913924388930431,0.408577717408406,0.725315237463313,0.926885559298175,-0.479376354371353,-0.629964608842404,0.287733235248536,-0.651376614031506,0.498624935822753
"AGGA_Oss_2 (GE) - TPM",-0.671558314933604,0.284870802809269,0.0503979137792037,0.605011754321692,-0.318396683769062,0.131456265943091,0.639608628255619,-0.166666666666667,-0.0121143116133193,0.168562879905164,-0.737755301956874,-1.1148946523603,-0.696736732002093,-1.2444141329837,-0.808274452881078,-1.07493482806595,-0.524216343798415,-1.35573811425105,-1.05418187971276,-0.737852035075171,-0.568163769844443,-0.237640528218894,-0.266243878297653,-0.245094851843511,-0.566839138901469,0.316506942407658,2.03014282246599,0.130357843360801,0.225902699733056,0.256126109004339,0.734743323295785,1.03344754208981,0.375769631456054,-0.11824003190616,0.446605405832733,1.00042077738751,-0.544888512012644,-0.866202042235365,-0.070434150809743,-0.626987914474836,-0.281865263005228,0.809612572285583,0.215469903527525,0.411616810305294,0.211029193965268,0.35836271492784,0.180949414708411,0.101534732531831,-0.0272203070620391,0.344192486551473,-0.000457673622083114,-0.172896605735678,-0.0783212148858803,-0.0716729593862374,0.124168005884541,0.137359483281995,-0.317536867997363,-0.124853468921817,0.612527350216519,0.173155544906252,-0.385984259728391
