"","ETEC_RS00235","ETEC_RS27300","ETEC_RS01280","ETEC_RS01530","ETEC_RS01600","ETEC_RS01765","ETEC_RS27425","ETEC_RS01960","ETEC_RS03065","ETEC_RS03825","ETEC_RS04340","ETEC_RS04530","ETEC_RS04550","ETEC_RS05495","ETEC_RS05905","ETEC_RS27755","ETEC_RS06550","ETEC_RS27810","ETEC_RS06855","ETEC_RS29850","ETEC_RS27870","ETEC_RS07790","ETEC_RS08485","ETEC_RS27970","ETEC_RS09960","ETEC_RS10810","ETEC_RS28175","ETEC_RS11640","ETEC_RS12020","ETEC_RS12215","ETEC_RS29980","ETEC_RS13090","ETEC_RS13600","ETEC_RS13720","ETEC_RS14080","ETEC_RS14655","ETEC_RS14945","ETEC_RS15335","ETEC_RS15445","ETEC_RS16600","ETEC_RS16905","ETEC_RS17565","ETEC_RS17730","ETEC_RS28695","ETEC_RS19885","ETEC_RS20715","ETEC_RS20815","ETEC_RS30170","ETEC_RS21390","ETEC_RS21510","ETEC_RS22715","ETEC_RS29060","ETEC_RS29105","ETEC_RS24020","ETEC_RS24320","ETEC_RS24335","ETEC_RS25280","ETEC_RS25840","ETEC_RS29405","ETEC_RS26695","ETEC_RS30370","ETEC_RS30390"
"ETEC_Oss_1 (GE) - TPM",-0.558931026141263,-0.0863350570689236,-0.207185328058923,-0.201853437694228,-0.222334236006994,-1.56150153055773,-0.0204480562633171,1.42948474686613,-0.0652160443352093,0.786789513650696,-0.100304084873532,-0.146718800358536,-0.377172736964267,-0.207083903051668,-0.114742926808118,-0.292060494801943,0.255093567228571,-0.334930478387479,0.0465263463133699,-0.19904426891422,-0.219895484978724,0.0299533435519038,-0.53212068716442,-0.363685125400033,-0.597282175145613,-0.556950836518314,-0.187226297559192,-0.30867336846749,0.42568803687881,-0.462867026481928,-0.346821826443332,0.0460369423410289,0.110864962413255,-0.460365808005486,-1.13681823085363,-0.365980881762734,1.59934750162316,-0.0225620704390229,0.923187278171708,-0.127295243141668,-0.57070756348588,-0.727148478831918,-0.210294551225059,1.24658970085282,-0.536684872110629,-0.379738236542135,-0.166666666666667,0.827697450022148,-0.104669571392275,-0.266650231378241,-0.365094664173228,-0.464937790607633,-0.147043704024042,0.919850541003394,-0.470826974664075,1.08261743219539,0.161001509535902,-0.272280345239002,0.286980942395067,-0.323402305266188,-0.439922311040552,-0.47098988878553
"ETEC_Oss_2 (GE) - TPM",-0.060169993138817,-0.0807599520297026,-0.630874051804512,-0.453869350836724,0.327267031885485,-0.457839152635393,-0.312887997187998,0.758456335615047,0.885463370074501,0.420909052629322,-0.0945241114462481,-0.00330200080136253,0.188530717349304,-0.348732216342247,-0.111663920559317,-0.0673371184292176,0.183184058338153,-0.334930478387479,0.248197437718152,0.670395448427989,0.400824612540616,-0.0982710226145409,-0.429506440030515,0.435506941902128,0.0427077038565317,0.0464452082367749,0.690537086711598,-0.297498408717336,0.135723911911219,0.05940585637841,-0.346821826443332,0.652355031711156,-0.394585037229834,-0.000255535268475095,-0.42048969596527,-0.258163679219403,-0.349243474357001,0.375056768535586,1.54364379772264,-0.0244867314188647,-0.149872338676838,-0.401456541552654,-0.47261910461767,-0.295994223984798,0.0815363273185961,-0.422983709045511,-0.166666666666667,-0.329629139584637,0.071357833365339,0.0443350958909022,-0.41539127961509,0.167254656019369,-0.14523804688219,0.440125986547878,0.0271167053173988,-0.305623127835568,-0.309872537196876,-0.151391847558848,-0.38868807495635,-0.0830647405170283,-0.439922311040552,-0.279108491669947
"ETEC_Oss_3 (GE) - TPM",-0.647499120026463,-0.433318934151327,-0.979755544017958,-0.582938820098026,-0.330175229364726,-0.570450925700733,0.606824042958145,-0.44346665191318,1.60718260259696,-0.347295302641602,-0.460038567624994,-0.420362239987569,-0.377172736964267,-0.348732216342247,-0.306374380484671,-0.292060494801943,-0.463442000995235,-0.334930478387479,-0.338267983189714,-0.791470272656306,-0.479949283026563,-0.806598643027156,-0.355004397868868,-0.363685125400033,-0.402923028143451,-0.641595961409145,0.504912310945606,-0.616010012641423,-0.473086144757977,-0.633306641345938,-0.346821826443332,-0.347633072714755,-0.326188056567697,2.32822385184494,-1.17680629459641,-0.458196663102664,-0.632736991002641,0.264093238813476,-0.545368798963684,-0.323456884359589,-0.647858624217507,-0.905863515822045,1.35158900920224,1.63516795742649,-1.13245331853956,-0.54787265537242,-0.166666666666667,2.21712594242401,1.06686913832812,-0.368137827267032,-0.700047917511694,-0.464937790607633,-0.259424355725511,0.98368935026964,0.461989050693878,0.934619911684221,-0.209264973265578,0.172991331448427,1.06117728498121,-0.323402305266188,0.997538006834794,-0.47098988878553
"ETEC_Oxs_1 (GE) - TPM",-0.850686666778629,-0.433318934151327,-0.662293749402243,-0.582938820098026,-0.330175229364726,-0.439762950395913,-0.462660555091085,-0.44346665191318,-0.759747245629619,-0.347295302641602,-0.460038567624994,-0.420362239987569,-0.377172736964267,-0.348732216342247,-0.306374380484671,-0.292060494801943,0.922131286501122,-0.334930478387479,-0.338267983189714,-0.165487928861383,0.481794120491297,-0.548783926454067,-0.58365600797778,-0.363685125400033,-0.671246873120295,0.297519996099674,-1.03766124122658,-0.806322931188218,-0.473086144757977,-0.633306641345938,-0.346821826443332,-0.347633072714755,-0.306160812657249,-0.906150925866092,1.01565735245887,0.789141861194781,-0.632736991002641,-0.658032625729604,-0.545368798963684,-0.323456884359589,-0.103906984487626,-0.758989626012603,-0.236822292407389,-0.61047863558959,0.295613362449185,-0.674292754431576,-0.166666666666667,-0.114612852233028,2.26455898960023,-0.368137827267032,-0.386089482404079,-0.464937790607633,-0.259424355725511,1.0189349658873,0.185151036903528,-0.507593271052325,-0.43800546805522,-0.529666251774115,0.116976080292015,-0.323402305266188,-0.439922311040552,-0.47098988878553
"ETEC_Oxs_2 (GE) - TPM",-0.869004350399866,-0.433318934151327,-0.979755544017958,-0.126196542613414,-0.330175229364726,0.575582826199926,0.0673444075333945,-0.0890263609798032,0.16885143224384,-0.347295302641602,-0.460038567624994,-0.420362239987569,-0.377172736964267,-0.348732216342247,-0.306374380484671,0.105557421174791,0.531386617401442,-0.334930478387479,-0.338267983189714,-0.48716726124106,0.143415293413739,-0.806598643027156,-0.128017334537827,-0.363685125400033,-0.405300136249214,0.271451560751118,-1.03766124122658,0.150016424755252,-0.473086144757977,0.59235534434731,0.789017807227018,-0.347633072714755,0.515630533315152,-0.906150925866092,0.750868343812852,-0.460356344299375,1.37367824064079,-0.658032625729604,-0.545368798963684,0.0292015441592801,-0.656965391213604,-0.763066622552511,0.0702496231047629,-0.61047863558959,1.08514392316356,-0.730963501319779,-0.166666666666667,-0.127861105385341,-0.0748496284706914,-0.368137827267032,-0.258893416609108,-0.0920778369477195,-0.259424355725511,0.0690872944788549,-0.131184089763977,0.20712496370909,-0.211291408637491,-0.405064648650868,-0.444671115545929,0.0128380309103779,-0.439922311040552,-0.47098988878553
"ETEC_Oxs_3 (GE) - TPM",1.21620901174836,-0.433318934151327,-0.979755544017958,-0.582938820098026,-0.330175229364726,0.2144330239161,1.46813354488624,2.13896661154251,-0.600746646056991,-0.347295302641602,-0.460038567624994,-0.420362239987569,-0.377172736964267,-0.348732216342247,-0.306374380484671,-0.292060494801943,-1.13660037755282,-0.334930478387479,0.291767313289904,-0.791470272656306,-0.479949283026563,-0.806598643027156,-0.505638642732586,-0.363685125400033,-0.550142254598576,0.189956048851853,-0.341439921323841,1.09817480418397,-0.473086144757977,-0.633306641345938,0.687636630470775,-0.347633072714755,-0.89145423958076,0.553643761892538,0.544029380045083,-0.0418124586287211,-0.632736991002641,0.174347373890741,-0.545368798963684,-0.323456884359589,-0.747904406138915,-0.775812186845094,-0.56194397827364,0.403065925925744,1.02284551005882,-0.296686895629269,-0.166666666666667,-0.169277981504723,-1.19651682895671,-0.368137827267032,-0.676190696203456,-0.0121647982227602,-0.259424355725511,0.398056091053639,-0.183198857873628,-0.507593271052325,-0.43800546805522,-0.204027011920618,-0.333299394261133,-0.323402305266188,-0.439922311040552,1.38424050873056
"ETEC_Sp_1 (GE) - TPM",-0.393691110152425,-0.433318934151327,-0.173786213926872,0.609741628130529,-0.330175229364726,0.364424037979292,-0.462660555091085,-0.44346665191318,-0.0142463724722354,-0.347295302641602,-0.460038567624994,0.221952832434687,-0.377172736964267,-0.348732216342247,-0.306374380484671,0.227084696683277,-0.265485276301031,-0.334930478387479,0.564948252910259,-0.791470272656306,-0.479949283026563,-0.806598643027156,-0.217858557519679,-0.363685125400033,-0.324016619969688,0.550513879841199,-0.0395609700216639,-0.753020664120648,2.3398015791979,0.166828992368262,-0.346821826443332,-0.347633072714755,-0.0232172755273624,-0.906150925866092,0.450598713739405,-0.228772505664365,1.98691563950395,0.535264217807333,-0.545368798963684,-0.323456884359589,-0.877665465186333,0.678885809413311,-0.56194397827364,-0.61047863558959,-0.667526605523966,-0.0861712844524683,-0.166666666666667,-0.591881458387122,-0.464270984212536,-0.368137827267032,-0.277385366545643,-0.464937790607633,-0.259424355725511,-0.242868313688585,0.046928318174068,1.3587337727467,-0.141998902362816,-0.553533703199484,-0.580244468117712,-0.323402305266188,-0.439922311040552,-0.47098988878553
"ETEC_Sp_2 (GE) - TPM",-0.151413425964546,-0.433318934151327,0.981847435626639,-0.582938820098026,-0.330175229364726,-1.13508681440039,-0.462660555091085,-0.44346665191318,-0.49582882235946,-0.347295302641602,-0.460038567624994,-0.420362239987569,-0.377172736964267,-0.348732216342247,-0.306374380484671,-0.292060494801943,-0.0765215914583548,-0.334930478387479,-0.338267983189714,-0.791470272656306,-0.479949283026563,-0.0100774164311885,-0.0869431598341696,-0.363685125400033,1.44151310900745,1.29267633196289,1.39155832458772,-0.392895395022463,-0.473086144757977,0.340395697071797,-0.346821826443332,-0.347633072714755,-1.35645019839601,-0.906150925866092,-1.56648385397499,0.0658271577555482,-0.632736991002641,0.794116082919085,-0.545368798963684,-0.323456884359589,-0.0570063328226373,0.455441678014374,0.442522824728035,-0.61047863558959,-0.0912231986865536,0.12256955062632,-0.166666666666667,-0.591881458387122,-1.19651682895671,-0.368137827267032,-0.913408490160912,-0.464937790607633,-0.259424355725511,-0.829451957901252,1.13789355656816,-0.507593271052325,-0.077788683228015,-0.607341665133322,-0.580244468117712,-0.323402305266188,-0.439922311040552,-0.47098988878553
"ETEC_Sp_3 (GE) - TPM",-0.379517535623642,-0.433318934151327,-0.163558294536286,0.624876992551525,0.695201729729526,-0.426958007107001,-0.462660555091085,0.493820324075905,-0.621428322807076,-0.347295302641602,-0.460038567624994,-0.420362239987569,-0.377172736964267,-0.348732216342247,-0.306374380484671,-0.292060494801943,-1.13660037755282,-0.334930478387479,-0.338267983189714,1.62263943745804,-0.479949283026563,0.519089462233284,0.40097369715631,-0.363685125400033,-0.319610195620774,-0.641595961409145,-0.363816992890978,0.013211000179292,-0.473086144757977,0.176982881138017,-0.346821826443332,-0.347633072714755,-0.456348913166054,-0.906150925866092,-0.545143970324328,-0.701977741595793,2.02015957960878,1.75884743397599,-0.545368798963684,-0.323456884359589,-0.328684870145664,0.9822072201859,1.10983782493904,-0.61047863558959,0.74633043876529,1.3201679590838,-0.166666666666667,-0.591881458387122,-1.19651682895671,-0.368137827267032,1.00888737121786,-0.464937790607633,-0.259424355725511,0.358603068771526,-0.713939559027195,-0.507593271052325,0.761046336265851,-0.489375355094602,0.495291870791365,-0.323402305266188,-0.439922311040552,-0.47098988878553
"ETEC_Tm_1 (GE) - TPM",0.0843315400592299,-0.433318934151327,-0.427314176193092,0.507071256111725,-0.214504528001346,-0.0205969482556671,-0.304554228396891,-0.0205328579245258,-0.0498712401834345,-0.347295302641602,-0.0741858532525947,1.19394881123427,-0.377172736964267,0.107065506963685,-0.100829680126403,-0.292060494801943,0.0575890293313048,-0.334930478387479,-0.338267983189714,0.751737791627202,0.263876833959418,1.13752788606509,-0.545592355753059,-0.363685125400033,0.201436423364579,0.0847297647829395,-0.581571198648475,-0.143406570763922,-0.473086144757977,0.189357461509354,-0.346821826443332,0.285745089837254,-0.290294836066742,-0.10923261573516,-1.16323034915877,-0.41366442940815,-0.0342011952560985,-0.249067596914953,1.65988236672799,-0.00785118643941455,0.178182587399467,-0.330792022511895,-0.184763328847422,-0.61047863558959,-0.225821793140126,-0.160450277860996,-0.166666666666667,-0.315036678789924,-0.025396883679176,-0.259281806474722,-0.131117373299478,-0.464937790607633,-0.138884397728508,0.510768894130602,-0.540097174406939,-0.507593271052325,0.0692293174913021,0.188700844954328,-0.418472361975102,-0.323402305266188,-0.439922311040552,-0.0658734470674355
"ETEC_Tm_2 (GE) - TPM",-0.905721001948619,0.154787346766403,-0.68876962755832,0.49356992611371,0.0353862255688304,0.396292994827442,1.03635980512828,-0.276388589781898,-0.0230336242095239,0.934152141600833,1.36911364619732,-0.420362239987569,-0.377172736964267,-0.108651140042743,-0.306374380484671,-0.292060494801943,0.12142380071822,-0.334930478387479,-0.338267983189714,1.21674668998735,-0.479949283026563,0.138654648228947,-0.331116251270328,-0.363685125400033,-0.107111249866299,-0.641595961409145,-0.196838570201197,-0.732145343903575,0.0346941653969156,0.233332541918936,-0.346821826443332,-0.347633072714755,-1.19600074973303,-0.906150925866092,-0.747208948415387,-0.189441888946982,-0.159839330164757,-0.442619605195291,0.948073018109568,-0.157218766471103,1.01370243720458,0.13747875281507,-0.114933503332106,-0.61047863558959,-0.37599265922768,-0.313315381448201,-0.166666666666667,0.0643161301624402,-0.667779021713994,-0.196125533430845,-0.134984390217058,-0.464937790607633,-0.259424355725511,0.441223534214947,-0.439237001161014,-0.507593271052325,-0.384570592453811,0.154982893931657,-0.00507848817896173,-0.323402305266188,-0.104124692909978,0.16916770555261
"ETEC_Tm_3 (GE) - TPM",0.562607271391207,-0.433318934151327,-0.459389515562526,0.379613917256216,-0.330175229364726,-0.10500057866068,-0.239270800021939,0.154100053223067,0.344019989575517,-0.347295302641602,-0.460038567624994,0.616398498623227,-0.0959188190023903,-0.348732216342247,-0.306374380484671,-0.292060494801943,0.831893223868644,-0.334930478387479,-0.338267983189714,-0.406691751656613,-0.348579513081024,0.77813559523001,-0.577840050534456,-0.363685125400033,-0.278921834632481,-0.128480106088784,-0.500650035556027,-0.760942281755019,-0.473086144757977,0.529042369953626,-0.346821826443332,-0.347633072714755,-0.423929336363551,-0.455761899717581,-0.833934949331579,-0.345537481639462,-0.632736991002641,-0.658032625729604,-0.100251960199029,-0.323456884359589,0.728998169654149,0.0872205622287801,-0.428713552301581,0.796706965817654,-0.970141418980166,-0.501456717725643,-0.166666666666667,-0.00514699174524248,-0.487366031724876,-0.214334242469044,0.257971332511747,0.268453651896046,-0.259424355725511,-0.450730101222526,-0.591127877347781,-0.206349428865065,0.039778720599787,0.294497794959715,-0.351675302442042,-0.323402305266188,-0.139671228387842,-0.184793679653153
"ETEC_Vic_1 (GE) - TPM",1.359238292571,-0.433318934151327,0.676977532524181,-0.582938820098026,-0.330175229364726,-0.154963665551022,3.80468791847902,-0.44346665191318,1.2840859358805,-0.347295302641602,-0.460038567624994,-0.420362239987569,1.41373075556073,-0.348732216342247,-0.306374380484671,3.97651389485084,-1.13660037755282,1.06060537828255,-0.338267983189714,-0.791470272656306,-0.479949283026563,-0.133871757892677,0.419198573894532,-0.363685125400033,-0.314367384134577,-0.641595961409145,1.01401203187606,-0.487900724744794,-0.473086144757977,0.189064087167987,-0.346821826443332,-0.347633072714755,-0.899689417890182,-0.906150925866092,1.02493563550794,0.270732679189729,-0.632736991002641,-0.658032625729604,-0.545368798963684,-0.323456884359589,2.69927379552805,0.0522471744561927,0.28640983914024,-0.61047863558959,0.499759278788293,0.0390344348991203,-0.166666666666667,-0.591881458387122,0.308671849903246,-0.368137827267032,-0.551826283832855,-0.464937790607633,-0.259424355725511,-0.829451957901252,0.850083949037451,-0.507593271052325,-0.43800546805522,-0.49674207887402,-0.580244468117712,-0.296860661710426,-0.439922311040552,-0.47098988878553
"ETEC_Vic_2 (GE) - TPM",-1.51058163514094,-0.433318934151327,0.386350400147537,-0.582938820098026,-0.330175229364726,-0.972562373678351,-0.462660555091085,-0.44346665191318,-1.24421888170941,-0.347295302641602,-0.460038567624994,-0.420362239987569,-0.377172736964267,-0.348732216342247,-0.306374380484671,-0.292060494801943,-1.13660037755282,-0.334930478387479,-0.338267983189714,-0.791470272656306,-0.479949283026563,-0.806598643027156,0.713049458885376,-0.363685125400033,-0.671246873120295,-0.641595961409145,-1.03766124122658,-1.00418150728054,-0.473086144757977,-0.633306641345938,-0.346821826443332,-0.347633072714755,1.65662958518053,-0.906150925866092,-1.56648385397499,-0.701977741595793,-0.632736991002641,-0.658032625729604,-0.545368798963684,-0.323456884359589,-1.67581465658467,0.0421810866771532,-0.56194397827364,-0.61047863558959,1.97536427508754,-0.175645588754469,-0.166666666666667,-0.591881458387122,1.28577465232072,-0.368137827267032,-0.820794378368446,0.0851642279475263,-0.259424355725511,-0.829451957901252,-0.713939559027195,-0.507593271052325,-0.43800546805522,-0.524301325660696,0.0198133351975552,0.989737302021508,-0.439922311040552,-0.47098988878553
"ETEC_Vic_3 (GE) - TPM",-1.51058163514094,-0.433318934151327,-0.979755544017958,-0.582938820098026,-0.330175229364726,-0.639476954442528,-0.462660555091085,-0.44346665191318,1.78335370813544,-0.347295302641602,-0.460038567624994,-0.420362239987569,-0.377172736964267,-0.348732216342247,-0.306374380484671,-0.292060494801943,-1.13660037755282,-0.334930478387479,-0.338267983189714,-0.791470272656306,-0.479949283026563,0.267496255224298,0.16899287638761,-0.363685125400033,-0.101442920174561,-0.641595961409145,2.23809871945203,-1.00418150728054,-0.473086144757977,-0.633306641345938,-0.346821826443332,-0.347633072714755,0.102104335357478,-0.906150925866092,-1.56648385397499,-0.701977741595793,-0.632736991002641,-0.658032625729604,-0.545368798963684,-0.323456884359589,-1.23922773251315,-0.905863515822045,-0.56194397827364,-0.61047863558959,-0.866023782937262,-0.307824716890371,-0.166666666666667,-0.591881458387122,-1.19651682895671,1.19552794546336,-0.513346662584481,-0.464937790607633,-0.259424355725511,-0.829451957901252,1.78322490356756,-0.507593271052325,0.0477405457631703,-0.434364453860868,0.581645813457936,-0.323402305266188,-0.439922311040552,-0.47098988878553
