"","ETEC_RS00140","ETEC_RS00180","ETEC_RS00330","ETEC_RS00590","ETEC_RS00595","ETEC_RS00685","ETEC_RS00855","ETEC_RS01405","ETEC_RS01685","ETEC_RS01700","ETEC_RS02410","ETEC_RS02485","ETEC_RS02980","ETEC_RS03845","ETEC_RS04300","ETEC_RS04665","ETEC_RS04845","ETEC_RS04865","ETEC_RS05215","ETEC_RS05405","ETEC_RS05595","ETEC_RS06225","ETEC_RS06240","ETEC_RS06820","ETEC_RS07130","ETEC_RS07135","ETEC_RS07265","ETEC_RS07910","ETEC_RS08115","ETEC_RS09510","ETEC_RS10060","ETEC_RS10065","ETEC_RS10070","ETEC_RS10150","ETEC_RS10255","ETEC_RS10280","ETEC_RS10800","ETEC_RS11070","ETEC_RS11690","ETEC_RS11865","ETEC_RS11875","ETEC_RS11880","ETEC_RS11895","ETEC_RS11905","ETEC_RS12415","ETEC_RS12545","ETEC_RS12550","ETEC_RS12790","ETEC_RS13235","ETEC_RS13265","ETEC_RS13310","ETEC_RS13335","ETEC_RS13755","ETEC_RS14030","ETEC_RS14750","ETEC_RS15190","ETEC_RS16355","ETEC_RS16450","ETEC_RS16650","ETEC_RS16815","ETEC_RS16985","ETEC_RS17480","ETEC_RS17865","ETEC_RS18085","ETEC_RS18110","ETEC_RS18325","ETEC_RS18360","ETEC_RS18595","ETEC_RS18665","ETEC_RS18670","ETEC_RS18890","ETEC_RS19515","ETEC_RS19655","ETEC_RS19660","ETEC_RS19665","ETEC_RS19670","ETEC_RS19875","ETEC_RS19880","ETEC_RS20165","ETEC_RS20360","ETEC_RS20630","ETEC_RS20670","ETEC_RS21260","ETEC_RS21805","ETEC_RS21810","ETEC_RS22290","ETEC_RS22300","ETEC_RS28960","ETEC_RS22485","ETEC_RS22490","ETEC_RS22515","ETEC_RS22635","ETEC_RS22865","ETEC_RS22950","ETEC_RS23110","ETEC_RS23115","ETEC_RS23210","ETEC_RS23275","ETEC_RS23740","ETEC_RS23775","ETEC_RS23810","ETEC_RS24285","ETEC_RS24290","ETEC_RS24470","ETEC_RS24940","ETEC_RS24985","ETEC_RS24990","ETEC_RS25350","ETEC_RS25375","ETEC_RS25380","ETEC_RS25385","ETEC_RS25855","ETEC_RS25860","ETEC_RS25865","ETEC_RS26150"
"ETEC_Li_2 (GE) - TPM",1.83338867730841,2.18124517231597,-0.872863230337188,0.742368160525259,0.399548657356916,1.12250204585981,2.09995944370685,1.35190892314391,-1.01084930881476,-1.20104978114594,-0.806107794104226,-1.29509346389582,-0.144233851635891,-0.21976756848178,-0.609192878646548,-0.516845404811399,0.577525604945409,-1.36015092680479,0.96404050826927,2.21955155410096,0.92542413080858,0.188223729623925,0.420874950770121,-0.485570481926939,0.739813966907456,1.31417465374691,-0.0649538670543632,-0.587457746114907,1.30398697785388,0.936672744937214,2.11791631821838,1.77222590150264,1.62474517511087,-0.318198793152931,0.243979501566716,-1.24548151747875,1.39066661761325,-0.994415431042264,1.22431770952519,1.10039651177381,1.05372329055575,1.98637755159217,0.825947081548457,1.53690021026755,1.74798964382517,0.939777541969292,0.49647200483871,1.17115368981342,1.04501097078213,-0.335463847101271,-0.77222475545171,-1.02415686106429,-1.20904700925786,0.490124375072504,1.12710445805734,-1.30986431875288,0.609729210141423,-0.0405117857900599,0.727439582053073,1.72814781213783,1.80912463605551,0.965961868379038,0.856635212053509,0.948133439906503,-2.03051672682302,-1.71515923415015,0.168566879930614,-1.37974670558449,0.356666451824244,0.639009620280183,2.40040954355382,1.24006856159426,-0.635539541746458,-0.198978604979661,1.24870403185723,0.76992005564014,1.34694690995589,0.64828805389816,1.01293425288481,0.829466350948834,1.87557409420672,2.34370380664313,1.09808079057213,0.520682422329208,0.552632333231317,0.627670332867775,1.02497319247458,0.312176557704203,1.64356900964114,1.84649962698776,1.32705339334644,-1.00624111950126,1.4244473514866,1.87770023794907,0.950526020388486,0.630638245823874,0.616438924851272,1.13629561294696,1.39770881002758,-1.27587527663529,2.70105181818423,0.880705332014346,0.74448447229909,-1.014733260781,2.16008794657997,1.01503475893336,1.24145506089435,-0.76229306888659,2.39240540615177,1.67697491955591,1.90999385737187,1.97417986602423,1.59142981921079,1.11800829907664,-0.140655082052303
"ETEC_Li_3 (GE) - TPM",0.498909295416193,0.397878524498177,-1.01064507220244,0.132738569875235,-0.0336794334715451,0.197758437154117,1.7688140130384,0.986946398631189,-1.15196611214061,-0.875390481294154,-0.738872235683445,-1.14766082085954,-0.933847377398904,-0.780339453744841,-1.02305871768402,-0.416487077488799,-0.307541421185804,-1.32047882800843,0.86658410294849,1.76474142438501,0.84559858392037,0.318376465969147,0.0291661027512674,-0.875314996070224,0.962458807929508,1.07546802574825,0.0983313819506502,-1.04527654444986,0.946010745311657,0.201893113603456,1.42253697904421,0.990519986206492,1.28518648668276,-0.656079787876022,0.256789504819529,-1.07219988563964,-0.687101518320842,-0.887877660614392,0.0755023869857641,0.570656546598063,0.923394189751409,0.958983957449337,1.26816655630857,-0.363734183764357,0.955426891404803,-0.0890466909794588,-0.359425494797279,0.321928401693965,-0.239956480914954,-0.147356099047685,-1.06463394388432,-1.17938760116191,-1.06313355317944,0.522950428131513,0.149291344687043,-1.0040134786007,0.224933693445369,-1.35188776488633,1.39747024774963,1.26267032495281,0.296272491599726,0.63117718843476,0.494257983791088,0.89866846186526,-1.40588318564848,-1.23526729311582,0.200128416096634,-0.327273122582372,-0.493452457481116,0.0015873889184213,0.875177773599035,0.213698691335748,-0.731438285858704,-0.457012660916294,0.20587989869358,-0.146832240860864,1.00598843598963,0.506968617285757,0.949331692484456,0.0138046232699954,1.35761365516713,1.28387238421193,1.17167830715646,-0.176989693557593,-0.0193916842352304,-0.262799281935523,1.03258061199804,0.615700349738175,0.244400424169284,0.421618038328124,0.948700806339981,-1.13360624803686,-0.0605580707361531,1.042005045849,0.000746813298232843,0.0910897659702333,0.449139159239253,1.0688866966587,0.390648265689516,-1.13078843149925,0.856108551057552,0.621422043478775,1.37085674788796,-1.1209533294895,1.75667535572984,0.600419724112205,0.736840086582548,-0.436266382696451,0.943614827407509,1.3147195168815,1.13569497112527,1.24468264361878,1.25965390140287,1.49473765420875,0.551576434731966
"ETEC_Mig_1 (GE) - TPM",-1.3283644069378,-0.886228422262828,-0.0732885351740073,-0.817910942467088,-0.801460536072778,-1.9598165106485,-0.68410575627714,-0.52185632538446,2.5271657443992,2.01051484089057,0.534455938387808,1.13815886718014,0.627702134546439,1.81958043056153,1.31453080347029,-1.30459620869653,-0.0667015477529934,1.37427176970687,-1.16642045403489,-1.56772892891744,-1.49544066116553,-1.24687993201882,-1.4322305807153,-0.511505015317979,-1.18948983841043,-1.1114157579035,-1.50496950009853,2.62673191091884,-0.882338472471652,-1.66171675932097,-0.585931410931767,-1.30850284044047,-1.21893704145467,1.27492743648882,-1.01089376624983,0.616775365163564,-0.987147494729124,-0.0283646121561564,-1.12539950422263,-1.48672381008897,-0.794035801199549,-0.964657595875314,-0.690538118622499,-0.971938599374866,-1.06703985696768,-0.712280259563604,-0.735394053927979,-1.13497622418752,-1.28962634958003,0.235658416804132,1.60176255785214,-0.228521007351391,0.927706183029244,0.0246165967763967,-1.29071667408671,0.46006183953578,-0.914769669852633,0.845458793329856,1.3391562751148,-1.29327556596908,-0.793319809129856,-1.17196707157642,-0.959783033111327,-1.49033949577787,1.54028084154414,2.15047206652306,0.257436411782111,-0.315614960224829,-1.14978638565002,-1.40864311639459,-1.05585148181805,-1.48545332733955,-0.986108912310559,-0.917391442133833,-1.19779036419087,-1.20782330967858,-0.891039362681264,-0.665331476590599,-1.15440833566928,0.104543122639421,-1.16559672044818,-1.62739117301572,-1.18642718807692,-1.59666560835752,-1.84257680865632,-0.298611794097198,-1.18650842969999,-1.26065173973822,-0.0232834705120116,-1.21478471885388,-0.87138223526294,0.654767305876605,-0.716276858139997,-1.03116515689218,-1.08629132609978,-1.01103577394258,-1.52712943302465,-1.36489707469044,-0.84013917742537,0.0859638640310353,-0.11370756268376,0.823567155119967,-1.33316770975505,0.969024255030063,-1.24560548072666,-1.15034547048793,-0.796102618856011,-1.08682371038454,-1.20312420409044,-0.897032925241843,-0.869028121059824,-1.32327567926151,-1.24005374329293,-1.30279788465698,-1.22473844597201
"ETEC_Mig_2 (GE) - TPM",-1.21616027994734,-0.823652378291564,0.0128313072634463,-0.795852364825263,-0.75929283039589,-1.75307516227294,-1.02168779051442,-0.83758930089763,1.59230671141401,1.35298615138668,-0.0621891365927316,0.892252916270084,3.51071107952826,0.59047994891301,0.48594464485222,-1.35724698862665,-0.343075817382773,2.50333112274964,-0.806542065660858,-1.61839736664869,-1.44927386186694,-1.16165821592633,-1.3928782475263,0.637915467857413,-1.17366339734827,-1.27157254050931,-1.63103776707806,1.69592492792161,-1.13532688366379,-1.27454611897198,-1.22039194744347,-1.32920593405888,-1.25168086671833,1.61173724903179,-1.07622050680712,0.759680619698708,-0.987147494729124,0.232620610343348,-1.19766960047121,-1.41484835762595,-0.880314655419687,-0.973889565926959,-0.782365597235654,-1.08683590280969,-0.914344042250176,-0.71810120407489,-0.742640511393024,-1.1583930846144,-1.28526295789435,2.19423896174867,1.33228264830948,-0.403351850119902,1.36264996896912,0.857232976822072,-0.994572805094224,0.00715395201698075,0.21991395960136,-1.10562015512161,0.790067561368104,-1.33995732929268,-0.662567882818998,-1.24157534031401,-1.00700924236983,-1.31812144133089,-0.791055638432987,0.439511260116549,-0.730232484504902,1.5083443909888,-1.22047716400788,-1.35893301315075,-0.855862494719487,-1.37818653095812,-1.00714906369764,-0.894040311267916,-1.15407039014271,-1.29355221620313,-0.855161182408487,-0.903087546876473,-1.19881051409268,-0.280174831870623,-1.00964404164639,-1.52651367470768,-1.22461522070232,-1.37348158958841,-1.63438168148765,-0.793273829197332,-1.18512265897241,-1.34139581050171,-0.00141143521857008,-1.24268682231405,-0.883320279989278,0.421411905177004,-0.0778863751304297,-1.08841344144712,-1.10509780529177,-0.979679643856864,-0.760642444917834,-1.37069153653937,-1.26431218609876,0.106221135896243,0.0945720496553057,0.181149618276072,-1.30104983892705,0.957577193341762,-1.01888422572005,-0.905055459285553,-0.918109641091836,-0.268871485368406,-1.2002724082897,-0.897032925241843,-0.892708011160567,-1.36123595653839,-1.27037014436817,-1.30923689346908,-0.0737566288948606
"ETEC_Mig_3 (GE) - TPM",-0.333252376234978,-0.871476886969823,-1.12375590645839,-0.844434523370777,-0.781621072754458,-1.68529619464635,-1.02889928400661,-0.639657897596371,0.588824639783716,0.696729521076572,0.567689342732821,-0.545071644806058,-1.15395000335857,0.934546473594462,0.93844902609948,-1.17947632780354,-0.696556455958408,0.652808467675459,-0.665753312122167,-1.17070050954887,-1.44622984384401,-1.1044005708335,-1.21399652446302,-0.875314996070224,-1.17374307016761,-1.06297511483635,-1.24760201533878,1.07487767549487,-0.54244230148893,-1.73395003051837,-1.05149636480469,-1.16418068697501,-1.0974982975159,0.431545786430753,-0.934934113393026,1.22161532505897,-0.987147494729124,0.825186217373071,-1.01413203883937,-1.35954314246301,-0.12679769975288,-0.790643215078009,-0.0133140581570698,-1.29896178292019,-0.652766655614948,-0.69277489375481,-0.619877760458492,-1.08958760437633,-1.21550478788928,0.0351527164356969,0.61173568604524,-0.399969403745965,1.15333486718993,1.27183549740173,-0.492898672564875,0.133265672675324,-0.84146502217579,1.28648469197943,0.775402386782634,-1.02128914408189,-0.629088597933735,-1.14549577362089,-0.781607935222312,-1.54562999412301,0.561614909776368,1.12894332727529,1.1952993001516,0.0856211843488488,0.176919323971894,-1.3107129263227,-0.880983859158556,-1.42511709511009,-0.876552839039011,-0.844734319897451,-1.06479198646392,-1.15311010047756,-0.873074006828507,-0.400355836136984,-1.20594182665911,0.936215364355162,-1.1077431661507,-1.59023658056492,-0.542807842702275,-1.56541359340897,-1.68239038340242,-0.553630662486841,-1.03942713002616,-0.896400779013821,-0.61981877005254,-1.20364267180249,-0.750473161433198,1.30820745030942,-0.722505447293704,-0.994653247085854,-1.13573966582327,-0.973938548741963,-1.09530144355724,-1.51140956757393,-0.625782392767006,-0.0487123574130521,1.13895104187795,-0.187640222540341,-1.18423685440471,0.515415345295102,-0.201094691681397,-1.07503170652979,-0.859044382857042,-0.0737027647417519,-1.04451794303954,-0.897032925241843,-0.83839395082368,-1.13122383024845,-1.13276955767283,-1.19010420852921,0.94502555973463
"ETEC_Nd_1 (GE) - TPM",-0.97935537478302,-0.758841585652365,1.04119270680294,-0.829185660594622,-0.770821532760577,-0.808947305559135,-0.297389778711703,-0.992164997171567,1.4459714787278,0.577250919781338,0.383485417210554,1.93648344995237,0.420208096530696,1.62131320722564,1.14701690365832,-0.49873515899516,-0.792909527285771,0.732745350588273,-1.08116811405617,-0.545482031896015,-0.701317972959426,-1.23561130812876,-1.39718961780935,-0.00677673412021655,-1.12291270969647,-1.11444983847547,-1.17004578683081,0.360978000166795,-1.34434403384099,-0.954745480633056,-0.982027932810208,-0.936171492048811,-0.908100060159728,1.10532401940327,-1.0567309652638,0.0124707397337259,0.618583922521114,0.157379505511328,-1.28834620631567,-1.18839377037791,-1.06206060907572,-0.804151522467905,-0.736264869975655,-0.964161463658795,-1.26932767149008,-0.636389402176247,-0.672197632069882,-1.30047730294546,-1.31076610318397,2.20380209819493,1.77216870311873,2.00040983691433,1.08794991987711,-0.481903848424078,0.114374637486406,0.490178209219766,1.01485076108154,0.930387099290708,1.03254716593036,-0.0906650073650838,-1.30519213309027,-0.768827153123695,-0.860590604041084,0.0662694357266941,0.805378531198261,0.457394586651131,-0.787824678552882,1.72740664597438,-1.23565615235761,-1.21008568904071,-0.865619247894532,-0.907017045312175,-1.02221252036297,-0.975486832789007,-1.20974367017008,-0.913188757264958,-0.734944221772922,-0.623765208214198,-0.736075247635346,-1.34916955338755,-1.3178839785393,-1.24985717799337,-0.350943864038464,-1.08155434445032,-1.32833290826521,-0.686327163431982,-1.06596065871358,-1.08971872597515,-0.872520831844072,-1.15888471581099,-1.0078195245555,-0.156592908588433,-0.264386202451476,-0.449622206410258,-1.23754298377801,-0.988708263743695,0.11105225998538,0.155807628719814,-0.503249005431563,0.0556009141783262,-0.874037524859632,-1.16609158744896,0.134875395095134,0.58214678681511,0.634344219833053,-1.03462993231014,-0.821612304358037,1.16991501878601,-0.613214314376667,-0.897032925241843,-0.845480552168568,-1.11054339141045,-0.561246665186519,-0.469251585833111,-0.844513416454466
"ETEC_Nd_2 (GE) - TPM",-1.04315978770849,-0.710185642674103,1.83532052460937,-0.825928041815391,-0.777958743224229,-0.577883428952202,-0.854228579914306,-0.646326331012565,2.49740015386524,0.744887339882641,2.15202697318469,0.784489655385776,1.09957276072915,1.75873308269179,1.56281566747133,0.0303825529858967,-0.953147135502226,1.51387749586245,-0.695210576150925,-0.531126637868912,-0.782652300669307,-1.26565190896958,-1.47919652126665,2.80990125886035,-1.0485013392613,-1.20818414327787,-1.04196342118064,0.628969945984276,-1.33029837410354,-1.17212661966907,-1.05445587068826,-0.979719755193977,-0.888767038467665,1.78412829260791,-0.845448440575826,2.03707536101583,-0.987147494729124,1.34201698351959,-1.33408678858255,-1.18186860430762,-1.24631039272417,-0.811524971557045,-1.01980654922487,-0.895666813652708,-1.30847520311028,-0.649466776242971,-0.65266711379558,-1.31139349710718,-1.30442889176142,1.56343134544259,0.611987630132375,2.16323778489867,0.388182725648176,0.321052131708463,-0.000783415754119931,0.373555062124623,0.264422987287384,-1.41391402019773,1.06043091589571,-0.433756079403923,-1.35131229618226,-0.849254986080379,-0.901243246751026,-0.175259522398072,0.191449844620029,0.310180189481611,-0.889211284544959,0.987678934852685,-1.57026342866107,-1.13879550038935,-0.767302685426824,-0.953772417346191,-1.02457535299742,-0.978231993359636,-1.22667712405428,-0.94392095881498,-0.679532817904896,-0.699253220132282,-0.577008403645524,-0.976521306538902,-1.38735814545377,-1.28386768683084,-0.211813104148281,-1.22669748464747,-1.3180886624365,-0.950673045673969,-1.02977295038463,-1.12692703979222,-0.814741211371797,-1.14185389704163,-0.877533431944241,0.10190475348992,-0.801889390299471,-0.42718631494588,-1.26876374803371,-1.00131959904361,-0.177237233145757,0.533982602154764,-0.902728315959149,0.261350324619605,-1.02553665676592,-0.915676607446804,-0.382064900452479,0.867389639688897,0.249703503090541,-0.832797179654125,-0.93742493541911,0.713553854946631,-0.661574079325006,-0.897032925241843,-0.843864640902309,-1.09654135641637,-0.636059233299224,-0.488744488176845,-1.08822062192263
"ETEC_Nd_3 (GE) - TPM",0.176171349722264,-0.82962834449319,1.84050947914922,-0.825751253393832,-0.752687616261315,-0.783508810026449,-0.733429704715029,-1.06361636025877,0.52682253942989,0.921908053938828,1.691386238106,0.694443930863887,-0.173686027013417,1.06997079135053,1.54931478964843,-0.588767777257996,-0.262943708606443,0.48207998998987,-1.49753258205973,-0.506236864012634,-0.382228584518984,-1.0626012477692,-1.38423768551796,0.544255494788143,-1.00416278152514,-1.09419129263822,-0.774001698452634,1.31992060015099,-0.883761595331104,-0.391068154817842,-1.04211757213064,-0.982400723674249,-0.882640347674296,0.569548590983769,-1.05847602209225,0.977366350656451,-0.987147494729124,2.60959404218918,-1.14041527726116,-1.01862929137442,-0.992900518765183,-0.681838151536937,-0.664637866230415,-0.730286353205094,-1.31172765366426,-0.616728670757998,-0.64235453983697,-1.19375152995428,-1.33332254051847,0.731900220978253,1.18989867249774,1.02474055256751,-0.145626433597392,1.48033892415013,0.502029267248126,-0.495114747891144,0.0811666843345435,-0.397711034639682,1.33315877909895,-0.00231586627020408,-1.23215538193279,-0.674441880470764,-0.904296602479594,-0.0604147083077117,0.660683484747924,1.35159465041433,-0.640646356006763,2.27378643475697,-0.567623898380161,-0.954197109711746,-0.869446469656148,-0.956667115133202,-1.02703232429446,-0.973366584422589,-1.22967670426507,-0.93738415643891,-0.152097205268847,-0.183047480940875,-0.368183856937418,-1.06767552123935,-1.0243570851833,-1.09577680250907,-0.310413476371561,-0.986647129372404,-1.09361813853437,-0.139370388170099,-1.0636803832574,-1.24621206554618,0.0240454041101965,-1.12601549326814,-1.01301379535886,0.189337250728576,-0.240242439079101,-0.533504087524249,-1.26165931693984,-0.961998452493851,0.255446136310901,0.455239133531045,-0.838343824681726,0.657875121956325,-1.37190198693543,-0.979011376158049,1.04162227118697,1.44348685384221,0.0317516717314237,-0.986969273737179,-0.894846368870342,1.60429390729848,-0.729632271946156,-0.897032925241843,-0.857637081021228,-1.11152704822029,-0.634590584535124,-0.573663351627027,0.56593314501038
"ETEC_Ns_1 (GE) - TPM",0.0907223654355515,2.84093194745291,-1.01062881331327,4.18454992510051,3.29673191331587,0.611366394121264,2.28382133647117,2.08594020414816,0.229458672299598,-1.43607826192907,-0.802981343612458,-1.23456373016594,-1.33954043000999,-2.02154496992239,-1.58905714815155,1.50595439254245,1.80335097709791,-1.55854196342617,2.84230578392665,1.82239831931177,2.21239162449569,0.938966138593427,0.161872516838383,-0.875314996070224,1.11130748220061,-0.053366547127215,0.621477655261534,-1.27452153623718,1.65280839151355,2.75351440129234,0.308848484110297,0.501103100542083,0.399913031488852,-1.09680107867479,1.99788505915531,-0.781577831393334,1.41329417755946,-1.30840929599404,2.17534537460906,1.68535593856143,0.798691582166079,2.07343591932569,2.23638567120273,0.800847258787806,0.195404505302301,2.85538634393732,3.4399208521579,2.08133751336224,3.37014087295322,-1.01191458581494,-1.23299766562534,-1.15033041805542,-1.50000758092096,2.16953095757912,2.1182842255117,-1.35035895066059,2.91318670608867,2.2284446214768,-1.48893185475591,1.72781660318902,2.88130708023435,2.27353229037815,1.03161152137461,2.3041292847681,-1.78470138568215,-1.79987403235133,3.56300970762449,-0.993483202597512,0.930793850355389,2.88363007962431,1.03833312936515,2.64805090705842,1.99542211024243,2.87755157635941,1.08501374910414,1.1202950169188,1.30783347013213,2.3658157435857,0.38737211449208,0.368336223509677,0.951790756734905,1.69637210168274,1.78400545026726,2.81955641406832,3.07572647251232,2.56042601650298,1.17780795567781,1.29633602026963,-1.41665859140557,0.340047521260975,2.60511397629687,-1.28214241221534,1.42549505705663,1.52469925968353,3.79352476161813,3.43817363705662,1.593711076198,1.73537119946396,2.11006199363816,-1.56880456774572,0.361271344631774,2.82697390442005,1.97048644549951,-1.2462378513584,2.22793046766392,1.89086793956767,2.12805783499222,-0.530101386145586,0.663733127510631,1.1446475379788,1.4368655818529,0.845087924906005,1.44320642970413,1.6048822733444,0.561555251849418
"ETEC_Ns_2 (GE) - TPM",0.500882889568905,2.73578950324653,-1.04177610247681,2.01989540444099,1.58561249848987,1.2400696499807,2.42868073548834,1.78527714799821,-0.890036523434432,-1.35704693006208,-0.534043047913989,-0.957666191130843,-1.30477230902913,-1.01438468739634,-1.20835207191595,1.4593340596406,1.34040027945504,-1.02729988151371,2.34692603683382,1.80536549482865,1.71464599531433,1.4407989610988,0.782452288119933,-0.476014995211338,0.538216503949729,0.409218897272377,0.825104217044983,-1.02187741910068,1.67616046959981,2.13727236107602,0.542450670596384,0.662757629452015,0.874375151413646,-1.28770425426793,2.19847893730725,-0.350426198331199,2.73345948907612,-1.56752287961245,1.792147450141,1.68110683657371,0.221545407813943,1.58431188402535,1.55095593733009,1.29701902199645,0.415906114932795,2.69193411948139,2.49699932256068,1.60373706850008,1.93825921890574,-0.678674316748803,-1.08547477373786,-1.05639341507175,-1.33228144839456,2.37689467494464,1.8287308499743,-1.47358113248552,2.85024709680935,0.385631982519003,-1.71704863295617,2.44121079331308,2.40629486941449,2.34715931272801,1.17855225582168,2.00029027018142,-1.41524637817045,-1.83215284268525,1.37609646151891,-0.971289193360353,1.78326683742372,2.46751400665797,3.21373040013438,2.18455164956353,2.08219202367216,3.168563267372,2.52235504390739,2.1664046773978,2.21034770453673,2.62153187479875,0.710612677847111,2.39982557603775,1.33766849206647,1.85961320357116,1.77034331041227,2.15935926100304,2.11195217425914,1.18312860589521,0.84060684462288,0.199187492491432,0.694475908714883,2.11424429977402,1.99843630916237,-1.33795696084109,3.59319135646,2.45426758277728,2.70617125308292,2.53757026405665,2.60795211446094,3.23251326855215,2.62753432836257,-1.82668591613506,1.71495635887919,1.02092271607736,1.30025817085724,-1.0896625487045,1.71465654377532,2.44069391819862,3.98715404970173,-1.09606923723098,1.85805296918279,2.94562122163609,2.208924119043,1.27763984784729,1.40029368577054,1.55554050527624,1.05928519037105
"ETEC_Ns_3 (GE) - TPM",0.420180059000189,0.539588358402071,-0.768301768810827,0.823033120616451,0.486370865918095,1.04793255001296,1.60639246263009,1.3078504079801,-0.942478848679865,-1.23461008415814,-1.03799738217121,-1.10040990669368,-0.852522770365933,-0.117891355841925,-1.18015692865931,1.2650368657794,-0.206036263931726,-1.09809703962018,1.45720364580367,1.55540933280977,1.44143725751276,0.774257940874552,0.434377489659107,-0.574701434152652,1.6516016763869,1.07669690604728,0.397744911534782,-0.728488163489923,-0.219771427865276,0.688723063061213,0.718195593491403,0.947719950649679,1.20963578515067,-1.37117945815652,0.764487234799195,-1.31680275063442,1.51380264030001,-1.66755211554203,0.261508197859869,1.24336331158598,0.365281120034863,1.15026163295694,0.478639226927124,0.333286100804304,0.0496661187790643,0.502473365355864,0.0142411144362589,0.79556653383317,0.107387173950727,-0.927815621826717,-1.07385037116943,-1.41667534591862,-1.39067531808549,0.705212129946254,0.345435454717082,-1.14181296408477,1.29920334811949,0.231709663807874,-0.755802864918832,1.09811252436671,1.13776848011938,0.972866590707394,0.9846546649262,1.54987696613866,-1.69178224206603,-1.75759596212781,0.295122113018664,-1.38207526027968,0.282734687021148,0.689886533240239,1.79654667969215,0.647206718760689,0.351278681021239,1.03865923142518,0.545244514335697,0.165399581960368,1.4498618912698,1.66441471386414,1.03874020449946,1.24335224879465,0.616441591183986,0.958746256092803,1.66795634141795,0.660108054177973,0.71403678483545,0.0252403750579284,1.45224442097935,1.25200299060819,0.143098380450713,-0.0136490877130439,1.90304530017679,-1.7560388870787,0.784568296326724,0.974585695208551,0.967954798838933,1.15496961233336,0.551054670042818,1.1572253403695,1.30614816856781,-2.02556145069433,-0.222560440938569,0.830195129932753,1.66141576475682,-1.24505033125894,1.01160817144577,1.37139558957001,1.43791360315508,-0.122957956745819,0.766923154115488,-0.187977158822985,2.49955821667065,1.11426386274357,1.85408340402708,2.15800338368579,2.68801424223869
"ETEC_Oss_1 (GE) - TPM",-0.196438865385959,0.0149387922551,-0.799154595337781,1.37821587987398,0.772991526917675,-0.515675273548308,-0.50463442592811,-0.198744516114117,-0.792139418398348,-0.998636810207827,-0.876629703058773,-1.40279222468321,0.153789016691656,0.376859996864192,0.146843437060895,-0.994228995793369,0.706747214113314,0.082814573707171,-1.16997587031299,-0.282840760125121,-0.122056248825332,0.256999623747564,0.237151118401018,0.28514302990889,-0.300463374716302,0.291223424640456,0.244662259746848,0.099656157364752,2.22261580908913,0.0435198045533672,-0.00350338581234973,-0.500674145991313,-0.622934608304275,-0.676741113689924,0.450563293038327,-0.647372774518069,-0.558062446647488,-0.332747624158949,0.0972274842643616,1.63857945906476,2.92266765478204,0.789367245755322,1.30112814241677,1.70887719999464,-0.00356056008904291,0.116097705378062,1.19918032349092,0.807030990349654,0.470548703420527,-0.99418523612689,-0.718855403583015,-1.24371109843105,0.822524093554238,-1.06767946112803,-0.417037900735532,-1.28868259088271,-0.680358661953522,1.40895004367959,-1.44270606364282,-0.35698920449027,-0.153908812073433,-0.271286403946117,-0.59905579940643,-0.899201276925727,-0.432330396619686,-0.863186777751633,-0.437667559561096,1.304384887481,1.29429840303322,1.77104037563386,-0.563778268495147,0.599305773480021,1.15144372681715,0.352698374441514,0.395629445688597,0.518657776822801,-0.104722228007948,-0.0745257100514895,1.69458916739982,-0.325205203405281,1.0480916684197,-0.715223460896831,-1.52860438579955,0.461808450794496,-0.181312900402012,0.357260270302968,1.1030551694787,1.98374259557102,-0.751484732587443,-0.359249919176015,-0.55068639693487,-0.890445904117973,-0.347266380650222,1.77578454954631,0.431274216365433,0.290139102200776,-0.0476076182210559,-0.286120728226027,-0.707746699919514,0.989422759751329,-1.60560009668264,-0.353383611533048,-0.44517148409121,-0.915924294892448,-0.888563598586296,-0.314054286732062,-0.284436855693359,-0.143924333689676,-0.149410264205433,-0.532077354622715,-0.548678754553186,0.508228863463123,-0.222020147970823,-0.544083892874116,-0.312687260454692
