"","OG1RF_RS00160","OG1RF_RS00210","OG1RF_RS00615","OG1RF_RS00620","OG1RF_RS00625","OG1RF_RS00630","OG1RF_RS01045","OG1RF_RS01805","OG1RF_RS01810","OG1RF_RS01815","OG1RF_RS01820","OG1RF_RS01825","OG1RF_RS02210","OG1RF_RS02215","OG1RF_RS02240","OG1RF_RS02255","OG1RF_RS02635","OG1RF_RS02765","OG1RF_RS02930","OG1RF_RS03270","OG1RF_RS03465","OG1RF_RS03770","OG1RF_RS04660","OG1RF_RS04665","OG1RF_RS04705","OG1RF_RS04710","OG1RF_RS04830","OG1RF_RS04910","OG1RF_RS05130","OG1RF_RS05285","OG1RF_RS05875","OG1RF_RS05985","OG1RF_RS06025","OG1RF_RS06840","OG1RF_RS07000","OG1RF_RS07005","OG1RF_RS07190","OG1RF_RS07320","OG1RF_RS07330","OG1RF_RS07380","OG1RF_RS07385","OG1RF_RS07390","OG1RF_RS07445","OG1RF_RS07535","OG1RF_RS07540","OG1RF_RS07545","OG1RF_RS07550","OG1RF_RS07905","OG1RF_RS08315","OG1RF_RS08390","OG1RF_RS08665","OG1RF_RS13215","OG1RF_RS09430","OG1RF_RS09435","OG1RF_RS09440","OG1RF_RS09770","OG1RF_RS13560","OG1RF_RS09800","OG1RF_RS10235","OG1RF_RS10370","OG1RF_RS10375","OG1RF_RS10380","OG1RF_RS10810","OG1RF_RS10985","OG1RF_RS10995","OG1RF_RS11020","OG1RF_RS11295","OG1RF_RS11300","OG1RF_RS11430","OG1RF_RS11595","OG1RF_RS11625","OG1RF_RS11770","OG1RF_RS12115","OG1RF_RS12125","OG1RF_RS12140","OG1RF_RS12260","OG1RF_RS12375","OG1RF_RS12380","OG1RF_RS12410","OG1RF_RS12515","OG1RF_RS12575","OG1RF_RS12580","OG1RF_RS12900","OG1RF_RS13190"
"ENTFA_Li_2 (GE) - TPM",-0.455025207128151,0.911759347352523,-1.00145357969204,-1.07583795159915,-0.456333312265548,-0.269182513575815,-0.420303398819656,-0.857991716194808,-0.347967252987979,-0.389080311485483,-0.355193567558745,-0.346995304706431,-0.371955878661949,-0.932777227327358,0.0119018021855108,-1.16079991499984,-0.530568271319075,0.109844654177508,0.208711083759749,-1.11941105811566,-0.265816014770779,-1.08697407822994,-0.754458390258039,-1.14700338579291,-0.0563853085525619,-0.153679971170415,-1.01570092652223,-0.544160359448751,0.432439185586306,0.313366130155442,0.164249890161912,-0.00389258899694076,0.869749185707625,1.70439040885983,0.0917512170763015,0.369261325502398,-0.745822111355234,-0.241157099445893,-0.390692178556667,-0.560029839664927,-0.338954373607763,-0.302466063253529,-0.607618619224911,0.323232907884034,-0.310336540061188,0.42822731629283,0.390209393011137,0.231464252671091,-0.547459720525134,-1.56017404778304,-1.07073698354561,-0.153685791259125,-0.235063185394718,-0.302479880191669,-0.468390678887093,0.324849783032249,0.165909637935195,-0.376425226368753,-0.0104784786326792,-0.0151501553135957,-0.0120723551899212,-0.133704683555944,-0.392189666001688,-0.816986225009265,-0.499418835786617,-0.634038276392967,0.557117699053067,0.411516191137443,-0.586858202556596,0.399330306986396,-0.112335646406166,0.756143526712184,-1.20969398939602,0.152280683310972,0.0274917040084879,-0.413969289904209,-0.645236709055246,-0.284753807823945,0.000924232453877392,-0.756230310734721,-0.00580130564353317,0.0224391420621652,-0.628397918279146,0.176218750704231
"ENTFA_Li_3 (GE) - TPM",-0.882029286974728,0.847566567122731,-0.967612319068899,-0.850223303238492,-0.618694895375367,-0.741437623358809,-0.0124904887244448,-0.561281122028643,-0.691910286864973,-0.590613487518952,-0.56478889789205,-0.510213467294204,-0.250438387842312,-0.448470862175455,0.376928458584424,-0.943961734402436,-0.54767213539231,-0.757691900655539,0.214408962767941,-1.42117055313468,-0.918417266051776,-0.757128459506639,-0.688292211935879,-0.701953649514601,0.0956495868070463,-0.271018452580433,-0.856993993017607,-0.553315110664873,0.171448483928372,-0.268254084724108,-0.102125302032286,-0.728576687908841,-0.12396168279954,1.26547241105356,-0.113043999995225,0.0488222184381729,-0.727941517557573,-0.137729425095582,-0.216576407462032,-0.577009945458714,-0.229829502161005,0.203154923339403,-0.449673245137372,2.6594570301106,-0.243654746481934,0.056586106990531,0.516890892126322,-0.38792104763981,-0.377460996681126,-1.29358026391082,-1.01054222262045,0.449504219621816,-0.208827719686692,-0.363001975906934,-0.114067588832832,-0.243228455530212,-0.733382898009324,-0.408088947717747,0.103191006222014,-0.146217392884619,-0.124087789205392,-0.206429016120353,-0.724512380352615,-0.802122433027019,-0.413299779103527,-0.47463685270405,0.262152250737845,0.0709497462564978,-0.657388083415931,-0.163167951692365,-0.641535375827244,0.736654652248629,-0.694082463946941,-0.311748434819881,-0.273686243439237,-0.258766404558579,-0.162343574960482,-0.168244154979758,-0.34393045871781,-0.808544803839933,-0.255373522516356,-0.151870923679338,-0.734786506227311,0.939970652079667
"ENTFA_Mig_1 (GE) - TPM",-0.771743354159817,0.346236334148748,0.450861489366467,-0.615475210602584,-0.749490511619112,-1.06734513296393,-0.31523828536839,-0.701448058844504,-0.842473092649667,-1.09311465148784,-0.915500184202855,-0.652835826447871,-0.52067157471172,0.0142169717162778,0.514783857719509,-0.163748465039678,-0.607447918489106,1.09065119420836,0.382112168601373,-0.78198622571499,-0.25310197083431,-0.816326522135133,-0.62762366357354,-0.247962021966753,-0.475295926177615,-0.508123679304431,-0.289536044461051,-0.685799510468744,-0.818332394153581,0.462962422128986,-1.1186282130343,-0.281513770075216,-0.804160624510277,0.0370587012457183,-0.928253149584887,-0.688424456095553,-0.873877935753211,-0.126588758818378,0.170389849168029,-0.235296590187285,-0.231934610329508,-0.647601252576786,-1.00517945989378,1.21472980836078,-0.508284553124,-0.989783263696951,-1.1239447922269,0.651060961698843,0.109996872393912,0.483757570151094,-1.26345886093027,-0.87680988606942,-1.08812812973517,-1.1584521325667,-0.914104410336962,-1.09845118889893,-0.782577580846396,-0.637631330461609,-1.10273888455987,-0.461715306130771,-0.604015182326069,-0.88673792737415,-0.418277711994466,-0.254530856922415,-0.233905030166626,-1.22424045664125,-0.858536077772452,-1.16416738054223,-0.762770453206883,-0.677805714256904,1.05085736192395,-1.20811399453682,-0.101683801075086,-0.818671208953131,0.230396957637948,0.639030187166,-0.896439836791941,-0.665636585342158,-0.959610570349115,0.0174347684674741,-0.950971505888565,-0.583468412395697,-0.106498218180919,-0.0611003791107647
"ENTFA_Mig_2 (GE) - TPM",-1.03887332758355,-0.422874474558008,-0.441476664796046,-0.913796561296586,-1.37620473684306,-1.60898194937868,-0.339041752158416,-1.20568178362509,-1.22207092063689,-1.28046554809096,-1.24650673442749,-1.20869025738373,-0.612157694936947,-0.321834204775073,1.13901509866208,-0.322075687467681,-0.823882550076319,1.27782283306807,0.449648996677952,-0.501161839693783,-0.618166431637932,-1.28972779132837,-0.967657437025233,-0.532595010086252,-1.0436753941822,-1.39803701591264,-0.573810437439483,-0.689662622321352,-1.07587422805613,0.962389952322897,-1.42266390376094,-0.695359260056385,-1.34425868074585,-0.100767509448197,-1.42419989884297,-1.32149041210781,-1.4560323545028,-0.632733432078672,-1.35049685902525,-0.638210358779481,-0.540521920056611,-0.530362464760545,-0.677199596919388,0.777170887697555,-0.29796956313827,-1.27385232215325,-1.60068046672999,-1.39560370218001,-0.263234210971885,0.649119354728226,-1.51441987148482,-0.56225847035898,-1.2664745607548,-1.38596924685792,-0.820010759212636,-1.6300481549581,-1.23368454055973,-1.26399028092058,-1.48507231468678,-0.649671326121143,-1.30081604847942,-1.22366813314704,-0.67183966735422,-1.24369072151449,-0.491034177993237,-1.06330924358563,-1.08874950012366,-1.39239926345144,-1.48935142522384,-1.1093316886512,0.023996940435536,-0.113137096117112,-0.323924897869503,-1.34214838310009,-0.334059880606594,0.142396613587994,-1.03417892625745,-0.516316776801636,-0.967773550080571,-0.690824242061985,-1.01514372446072,-0.569456594613266,-0.302167683918863,0.745908894500905
"ENTFA_Mig_3 (GE) - TPM",-0.99715510367073,-0.380340074032474,-0.871641579262114,-1.00913576524232,-1.18894494934859,-1.54626555520285,-0.325230931418314,-1.08455015987925,-1.29375391855666,-1.2375649427098,-0.841854679816529,-1.33926420263709,-0.714158722152229,-0.310765517890374,1.11727970669628,-0.11707021804564,-0.884089381440464,1.57213932997888,-0.517832931151338,-0.780068907345019,-0.342779935143229,-1.4653668479223,-1.14289457002557,-0.610859099391843,-0.745082030022497,-1.12648975524687,-0.75907303125365,-0.779212437119462,-1.20665003467037,0.477307555970068,-1.64608502607265,-0.599890392521116,-1.14040165019449,0.270891305330414,-1.17959013999496,-0.753738713420312,-0.894630749050425,-0.393907661498387,-1.44921777099749,-0.910727812684451,-0.577789984058975,-0.301321573378082,-0.8352080133038,0.589468694712491,-0.108174882594413,-1.0976747843403,-1.11119710118423,-1.02235195879197,0.0635864731524127,1.04996055519957,0.0127555825264999,-0.155299652332875,-1.37739210261982,-1.31837485608473,-1.11707977735814,-1.76002772796056,-0.717039853260691,-1.2122832049317,-1.36714488986294,-0.632644394091403,-1.29399199882446,-0.921472765602462,-0.551038813723957,-1.0616308401863,-0.502674252367045,-1.39736279314455,-1.21238618794112,-1.33089404272948,-1.72870257279051,-1.30077448028272,-1.12325419449131,0.0516323178934891,-0.325763410174447,-1.29007335442931,-0.347823138758428,0.820291740756742,-0.958733100801659,-0.639908645988424,-1.02497855292102,0.116040473141742,-0.975560411994897,-0.575102861048394,-0.366372668146658,1.76957786438327
"ENTFA_Nd_1 (GE) - TPM",1.5728039973549,1.33518857989993,-0.187880163454873,-0.0287924025451188,1.14110339245064,0.870294960843313,2.0244327875437,1.80136192448132,2.5062480552582,2.2638884861677,2.49341203738203,2.33375558975764,1.809352145239,2.21849431399809,-1.9867705601585,1.25843170998332,1.71527218478339,-1.79331601839494,-1.78446432529679,1.4795648033717,1.67963890478948,0.625946487138324,2.08521788877263,0.989527196000191,0.785833524053503,2.67711729846129,1.56226303145336,1.85117804539914,1.39146732754149,-2.0291783533334,1.52211228577286,1.75968764773539,1.16017464026974,2.08024259392045,1.93470812185002,1.4728286035366,2.10037794155392,0.9133486450005,1.45994548065398,0.794629839414336,1.81020389818454,1.5680283986327,0.259421699962742,-0.93214705333151,1.79311639702922,2.61209534225826,1.57125568786105,0.891182525338223,1.78287684913285,2.01272424368157,0.480259243479267,2.13326312284011,1.98271615078873,2.19422875948385,2.41680017317436,1.49975119206015,1.73363268010033,2.1475379806766,2.35468368003516,1.01403275028295,1.14935797094623,2.29334271520487,1.49358806994146,2.62940760109629,1.00613188656563,2.07341332314465,2.72381902468517,1.52368025530935,1.46417752817093,1.84070369797929,1.94425840095031,1.4726026767575,1.1302424282082,2.4165115305233,1.38135902552709,-1.74479027320701,2.01972890376493,1.98834328184,1.60514353306001,1.19954046721089,2.81261400919774,2.52222814232194,1.78001787224684,-1.58697348616054
"ENTFA_Nd_2 (GE) - TPM",1.50354018010859,1.26361324602182,-0.728219665931981,-0.601442537242572,-0.0012654043477711,0.320215584090373,3.08832369034455,1.99553234292421,1.82399516697439,1.58565385877742,2.38738282997246,2.74402997602192,1.80630923319826,1.67306622515324,-1.98717524104841,1.74514238643932,1.56591972204289,-1.53647766067919,-1.5011141500448,1.84875887500286,0.889204821076484,0.751823901648811,2.19511985446823,0.37456827825933,0.481615782175362,1.69936929563328,3.46059090768263,1.69863478642622,0.92908627513184,-2.18607218927533,1.83941196338694,1.71582116837053,0.670143743564532,1.3973954457185,1.95783943555563,0.642796899158126,1.98127178000919,1.64090795465632,1.01368997293634,1.17460765474838,1.07559740030881,1.13485715587856,1.19400099512556,-0.925145390511655,2.77189444079493,1.34043934623069,1.69326237809446,0.185620698387372,1.58534288816338,2.54352521098509,2.06812003635648,1.88076125574882,1.77825416826037,1.7770718918281,1.57001917650411,0.669451264636042,3.21713075157583,2.11821288916664,2.5264485481686,0.464135268858414,0.812119945851383,1.85297369521927,1.0811509051778,2.15870731662491,0.225833349634003,2.43784157180025,2.48441637698891,1.49256343384541,0.84974859960548,0.946004602894897,2.9836689601627,3.08482759725319,1.45915669529755,2.50107471370088,1.00538515822719,-1.80369363159404,2.49695341032379,1.68547174795043,1.63814994457224,1.31203142995043,2.75931614695449,2.13632172979232,0.961680701774642,-1.96892514247549
"ENTFA_Nd_3 (GE) - TPM",1.50665794728172,2.16235950388506,0.256681337932996,0.656445035018658,1.40234660776133,0.725842968572986,1.83531736396181,0.955053557563449,2.19347687618981,2.29275604262885,2.83438893862647,2.2870757595784,1.7967648113262,1.94937203286101,-2.10326237894256,2.79132129914642,2.01694414560802,-1.34326122316005,-1.37225050189163,1.66377223002091,2.65942962479844,0.876260905652828,3.11263026543913,2.98193431650493,1.6826955911668,1.707662074245,1.79520080641858,1.29257769252229,1.05525964955003,-2.31203845747749,1.58159681303632,1.21511236357235,1.59569961277986,1.805963306002,2.01053857753977,1.98571966470631,2.47717660750573,1.00738886764221,2.29328314619631,1.32344538451691,2.14202608483873,2.16942075692771,0.28856354314752,-0.944543043758333,1.45759407761693,1.98927612269792,2.08962202799407,1.12368110055475,2.37371824383899,1.84780655334462,0.610540643114032,2.3769457902378,1.90320706980987,2.15814480980632,2.51509013291637,1.0163057672151,1.59011429349333,2.3653136313628,2.13381064557639,0.7676588135933,1.01184297918927,2.36502452983502,0.81866160380466,3.14613559315971,3.25262834200426,2.50341919826175,2.78981962077499,1.25913966244124,2.58718794871145,0.988489229599689,2.28330671606804,2.09699984002066,1.15630527837651,2.29221157142414,1.13636464700566,-1.07896844011566,2.2016823015026,2.46720559866257,2.49978629032743,1.04578833391527,2.4014932224316,2.73718199334142,1.39102120378253,-1.77761079578821
"ENTFA_Ns_1 (GE) - TPM",-0.226404385926851,-0.559411955331887,1.66736718797288,2.20468200675728,1.66851377681873,1.27772491379448,-0.385516867031098,-0.133798894670214,0.112165800710238,0.144863220929316,0.187529540480344,0.228742063522142,-0.257122211592805,-0.590537805199968,-0.24956684518597,-0.212590557072945,-0.163607133855212,-0.464217647878703,-0.48279512787468,-0.346035538968206,-0.478932215101387,-0.423349117253482,-0.021006868760619,-0.372076904415097,0.502023282578068,0.755928497985454,-0.673227094353739,-0.152894908886104,0.0970294826454895,0.0279671276429954,0.320022466566237,-0.130545252834913,0.431400050434265,-1.00059787899065,0.0936609274760412,-0.229116141383016,-0.301416897542185,-0.619749008052642,-0.580851684547073,0.129704650685209,-0.0315723063576213,-0.271188885203903,-0.467675156623534,-0.993322462657519,-0.025546064025896,0.853945473898256,0.723393781718762,-0.0326674461819333,-0.169102712527471,-0.297168529144607,-0.23350370909056,-0.76039761711251,-0.0190125971463354,0.246257257063227,-0.0921278911185401,0.676419406259889,0.541522929900942,0.15941230091682,0.340521622157317,0.0525979387180853,0.120047974515421,0.229142404499161,-0.523151213970769,-0.0820025227424437,0.129110875484802,0.101928051898875,0.260632526073827,0.795390597794417,-0.399938810954257,0.157377068875451,0.114567286418021,-0.758262523624125,-0.148326677670911,0.928382845407812,0.221870564902001,-0.178990859434361,-0.802258621328418,-0.696187303762873,0.241717555561807,-0.660202104285105,0.38805491192344,0.0659074977335597,-0.331130844115777,0.105193086448055
"ENTFA_Ns_2 (GE) - TPM",-0.310585925269231,-0.836991007284759,-0.357241683566783,0.263848465311828,0.610453727317239,0.659163375380959,-0.691940794340862,-0.690194071455047,-0.40069669459941,-0.26958347173442,-0.273149566084451,-0.140801764753041,-0.61349216876702,-1.16413929866943,-0.13848340745067,-0.349470174646963,-0.40295279847132,-0.77902298321095,-0.210454112389899,-0.464448883577701,-0.185070208422348,-0.369216577593464,0.0471770300348682,0.391571380776193,-0.559140915068268,0.0952126890347586,-0.542423530303239,-0.392432882286786,-0.201708861127123,-0.13210516514061,0.462757456604565,0.0321514411730163,0.038093697995641,-0.978791137893914,-0.139600929226398,-0.0359704430472139,-0.361462167772931,-0.822562787227573,0.189131117887818,0.162624380658222,-0.51211968740084,-0.480216815427486,-0.46266086148139,0.532016805887217,-0.231643975298326,0.710414493365693,0.49115248466779,-0.519493144661357,-0.415989213668828,-0.580634881408942,-0.145855752967273,-0.449371625882718,-0.0168629326303882,-0.0376989119881453,-0.109923609368647,-0.180638919793549,-0.51090159786039,-0.117533565767447,-0.0821681667012545,-0.171497583955975,0.0909831412404074,0.075421356372856,-0.518004771108961,-0.504165180556058,-0.166908053355697,0.0120940947135358,0.232479476988467,0.565469584626043,0.0499785787371238,-0.0459868420930765,-0.406097513686932,0.094615649932836,-0.0990034097653281,0.687270275191285,-0.653293816697522,-0.515290397088545,-0.756423867507574,-0.528324471345456,-0.507777441209426,-0.654203327044528,-0.18290603557802,-0.70859695249277,-0.733278738438239,-0.113756519412442
"ENTFA_Ns_3 (GE) - TPM",0.0293884280193188,-0.49460532732797,0.540192231850567,0.829974322092036,1.41005093082369,0.900290793917204,-0.459301520020726,-0.364099922797886,-0.109617946949301,-0.0314744063579973,0.241777021490738,0.143966321391106,-0.461644834052566,-0.511701343058755,-0.129536520329434,-0.382007476778489,-0.259625897333804,-0.70755063609328,-0.346649632227895,-0.416128520406895,-0.109967583446873,0.283927775384964,0.15877712899414,-0.392042583474153,-0.0562378790313176,0.350923259187169,-0.0899554974147787,-0.131154021270183,0.40001996984351,-0.209752676295293,0.255987905752804,0.47408700353755,0.389343206230316,-0.867488274539986,0.153634597992719,0.160708545887998,-0.481405551024849,-0.347795138294693,-0.632144413660688,0.582703941937246,0.544457137536979,-0.0367537718140746,-0.133798792123101,-0.487633600516425,-0.0311309586148988,0.540545380448684,0.701372354245645,-0.22740894078125,-0.204156773162688,-0.189171831310105,0.61062369146153,-0.238009389694526,0.293963442326487,0.256518033617517,0.0242646949447033,0.378064642812687,-0.150803503799908,0.202841268672535,0.116399180761824,0.219961797190484,0.477295239124994,0.199054764871705,-0.23784534155646,-0.130402310084361,0.446903555459684,0.515618572064497,0.206137328883212,0.540668320060065,0.569233733388471,-0.312248937968512,-0.295843512385787,-0.569022000707942,0.622833868445469,0.698738331116821,0.00301656374839005,-0.539967813541959,-0.294669137630642,-0.322352584638997,-0.0180813475741977,-0.0857614875995598,0.195635027729683,-0.284571218288585,-0.469397014089619,-0.243490177304223
"ENTFA_Oss_1 (GE) - TPM",1.29228746688315,-0.858417735692298,-0.905545222995086,-0.655866999541564,-0.624549772550159,-0.404780949419603,-0.281018743535472,-0.780176444346703,-0.216854490458756,-0.132488690997077,0.0665324486113277,0.331419455894925,-0.229966910612244,-0.161745420916571,0.327423307192257,-0.818724502499964,-0.0850296919922206,0.222914211005493,1.90142609672934,0.601976450484314,0.128794577780023,0.525899248544536,0.160988182090022,-0.723833507913781,-0.984603832509528,-1.16639265822761,-0.0751110801040344,-0.290473382015478,-0.743874511373421,0.353498918509577,-0.139647852125687,-0.616594473676423,0.486098453237304,-0.0879148323849035,-0.751632964606921,-0.460487763851671,0.616272253761972,-0.610576785554564,-0.525508586801949,-0.54485477281048,0.0139533744059023,-0.16688742795465,-0.148452090990491,-1.0839218154855,-0.767976869010678,-0.694911363145417,-0.519318891353187,-0.818439195060713,-0.35395680187436,0.31581976407926,1.55025597821362,0.474917176985582,-0.475027910144862,-0.47559239434253,-0.418482817627607,0.634636773051183,-0.00168994363457647,-1.03291571652876,-0.0328968104686981,-1.20032781938051,-1.10391788788613,-0.988651171183664,2.86209308393529,-0.225550193385695,-0.712549567467561,-0.570897183637462,-0.528971952479184,-0.966400403449682,0.586001940309534,0.363990041615971,-0.246384211814263,-1.02938256570329,-0.331166585051522,-0.313258214092802,-0.0950135823165796,-0.473290823491852,0.744564062219039,0.984084951265911,1.54323080590621,-0.033318744833661,0.103503319415533,-0.281767710007473,2.59833843451451,-1.38102358021872
"ENTFA_Oss_2 (GE) - TPM",0.841603447185984,-1.52253368882117,-1.34773036616333,-1.22366695789964,-0.674448029535556,-0.566198646269266,-0.722102423796472,-0.486493531431329,-0.552009101353932,-0.230898694089014,-0.191966065888198,-0.155935904795767,-0.691515272590096,-0.88890733949023,0.304852674074212,-0.762333133721339,-0.259247362683753,0.805468729309541,1.76261749069286,1.0483137802353,-0.791734014912373,0.628397216319914,-0.0912214671881224,-1.02570894612092,-1.28021745422043,-1.14254025977044,-0.278497747062003,-0.637172813862879,-0.987677731765281,0.225621543519707,0.0792758161310081,-0.834202229741203,0.235029027810321,-0.312730900647252,-0.914845349772206,-0.702543231280389,0.519374158303802,-0.87212130404361,-1.429680724662,-0.313055315078024,-0.325845118268781,-0.382705031448472,-0.698493025573983,-0.836427216745515,-1.33097919550745,-0.997895063956643,-0.740263296041932,-0.711500839290229,-0.657360140217903,-0.385606786845779,0.642873478635187,0.310805711880918,-0.698928617980168,-0.654483803669727,-0.525291363347895,0.21338993757277,0.0232253003461855,-0.95348442784623,-0.205273793244975,-1.33839738733512,-1.36661719496638,-1.03762319472961,1.72022550111024,-0.416089675518917,-1.08380197540005,-0.657898124750966,-0.538814760347961,-1.04430602643259,-0.0671589909909921,-0.016044440709849,0.0218747905190566,-0.920017671648372,-0.383615410395042,-0.572289148438003,-0.525994070786311,-0.601172525712354,0.382493248963079,0.368642503077523,0.616247305097392,-0.542937811901547,-0.348072720305325,-0.78033538556714,1.13645485863864,-1.41720815542351
"ENTFA_Oss_3 (GE) - TPM",0.594114534182393,-0.342353554174166,-0.606529414731068,-0.426814607592311,-0.833906188022517,-0.508396219091784,-0.276524124623096,-0.00739714356725158,-0.247098301016752,0.088715153422424,-0.0598198705939629,-0.130128307985855,-0.271298328016234,1.08863912465609,0.747867427409008,0.0657479950394578,-0.15669562904481,-0.250547026254473,1.82330255404779,2.07787999757383,-0.45029064596562,0.845253589462835,-0.114208639204865,-0.991163856200383,-0.668331810697008,-0.811845842189081,-0.120706795924791,-0.537227533716174,-1.1731575518744,0.48403936587164,-0.428665941388022,-0.960539892161915,0.239693028704577,-0.0785036414694604,-0.939602385025694,-0.981256623319074,-0.139036721487479,-1.23445186744098,0.360698608675103,-0.325474802574239,0.274955080298955,-0.0341040227383984,-0.517178679524423,-0.968655093184131,-0.812465967731725,-1.23955443354955,-0.869628421186878,-1.4507990675778,-0.374139635399482,0.332728709562374,0.806321605348433,1.29040023744584,-0.666444062521925,-0.35287288938358,-0.613513331313855,0.148004164248339,1.8851953300668,-0.944788193287586,0.322029304251471,-1.2486462900336,-1.1373194340472,-1.03902401107563,1.58778964140003,-0.252548791536529,-0.692938081405173,-0.770374818051467,-0.646070617014802,-1.04070766559625,-0.116851912624526,1.40685203863812,-0.0846873516733457,-1.31207039508518,-0.536253000723053,-0.240484279761502,0.0567182048312615,0.0966969055256664,0.302019692741946,0.560022149643881,1.41641528943423,-0.441955550409083,-0.0992594427689611,-0.314380058063239,2.07049976052504,-0.930321556518023
"ENTFA_Oxs_1 (GE) - TPM",0.972870664797036,0.572276435951148,1.4691003020495,1.5223886075257,1.63777825630251,2.21392122652053,1.57327246412102,1.67900985227927,2.06710930003437,1.64857901402565,1.56227287153542,1.65314238566673,1.99780238610174,-0.626423642608181,-0.700582991070169,2.51241817335834,2.46566787491883,-1.65335488971516,-0.71937415067649,0.272014724570941,1.83157390281944,0.142390831167238,1.10555877655131,1.87416571631318,1.17293379540582,1.39283199316306,0.432161325525378,2.51315060080701,1.97640379493512,-1.28928895077781,1.66808071674405,1.43115516559606,2.12922360192169,1.22994361213533,2.20120351253873,2.33812854269089,-0.0622232131703207,1.39369542176523,1.46136136817633,0.848167566080642,0.986975470124786,0.953478751509888,1.72867109544284,-1.39539614423421,1.57635964195883,1.29132231027865,1.86928388151075,2.34918037836034,2.09401615718852,0.429137209516039,0.240949868367899,0.374514697619115,1.21173875641016,0.66446978738718,1.12639257494406,2.18838458650835,0.788817300898848,1.94841599667222,0.890109840863046,2.55518646586666,2.44104108609784,1.84152157717022,1.06448043801898,0.375768619460346,1.24592724799735,1.38524474464177,0.968591914612027,1.95119350653099,0.657205841577897,1.48218493962929,0.942642723155387,1.05783470518777,-0.357988880079716,1.16140627708472,0.30802291087635,-0.209133123428984,0.603730171571651,1.20347504629156,-0.340323336335506,-0.0123362233666668,1.37635698472814,1.59019033487172,1.32171945010028,-1.2853985756808
"ENTFA_Oxs_2 (GE) - TPM",0.780735268995594,0.37774132907744,1.60501562925972,1.98204565496594,1.82468900853691,2.51330841910447,1.46068986592926,1.90615659274578,1.42018810351973,2.06111846457238,1.29680623786254,1.39223933229607,1.87742163602297,-0.481223192550502,-0.757756670221429,1.27003949270161,2.53812205521419,-1.6518867054552,-0.892425428326102,0.729791333583423,1.15596590627701,0.090853112791165,1.20359626729262,1.77214808112752,1.26234872890007,1.28352533533399,0.350929127181351,2.51845582977003,2.34929243466613,-1.54534191607575,2.34625237557261,1.69781759536852,2.66724679806811,0.865367422053707,1.65575500174716,2.09438989348912,1.09178186791722,1.50958609247922,1.12369379218896,1.36434100649627,0.680076406321114,0.852071864684215,1.79391279830637,-1.42386296304544,1.69907512652748,1.18200269343162,1.56201715594739,1.48812538468577,2.05568496358963,0.422746612657606,0.51681083358368,0.0109259208540035,1.19838586553173,1.08918543370625,1.2103791098005,2.15954374860159,0.550640099380526,1.99490340931463,0.916148197914249,2.44728777219507,2.48085554687445,1.67356666106318,1.25030815109243,0.636064247806985,0.313209952840011,1.04185821444163,1.29134177845738,2.5054463742769,0.90205536285481,2.54098917098745,1.53908504424872,0.939634225493349,-0.285956423333096,1.3422061239908,-0.035155567562392,0.650295107782107,0.586376643576067,1.40410045296069,-0.363777106609902,-0.00976422050719306,0.986097048863559,1.31755210906618,1.15301021485429,-1.70079684199565
"ENTFA_Oxs_3 (GE) - TPM",0.879664498221728,1.4992799305804,1.58696391136852,1.57328950362775,1.34587289034274,2.65296460928332,1.56051175849906,1.73926417942496,1.15517742613595,1.64097667505771,1.05477795635075,1.10521022049536,2.94985196928299,-0.410633004627229,-0.548458981099078,2.13534754486271,2.34571974300327,-1.4729261549577,-0.988185565480992,-0.0783520610429679,1.92791270793902,0.371884615311383,1.11466034567316,1.31577121323581,1.32127350306711,1.57791104099765,0.208519914849784,2.31420040743469,2.22337245290061,-0.778371364183349,1.44096011939021,0.688573880560815,1.89571819618078,1.85645319431297,1.23713749880763,1.65001204703295,0.279099452954578,1.07550841636304,0.204078553277047,0.983450481336376,0.978598605682423,1.36964266773039,1.83027697041573,-1.27500543936544,1.88633361841571,1.34876108979378,1.45799356585311,1.10003070638727,2.04825156816349,0.483041957679424,0.19369523880375,0.457758402027116,1.40163724558381,1.0600101938635,1.16591096977145,2.15843135688266,1.92926009430802,1.25413821414128,0.738229991946961,2.59346057802256,2.62782260431998,1.97878379920956,1.38005397652189,0.330287529087727,0.883637163286391,1.13129202357335,0.786198120134397,1.52580125005758,1.24604664945836,1.54602046888061,1.53746620377784,0.919613608583592,-0.304514851483495,0.820667455393426,0.507642357064346,0.40374126225812,0.96696721236871,1.63699293476961,0.0043115206217037,0.335761269218289,1.50913246609928,1.74114821661183,1.14546258017106,-1.33121351823197
