"","FTS_RS00035","FTS_RS00040","FTS_RS00170","FTS_RS00205","FTS_RS00245","FTS_RS00450","FTS_RS00515","FTS_RS00655","FTS_RS00755","FTS_RS00885","FTS_RS01060","FTS_RS01125","FTS_RS01195","FTS_RS01200","FTS_RS01300","FTS_RS01305","FTS_RS01360","FTS_RS01365","FTS_RS01370","FTS_RS01450","FTS_RS01525","FTS_RS01560","FTS_RS01675","FTS_RS01705","FTS_RS01885","FTS_RS01980","FTS_RS01990","FTS_RS02035","FTS_RS02040","FTS_RS02080","FTS_RS02095","FTS_RS02185","FTS_RS02415","FTS_RS02510","FTS_RS02520","FTS_RS02545","FTS_RS02595","FTS_RS02750","FTS_RS02765","FTS_RS02810","FTS_RS02820","FTS_RS02890","FTS_RS03000","FTS_RS03005","FTS_RS03040","FTS_RS03055","FTS_RS03060","FTS_RS03065","FTS_RS03070","FTS_RS03075","FTS_RS03080","FTS_RS03110","FTS_RS03235","FTS_RS03275","FTS_RS03330","FTS_RS03365","FTS_RS03405","FTS_RS03510","FTS_RS03690","FTS_RS03895","FTS_RS10275","FTS_RS03955","FTS_RS04095","FTS_RS04100","FTS_RS04125","FTS_RS04255","FTS_RS04260","FTS_RS04290","FTS_RS04295","FTS_RS04305","FTS_RS04335","FTS_RS04390","FTS_RS04460","FTS_RS04710","FTS_RS04810","FTS_RS04970","FTS_RS05155","FTS_RS05200","FTS_RS05270","FTS_RS05475","FTS_RS05485","FTS_RS05545","FTS_RS05570","FTS_RS05605","FTS_RS05640","FTS_RS05645","FTS_RS05805","FTS_RS06005","FTS_RS06045","FTS_RS06080","FTS_RS06615","FTS_RS06690","FTS_RS06930","FTS_RS07200","FTS_RS07220","FTS_RS07250","FTS_RS07290","FTS_RS07295","FTS_RS07405","FTS_RS07450","FTS_RS07485","FTS_RS07530","FTS_RS07635","FTS_RS07640","FTS_RS07655","FTS_RS07660","FTS_RS07750","FTS_RS07755","FTS_RS07800","FTS_RS07810","FTS_RS07845","FTS_RS08205","FTS_RS08355","FTS_RS08595","FTS_RS08665","FTS_RS08880","FTS_RS08995","FTS_RS10650","FTS_RS09045","FTS_RS09120","FTS_RS09125","FTS_RS09150","FTS_RS10690","FTS_RS09510","FTS_RS09635","FTS_RS09660","FTS_RS09810","FTS_RS09940"
"FRAT_Li_2 (GE) - TPM",0.593683237827187,1.92544838650278,0.102928773348192,1.60899329236154,-1.15079234218817,1.11282389628223,0.530341685646949,-0.344010928578476,1.01693486203619,1.12611619516336,1.89164318259887,0.719241095911267,0.471203031957749,0.870538773727517,-0.467222514040296,-0.769507731930455,-0.424245251298669,-0.541205118076737,-0.486562977558499,-0.253948151409878,-1.30059846613842,-0.809767753368274,0.483964796884633,0.624990738705332,0.333788379896919,-0.383273499250424,-0.271040221383882,1.94777621323822,0.220285061373105,0.813720461965253,-0.52660756158536,1.26220602208577,1.41559018407664,-1.45396542076887,0.733077760545169,-1.39559797189922,1.43648414567256,1.51009028960093,-0.120343530345917,-1.07531507405251,-0.409567570106199,0.378937621451613,1.07596512128619,1.472677643449,0.181017586400023,0.878003825915679,0.851132427605395,0.191917260609596,1.7514840054751,0.907043560392779,-0.41545602847351,-0.0238152857407913,-0.25257600402518,1.114720953595,-0.098719274857659,0.452681401195192,1.20106859726432,1.83774860018401,-0.258039295791976,0.961670121450653,-1.21615475906264,-1.19184088476283,-1.40312879817269,0.488722842801824,0.919268024907954,0.519265478090344,1.59781355702165,-0.114615073492455,0.364222114372651,1.49418903582122,0.157438712165641,-0.19349490211495,-1.84475942525815,1.62504098095447,1.59473436641356,-1.40113172639375,-0.345316581472762,-0.911696792994611,0.188616924779479,0.00591550779227783,0.79059577462368,0.736029144200002,-0.245720938878048,0.423199948113133,1.13215717630172,0.926613590776214,0.332935163708424,1.21586421970308,0.390654004856978,-0.620932514781573,0.869305554856943,-0.454994979587736,1.31189826368206,-1.70307023648151,-0.316001628322359,1.28188580473232,-0.143086666698157,-0.697930714336925,-1.30724630299718,0.402967368221142,0.686641293859247,-0.791091769960176,-0.0794717265337694,-0.939426409147404,-0.0131032776421554,1.6316741017228,0.702059896044737,0.915604019659767,-1.31955231228595,0.588035463600857,-0.719640103600313,0.164463843116557,0.958481515097205,0.324880914902541,-1.29392269894975,-1.30301288353426,0.117756970027662,-0.318378847307902,0.370125572193124,-0.138060737768932,-0.1863527226913,0.570014885105712,0.419020707266764,-1.62771086219039,0.716171504367357,0.867332559239208,-1.27364398525607,1.14188613878061
"FRAT_Li_3 (GE) - TPM",-0.102282076966328,0.833768170123243,-0.287962896704398,1.03499909623915,-0.559635578487162,0.00264511423433848,0.0202146792355558,-0.50619066658502,0.341612110350941,0.429407128542662,-0.391976170645488,-0.0721525841475537,0.897462417086825,1.37367587621266,-0.269192367529694,0.244297786307703,-0.0811079376133226,-0.0684860531066058,0.211525637118148,0.654907545828333,-1.05794097561754,-0.795215029202661,-0.0927095025276745,0.0373055296522262,0.0576907407056135,-0.605782931794273,-0.417181769368887,0.163585218358264,-0.546485046610608,0.00530230204560661,-0.786364209678035,0.63306825093756,1.08003434604379,-1.1475012725607,-0.284477770472336,-1.22459873252816,0.962082775991812,-0.058482551746449,-0.575083251011052,0.372212839066234,-0.56838331068854,-0.482475875733136,0.605909380897879,0.37997235556817,0.790571054725345,0.643349416054705,0.332543910344717,-0.192624029103287,0.417498865239703,0.380586951912188,-0.782017265588722,0.809075929196455,-0.33057316940538,-0.351247276045882,-0.163995245326571,-0.451451809524994,0.147596554019606,0.7361684155216,-0.582813475031978,0.718137056000184,-0.8986956634086,-0.47463614036641,-0.70245044756444,0.680478578797726,-0.229801690809021,0.286348079606261,0.800728686710836,-0.249043606193694,-0.229893484991881,0.422555092644219,0.0718057233943496,-0.601683670207761,-1.9561225386916,0.442424119005477,0.519181725913597,-0.237901503396095,-0.290226612529874,-1.67939231764751,0.600183068433735,0.214250493990501,-0.0797865745034648,0.166103083735374,-0.245890308904724,0.122878088362216,-0.0132112986383944,0.277417214041816,-0.187222262530737,-0.207196920561495,-0.032695821224096,0.252766842184273,-1.79836965512584,-0.395612138040261,-0.15832504341939,-0.120633474228946,0.0642203519026709,0.222418365177233,-0.156617836779535,-0.486600872446367,-1.82460636551585,1.84767253674287,0.00389621154028158,-0.279528058557364,-0.196262504491096,-0.435730336609555,0.136380181018219,0.866754244808715,0.0859529101818419,0.573247022256857,-0.402178588948617,0.495837507663575,-0.406455486002155,-1.52031101217671,0.427880695137084,-0.510184817673995,-0.816141407441529,-0.198837139507222,-0.463637397389862,-0.525842930043736,0.120013965668127,-0.247236921252676,-0.574601430008865,-0.658582677483159,0.0495858603430367,-1.21850196335961,0.314630465921152,-0.059441591671365,-1.0494110385193,0.567823749309644
"FRAT_Mig_1 (GE) - TPM",-0.475225263164484,-0.309546971218455,0.46085556200366,-0.845164261607386,0.986840660399645,-0.152084098252337,-0.104770867018302,-0.29169925456544,0.170667213899422,-0.65701324959206,-1.39212910252224,-1.96244103850539,0.754175277788998,0.649493799887431,-0.0861687522762152,0.212676341133204,-0.324051380689007,-0.461564914273596,-0.0198358744090491,-0.291774733048427,0.657375887211166,0.660078729826099,-0.529072219532065,-0.670899673204639,-0.326814959995303,-0.515398226536744,-0.404679928743756,-0.541734954416069,0.708482216794516,-0.357392922659113,-0.42148456663009,-0.710852960625323,-0.399609817680338,-1.07980804814346,-1.32739962780558,-0.577182925461717,0.216963582452306,-0.110764864384809,0.554338793312647,-0.0493166774698218,0.0777774062279895,-0.807330437478812,-0.315354426978369,-0.805896846970116,-0.0623994215421531,-1.59383576646753,-1.37049395240656,-0.605409339453688,-0.773190600845518,-0.327152255564982,-0.796048764770306,-1.86314655431449,-0.761298478125085,0.306242675494466,-0.575943179917029,0.0457843343107409,-0.482167131807596,-2.1327147095787,-0.00523802517711912,-0.814810434941359,-0.453769261958373,0.285736181100626,-0.28083742966085,-0.474146670951136,-0.854645393242882,-0.181500816440376,-0.355374493901149,-0.826963612040816,-0.94958552958678,-0.337014515053237,-0.508081215696381,-0.798639375409028,0.67553616219586,-0.429291115212475,-0.430670791658248,-0.123593823204057,-0.329172199193699,0.0325540439999003,-0.324579192746138,-2.08216794530455,-0.331303573662637,-0.486773160120241,-0.192259823786315,0.747134106424504,0.348404131873853,-0.659802152380831,-0.30854004387892,-0.482302189234528,-0.438474830563089,0.723165007282797,-0.762469909716715,-0.0698941788109138,0.976662510585632,0.447770976824693,0.510638076678797,-1.10377423716268,0.0593581913161655,0.233863163552373,-0.28731689959221,-0.506693715840711,-0.371700112177316,0.00264620842943049,-0.230840674258988,-0.0945074222936018,-0.297997474897652,-0.715979154527082,0.473165021200952,-0.768716751177856,-0.433718505173532,-0.185739646201845,-0.642389044776172,-0.318523265254332,-1.14477466563691,0.169284583049635,0.404291509065093,1.83306651563327,-0.143305036769254,-0.459002961506784,0.285480697540274,0.128594550392527,-0.0738651447643043,0.465290444278459,-0.629840297762552,0.507035714408181,0.187897983904127,-0.0695642170033815,0.63104698493495,-0.776022807426533
"FRAT_Mig_2 (GE) - TPM",-0.412878140562628,-0.815174783791979,0.839017875157232,0.0630508197534823,0.876823385858885,-0.871119514253143,-0.432031787898816,-0.044225283924688,-0.579224591141566,-0.883740057764361,-0.476823912005709,1.49023311518379,-1.75174367231568,-1.03022156072815,2.06548133739632,1.47673989552512,1.50991489103618,1.2166381479722,0.201269285954945,-0.322903389515436,0.465063742047396,-1.15115777601221,-0.432634640115084,-0.680454219858655,0.884769403721155,-0.648159190760994,-0.461979043398802,-0.911917243697072,-0.481346666966136,0.00812881891419122,-0.836288754071085,-0.977239509462559,0.455113332262631,-0.903612980735823,-1.47291063227728,-1.11593949941018,-1.19857139569742,-0.841707753404233,-0.472544676275437,0.638398510684243,-0.00694133572232847,-1.16261263317315,-1.19089461613742,-1.08961483913686,-0.765974657932311,-0.473144002809126,-0.704181147972729,-0.390543228669783,-0.470473078492271,0.0839779891356619,-0.813329215520193,-0.391659885420655,-0.316889566715766,-1.05381338211796,-0.829182213933127,-0.900345323355475,-0.24098262696506,0.0973668831487734,-1.04679549775307,-1.41077337239572,-0.503349734411134,0.690779506515205,-0.119359331210981,-1.03109787732009,-1.18300064193207,-0.205319722795286,-0.49706009703634,-0.671349216615871,-0.447813904881533,-0.857046203062462,-0.267207249158972,0.954258767534183,-1.04059182336273,-0.773867690143188,-0.730944427899995,-0.0629535846067148,-0.397916702648136,-1.21166512911589,0.643505182824653,-0.57306980080785,-0.496145748411498,-0.279678286612428,-1.15107496420152,-0.166778600574149,-1.26359791936644,-0.169721736945774,-0.30510154399365,-0.43307341596964,-0.404143942052821,0.323259715610052,0.156704756259287,-0.643143396832066,0.031913943379694,0.750939128869199,-0.726554322042299,-0.441521747083165,-0.359827687690001,-0.919583646166511,-0.733082216543544,0.738672771629987,-0.599441430234254,-0.137773503040421,-0.396665396342451,-0.154164223107861,-0.222033589164403,-1.10150749682417,0.167524211997039,-1.1301776026881,0.255456557444879,-0.202131864167051,0.176192196457134,-0.0622668060479822,-1.45501475674571,1.11050681515707,0.425939114965179,0.650070710171355,-0.198680821810384,-0.391047464590792,-1.27586357601445,-0.527628302597883,0.354863642322957,-0.106709787954137,-0.77677238316053,1.23919442269567,-0.769140144854789,-0.514902274308222,1.56125444297046,0.229326103883131
"FRAT_Mig_3 (GE) - TPM",-0.28948361268877,-0.508370887054457,0.498787807687632,1.10847409814477,1.13716102200797,-0.139339186831223,-0.0944673012549828,-0.0883966126330471,-0.631845803376423,-0.55888748567946,0.424387721040235,2.09009521146264,-1.71707669943099,-1.02730183964025,0.757885707145447,0.260097445997445,0.479066240771784,-0.552366090015598,-0.737629266050535,-0.380735076903689,0.644303076030413,-1.12807454065268,-0.359295953185077,-0.502084045692246,1.69914003166275,-0.57802498076517,-0.430008808336079,-0.641783181384866,-0.504568420230699,2.33956935743399,-0.581292055734347,-0.529819038269995,0.786245199513762,-0.882960713880901,-1.23632304235605,-0.730878373386989,0.00820020417212549,-0.612056743278723,-0.254421728187867,0.883344695723547,0.126659250331333,-1.06441578934763,-0.981756479232638,-0.759868694751457,-0.736537241391209,-0.33521262319434,-0.497540229819583,-0.193172367814059,-0.165656556413534,-0.143902609642255,-0.731827738343082,-0.358182531494627,-0.0979803352388285,-0.900031535003087,-0.647079264030964,-0.460088084208628,0.0195978799797296,-0.16303128345397,-0.813063800408717,-1.60385072939173,-0.696225316911502,0.468758696619308,0.317395697151846,-1.16649691393802,-1.19828601513044,-0.0204186687362428,-0.0657726655809791,-0.69324553969978,-0.498028683232226,-0.564588549134923,-0.136360178101994,2.45351538720084,-0.973367151593647,-0.434990620410737,-0.598585355421117,1.12219221348149,0.0961920232008151,-0.229321933142191,0.326376194863528,-0.815286940660666,0.0977906339231141,-0.0896046300047468,-1.12525187296237,0.0497200019977815,-0.363798171398382,0.191905850184388,-0.389972812130265,-0.231403044355653,-0.369635525328689,-0.338953043875792,0.63969022624414,-0.633862861807198,0.181299527686137,-0.161800558262034,-0.335824579790004,0.00314588664173313,0.0693690913988342,-0.988343860653336,-0.516606173146211,0.432263118095131,-0.562072911602729,-0.30509391016652,-0.0910939093800918,-0.116549170142053,0.228446487691579,-0.949134799232547,0.102040927899587,-1.05621281105953,0.0486342539831692,0.0579652504578519,0.288068450340259,1.01120225761685,-1.22992831244562,1.69959579651687,0.777949256769888,0.303333763398383,0.274880037319455,-0.296963456303361,-0.860469622246861,-0.511405278431597,0.447594146319497,0.553648971405198,-0.39646502768074,0.914708847048217,-0.410592195803309,-0.240501666057658,1.26065173111584,0.158863573687641
"FRAT_Nd_1 (GE) - TPM",2.92040455873651,1.84381529058134,1.45696630923632,3.05390801901405,-1.14377858164597,2.1861816668303,3.49319091909778,3.05887136525863,1.0871422277347,3.41825593444206,2.10527616011238,-2.06946872029181,-2.49514365750133,-2.85849969778543,-2.2300844458019,-2.09751210172681,-2.1241845809061,-1.95583691947973,-2.24308557547698,2.18856941794205,-2.75654844937007,2.13549159133896,2.43447144742119,3.42009110993069,2.24513935322282,2.76947331378127,2.92428943886978,3.00715564959549,3.51414091274423,2.50160883923592,3.21965145651887,3.22233791910829,1.93659933852906,2.22604923709804,1.41350617404143,2.71243634223506,2.02900540110033,2.39354578816982,2.6793818050147,-2.28465850680215,3.0615281698235,2.35698957136931,1.74440431321391,0.309090256502723,2.51961125299182,2.10266315747219,1.24269107438164,3.23350989154319,2.31747565684573,2.12654100214443,2.80064047603739,-1.95525035307546,2.7131715147184,0.628917161969989,3.12941426653319,2.49767463118566,3.11091483864198,-2.06541082339016,3.1686178880834,2.89626635888717,2.09460872949849,1.4860161621114,-2.44838977658222,-2.29005964836991,3.1848106255216,2.49884606169257,3.13370091835147,3.2450462966212,1.51019593388117,1.56538373741802,1.43149810192897,2.65669175958598,1.43567406302896,2.7550574226048,3.61348489120977,3.35890610563636,3.24091362501598,2.00979018552975,-2.219233754287,3.6966665440752,3.10805677468942,3.6285763614556,2.69723021586756,2.69631813466489,2.2690868690547,2.53814544575106,2.3810717009204,2.41115061131875,3.00701015729872,-1.789662864572,2.78986311740888,2.97738668005558,0.518643973554705,-1.40721391179958,3.30671471718221,1.7339819807886,3.451573298238,0.854628081815307,2.50203982528002,-1.50552888257709,3.17557548779803,-2.25729062660148,2.39243077612704,2.89999136158528,1.7713931028234,2.09854125042467,3.18662708238613,2.29834626274058,-2.19865776599872,3.86147782209228,1.99369136319292,2.11736039854488,1.7122873906194,2.42288826244884,2.40097635313562,-1.39992036842332,2.21058471533753,2.32353328595419,3.12156178731817,2.4698321591904,2.51430482005663,1.96570678699914,4.14133363171008,1.91074441794188,3.19309944258887,1.72806068857406,1.80145407907756,1.62504821939012
"FRAT_Nd_2 (GE) - TPM",3.62783759272667,2.95266129588558,2.83511988371959,1.3801766033688,-1.68967755762562,0.876445790691462,3.06418701516214,3.56361663960275,2.66166931141824,1.90109482201743,2.52581983525884,-1.82623674074095,-1.69039171883832,-2.13099774853123,-1.8370519809362,-1.83609737101332,-1.66707011654083,-1.82447655187058,-2.21760063101204,3.82465052146215,-1.86174241017612,3.59184026582304,3.22662466861094,1.12685236898135,1.08490537500391,3.25456453569402,3.36759130271882,3.14563682295615,0.724595676266434,2.12032209177941,2.6246459135938,1.89455710837774,2.65301299075686,1.23243976332899,2.51238779678806,2.78376109494931,2.82332437125527,0.671505844134936,1.64923671091985,-2.32952725886664,2.40409431887448,2.37457793510705,2.96295479318912,3.10044118728032,1.98554930799279,1.35250864114613,2.49066247806568,3.1458711081718,2.5147475288649,2.2238361164218,2.82338618679465,-1.95360397026935,2.10950522864015,1.72122088884115,1.8588868251556,3.18375551493934,1.77667550032702,-2.26899507213752,2.73533245847514,1.61213859941252,2.53096054419154,3.45070234201596,-1.86217454356546,-1.73229149025496,1.7770107194264,3.69359512185287,2.57182795047794,3.16420524084767,4.1558721496059,2.80241346138675,2.22718618294069,1.96395884425804,1.50133529697236,2.31023031008688,2.22735588052676,2.10720391590373,3.57187300396756,2.28253881736687,-2.2684442565266,0.936648157355375,1.97618941586781,2.46474353723926,4.01148016948454,3.05245993208169,1.28024342973831,1.89658451855443,4.14624499201549,3.6384015472669,3.4087016577841,-1.10568006793489,1.25207046177987,3.05197565452614,3.32925452792776,-1.47618812746372,2.6693800279769,1.04383117687643,2.82959661600773,2.97000020218732,1.71967468344151,-1.69757283533249,2.0660549558044,-2.25896885031405,3.8865875594313,3.03450633836367,0.0513818519380188,2.91886002396879,3.2107478960615,1.46417859777413,-2.06867953870392,1.94347928831167,1.75422884848232,1.4179639677316,2.1822112403282,2.47113119578598,2.13542084437605,-2.15848991047479,3.73538379555692,3.61500321132386,3.00152186164184,2.91493667848337,2.21477391913325,2.58112417236742,1.97395621723763,0.0450388060312042,3.03522751469123,3.45430552477534,2.72262106788929,2.2630269118497
"FRAT_Nd_3 (GE) - TPM",2.59763303039422,1.33019167087473,1.13642134001884,3.23943389187467,-1.68967755762562,1.33130931003159,2.90039639109876,3.0126841174149,1.96377426242512,2.47948208958299,1.50294824291418,-2.14157774240295,-2.42983818292692,-2.68616705011108,-2.10578120641363,-1.9524970143589,-2.05701423577547,-1.97427867081659,-2.21758718362353,2.01135461806917,-2.59769045762839,2.09054150964339,3.52005379578758,2.27969045134683,2.64485020815716,3.46493309804339,2.69163941584013,2.11776554984764,2.49050459030249,1.61121276708342,2.87225931881683,3.14662555520265,1.76753761981591,1.26455721805987,0.728830831596853,1.29515737540524,1.33966945660881,1.98620060346266,2.53531795655093,-2.53979743349838,2.85955051643544,2.25552210481334,0.974340962131979,-0.474399729860115,2.96904569646283,0.819942740238306,-0.0445986442128198,2.71695256343699,3.06819438681153,2.11250057824792,2.02752945114318,-2.17453066062321,3.16304493427648,1.14849948877573,2.41469516343477,1.17278291934542,2.15407721033084,-2.50594896684896,2.66196792789143,3.14548507568702,1.72187958623363,0.946032041839159,-2.44947384374348,-2.49783196875787,2.78907250635545,2.84525816946236,2.75928035944655,2.59703923644821,0.916290776757816,2.00430867820692,3.18866017452066,2.00972875952525,1.06412391444823,1.9858601264767,2.06144294279941,2.47377127644131,2.45888793058199,2.60743311030833,-2.59086165039137,1.38708612710244,2.66288500338681,3.04626753911699,1.74469699208914,2.47581326063283,1.91276098972467,2.79004083902844,2.8078808762922,2.17084451090729,3.04960690054029,-2.63059427602481,1.2067063346114,3.48132748751505,0.104864438487277,-0.962428403023523,0.987660729429432,2.08322463353451,2.50658756137138,1.52260086116797,2.67033719839856,-1.0271531390812,2.55541146858893,-2.18373301258547,2.60651542563165,2.97556462105986,2.17727823019422,2.01268739701566,2.26895938336259,1.73243918460357,-2.19439496841372,2.27101213952513,4.50114776762218,1.55845547537441,1.84005409436947,2.74244578132449,2.46682172267039,-1.70194365791173,2.6331479307925,2.44619153893789,1.64348005120569,2.92836792213212,3.96426306446179,2.55446728340397,2.6392517776062,4.07971623326694,2.60645927658278,1.04592957306465,2.53016038895737,3.70445051303213
"FRAT_Ns_1 (GE) - TPM",0.278253871053323,-0.298728365661026,-0.120192586827206,-0.908091399192675,-0.715716945391673,-0.22075008716417,-0.345638540542611,-0.0170527313157429,0.743815979720794,-0.064325598236675,0.815478994716921,-0.343625171388245,0.289706957550744,0.330636439090571,-0.185534138729869,-0.127098245412513,0.289265524823374,0.512566299461372,-0.178104164181634,0.638249705623047,0.438020474962784,0.42875251166536,-0.385111035838695,-0.184411755563956,-0.180978070143138,-0.0778211987854485,-0.645198395086113,-0.00488406926208954,0.675654874481278,0.593455525457738,0.0595069571338524,0.269180204959768,0.517716945834816,0.829597453981248,1.26871920132376,0.872048896049979,0.193743446380318,1.20153948057573,-0.56733112756795,0.413403273021239,0.0903426580578187,0.919100434598104,0.167074419645797,0.321646878643841,0.379166233023557,0.202921622264303,-0.106359639543303,-0.29202576729932,-0.492786116835813,0.159679515128878,0.0216604473539655,0.824708050265798,-0.459192411683016,0.942375549107255,0.3280393088193,0.639569592998757,-0.0524988832477414,0.525320732898889,0.105762286596121,-0.108171471586072,0.130397201853975,0.546402200529167,0.015567324637271,0.223721845618335,0.662941438127579,-0.244951259240889,-0.246362308741475,0.099435493780066,0.215258322263858,0.280512856704566,0.334944058285016,-0.340359302154482,1.17168153600211,-0.58482204711729,-0.0331590926335406,-0.356484554247026,0.274031883539926,0.873383709582763,0.0982967504221284,1.04140664585525,0.754736214563397,-0.184586177186104,0.543596129929365,0.113071178874877,-0.181406265629916,0.948632908108569,-0.153554459971727,-0.292984700417896,-0.23721000078196,-0.0648462331718958,0.319993336661857,-0.0624549471727537,-0.0285773131217256,0.550209924926628,0.547944250159355,0.42897960587802,0.547882389934406,1.02697296158162,0.888648205723173,-0.019210268948733,-0.082103239479062,0.603881121191578,-0.386354926996647,-0.488534733707854,-0.119432852451135,-0.172963130602371,-0.173589194194038,-0.0942093134502892,0.0227422326633182,0.111882035090296,-0.425681053720842,0.674755735145067,0.198823310152895,-0.152118272830369,0.369189502473161,-1.01864382299569,-0.690258804516228,-0.0219114139451048,0.60417570301945,-0.366951666657147,-0.573215086473776,0.71607477216822,0.282834249163584,-0.984376046906173,0.0610505886759914,-0.244653200949408,0.324935448546181,-0.725255656995703
"FRAT_Ns_2 (GE) - TPM",0.0498589299343885,-0.139394405731789,-0.18754779150565,-0.0280381967089715,-1.32679124154806,0.0496283424611801,-0.205298618497778,-0.0526064836613991,1.90603887301625,0.158119243673989,1.44011042463401,0.325130775368852,-0.184608766336745,0.155231229068251,-0.359813060132794,-0.438048525715174,0.247357426577759,-0.223306581258623,-0.141983930162332,0.548501823510543,0.706360657165862,0.0126586428816282,0.0758832266388706,0.0507967076949748,-0.207979958716869,0.169396345129243,-0.504730110376475,0.27709844145481,0.640617077920557,0.937516691862007,0.176903841730463,0.84326259095028,0.69443976270919,0.126641480243493,2.45929503428065,0.602561554582609,1.22299184660895,1.41215880365098,-0.820515017432727,-0.0193152389692917,0.561334167262962,0.607064403708978,0.0972750791903556,0.140777095364021,0.783741658812012,-0.117553748790361,-0.223050111947204,-0.366957384828025,-0.180089406277785,0.468950443689628,-0.106831159762453,1.38192952680893,-0.0135510386986799,0.288016392791178,0.0803113268337704,0.750967944794676,0.217676696341995,0.568331027897534,0.133494304841472,1.02600153233207,1.58836255394164,1.53457568303091,-0.132944132635051,0.538995185898415,0.234743679122885,-0.0710891920908963,-0.0131873591972863,-0.0436956335828435,0.160455850205504,0.457342995049512,-0.109166920716141,-0.117754878180611,0.558114837811873,-0.496237605382562,0.0575516657062415,-0.365510245198994,0.0338033246630692,0.913590289518342,0.152564994830566,1.34993194599013,0.829668764552378,-0.0976713141856109,-0.0575307187282204,0.470604854143734,-0.377708083823503,0.730901115025924,-0.0482911778595523,0.151377754077159,-0.0291372834770908,-0.300604828420552,-0.395498336787478,-0.303533136597028,0.824471170604154,-0.33183428894738,0.654667248800324,1.24391309575018,0.315954932849871,1.01769787574393,0.572177190174244,0.30100395019426,0.24991969710051,0.596840922603865,0.215939648738397,-0.203750194556388,0.115812686793072,1.08977915661049,0.0390784525889697,-0.00022342830962242,0.296451009147906,0.3045984591102,-0.128898651580379,1.08858832019337,1.68499872161963,-0.0736490249626066,0.60015960446402,-0.687400169641067,-0.221383835441629,0.374033938463153,0.260322333603573,-0.2221900179596,-0.062979282567225,1.78636318878222,0.499516235765784,-1.04896886737795,0.0641776531314992,0.623513638353799,0.185230892756244,0.143517727664865
"FRAT_Ns_3 (GE) - TPM",-0.0359747339879695,-0.204780314542436,-0.0234743481740656,-0.353294847693759,-0.225011839788949,-0.221696858954411,0.0345571280920509,-0.10565726947549,0.171795519970389,-0.154912431905201,0.790346081850721,0.314917868833788,-0.0634283961213251,0.21553074780443,0.0442139105849095,-0.75033914406668,0.538140323795024,0.382829169043756,0.495944006693356,0.321199803834205,0.615633977684047,0.173690988618389,-0.139912976562383,-0.138644575981573,-0.842601431190626,-0.264271457943199,-0.517765870598714,0.224219174177849,0.650931955773447,0.845324416496596,0.0410037052622019,0.486064137797861,0.278143154560371,0.606785189707765,1.47758556150488,0.638972394331547,-0.0539228919034987,1.06815318702902,-0.807024405155996,0.47590688523854,0.381010891867765,0.560585974538364,0.0818395003115074,0.384953143838032,0.798842482564235,-0.128302309269466,-0.175185822641257,-0.407160468043925,-0.567911386647548,-0.0390896211042132,-0.329429862236899,0.94065116600733,-0.46633633895973,0.406051797025683,0.0615139993114392,0.217916273718884,0.0846050003204588,0.135578452831802,-0.097358658905713,-0.0505398071900486,0.194804638236223,0.451317345383878,0.127916156582962,-0.281075924044742,0.112022534353515,-0.418354780404009,-0.123549743765389,-0.196894147554174,-0.108493278365503,-0.157764787376247,-0.753567681330958,-0.619643597297867,1.1997374685571,-0.739477834066536,-0.0963698137316123,0.246163947301612,-0.0593202113710802,0.360554012054662,0.572152363102579,0.274877707848383,0.336643566244968,-0.219409713328563,-0.169468541595569,0.0562394664530217,-0.434172102939992,0.167072167380451,-0.319371178848783,-0.311767524983833,-0.161503121824164,-0.146647073147736,-0.0510308097065105,-0.382801753223226,0.674006368159016,-0.22565043755579,-0.0455508168518558,0.452064055147565,-0.137452489205261,0.953336898529202,0.268490980460888,0.48090826695658,-0.130906010259763,1.51985716569394,-0.615588593912862,-0.20817132270415,0.150724280599645,0.286329719936207,-0.245108743530453,0.204760537311944,-0.136671432423172,0.150317169828056,-0.157600138132096,0.778282232941808,0.886970552968831,-0.790527716927162,0.268293222567536,-0.728264237283034,-0.474081052909455,-0.665892298450607,0.159283442619704,-0.567098497801899,-0.354872166720939,0.848069655363828,0.68572501955554,-0.656353272554823,0.0573333063257434,0.287946161273048,0.19141299102934,0.172703828899949
