"","HPG27_RS00135","HPG27_RS00205","HPG27_RS00300","HPG27_RS00325","HPG27_RS00330","HPG27_RS00335","HPG27_RS00340","HPG27_RS00345","HPG27_RS00520","HPG27_RS00555","HPG27_RS00565","HPG27_RS00575","HPG27_RS00580","HPG27_RS00620","HPG27_RS08105","HPG27_RS00740","HPG27_RS00750","HPG27_RS00775","HPG27_RS00855","HPG27_RS00865","HPG27_RS00955","HPG27_RS00995","HPG27_RS01040","HPG27_RS01050","HPG27_RS01095","HPG27_RS01105","HPG27_RS01215","HPG27_RS01260","HPG27_RS01390","HPG27_RS01455","HPG27_RS01460","HPG27_RS01590","HPG27_RS01600","HPG27_RS01620","HPG27_RS01630","HPG27_RS01635","HPG27_RS01865","HPG27_RS02050","HPG27_RS02125","HPG27_RS02130","HPG27_RS02240","HPG27_RS02245","HPG27_RS08165","HPG27_RS08170","HPG27_RS02470","HPG27_RS02475","HPG27_RS02505","HPG27_RS02580","HPG27_RS02585","HPG27_RS08175","HPG27_RS02675","HPG27_RS02740","HPG27_RS02835","HPG27_RS02985","HPG27_RS03020","HPG27_RS03105","HPG27_RS03120","HPG27_RS03125","HPG27_RS03130","HPG27_RS03270","HPG27_RS03325","HPG27_RS03465","HPG27_RS03545","HPG27_RS03655","HPG27_RS03890","HPG27_RS03940","HPG27_RS04050","HPG27_RS04065","HPG27_RS04110","HPG27_RS08220","HPG27_RS04170","HPG27_RS08235","HPG27_RS04295","HPG27_RS04415","HPG27_RS04420","HPG27_RS08240","HPG27_RS04465","HPG27_RS04590","HPG27_RS04730","HPG27_RS04750","HPG27_RS04780","HPG27_RS04820","HPG27_RS04860","HPG27_RS04920","HPG27_RS05105","HPG27_RS05285","HPG27_RS05345","HPG27_RS05525","HPG27_RS05575","HPG27_RS05595","HPG27_RS05680","HPG27_RS05725","HPG27_RS05780","HPG27_RS05830","HPG27_RS08300","HPG27_RS08305","HPG27_RS05945","HPG27_RS06010","HPG27_RS06015","HPG27_RS06045","HPG27_RS06055","HPG27_RS06145","HPG27_RS06235","HPG27_RS06240","HPG27_RS06650","HPG27_RS06670","HPG27_RS06865","HPG27_RS06890","HPG27_RS06895","HPG27_RS08320","HPG27_RS06975","HPG27_RS06990","HPG27_RS07215","HPG27_RS07220","HPG27_RS07225","HPG27_RS07245","HPG27_RS07285","HPG27_RS07420","HPG27_RS07450","HPG27_RS07455","HPG27_RS07505","HPG27_RS07525","HPG27_RS07620","HPG27_RS07650","HPG27_RS07685","HPG27_RS07695","HPG27_RS07715","HPG27_RS07720","HPG27_RS07775","HPG27_RS07790","HPG27_RS07795","HPG27_RS07815","HPG27_RS07980","HPG27_RS08020","HPG27_RS08025"
"HP_G27_Mig_2 (GE) - TPM",-0.174077655955698,-0.945269866998721,-0.0126831063151177,-0.151084639989074,-1.09551991867836,-1.39493483391745,0.518757536150622,-1.48172820840156,-1.06267083831109,-0.36257095201364,-1.23914778129711,-1.04127593713432,-1.23359865443829,1.70312933918559,-2.05407100561177,-0.844411788041719,-1.37756844081714,2.51765281233902,-1.01017198653147,-1.43564676810169,-0.417832864408734,1.15259307809415,-0.264371450314277,0.66323185727874,0.795569389082422,-0.248403731349238,1.30055419790874,-0.911115060920459,-1.57484627683367,-0.869904137427203,-1.07017288545593,0.0985464821131157,-1.46963836531246,-0.69295358148193,-2.19984012834305,-1.49568501637931,-0.661957672649342,-2.02483288036101,-0.846518943796198,-0.058542589294402,-0.75919839416089,-0.286309141427171,-0.174077655955698,-0.632680408960828,-1.24120750937774,-1.14482978616887,-1.55047380940314,-2.10170823687299,-1.27163060178909,-0.929734687776451,-2.06672082927696,-0.463369132735697,-1.55516823415543,-1.58350296831291,-1.88985033399686,-0.68539156749554,-0.885239075597754,-1.15175794704225,-1.16221976995574,-0.99169594657047,-0.905263785999613,-1.15901832915509,-0.582251414627413,-1.81860013649077,-0.465037884212839,-0.57640985939056,-0.941076049558377,2.05746766191427,1.02509894141587,-1.68532722509284,-0.2730066161262,-1.42839481665218,0.363412994634926,-1.55404764124067,-0.737909021972838,0.15912779936888,2.31480064747931,-1.2177477165757,1.34679678821524,-1.77993227501737,-0.456781892160331,-1.04118333579073,-1.38438270088616,-0.55673098834034,-1.13676681703392,-1.38582760684687,-0.404370804727853,0.254537508953346,-1.95067711327701,-1.81814492657103,0.735927310850573,-0.908868184981157,-1.41341910043298,-0.796157438893673,1.2248553991221,0.30113340839785,0.291822390295218,0.304306276208886,2.23240411916774,-1.37008988400352,-1.37924146291116,-1.10087171228972,-0.0166810910990561,-0.764886212073609,0.0571256070299207,1.13712815557169,-1.42888942585764,-0.838768079039736,-0.605051802000483,-0.439952894707554,0.59180248547898,-2.25293850625362,-0.570882829999503,1.13451087000517,-1.03685347200755,-0.336581948791997,1.26225171626697,-1.64994376311111,0.469261699322506,0.0353112435336626,1.15847381960466,-1.56066958114099,-0.765214111704438,0.716198433009962,-1.47734918230474,0.341333083913961,1.30136264995284,-1.78820228985407,-1.60890181132518,-0.930945458213273,0.339073490229002,-1.57147993422772,-0.888449350768432,-2.18203370827669,-1.99445952798296
"HP_G27_Mig_3 (GE) - TPM",-0.174077655955698,-0.945269866998721,0.203613236248133,-0.042999956596813,0.0355266682180971,-0.943381647215972,0.235730401609122,-0.10069412611626,-0.79473983873357,0.0269667694951019,-0.706720722342481,-0.626922309621253,-0.857398602319945,1.22681234378944,-1.70192014815359,-1.14810127434995,-1.30282253507541,2.38438802607947,-1.07798468685114,-1.20623622455562,-0.147649224452436,0.752062253129981,-0.0276358359416432,-0.447009194568779,0.651494692163079,0.60129119582746,2.19717456603509,0.663748442955659,-1.51146180957899,-0.389767645730022,-0.779732222657449,-0.51373732064332,-0.113906581513141,-0.806293665700567,-1.34227843511331,-1.8646080148525,-0.231527038372357,-1.94570897066962,-0.567672580315455,-0.0996814212120868,-0.0705161247729155,-0.170032431184264,-0.174077655955698,3.03545506688495,-1.93376654317197,-1.52268023011668,-1.39348194157398,-2.06406934176567,-1.60965943980006,-0.820647645824798,-1.82803389181419,0.411489851291025,-0.967474532256895,-1.55371446244993,-0.406458363547308,-0.699980080413601,-0.314586296137505,-0.28648710168268,-0.970041136511971,-1.0034247283742,-0.979097996274463,-0.769847138670268,-0.0533595535021446,-1.80906679666059,1.00388548035839,-0.585718182228616,0.313122103414858,1.40986371064203,0.080752208997994,-0.600804755438212,-0.023368532587999,-1.60603300186006,0.874423859919254,-0.641173534372162,-0.511938454648518,0.494026531682522,1.82395999065545,-1.0748507421899,0.715387144642334,-1.53956236078809,-1.30434500367518,0.601217798833619,-1.19119779389279,-0.745801224256012,-1.19428188832496,-2.02627071993613,-0.16016327280283,-0.780142900380875,-1.71675667198999,-1.78080742341395,0.413328805002439,-0.926975264622986,0.23039644278563,-0.411167430474903,2.09975854681093,-1.37422293084651,0.559065626414811,0.142947633380749,0.908588588191008,0.125836891191587,-1.33952551326741,-1.12897688019061,-0.749427041832053,-0.0218121318702444,0.41486753130491,1.9119528639184,-1.29817563611568,0.281493126926538,-0.944131476394467,-0.693422025381707,0.0931119316103124,-1.53435114283661,0.578767874630101,1.44261591329797,-0.592860365623476,-0.144123851815383,1.04727330539001,-0.792940441613017,0.303207658965398,0.982409481931798,0.918551840585362,-1.75587444815579,-0.289655444295388,1.15056111414302,-1.18502410461438,-0.890315378285788,1.62959546881973,-0.862281112041601,-2.02360092677479,-0.640533055965846,0.57143232488017,-1.3962814556665,-0.753668552057305,-1.80292724120227,-1.41560470980493
"HP_G27_Nd_1 (GE) - TPM",-0.174077655955698,2.29803300063052,1.3478128391951,-1.17356932931334,-0.917946266735436,0.312526729576265,-0.251297341460611,1.02293710120668,0.0112261584979714,-0.571525664780009,-1.09786748505506,-0.581382277880962,-0.295285389694091,0.131852629432397,1.22790297965978,-1.33550291701664,-1.46171116031253,-0.651737792714716,0.595514006646139,-0.790748134272774,1.72077153744645,1.13557780018,-0.24744102097228,0.0781171939990686,-0.194998212757722,-0.176294613964245,-1.38816229656475,-0.555440173409607,1.19178897906138,-1.07106619415923,-0.85044187665866,-1.34328571783267,0.0552354310260099,1.46190994333307,0.53266165027906,-0.10342589383812,-0.281443632445705,0.874661350162162,-1.37434222509662,-1.0461576153175,-0.472614224503082,0.261136595757661,-0.174077655955698,0.0521448943561941,0.538613023246548,0.277088717267192,-0.208400694793359,0.586629925347745,0.872997255103021,-0.453513029691567,1.4741593312073,-0.00365568044196934,0.0342759999665791,0.517197931255552,0.04095560428252,0.784019756416206,-0.969190730547937,-1.33576601493688,-1.65766456876376,0.0214936152423228,0.854532180948882,-0.13442486878306,-0.582251414627413,0.814638684009278,1.42921442638763,0.1306626038157,0.898810127890475,-0.0548064358549741,-0.412713012582367,1.01434925282569,1.02502454334387,-1.18101686743555,-1.56110615767674,-1.14926797605391,-1.28897623923529,-1.81610447856651,-0.252640395939432,0.405210282197571,-1.38615899325615,0.945745844662712,1.05867569032913,0.883160819223308,-0.902565950842205,-0.654142814009049,-0.277743700373361,-0.257577390271085,-1.16087727487119,-1.50216865610575,0.340523526053465,-0.24894444882501,-0.159548696313876,0.566128572397176,-0.283877705783653,-0.892696125351714,-0.737586338290542,-0.162403244008788,-0.553708186710833,-0.710742601582003,-0.964103801204005,0.41418144047794,2.35219381663423,0.850626255660724,-1.67679171012935,0.0456944312273746,-1.15286775251846,-0.842325023253892,1.3567143954278,-0.765020604327329,-0.315444130062058,-0.707719007971816,-1.69994561842094,0.670659537529992,-1.61303550802017,-1.43910189398122,-0.712487319319666,-1.35647993190248,-0.0829980433115463,-0.294989603917576,-1.07653770564716,-0.421333792344859,-1.12654037272783,-0.0933762634594894,-0.97652124866153,-1.15197199976051,-0.0159018382721361,-0.490936512672048,-0.375489528382802,1.71482818201199,0.979398204580244,-0.680691972852298,-1.33636557015849,0.843049997615432,-1.45181970350343,0.116701144696638,-0.0401534180623755
"HP_G27_Nd_2 (GE) - TPM",-0.174077655955698,0.156142607093128,1.00923120294882,-0.811561298327453,0.357484269846191,-0.830650005710598,-0.976295145584169,-0.981390466276599,0.486401284560577,-0.720339766522054,-1.23754277733784,-0.55110611637912,-0.47688830161048,0.321275759994934,1.47126559340743,-1.72997256263925,-1.39528265604028,-0.226462786173571,1.17375094383153,-1.05973444027633,0.875622071387198,1.25246701830135,-0.211011233812875,0.364937552848577,-0.260878751395666,-0.0818571714396617,-1.21778252957259,0.151584719135252,1.87366243116712,-1.0112019017337,-0.822105768795155,0.165432206484627,0.987950489693066,1.01465405651045,0.305804585929555,0.518464510763442,-0.685275297004395,0.98624567105825,-1.50063266777875,-1.11808473649055,-1.73470936570146,0.432422057019454,-0.174077655955698,-0.632680408960828,0.82417065790329,-0.742126365884095,-0.528907058883277,0.762507370365503,2.03315998224806,0.578980040132123,0.939390385937258,0.474262414005701,-0.159761372461488,1.11994145535897,1.24633429275319,0.991263951254989,-0.868918071719393,-1.50354198728782,-1.61682000340039,0.0834129165886819,0.756727107070953,0.181804837133803,-0.103218053100723,1.22528907287268,1.15015546601502,0.0846474416079823,0.688213570711677,-0.662705036858785,-0.351461450314887,1.06507025867494,1.07379578640464,-0.35790825807179,-1.36739571074378,-1.036396172152,-1.21406791707904,-1.10711195533156,-0.10113051870539,0.872091671865964,-0.731435116401894,0.856806797271351,0.526466811162565,-0.941744664781313,0.270100513130812,-0.76379649348818,-0.0337978990290484,0.347502594289942,-1.2263110274935,-1.64055803281115,0.826036664258167,1.01413923670967,-0.289101343794677,1.74239058734897,-1.03684735814095,-0.770344957904556,-0.949314225590309,-0.474003152849809,-0.426919376651507,-0.425576414038101,-0.795514558972696,0.0355739483319611,0.773989093025763,0.806988811914227,-0.38403942967053,0.194998854663308,-1.11816279743848,-1.05852616168652,1.8859930053611,0.229573099020511,0.666115903026398,-0.774575888077723,-1.09158397189807,0.829365340976989,-1.24834336179585,-1.56575333876513,-0.501234609299791,-1.33922650029037,-0.0445217680203514,0.463625960266327,-0.889150151870112,-1.2194493761801,-1.18390033747384,0.0997021412046434,-1.00941480838875,-1.12880875700662,0.664392066433712,0.669846707821577,-0.857466332767377,0.738069311601611,1.09629303717187,-0.746979660358868,-1.303555479686,0.565893053669573,-1.48342633650502,0.341568252547518,0.204518523488609
"HP_G27_Nd_3 (GE) - TPM",-0.174077655955698,1.21036475146226,0.708005535002443,-0.128624629793615,0.922283697278247,-0.342807693659732,1.33541874295703,0.0850531856785072,-0.0901539227465892,-0.67082508833713,-0.651189546482667,0.299143599617988,0.501739861869363,0.212718778533322,1.92400931945951,-1.08373479591876,-1.6249081071059,-0.106619045869669,0.420598965398014,-0.701850941348237,0.728441741905262,1.49951190582307,-0.184939562304936,-0.247073954170758,-0.38084929083063,1.04904443449536,-1.1707970968363,-0.21181014325645,1.18552865707918,-0.36420615503921,-0.402311788004547,0.0625131484847288,1.32382717217621,-0.160643424364331,0.231330121480499,-0.230085383242373,-0.41248118068557,0.769448056670325,-1.26572480116991,-0.831163779726359,-1.70481738396867,-0.33271996338022,-0.174077655955698,-0.632680408960828,0.39740532521559,0.644204328821364,-0.721943086940988,0.265865724324105,0.819599849190386,0.307496215379992,0.335384272358943,0.401487814196591,-0.284368195975633,0.34147554723209,0.477002105450708,0.828482291769272,-0.60797023644913,-0.701700951775704,-1.00928596865611,0.546048371960541,0.722248979419627,0.285108196548089,0.0552774191897221,1.27729481017298,1.7541875095806,0.0987377147020143,2.11118083143397,-0.792973337814098,-1.48841632315823,2.17245604882749,0.618917624603403,-0.0347763918349263,-0.915946854994141,-1.0842003622544,-0.989560146791378,0.138161967962556,-0.463056414254011,1.10685169026168,-1.2609937597472,0.796151422997106,-0.126854058176972,0.820749641957647,-1.30558184726736,-0.8586100765913,-1.11386497405318,0.347083525240694,-1.22961928656752,-1.22478324271729,0.574454865486239,0.520279988101832,0.191836700628338,1.46372152717255,-0.359542024947884,-0.831232171136451,-1.19704428480318,0.135950826664738,-0.238781812105133,0.103675177640906,-0.742432878172725,0.793170866148507,1.54512853879312,1.03401693280239,-0.0138507815523268,-0.0343147671228493,-1.0752796647183,-0.897987298705176,1.29253010767582,0.437145940848043,1.08443733747549,-0.804463295177933,-0.714010045279989,0.509806963407556,-0.533954123255204,-0.947339812886061,-0.250857522913939,-1.12660170348337,-0.374312258740931,0.367957783587762,-0.856249940254832,-0.648638781458994,-1.18048943987314,-0.146960512907749,-0.951122376188041,-0.583534967957042,0.562492821511224,0.133241368241753,0.0457851058044698,1.67492216280632,1.18015175278026,-0.557103621779952,-0.918458946500423,1.47009951829463,-1.4838594256705,-0.0769380800254024,-0.176688728672336
"HP_G27_Ns_1 (GE) - TPM",-0.174077655955698,-0.156541447316167,1.03831750760373,0.164634762704676,-0.155429262552625,0.238820156081321,1.51426130263181,0.130599348771444,0.506508967352876,2.45578305700677,-0.562867591432518,-0.132506374446311,-0.313397505171407,-0.745694296206645,-0.44785645894414,1.08913929553244,1.51496968439975,-0.568617466496351,-1.77680887092558,0.441224591015767,-1.27999732453091,0.166423834164483,2.97237275974581,-1.3086454506957,-2.0411144383199,1.3247190767072,-0.0877808256631022,-0.860994588868023,1.05624797128023,-0.538238318068942,-0.651177302382604,-0.801105920389327,1.2698774918531,-0.0758262462134536,-1.16851964503433,-0.938571051040971,-0.847383407914348,0.607241405691449,0.365399651000925,-0.593826739809475,-0.58344638848446,-0.568696674008461,5.57048499058233,0.20002193401614,-0.393913688273573,-0.643636709102197,-1.07319525498349,-0.682855335130963,-0.912064832215849,-0.37852460120087,-0.481901257980924,-0.596985755931522,-1.2578431696516,2.09982974276494,1.10421598576944,-1.22514104124267,0.418199736884632,-0.141225320885895,-0.338257498400199,1.68918698579458,2.31330915707582,1.48430561785994,-0.582251414627413,1.46412050141488,-1.07472758720244,2.49287352780484,-0.604986343529466,-0.511178017713875,-1.68531512716762,0.284249760321597,0.902556222765645,-0.376745485990103,0.0177201940306246,0.867491058673214,0.561878527595241,1.41083935131376,0.6474208754302,1.66236568343357,-0.00464059906723876,-0.689998554538544,-1.71366298561708,-0.694269699430886,-0.189998057547631,2.06441105300592,2.56988011824787,-0.8822875524261,-0.921353746033927,0.541440904130413,1.84790377559347,-0.179244054497594,-1.4299194177054,-0.777101798091776,-2.05284256629012,2.74632100184962,-0.775508348509452,0.00717648525361496,1.03249823278574,-0.0317387128149566,0.199040993838326,-0.434675274986338,0.0997002770476253,-1.23145786030605,-0.680330897426583,-1.07521172778462,-0.46066711235599,-0.251222846470349,-1.1800326519246,-1.23118302713211,-1.65863917346455,2.16732865544127,0.481725476040248,-0.714856149699901,0.292662300057714,0.757075624288784,2.13248082511005,-1.08318203168633,-0.467510438519249,0.205909651349391,-0.625318895854118,0.577125742056372,0.518978336423895,-0.717398569753826,-0.677063227284091,0.526450933904766,-1.58971535482902,0.0427163228177621,-1.10168879155835,-1.68994920091506,-0.241066606657064,-0.284027052350047,-0.369161733506094,-1.14448303890657,0.107074401423911,0.0290267441636058,0.600623917689069
"HP_G27_Ns_2 (GE) - TPM",-0.174077655955698,-0.565560257384552,1.28009984298471,0.184926850891968,-0.921233736440783,0.774327567919011,-0.35637436593269,-0.446785969561135,1.06399896741263,2.78806440518665,-0.310699972062859,-0.158696442862658,-0.34191658662278,-0.323073625226862,-0.0301944753836335,0.324698883601253,1.90158274777983,-0.0801251693730536,-1.61851032902319,0.506890117050889,-0.947125278463452,-0.0171656331411776,3.22150638139858,-0.787694592040681,-1.96664261576692,1.9544130423747,-0.115795299304913,-1.03232138422475,1.27695150818857,-0.523766112927086,-0.698040720056882,-0.696230246285949,1.45140124411847,-0.177836934972197,-0.613001601158426,-0.97039026871174,-0.19117180352641,0.150228413220389,0.59214428483908,-0.523506609728185,-0.262398870692865,-0.791118156423733,-0.174077655955698,2.57435586599675,-0.34367887387787,0.44055023362727,-0.991433214835329,-0.849534291398738,-0.324135991596797,0.470381648062504,0.114439432848924,-0.259876010955302,-1.26449559504991,1.62736829652003,0.0327266250598985,-1.17209700578877,0.34513848807036,0.162872418219643,-0.278874965555107,1.86107126860068,2.33188245713325,0.793845809351254,0.210448105168119,1.11081167437809,-1.02008233365448,2.64411696993046,-0.582459241424333,-0.378455171248356,-1.56403144278521,-0.10500441346105,1.03971097632942,-0.586983547467414,-0.00844622153859992,1.16601672623103,0.583073445389453,-0.253502287088721,0.686293080215304,1.8851811430937,-0.205161775346795,-0.785345426500731,-1.1895194562814,0.308329595369836,-0.152448105952468,2.43588752034584,1.8626776444809,-0.493330219995847,-0.802946702582724,0.577899045145691,1.9109677026277,0.186540776371004,-1.55036475934499,-0.615704556671667,-1.98707225031837,2.7523661532239,0.168414490793442,1.01989680917742,0.993620910231226,-0.060754305054437,0.0330461723626729,-0.236152146257413,0.402831404121574,-1.25763442538996,-1.28100155950829,-1.2857888861849,-0.401542545268293,0.572050581907404,-0.75560885029044,-0.927089017194839,-1.23580751564112,2.77602560863314,0.403223154671714,-0.823827072728199,0.107933425372554,0.707244343214288,2.36673188538617,-0.922790052820574,-0.403748205235718,0.307868084017633,-0.472115473429097,1.14414601785774,0.825707481664963,-0.80166643194479,-0.73406120448855,0.484552756847464,-1.6625827841791,-0.701059930525192,-0.756154024299611,-1.39862563086078,-0.0668125994209891,-0.281122560607162,-0.237845371525884,-0.990030319371363,0.18113396722895,-0.0122560455374052,-0.230824916537842
"HP_G27_Ns_3 (GE) - TPM",-0.174077655955698,0.121755430888271,0.473369187904882,1.25939275291324,-0.29126515359797,1.24335918547038,0.731345713452732,1.35732679290083,-0.198594593860549,3.51503131527714,0.903640538035638,0.907958737955563,0.471390718203506,-1.10537328698968,-0.370743127969492,9.24005144475939e-05,1.68793451730887,-0.876369596180237,-1.73174880059728,0.65323010729273,-0.896336364353483,-0.794680136244827,2.82058365560972,-1.59328287109975,-1.50696262919971,1.0686341138132,0.382550963278302,-0.173592716718914,1.10100323961151,-0.203367242699248,-0.28163935880777,-1.27601073197711,1.15208422092111,-0.400698476329833,-1.47148776476563,-0.942091310719401,-0.541227715052396,-0.945086556330762,1.32724652520724,-0.303527520539627,-0.910577782422548,-0.800837496616116,-0.174077655955698,-0.632680408960828,-0.485115072506875,-0.421101440375861,-0.753519806897499,-0.823174861299106,-0.783512652580996,-0.376708246065255,-0.534413684639878,-0.150097475435824,-0.773976926530993,1.86074872425962,0.553244053474574,-1.56088685509101,1.04681542568839,0.334971307196266,-0.0414165431773097,0.940460135212488,1.65199755742748,1.22760016474467,1.1945023307512,1.38107188448762,-1.95447181504897,1.96213145430024,0.128532391794934,-0.586360651092591,-1.72128972400072,0.281347745930126,0.889253081357184,0.139794415466571,0.199404373268415,0.713334998192878,0.650784811904939,0.959155715359821,-0.0217215870283047,1.83391088179442,-0.729011452954081,-0.234981470621212,-1.45249062486216,-0.0772090263272982,-0.262728058845569,3.21684840218045,2.82264266798388,-0.433791906749666,-0.856351744618493,1.22432859960326,1.48628868623123,-0.596989462081579,-1.53658890250481,-1.02229809411173,-0.920443704594101,2.56107323243585,-0.852211286947004,-0.0215562649432484,0.333258797021347,-1.57843568220735,-0.876270112524259,-0.246967957356057,-0.302112963853933,-0.987127220109319,-0.651881627163428,-1.1154430220822,-0.308491183360445,1.32689147014044,-0.636815865203474,-1.78842016240387,-1.5268285004666,3.27351352542857,1.32011185411626,-0.633408920815412,0.0968569601152026,0.383676512896018,1.82017611138645,-0.666852083182079,-0.829414909198182,-0.816488311988132,-0.900474082626719,0.787675795682035,0.310814976381351,-0.359105760657251,-0.410686670590139,0.630985111149307,-1.48342579290272,-2.16109740734684,-1.59940095310221,-2.00736895881056,-0.366675176478513,-0.58163646238352,-0.240888356614329,-0.84161387176492,1.45060598047749,0.135948492960866,0.88918483994605
"HP_G27_Oss_1 (GE) - TPM",5.57048499058233,-0.757944442926384,-0.0603475938598824,0.67848261315922,0.475516083538996,-0.8611803095302,0.17895093042064,-0.290381872349198,-0.027424281165325,-0.555722872286479,0.250651039301835,-0.691808771289888,-0.562571281322195,-0.50901724921614,1.1214398332925,0.921165085818731,0.691903882934748,-0.86601474052649,0.0768053081622121,0.259660577141767,-1.05235560598104,-0.117056810683603,-0.710840329317341,0.401655785898098,-0.27863957129644,-0.480794231404044,-0.888866171385354,1.11509233961495,-0.953466512130277,0.34492214691891,0.366195680156674,2.07756862282083,-1.02029115665941,-1.06801706707969,-0.156844521876386,-1.36771716842973,-0.0206497006775765,-1.34492174289615,-0.256839117069833,-0.450542652128931,0.654803656843186,-0.643834810171268,-0.174077655955698,0.15839705521859,0.662612478615058,0.634771596409309,-0.0962455357019445,-0.228016241524701,0.3320278644156,0.501987580633335,-1.20257077522261,-1.10367765531212,-0.17526620862381,-1.66453830874855,-0.275607216434643,-1.22045504989759,-0.308629894808604,0.200243375151582,0.701407917132685,0.417402913842077,-0.56921708044456,-1.44847979984532,4.14316937261271,-1.15380047797511,-1.67948700665293,-0.539573457816503,-1.16071584814108,-0.351506904597944,1.77097582627041,1.58913689123201,0.562142058177107,-0.363695764649852,-0.762705096497847,-0.334491666585282,0.0221632318263556,0.350237480953247,0.263817321795749,-0.38532669551475,0.0748848938498232,-0.272127168293828,-1.55269360454286,0.128958861519259,0.286264181469067,-0.24734210765935,-0.463876995063449,-1.44536298465312,1.06002497759689,0.433575937223576,-0.893646024482411,-2.03552048133048,0.697318290414426,-1.47059625118124,-0.2607535643651,-0.151153349357352,0.900230939314471,0.463062070964845,1.77439538374651,0.323263647955865,0.058168847371235,0.0252555501729,0.140075167965002,-0.663287687225061,0.794783182350143,-0.0207550557733919,0.667393845159235,-0.863437476897235,1.44240471703153,0.271157685709628,-0.268743666120164,0.0210913461570969,0.94644584404319,-1.68261721566839,-0.688441944292079,-0.801012252344052,-0.626918446334905,0.835730232773731,-0.386606327595536,-0.838932038281809,1.03279471718202,0.0259063360536531,0.539354351331185,-1.0820930010355,0.363977160137887,-1.11545521147009,-0.615978539640662,0.368042648592062,1.16697129289528,-0.400083764788683,-1.26895908305365,-0.660428705078935,-0.44860282739846,-0.920278558561137,-0.707447109867201,-0.982625009948707,-1.30346934441041
"HP_G27_Oss_2 (GE) - TPM",-0.174077655955698,-0.648246822509796,-0.110201199078733,1.23270589036826,0.511063954932721,0.679255852659193,-0.810697290388335,2.97090948884088,-0.0929223507076447,-0.424913555572482,-0.247159438072325,-0.693029420510236,-0.640596763528342,0.133165573805739,1.12244172419321,1.657029905008,1.29622545177667,-0.767697881587745,0.0805349353265208,0.582342666239124,-1.10103993508602,0.109603923718142,-0.534735250444672,0.0466785757767805,-0.0837102194030583,-0.342857554123128,-0.592496614718205,1.27555329287118,-0.768266903177777,0.0378227074739345,0.581027737429029,2.14292446554376,-0.682281872814754,-0.692799652778439,0.395210165637746,-1.02296287963307,0.133936178246537,-1.23643014844234,-0.329981077975885,-0.381097687006969,1.86639352769231,-0.133697330005214,-0.174077655955698,-0.632680408960828,0.768413278943565,0.177695412055098,0.131613277900126,-0.187560195934519,0.845124801191107,1.41329211418687,-0.674259741231877,-1.12747153107897,-0.198722786561669,-1.49620259582451,-0.867546978760782,-0.848247232830158,-0.595701416207236,0.201569061949962,0.851579966092266,0.817221288687107,-0.545708928569404,-1.5402188749646,-0.582251414627413,-1.28410791977268,-0.297564563214408,-0.515512090707173,-1.07682327949965,-0.540580347574907,1.10254104596491,0.416191614200851,0.943312274855168,-0.287711527456003,-0.952133222859337,1.05366623409833,0.299216341328703,0.451318361211425,-0.117970588844748,-0.0724135525182946,0.380713425167432,-0.167441315108784,-1.43858163537732,0.382549307020546,0.107714417106771,-0.242672669755457,0.840247242412076,-1.79650351302782,0.895445222579604,0.28195381496725,-1.0917523597977,-1.88473325552016,0.55528136638534,-1.36816917736924,-0.232071886719742,0.0235968483684603,0.446797743621143,0.0130140452346551,1.67302274232954,1.0507315993305,-0.279114416127377,0.283437333706641,-0.447863800252732,-0.593718901643916,0.54288294738335,1.18731268479106,0.515837736591813,-0.688628410445159,1.45059792996598,0.847007023011766,-0.927934467766545,-0.0744841584990378,-0.250161220904693,-0.498851386062686,-0.423423999063458,-0.734678296982078,-0.565994657414633,0.962505219907885,-0.184136865696279,-0.852991224985715,1.05449956579175,0.117277559159447,0.608426393435598,-0.948145831646893,0.278769901932215,-0.743230343856271,-0.215622650773328,0.0692729013140624,1.59124241786385,-0.458394379600007,-1.29957139812745,-0.780987061241005,-0.446571710112365,-0.506579374389598,-0.90446645182235,-0.66173710675843,-0.918381754934947
