"","HPG27_RS00025","HPG27_RS00085","HPG27_RS00095","HPG27_RS00100","HPG27_RS00115","HPG27_RS00140","HPG27_RS00145","HPG27_RS00150","HPG27_RS00155","HPG27_RS00170","HPG27_RS00175","HPG27_RS00295","HPG27_RS00370","HPG27_RS00380","HPG27_RS00385","HPG27_RS00505","HPG27_RS00510","HPG27_RS00600","HPG27_RS00625","HPG27_RS00650","HPG27_RS00660","HPG27_RS00665","HPG27_RS00675","HPG27_RS00680","HPG27_RS00690","HPG27_RS00705","HPG27_RS00710","HPG27_RS00810","HPG27_RS08110","HPG27_RS00835","HPG27_RS00885","HPG27_RS00965","HPG27_RS00975","HPG27_RS00980","HPG27_RS00985","HPG27_RS00990","HPG27_RS01000","HPG27_RS01075","HPG27_RS01125","HPG27_RS01160","HPG27_RS01165","HPG27_RS01180","HPG27_RS01345","HPG27_RS01445","HPG27_RS01475","HPG27_RS01495","HPG27_RS01500","HPG27_RS01505","HPG27_RS01550","HPG27_RS01610","HPG27_RS01805","HPG27_RS01870","HPG27_RS02025","HPG27_RS02035","HPG27_RS02060","HPG27_RS02115","HPG27_RS02155","HPG27_RS02160","HPG27_RS02275","HPG27_RS02330","HPG27_RS02365","HPG27_RS02410","HPG27_RS02555","HPG27_RS02640","HPG27_RS02715","HPG27_RS02720","HPG27_RS02725","HPG27_RS02735","HPG27_RS02860","HPG27_RS02895","HPG27_RS02980","HPG27_RS03080","HPG27_RS03085","HPG27_RS03100","HPG27_RS03165","HPG27_RS03290","HPG27_RS03305","HPG27_RS03310","HPG27_RS03340","HPG27_RS03345","HPG27_RS03350","HPG27_RS03355","HPG27_RS03365","HPG27_RS03370","HPG27_RS03375","HPG27_RS03425","HPG27_RS03440","HPG27_RS03445","HPG27_RS03480","HPG27_RS03495","HPG27_RS03510","HPG27_RS03535","HPG27_RS03785","HPG27_RS03790","HPG27_RS03800","HPG27_RS03805","HPG27_RS03845","HPG27_RS03960","HPG27_RS03970","HPG27_RS04075","HPG27_RS04100","HPG27_RS04145","HPG27_RS04150","HPG27_RS04230","HPG27_RS04235","HPG27_RS04255","HPG27_RS04260","HPG27_RS04330","HPG27_RS04360","HPG27_RS04430","HPG27_RS04490","HPG27_RS04580","HPG27_RS04610","HPG27_RS04640","HPG27_RS04665","HPG27_RS04925","HPG27_RS04930","HPG27_RS04935","HPG27_RS04940","HPG27_RS05170","HPG27_RS05190","HPG27_RS05245","HPG27_RS05300","HPG27_RS05375","HPG27_RS05440","HPG27_RS05445","HPG27_RS05450","HPG27_RS05455","HPG27_RS05490","HPG27_RS05495","HPG27_RS05555","HPG27_RS05565","HPG27_RS05740","HPG27_RS05805","HPG27_RS05810","HPG27_RS05835","HPG27_RS05840","HPG27_RS05845","HPG27_RS05880","HPG27_RS05900","HPG27_RS06100","HPG27_RS06175","HPG27_RS06190","HPG27_RS06210","HPG27_RS06215","HPG27_RS06220","HPG27_RS06315","HPG27_RS06320","HPG27_RS06485","HPG27_RS06665","HPG27_RS06715","HPG27_RS06735","HPG27_RS06940","HPG27_RS06995","HPG27_RS07140","HPG27_RS07145","HPG27_RS07200","HPG27_RS07355","HPG27_RS07360","HPG27_RS07475","HPG27_RS07480","HPG27_RS07490","HPG27_RS07535","HPG27_RS07580","HPG27_RS07590","HPG27_RS07595","HPG27_RS07615","HPG27_RS08330","HPG27_RS07635","HPG27_RS07640","HPG27_RS07805","HPG27_RS07965","HPG27_RS08000"
"HP_G27_As_1 (GE) - TPM",0.579834274528135,0.0706682789798816,-0.567568703407244,-0.613526856528172,-0.531384554149716,-0.88859982776346,-0.660202173222867,0.140570676280599,0.195443814206562,-0.343162892584392,-0.436860496690935,0.490804527754142,-0.159880069753827,1.14173968075843,0.818328086479856,-0.390777157587404,-0.48188936892727,0.112860217516917,0.773830846243826,-0.235917241748808,1.31979607877603,0.416416646840346,0.112835698868642,-0.243703074912495,0.610744743403785,0.169371907332781,-0.155696882204615,0.125312317347799,-0.0520764850343811,-0.0788741796786922,1.86654625541904,0.0571322808731474,0.894829080287121,-0.403388791145556,-0.638359047501348,-0.314381839662473,0.840490712022758,1.24836939690789,-0.831243699206756,0.0106400029312502,0.364158126909821,-0.418470629721085,-0.243021901799715,-0.00282947300114828,-0.891074469886272,0.175993250260693,-0.0489497502393034,-0.0509394053288818,-0.414732379760232,-0.657474387009414,-0.3385704535638,-0.147467824631382,-0.360104726481261,0.600117591115372,0.397274025938415,-0.755164883364215,0.670102254925473,0.211694774164526,0.694484191353425,-0.601378263866851,-0.386455328056026,0.741742747029802,0.731672062024573,0.094509992710129,0.992270424053795,0.542247599951712,0.74525193107442,-0.60109029942432,0.409043986159231,0.450388703981314,-0.252081208733905,0.466409872819349,0.507462551055369,-0.779758659122349,-0.285003167167016,0.198308295813975,-0.434391737446824,-0.502147519460176,-0.371927463886251,-0.403476805278859,-0.483884096536166,-0.278893711876257,-0.49078117782327,-0.376791419115783,-0.367747782547484,-0.624682088548291,-0.541684101630216,-0.53468901915585,0.435673947045742,-0.993386353020091,-0.800656540326483,1.08471757767094,0.834976967612332,-0.250247038917772,-0.369485836961918,-0.658006524121276,-0.445558585478409,0.197794866351943,0.4141716690233,-0.213271294764007,0.866293606512073,-0.0393444601437139,-0.423002054959684,-0.622893204481775,0.179185094456136,0.300418187211218,-0.527127462195455,-0.760738914759463,-0.25063262618762,0.462462984257902,0.346852259956461,0.124236114284502,-0.233901458512431,-0.011643881849258,0.731642380690005,-0.442758044579589,-0.455717117182788,-0.339531289437486,1.53208088850983,-0.0538280354687191,-0.520453169683372,-0.222454395617712,0.229314944229083,0.129315048362389,-0.457599578537813,-1.46802179845469,-0.578732378927876,0.460356342318175,1.40270392382182,0.976995008042446,0.785957339342205,-0.330697293994228,0.047252060068551,-0.341557469617837,-0.0352755613233803,0.206966318254195,-0.432366892932046,-0.358667652419808,-0.352375552872095,-0.778993501280154,0.538698265010398,-0.0532693801902604,-0.528061909122151,-0.885857924725676,-0.36696765771949,-0.277646930761504,0.570761944738082,-0.106746267676014,-0.941670757140179,0.141852118369303,-0.397904366414783,-0.0535932023675983,-0.743958402426764,0.250996769371861,0.691629097451238,-0.0233048080366267,-1.20284349261218,-0.203194637921632,0.584903492328165,-0.0651127672753524,-0.376285440257322,-0.253123542582286,-0.469622816077891,-1.29500727714601,0.547459972607289,-0.282184679495179,0.207523798075134,-0.386738006642601,-0.526796580245332,-0.386743295720859,-0.522523445828253,-0.585617931459128,-0.57115936966194
"HP_G27_As_2 (GE) - TPM",1.57306130135538,0.136287057650634,-0.583433361141693,-0.621502280395452,-0.480798392463555,-0.861794761961245,-0.920057708050376,-0.215531849960318,-0.175694711165075,-0.426762558774267,-0.445799314251513,0.0381191016035052,0.180429103701341,0.708121264851794,0.559457096153049,-0.514666312683478,-0.445121444205124,0.141701317683979,-0.0510577832790865,0.0465638158896743,0.784297991810045,-0.0371189071578492,-0.0722816604330536,-0.288186534758997,1.18483816018625,0.321573352866618,-0.251072418667137,-0.17697911829785,-0.300926713032413,-0.233473735338182,1.15850747008489,0.332666393983438,1.01207800839588,-0.56928678149047,-0.332126403686992,-0.800452903511413,0.876814518849124,1.42426223449023,-0.879773779634651,0.00635190259398626,-0.082769200722763,-0.218220104192366,-0.276837780099321,-0.0820653338469552,-0.937649814064462,0.246069610529396,-0.13776287041611,-0.26954904507606,-0.326820163422303,-0.618965362463559,-0.342502525851751,0.191622166417532,-0.49900394378597,-0.114289103598048,0.0813364797346665,-0.776409045731445,0.749224554387389,0.27364288546044,0.239166211507579,-0.575015113876404,0.115595390155264,1.08226197325084,0.749243864757143,-0.15624545365931,0.473871196446731,0.703856425228747,0.586378347046039,-0.441938869751723,0.146481343743226,0.110497231459802,-0.0294364804630474,0.464850041749627,0.177723858133051,-0.892946848215468,-0.382704502321298,0.397481253417064,-0.467077059515082,-0.500650854355327,-0.542401443857064,-0.504962137597715,-0.630368232282344,-0.420185326669568,-0.53327110959492,-0.428296140263511,-0.406833419622276,-0.364714626702064,-0.504511436153686,-0.509801063594339,0.383701332474081,-0.997416332089555,-0.800443327339927,0.878639666727411,0.347962119968645,-0.730509585594205,-0.571099924352612,-0.620376995539473,-0.333169447966872,0.0375934581606349,0.412190138407729,-0.0701823030875609,0.698654790831918,-0.140550498198462,-0.557523845737111,0.413381706178462,-0.345802821225418,0.538794335629137,-0.572092998585971,-0.847530236800046,-0.36461763538246,0.398407974658344,0.0272934999395811,0.311773282511198,-0.266298795968659,0.105280737917343,0.114336024923104,-0.705102858570736,-0.278921318494484,0.16227333249165,1.01469132027993,0.276126150346148,0.140089332514948,-0.363217432413161,0.138072050955424,-0.0567673605599497,-0.386993046919441,-1.24891385842093,-0.780723449848816,0.625343861313376,1.19717162747773,1.25585681294186,0.286881944121658,0.220850616298715,-0.445717766678229,-0.346124167965017,-0.0986761851705413,0.474903050164134,-0.460758787353916,-0.54521593152151,-0.371373464175922,-0.679575090035336,0.353726474757599,0.0364607926091968,-0.48940536112184,-0.243323498266756,-0.618110421596953,-0.278011225721936,0.667653474475586,0.0455266989493583,-0.562043233285485,-0.0875574772122832,-0.281693871859878,-0.21621701862537,-0.314442136645067,0.719698492359226,0.453142526529333,0.125096701039363,-1.23605864487163,-0.369692967995081,-0.0467557204400638,-0.402810281834742,-0.196725080179596,-0.198309174173271,-0.323056484313044,-1.36845096500082,0.38862522001322,0.226712114458823,-0.110114532799687,-0.598620395830885,-0.527423892736376,-0.349969965154707,-0.590582061520779,-0.57309593741255,-0.553588486871461
"HP_G27_As_3 (GE) - TPM",-0.54643874221579,-0.311733907559867,-0.246369077697993,-0.349639443933998,0.0828831370514516,-0.410407290115347,-0.572366551499041,-0.452428638344702,-0.679714571641836,0.451447250384994,0.213027837146998,-0.393543177446738,0.111713651998109,0.394157703103838,0.189651269727001,-0.76226213107434,-0.27553196336213,-0.467782725996991,0.992141035769333,-0.135573455975432,0.672817976027799,0.336148068313981,-0.249262049285688,-0.455696750578762,0.809109624458429,1.12313334830837,-0.733942392805268,-0.175435849851103,0.145767950824215,-0.334042148194495,-0.00322441348219245,-0.443013482979098,0.373216881417829,0.532931360289558,0.204652606093485,-0.315651112735172,0.59853935025809,1.11679358582539,-0.625573254265623,-0.21212393865886,-0.166740770160325,-0.0717996421861515,0.57753891884537,-0.193784828308847,-0.912127293222337,-0.185095276217607,-0.336445943682606,-0.358882278067651,-0.552830504529383,-0.80250189456581,-0.210966516440674,-0.387318799789044,-0.322688050079641,0.70133507713565,-0.261935338112208,-0.581540924376063,0.941956589205609,0.165747888254753,0.43336771434265,-0.0988093749817406,0.124452973783862,1.10703256786931,0.859837240404021,-0.542023257741366,-0.315031478126815,0.0903657770929502,-0.0385496061334935,-0.282936494300504,-0.21234035232591,-0.2917997061276,0.2790961192713,0.734060334926808,-0.100425033343784,-0.593610500413519,-0.618078003815669,-0.145278567091842,-0.347334139289963,-0.325042581397211,-0.63398769072795,-0.666692955690606,-0.702311594202198,-0.668970674288903,-0.474404746283626,-0.624850585380752,-0.544288482204328,0.0351424314521465,-0.494988474389791,-0.518313275248257,0.345144595888149,-0.634911639397606,-0.543433302115989,1.67010936710547,0.47751025232192,-0.189382497434705,-0.754274752342216,-0.456731426341046,-0.216199638392006,0.352182171808676,0.58852098987388,-0.646650126685618,0.263850578666714,-0.376110192943394,0.0096574909095915,0.554440740927801,0.577727910235931,-0.636622698797494,-0.481782186694019,-0.696184390539781,-0.0699910684970787,-0.485311245530505,0.0441749043931642,0.280098778910553,-0.399139193702025,0.141998818836613,0.12740672658602,0.327819724364353,0.640597523430621,0.0880217515316252,0.407448055770709,0.672318309450726,0.126572014199421,-0.0891099158946443,-0.0845554108935746,-0.126387483325999,-0.0252336654799377,-0.701963998616448,-0.50058865457513,0.372047206583963,0.486461502747101,-0.0083262318724843,0.0967449713664821,-0.420422875856871,-0.523427592304206,-0.250946390373858,-0.0316090394094981,0.284287202861012,-0.360690945898215,-0.452147487664437,-0.282386744195889,-0.607171667397218,0.941038678482851,-0.381050828827007,0.235785221722356,-0.446303578839537,-0.648573411590416,-0.368048323096856,1.23678287091534,0.151739252288345,-0.301922206391981,-0.518331567665138,-0.766594096761303,-0.300088631393404,-0.256389663446014,0.373699034797114,0.372357720265128,-0.69086212115965,-0.690198460443296,-0.278673081639982,0.126583401113818,-0.430456294108813,0.632608861882117,-0.095007390294668,1.14406448077869,-0.535985206125964,0.765263681632976,0.883820756966762,0.413106699828637,0.0582449737467685,-0.353350989546474,-0.373610108289505,-0.0789657810074846,-0.626383645601486,-0.556123895552061
"HP_G27_Ctrl_1 (GE) - TPM",-0.265687944298308,-0.370155938320257,-0.41244919444734,-0.324057723947434,-0.679717323698689,-0.563477086032525,-0.931404439081467,-0.469422456142179,-0.210891136885971,-0.113660846503325,-0.619457381883969,-1.28336251744358,0.835981453595003,0.0577389156907112,0.164967908233123,-0.636153628505961,-0.159121025192312,-0.0700501594895457,-0.455759234377086,0.741799819105814,-0.150580954149873,-0.478749862881108,-0.48400252341299,-0.632981959663791,-0.217082652035187,-0.103137278128557,-0.277271927038713,-0.135833616148632,0.00965345088943971,-0.459282165071867,-0.108310750022106,-0.560917648177314,-0.301618975761196,0.335123114868888,0.85031033680706,0.16323373921835,0.600100437404342,0.71746818635933,-0.351165643093954,-0.243702001542318,-0.0688225785572715,-0.56782071364345,-0.282669037709552,-0.0680642031001954,-1.0353056140467,0.0252483060013509,-0.499965699034308,-0.545041526128952,-0.639892806644992,-0.610113585604471,-0.669482313789793,-0.501556295273624,-0.609367798252275,-0.575122677492646,-0.685116596142284,-0.418666165124149,0.186983497461355,-1.23039863340595,0.293722544337729,-0.0721923070536608,0.122107071363398,-0.0601528678961761,-0.49999894104471,0.525245899252792,0.79088600742242,0.155815710327483,-0.0283982275367837,-0.108498535475521,-0.205338672305693,-0.386565773105767,-0.694356773357652,-0.281669760568012,-0.868355123549033,-0.00947113041198599,-0.455692493826937,-0.188755573741821,-0.420317875950631,-0.423533131648009,-0.396001481427879,-0.332194196396607,-0.376924854078191,-0.405421507937458,-0.512744930823737,-0.483357025148053,-0.530171388108899,-0.107444848274168,-0.441096644977839,-0.557891346082154,-0.986583244935172,-0.406135701025744,-0.0142613008520002,-0.258140339749252,0.470698057508803,0.143609068903875,-0.598629181411033,-0.547605452755285,-0.299263948216782,-0.301636674762653,-0.264511647549599,-0.402607130554733,0.250198625059309,-0.430076488753133,-0.584705015090023,-0.0795182494731455,-0.45865737535386,-0.612501112761465,-0.646343200770568,-0.0681548500407233,-0.656798709937051,-0.161182254339501,0.625981094459482,-0.880122527517947,-0.525347857252451,-0.697054296467608,-1.33940330383173,-0.276999373526458,0.209485980779109,0.343106036949375,0.739439539446887,1.03040101206187,-0.396260111343424,-0.468477093727671,-0.947669262220049,-0.663790621169603,-0.103585150430006,-0.549193109634017,-0.821579475147299,-0.6546272274512,0.49214832988368,0.296827422992415,-0.976205395380827,-0.680843254579406,-0.192446141549912,-0.490581513839639,-0.747671988838964,-0.174784475987807,-0.339129608320503,-0.338515382418713,-0.397827599513434,-0.457823073454052,-0.497384645602373,-0.590200023358428,-0.6158519113509,-0.725448811198791,-0.489910959373468,0.00117432315349149,-0.56772090021438,-0.437815080122481,-1.14073826587743,-0.838909207830647,-0.268306747175186,-0.492531062348642,-0.968800235609125,0.704932217082571,0.0754452704774754,0.0537945911591495,-0.888592945844875,-0.291127881088397,-0.125927560584623,-0.664789374915988,-0.338539868398343,-0.393235327644553,0.314269293249652,-0.554701503041347,-0.402418387369128,-0.228833621762826,-1.02702341859328,-0.722733726739902,-0.409426575525953,-0.388112923584894,-0.801631094989205,-0.303454936275551,-0.591969962005554
"HP_G27_Ctrl_2 (GE) - TPM",0.811077661753843,-0.28516840002095,-0.461008793653993,-0.308242096758355,-0.341692123703532,-0.671199055430807,-0.646565296636848,-0.241341776427782,0.146842465649797,0.457660381242637,-0.0672472078808874,-0.636362224078908,0.476715702397542,-0.507318182131957,0.291649261971018,-1.03036180613945,-0.228268866802145,-0.084456750029869,0.739275762942932,0.73047513003821,0.23636483312174,0.00755837750218667,-0.565515938883216,-0.735766779294166,-0.00400213334479232,-0.172203405009214,-0.260456937329982,0.0247261284075495,-0.282060598233206,-0.428643381175031,0.471640200530633,-0.767186311443361,-0.271686981192623,0.368967956405259,1.12872977065938,0.750986445547311,1.68160120404767,0.0160098376488141,-0.309018600426415,-0.263257602894821,0.393062834514937,-0.366627563499383,1.12960283395244,0.220282662672513,-1.1090782198747,0.462417793590266,-0.408575842989857,-0.514049300059935,-0.66836905203743,-0.135832450686532,-0.683054439088114,-0.308372792913445,-0.610811586054447,0.202348689653796,-0.723789410115014,-0.444373560140042,0.00581456052135282,-0.999607468049982,0.734185313627602,0.164711491793503,0.890141861532551,-0.525797952733752,-0.00289161302308045,0.0773695318733841,0.58692924081986,0.0619421327052332,0.669910811681643,-0.158673676231338,-0.0121637404785896,-0.350132287104585,-0.978213236440587,-0.0276207912363946,-0.806658838051062,0.183696996838441,-0.482284708050512,-0.172678416084631,-0.439420379772591,-0.503099041523312,-0.392694671333875,-0.410662886661491,-0.45304104166278,-0.488627730318932,-0.496631424054055,-0.500969241751303,-0.401880982955384,0.194442111541786,-0.381595789534876,-0.558054347182975,-1.26891666290065,-0.482110144746271,-0.260953869783881,0.286967675461157,1.23101038058389,0.419562993601685,-0.586267428149364,-0.35185225686519,-0.463189202768403,0.0988768070605761,0.150330296754942,0.379521290732647,0.348636348811664,-0.219394631859049,-0.328350507239416,0.27688205380638,0.147648856890191,-0.183594106870951,-0.698174399713491,-0.0861111717728971,-0.228283031219266,-0.103352476903985,0.82075342293992,-0.841278876975921,-0.570404547665743,-0.743969796129312,-0.341402634131938,-0.43014216433138,0.0626427110127521,0.123365704841513,0.924486616311083,0.983220651052069,-0.39589514721862,-0.525273141730551,-0.847726513675529,-0.749006030575403,0.182327333863662,-0.20352995702939,-0.670975314260802,-0.833839937298564,-0.0841124647404768,0.466063327461384,-0.876633675879364,-0.683811079090503,-0.0773668248723354,-0.496609595048754,-0.733794160396388,-0.492925208408572,-0.350296113926368,-0.533217310777406,-0.27024442274819,-0.60375034204595,-0.190082354432543,-0.206462485481024,0.102721381789577,-0.566991452649257,-0.233154010039335,-0.305118383431016,-0.394078123351287,-0.639629235798127,-1.05883300344532,-0.697124281584585,-0.208242034376277,-0.759402764890405,-0.963544598798255,0.270614597848169,0.388544852755056,0.533696901427334,-0.83865223990299,-0.071366677313992,0.431053637488499,-0.600692012233356,-0.585997857854062,-0.580353717230483,0.855357888455283,-0.634569039810113,-0.571024593025399,-0.661306293344331,-0.750435452602667,-0.0298841294370678,-0.371445996653839,-0.413754402138435,-0.754522866054265,-0.222502539759386,-0.572479927370949
"HP_G27_Ctrl_3 (GE) - TPM",-0.14315437616652,-0.509678559746827,-0.514714515518415,-0.553802980761995,-0.562584859716419,-0.345134965833214,-0.361192869780752,-0.379906867105332,-0.311381604389618,0.117618960426128,-0.179866056634721,-0.958101027546916,0.642779885051675,-0.0956709964242215,0.603098397911319,-0.852626689479011,-0.534973581597818,-0.489052267145017,0.297240314571145,0.775895434235393,0.472245039845846,0.0886014329206315,-0.864207986676854,-0.672736457967419,-0.335647872895469,-0.0227991736863653,-0.68692161654902,-0.0286293717194083,-0.18804903812296,-0.541272890155716,0.638944754853731,-1.11405455670933,-0.521289301378403,0.205649140819935,0.799796413565684,0.0842768684213256,0.592618169031648,-0.326513040674266,-0.228765785367885,-0.460057222299612,-0.253801377340995,-0.391860775431601,0.772037884132588,-0.0301351510920808,-0.870752740406962,-0.223392680806941,-0.722776115931621,-0.691364485961974,-0.678831666303943,-0.282620066352189,-0.541149065707065,-0.529459578446065,-0.651232922743506,0.312858737500352,-0.710658319852239,-0.47347619224152,0.344679700159034,-0.845718305649534,-0.325929370466063,0.52456873200448,-0.208281534908339,-0.219381488308983,-0.224719885856272,-0.0305868329911417,0.543132626737057,-0.145972167242999,0.0210044518514955,-0.257625908784274,-0.0980659583660624,-0.506001046616917,-0.861913955114013,0.860953286934753,0.550672363197372,0.20964318327777,-0.668185217893505,-0.343692341194592,-0.392307523038162,-0.365462246593986,-0.535591291236165,-0.463210003691938,-0.546089068145465,-0.59428684771152,-0.468449405566854,-0.372377421562351,-0.631950574276831,0.398286984857328,-0.532998701772842,-0.689929099174676,-0.857939153580516,-0.279770271298771,-0.0922139334219428,0.596277159064648,0.814671425336151,0.706177580364257,-0.553904569719464,-0.156951169221665,-0.374297462436116,-0.0906531870009006,0.34597866645334,-0.297261799921989,0.0994833194575966,-0.349550773240327,-0.599618729940097,-0.094115101413968,0.0346544890235846,-0.784679774237689,-0.716373256325666,0.099306073761762,-0.151476806629615,-0.347371881139421,0.621695053953886,-0.838051592490241,-0.448960899376185,-0.668826219527664,-0.819663090177475,0.228323042081323,0.597527002824293,0.880013101390247,0.838178029769007,-0.110993559520505,-0.495753318606966,-0.700026792722762,-0.952888807334156,-0.613934393410832,0.315594573644654,-0.720564930673152,-0.717971205807212,-0.97492525021295,-0.104846753306503,0.0922527676975964,-1.05400158883324,-0.476447099698224,-0.229656768592974,-0.547228453182962,-0.78105143691245,0.214507313970256,-0.405044566825558,-0.366603205447907,-0.409791293187614,-0.569275753615136,-0.182357817078856,-0.535320667184649,-0.0321272455056433,-1.09095808544176,-0.331960508903282,-0.353133123787706,-0.311093457278998,-0.557067864674678,-1.01743573575458,-0.935801178371495,-0.528621253955952,-0.127151920878843,-0.810061929906189,0.407423148082298,0.164496702087737,0.275121356839253,-0.824799529141636,-0.315812236060462,0.201942279497283,-0.658172106889323,-0.849279165870508,-0.484254217263697,1.26195362020558,-0.647211979631452,0.0922293949181537,-0.272020472466478,-0.822621897046388,-0.438096923037897,-0.383073151428836,-0.44970054862402,-0.70700867717924,-0.274823316657776,-0.574401891746857
"HP_G27_Li_1 (GE) - TPM",0.402401003137393,-0.874097665488668,-0.638639988478692,-0.65527573410764,0.00934853091016946,-0.911198713249542,0.963566925460382,0.466090024449789,0.434401804086617,0.175266726840096,-0.398918637802445,0.0800379096312483,0.768639423397669,0.55167737044024,1.2571019896801,-0.952056877926686,-1.0942029024772,1.26746181263077,-0.809001732051547,-0.571701322246296,-0.80627039058622,-0.875570047483713,-0.904227744915296,-0.166033029328607,0.645534039167269,0.425701513335157,-0.792974196329958,-0.607479353161955,-0.579434930730393,0.662869929308365,-0.175144748595846,-0.612103276116202,-0.557329591495702,-0.501103530264658,0.0894023542185851,-1.00047806633969,-0.429668809065715,-1.43190602966337,-0.103488042637819,0.635058779240427,-0.130084397499889,0.12079777362002,0.395518305042035,-1.02498523496858,0.734755864838197,-1.03672911142283,-0.744471467464193,-0.655825504774459,-0.601836332279986,0.752158699089799,-0.319642738041337,1.37709595745967,-0.491810392471311,-0.247887072388122,0.296121957746914,1.55897044347211,0.48397022184618,-0.289935243144024,-0.0797698110640802,-0.294132764027996,0.360488398227907,-0.0917782802589733,0.494377107154666,-0.212497826681757,-0.301220919989384,-0.322632420642765,-0.490849098644331,-0.219188596087645,-0.582254469370714,-1.37997921398858,-1.10302085586023,0.241458952280053,0.00714365006206289,0.463482261458924,0.0161139543956477,-0.808579327494664,-0.50182012247205,-0.526761214211173,0.00262969837613065,0.0102255804955977,-0.229081398321288,-0.647478039209233,-0.343976732644448,-0.678573236527915,-0.636412136789314,-0.474493429156977,-0.759519051325601,-0.728376880396384,-1.45145900491294,-0.494109826336248,-0.553956209450146,-0.0670041090558563,-0.40819498624855,-0.579258622151326,-0.152087234634773,-0.453952644613731,-0.672964535992542,-0.800669837736196,-1.09022506648967,0.849024468376865,0.227467900572093,-0.63986551235384,-0.2920134366298,-1.04407964435087,-1.15040392288015,0.698743874385187,-0.787507286400111,-0.459803139063677,-0.0137669046260129,0.815428991050943,-1.26042615948313,0.0620856139759153,-0.252196422980805,-0.868818880717853,0.213147343425575,1.45338770340624,-0.0442079950960639,-0.424712641727904,0.275138156313333,-0.470501410718757,0.42415167501787,-0.764635531707551,-0.677425362791031,1.07576910435314,1.83178523781213,-0.0616235035035516,-0.389283768870971,-0.604047212797917,-0.991013976359295,-1.08796944844959,0.537560551067078,0.696719043185407,1.2363958001206,-0.612922297626028,-0.951604824017719,0.54548241499227,-0.496174504471221,-0.0296153002968894,-0.259251192416521,-0.235992141217309,-1.01320921362596,1.37224191284447,1.17651406843396,-0.457437168276795,-0.231360203818981,-0.35916291180905,-0.44931487058908,-0.680939273937846,-0.78695982430948,-0.57144602662125,-0.491600985801572,0.902849270157886,0.581592409377177,-0.131683994722311,-0.182325894540519,-1.09765608174285,-1.33531924124994,-0.599874840587268,-0.442117603584676,-0.838636528499688,1.19020859716109,-0.0628136695539603,0.775688622014603,-1.35404220162714,-1.3119354719501,-0.625216148977754,-0.516113952268123,-0.29625545572082,-0.276905155092333,-0.455549060894951,0.462185928904464,1.09353469460245,-0.284611253092158
