"","PA0119","PA0243","PA0266","PA0291","PA0312","PA0407","PA0417","PA0429","PA0488","PA0761","PA0938","PA0979","PA0988","PA1117","PA1120","PA1133","PA1145","PA1182","PA1244","PA1310","PA1376","PA1434","PA1440","PA1469","PA1496","PA1735","PA1752","PA1758","PA1788","PA1813","PA1840","PA2029","PA2125","PA2219","PA2449","PA2469","PA2489","PA2491","PA2520","PA2561","PA2582","PA2583","PA2586","PA2695","PA2698","PA2747a","PA2785","PA2798","PA2818","PA2852","PA2853","PA2854","PA2865","PA2866","PA2897","PA2898","PA2959","PA2960","PA2963","PA2985","PA3009","PA3015","PA3033","PA3034","PA3070","PA3085","PA3139","PA3141","PA3170","PA3198","PA3199","PA3200","PA3201","PA3228","PA3280","PA3338","PA3649","PA3664","PA3674","PA3697","PA3698","PA3708","PA3847","PA3851","PA3852","PA3855","PA3974","PA3992","PA4047","PA4075","PA4184","PA4325","PA4327","PA4392","PA4473","PA4704","PA4767","PA4810","PA4832","PA4944","PA4945","PA4972","PA5028","PA5148","PA5151","PA5179","PA5196","PA5245","PA5330","PA5371","PA5428"
"PSEUDO_Li_2 (GE) - TPM",0.0774551492039193,-0.144550154599813,0.0873254536007011,0.205753526849291,1.17550082329693,0.105721672129946,0.905154300318046,-0.01474555582334,-0.0522931623912453,-0.163810281322919,-0.152865278477604,1.18798827246968,0.674997892280603,-0.236620167762973,-0.141845097738809,0.516762926860652,0.441807596922978,0.74845243732489,-0.147837721956445,1.14671376922533,0.657051041543097,0.322456614058669,0.0837324478871624,0.816234367188401,0.363527982833009,-0.203481519680256,-0.187073276618489,0.096996443454872,0.0259954179087705,0.886134160748719,0.660781897063308,-0.322726656452631,-0.471482053590315,0.668369245153601,-0.759533696389562,0.0315184865077366,1.10158186282521,-0.48255803694642,-0.0482833374435597,-0.277380513510221,0.622476210919331,1.12628388616508,-0.432269655775702,-0.644082279985788,0.92085673825958,0.729661813547752,-0.152446561450003,-0.375236632856063,0.0587572642201368,0.307839667400645,0.194909257411598,0.259011131381225,-0.205799497069351,0.188313097976371,1.27071423938011,1.2255675442407,-0.378519942523411,-0.406737234449709,-0.212386589714965,1.6757563099542,-0.486187051098014,0.794135587153501,0.607366677634686,1.11899765662786,0.411136677220831,0.0564715859476949,-0.617808043209387,-0.181362464223247,0.968618226640198,1.28098688398812,0.46646214949552,0.375261869940683,1.25586136890058,0.0610887967139591,0.563154218856512,0.517358026333701,-0.438559022871022,-0.547570261737848,-0.0540241658980929,0.81707250610988,0.395431577892963,-0.684846995653712,2.76863721000158,1.94773689864298,0.786941842737234,0.350670331075102,0.1761056166514,0.939114908233692,0.166177678311137,0.728377197314454,1.01260912166424,-0.0382849504748705,0.315353176279917,0.0811558972451486,1.42967791680397,-0.419048301927487,-0.141512999436283,-0.228864376098497,0.435490364175312,1.11086043622289,0.159291188898386,-0.7444842124631,-0.00901419987909498,-0.152682939477422,0.303252665148843,1.54312618357846,0.246669905569391,1.17970659883288,0.173845877827007,0.48496718805743,1.74149346938868
"PSEUDO_Li_3 (GE) - TPM",0.0223655019935124,0.138335924153943,-0.477442948552768,-0.144181834761078,0.805010422290454,0.200301142160673,0.789376702181643,0.472200818787249,0.63441935150629,-0.192775555033559,0.273459866450142,-0.22178485906282,1.59105440382442,-0.369858372890202,-0.215386132116103,0.524845053480935,0.654795962066838,0.856959008780595,-0.894270062908768,0.383289691631264,0.765674174981491,1.06993464931719,-0.272468290349658,1.54109594997609,0.679289005753069,0.429606506734843,0.668672611413068,0.21714349466776,0.380673112093281,0.0101636429651539,0.566529931796794,-0.460942406203165,-0.449021674049009,0.710312139708152,-0.618509541871759,0.485476883154343,1.05503963644972,0.433439482510193,-0.300947813498342,0.505393862808867,1.2356520415653,1.78461247091429,-0.0148304257607423,-0.212737064096472,0.735754008641801,1.00591583582487,0.733383600883546,-0.204530318129705,0.0704460803874668,-0.0448939546011022,-0.297132354305776,0.0593765086834432,-0.213463287208713,-0.0386489725348958,0.859382698639966,1.92827033940203,0.169986562513888,-0.0415546533166907,0.665333977466919,0.994499015883375,-0.117676358044178,0.625523334174037,0.852480435597089,0.288330200709877,-0.103179468263486,0.434792797031598,-0.580044906693248,0.393139883211153,0.166246445713422,0.0721073999740549,-0.788259221609966,-0.0541599307382195,0.749732437876845,0.132406101365539,0.590163055838488,-0.217423988620823,0.171067758892042,-0.787752072844546,-0.045838228907545,-0.125475082485058,0.412782800359122,-0.280644246843989,1.3337978732712,2.67827884427996,1.58802746675252,0.0237364229772306,-0.0671407459639785,0.467650924669913,-0.0163877932478798,0.492053801708645,1.02036321477067,0.172467944535884,-0.302448659777602,0.696054846398577,0.793409406557256,0.500877922101505,0.442367935303047,-0.455450489763896,-0.0979764420451269,1.14828750467608,1.19702006328405,-1.10063402176404,-0.0586100141148792,0.260678333461574,0.309298859103072,1.9067870761186,-0.089315647236715,0.473349793468572,0.495279503014897,0.660037207067009,0.955053694770924
"PSEUDO_Mig_1 (GE) - TPM",-0.892789087289096,1.62139596291372,-1.3241362570062,-1.33869372357869,1.00373884595632,1.1027737503518,-1.58972366078906,0.0583261764642768,0.870555106742986,2.61892031767832,-0.347130634268695,2.11249979163813,-0.0263355972779256,2.05411282832734,0.601653742874308,0.00165758129407768,1.42508585463926,0.289998477731916,-1.73097504296994,1.01042857685511,0.689845291592474,0.823074494819986,1.65475789097996,0.706840117387504,0.823119698470194,1.62173784126651,1.1692463537985,-0.207674890501516,1.04891371678727,1.05957075436637,0.291459752386703,1.19172233391564,0.887496514248206,3.04047293973674,0.655279725592922,1.72611549423999,-0.331254884316085,0.645833015530929,2.79531971613378,2.45401269274163,1.0877396408072,-0.664556459167051,1.62434285707633,0.932646025622286,-1.64695087968555,0.874309787367313,0.985685236775506,1.379018106675,0.892673249108999,1.54813387619663,-1.47068043282322,2.29477503888849,1.97313609894701,2.0141616056082,1.05315068158585,0.238088353607079,0.941310068083108,2.01520530378341,1.86797386680022,2.69968540577149,2.30075679168284,0.840703251674722,1.38016435798083,1.6386346393394,1.39047394522231,1.77587246175135,1.41453846823794,1.92417870895829,0.623266390661341,0.159999185313175,1.18255525950197,2.06746231094783,1.29334412959732,-1.10460416088853,0.0982372297354306,1.6960920444117,0.934027688699569,1.53747287684453,-1.19184182538186,0.143028194539901,0.946883450877077,1.83849596781185,-0.415796463366853,-0.340182875089753,-0.0978903558240238,1.45256295097443,0.878066107573575,0.57453450405412,2.17945065690897,0.962007868092706,2.37799798218367,1.43991344176611,1.847159162551,2.91224406570342,1.25482370874386,1.17529148159242,0.364212568537141,-1.11127967326519,-0.56588114590264,2.00340227216486,2.57125136797649,1.62015038977171,1.4354675973831,-1.39491217877221,1.31042796303282,-0.569310852135279,1.73630525885703,-1.4317960605083,2.10678214255059,2.171954110582,2.22292530831881
"PSEUDO_Mig_2 (GE) - TPM",-1.03890877820951,1.61989393962461,-1.22555871236576,-1.40932305204622,0.587630051490135,0.132305603986911,-1.28923175602505,1.16899403357949,1.3007809399886,2.17073561478183,-0.138107143896547,1.37876325863294,0.470306649095672,1.89242829140964,0.991659331429724,0.180251582699461,1.54207366319279,0.486307046193379,-1.57682548142121,0.375413550702153,0.150893938846211,0.916337685299068,2.40588626399027,-0.0755170979804685,1.51441660704266,1.18633208079971,1.74797516912784,-0.3803171734573,1.08951493619271,0.780789783802227,0.650842685087605,1.79242759164913,0.736476163998507,0.976414299267085,0.512412129225915,0.908321175427689,0.0387326547104832,0.631965226873086,1.54799563762164,1.74887989829163,1.10251517887432,-0.415647914990816,1.66865113433372,1.38007389721427,-1.67385132652194,0.813837673289229,1.68918591354755,2.23533738766334,0.666971576339622,0.972236989491407,-1.51303724560733,1.94169093373286,2.14196078678742,1.31518392526394,1.14676180764988,1.41924055346849,0.628223111860924,1.51297867602621,1.6014887603855,1.67385642585119,1.01107288677254,0.502972246987197,1.77571925506823,1.05084786406791,1.36090906432363,1.51775523478957,1.97748266908594,1.72649031611895,0.734885453931623,-0.0564191643961944,1.38010788965714,1.54395258741409,0.782595069610217,-1.28536150156627,0.213442386006491,2.29458617280181,0.800260647742846,2.2037801667383,-1.18743574483947,0.395590772462409,0.652157768704597,1.46522424683034,-0.638127267027678,-1.03714340656615,-0.115306864570877,1.42175670439868,0.511018282755637,0.982233041203578,1.98860165526505,-0.208881837900957,1.96545091178036,1.22899337908036,1.6028802585985,1.81776680869864,1.13524847440987,1.54421587872152,1.14113193044727,-1.23291523674463,-0.826261237481922,1.95270440001105,1.29027602033026,2.33727450220891,1.37553146418218,-1.16436440423993,0.99254991912319,-0.16555668629795,2.66381891902135,-1.42038514930461,1.64212665974018,1.26827463836403,1.59992206179147
"PSEUDO_Mig_3 (GE) - TPM",-0.966505837476248,2.11055424770427,-1.40424856463381,-1.42466921233702,0.815363807984267,-0.195039190075747,-1.78763470530707,0.539523009397099,1.2588551945362,2.24338375937984,-0.320310793564954,1.69045965851365,0.520813878691671,1.75055959127886,0.887216125740923,-0.394333581006956,1.78338650236911,0.415697432888682,-1.70465328810823,-0.30784337034055,-0.68579718068276,1.16272303764094,2.19371027280748,0.270315417190908,1.06210447304184,2.11053471363097,1.90502229655827,-0.481665471180549,2.14149987133205,1.18661289225863,0.85551845782067,1.37467273044935,0.438813980344782,0.926865365129135,0.639795747666318,1.07542898189338,0.0910820892022011,1.04132509998396,0.913431436287146,2.75341326448004,0.88058432550889,-0.267098648628741,1.26920890962249,1.70840734277744,-1.7437837788443,1.07935015760501,2.23882999636731,1.63006577249138,1.57448119380752,1.15310400938091,-1.94592256224465,2.30052859825131,2.17188206548965,1.71517764347391,1.18763684147704,1.11788150461131,0.38017561421667,1.46272871171697,2.13768119805632,1.51144484564623,1.73642402301726,0.751457202572708,1.33861027958398,0.515747836889777,0.804202216245563,1.94527603523809,1.6860862334496,2.01497925051157,0.77563011410656,0.0675621137924748,2.16335878469574,1.33044681832574,0.918281318939932,-1.47242120620251,0.497640235132164,2.21326902568623,1.82236272212194,1.80323936624742,-1.16767236921119,0.114949832432258,1.36259362263906,0.728551086730263,-0.522319139584787,-1.11674271046361,-0.745858328748491,2.16555807471403,0.219095225735287,1.22621647253397,1.69338652178089,0.15866879943749,1.52023899006948,1.51099189811842,1.43234059854819,2.33313668124231,1.67189031097917,0.563144864808175,1.59584978929979,-1.12361934476507,-0.820359409637747,1.43178286569624,1.06987866622371,2.53352250227996,1.42037722839518,-1.08469697696182,0.780864602788729,0.958106415586482,2.44241645186978,-1.55235909164668,1.63414278817762,1.73599635626618,1.9390205790697
"PSEUDO_Nd_1 (GE) - TPM",0.602995756465146,-0.713107837348233,0.881019204410568,-0.30072757294261,-1.67391742498727,-2.02473077708907,-0.688999279643007,-1.63484492222173,-0.318612318870883,-0.645856149274609,-2.01947405899471,0.23287240910367,-1.34826200411055,-1.47771647523602,-1.1379094205575,-1.16463682992266,-1.16363128023751,-1.78000847641421,1.39992897862025,0.323638241450433,-0.491788128991371,-1.67615689717175,-1.59598609975188,-1.66582308365723,-0.474807859850899,-1.48040721483521,-0.555446064250516,-0.862685553086191,-1.80088405431073,-0.434499247957392,-2.11577038692051,-0.747247223967748,0.353647306848225,-1.58838314745019,-1.45711167764711,-1.43702804629241,-1.11743571340595,-1.37644376906122,-1.16901138236174,-0.499213806637305,-0.908149771291771,-1.35821234528964,-1.08470415556927,-1.30211929427843,1.07428250922966,-1.40969099067995,-0.284290785083666,-0.741919150253075,-1.10554480250407,-1.16535270242133,2.28720757260759,-1.96943563370702,-1.59924589839818,-0.821059592602932,-1.61405939853986,-1.18204819078518,-1.607360627085,-1.37440729000106,-1.29367733593074,-1.92716956056061,-1.66967462222805,-1.29560050758737,-1.62300199742068,-1.59696521193666,-1.98367280505304,-1.31415857892367,-1.71965274552211,-1.81244864333714,-2.10430434422718,-1.34258171950887,-1.72209354130152,-1.13687798891317,-2.00290689119844,2.36107500883178,-0.361857855820737,-0.979550142118741,-1.45798481463006,-1.62184503783968,1.52685900885678,-1.23431896920112,-1.44620465928982,-1.65931939127546,-1.51003915795297,-1.43192217807283,-1.83393712115079,-0.580237904915746,-1.84828792526328,-1.23753752179818,-1.78644134697103,-1.84517230714807,-0.95010338419206,-1.72102832492166,-1.17811094520412,-0.947949302895527,-0.850380304408964,-1.63324865269935,-1.80456828207272,2.22189557140048,2.24429304212232,-1.96630417741087,-1.98759274888793,-1.50467411051783,-1.49586802831961,0.742435824336004,-1.84865864883453,-0.097781834379213,-0.712358174908962,1.86549344988284,-1.37241704097194,-1.5900520341851,-1.17839483490418
"PSEUDO_Nd_2 (GE) - TPM",0.824174162094092,-0.2145922969083,1.18487233831683,-0.0688366645134619,-2.16037999073093,-1.88697448971858,-0.911401055011314,-1.60214613417135,-0.569163168304935,-0.796078621781334,-2.01920981428592,-0.094164777179277,-1.50978962796264,-1.63771660188521,-0.56514005633968,-0.168577394943985,-1.34756890821579,-1.81327104046041,1.99427120771197,-1.55170313892292,-0.673675583293665,-1.85849291115426,-1.48333699823614,-1.6303579804564,-1.6689917604599,-1.83213225490863,-0.516890015695175,-0.883119264878805,-1.83020437231528,-0.983720572750832,-1.82611106596288,-1.19009597197246,1.275169510482,-1.60908580374585,-1.52064276562863,-1.48540916231901,-1.93158486717118,-1.30719735972801,-1.54526093799173,-0.173628616187726,-1.34808282624135,-0.883784026322351,-1.01636998414324,-1.62584203454458,2.77901710648934,-1.23009545813935,-0.911392644272951,-0.351164520624792,-0.939451276825422,-1.76234379016641,2.27734893036695,-1.89167673436479,-1.6417108633284,-1.12116404460707,-1.614377024146,-2.02285164574207,-1.67494573380863,-1.52768202848045,-1.86072916908688,-1.26154898028382,-1.52624332220786,-2.18333696596259,-1.5244381507194,-1.96873960077642,-1.96941485163823,-1.6242991891027,-1.42948423962991,-2.17507646520968,-1.92378137269087,0.245410526281548,-1.40641151061058,-1.88777134461738,-2.27632903101462,2.66558982837987,-1.00691119745988,-1.16461192626423,-1.52597933883035,-1.79145662657092,0.201260022559933,-0.374034842924973,-1.51787579319399,-1.13844312940176,-0.951105652285979,-1.18856982464053,-1.89865102530919,-0.343472815150612,-1.07785513430453,-1.48562422098533,-1.9551003837146,-0.855762148328792,-1.65017613834098,-1.84408934630935,0.543904655816903,-1.2214465319724,-1.2094132568749,-2.51716914919857,-2.07664358448416,1.7938510231561,0.470338992604112,-1.95308714342182,-1.77471589756763,-1.83117337296662,-1.07650840020947,0.0767989842237702,-0.794714797917782,-0.429008720149273,-0.931565447019046,1.95786669291298,-1.62295493059637,-1.51936422810758,-1.20296928463539
"PSEUDO_Nd_3 (GE) - TPM",1.40126934388953,-0.944881614354318,2.54651709856015,1.65809807160714,-1.14096804025339,-1.60111734990654,1.93084467485847,-1.39176817308603,-0.193798602375162,-0.496333501694632,-1.55700345551118,-0.384457365672794,-0.792666717063497,-1.44518324890508,-0.90660256899601,-1.58200418573161,-0.941696065169798,-1.48087005440806,2.14904728432863,-0.632780208533768,0.316631125840077,-0.0566237999328121,-1.55602876040492,-0.67223700528501,0.443646007481152,-1.41159550631234,0.14434870027433,0.15493057112245,-1.07871965076049,-0.700863615325337,-2.01664505300032,-1.17324768726891,0.604451997630026,-0.830852718345293,-1.36266261817221,-1.6650558552845,-1.14846950148448,-0.487394388486124,-0.783248794058501,0.187078307708543,-0.482158362684705,-1.26514186340444,-0.94577949345704,-1.08790628480835,0.839552435170379,-1.27000835638635,-0.075612868483252,-0.400588423819482,-0.725762316189662,-0.182739012564181,0.308873532972771,-1.35326159076365,-1.45406727463603,-1.63028900219644,-1.06716074824502,-0.0618123070758744,-1.57583868711469,-1.40440504348841,-0.528161482168261,-1.56252463778261,-1.47689014141493,-1.06711639683431,-0.665410464138923,-1.68063338955762,-1.79967217630624,-1.47906619419716,-1.46928068463685,-1.59566397444798,-1.75341765975632,-1.6000967045385,-1.46479753763478,-0.841039489261324,-1.49392385292743,1.64899183004887,-1.19254762809723,0.109824558646757,-0.504111955685796,-1.40853713114506,1.621847579431,-0.601192214692209,-1.45848546077564,-0.492647432220713,-1.13973825754337,-0.948443167973306,-0.114056517517916,0.0251821618489609,-1.03989770361866,-0.462947723780416,-1.70598788205702,-1.18336311937164,-0.620311767345739,-1.11273998434374,0.633117348544643,-0.963120904727418,-0.555192992504186,-0.249926363580743,-1.28656422387642,2.57036823881396,0.715714753323574,-1.83424195903452,-1.25765503659481,-1.04868663208582,-0.649987730844546,0.716340156939942,-1.36983492210312,-0.43128293737851,-0.989463370977825,1.478908769438,-0.465782962215059,-1.58856738187239,-1.07487757243039
"PSEUDO_Ns_1 (GE) - TPM",2.17561900597483,-1.55789454833772,0.805180596165303,1.7740732744724,-1.44430139688608,-1.66120800961512,1.585825475837,-1.29870595418508,-1.76049509102856,-1.76718384566792,-1.71657569150079,-1.56333811828549,-1.48363125350895,-1.35269946655074,-1.77436628150517,-1.7601075068837,-1.44993768517125,-0.961852287869237,0.693698199023482,-1.91934546441278,-1.16207631789048,-1.56617575974936,-1.59804408567156,-1.5073270389109,-2.08796981871796,-1.70349378637748,-1.74968993456076,-1.48966461504447,-1.69634381527661,-1.99971142199012,-1.12224530361377,-1.83109488828789,1.76546687994785,0.617320653889329,-1.45398606077987,-1.59543476297941,-1.20187317267501,-2.13245045813955,-0.730672038274123,-1.67150162684118,-1.94781769736034,-1.72478376725376,-1.11082247439118,-1.49281219850586,0.929015889968103,-1.59426493032278,-0.911392644272951,-1.92431412610173,-1.66068482702891,-2.18963696222288,2.03548528893614,-1.22707575334505,-1.42348918466587,-2.10131311759129,-1.55224277504912,0.395657150343598,-1.67075475519044,-1.41926679772672,-1.76803385041405,-1.27899082856258,-1.28310858749045,-0.241845913326578,-1.69954778645,-1.36048672526024,-1.37409250109454,-1.39391153391211,-1.52674739212912,-1.39781979080612,-1.60641742820446,-0.761960529936628,-0.208693662227088,-1.01539884373032,-1.55802451307537,1.5319640405724,-0.869194866589073,-0.99821266836619,-1.65031465378446,-1.05597483330519,1.46203437887148,-1.6971889147858,-1.86629080535247,-0.738419280095622,-0.981746060671612,-1.76536102092514,-1.48075182422925,-1.67778434841823,-1.7242762767921,-2.31497901392687,-1.57163219383981,-1.82684911579353,-1.22995067252526,-1.3551506671258,-2.01489834444269,-1.80269291650404,-0.131009561521056,-1.5908072500212,-1.5865263112425,0.363799794860005,1.10464754246282,-0.326911203028912,-0.148516226870134,-1.60537073660138,-1.34791368956367,2.17319951235002,-1.01167061116242,-1.18255779270772,-1.44700170930589,1.32404454816287,-1.93063515370922,-1.42913030349074,-0.967095031573493
"PSEUDO_Ns_2 (GE) - TPM",2.01544123216249,-1.24780817980874,0.395763506065098,1.86968907822996,-1.07266522505288,-1.53786475880703,1.41420735929119,-1.22200749998863,-1.18349594528376,-1.40735634314823,-1.49762081608606,-1.47674203448052,-1.07499757642027,-1.50421023794005,-1.65542637743613,-0.873897841938412,-1.4796656128917,-0.962620680527185,0.970791041553449,-0.928703127252018,-1.36093070613545,-1.34597724128196,-1.41470197358476,-1.59875398182305,-1.58741208025417,-1.49575581242518,-2.03716904853004,-1.81700882136916,-1.62998750233157,-1.86222930784637,-1.26726522137637,-1.27439369319191,1.06259039842276,0.367595104503182,-1.42398250987844,-1.12625126312849,-0.574487338985389,-2.00571407877415,-0.204591189859199,-1.19307390983291,-1.5867606437186,-0.692530059765268,-0.891674191173048,-1.32321118273903,1.28112733035722,-1.53955806384371,-0.37827781641173,-1.7329112272632,-1.87945817531342,-1.74186378290285,0.802849385286492,-1.19256900865537,-1.3676513814498,-1.08826327947442,-0.999557999438741,-1.12936683411432,-1.46894054819171,-1.26681393775769,-1.63724487590787,-1.37221494047156,-1.13782163618759,-0.379144140677456,-1.30095123400726,-1.40975122034588,-1.165628177905,-1.13844016219651,-1.39615547853789,-1.21886286141989,-1.30604070461246,-0.618559423124936,0.583068071192703,-0.785029618392593,-1.50039657020678,1.52501586203765,-0.765197939099288,-1.08200635039463,-1.57344581737449,-1.24627247560683,1.84692792438432,-1.51028569001913,-1.6680910306347,-0.877428855804646,-1.18870078823835,-1.39060488514547,-1.39440386253413,-1.1854144597112,-1.92492442061894,-1.837907260081,-1.389714955033,-1.40510412454502,-0.956580607571105,-1.2612958298476,-1.64227396791395,-1.2077678360685,-0.480401936979498,-1.27784253173296,-1.96957513246722,-0.130419771201434,1.19421445922757,-0.594939879486215,0.153120775018329,-1.50537290685315,-1.23458532406868,1.72693963104811,-1.7098530764944,-1.82088583377643,-1.47329203892405,0.70869175213346,-1.16210841597059,-1.56341033294723,-1.36986071967497
"PSEUDO_Ns_3 (GE) - TPM",1.4427088160629,-1.22462921892006,0.613008114891201,1.56260843632736,-1.38893297876962,-1.50854577048956,1.12259083084299,-1.12306423156516,-0.933040202259287,-1.5384279545636,-1.46800228637978,-0.936196475494968,-0.816359809367138,-1.39447575067431,-1.8479992641093,-1.72152482432177,-1.4047543236157,-0.971447031946626,0.751785137211378,-1.53689116454333,-1.40386196809916,-1.1116881187185,-1.37186140579544,-1.38588478038379,-1.83603611103863,-1.78815995238148,-2.05971415350151,-1.75078265003835,-1.55181157182372,-1.40493012306401,-1.34069641801628,-2.02445273390636,0.63909570434844,-0.24752549713564,-1.49075331966811,-1.93486790796894,-0.86665825667147,-1.81150476763687,-0.495918766828096,-1.41690751582873,-1.61475720160152,-1.34654921359202,-1.08150913155056,-1.22907883651572,1.74608359571725,-1.65043195008977,-0.710135216473152,-1.74861088535673,-1.67246741435518,-1.96132287870304,1.30987271631591,-1.04643360408372,-1.36554447563021,-1.49381400544863,-1.281471033206,-0.943486703569174,-1.41069233069376,-1.21061184857089,-1.33752721497918,-0.548665436073472,-0.954391620075459,-0.707814340543393,-1.27506496340181,-1.32019568159708,-1.20018909773079,-1.23377838173679,-1.45716735827885,-1.26944708853998,-1.43914322976845,-1.32191997942369,-0.28908620525072,-0.680114454055894,-1.14237041099389,1.08617442215723,-0.909182801151199,-0.786883789202379,-1.50975326060779,-1.18203321891254,1.68917758365306,-1.68463098973162,-1.79479749567305,-0.632875880721114,-1.13837439542971,-1.13766792928787,-1.2416618683856,-1.7945577521931,-2.0093507452963,-2.03225957685587,-1.22015465305253,-1.59669598935795,-1.27370181161387,-1.19763218917656,-1.89088159970293,-0.989291437091561,0.142417745675035,-0.156114561107186,-1.77088906485627,-0.172376547386167,1.32389044618275,-0.358474567062344,0.392301349538348,-1.41270058770853,-1.14709554572838,1.95077993938869,-1.50873659661957,-1.09924010798265,-1.08494581741864,0.925881944429653,-1.83927011438105,-1.29754532860132,-1.16010042649639
"PSEUDO_Oss_1 (GE) - TPM",1.0998214193519,-2.02161547450611,1.7405247175463,1.15922738206839,-1.2086397289412,-1.26000073322321,0.517086449208732,-0.767363797841168,-1.34362964668017,-1.35975710440361,-1.15838571458268,-1.06775269102172,-1.68051442160094,-0.420385103936145,-0.736388104160492,-1.17241510016194,-1.28839598756707,-1.75895699593171,0.988778382341283,-1.10265607322843,-1.62372751543952,-1.51449147650251,-0.232674362094343,-1.20059055227777,-1.10447318897791,-1.10178581791401,-1.10463065548651,-1.61750012200239,-0.875116569758647,-1.51621501589397,-0.90656551153591,-0.311987861260223,1.72207416668612,-1.53109447311564,-0.830671548659175,-0.70798612231429,-0.941190702194254,-1.22546883745496,-1.18738789485513,-1.09191868417972,-1.76211038276987,-1.60301951624351,-0.99992729693912,-0.881315730731999,-0.107359576219798,-0.877115765417593,0.600963846342943,-0.852027972737439,-1.15263495379947,-0.435553041537666,0.546307609724571,-0.591804068776093,-0.411837192600053,-0.698892881286067,-0.698045910820352,1.3808415020549,-1.24687434017716,-0.716367757055364,-0.674432086753045,-0.34680576179327,-0.675791334982334,-1.72904944465688,-1.35799004196096,-0.388942424139065,-1.0741683867145,-0.272608323201864,-0.86586322905065,-1.02054905524692,-0.980883088468956,-1.72010615951098,0.00590853296558855,-1.62272378584165,-1.01706561310593,-0.0756939842945343,-1.11046604196395,-1.30854391684243,-0.462975000856531,-0.949288314699767,1.4721985622007,-1.5960784730651,-1.09785975104758,-1.97984249228631,-0.740287519652618,-0.952801442506604,-1.25188142471256,-1.53337803119373,-0.460199140185001,-0.0799417965850984,-0.206949882608763,-0.990468757342269,-1.06331883258841,-1.19781967450921,-1.26163793938391,-0.565933206434922,-1.92263289697941,-0.949184739212185,-1.01870953479805,1.20902067894215,1.52476492621755,-0.977996233453853,-1.51343876722565,0.222565546472056,-1.15679624602329,-0.299439039101696,-0.117124747067276,-1.04241847470062,-0.312706981212089,0.56850191130266,-1.07763277981231,-1.49413111156046,0.617485537842415
"PSEUDO_Oss_2 (GE) - TPM",0.742174142894953,-2.16159113502708,1.32789299503582,1.36359334334976,-1.32267309124147,-0.368414396308991,0.84478600139011,-0.896317105795526,-1.20140608997375,-1.33335279165917,-0.98594815791514,-1.72874061537633,-1.37846312591746,-0.264121565247725,-1.04757236551794,-1.60155905715019,-0.899907327396807,-1.38381314142268,1.15867406150779,-0.984036433459708,-2.00892060611925,-1.36479135325632,-0.163113941477164,-0.571307900314812,-1.31093344183489,-0.305183039961049,-0.883218703179211,-1.97689686596652,-0.324162773962555,-1.4253187476789,-0.632568235896156,0.693944348857195,1.30781789432758,-0.0662883957908891,-0.840158677762423,-0.781025553308984,-1.40551013883866,-0.835588641434127,-1.2689581210315,-0.836456772689303,-1.74839686333918,-1.27153544749941,-1.01723755444279,-0.719078186336246,0.488584390585078,-0.88470600356815,-0.796373318488911,-0.519138752357112,-0.823019114052628,-0.443758818774125,0.378855295588198,-0.604922171632005,-0.158822615323023,-0.70205538238978,-0.596149380170925,0.13616132727319,-1.18878467041822,-1.04765667725214,-1.1253814130283,-0.132729853522555,-0.120134039872462,-1.47982628137181,-1.03065710470381,-0.123444975526895,-0.767396828058708,-0.131184697980846,-0.960733117978318,-0.788878602673074,-1.4711731968376,-1.11996265307613,-0.42574073498621,-1.17695961536724,-0.480658684325732,0.208894994927231,-0.847176670890825,-1.13580079940206,-0.490545819513254,-0.966179757840233,1.20322045406875,-1.77380332468192,-1.1074085931092,-1.78375243864439,-0.256490738730074,-0.267772417116291,-1.27976899434375,-1.38712324156467,-0.108260835501253,-0.413185271525872,0.0793930872267733,-1.02369728618066,-0.803203168214062,-0.562503734704588,-1.17723411376573,0.172703630598294,-1.45300167922776,0.0811794610356993,-0.849017938478866,0.795572487677001,2.33418265854427,-0.906013488017455,-1.13749017653119,-0.167753870750379,-1.31548425628614,0.00337569759371616,-0.698358020727954,-1.37643644255655,-0.270720761676933,0.950252276879174,-0.435406402820157,-1.13565510365144,0.168449024153887
