"","SL1344_RS24635","SL1344_RS24150","SL1344_RS00035","SL1344_RS00285","SL1344_RS00690","SL1344_RS00775","SL1344_RS00780","SL1344_RS00800","SL1344_RS00845","SL1344_RS01075","SL1344_RS01100","SL1344_RS01400","SL1344_RS01760","SL1344_RS01805","SL1344_RS01835","SL1344_RS02060","SL1344_RS02100","SL1344_RS02135","SL1344_RS02140","SL1344_RS02250","SL1344_RS02255","SL1344_RS02315","SL1344_RS02435","SL1344_RS02470","SL1344_RS02625","SL1344_RS03225","SL1344_RS03270","SL1344_RS03310","SL1344_RS03335","SL1344_RS03340","SL1344_RS03680","SL1344_RS03790","SL1344_RS03795","SL1344_RS04165","SL1344_RS04545","SL1344_RS04550","SL1344_RS04645","SL1344_RS04835","SL1344_RS05015","SL1344_RS05225","SL1344_RS05230","SL1344_RS05875","SL1344_RS05945","SL1344_RS05975","SL1344_RS06025","SL1344_RS06215","SL1344_RS06225","SL1344_RS06310","SL1344_RS06435","SL1344_RS06640","SL1344_RS06650","SL1344_RS06845","SL1344_RS07120","SL1344_RS07225","SL1344_RS07705","SL1344_RS07835","SL1344_RS08180","SL1344_RS08205","SL1344_RS08465","SL1344_RS08525","SL1344_RS08540","SL1344_RS08845","SL1344_RS09025","SL1344_RS09120","SL1344_RS09565","SL1344_RS09785","SL1344_RS09835","SL1344_RS09870","SL1344_RS09890","SL1344_RS10600","SL1344_RS10665","SL1344_RS10685","SL1344_RS10715","SL1344_RS10745","SL1344_RS10755","SL1344_RS10760","SL1344_RS10770","SL1344_RS10775","SL1344_RS10890","SL1344_RS11465","SL1344_RS11645","SL1344_RS11690","SL1344_RS11695","SL1344_RS11930","SL1344_RS12240","SL1344_RS12335","SL1344_RS12455","SL1344_RS12950","SL1344_RS27120","SL1344_RS13010","SL1344_RS13100","SL1344_RS13140","SL1344_RS13785","SL1344_RS13985","SL1344_RS27150","SL1344_RS14335","SL1344_RS14435","SL1344_RS14520","SL1344_RS14710","SL1344_RS14715","SL1344_RS14810","SL1344_RS15415","SL1344_RS15610","SL1344_RS15650","SL1344_RS15825","SL1344_RS15860","SL1344_RS15875","SL1344_RS15925","SL1344_RS16140","SL1344_RS16300","SL1344_RS16490","SL1344_RS16545","SL1344_RS16705","SL1344_RS16725","SL1344_RS16965","SL1344_RS16970","SL1344_RS16975","SL1344_RS17100","SL1344_RS17210","SL1344_RS17665","SL1344_RS17675","SL1344_RS17680","SL1344_RS17685","SL1344_RS17690","SL1344_RS17695","SL1344_RS17700","SL1344_RS17705","SL1344_RS17710","SL1344_RS17715","SL1344_RS17720","SL1344_RS17725","SL1344_RS17730","SL1344_RS17735","SL1344_RS17740","SL1344_RS17745","SL1344_RS17750","SL1344_RS17755","SL1344_RS17785","SL1344_RS17985","SL1344_RS18265","SL1344_RS18270","SL1344_RS18400","SL1344_RS18425","SL1344_RS18815","SL1344_RS18830","SL1344_RS19340","SL1344_RS19425","SL1344_RS19925","SL1344_RS20180","SL1344_RS20555","SL1344_RS20830","SL1344_RS20980","SL1344_RS21045","SL1344_RS21095","SL1344_RS21155","SL1344_RS21285","SL1344_RS21300","SL1344_RS21305","SL1344_RS21850","SL1344_RS21855","SL1344_RS21860","SL1344_RS21865","SL1344_RS21870","SL1344_RS22035","SL1344_RS22360","SL1344_RS22550","SL1344_RS22555","SL1344_RS22580","SL1344_RS23055","SL1344_RS23060"
"SALMT_As_1 (GE) - TPM",1.11346767893571,-1.04654931670059,-0.410849928613468,-0.206461869153473,0.607691771955864,-0.401191362932142,-0.620280325941987,-0.509617904776253,0.421961625970771,0.165919421808552,0.25145584754587,0.699907465062377,0.880444386558479,-0.606301714491619,-0.233500168438026,2.01895693235591,0.382220028606885,0.496659056821586,0.690867706699703,-0.858687610425943,-0.632463915399857,-0.562414151785134,1.02021022972073,0.0671822250533342,-1.02117774913651,0.626777102649336,0.547188936398267,-0.011990484353894,-1.19751045916265,-1.20247141970011,1.48380247744316,-0.243500347813884,0.308709074822419,-0.44495554791344,-0.141527001515521,-0.183429711258337,0.0563908750600117,-0.0776880841205345,1.83719420386942,-0.0197149829616786,0.802157857174301,0.504565546681847,-0.44768643080146,-0.461560542434918,0.438629569091743,1.08639144179792,0.198676660669627,0.188541654507482,0.755257449232859,2.04034779113929,-0.146962527425616,0.992065138375745,1.24374785413319,0.644571273188453,-0.214116324603184,-0.0153271639789074,-0.173583443732878,-0.789590531434566,0.316813370010917,1.22893570679151,-0.0519082991451913,0.822744020142774,-0.291307903018206,1.04496036472741,0.355099679320002,0.621782284319214,-0.311689251487579,-0.578763769727851,0.0649638883209316,-0.516892549374697,-0.887141231421921,-0.823345367667258,0.102059400366331,0.288842021092875,0.191293958257444,-0.509978844352796,0.0573131764011899,0.942097216375799,-0.175333572294117,2.06460816097286,0.131954643705267,0.38587183407953,0.637035619353323,-1.04682556194473,-0.0162030014864186,-1.15125776385346,-0.743340639519079,2.0330072297711,-0.314517940620213,0.0981463635773388,-0.31268418102008,0.714295006666682,-0.548033305730951,-0.215485717322938,0.301664026286084,-0.615764080181819,-1.03570303511688,-0.00316202280830665,-0.297528509749502,-0.292133005993023,-0.353471304160638,1.01857344286249,-0.332181970992542,0.474703389311761,-0.79632204878847,0.0741047236599821,0.286047977365391,0.75853418931925,-0.680011640250873,0.492694272630093,0.602226931056154,0.283563180952904,0.420579094680206,-0.336937921123303,-0.0779378563699022,-0.322672648527337,0.608167270322814,-1.02229525924792,-0.15528504493495,0.0424476625155527,-0.0929160877337939,-0.0317891008281566,0.111641293095132,0.873728582665231,0.429623363218194,0.287030957915038,0.857594843166797,0.250560348888957,-0.483839462374385,-0.351422855710427,-0.218672329428193,-0.289433794187075,-0.384150881769083,-0.414560006562647,-0.212630257839701,-0.0964855094003585,-0.0911086676401495,0.0724744318930614,0.653189858259308,0.540954320313098,-0.427828377732832,-0.578592558459669,-0.8157854561964,-0.526568646880281,1.56596424823583,0.646115293955422,-0.421124765836643,-0.512832938363904,-0.557830499746011,-1.17897652389181,0.471611517035459,-0.437226710780721,1.21754209223172,0.552252252170635,0.970097775452732,1.06583942332609,0.908888619928568,1.06593821869711,2.01458649723012,1.4558763027182,0.0449497294726037,0.135476458537028,-0.819410657920259,0.409046696116748,0.11079036937351,-0.0205035733628278,0.379746395866007,-0.308945831260575,-0.54899541362314,0.0355866961160843
"SALMT_As_2 (GE) - TPM",0.7915892300778,-1.07467542690041,-0.638310910324805,-0.206461869153473,0.562590057407029,-0.449717605935214,-0.666186701144261,0.50005275787548,0.430516420870321,-0.387570818341899,0.268369637325331,0.0712388420969446,0.914652411063611,-0.74616310655581,-0.550687741886579,2.30366408588204,-0.231736312683435,0.203809612909177,2.28231205583834,-0.776791730820994,-0.601740150755117,-0.802062436482497,0.39614129699062,-0.619103810195108,0.0524955831917201,1.04267502447585,0.0994315660121646,0.899987507442366,-1.3657271766035,-1.3060708372152,0.673088687542476,-0.0797015935915859,0.426067230417609,-0.461731292207638,0.0351774294022185,-0.191575833115863,0.0905621050449387,-0.229437675714273,2.16369453844773,-0.156221325890409,0.819916034746544,0.504583930397623,-0.16424816374153,-0.399297193101982,0.376989144411008,1.15938227293139,0.0576155150095621,0.76062238721489,-0.222550883013476,1.48005113672545,-0.0279765486597177,0.567095850819784,1.13692601744521,0.552371066791704,0.208854889584356,0.0833881044544595,-0.189027812473495,-0.769594115060056,0.423252814916908,1.53088033675631,-0.191293180632633,1.53796176447584,-0.292855574853496,0.747870009340427,-0.773323983520456,0.475494923101362,-0.417164870742473,-0.702609000031969,-0.131932544836158,-1.02475484570608,-0.428739544942048,-1.00639475237176,-0.0872226773325879,-0.294636888151633,-0.102755261898933,-0.572053811169808,0.11438523540795,0.437547337439192,0.0964007998557867,1.80583619170588,0.202951874402022,0.26560528363494,0.691697893688943,-1.14925552720911,0.0766318426937418,-1.23981662456846,0.159387279463691,2.47546662508764,-0.914153955265047,-0.171543574532202,-0.301177050668489,0.733852652497825,-0.50867388284133,-0.215485717322938,-0.589929214536388,-0.659333983462715,-0.701959520158718,-0.0257209725821703,-0.296283761238914,-0.316334968715054,-0.31646818887653,0.795722351949002,0.578238925126094,0.506589486282376,-0.995902994623988,0.617306402185825,0.441345392450031,0.793908978726121,-0.780165513945707,0.475098534535728,0.632307639525281,1.05553643930195,-0.819073216504095,-0.349764087577849,0.0861675654414393,-0.406063941460448,0.831776465917357,-1.34758748374313,-0.289643015986988,0.0610471837861782,-0.190842067134936,-0.139533374651966,0.0926729152944028,0.707280389458007,0.240309888230981,0.241216662919999,0.680797226344763,0.452753446719705,-0.455064596287914,-0.372342459400966,-0.206918988559968,-0.381161401826792,-0.433058639019515,-0.438971710529466,-0.252529167277247,-0.306629239244972,-0.153741730848488,0.0568963613023777,0.622893686042136,0.467355970413738,-0.442678393405709,-0.734590309778587,-0.947767931108715,-0.49860017632173,-0.186561290293709,-0.0971855546382693,-1.12025910319775,-0.362930585366366,-0.749326898954833,-1.49580277349697,-0.0223638831542948,-0.689451494217464,1.28550475953038,0.316518925467358,0.508846751924818,1.03748921748592,0.886878658953356,1.17286740172694,2.47052423517555,1.98067465257792,0.194270366005247,0.373499612738846,-0.734977787915784,0.41450262671135,-0.111332151547109,-0.0796599429346047,0.265087661169911,-0.306733843940758,-0.615420614744953,-0.187322646339873
"SALMT_As_3 (GE) - TPM",1.40657678807929,-1.19062857348443,-0.619690217903328,-0.206461869153473,0.366486853055038,-0.455376399065958,-0.724569039744979,-0.0900912256034124,0.649575634589893,0.678401720869632,0.213040386056117,1.8219250942241,1.1961749341553,-0.571075067505565,-0.365811533303688,2.44257018457858,0.122209070690466,-0.0978847068016856,0.70893604459854,-0.899467504892089,-0.724367415021153,0.291312483125778,0.668225387358902,-0.544068463463217,-0.963525170573681,0.605160168349429,-0.031973313044496,1.01409074067745,-1.02862413475909,-1.34319617420046,1.61039497305476,-0.236791036738761,0.112856625620429,-0.420746586077488,0.0638751291384905,-0.0512375275983216,-0.041922878490855,-0.280004017033252,1.6591682431706,0.0706796785541183,0.942626172891639,0.350466417687585,-0.411665874984382,-0.357278944232071,0.375421460354641,1.03475489859123,0.20285307417068,-0.347324695182621,0.401417061751979,1.62009971555598,-0.242268200476984,0.525754828574507,1.41555774404018,0.73450655353855,-0.0256292307726443,0.311881101982261,-0.203679335407918,-0.686876831277014,-0.170903960520761,0.635079855435604,-0.167101310286188,1.04472327758131,-0.269122944492598,0.972499130585547,0.185903369232654,0.334001835503541,-0.660974123577648,-0.454931712637954,-0.104147787394841,-0.187055037305277,-0.613569529148166,-0.795229446193721,0.184795459567098,0.159408901893454,0.113151504730211,-0.473087224855881,0.0995967282041149,0.870202693450627,-0.434131884917902,1.96797842638568,0.416056884993786,0.311818292538567,0.731777490800299,-1.03346581844449,-0.314273002925763,-1.02438743038159,-0.300587202957766,2.57252708711521,-0.162185800807279,-0.15429377963101,-0.299018465059311,0.522528164459615,-0.492630111384328,-0.215485717322938,-0.0691600560522305,-0.675834282392075,-0.776748182677977,0.480031550465067,-0.294612089908021,-0.255656641063546,-0.325938208474398,0.475069917094823,-0.239213601069628,2.08858688508246,-0.635032704196431,0.101516123916161,0.487680109461495,0.648828518959808,-0.879942706195129,0.233488020403365,0.425792579127268,0.30852307464336,0.246944579056856,-0.3412977929455,-0.622703768589562,-0.443431100910586,0.412121286141945,-1.26878096943194,-0.129639794094831,-0.22392878273496,-0.250562549262393,-0.00280258967788745,0.0329285053901337,0.500072398212554,0.254042231893869,0.271297069722268,0.875557788491513,0.2320138396859,-0.48070248805396,-0.448891231803284,-0.36125636930674,-0.476473618703576,-0.466720530906727,-0.461210950092597,-0.461631290469154,-0.327134279540924,-0.299570619695034,-0.0892348258781212,0.512954304337107,0.651147144965897,-0.394556078914712,-0.76538975894264,-0.850178807457847,-0.574514676917858,1.44565261787725,0.699407775383216,-0.680971688235983,-0.298163833034487,-0.149106476391451,-1.2577878668625,0.294252322711852,-0.76173482582067,1.30659086312639,0.640962826106834,0.885717408854264,0.886897493007779,0.836551052712916,1.12624003734785,2.4467513974609,1.72122250847672,0.166334704288954,0.065209954416319,-0.815817378801039,0.43566244587238,0.0455545075732994,-0.129726555776728,0.234836366064907,-0.30048756715734,-0.560677248886914,-0.163039882313811
"SALMT_Bs_1 (GE) - TPM",1.10950792441983,0.420955185088211,0.130509456893986,1.39885912872224,0.376739819329266,0.23729031088367,0.465925631039796,0.694016820486273,-0.45925599516021,-0.155721964028437,0.775194573511417,0.00817490987955245,0.513143718392971,-0.229844434224748,-0.226302179043792,-0.0244429366481401,0.715808535553572,-0.356876380714513,-0.593419024420393,-0.562649398611947,-0.535749099880209,-0.760927939057175,0.403840546109397,0.52920823720906,1.09206649694763,-0.101308897264368,-0.0410813301817566,0.138920751047691,0.0916611641683137,0.0099961977133854,0.853962735193737,-0.496397693643158,0.520760147251797,-0.353253224816641,0.564690678514043,-0.00990553881627025,0.202968489519795,-0.302448996019932,0.577515758464875,0.0192041746393791,0.0342410528771677,0.12367775392558,0.982295951102828,-0.152139524444256,-0.118494031353773,-0.293839566202382,0.155966132342403,-0.331010583394414,-0.0365402334412946,0.140613045513012,-0.277037358147978,1.65310131109759,0.493295564013117,-0.185237654095288,-0.481438429341664,-0.403979276665017,-0.250852688096591,0.195985191369553,-0.121924014137119,-0.0477993615439136,-0.620355638458411,0.193115093019831,-0.305832041614995,-0.0761825931671901,-0.318505003050754,0.448798947901488,0.176142464480972,0.535410106345939,0.152746253206207,-0.230364324546065,-0.202347859190948,0.709679513927643,0.503498654806087,0.289926468599428,0.871379492009023,0.0684848243863468,0.824862518839855,0.824391501733277,-0.293522888192169,-0.146228485373584,0.099480315164393,-0.305717972125086,0.487227956519585,0.195024130939935,0.935919822035295,0.586827694348439,-0.316711739208001,-0.622857101430177,0.253787700123775,0.192588612708444,-0.318103798033598,0.885764964028182,0.169308606214372,-0.215485717322938,-0.085993179944611,-0.29813628294615,-0.524248015661922,-0.208890103988341,-0.301630559736394,-0.303478950607464,-0.333411676057362,0.0625375920493918,-0.657815905160623,0.323036768519035,0.331732127083137,0.832110431552138,0.605283192576445,0.0647286145468158,-0.151058172441735,0.0536209332093783,-0.293670263071989,-0.0896028737641488,0.121819337343423,-0.326154846929261,0.724362770416051,0.325853990902716,1.23873160151788,0.252427884322226,0.41793500395171,0.320102119981556,0.193349644008892,0.112197091483144,0.274573524831767,0.710022127962144,0.183138376864714,0.192930184002546,0.117171936657874,0.00547884403469086,0.736432169013133,0.659664946525017,0.453040814440291,0.267715849121963,0.360528743514236,0.464379253517371,0.220176056901406,0.651876566705521,0.713966342460393,0.425254616741324,-0.221862353195217,1.0823436101272,-0.0127253755704119,0.104885684491431,-0.232798293794377,-0.347270798519887,-0.0784768228290716,0.878802415100524,-0.10930313102076,0.729347451745034,0.0756607875617609,0.589293791520417,0.990700379309705,-0.609553890061647,-0.426147231527782,-0.126212229560245,0.422504464184616,0.47589753454459,0.00162618106723943,-0.105978418612501,-0.379930502801022,-0.407739377303993,-0.534262507461541,-0.257895838585506,0.120405688914572,-0.257860589812906,0.219268054235181,0.612421363524533,0.364990162916283,-0.299815213948562,0.205502770118263,0.739319425532947
"SALMT_Bs_2 (GE) - TPM",0.415228645891096,0.572063406029856,0.0884334328413728,-0.206461869153473,0.269581295576244,0.237935910332548,0.544161321835958,0.583581096035013,-0.524101185053948,0.260723045768316,0.809761760435692,-0.355735308206954,0.465170286479044,-0.766981135608437,-0.332906345547577,0.103367318734763,0.822005950162239,-0.358884118711926,0.271555854028705,-0.433704028430528,-0.48677645739329,-0.485516065112003,0.766938478854379,0.786093387147331,0.383078328244379,-0.175181733974302,0.0555172373474824,-0.242439170233247,-0.0518148902711132,0.131327967715673,0.31167678327053,-0.483126851220269,0.697821257014769,-0.413962710056937,0.870543157313995,-0.146352553616682,-0.259131300817066,-0.430518083769039,0.257716594726088,-0.195640741724542,0.0456945140331368,0.252762860565149,-0.0555145913410483,0.0734805602921187,0.136795643517302,-0.963055894598716,-0.085228219316456,0.0775840310477433,0.412265469165359,0.137220963495495,-0.35546765184929,0.798492478327846,0.530686177277016,-0.235035353680843,-0.479297519616541,-0.46958524581447,-0.257416760064811,0.0876703600794134,-0.484126075438884,-0.0200882014156581,0.00514497222422024,0.650903544166173,-0.305340849079585,-0.00451896688284863,0.0779710619117011,0.223016859066168,0.0837666056650212,0.444835440994557,0.393663186285372,-0.621010364003552,-0.277291976950463,0.224322517398131,0.345703229997996,0.568003975966611,0.383708321043673,-0.14444876173157,0.255325955651059,0.434635691426339,-0.309577600577702,-0.144662357614792,0.00961755331402524,-0.284173267491819,0.325600302316579,0.0222567310575772,-0.412955146788194,0.622553159430607,-0.580879334236799,-0.565102195984234,0.327860357020478,-0.0521075790538509,-0.315163155620212,0.91474354549959,0.246767558764114,-0.215485717322938,0.852451429070318,-0.39743159589548,0.102244078609465,-0.410317749771651,-0.290109048568277,-0.246207917973891,-0.306877193892948,0.204107209282146,-0.42757675578656,-0.683671066048074,0.100050564179508,0.585403639882343,0.459226715870174,-0.0241942811965022,-0.280310354839913,0.0674308484004924,-0.074520142172917,0.152456028534035,0.406745802372493,-0.279602754453519,1.16652619065599,0.180886934147267,0.926848045894851,-0.0597472836396468,-0.0754715339602852,0.207966392654503,0.0237777413043573,-0.0444855454130839,-0.0157906103960618,0.323184172578046,0.156373949559892,0.164460055992524,0.284298054255012,0.0565413232527279,0.451819106217563,0.611978249211536,0.452916550025212,0.291926524840198,0.182127331049296,0.41102781487755,0.0766571228833736,0.330148043271169,0.409113967361021,0.253937782565548,-0.173119825734409,1.2237678887693,-0.00670443324947524,-0.210417771923574,-0.347086084940912,-0.41873564444185,-0.108210121097987,1.20106945529251,0.332342263726424,1.01901868744126,-0.0280741077934801,0.391370082308219,-0.180923201593221,-0.291044375715703,-0.426891679165598,0.373026933661747,0.027113179566352,0.383296148644073,-0.114111612536015,-0.0698277620031509,-0.119427768394386,-0.252099876448362,-0.324211151884124,-0.109336015612246,0.170706940485705,-0.521677767391666,0.666867958481846,0.360765874079893,0.474815248678642,-0.289392454352368,0.18885535006654,0.618799410677731
"SALMT_Bs_3 (GE) - TPM",0.917240585183134,-0.40946033489974,0.132379688955649,-0.206461869153473,0.174618546353702,0.0953740926955003,0.359654699342039,0.645632204891515,-0.399170957534196,-0.771749326122022,0.762467694674249,-0.430155150584824,-0.33038469029647,-0.213520797952114,-0.281686070502092,0.409347897942143,-0.408460420372748,-0.306793962313368,0.814997288870675,-0.48748696936204,-0.575181330564234,0.335973492824719,0.377944909396595,0.187143095801667,0.259903390085067,-0.0195466365218644,0.004185433632488,-1.03145408670414,-0.708388891813903,0.403408859446821,0.333238972822964,-0.423411161910958,0.33486473351725,-0.380760061241747,0.226173556037818,-0.18971525359558,-0.0699534833032354,-0.490091300067677,-0.0386918402822861,0.332103496760962,0.496575235288903,0.315666791194833,-0.198913710915735,-0.174589475758865,-0.245755927326962,0.252930553849865,-0.192196555442332,0.181574254796841,-0.101556211119657,0.0523064004873979,-0.497242893494676,0.928615994406921,0.789268974717878,0.0524831118610025,-0.401200261512957,-0.388795090893133,-0.2707203158376,0.111688903002103,-0.779785270696554,-0.372711221865306,-0.621395133908548,0.306443361690612,-0.308825222219347,0.149574000197754,-0.40783298842234,0.0312823170152369,0.494339594415004,0.292419966675855,0.0181332102209538,-0.546086610567773,0.326259711881182,-0.242097508028354,0.660228222726073,0.170544392637903,0.645910284591833,-0.0126024798185304,0.0277741919015758,-0.0540745846062059,-0.539487362133445,-0.234629957672094,0.122701184516655,-0.496054354387638,-0.292585363769692,-0.212478485103135,-0.965423995785441,0.605457626679534,-1.19854712067192,-0.452164108353784,0.698964690206808,-0.0820768239428461,-0.307015899131959,0.666215575884072,0.178450696750798,-0.215485717322938,0.211963448004673,-0.287300218391633,-0.0329590378560236,-0.110926939952616,-0.298297254130033,-0.298848660638337,-0.32709427178394,-0.229572033013858,-0.444670963899963,-0.401636690678886,0.373775197876641,0.800494936575991,0.674194541648203,0.147684199573334,-0.37012652016939,-0.0472501270092574,-0.239959886794309,-0.149890139288218,0.454970056664478,-0.29195435249324,0.538973817695456,0.00225847340701275,0.934831653089749,0.13441115345585,0.317167262026128,0.169007666165825,0.000321116753890032,-0.113781308685056,-0.0594060211345736,0.102943702535341,0.144163253771941,5.86093447467018e-05,0.125709778943378,0.073771334026974,0.506352876096292,1.03212911791927,0.534465715835565,0.213806313066845,0.319649516559527,0.00735246783388716,0.0363213880358822,0.085476119598284,0.240221498235304,0.247957843742998,-0.359648116461054,1.11281994111394,-0.187675025453725,-0.232862676412312,-0.140952805272843,-0.698506426269142,-0.503590772210872,0.640460546399119,-0.284574397942129,0.892199076950731,-0.105609699663578,-0.122513666215666,-0.0195458178594757,-0.286526250959524,-0.287179019648615,-0.325306269576408,0.0386698114781897,0.279558992205375,-0.0508717350039185,-0.112667026127156,-0.436303638390934,-0.387132526726725,-0.45230797228345,-0.0211557657344825,0.110234708475228,-0.740835063505581,-0.213666339477964,0.238741267269234,0.52297965772834,-0.29930897041178,0.192047905905227,0.312119075759704
"SALMT_Ctrl_1 (GE) - TPM",0.301611322336046,-0.616637130091271,0.0808349256155719,-0.206461869153473,0.284869906732782,-0.378205245291722,-0.236393299201299,0.0498668807856005,-0.570496924238041,-1.17049935294043,0.347173782746314,-0.302785885630113,0.502566768343286,-0.540750927888825,-0.350963004328889,-0.0125255124352055,0.655711877726476,0.282976492013317,-0.418312998015818,-0.605904779713457,-0.705092165666122,-0.991300441660554,0.0505412334623223,0.814009840486938,1.16379556606065,0.0456936834279958,0.5746625749962,0.120854899253574,0.240492710559731,0.939762622635857,1.30132636735134,-0.401698195160837,1.02710761329568,-0.491124382890163,0.109625401780194,0.119381804953787,0.018861920253704,-0.0852584122928933,0.149972086975616,-0.0880099448927891,0.0417531336770795,-0.0134827303074488,1.56951089261876,-0.247716085893974,0.728141434816558,-0.0735452047475172,-0.721875643195754,0.0107692061374409,-0.33509852156649,0.211582505535262,-0.540152591115231,1.41244504308106,0.840255393327579,-0.235046550687372,-0.315688843934874,0.886533255819333,-0.245026825588623,-0.462570553153308,0.266332079166502,-0.355362637059995,0.690125059195697,0.670238855165714,-0.305178766799121,0.386513779789276,-0.111880981900882,0.540559241283877,-0.357834119841526,0.553096809163183,-0.000251144895514989,-0.229680500272853,0.240894456407594,-0.574033391872412,0.665374269084405,0.638856329067385,0.543367366198016,0.269899392208258,0.650076450283197,0.823813101692593,-1.27007752246473,-0.147705294763458,0.256833240857927,-0.242325301298443,0.172997355298636,-0.279098087805836,-0.608527155675511,0.64606530494818,0.408782948353444,0.00762920820977807,-0.205592739951922,0.310986992748543,-0.296929120109782,0.528970724440418,0.013764056101964,-0.215485717322938,-0.532111192127969,-0.192546898233088,-0.324908813378702,0.0842923998705017,-0.31502063108989,-0.329758390859101,-0.301930030877659,-0.373227732559349,-0.579229707216738,-0.656964752809339,0.273879457298453,0.218109126802723,0.729468978296329,0.16325666320912,-0.4067002867993,0.459107031912823,0.00567321493525744,0.000904148982149425,0.012476395144695,-0.329226505367594,0.807201858731307,-0.142741058450351,0.839442879284122,0.00930967495140407,-0.0732616040050497,0.00843952488679727,-0.0737722030795746,-0.113824271844916,-0.00205526405482757,0.174050389259058,-0.00767451541472611,0.0913776594139737,-0.0856229377999976,0.102821880478479,0.271915380120611,0.406783080690264,0.384937967484224,0.0642024733340543,0.00860559033829379,0.00872772689485912,-0.0458244684776538,-0.11429504701631,0.133820391903113,0.156391967616958,0.0123405225349967,0.0169121030556249,0.0419895863996705,0.0494885172203239,-0.25231259660982,-0.62713322816471,-0.678705779259063,0.356312417049059,0.806850235075426,1.66500692005079,-0.391704496765992,-0.234713167714515,-0.805620548949815,-0.207233692661678,0.0682235062454142,-0.640134348662242,0.234347297191381,0.449789116361111,-0.00567904832860837,-0.0553349094498894,0.12769986764343,0.268247622489884,0.0310384274410763,0.304906173627183,0.622707373097789,-0.155699272826427,0.246058542997386,0.00725973518022284,0.226796031680995,-0.298061027658262,0.12709772855299,0.909637740268574
"SALMT_Ctrl_2 (GE) - TPM",-0.0611049140658135,-1.09279670781715,0.0646565310855694,-0.206461869153473,0.314888389240143,-0.436527885748469,-0.160256789468813,0.891536759976367,-0.494305982996871,-0.873541800840856,0.372478478200848,-0.446927739223909,0.0532697661500576,-0.576126469431288,-0.520074508966821,0.160443933927117,0.79802033213309,0.185643626109156,-0.759007289110197,-0.548053978726365,-0.653925816888028,-0.338974603809159,-0.178433266335608,1.30220611612965,1.49319037262968,0.0720467539203962,0.707997088688396,0.0102522365237567,0.0142777257640262,0.610188453725273,0.840098397167972,-0.482326378807176,0.898149203131232,-0.44767301661697,0.254658199699801,0.0340040496718717,-0.0889236245799934,-0.183160992831989,-0.0476901948361098,0.0301624647781566,-0.3614193529749,0.132697804623107,1.26696204637337,-0.0908233086165983,0.489854398662016,-0.606985871807537,-0.534377736329736,0.139986169006034,-0.304286358392066,-0.00490828042982188,-0.503181584782438,1.03709642135661,0.85659566986976,0.0258054272694584,-0.493413796181545,0.916012607115923,-0.20646615803847,-0.407113961242383,-0.384258847753367,0.500197814426623,-0.0723787276195188,0.787535479392007,-0.308909431102531,0.158368826303011,-0.63009715803899,0.578063969034126,-0.208776154963648,0.516640567043897,0.53549649488005,-0.255861274868253,0.234815864197561,-0.402641131549887,0.380973581753808,0.125390646671442,0.427042265084281,0.176294797589451,0.334124423567205,0.60376683414837,-1.27007752246473,-0.270232099540016,0.124584007884372,-0.322298784774161,-0.0484789565003471,-0.453703116334106,-0.556722632855285,0.934420823411768,0.00108854379543655,0.1129391613869,1.02470275314245,0.401280856071328,-0.298172265299262,0.466397460525091,0.0181346366957062,-0.215485717322938,-0.442958089846115,-0.29405137701953,-0.621253723599121,-0.182222599708882,-0.308905205474116,-0.243702710114929,-0.328037924996104,-0.197341110256893,-0.28972627910679,-0.427895299746575,-0.451595398099801,0.11512024996841,0.633390620521557,0.146024780846135,-0.307881578939575,0.355391042495795,0.0319258291556792,-0.0448268261034046,-0.452215300621234,-0.334802422862908,1.28716298440531,-0.118045900132758,0.408623793240484,-0.234667607463524,-0.0930120977824375,-0.0809597212670614,-0.0866176813458067,-0.146454871536636,-0.141801128525445,0.055203949560674,-0.101558554820934,-0.0259674559571432,-0.167500457688827,0.0367061476029822,0.253354131962166,0.540051675599337,0.340569898458613,0.00620957843523308,-0.0763611410899711,-0.0332921250699234,-0.117701226787416,-0.250751570967104,0.0423897944485498,0.0904645901153188,-0.152865577749816,0.478444384240922,-0.0794467250790949,0.0116958055283071,-0.628788685160313,-0.783393425031777,-0.86101828098819,0.533417134075738,0.869170055862064,1.49775456820924,-0.604035850888858,-0.311837478598075,-0.692997527735635,0.345823283203434,0.00953316294088645,-0.443708997420895,0.245747417849018,0.308766305800898,-0.0765176564714918,-0.110783117526857,-0.0999655321149125,0.187196283970493,-0.0973919676184828,0.266081461894297,0.518092571359205,-0.108773875309365,0.437952430349731,-0.0634920005564684,0.214141226388904,-0.304122042145486,-0.0108010281953115,0.739555060235466
