"","lmo0013","lmo0056","lmo0096","lmo0097","lmo0098","lmo0099","lmo0100","lmo0103","lmo0203","lmo0266","lmo0291","lmo0316","lmo0332","lmo0355","lmo0378","lmo0389","lmo0396","lmo0472","lmo0492","lmo0531","lmo0588","lmo0601","lmo0603","lmo0614","lmo0623","lmo0664","lmo0667","lmo0728","lmo0731","lmo0795","lmo0799","lmo0811","lmo0812","lmo0822","lmo0851","lmo0900","lmo0951","lmo1009","lmo1010","lmo1030","lmo1040","lmo1069","lmo1229","lmo1230","lmo1247","lmo1269","lmo1270","lmo1382","lmo1414","lmo1467","lmo1476","lmo1492","lmo1514","lmo1569","lmo1595","lmo1676","lmo1693","lmo1696","lmo1774","lmo1836","lmo1878","lmo1888","lmo1890","lmo1902","lmo1920","lmo1921","lmo1953","lmo2028","lmo2042","lmo2053","lmo2057","lmo2112","lmo2167","lmo2171","lmo2209","lmo2389","lmo2392","lmo2393","lmo2455","lmo2456","lmo2457","lmo2458","lmo2459","lmo2478","lmo2515","lmo2604","lmo2653","lmo2692","lmo2759"
"Listeria_Li_2 (GE) - TPM",-0.404840059226729,-0.614563007168293,-0.475148426996408,-0.491616520518507,-0.463092849786334,-0.5427070738976,0.223363175194918,-0.686622879810337,-0.843401604772573,1.09078355530912,0.978002254619985,-1.01173405511653,0.889815434397985,-0.0898497200989892,-0.0612280473969359,1.30071454649373,-0.417156197109715,1.01069892314329,-0.345566509244401,0.283715461865882,0.236482385836431,-0.20152877093753,0.394617268940584,0.0108044539799377,1.60569303210165,1.00647163462228,0.252245658434803,1.9107973955899,-0.0167725975936876,-0.727875780800389,0.888426909337503,0.0736751166220598,-0.216236097222478,0.155550996446356,0.579726735048557,0.133132265975577,-0.149411743618218,1.44723102012545,2.51444387450097,2.16825747782827,0.0990405298552475,0.421034851710896,-0.201836951886567,0.479443113909502,0.982516183087518,0.0736102850053741,-0.151822982859387,1.269908068884,1.78765704477088,1.53937965723266,1.99817592035282,-0.675530666174703,1.34198321413499,1.1636812004687,0.0979468206165607,1.28555078326379,0.65079530951051,0.34612565994727,0.824576501892461,-1.04228817162139,1.45721936769174,0.992218036240803,1.12587444445991,1.53118132093329,0.0799277360161941,-0.605664956110504,-0.831068709334068,0.791071397412067,0.507745472456887,-0.547448147378243,1.46883370146005,0.791350432755274,0.751915243039951,0.715625501103026,-0.989501758726037,0.60346271890472,2.60395530289476,0.557788742656985,0.145904716259986,0.2430799473698,0.198729724647926,0.19457094734133,1.37752052275738,1.2754628987599,1.18981777092159,-0.177105731043154,0.265242386045997,0.629929661276244,0.359195773469967
"Listeria_Li_3 (GE) - TPM",-0.607796005761483,-0.383565046419911,-0.281334890471959,-0.27699353181112,-0.28810923446674,-0.524843777511838,0.120582495534663,-0.618774836975241,-0.728791632202081,0.434458671142322,1.53833671891011,-0.345649877297572,1.68543130965904,0.0845705670485494,2.1970076194962,2.51836016389113,-0.804976128110314,0.61142849592905,-0.163382085658286,-0.766880806394841,0.491296454569601,-0.454532722300042,0.847756111916365,-0.500528819707562,1.85521371201079,2.73000122130051,0.572527830695819,1.9571497253444,0.778220857250049,-1.02647483687419,0.0271902177054006,-0.324445044359132,0.334379886336009,0.45113012111185,1.60743624329552,-0.107347815735064,0.148504136759942,2.78330633495422,2.14627743551468,0.378472485027216,0.836432173840915,-0.48761379087993,-0.321009598039915,-0.356191805526838,0.312139765120422,-0.422986401991574,0.157415513241329,1.37018419083333,1.88436560106562,0.9776861596298,1.92001961635748,-0.814554290124877,1.65299288444388,1.85439351162334,1.1921338725875,1.07241521755174,1.341809120314,-0.399629453723004,0.737666224084494,-0.61610634863748,2.01330461419372,0.316875339890037,1.44434361205359,2.11508547659875,1.1085343877502,-0.64937828978648,-0.801398361679221,1.40443533062129,0.694125607135616,-0.765647212708484,1.22677502603922,2.38906273803759,0.784368513357663,0.979149334994631,-1.02447019022447,0.241972892104632,1.88288978111499,1.12767764061603,0.0431419797022008,0.124290737533221,0.286936409739748,0.354994974118454,0.697350365453386,1.21224133961191,1.6065827517772,-0.486705474029382,0.20274592483249,2.24921204555102,0.218098975681645
"Listeria_Mig_1 (GE) - TPM",0.778089725432208,-1.12816970598275,-0.921563183721735,-0.930057246770071,-0.853584931746941,-0.835583422290303,0.07840484754778,-0.807508594191436,-0.304606236252262,1.14682841119789,1.13879462270637,-1.58726592178487,1.04596828599948,-0.601194205581706,2.75525246691785,1.9243797442762,1.25539596115529,4.27589410910262,1.85558857422804,-1.81114941907016,1.50765935451931,-1.22473119146125,1.04420316256261,-0.559226589175961,0.476165177916041,1.51735149455135,1.28945480555016,0.077818112082169,-1.57953460462719,0.631656768125188,1.73875442168507,1.61182583575498,0.257122428569864,1.1680263949237,1.24448890427628,0.0975565936121531,2.69200906479673,1.87026714177166,0.280838291496931,0.27708090502427,3.2067164594283,0.672026721402995,1.78796611090384,1.14777347474537,0.951655764871724,1.05030371206288,1.05407929950569,1.24704385654104,1.15106866286665,0.423553005931468,0.329162788470327,-0.162011967642635,2.53615856434325,0.518605338876622,0.921004741233131,1.39382986561108,1.70123323781581,1.86616464125103,3.01905008849889,-0.630943160386788,1.45361737526101,-0.0214504094047342,2.0988438409317,2.84044942374038,1.17751640839829,2.83466158281601,-1.28370025437866,1.53397364187912,0.825963906708434,1.75180193756684,1.80593193466299,3.42987402511357,1.74115699632403,-1.11579781580559,1.16472501391414,1.40120086868512,0.0472441424866051,2.71278340212511,-1.50346809273825,-1.28247154806537,-1.36602448064122,-1.23908355339478,-1.02155733289527,2.58319181246264,1.96412903528642,1.37536779779438,-1.81918272022131,0.358864957849233,0.0603580138813125
"Listeria_Mig_2 (GE) - TPM",1.5219671015594,-1.42636134734457,-0.985789246747331,-0.924022731115829,-0.852231541620454,-1.03720144319681,2.0134504753462,0.563757183517142,-0.658242417780642,0.406090481187082,1.88437363207156,-1.58726592178487,0.989972102277854,-0.794517075703523,0.43042863473191,1.31719110764296,1.88382192727896,-0.518312044766202,0.520159729298811,-2.11331807369017,1.39571087091304,-1.19165282693257,0.859996484145454,-0.537957196363885,2.09227912766947,0.447430238800226,1.47645448876954,1.89688540221125,-1.59550570789341,1.14037261791716,3.11210480361061,1.70523371033057,1.30281889816639,0.909482706601748,1.73069190588766,0.934265729168933,1.69056346434693,2.02647676540607,1.59826466544309,0.00350482759498153,-0.495190761402464,1.41802414891079,0.866261404406971,0.0759791774032298,3.29913280907716,2.0577575618962,0.895034117403509,1.87311526737075,0.941179525851756,1.2964978223037,1.47179903023063,1.85569196459205,2.0769134376871,1.56148150683756,2.24078702584399,0.511849138651852,0.470549255078707,0.932088356114988,2.00682907979814,-1.14302953191627,0.791935072376309,-0.157498695595196,0.86678028066907,1.99785070104602,0.425997027822121,0.908672365489206,-1.2560890108228,0.71280785849172,1.34268117279024,0.109276512738832,1.92751491465902,1.20658015222378,1.54652662139227,-1.11579781580559,2.06408137813191,1.15304200268224,0.591698089249392,1.393752449346,-1.41818813852653,-1.39462594900674,-1.36651782990351,-1.51944346992149,-1.46676987333686,1.62334886832421,0.183272872113891,1.21849849069371,-1.84207631311791,1.65937742922465,0.916525177045995
"Listeria_Mig_3 (GE) - TPM",1.14053536540708,-1.21199617739487,-0.965571723218897,-0.895716822091531,-0.863851347120873,-0.990208051328634,1.29061164700908,0.105428192673779,-0.123489754912877,1.5911103169988,0.73069768215014,-1.58726592178487,-1.13344884397477,-0.71585863022741,-1.61589654458808,0.812378468514186,0.56888572840475,0.473718110180326,1.31906338340421,-1.78224426283556,1.32836496138393,-1.26257810305247,1.50807181771064,4.48297112526605,-0.63975558680732,0.307655508550245,1.84814835135382,1.89720046978257,-1.62740572017352,-0.133095816081929,1.82121181242079,0.998102105131254,1.38105264182305,1.68261002306718,1.72966020275294,1.52891557181176,1.34650595978888,1.38467902743757,0.960485271216544,1.81533326228311,0.609189300446686,1.44117626931191,1.0030269477348,1.87337047312254,0.193881162385313,1.17026475567215,0.743131728477876,0.303353368990768,1.02881375369147,0.877764112965865,1.34860181623073,2.63487602297761,1.58064645542459,0.71388366689048,0.658223117688545,0.996904474040174,-0.852629284297095,2.03116209494906,1.32287690919341,-1.15769995268258,0.270199844699807,1.59755574897041,0.0426709279205359,1.07335122062799,-0.674281231375576,1.17494025527317,-1.17085293271997,0.0698136121884446,1.52706257888885,1.32390477619076,1.71328747474983,0.177772940786901,1.35918128649481,-1.11579781580559,2.57694000577049,0.700324641535005,1.82134935055849,0.594438257443806,-1.48751170298924,-1.27263585886344,-1.43134733167948,-1.34740526272883,-1.36216115974046,2.02692286705507,0.0694101156750039,1.85772079327307,-1.79943738135717,-0.184768422248719,1.87133098762045
"Listeria_Nd_1 (GE) - TPM",-0.807665690868086,1.97472887863808,1.56024119631154,2.18627424049468,2.43515011117636,1.81426255676435,-1.53007386767945,-1.63709342988504,0.664932497057982,-0.53303773451062,-2.08019124724477,0.832242472116466,-1.80251906749781,0.00253691207508596,-1.61589654458808,-1.45220622726027,-2.14882222664991,-1.82613171523675,-1.49215798778039,2.71026308686923,-1.74771540329453,1.78313840803244,-2.22811245251985,-1.50743838793546,-1.37595698074711,-2.01620770880915,-1.95137288618314,-1.54151434422543,1.69851025401744,-1.46662752400203,-1.81739586338408,-1.1656225429765,-2.01386752071646,-1.63533274206192,-2.1359888781307,-2.13242939768812,-1.8621875755216,-1.64118742216881,-2.02495499993737,-1.80995511924586,-2.07717883204999,-1.85283471854628,-2.10227051478381,-2.20573402553216,-1.52304002446038,-1.79444368628895,-1.79636416581314,-1.74287502072339,-1.86839090034271,-2.15961795560107,-2.11553293014517,-1.92070600931116,-1.74925166131833,-1.91796887383792,-1.91423182926296,-2.23701711334046,-1.97023141287737,-1.83476965453522,-1.76041773323796,1.18566858799487,-1.96560686275682,-2.32373706773932,-1.53556280320426,-1.56661879575501,-1.79431640786016,-1.52913989269121,1.04182364824097,-1.96271342999887,-2.58261445628297,-2.28028232161109,-1.37772690877364,-1.05767780976676,-2.21243808099506,-0.148919542212,-1.49486886279056,-1.61571079400977,-0.419732449307102,-0.385096594250401,1.6092540105531,1.53062561971462,1.29074574999353,1.26924992962239,0.915787618146749,-1.41872965656015,-1.8977105500385,-1.49685201428966,2.91126708821828,-1.09530469525752,-1.72695525458644
"Listeria_Nd_2 (GE) - TPM",-0.760207379966805,1.68822014408892,1.99858728395492,2.25089326802677,2.50618475886195,1.83207837502513,-1.48224555052827,-1.6724586922941,2.0048264477871,-1.17305514396477,-1.92153723324549,1.97438162644392,-1.88150551148447,-0.0105471193463458,-1.61589654458808,-1.37616066407159,-1.77860753318449,-1.67789042433842,-1.51746887248725,1.98255782899747,-1.77238592626231,0.635389483480023,-2.11964571582138,-1.52972294209485,-1.37595698074711,-1.93936786997619,-1.77284421607174,-1.51246615640349,1.60751253819315,-1.57777867298406,-1.72870678705586,-1.16918106942848,-2.05792135941211,-1.40393575449513,-2.11400978232097,-2.16674478681843,-1.84651362579979,-1.59450540708148,-1.98360260347459,-1.8187908804157,-2.02911842888172,-1.81542216664876,-1.72501845757915,-2.09472696412998,-1.34178217514028,-1.77621084190699,-1.84321102720836,-1.734501970446,-1.84114507535935,-2.07962257881434,-2.07930824704876,-1.92766924903198,-1.73010618998842,-1.87860670059828,-1.8519186127471,-2.12724081059121,-2.15216884818485,-1.85441601969127,-1.71200635641615,1.28827237881202,-2.00728316328804,-2.05959817446191,-1.73320362025807,-1.54729738810766,-1.81693863581189,-1.43585252744546,0.72070840824113,-1.71155828809921,-2.36979019839692,-2.20099999539186,-1.35413224101979,-1.20352776402443,-2.09886200836068,0.0343413725361109,-1.38387186945451,-1.52355631015546,-0.499610403586944,-0.460003971084436,1.35814317741864,1.20869435950189,1.07120879002699,0.958809703429253,0.557124178837413,-1.42408941625092,-1.80918337285413,-1.45660306044641,2.14751427129633,-0.354444974975868,-1.49922197966374
"Listeria_Nd_3 (GE) - TPM",-0.735139648180383,1.87471736843073,1.50163360981751,2.01421327114226,2.50850594101541,0.966801162030286,-1.53007386767945,-1.31347403334089,2.46211383646756,-1.21215732203384,-1.64784542818752,0.215455318206962,-1.64610142597533,-0.0456683074604335,-1.61589654458808,-1.27657229509919,-1.65147206644357,-1.75350815770493,-1.52428847547135,0.755485941294778,-1.72366299758614,0.988055922861689,-1.34287115591972,-1.37194323105984,-1.02844691210727,-2.02502411201193,-1.71096299367122,-1.45675903874187,1.12658691292487,-1.52793419726987,-1.82411758815305,-1.15007399192095,-1.95600800623827,-1.41507863128103,-2.09144269204731,-2.15886692082273,-1.73589054257897,-1.68752898125171,-1.95790566535565,-1.72910109713144,-1.84953022427143,-1.96344710950498,-2.1028393361351,-2.15805429820891,-1.64875257282173,-1.8741038122605,-1.80473485215917,-1.76763043203693,-1.85349915249031,-2.11806846517962,-2.08298666394493,-1.92112978204653,-1.7505334217459,-1.97666541415981,-1.63668231167939,-2.02277851090962,-1.78515904674815,-1.93446635730217,-1.52175023523312,2.3104140218489,-1.91157680324524,-2.00993163391608,-1.72192301756203,-1.43583246144869,-1.14272612370188,-0.946651991491529,0.987920370225408,-1.80303585408924,-2.26693967769737,-2.2984958990008,-1.18457493383983,-1.20352776402443,-2.20670237687374,0.164911938351841,-1.251827324209,-1.52728154328043,-0.787513898861494,-0.115431209096362,1.1832146071468,1.13644171585845,1.57583092031109,0.988921788681222,0.45671088518436,-1.42933488845284,-1.64596045203769,-1.10665562795027,1.97465884791847,-0.67016542881269,-1.2109276114042
"Listeria_Ns_1 (GE) - TPM",-0.923461807289341,-0.0163557760371332,1.3979247110657,1.04472213620428,0.834104173747957,1.65551407091494,-0.804987023069186,-0.604874595164863,1.31841098408346,-1.07585738239232,-0.597981716619909,0.114403776113338,-0.684998154974912,1.05748209058172,-0.0526552406691704,-0.913641081887052,-0.15377349227089,0.163772915910212,-0.399043491741045,-0.0192922650461889,-1.03305426294201,0.0734016447615738,-0.610832463757903,-0.242163090991853,-0.555881003104579,-0.354694321516525,-0.92592347124059,-0.756209688745939,0.448498223766289,-0.723397381165166,-0.669878101006645,-0.999067645180792,-1.06980787349062,-1.05922445946463,-0.167796028320883,-0.21628403418402,-0.999708915872868,-0.371290074584868,-0.0280563881504041,-0.37007270050681,-1.14425620998907,0.340482940531289,0.405493993464805,-0.503179886265763,-1.17923295541556,-0.910872525584897,-0.379760068841467,-1.07789560531001,-0.37442260089352,-0.541831190286909,-0.0715249759758727,0.0523755063839801,-0.722747839028555,-0.54439873290984,-0.86878506269218,-0.533809530192924,-0.378939515180706,0.541235032890742,-0.64737122505697,-0.0657039680622825,-0.30019645191933,0.124451920410873,-0.567187597142928,-0.345311329680435,-0.947981202441173,-1.04347710113323,1.39727687851363,-0.961791087648765,-0.138096653431822,-0.130678409623634,-1.17169095144316,-0.730090620678347,-0.635110900244994,0.918441839755119,-0.378742659068167,-0.992728603168909,-0.990100399967072,-0.924135683424525,0.751159541666514,0.991445206058527,0.867114625403139,1.03930393329812,1.04336939697292,-0.868829784866393,-0.343880511103127,-0.809161357084127,0.261158734532936,-1.01960348354698,-1.26383381743353
"Listeria_Ns_2 (GE) - TPM",-0.98065441741751,0.825051694054594,2.10191328413154,1.67903279241683,1.61611323208506,2.28262910578962,-0.903500610961608,-1.26817096935426,1.20452145244944,-0.875570646983258,-0.28054834851808,-0.199057019550398,-0.320517964714291,1.46147510066198,0.0945981863861315,-0.833320039610267,-0.086554056120094,0.0333962342606337,-0.217434439506854,-0.18217950002744,-0.99099723784009,-0.359044265680864,-0.919456532780515,-0.546795597841371,-0.706945377631444,-0.734506655251686,-0.926754258883772,-0.746821222517193,0.380373014708622,-0.858864867082886,-0.431265860109024,-1.02060421172318,-0.541427023322433,-1.05603022024758,0.0586244384019339,0.020025253467884,-0.778520520264662,-0.376554646503061,-0.189823658378349,-0.194388561475389,-0.41532564986342,-0.27987259613503,0.849836841769815,-0.216257991750169,-0.563702308264396,-0.607317746366329,-0.957388886585515,-1.15214194175557,-0.103070771299679,-0.366027688912803,-0.340740731706618,0.299199067202483,-0.439378688630302,-0.428053651665237,-0.99400281212128,-0.617055363333098,-0.379291788790809,0.280508292192215,-0.957861927088912,-0.39643048884534,-0.553441913968251,0.139632644203397,-0.755675723728163,-0.568107166437761,-0.771355516238106,-0.859425345051624,1.51566831947139,-1.03740043501327,-0.167761335012714,-0.249103376229852,-1.18126066867261,-0.366704030058681,-0.456121215525569,0.322450152582188,-0.164263466702803,-1.23709766191363,-0.848027872674511,-1.15890296973159,1.12990560528521,1.14122350132385,1.1733578529223,1.01999324584234,0.761329618107809,-0.973944945593401,-0.573519424889589,-0.49672636391385,-0.124629574558111,-0.905057212124323,-1.17486659241944
"Listeria_Ns_3 (GE) - TPM",-0.975761473680816,0.0844127363203506,1.72216636630991,1.351678307669,1.11225952212119,1.8200798666149,-0.746574612775286,-0.692659445032,1.09321343731922,-0.889712837551823,-0.833577216885182,0.00865811693454888,-0.624976325345787,1.24142450671516,0.225965946581067,-0.83566777948414,-0.158866322762912,-0.0427950664098724,-0.0966848193421132,-0.171548518665504,-0.838259312353388,-0.375356425898321,-0.60616928705629,-0.520362118958819,-0.606842405418941,-0.713030803617037,-0.956776888062969,-0.697135146899381,0.431521097337883,-0.505410685662445,-0.656138992718236,-0.987933664902185,-0.468042711312237,-0.697298995370332,-0.287669841004831,-0.415316182752627,-0.681361391359575,-0.0467893224458992,-0.191883743427933,-0.54615175027363,-0.381750371307016,0.0215125223200543,-0.227368520673343,-0.219594796841014,-0.402796784591236,-0.908690329060746,-0.92499038386743,-1.09526659290829,-0.109647505333474,-0.234524150753773,-0.0695454601001034,-0.356887454877539,-0.363012434520344,-0.316774417309001,-0.622443814714534,-0.694223957830786,0.00215108824687589,-0.0699594552774205,-0.956155888873625,-0.401496657226006,-0.178361803235386,-0.171104161761814,-0.550526893822131,-0.382164385717846,-0.623196717891785,-0.961936671279568,1.49082021201744,-1.20319712705367,-0.683672129875373,0.0194604889904141,-1.24716306029193,-0.354672359904268,-0.537399287804697,0.468179838080902,-0.220979053456824,-1.10629128981666,-0.891067182826523,-1.39242094419368,0.939771832009942,1.03766456413476,0.875571369462927,0.787133018538299,0.875010691326415,-0.945550785089932,-0.673045047996932,-0.707321076756408,0.0840530510639094,-1.05454135121525,-1.19966176516485
"Listeria_Oss_1 (GE) - TPM",-0.452272613323309,-0.383455244035675,-0.633289459661207,-0.617582533370702,-0.60454736728498,-0.414272829299719,0.717174303013747,0.738261016560888,-0.778788140576324,0.0976227166984205,0.337577875096308,-0.257566418990863,1.33586116262957,-0.285684835775674,0.18560410036363,0.0148756482672976,1.29475296592537,0.229390641780481,1.85424928805904,-1.0312550046736,1.06940502801641,-0.735386536574923,-0.43002637714064,0.507034477516753,1.18730102739424,0.561012959453173,0.703134518542326,-0.163999778623325,0.131672007699155,-0.121922056127692,-0.338446593016095,-0.225075143117794,0.706708035087655,-0.86138206126697,-0.0417203408654167,1.38893046152267,0.454732632648812,-0.0171194474839662,0.14557956415137,0.845010282120685,0.410328882893411,-0.112936472505015,0.967690997616687,1.37156107451055,-0.0634339586714303,1.31569776183452,1.453755063681,0.15706794051482,-0.191078815703268,1.05489970206688,-0.250187035942403,1.26048030010209,-0.118531330020892,0.838514493413215,-0.0476450555493929,-0.277326555209967,0.661579338628169,1.1644334550459,-0.184130321616105,-0.534980208390757,0.357089049849656,0.864246902119933,0.489818163152686,-0.487420018456373,-0.277490981747746,0.467174120864585,-0.994197946607411,-0.409422059761451,0.0868313632922327,1.3697695362644,-0.37043159024559,-0.0719224172639975,0.785198019471565,0.117122749899304,1.19100946763266,0.23675911344183,-0.627861277532583,-0.844203461868408,-0.247851624996422,-0.0413977601675271,0.0115814851407803,0.07942163569709,0.432367042880788,-0.381786400771293,0.713810059547193,1.77316657601923,-0.321493989681983,0.353280959459934,-0.175405313135357
"Listeria_Oss_2 (GE) - TPM",-0.554105256816814,-0.907811261411335,-0.637403448845363,-0.623508373241053,-0.603316108399495,-0.402084709732423,2.74819101775931,1.03400013641051,-0.828130679777704,1.29411517631658,0.358692071797946,-0.496045124364357,2.36364267447553,-0.343042541747348,0.788793775006893,0.0871186623417729,1.87169535445963,0.729374626343545,2.53986316976437,-0.775518912749759,0.940822217584271,-0.769226644302902,-0.281004671198382,0.6287098632397,1.51641502332166,0.819139684057225,0.615719521049614,-0.0780418386149553,-0.0524243928474144,-0.409102527689524,-0.173576368902721,-0.320373763691637,1.32327367833862,-0.710197180996485,-0.222614766065781,0.950294082412032,0.277283839628898,-0.124347673116448,-0.18164078352477,0.633097677067013,0.242998567863153,0.167152803943529,-0.0391337925723427,0.87038757690691,-0.51176347864081,2.00327027231687,1.97046959555179,-0.465056335051594,-0.207293692484895,0.89773518586181,0.167372290207746,1.26647375423937,0.0842605549431096,0.0368717924747186,0.00208547670533663,-0.244039513137809,1.35574724936844,1.01068484909458,-0.443347803451362,-0.747920145769978,0.952355588078389,1.28699533306881,0.399977098176522,-0.27570069882014,-0.184484990167583,0.674390267717418,-1.03596443214985,-0.0409379856196149,0.890634591460443,1.41856212120385,-0.189269117757362,1.04394485361511,0.801700486882622,-0.146750932589238,1.35579597339907,0.192247195315615,-0.722167102365324,-0.727590702841223,-0.14681917854626,-0.114440045798651,-0.187747974390467,0.210426684205659,0.609084945451336,-0.498424282050464,1.13907202456038,1.70175836570884,-0.376047265969372,0.664988322796156,-0.579647335038454
"Listeria_Oss_3 (GE) - TPM",-0.440953043034095,-0.49856281318786,-0.632257786003174,-0.626367041608824,-0.608670008487206,-0.499254947791361,0.820494431383369,1.11050692994678,-0.766390853510712,-0.0281539417384833,0.241675173521357,-0.310839802803562,0.563121040054223,0.207376147548009,0.561771863622931,0.146007729591492,1.38139745993533,0.186383826946721,2.00205121529337,-1.0174697784714,0.856987341078452,-0.761995575624387,-0.440374368140237,0.433841051863738,1.49469991734417,0.436339367351823,0.298547714151337,-0.147338570895847,0.215899079225185,-0.0810852039716061,-0.354898939719567,-0.252500772744649,1.01502923957547,-0.868211905273844,-0.110261562258671,1.28365599542398,0.413978583102677,-0.0413793668866104,0.102657810297585,0.912768249269353,0.414794071181286,-0.310077311356162,0.676267683284379,1.18660851614711,-0.178755250122889,1.35025465979893,1.25561849238428,-0.0959676813455328,-0.164600233223335,1.0047310522772,-0.306292479680617,1.33014130186696,-0.169312199190764,0.949290997924165,0.116478708638609,-0.180627345920859,0.548686080150178,1.08802697339792,-0.114925725084573,-0.564262749605428,0.433285136324089,0.863881551730454,0.517745595526032,-0.457967106563097,-0.273411054823854,0.442139047610876,-0.961453554505954,-0.365923149621858,0.263403638356519,1.58341148303781,-0.369172865360635,0.23276052288485,0.689687813054018,-0.133416870451833,1.26056462185294,0.25092242959967,-0.564078705395054,-0.871036084361124,-0.275046175474553,-0.0566344790865989,0.0176809680616817,0.045932586021224,0.382520358473048,-0.370792414200711,0.578706649152214,1.75769578026337,-0.345298304645129,0.141665756400875,-0.39199471928823
"Listeria_Oxs_1 (GE) - TPM",-0.48996370779569,-0.0402819768422162,0.0875737382049161,0.0636685073190107,-0.00700846256165856,-0.125069668964766,0.0920827930739687,-0.803874859589428,0.299046328741365,0.0790058180487698,0.0209778833467909,0.632420863604893,-0.35596580582108,-0.431495351410766,0.177914415768291,0.700743903855399,-0.171046897577954,-0.287367824676379,-0.202475635490483,0.270555597034988,0.158173190627014,0.8019213636458,0.161669394298887,-0.0511954354933776,-0.587741507523885,0.668533941049497,1.04750195207887,0.715563144844982,1.23965895445751,0.360244425281377,0.240617092698038,0.17296337225852,0.171676163485203,-0.173667634631602,0.0661957122675679,-0.959217382454904,-0.599552397769806,0.27036718480194,0.015571132854946,-0.256757115130268,-0.776996974482052,-0.494698609914629,-0.849841738747809,-0.583943453743813,0.381427749571918,-0.169452961777073,0.867951744106206,0.41978966774912,1.30670657441619,-0.373770503403047,0.16264128162121,-0.0315847820406516,1.44043553700386,-0.230416652948768,1.34584632437924,0.135765362952748,-0.578516028043865,0.27990058471358,0.0273201697381728,0.443693599671875,-0.523768688331179,-0.229031866038049,-0.864556903994792,-0.392485551620276,1.19783992513572,0.526960877298398,-0.107113228668791,1.51844311602441,0.339367685061018,-0.346139088119423,0.0398328715075052,-0.358446437025281,-0.421724177161158,-0.493323408463397,-0.481367488182406,0.653523331241187,1.49769013364202,1.07116503096269,-0.895576484369671,-0.813514913798898,-0.841550985653735,-0.800679945459703,-1.04234543384669,0.0980017660552277,-0.0289821927539493,-0.0631704644184548,-0.24643397548828,1.77186298102351,0.114409312098055
"Listeria_Oxs_2 (GE) - TPM",0.477152337718572,0.0390202417325356,-0.212538905751556,-0.435253711015963,-0.458269126551081,-0.191635038656834,-0.127290950592282,1.65230034867667,-0.367952961657893,0.182659559700023,-0.445595639438829,0.181690168546498,0.793172780108216,-0.749638698515662,0.607861621780242,0.14758741951074,-0.483370754076601,0.00224491048295542,0.452177700656869,-0.226870843783476,0.882648780431073,1.26795208397218,0.482558934094052,-0.406529388189172,0.687997470623466,0.457298506726195,1.11102751560663,0.50969040559728,0.574331366047389,0.787771421355053,0.68963709941351,0.818970917988461,-0.465029924390959,-0.215147190188245,-0.309089549109626,-0.679765135758903,-0.357140378269197,0.122447792116788,0.0396004266883156,0.357009803457677,-0.384950862474075,-0.1544868389078,0.523473394395021,-0.0271766000182204,2.05184044612241,0.635816352587392,0.642207963849367,0.975831592267044,0.670765321360007,-0.438774037044678,0.147076705497976,0.201112211625019,0.47561051540124,-0.354042790953775,0.612181933345484,0.953469370282925,-0.65829735832893,0.482427976163446,0.00387841731727542,0.8025073458463,0.188953874968196,0.252362211089615,0.824638542590904,-0.193266997722773,1.16019136294965,0.902232624856267,-0.0164840029947644,0.344622915507734,0.367240541675153,0.12648137293816,0.415940029473142,-0.530049068718397,-0.382465087405701,-0.28900707119463,0.336497176529462,1.36581477549394,0.60311125113962,0.592269599121743,-0.604712323033761,-0.680388969977621,-0.647657358280268,-0.515706339161756,-0.825496455729798,0.296878392136158,-0.0593221443510778,0.72272378843699,0.28647700644572,1.52922329595408,0.352892487678485
"Listeria_Oxs_3 (GE) - TPM",0.714483805790831,0.441151834820404,-0.203528453766478,-0.332675769120736,-0.38696153553462,0.0620283012357115,0.466669445313095,0.207986673962803,-0.265881797443922,-0.453293328733028,-0.316511277844089,-0.426256283463033,0.419682718273993,-0.890417116910296,-0.271809289201262,0.638315994398833,-0.0660630645579744,-0.0455686417201562,-0.159597905950391,-0.0632827314738007,0.916236590772265,1.04338675968081,0.0280652734166512,-0.0772487545178794,-0.216953841056662,0.654419832062882,0.791929318450725,0.636760333469643,0.0117993443643704,1.12307507103883,0.198015504515091,1.65006557184603,0.0290165461722122,-0.031090794802864,0.55731126626953,-0.0500459032334619,0.311187257851956,0.29793178704192,0.273883628689486,0.457604038837172,-0.366654458205878,0.320791603002323,-0.317515021713145,0.277598712416886,1.42204986325087,0.217328811625441,0.180940623576465,0.00148781592615729,1.14497302474585,-0.300025283403616,0.957277543548142,0.736760343527259,0.907976445577109,-0.683275947986503,1.13410582427116,0.284607446226702,-0.233236538217918,0.583958164290171,-0.0699895017577489,0.927805773991089,-0.324339876306978,0.170627169680413,0.139801679652302,-0.0915193071393038,0.943423289005734,0.647151369358993,-0.390487192925246,0.661322842995326,0.146731978618941,0.148661920013304,0.689937027611786,-0.00375721998527345,0.619536757901386,-1.00533116085665,0.348433985871073,1.46846829958088,0.500946257642555,0.869102816190136,-0.768975757441352,-0.65975312768278,-0.731578382176358,-0.740561857179925,-0.866403927667099,0.089509565475131,-0.0966843072900759,0.538912120575333,-0.036873694837382,0.658264444327766,-0.287839034684878
