"","B4U56_RS00545","B4U56_RS01030","B4U56_RS01085","B4U56_RS01360","B4U56_RS01470","B4U56_RS01475","B4U56_RS01845","B4U56_RS02260","B4U56_RS02975","B4U56_RS03275","B4U56_RS03315","B4U56_RS03330","B4U56_RS03335","B4U56_RS03340","B4U56_RS03345","B4U56_RS03350","B4U56_RS03355","B4U56_RS03360","B4U56_RS03365","B4U56_RS03370","B4U56_RS03375","B4U56_RS03380","B4U56_RS03385","B4U56_RS03390","B4U56_RS03395","B4U56_RS03400","B4U56_RS03405","B4U56_RS03410","B4U56_RS03420","B4U56_RS03425","B4U56_RS03430","B4U56_RS03435","B4U56_RS03920","B4U56_RS03930","B4U56_RS03935","B4U56_RS03940","B4U56_RS03945","B4U56_RS03950","B4U56_RS03955","B4U56_RS04250","B4U56_RS04345","B4U56_RS04605","B4U56_RS04660","B4U56_RS04860","B4U56_RS05220","B4U56_RS05775","B4U56_RS06000","B4U56_RS06160","B4U56_RS06165","B4U56_RS06170","B4U56_RS06175","B4U56_RS06395","B4U56_RS06905","B4U56_RS06910","B4U56_RS06925","B4U56_RS07120","B4U56_RS07675","B4U56_RS07755","B4U56_RS08180","B4U56_RS08335","B4U56_RS08420","B4U56_RS08425","B4U56_RS08650","B4U56_RS09020","B4U56_RS09145","B4U56_RS09290","B4U56_RS09485","B4U56_RS09490","B4U56_RS09495","B4U56_RS09895","B4U56_RS09900","B4U56_RS10415","B4U56_RS10845","B4U56_RS11030","B4U56_RS11050","B4U56_RS11055","B4U56_RS11085","B4U56_RS11355","B4U56_RS11595","B4U56_RS11600","B4U56_RS12090"
"SEPI_Li_2 (GE) - TPM",0.570774422627022,-1.3472731613224,2.30922135445932,0.0295175923099924,-0.224858985581407,1.30930478361772,0.557532444942116,0.135570121161952,-0.025371151438761,1.47554788070776,-0.731620102883539,-0.747078813731018,-0.314115000787558,-0.400786342799042,-0.872931177079036,-0.0727694150138921,-0.445636845716456,-0.209159214350678,-0.191165263732243,-0.278025462852029,-0.275744346865014,-0.494128253627771,0.080649124096922,-0.689301916438619,-0.0135826079103379,-0.161719884741664,-0.0210308093333102,0.577882719109635,-0.285759180215058,-0.281986364284397,-0.0374700494375174,-0.52564032980885,-0.0408133201509452,0.232680367505702,-1.01161741813726,-0.724821474784612,-0.395140515712261,-0.716474885797239,-0.470176316248345,0.815434036424139,-0.357300109021051,0.658212214995283,-0.0399865017540237,0.487148920165539,1.28954826539267,-0.90173169824244,-0.305754087362455,-1.38919229287921,-0.768587550472575,-2.18875944202918,-1.54971949795131,0.339268947100458,1.68655031094507,1.67630053903277,0.476812587785903,-0.503421069575014,-0.45401293506885,0.185898014621499,-1.08301671098772,0.166983361319275,-0.500863583028204,-0.0925817525826641,1.49726689767567,0.541234401971943,2.52684713625616,-0.871725791002213,0.888487318842828,2.4629670518046,2.48486540065113,1.73670246333655,-0.800588678001221,0.549923248754744,1.25607169597831,-0.448046849871986,-0.0837504703352277,-0.0349610161979994,-0.590762553688492,-0.076345707544104,2.51700210573644,-0.329695010006587,-0.226693019910257
"SEPI_Li_3 (GE) - TPM",0.87576599358975,0.220147418875806,1.46216207574979,0.379638475162806,0.991851548193784,0.766083995137058,0.186112260554702,1.36796283963291,0.174976788546618,0.68083325407066,-0.55455604730983,-0.677674841569716,-0.553147547145411,-0.682463990480961,-0.727816005194493,-0.644122948375295,-0.572091589083374,-0.664359249415723,-0.713584326008444,-0.567422460101658,-0.623974783517702,-0.681679993674002,-0.685177370844774,-0.407681864378221,-0.54683442308435,-0.51076221192654,-0.832634828952632,-0.574468478503744,-0.760893607162862,-0.641072945703286,-0.60605498280102,-0.517461505922903,-0.244424756240477,-0.880970117440137,-1.13728364272895,-0.819616785317281,-0.389752394270419,-0.497645949033711,-0.78053411910476,0.317318211261976,1.56849149560456,1.65776188764493,0.95495331560305,-1.36967194709459,0.70532846850813,-0.162795816013216,-0.389210631755601,-1.23046904280165,-0.461944090147901,-0.990154307497131,-1.05449330450345,0.144291614398126,0.336309626897866,0.0899956383054516,0.759609873746839,-0.538926849955499,-0.388712605822884,-0.235382542534097,-0.597856433025392,-0.414902885866809,-0.280043051523472,-0.558829181534548,0.0509694736892095,-0.156398507965086,2.33691355374514,-0.0307539622173559,0.958063502840675,1.07083501279976,1.64249140202757,0.770846319387755,-1.02576556462842,-0.200774489406625,0.897817863018793,-0.505402997979229,-0.421011946628852,-0.316658263372155,-0.388582756108297,0.546016936574757,1.45528285379286,0.578672933137842,-0.264447026432741
"SEPI_Mig_1 (GE) - TPM",0.89713413615514,-0.13478149501046,-0.545117515259588,-1.40810196397508,0.895244671947744,1.25657391834981,0.870008847853674,0.331027322835165,1.46077911374948,-0.0517752083071805,-0.343176200832201,-0.407062566117872,-0.655915621257608,-0.459917906230874,-0.413592634133361,-0.405600376568857,-0.748731796310781,-0.782118038838097,-0.770577678154344,-0.669015153079501,-0.835341650302903,-0.901457395894371,-0.820000636997014,-0.70426710345934,-0.989928791329938,-0.829735172164681,-0.633265831466572,-0.974215352338359,-0.772035660643735,-0.788542041705217,-0.837319871782555,-0.807359316018714,0.269605387422876,-0.272260415754262,-0.291036914465286,-0.158638042121168,-0.391140975921462,-0.466650028554856,-0.46589509198586,-0.96398350196164,-1.18137796961118,-0.101209903330424,2.14429811660491,0.640396840977579,-0.0234152761955895,-0.311637533434807,-0.886280566223447,-1.34384145945983,-1.2113423322598,-1.14959536402511,-1.03331534167157,1.11563044891728,1.21728815254854,1.39172877813087,-0.834471241285881,-1.51835852753286,-0.61015617722665,-0.664164239265681,0.0393845919115304,1.55704904378299,-0.268219040641328,-0.385872415650766,0.641300013104217,-1.35854268203933,1.11896054604099,0.186245655188524,1.27660029637999,1.60538476194979,0.732478257389086,-0.0495488106086619,-1.05439795800576,-0.883691594821591,-0.891292922234687,-0.667035675818619,-0.490091539091133,-0.265265637000681,-0.45269064495569,-0.954693585863109,1.05828744653694,-0.678141104493233,-1.16634920950841
"SEPI_Mig_2 (GE) - TPM",0.505687052617115,0.355341837413918,-1.27061447682694,-1.43959833417474,1.50699019398806,1.31550106969155,-0.0555836145267425,0.255555047837108,1.36315984742994,-0.815443782799561,-0.385320161040425,-0.392620277602521,-0.496820031219674,-0.357514720340175,-0.389942382923584,-0.681592423480293,-0.808729152519048,-0.818790895632721,-0.99183064065782,-0.926009886402747,-0.805610121885177,-0.925421202761605,-0.93830559303521,-1.01750383701969,-0.928589202573169,-1.06512508423106,-0.769941436178839,-1.09828478497192,-0.841815348614859,-1.10365605540711,-0.881050156074461,-0.986330103128628,-0.790781333837237,-0.454796594011727,-0.223520456946627,-0.523611151144063,-0.971904608258766,-0.688442561986624,0.021436648416287,-1.58045770484823,-1.29039104296599,-0.0881584303349122,1.68196257970141,0.788711923153202,0.151590766244535,0.0715229336531259,-0.363440087271123,-1.11386961056261,-1.93959599333705,-1.26935999146539,-0.840476316306777,1.30549738857522,1.65248595698898,1.28290737485703,-0.585866075227204,-1.66363623817416,-0.0720759452693832,-0.432745588468298,-0.277598032091803,0.796894681633215,-0.429052440106771,-0.651584899629989,1.39385589295788,-1.49651757412212,1.04196950029334,-0.20913078764871,1.12740716795122,0.962062975478918,1.47504959081456,0.16330259199466,-0.641815120779877,-1.17557395452389,-1.06724225759049,-0.750739154144575,-0.837136740376873,-0.391957952208485,-0.62334246656524,-0.983445251654169,0.157582435588226,-0.923296404420054,-0.943332662319998
"SEPI_Mig_3 (GE) - TPM",1.07308433022268,0.225488377047546,-0.833965109139992,-1.48005164071028,0.876834227330641,1.55802550193834,0.251808797075614,-0.117289463578585,1.65772933576385,-0.3599742055146,-0.463010690617711,-0.43734196781957,-0.527758219632027,-0.702814698671135,-0.555900262284987,-0.632725732314253,-0.75292407833492,-0.723700402728793,-0.74692353011566,-0.684146291955362,-0.760169561870885,-0.847705037585872,-0.816255164471846,-0.891454920175711,-0.985308183032903,-0.861778261582887,-0.925835806783372,-0.833049902007306,-0.893640433263628,-0.782046405939304,-0.68848590945293,-0.822406262225207,0.365300202043358,-0.451578502669149,-0.347617380237759,-0.502036032054194,-0.173468222237902,-0.555652432449536,-0.665879944325106,-1.61924201071108,-1.28115582810177,-0.512236642338374,1.96922727437137,0.462038041896799,-0.0390319592960679,-0.444484743615523,0.117343772885918,-1.25861857143801,-1.08244901830463,-1.18597409560518,-1.14648582230835,1.82313773700354,1.42498801050247,1.90809047643752,-1.0143232928851,-1.58517532209499,-0.546778597647716,-0.56900861560181,-0.326843732635895,1.99743647591462,-0.500310567690198,-0.632122776715498,0.889283612677067,-1.26411809558886,0.970942050428687,-0.060151724893984,1.19562821127978,1.60468041589907,0.989038924493548,0.185334329354432,-1.07425752279772,-0.875361536537867,-0.981418063673005,-0.818457000487014,-0.678672023576059,-0.36762585503754,-0.644999395555292,-1.06283559869664,1.64216026750654,-0.644796154620781,-0.773237427111061
"SEPI_Nd_1 (GE) - TPM",-1.01392318839527,-0.723289555498175,-1.33145259088272,-0.188144135547902,-0.598229435090174,-0.774930778649504,0.733492602416722,-0.343556764638525,-0.641814746882848,-0.678931094741696,-0.339391069019048,0.147076124341284,0.176992818231831,0.827295461626788,-0.126429330182222,0.089880629697472,0.230454372403302,0.368188601805998,-0.0927109912534895,-0.0985277321138569,0.0286396983522261,-0.234889861624136,0.0958418743483153,0.56247546171356,0.159513813560507,-0.485526923150648,-0.124581221307292,-0.143610331778217,0.450041677614756,-0.156899570798318,0.37454592528037,0.0541341390131209,-0.325523027892313,0.525022385655433,-0.547165432218524,0.0812860010651584,-0.24569689993951,0.230231988834513,0.596327928551383,-0.683430387072905,-0.713910561020174,1.66010454948303,-0.982795180354399,-1.25068877412361,-0.955693852921158,0.27421325468523,1.29263870379531,-0.639745155045246,0.202354913493516,-0.622452801019898,-0.444362897802122,-0.398615987619462,-0.485009188717523,-0.696985585745123,-0.784506637953895,-0.348000619302628,-0.0299463403650061,-0.117719850176957,-0.477071395528619,0.295509741657679,-1.1745500704032,-0.559943827283979,-0.388640679911103,-0.498977902051827,0.226212063402453,-0.272975307478427,0.0694992446464848,-0.356713505252835,-0.651318843144153,0.456381162874009,0.737138519395034,1.30234641789778,-0.068707090938093,-0.166423437183719,0.0197237565361598,0.0852360696476785,-0.0859032743098809,0.321646573770823,-1.40832122939751,-1.06287472721935,1.07138215402682
"SEPI_Nd_2 (GE) - TPM",-0.97366880979571,0.379684605642093,-1.09287952417738,-0.580483777843909,-0.861442076070365,-0.501289936104059,1.57822359651892,0.694994348858103,0.433437925869722,-0.498582803361716,-0.32780781055556,-0.391165597968264,-0.66640671348314,-0.331196602847222,-0.455924319016386,-0.640600565424644,-0.426811007758121,-0.469879958500377,-0.339044415331409,-0.63316679328595,-0.647848512952271,-0.206055622347135,-0.756449574777135,-0.543072758471707,-0.733736232233937,-0.340866637517509,-0.37190275819913,-0.799327444458385,-0.402793457048988,-0.220416789734888,-0.395147455688643,-0.248703227931835,-0.729534446727068,-1.02967007025665,-0.801795541638458,-0.403085472028285,-0.868834783605666,-0.0964273220018416,0.200698667105947,0.601704563663711,-0.0473448354310766,-0.177773363491318,0.19549901342339,1.92873862639198,0.316202919165661,-0.279975180116532,-0.306312046347692,-0.847990247634243,-0.859434199174716,0.119849698607721,0.436485440440582,0.981538349984954,0.98428236716763,0.230628001041844,-1.26034468771111,-0.0897152225397092,0.267022718694086,-0.147505191611615,-0.713205250762699,0.960090022549411,-0.568639302293698,-0.686595179540691,-0.570153001130059,-0.955137092481629,-0.794789637843299,-0.507284847291611,1.03596979797522,-0.61651048597878,0.00737749029468129,0.389900848821275,0.239154365153149,-0.0355390949710385,1.17440510138822,-0.494095553004704,-0.445150640453376,-0.591546257803576,-0.483640592736369,-0.613598006242084,-0.88322471129669,-0.71397420160152,1.46178468037541
"SEPI_Nd_3 (GE) - TPM",-0.484878044740558,-0.24335754527314,-0.978556313683936,-0.169035846206771,-0.691764849664873,-0.386091841889102,1.56649841186168,0.247064758499504,-0.222185432882005,-0.515475551201105,-0.120060936150215,-0.113125169050072,-0.0726215305990928,-0.319044514527644,-0.269625836406062,-0.132352789726949,-0.293599787431746,-0.234548000006054,-0.318698943989829,-0.396391430953801,-0.395407578102425,-0.179137292516778,-0.154390675926104,-0.414038860228185,-0.196461439099921,0.0575668602637486,-0.549802792771964,-0.596525515994281,0.0438167112287738,-0.167033132586926,-0.20655302627397,0.0209949908953403,0.612221562640966,-0.718388140361104,-0.524663422888191,-0.0746362388138852,-0.546501237752838,0.273193363466478,-0.174688218300854,-0.695257628484864,-0.690439899068296,-0.0937511705592105,0.337745857099544,-0.407687237778212,-0.406978697364352,0.230764451077751,1.01524786445819,-0.565468255137716,-0.687873694010148,0.0212818509136105,0.0213721476300497,-0.360735803557636,0.0807207123902012,-0.416307298589429,-1.22776697977346,-0.184173989423843,0.0861140605185864,-0.190066733288135,-0.553915505422333,1.27789546812808,-0.304564613201376,-0.675662349243955,-0.195009844566074,-0.18820106754986,-0.405246310258157,-0.563584418806418,0.428853292846381,-0.417458076323181,0.109798448135214,0.471329490516012,0.395276795751869,-0.408883656046953,1.06974791874335,-0.221505136801943,-0.044322201939246,-0.41194444629039,-0.334519417618849,-0.0561650139705544,-1.15519267259029,-0.600573646400513,0.243572388205378
"SEPI_Ns_1 (GE) - TPM",-0.954004356408652,-1.72419891491789,0.410357433311178,-0.0188414748179105,-0.944387295041445,-1.34318138870643,-1.20810614753964,-1.04976015212952,-0.723265514718403,1.79343512906411,1.89747732238681,2.03219503032597,2.18193354672441,2.24438583045508,2.27912249817886,2.34658677033213,2.11879863511892,2.02076060906082,2.42052325686473,2.08873172491383,2.17971565672471,1.96869122194644,1.98986024320641,1.97333870609021,1.871944141536,1.78817199052783,1.81974238736999,1.70849762318362,2.03725677280911,1.68729143366205,2.12046147872668,1.83805472624177,1.55511760891147,1.46861417462488,1.84022283512247,1.48958458332477,1.41016038359834,1.13674825054551,0.702289899162392,0.648219875375852,1.83948221339027,0.534182886699125,-1.22366820123679,0.399439731269017,-0.74750121227522,1.52693810122138,2.60185316309558,0.46075084939124,0.260628734830734,1.04514426877333,0.507285709631081,-1.54609347809436,-1.420496249188,-1.23227109966313,1.02809656622239,1.83285319868197,1.54543786080595,1.76842793740672,1.4038429468197,-0.890821307618559,2.03192985443395,2.05800031187528,-0.911867037859727,0.724080910885836,-0.845164439345814,1.85821682681311,-1.41321386413496,-0.938772543631404,-0.910056654624128,-0.988921654068025,2.71781858923814,0.769748585969007,-1.16716286285898,1.81347836847794,1.7604098140283,1.71564901240258,1.94442035318177,1.36303897239099,-1.00800417806282,1.08043428926225,1.9549708537675
"SEPI_Ns_2 (GE) - TPM",-0.96116461073008,-1.7682564198514,1.75460307063879,-0.148195888004394,-0.713308850834492,-1.14931604616762,-0.893001634704615,-1.14701867365433,-0.949809006177073,1.56245580666494,2.12821378123575,2.47127046014892,2.59128219177562,2.27244849367305,2.33956815287841,2.18981801866532,2.40640383162786,1.90300697300339,1.43506618169306,1.9623452575244,1.82032242741815,1.64234545042319,2.00328549298903,1.73421170492624,2.08257634379812,1.79952199726682,1.6662693076609,1.27057175400313,1.76871555372735,1.62944122460538,1.92906081635905,1.66685191586585,1.50535112982047,2.10858788717657,1.89960143297851,1.42950778520298,1.0158330906443,1.22498297920158,0.324486212372745,0.481130244585712,1.77084480320582,-0.300419799197132,-1.23654190000979,-0.0674581094954942,-0.636666907350631,1.83058130777356,1.89038791879549,0.949119531740647,0.981838458472396,0.818105548805591,0.630019981243094,-1.55736299244751,-1.57617881550475,-1.16094085188885,0.637754119199726,1.66813529373009,1.5770019614258,1.44014566765908,1.42044802774772,-0.9489780166378,2.05455281003945,2.18140282194769,-1.21908667991852,1.13319443184322,-1.12009836375566,1.40370398691101,-1.10794375342761,-1.35989885709889,-1.0547967585524,-0.972676552713473,2.8802860092044,0.443981999104917,-0.889023259657966,2.03489134221745,2.14196278146566,2.04100478060314,2.07951458774374,1.45110352244926,-1.12600270986688,1.37604196965748,1.70480547723678
"SEPI_Ns_3 (GE) - TPM",-1.244529862796,-1.71460297329283,2.07095282512291,0.00568672441129712,-1.0284637055404,-1.18188681683029,-0.999589182022427,-1.22894603322659,-0.884205991300468,1.50730885436365,1.66352793529198,1.86179936788451,1.69699948045677,1.6470776997231,1.89068603981726,2.12305654756047,1.94829258326627,1.59534028076141,1.19660194578348,1.8372391157943,1.52612485483528,1.18223357501991,1.72051078589744,0.933275193246551,1.41935651962828,1.6535430036145,1.40871724018215,1.57627723439137,1.20106156470861,1.7606882353251,1.46156386940207,2.29884317722574,1.82053581370498,1.14199800696044,1.51521594229232,1.12047813673898,0.868548955111634,0.825465781309384,0.464274484395802,1.20375791928385,1.76116188107235,-0.0348493665353227,-1.31396816117766,-0.866184656414998,-0.52381983761469,1.43692988434557,1.5573745507934,0.295317476546139,0.388578467614598,0.674249783397608,0.993694796356288,-1.59367829486611,-1.35045969338613,-1.21408977936323,0.491436654880291,2.08778600768076,1.67262838898203,1.77978374603165,1.2590796683569,-0.843108488321037,2.40977255753892,1.77194259784036,-0.997856793630304,1.18374132137718,-0.809418901613042,1.66403195633909,-1.48918469508003,-1.24922012029832,-1.18603856755564,-1.18615242360703,2.44492429271003,1.27241414737922,-0.738498798013719,1.69248517127792,1.69146799604906,1.69529615789094,1.7801285535898,0.896616227546008,-0.984618361056541,1.31561539494719,1.45540870307077
"SEPI_Oss_1 (GE) - TPM",-0.604168220829405,0.537003468902797,0.45956911371294,0.366391587191589,-0.269912392087781,-0.698157385375472,-0.174313100068158,-0.357343801747564,-0.327247529367387,0.409866933790354,-0.269264528153762,-0.345434728789783,-0.325128784883595,-0.65417010721253,-0.384707088436826,-0.468158430086893,-0.305992173557951,-0.313952297241291,-0.550644924599117,-0.19451892692595,-0.380047728641413,-0.241163947374408,-0.375561004988637,-0.427307889070004,-0.29484402748852,-0.154141353983937,-0.46566728083944,-0.334911408654977,-0.422929667469682,0.0985665073144045,-0.14532420549396,-0.212690350459112,0.0314467779610958,-0.0763214573864287,0.102090767974384,0.166492989754917,0.385042945949012,0.356298875689841,-0.0985593892342662,0.628393981464453,-0.253917210515308,-0.531956728025465,0.272571545729623,-0.692700099593742,-0.548686342905203,-0.053903026668127,-0.48423087338702,0.351085990843637,0.984522676870311,1.14622463751231,0.967141295597763,0.0755389052171744,0.0743959438604674,-0.0522101091533867,0.298396925153305,0.0932549041280138,-0.301494663693934,-0.156077364160138,0.809860672673846,-0.695509539233767,0.965011109843227,0.844915971458961,-1.12087794799802,0.345272978509958,-0.76200553042094,-0.0779442626721104,-0.288235259412742,-0.489755249915262,-0.692276767273183,-1.14407503964433,-0.0461160784721067,-0.0286946153421414,0.164865682319345,-0.0594814475992356,-0.0229787083531284,-0.106075458152593,-0.223332588197592,0.0302098433373987,0.00812542991760781,0.212613116649949,-0.155601690867031
"SEPI_Oss_2 (GE) - TPM",-0.450373237337124,0.476979468510928,-0.587647012284286,-0.360234838241519,0.309474897215558,-0.301183606087565,0.52461411904852,-0.768863034017852,-0.654071071402594,-0.172498150176612,-0.825863564949371,-0.870486037569035,-0.82099464627092,-1.00397897057704,-0.991718194639635,-0.995478546234272,-0.827236437456969,-0.898309579806158,-0.812421421348065,-0.819147345328375,-0.842500740615263,-0.857552242853875,-0.830055957963051,-0.858106307260607,-0.772015400734988,-0.980269235539187,-0.944247274077936,-0.854026748959632,-1.13572941388603,-0.941039303037391,-0.747680134112377,-0.542687602892709,-0.726473031707115,-0.429095225198126,-0.314769152411345,-0.400670936517636,0.165542408343972,-0.441255414780736,-0.500954334175527,-0.972973830606467,1.20576076343095,-0.0147436838676774,0.424186069358388,-0.899176070794349,-0.0452701211823681,-1.15181309709457,-1.07685430064514,0.38412400932775,1.47705942856591,0.513773261590812,0.0691195950740499,-0.0408437443380813,0.400963465602432,-0.0808378679247605,0.433625881450667,-0.426543221964683,-0.838565857605519,-0.685004013653679,-0.0219418431994843,-0.424275036618803,0.35134328208809,0.959793104870378,-0.374725291799695,0.378219048037048,-0.462825245719659,-0.973018362354165,-0.691789481898373,-0.592654294248902,-0.746715472035624,-1.31529446383475,-0.255897492259551,-0.242190470937639,0.883543933672322,-0.528048951667097,-0.661229125870418,-0.742771729203121,-0.888384157568888,-0.594761195828422,-0.116204537423354,-0.128214841873588,-0.817821911044326
"SEPI_Oss_3 (GE) - TPM",0.267977392593882,0.449825011735448,-0.906223845043942,0.0833138711985103,-0.950626259923239,-0.27734188281088,-0.605715468604782,-0.618497803267689,-0.811877795775191,-0.0493847455635061,-0.477062732790548,-0.667407985711,-0.742700358369514,-0.94018293449698,-0.705916726923823,-0.542342773595446,-0.649518578917783,-0.554568300157016,-0.235961649838141,-0.685752401748693,-0.757469224044763,-0.642955335020028,-0.804114580368504,-0.761302154866897,-0.923848940649248,-1.06061493284671,-0.960324166197001,-0.362367813035049,-0.678683560804126,-0.769967549142733,-0.661197709612229,-0.702343280758943,-0.727868155631552,-0.15812131450962,-0.13432327870815,0.00235810506778962,-0.00917639644784522,-0.124226885882347,0.600927791452817,0.0120529489686287,-0.405726246515614,-0.798212993931623,-0.252244528970029,-1.77407759729244,-0.0247853109657521,-0.724700023856061,1.10272967034383,1.35917840517428,1.64086960437314,0.826934041458752,1.34922666627507,0.569029064203863,0.601266240161578,-0.180670840378181,0.28530009990241,-0.861195555145191,-0.281453196254163,-0.0966408795206289,0.758696940536983,-0.635663957508053,0.271516748485449,0.515904106976772,-1.28939591583568,0.155047307101558,-1.27728006944697,-0.870495174975414,-0.238434272884465,-0.522474218971962,-0.27038074437853,-0.805658763263504,0.662734401126605,0.0538741776547041,0.512821381309156,-0.409422415097855,-0.549171636544989,-0.416006767830517,-0.603111818460368,-0.544776899529114,-0.21263854908832,-0.509383055639202,-0.223662588235646
"SEPI_Oxs_1 (GE) - TPM",-0.0149377007394539,1.04680221404339,-0.0230408526031215,1.19420005346172,-0.273303988592936,-0.428413784051548,-0.868009179188127,0.130184859460125,-1.08475703905364,0.222542430772836,-0.186143783384563,-0.176923521449787,0.0697679957723793,-0.208338330131295,-0.355128896322027,-0.130268700098799,-0.0169980211487078,-0.0539695642751782,-0.0764875024448399,0.135884636803037,-0.0434741466057891,-0.00311034045906657,0.163976486159702,0.243736700870386,0.0923615605339638,0.140577840849508,0.0146710016664118,0.19252208262056,-0.591010394445516,0.114885890071811,0.308363753751936,0.115493292648519,0.649918555329265,0.201884253302919,0.179901887817414,0.339727137190648,0.374330771450676,0.3056048383336,-0.0985520310166659,1.31006314324281,0.45527245665004,1.16692580353547,-0.768580450762798,0.744460957408188,-0.485096948478533,0.150057438936424,0.368107590440741,0.452329288188765,0.64706034527095,0.21646526106322,0.443430919841056,0.499613666063314,-0.578355871221643,-0.462808073293742,-0.0344535915268446,1.30510947493536,0.143848996974282,0.238847746696339,1.15808202365674,-0.595308683325373,0.394100387148582,0.304185494759567,-0.181828772394399,0.288618213022526,-0.145579607872215,-0.158562952962549,-0.69025949403102,-0.552794338790969,-0.637539729412009,-0.74783139278106,-0.493307535529375,0.502845415506979,0.176052258414487,0.305300113880323,0.230307119826998,0.0662429034482796,-0.0138514939496752,0.631969733509784,0.472001693830457,1.36810690276424,0.000382864566545105
"SEPI_Oxs_2 (GE) - TPM",-0.653091660902125,-0.897705335697022,-0.0226048219547543,1.28449886528799,-0.801302604897796,-0.514786810213114,-1.00659455998868,-0.0147364215626444,0.363926014576664,-0.100016689949303,-0.366574452932092,-0.365184774241534,-0.506257876408363,-0.552719434696554,-0.294895522560362,-0.127794254584906,0.0870841601765057,0.183903483137934,0.459557875059541,0.0816795979857493,-0.303908857252742,0.0596388315420741,0.209282006591583,0.0630589102329818,-0.01998152635695,0.280038434424276,0.0226632926367087,0.0524374232895,-0.00721527807949747,0.356344632124696,0.0836296872638308,0.0929309558370391,0.128534278446977,-0.192742259604285,-0.143181840419293,-0.0163670809147377,0.427026758418576,-0.000594240223103422,0.371237881994484,-0.243277575141226,0.998275452904666,-0.38988212527802,-0.566420800831219,0.670082764926584,-1.39027860556292,-0.40835964628596,0.0814590691140969,-0.580819180662358,-0.097175473589713,0.0352255686823517,0.0439097287294204,-0.029174040479109,0.146192905469394,0.143068372094736,0.951855277533865,1.46004874739015,0.110468429928124,0.336660500561428,0.366168777676013,-0.719925877255384,0.349956697847973,-0.212254229362622,-0.709100556928132,0.432129699580186,-0.537123439159751,0.222919074267626,-0.563449371359544,-0.215074038533539,-0.399437037331285,-0.191389900070966,-0.915718845985491,-0.186014779988463,-0.138399704493981,0.0167226837437314,0.299241150087859,-0.155231214875529,-0.195147470481873,0.771888883867764,-0.0215678094303032,0.215520520041623,-0.187209554344291
"SEPI_Oxs_3 (GE) - TPM",0.184797213556684,-0.111381602497327,0.0102011631817089,1.45040650568838,-1.14197621345329,-0.501257520384254,-0.987326829563846,-0.433735690853396,-0.330522494401456,0.327596827696936,-0.126666488305574,-0.307652606099916,-0.175240901597558,-0.161833656166811,-0.184023545888223,0.0801500246583378,0.0896771872413539,0.212221764957579,0.20904850211925,0.248171457052734,-0.00341688211622861,0.687254988096306,0.211987490186906,0.217323879920462,0.117673412771154,0.216380914306111,-0.0167763803813808,0.101675661986355,0.587697089756223,0.323190817809131,0.282146760725584,0.164466561432546,0.651076691057723,-0.0105559526727798,0.0850031555950568,0.223950661287727,0.984428852893527,0.779749087718056,0.0743068536916288,-1.44756666734916,0.562329707327124,0.228979793949258,-0.838844199102479,-0.754181254489078,-1.10601921087663,-0.00328363047054927,-0.212697806015868,-0.368637425051438,0.187338644354005,0.569903088083038,0.337021501394687,-0.0654663256781689,-0.466188728501813,-0.585447593727588,0.593521814487407,0.738218364942339,0.237409682106807,0.470466641576122,1.08269981358614,-0.571673716834626,0.119997921966717,-0.0254953445664951,-0.622280268516444,0.446960157317505,-0.193112096829366,0.502278332990349,-0.44352184173079,-0.653744838961448,-0.504127642391278,-1.29288666192574,-0.806324209925435,0.259204973676076,-0.0717936913556595,0.502235801086399,0.592200028849274,0.159648589382273,-0.0745800194193815,0.938804411893824,0.144759374526555,0.378903239580579,-0.0278430960239526
"SEPI_Sp_1 (GE) - TPM",0.614944148336666,1.55894771060892,-1.15368679448886,-1.51905791611659,2.04225810007406,1.72117269494393,0.325116455507685,1.70595566708835,1.50529475066052,-1.41181340745753,-1.15049219347365,-0.846527671582887,-0.953892474077148,-0.868964595201832,-0.910854666517801,-1.14304877536223,-1.03470345344668,-1.11997952570753,-1.06595744551586,-1.12210494824594,-1.07732585588075,-1.13436656993523,-1.129918466085,-1.05587267399087,-1.16052342023263,-1.05642262624868,-1.04980237803075,-1.20693967826898,-1.07345144142187,-1.10221374265273,-1.1547448481709,-1.23005765185076,-0.399434409508558,-0.235991882134265,-0.390327987168303,-0.667627551612288,-0.568233150040114,-0.35852247732985,-0.498527673266787,-0.901824226063809,-1.42001021655144,-1.06754315028583,0.350999571752595,-0.389394869265628,0.424182134328346,-1.43706082903213,-0.925814088491977,-1.61387449496562,-1.66780735247006,-1.39577587424737,-1.43570521937343,0.976816417979514,0.52164440890875,0.89794605891939,-1.46079719625626,-0.948843722407484,-1.19491944182881,-1.56446671893861,-0.568254511760202,2.22685868003888,-1.07500084550366,-1.22052648043267,1.22816802031312,-1.69068226977416,0.360978449874234,0.419377433121038,1.18347170270619,0.718637417410772,-0.041629138078725,0.723417648044841,-0.580806362452887,-1.71225215994534,1.87938896748414,-1.36773934664398,-0.914776443321206,-0.966224130507816,-0.992515374792722,-1.38251688902482,0.00155033423867349,-1.68532440804841,-1.26473831144151
