"","lmo0026","lmo0047","lmo0095","lmo0113","lmo0114","lmo0193","lmo0194","lmo0195","lmo0229","lmo0230","lmo0231","lmo0232","lmo0447","lmo0481","lmo0612","lmo0613","lmo0804","lmo0817","lmo0849","lmo0909","lmo0932","lmo0954","lmo0955","lmo1020","lmo1021","lmo1022","lmo1023","lmo1223","lmo1471","lmo1472","lmo1473","lmo1474","lmo1475","lmo1518","lmo1617","lmo1636","lmo1637","lmo1746","lmo1747","lmo1919","lmo1966","lmo1967","lmo2068","lmo2069","lmo2078","lmo2094","lmo2147","lmo2224","lmo2247","lmo2257","lmo2258","lmo2360","lmo2361","lmo2444","lmo2484","lmo2485","lmo2486","lmo2487","lmo2567","lmo2568","lmo2577","lmo2588","lmo2589","lmo2601","lmo2733","lmo2734","lmo2745","lmo2784","lmo2818","lmo2819","lmo2833","lmo2837"
"Listeria_Ns_3 (GE) - TPM",-0.70092074764674,-0.481336940062005,-0.200945597968567,-0.196395396078885,0.0855033493456387,-0.428007741401627,-0.446336884211869,-0.368237451260274,-0.616847742156865,-0.654407383078159,-0.603467389295484,-0.754700680438071,-0.783585690501538,-0.344490525077054,-1.05048832053862,-0.997490538816449,0.0876565044246298,-0.407724745630732,-0.38904348856723,-0.218546976211387,-0.564758370129358,-0.437596941634326,-0.322665467272196,-0.00128671322005808,0.462280212574076,-0.0859651163180419,0.152736442641214,0.193748776494942,-0.471603287150348,-0.657228098821221,-0.86997438685696,-0.682614187993279,-0.754669562598347,-0.404980723150366,-0.642319608242,0.0100163653047451,-0.53672894000121,0.0831345766283728,-0.129719802882418,-0.663861440104517,-0.42523485272683,-0.348460472755155,-0.997776320736656,-0.938667149838836,-0.219023206414297,0.526259547263186,0.514565511025813,-0.801704731574975,0.470599471731068,-0.478430960928094,0.549959699147494,-0.340464502419435,-0.347751841004601,-0.149022133657394,-0.797375904179276,-0.53515557525757,-0.393852389382203,-0.391534025052893,-0.395378840330972,-0.39370752681194,0.211795611900898,-0.40922264495434,-0.350792702206444,-0.177531679365889,-0.745975030428135,-0.577989723873527,-0.27488775018161,-0.375148928204828,-0.270118724408177,-0.465450463019698,-0.453524859663423,-0.32921482131438
"Listeria_Oss_1 (GE) - TPM",-0.091089504584788,-0.48830193560344,-0.276995248370004,-0.24473183402857,-0.943610913850177,-0.107909161923152,-0.0915649420968388,-0.227953738277245,-0.430014376592559,-0.445516073087713,-0.368693063937451,-0.00874764469465096,0.521285961544451,-0.22409564477383,-0.283773545484835,-0.358328767320094,1.03437098140912,0.30281386744406,0.543655813597282,0.0663966706242812,-0.124485633377303,-0.193800612544677,-0.243099717638084,-0.0852522992561009,0.0975181868710008,0.336621018528708,-0.0146257171617636,0.17880506594636,-0.596266544517908,-0.715378945837108,-0.553329496085714,-0.446572620554907,-0.434198292859518,-0.401473904073997,0.0767531437520172,0.0876896742649829,-0.11435467911793,0.175797313652935,0.0933251085098878,0.0893487843687859,-0.211727674046754,-0.338935621879793,-0.814443563408876,-0.81875191695277,-0.215136024681599,0.587034105580207,-0.561495369275219,0.575601206161796,0.479064945834762,-0.471179908277589,-0.279366303714219,-0.311524909148788,-0.298448438610842,-0.307581989271843,0.785230199117221,-0.317435517897699,-0.398658205766811,-0.411839792240148,-0.440529242739333,-0.300153523960315,0.304543413350055,-0.163281787390075,-0.48189809985045,-0.112053349547117,-0.0773977906224897,-0.0171843900002171,-0.218131109072013,-0.231240311474498,-0.678073014185986,-0.486569741203783,0.583607512994058,-0.125602960578946
"Listeria_Oss_2 (GE) - TPM",-0.338733186118626,-0.430338682322604,-0.0192021735317515,-0.320143384184094,-0.271725059086183,-0.0610450312420511,-0.200272007788617,-0.277370206533212,-0.426535280170619,-0.45399893139605,-0.406681810926743,-0.0196544708824409,1.08144084419926,-0.227021887991598,-0.396789107234812,-0.330659067316301,0.887274019169045,0.43769607104691,0.91362089499645,0.00825032187111245,-0.134738994142188,-0.219263682126547,-0.313512320163797,0.111010577662794,0.0339909039164165,0.0725187720441484,0.11014019149965,0.115930746596277,-0.624673067267547,-0.721731071651797,-0.548019737101394,-0.575874441529661,-0.463772619436643,-0.304995174930064,-0.234632774039899,0.259921346873071,-0.156793390018647,0.0439213537059356,0.177762724388361,0.206934155993843,-0.230941096949681,-0.271678719307164,-0.840979940121966,-0.747886878722623,-0.382509405739303,0.836486890468221,-0.663980678262296,0.807612367601976,0.969428116199662,-0.353392631766503,0.0279818927113397,-0.31496458767518,-0.323648786248655,0.0175535743377295,0.693690890420844,-0.320511494927994,-0.409772035672355,-0.408824410136085,-0.389475407532634,-0.351104066196134,0.397665763140942,-0.13531928741636,-0.51720105259756,-0.121980408245833,-0.138917592924035,-0.00359858168712672,-0.0083249414559448,-0.137850853583197,-0.785283984454416,-0.673126935738515,-0.147446857885291,0.0400420957304188
"Listeria_Oss_3 (GE) - TPM",-0.326643248408458,-0.494382932711986,-0.0840306154572751,-0.167288552525936,-0.783091081039823,-0.253293753249698,-0.22059696450336,-0.310655758916138,-0.430457101794719,-0.42972620909965,-0.358222579055955,-0.00158947629794136,0.59596700642146,-0.225995209965587,-0.330656928346694,-0.311485349875549,0.981728938335437,0.331453959716822,0.546760606567313,-0.0892779261172915,0.0769752478777593,-0.294786924792846,-0.234987290468393,-0.247728511394729,-0.082373875024104,0.398110399361063,-0.0198273696696881,0.143275512292169,-0.621624958128541,-0.701472500658388,-0.562035186041501,-0.417385124385746,-0.421798396795414,-0.349058912604583,0.126459092290092,0.0876790374636125,-0.0594214432371013,0.0663331180283904,0.0270048226883561,0.0249774226889522,-0.252881800273975,-0.319095813418902,-0.802791881079201,-0.841563097388362,-0.211133302589971,0.630757140310213,-0.747987559846468,0.528618163995843,0.316437229375213,-0.352145215008379,0.423608756124106,-0.310461421065402,-0.30603304452762,-0.0907347693785197,0.798954055393866,-0.35059531679969,-0.40291257326298,-0.414689253877421,-0.4571806758696,-0.298438450656438,0.275615383669607,-0.15175138501815,-0.449590929750856,-0.108103820785808,-0.0364331062782029,-0.0652136150121181,-0.170390040529974,-0.321631270750807,-0.753188235137901,-0.500907871677766,-0.257382319060481,-0.405479020865249
"Listeria_Oxs_1 (GE) - TPM",-0.918608370007825,0.254229869146033,-0.227863712152262,1.21978139821317,0.0931782963649401,0.0181954664418025,0.373107616202243,0.15110414908122,-0.398083194320372,-0.50589601085343,-0.477869416074191,-0.538947762618385,0.246196898381729,-0.33829922227375,-0.111157958067333,0.155899707197826,0.464213227397787,-0.766369802320003,-1.11491012974349,0.0955007179297474,-0.418058849340407,-0.206337057974352,-0.241431756171503,0.087923478008949,-0.029739749845822,0.396270356016093,0.221877694616529,-0.388582617132039,0.0629127983755018,-0.330536624142218,-0.660218991841663,-0.48056438069473,-0.517122078732591,-0.415647973823672,-0.0774608041709871,0.498243931409035,1.27059685380742,1.06253151112898,0.630112764302563,0.212017344364941,-0.121814648374866,-0.16841161622121,-0.837152795290174,-0.44727971658632,0.644506835550525,0.272842347229166,0.853257071260874,0.225721263974436,0.981337134196825,0.393902783766223,2.52858340264885,-0.338221752424444,-0.333855593734985,0.349984736336388,-0.462867094132017,0.102364795573587,0.0149494880093248,0.0106607447856469,-0.237349061227432,-0.234087627911496,0.222617859405525,-0.250467050845831,-0.115417295993105,-0.128600432327142,-0.678012261622617,-0.802040848391477,0.0282445409785615,-0.549776644636273,-0.402369122475942,-0.247036359877774,-0.459774878779671,-0.468097492576995
"Listeria_Oxs_2 (GE) - TPM",-0.702717690698999,0.47585353169147,-0.308190460901893,-0.162857278846407,0.50187961793627,0.832411600557326,0.60776071524055,0.578634125768795,-0.49093263483952,-0.555697046147603,-0.548585153663564,-0.523441374716286,-0.359677803468204,-0.345478114324546,-0.00274967826379746,0.209889793936874,-0.287471389947473,-1.01353722918017,-1.16903394251359,0.0696738222356188,-0.433110811412862,-0.194551311802719,-0.221861599281662,0.333901020784789,0.592105348030128,-0.208424352554921,0.472693724674324,-0.706539026078469,-0.0333527103330019,-0.10812871043261,-0.494645776267253,-0.194042050088531,-0.42707418856579,-0.504465178396818,0.208839057958221,0.453684985306705,0.94002679627543,1.0948333548874,2.34212172980353,0.0265016985529712,0.158914982739738,-0.184705068070183,-0.881836698021207,-0.72712851504836,0.0171841416375671,-1.19077215063334,0.555818872292498,1.21066427843411,0.0390147961040408,0.180289923334814,0.345194846412677,-0.304312833921006,-0.333449912857415,-0.360330763034484,-0.473523969314637,0.135253174027554,0.166846058312258,0.124464505920185,-0.233985690681162,-0.093354728790065,-0.00940760298658051,-0.278496477163483,-0.225462118164606,-0.0865615456903911,-0.833023022539385,-0.784030745974138,0.412892666251495,-0.546150862455697,-0.468986008859749,-0.393405094459345,-0.664290718441176,-0.0664620396508933
"Listeria_Oxs_3 (GE) - TPM",-0.870533486696602,0.318264221320243,-0.344649069656355,0.184652122996399,0.0493189360334064,0.770654930779611,0.530570653514911,0.53277793332329,-0.488794223788372,-0.566888649247247,-0.544422524453252,-0.584588387741546,-0.684891163670386,-0.333110678615277,0.284283491734806,0.0442986396356625,-0.550069560300856,-1.19154094168067,0.302520815620629,-0.171573154986957,-0.615315505308565,0.0752995605580603,-0.0734962536511732,0.906218846894493,0.41527205336913,0.332463534631603,0.415475902058694,-0.240346430918879,-0.0725868268957053,-0.293701466187635,-0.503189062600906,-0.560715478442004,-0.511564058083676,-0.380636453832072,-0.268511004031145,1.99613955655726,0.810980505217365,1.7041708612242,0.690667129965385,-0.138084872987815,0.0159084253334752,0.097332556212426,-0.864021031369123,-0.806763813257357,0.382792868626884,-0.7249965305089,0.736710054967129,1.13303357772445,0.404839972185105,0.690279802508922,-0.155001683610207,-0.315857867699628,-0.29179322176727,-0.836355109424301,-0.483925292994669,0.0880571198391828,0.355532417012075,0.395032140015073,0.324822334991919,0.336351420519116,0.226729468241635,-0.29960958580079,-0.242285417606102,-0.163120476226849,-0.842158877687179,-0.715176162596569,0.279340454695413,-0.589761092478171,-0.608268865729059,-0.587770815214696,-0.759389777123799,-0.0642337160844921
"Listeria_Sp_1 (GE) - TPM",-0.325102699696371,-0.0433491665448419,-0.589656105870722,0.0590777902142055,-0.235474932044817,-0.139717420200217,-0.207867186904323,-0.115917058762994,-0.420372698663312,-0.376876406501595,-0.370309964023209,-0.23532167969737,-0.321824868384796,-0.256071527304176,1.39013231615837,1.34019504650929,0.34327324249494,0.619674336575931,0.0439350284151398,-0.0757962459865668,-0.0301103668639752,-0.251587535929222,-0.0429842156636312,0.117926387295186,-0.229921535642317,0.00123065568837997,0.4379216482102,-0.300819631275442,-0.454929639344385,-0.341940903844234,0.144230073143138,0.0211486927403671,-0.0579150362689755,-0.592468088837913,-0.132228338339544,0.831791117211127,0.69437347457338,0.177829849574043,-0.0733077287548398,-0.0364369415924442,0.364791741228075,0.292976741739068,-0.318601354543519,-0.107961946081232,0.108042519697824,0.496968922310885,-0.681001583106113,0.584446349012012,0.717915793597187,-0.268848995961563,-0.698787339404908,-0.298849458108262,-0.301955999493359,-0.649378876632121,-0.268204035184816,-0.415417776869149,-0.212926122092142,-0.0763957904494413,-0.231627819016931,-0.0921963427921536,-0.3857357636068,-0.121464494518874,-0.250051018104487,-0.157802211278247,0.132679722301661,-0.00598529002221125,-0.0715348069612796,-0.599838441238342,-0.668442522012115,-0.795243426249913,0.143084220783016,-0.297722751179213
"Listeria_Sp_2 (GE) - TPM",-0.494661674338429,-0.112854996521853,-0.873415050705401,-0.0585924675763233,-0.621223344288674,0.394795269922215,-0.283140220484861,-0.171524225323367,-0.350630134786736,-0.315977422752263,-0.365432531131399,-0.178326104333797,-1.16033626270016,-0.237873840717783,1.7806533908581,1.12028581013134,-0.304993746105029,-0.854760502506981,0.794358205898227,0.0870058316565537,-0.678602643004817,-0.411404654773198,-0.275176376887266,0.0848377315863292,0.0139462536726415,0.0543953087333659,0.524141492476199,-0.313814867685567,-0.645558300943821,-0.415597611401923,0.0116874056800248,0.346707970929348,-0.129806117760859,-0.462211330305598,0.00223931719901398,0.975974945208983,1.12567529729813,0.309824691326983,0.265724337809365,-0.107740325101154,0.108116144549166,0.400853501883117,-0.0786660668811177,-0.494379032687629,-0.599046417538809,-0.659456827840778,-0.324593213848529,0.0482200064125221,-0.0167237061697179,0.264537063630072,-0.262686811161812,-0.285299465137387,-0.27436022204586,-0.0805520270840607,-0.479437905591488,-0.216164013846324,-0.0266936876129613,-0.191582865682965,1.44749771440407,-0.411531121244368,-0.218072359991599,-0.111734043192217,-0.173782920866458,-0.136301774452573,0.214481938063038,-0.305278344275777,0.0327146905068976,-0.674656209803995,-0.598442034515252,-0.516404584973581,0.0179998814235006,0.266768395848124
"Listeria_Sp_3 (GE) - TPM",0.351151218292846,-0.0917584705738646,-0.625979879267535,-0.570707130239313,0.137826234338297,-0.218930673041827,-0.335619207895042,0.000844013532005505,-0.328078460197016,-0.249096422149938,-0.223184749705123,-0.198758908210976,-0.427814670352841,-0.223039976724987,0.516674454469803,1.077521823947,0.224427627709934,0.446456133978701,-0.681534189111562,-0.215135393363064,0.549661196377251,-0.391089851497531,-0.146059710223915,-0.658232791907463,0.0224003346868119,0.203550352970652,-0.0760866033366336,-0.361326200089454,-0.577766826710458,-0.42233198192752,0.0786865597796335,0.0199397909909306,-0.00112291176199429,-0.680723834317683,-0.336372915174429,0.540511531089927,0.651500898657388,0.166252597494545,-0.152954704965782,-0.236019971217724,0.125950006941789,0.133521985038912,-0.394531503644886,-0.429862601623337,0.501348953543303,-1.1051992256859,-0.987872353467513,0.421500488000073,0.765098280819465,1.08197034026225,-0.18242706961749,-0.287757134256557,-0.324643654040512,-0.525926823011557,0.0289961369410018,-0.0472257911402957,-0.0958778094511788,-0.085820787287497,-0.272140187421978,-0.099639066858899,-0.355335567786389,-0.029828691235678,-0.0501666518631968,-0.150469387310569,0.141361330634088,0.100422031092838,-0.107090775127077,-0.378285000610707,-0.752896352308595,-0.697070139566117,-0.141253591470153,0.968884599034369
"Listeria_Tm_1 (GE) - TPM",0.962909071193505,-0.0704936537761637,-0.181415195114946,-0.448857420201264,-0.507041696128498,-0.372716025262936,-0.429353265199404,-0.37772320461006,-0.503256748858199,-0.451400971999031,-0.399696169153292,-0.206346875593165,-0.0707019709639309,-0.318051833709488,-0.685569267775449,-0.758914509316862,0.103375954936484,0.13205092762385,-0.503283161336067,-0.443630278923209,-0.596012276453845,-0.369710072837969,-0.377652029916533,0.0663884145143198,-0.231879518529941,-0.543704493098787,-0.141604522530453,-0.118358602619957,1.86597513285161,1.58247729188583,1.14971942494394,0.28419136767181,0.3637432505161,-0.637822676263747,1.09925545110527,-0.679818622155839,-0.684069874793226,0.256574781500605,-0.279292410613584,-0.417662765443219,-0.332762693504706,-0.279956860963607,1.9801482970368,1.74807111022998,-0.836565390859509,0.397024694660237,-0.604838529081461,0.136252070583048,-0.591347630161074,-0.610826272874704,-0.802696739423674,-0.284860020589994,-0.290860006983447,1.70743792984177,0.0407178730309517,-0.439414216067808,-0.319626816995426,-0.311910890543298,-0.397777391433976,-0.32825929764881,-0.485287238079939,-0.318618988106884,-0.186185460432532,-0.175968482526122,1.37088478544751,0.735936218073857,-0.273388890835727,-0.135958322892332,-0.253880896365383,-0.395876607471644,1.14307126032719,0.632908122776471
"Listeria_Tm_2 (GE) - TPM",0.751643882781016,-0.0777082406842518,-0.262777587515022,-0.557047318748772,-0.56204235652866,-0.525571134193604,-0.467429326066934,-0.399785135790865,-0.46146333238371,-0.461022871776496,-0.436990453209689,-0.206815959233442,-0.310825935093312,-0.310453163496807,-0.425428613957905,-0.8183535608907,-0.14548903238556,0.589494900295021,-1.34251258496338,-0.460025833634576,-0.534263941235041,-0.455984119142165,-0.409513043208096,0.359858301465886,-0.174075123368884,-0.17461866272709,-0.414440550277553,-0.157259846693849,1.61817195619529,1.6946009159797,0.98422999069356,0.125204038879136,0.346385331524255,-0.548774130628932,0.578513162919852,-0.714832360403237,-0.838404067503891,-0.12049842607809,-0.259747425052943,-0.465579366797217,-0.39532875800232,-0.438962869090949,2.18875590045572,2.09374468537734,-0.547221371958116,-0.474487475483927,-0.633523836960917,-0.138362085603146,-0.753794421232928,-0.33692705040396,-0.358756001788572,-0.287718630457269,-0.281820441997304,1.45732395588901,-0.195806143577896,-0.297410547541229,-0.344709585608627,-0.33312298221021,-0.457689117892064,-0.349014491106724,-0.474019263967251,-0.297518418093622,-0.200115642659712,-0.187472381478037,1.11513083977088,0.34350670068055,-0.226452360242277,-0.41101665458102,-0.214428886311961,-0.11330968461667,1.73307099865384,0.285231390226782
"Listeria_Tm_3 (GE) - TPM",1.38004762725903,-0.0502995032061274,-0.294045165096128,-0.900582771587845,-0.609211632374533,-0.487220503961034,-0.414086500172685,-0.349951459221454,-0.34308579945677,-0.278405741941834,-0.306716860493576,-0.170092529957372,0.225820251606776,-0.30592640843928,-0.601500744175115,-0.608194212945949,-0.25410828865217,-0.08025192699972,-0.29070941514842,-0.253769032239622,-0.774359398788173,-0.444280427378268,-0.421741754803234,-0.0425099816532207,-0.403945055498112,-0.0479407453756462,-0.42258961334481,0.00737921591464636,1.28898896477194,1.95510222592243,0.752194438077207,0.271555989771327,0.216906620945115,-0.448669187469307,0.748342607085139,-0.771733129661384,-0.869919453652612,0.0736430121697035,-0.594329233048408,-0.523360386432514,-0.619125408981114,-0.422028387010271,2.08398846934919,2.98393838949172,-0.139315217491041,-0.667756558787811,-0.460084673128164,-0.100635122507825,-0.205036792555615,-0.395487760209718,-0.304733012813848,-0.28492490418875,-0.28595838286414,1.95680551382759,-0.199761422497277,-0.243049066216902,-0.321855768318639,-0.322026114057323,-0.45505254089877,-0.411531121244368,-0.563925880013338,-0.304816056347764,-0.0286799183872172,-0.15138110528916,1.32078512022169,0.298341064963,-0.446627409779537,-0.0937574576046447,-0.20225897519183,-0.323863039852939,1.45084858630825,1.37495877827381
"Listeria_Vic_1 (GE) - TPM",-0.487684697295884,-0.289102918941099,-0.724520874540449,-0.343126275965476,-0.0223389941942937,-0.512668660557419,-0.512037475453478,-0.355182678587414,-0.485732706621802,-0.466822912134217,-0.460036091616544,-0.281644764886915,-0.242432463010234,-0.292572691706032,0.361617297275058,0.779576512070456,-0.349857533723506,0.631161379808175,-0.125400568357085,0.0140597979114898,0.326527304288854,-0.364165707984152,-0.1626806701436,-0.529212170962684,0.224187713104451,-0.411864368088579,0.153871006667013,0.125845049079327,-0.423564928985439,0.019338559478121,0.215399499983564,0.0387845637673164,-0.166721883318142,-0.677788251622441,-0.904487531537265,-0.144208621315544,0.161588479242778,-0.14765690058432,-0.0703473816868323,-0.633489438504996,0.310404983166235,0.0366653099208943,0.132475064647902,0.0509369481774065,-0.39170459770693,0.17209780826776,-0.591233877993757,-0.488019475066394,-0.0243100135302547,-0.102412481504874,-0.91279143228659,-0.33162529758295,-0.350831274017703,0.530078725119181,-0.574670802812564,-0.353625783445959,-0.222411405614115,-0.33956477601694,-0.44134422106689,-0.368106250099689,-0.540655202427817,-0.314197051077927,-0.31182769251579,-0.178776370289398,-0.236504109134365,-0.471842841129219,-0.294391010520667,-0.464518584754815,0.0174479714195347,-0.074965765839152,0.293529842546891,0.179655079725741
"Listeria_Vic_2 (GE) - TPM",-0.108305507718424,-0.259160455960459,-0.659998751103414,-0.0548102834863231,-0.799194802778606,-0.657412227184166,-0.520698517784154,-0.422221924988479,-0.451489319791068,-0.42629937105277,-0.363242590600056,-0.272215764875934,-0.626093989112705,-0.273898821091488,0.306223894301903,0.685961794074429,0.249374714301713,0.848203672672524,-0.0927641023914039,0.285400020295671,1.26005295628206,-0.105538686511259,-0.235348376576022,-0.3952532282118,-0.365009641471417,-0.173663483712558,0.0417178112390374,-0.3420679531621,-0.180288149220748,-0.315588070503512,0.200763924079024,-0.123233799029567,-0.075868755647341,-0.816168318093456,0.467610577635045,-0.26617412981295,0.627306078549481,0.0978419051354241,-0.393590283521118,-0.699245459314929,-0.0561160852401076,0.178469015619507,-0.0409334983378606,0.0722453887066852,0.340218335778912,0.510002421807742,0.185441563836349,-0.299993429741434,0.183903502425661,-0.829550002894492,-1.10006413230839,-0.330609980065122,-0.381979550932019,-0.342468657769879,-0.287433312246851,-0.347916366282029,-0.28636929998975,-0.339636630967208,-0.344737052597348,-0.411531121244368,-0.498762165565009,-0.226320933341024,-0.117015191777401,-0.191477533996725,0.0885399279953556,-0.445985862902266,-0.180576487644631,-0.295279795132746,0.291337016217683,-0.217447814678276,-0.264564005517697,-1.14438920155804
"Listeria_Vic_3 (GE) - TPM",-0.0112229581837289,-0.20842722379547,-0.651044646303407,-0.178225337213557,0.162299826239435,-0.400503384646003,-0.315947444228384,-0.156772329405367,-0.415440772692033,-0.356731954413556,-0.314909833073007,-0.190440469320561,-0.562086314382662,-0.24345752773832,1.29573144820165,0.985058730988265,0.515663274216429,0.3317972119759,0.60000421825074,-0.120313014606142,0.279478943118151,-0.252338527202999,-0.205291866396185,-0.271412998302379,-0.137124727102169,0.662871077571697,0.417540045052874,1.05374105189122,0.439993960133468,-0.0999329404525792,0.271086325587122,-0.00175482132135924,0.149413945477557,-0.487653412746063,-0.274005214076625,0.212570729212344,0.499162628707653,0.549255480187985,0.351621788137096,-0.304645793945371,0.218766397805863,0.0914710834045845,-0.112824345530052,0.280607168042447,0.180984571629357,-0.225441206942072,-0.353390550563451,-0.169717730969651,-0.410622625242946,-0.569360415270352,-0.00576090620944504,-0.31957212152455,-0.33749688627319,0.169252364911971,-0.610200625966941,-0.193276459350897,-0.203988823443961,-0.226651778108635,-0.409048678919654,-0.279453018629055,-0.312984694988201,-0.248979070077923,-0.328274942041328,-0.156102829764317,-0.211110973762797,-0.36300329146111,-0.287577415859843,-0.47726195693534,-0.806689303959452,-0.469983502294811,0.968190143438218,0.365781570850782
