"","CE206_RS00005","CE206_RS00230","CE206_RS00695","CE206_RS00705","CE206_RS01070","CE206_RS01085","CE206_RS02330","CE206_RS02335","CE206_RS02345","CE206_RS02350","CE206_RS03700","CE206_RS03730","CE206_RS03900","CE206_RS04125","CE206_RS04180","CE206_RS04290","CE206_RS04510","CE206_RS05790","CE206_RS05995","CE206_RS06480","CE206_RS06865","CE206_RS06910","CE206_RS06915","CE206_RS06920","CE206_RS07105","CE206_RS07110","CE206_RS07115","CE206_RS07125","CE206_RS07175","CE206_RS07205","CE206_RS08005","CE206_RS08025","CE206_RS08180","CE206_RS08185","CE206_RS08190","CE206_RS08200","CE206_RS08350","CE206_RS08480","CE206_RS08530","CE206_RS08815","CE206_RS09175","CE206_RS09255","CE206_RS09330","CE206_RS09390","CE206_RS09460","CE206_RS09575","CE206_RS09580","CE206_RS09825","CE206_RS09860","CE206_RS09955","CE206_RS10020","CE206_RS10125","CE206_RS10605","CE206_RS12630","CE206_RS12955","CE206_RS13285","CE206_RS13875","CE206_RS14615","CE206_RS15130","CE206_RS15280","CE206_RS15400","CE206_RS16225","CE206_RS17430","CE206_RS18455","CE206_RS18460","CE206_RS18470","CE206_RS19625","CE206_RS19955","CE206_RS20815","CE206_RS21050","CE206_RS23015","CE206_RS23325","CE206_RS23335","CE206_RS23340","CE206_RS24550","CE206_RS24695","CE206_RS25465","CE206_RS25470","CE206_RS25540","CE206_RS25815","CE206_RS25880","CE206_RS26050","CE206_RS26370","CE206_RS26800","CE206_RS26810","CE206_RS26980","CE206_RS27065","CE206_RS27290","CE206_RS27300","CE206_RS27535","CE206_RS27740","CE206_RS28285","CE206_RS28305","CE206_RS28330","CE206_RS28335","CE206_RS28340","CE206_RS28345","CE206_RS28350","CE206_RS28355","CE206_RS28460","CE206_RS28480","CE206_RS28495","CE206_RS28535","CE206_RS28560","CE206_RS28575"
"ACHX_Li_2 (GE) - TPM",-0.904052797057182,-0.902158989413633,-0.528470323583447,-0.972988849387247,-1.10837173082544,-0.199596902512328,-0.798994572195358,-0.788295481118301,-0.656309261988452,-0.562998843456158,-0.891894775121167,-0.29104211014245,0.342472246334629,0.00385082334135984,-0.410111386992884,-0.260232441905653,0.659713026988369,-0.75644821838284,1.1327070048128,-0.99685810099599,-0.213654040454219,0.466249441198614,-0.204413688999617,0.318779846188415,0.0490391614993493,-0.783928664092691,-0.705730713506846,-0.423993125869931,-0.431168692612026,1.72909212176725,-0.600001072827615,-0.965362509625888,-1.16515859239108,-0.627652615031063,-0.908201208960013,-0.062203617300677,-0.509098350540687,0.451088127684334,-0.430002112464912,-0.116859505520054,0.0440997533699951,-0.681061222415596,-1.17312843339272,1.74576435428872,-0.0733274509889085,-0.619225245425515,-0.130018989900396,-0.211138555427918,-0.0806772136849216,1.14743183031645,-0.188909020029533,-0.429908442565722,-0.975495526362972,-0.405447400484761,0.509418576399314,2.66106957697118,-1.24455721860262,-0.475987441109998,-0.68655663784596,-0.513708756221612,-0.332048697263409,0.0242024995386371,-1.0438933992078,-1.38975095307468,-1.27022102556416,-0.879063157560093,-0.214603534480015,1.09218559109079,-0.923041485112502,-0.496368650440284,1.47367575703195,-0.103738309937092,-0.758129407955266,-0.371155083319434,-0.588934367327117,-0.587782763346126,0.0991613136606123,-0.350366444874375,-0.0814764380817801,-0.0694079705536373,0.654124069081222,0.584640613544587,-0.457107927961796,-1.04652450424071,-0.761998357388789,-0.63235420579415,0.0936477284510789,-0.00565514466796741,-0.244564451458966,-0.724991306824246,0.359849903627855,-0.573051487580968,-0.539780552484797,-0.704947449270538,-0.555362998924337,-0.573516258052952,-0.564651462445989,-0.480609703035451,-0.691448957920794,-0.783663617974665,-0.902046636980581,-0.649249558697401,-1.14914226829129,-0.769084077383125,-1.02981028684805
"ACHX_Li_3 (GE) - TPM",-0.928933071538085,-0.720661202966442,-0.853953380751079,-0.35450031991618,-1.01912073106838,-0.103443414278504,-0.808724352935443,-1.08121999104465,-0.84829139994511,-0.850190207949716,-0.852944886631654,-0.431050662729575,0.467524221374948,-0.246886267143238,-0.565244809797911,-0.272380243742039,-0.158550890374575,-0.71265980467232,0.736921491412927,-0.735078459905283,-0.191741322969795,0.585022244884342,0.0869675346607018,0.208629978999961,-0.359233905879341,-0.461176241703628,-0.69182582745309,-0.701990127899649,1.38652003604529,0.913131022108658,-0.438129889071146,-0.983425395263822,-1.03952080579084,-0.658712818978602,-0.79548350359706,-0.414640415548115,-0.0780783421791865,0.29288065204709,0.262853501674299,-0.403381471902265,0.510137044902654,-0.57053145528964,-1.1045791526825,0.268560948406549,-0.521191865867607,-0.539870629011687,0.271888914392661,-0.339900784750644,0.215613027678127,1.05304373162462,-0.631963100944628,-0.660573887676916,-0.979089788175889,0.745621080074759,0.815075224402664,-0.377693905314213,-0.793526262686684,-0.0206691651819754,-1.24902319182014,-0.468222465930275,-0.332048697263409,-0.244588292991585,-0.868460315065075,-1.31318869522246,-1.17797355726027,-0.756433376442965,0.00467721178852074,1.14482858389187,-0.395819064768018,1.79190681688887,1.00667027434972,0.264656677779871,-0.679321532978072,-0.720324277135818,-0.762194459828244,-0.679101348057671,0.24148380877184,-0.273819078356474,-0.243383595481356,0.0475992995340509,0.78046846392395,-0.505365012743207,-0.269516349040507,-1.08108280250067,-0.688257152651987,0.150420454429897,0.213007547146812,-0.404168904440152,0.0179352919030417,-0.686020373241866,0.326724580301551,-0.427222226395008,-0.666694475395447,-0.598179919418497,-0.355848650756674,-0.354407258543195,-0.477872334261715,-0.249692423625711,-0.56786265469807,-0.66461606683459,-0.888640205904701,-0.347654212982333,-1.0602482809938,-0.420336662070176,-1.0371311627036
"ACHX_Mig_1 (GE) - TPM",-0.646896033490781,-0.107224150472153,-0.391442126890395,-0.122526780363087,0.24986409292942,-0.118447421768992,-0.855711520446342,-0.242896637613777,0.379089333056536,-0.497801435413812,-0.950489478884661,-0.0965714729042468,-1.40987314386024,-0.203848431344033,-0.276454084775003,-0.440150069011717,-0.00564339819501241,-0.324282065428773,-0.787860934295978,-0.103176527938573,-0.310976232787143,1.1658938289997,-0.713825436224327,-0.863137765972725,-0.0898818118673835,-0.227766542067378,-0.572476350973679,-0.371046023802469,0.676186551027174,-0.592714215295342,-0.166666648400172,-0.416948047132556,0.0875948056168888,-0.666264946065188,-0.14174545624625,0.0107667691212526,1.22609341981251,-0.929958213648692,1.27529173218027,-0.794702462964874,0.644313414544274,0.275135811154986,0.146175880442053,0.479902341227487,-0.564323504382688,-0.607572482184091,-0.216574458934595,0.359800498024056,-1.31238692308806,-0.924052359546958,-0.191816361364803,1.64778688399114,-0.284050855323001,-0.885099924763318,-0.128427022791036,-0.377693905314213,0.42630747451767,-0.0784493094823067,-0.445008056338482,0.00477246296549337,-0.332048697263409,-1.50004243930966,-0.966079982015378,0.655372151232963,0.937228006901445,-0.0624682180639465,-0.5649532922675,0.044996527936488,0.294009035320416,1.37738202361551,1.03920630805425,-0.412722714193033,-0.477414779582997,-0.101741671771214,-0.011123204259018,-0.80916339612399,0.055197227811031,0.0420290725529804,-0.478993765643038,-0.455962084504944,-0.799388333047311,-0.505365012743207,-0.548691462045404,-0.599995793663639,-0.29998744961442,0.572683274359959,-0.105854058418152,-1.19032636515455,-1.62089413335989,0.0777562367319946,-0.50150033068572,-1.36993261313833,-1.17592078340713,-0.364066617439632,0.182539261766721,-0.130799132987359,-0.411398715473304,-0.616542293906117,-0.754006332737779,0.10269531968656,-0.0230914291887627,-0.947846231409281,-0.388577945926353,-0.509543308367736,-0.393243866461979
"ACHX_Mig_2 (GE) - TPM",-0.736862263824059,0.482507368008801,-0.314931409292257,-0.0572226742461598,-0.329570954267366,0.114618696055548,-1.12845038547672,-0.301978085718672,0.893102468227922,-0.35779701809224,-1.00847608095082,-0.257548456978432,-0.996345190362583,0.749412927548502,0.429200097853438,-0.147643597428814,0.556996861684952,-0.202550787120227,-0.761400489404193,0.383153407220674,-0.34562469140267,1.39780273401915,-0.167304880425178,-0.247862631710394,-0.0300392407647217,-0.114836900398288,-0.128454418916009,0.726038068246515,-0.608125498287323,-0.19915538142804,0.594407025784938,0.483248365507216,0.921726242707796,-0.469126276591963,0.150514483451603,-0.444400743067457,0.486841288568812,-0.830455145123447,1.29754899090375,-0.636792514713883,-0.366886567006255,-0.761570321100585,0.339942516054832,0.607334430170451,-0.439024670755582,-0.704452020787555,-0.391152848207813,-1.00197741471627,-1.56357124846169,-0.717720901845527,-0.0855476376286356,0.6734511954171,-0.192274656244056,1.00720091465053,1.01418647064292,-0.377693905314213,0.778548860695072,0.4225512903948,1.06053065270093,0.183254849413104,-0.332048697263409,-1.09269968917998,-0.96250968229919,0.25241715151415,0.831861068725229,-0.115689558234542,-0.684804537845923,0.0201423912388364,1.24157106018145,-0.496368650440284,0.634827379166761,0.459963099335896,-0.7794327251669,-0.720324277135818,0.133273764984194,-0.494950067698553,-0.582374816238087,0.201647857132156,-0.933173065256594,-0.417685014725723,-1.25365958174884,-0.505365012743207,-0.905122293441579,-0.392590468783412,-0.385325696585794,0.907184503622582,0.124840381825801,-1.08942439190403,-0.950972221304955,-0.149492011725653,-0.707939615254169,-0.57351367526694,-0.979245415050052,0.122185842707905,0.792636973192578,-0.311804638969463,-0.180284211681806,-0.484220322154839,-0.856480801626843,0.950681784811114,1.06975591628787,-0.848950521906179,0.409768454249366,-0.543565388321821,-0.286584437298775
"ACHX_Mig_3 (GE) - TPM",-0.731990891757314,1.07576385272392,-0.586128568268165,1.56033418205752,-0.0970756340997303,0.278644418465225,-0.943934589603267,0.0905045582919082,2.18214088510372,-0.0745244147765487,-0.900158126129078,-0.300113278780546,-0.630945761971972,0.0566454253073612,0.0469741990977472,-0.506684031943529,0.437525304681341,0.127693943270077,-0.829309620116822,-0.528868638564493,0.50722499031215,2.13841998018496,-0.35116427753,-0.288962256167977,0.165583289093152,0.842059377269421,1.27455403567424,2.15067154200318,-1.09173895038013,-0.0917421286920216,0.647823435287,0.764513019631274,1.39279271102293,-0.466252144499571,0.00381455567987667,-0.37956045130056,0.0144286897452044,-0.747589859065761,1.14100186222482,-0.431793674115119,-0.5252347094919,-0.834090461334844,0.453047491732228,-1.34047650877798,-0.763559262699872,-0.812417459502554,-0.634464384377291,-1.31227316228969,-0.974450209478774,-1.45567292195036,0.657321460184282,-0.176269653777166,-0.612839376994165,0.279866820964185,-0.421089041943698,-0.377693905314213,0.617648696072551,0.0293524362661627,1.80006063587957,0.0264925430746471,-0.332048697263409,-0.798404205978174,-0.468685764698772,0.509118597248454,0.978693295029132,-0.416191631230433,-1.17524998809652,-0.36259630709493,-0.00683167232548186,-0.496368650440284,-0.300627757930466,1.21884483408423,-0.995940280385176,-0.720324277135818,0.677499426011481,0.0320526767835002,-0.82371733454088,-0.4551092671486,-1.03962565136687,-0.309923118261745,-1.29536158723658,2.14201041620346,-0.24629492975879,-0.330636894015405,-0.599429481637766,0.35758084842569,-0.0472390967482279,-1.22599526235747,-0.840825565114472,0.0446675630828863,-0.652612961899747,-0.359671950210011,-0.299604264372927,0.614211763671754,0.764809858218182,-0.317835337901841,0.173531644984689,-0.153170665591952,-0.894363526381992,1.21418371965403,0.914102827860659,-0.66536723915886,0.424702395951631,-0.865857243788045,-0.705958261055839
"ACHX_Nd_1 (GE) - TPM",-1.14819342350916,-1.40436911123035,-0.538276859854382,0.0457632506528377,-0.921264119674737,-1.63991348846732,-0.475772124918191,-1.01180363074483,-1.20986684300808,-1.66792243847928,-1.13093344244683,-0.993773493409315,-0.500413597194281,1.09722656386484,-0.323327637248135,0.306837449714243,-0.604279225601999,-0.1282563521216,-1.70908707729551,-1.7585949677106,-1.81683222582281,-0.675681500251952,-1.4222726084999,-1.62224726883648,-1.24806243757718,-1.16676109602117,-1.64369955708496,-1.55607953379347,-0.845682810633577,-0.865922394889169,-1.89667172765486,-1.78950529938013,-1.64321519562208,-1.03929253869373,-0.780328611982572,-0.749176064209334,-0.697522291262452,-1.61234237955433,0.443256424691677,-0.511830652094674,-0.834235857440168,-0.916030179526274,-0.710830718129341,-0.738939806397716,-1.13724553999467,-0.766413970928942,-1.00326838216804,-0.736935292329106,1.23486150507074,-0.920685737858978,-2.25862345131245,-1.40132992380774,-0.340281005484108,-0.00794293574545493,-0.413668145164152,-0.377693905314213,-1.58006656476075,-1.29716183465934,-0.858699391375536,-1.75484165850305,-0.332048697263409,-0.00151675790965162,0.194717770694212,-0.156826249038167,-0.4391904279037,0.320286497840927,0.158371528940271,1.80561000837431,-0.351414422692952,-0.496368650440284,0.429550992682639,-2.01035323338005,-0.862127085898009,-0.720324277135818,-1.39024002935887,-1.42702371178451,0.244681909261279,-0.707776397723129,-1.05878462219439,-0.635990437542972,1.3054893048541,-0.505365012743207,-0.345433607660564,-1.15669763471485,-0.818766109840195,0.379579630809389,-0.710054947376355,-0.513544567254319,-0.956121458733216,-0.81769178421053,-0.436829599681083,-1.78862316997075,-1.63897846388759,-1.93753410497951,-1.44642638641858,-1.12600705995206,-1.5846338422632,-1.26214279582967,-1.03011197626265,-1.22103346098637,-1.48828940880352,-1.48430133252946,-2.12550243236422,-1.30530464953586,-1.02698646844086
"ACHX_Nd_2 (GE) - TPM",-1.06414180752793,-1.27042185004444,-0.669871912023393,0.526574684598853,-0.39187603555352,-1.82337134994769,-0.158367116464335,-0.627693586710909,-0.752051575163301,-0.96109542222191,-1.13620701300508,-1.0108520651139,-0.363664433420532,-0.124466617853009,-0.55040812224635,0.267969479606827,-0.977838412541679,0.335158280686866,-1.62091183105569,-1.0751316609222,-1.65097317145681,-1.292612655472,-1.62945698264814,-1.75983620559348,-1.203015312237,-1.30643004088511,-1.66657649693406,-1.55856594674768,-1.01390084060118,-0.539596865333287,-1.47858459329539,-1.85030516735241,-1.53124482959472,-0.973271499189395,-0.761788596615477,-0.542936179186774,-0.314822557137315,-1.87050304872595,-0.0246710973067619,-1.11116769592323,-1.22127524404756,-0.955803336595686,-0.958212881308727,-0.652626797415949,-1.1173332779257,-0.923399522250217,-0.960508338848269,-0.394927429734061,1.48135676460184,-1.11435183474289,-1.95210930716554,-1.27166972409768,-0.489428180825624,0.7465771116502,1.18633679112444,-0.377693905314213,-1.57624729154567,-0.982355231475066,-1.02736193174784,-1.59362333287283,-0.332048697263409,0.428842486146462,-0.210586938105646,-0.0721035057865339,-0.183354773620792,0.0196364411247888,0.0336326365985368,1.69826254046453,-1.0294955213176,-0.496368650440284,0.0591083540009303,-1.38406333101446,-0.693683050477012,-0.720324277135818,-1.32598033144593,-1.70230190756934,0.400936107874849,-0.518619649895804,-1.34723329534327,-0.74608784478579,0.236819382912416,1.08376496820506,0.260335728377315,-1.18172512445217,-0.765427241731112,-1.19889048302419,-0.552687034650878,-0.865655923824956,-1.2867281939883,-0.852823549603344,-0.316948636248752,-1.99493292260721,-1.72238308137366,-1.75876855598574,-1.28520614053453,-1.0301172781629,-1.41200921481547,-1.21552872699168,-0.985965688624071,-1.0427299172111,-1.42991523410354,-1.3953975878474,-2.23800443831246,-1.45471273279673,-0.779115925724667
"ACHX_Nd_3 (GE) - TPM",-0.374039345489863,-0.0110971898090628,-0.0659691139341762,0.475917423494158,-0.54104803994644,-0.76412222304883,0.780315087920224,-0.747623510689682,0.0758663279456206,0.415565257752444,-0.269152869606636,-1.01376641347326,-0.0584715206084655,1.56919855511355,0.185077450307446,-0.402731237779629,0.282115832325627,-0.00662066981607397,-0.728956276815786,-0.851120302932371,-0.988545025624807,-0.738350945485394,-0.775503070337988,-0.844282159760313,-1.16962817021112,-1.2796615181343,-1.5675089363929,-1.53748460348523,-0.829422806769874,-0.942990915644717,-0.86900994045017,-1.12773788380205,-0.941526474487082,-0.292768775564885,-0.436322231550926,-0.0318549409806988,-0.375688609287421,0.0162098941810779,0.684394635937734,-1.09389685849502,-0.763680437912723,-0.635450224932688,-0.191468482945633,-0.546803717672787,-0.86757795597001,-0.533933058170678,-0.495034772910877,-0.175738518301364,0.120719219829322,-0.354868537690276,-1.62833758927506,-0.470544778230296,-0.476896083683352,-0.885099924763318,-0.249639574011102,-0.377693905314213,-0.186085129389612,-0.33251487654198,-0.224643539836712,-1.3416752238,-0.332048697263409,-0.425786830144437,0.186081886807608,0.37948982855385,0.676858478953942,0.985948557518902,0.314028127118676,0.345492006365777,-0.295168684551736,0.26780194953565,0.25872774085188,-0.88491845711921,-0.414397944078749,-0.720324277135818,-0.920742144474164,-0.617430689930434,-0.163461340407422,-0.785703194054765,-0.769720016264131,0.077415591779443,1.86901237557026,-0.505365012743207,-0.490280875158016,-0.780559508693014,-0.563012511763032,1.93853918545401,-0.689914333385002,-0.167624860712456,-1.03587562156795,-0.788295737683704,0.536091215877085,0.567614868062565,0.15992976375483,-0.445675934694815,-0.813091701959003,-0.855282127785334,-1.12111016715764,-0.896191923661191,-0.642588858133945,-0.643574695129521,-0.173728014512095,-0.853815252420788,-1.02930711186941,-0.569567611973919,-0.0617409233891985
"ACHX_Ns_1 (GE) - TPM",-0.788712941250982,-0.621798058883589,-0.0226607186047288,-0.280048640015615,-0.410515351845225,-0.573400392998157,-0.843314546368465,-0.26944435499559,-0.0855049195184183,0.0514782901184966,-0.827188304922933,-0.611870132624069,-0.59987581578966,-0.552101191024675,-0.926811024436288,-0.675378447034037,-0.291167377850749,-0.639720343651512,-0.492436977216854,-0.782874116106943,-0.129160563701027,-0.194875492996187,-0.528747476367845,-0.854607462519873,0.0228616872650733,-0.299152314614051,-0.0170196973857883,-0.302981839356233,0.0128276608110868,-0.0911212118947439,-0.26236313847068,-0.634818523627524,-0.693306989983448,-0.594895827061947,-0.60216276252487,-0.937304931418247,0.660019888945933,-1.38522120769405,-0.280426047374289,0.462393842405607,-0.122164066838587,-0.555420392084818,-0.65658319584666,-0.335252028662985,-0.735898019844242,-0.766966508639284,-0.670396352131578,-0.230930149515739,-0.396340369889899,0.483652987243599,0.285547407943073,-0.365022576169021,-0.772482519505509,-0.649584256255315,1.73188152738249,-0.377693905314213,-0.627877008976062,-0.489790496795787,-0.833206970468522,-0.215365631020821,-0.332048697263409,-0.760162541369827,-0.760548020687142,-0.376421736447069,-0.231421102383624,-0.700624450999062,-0.450545496677158,1.38579269232366,0.0552632038215409,-0.496368650440284,0.717609556085732,-0.0169550938340991,-0.70851073844716,-0.720324277135818,-0.512719730560178,-0.0677091525451438,-0.295795059895131,0.422982142395593,-0.928619466644843,-0.564558484897816,0.175799619646141,0.029842018467153,-0.73918050819356,-0.5472746608217,-0.805248587384885,-1.40059232851708,-0.144963921316295,-0.417462630371297,0.781081007097651,-0.316941721110093,-0.74028338294304,-0.185013631357928,0.10149165316527,-0.167638057021369,-0.0885228350100371,0.0111649962574024,-0.132342895079589,-0.318523792797542,-0.841214235744268,0.0743239328704051,-0.654227631857201,-0.614538249595645,-0.580169636932667,-0.46548238057791,-0.304293846738548
"ACHX_Ns_2 (GE) - TPM",-0.508350699281009,-0.421306548913961,-0.611743222484896,-0.127621429425266,-0.976983326987272,-0.295515268878045,-0.460756349296387,0.386621531829436,0.364510127511394,0.445402798512311,-0.704252039223298,-0.238277018664785,-0.917589476764715,0.334087526507532,-1.14832075062403,-0.31293413605469,0.134758980622183,-0.682752505483163,-0.00600902789941407,0.0180112387508358,0.051798178721983,-0.398441348639236,-0.183695712824982,-0.296405700603521,0.181498411245715,-0.0458761497520977,-0.295220809286187,-0.104456852269865,0.245948943187821,-0.566475776235289,-0.71820374822282,-0.0495521490989278,-0.65348806996576,-0.729198792187211,-0.734480832751305,-0.899257692906593,1.00624496424202,-0.20337891516685,0.224799974573358,-0.205383789543263,0.257387204609019,-0.617176803370033,-0.459754013129033,-0.643396026924031,-0.579530391768532,-0.725736926941131,-0.743020121097223,-0.791349009095926,-0.437094452372472,-0.676591292375349,0.216178740746843,-0.167393141599613,-0.363892205709461,-0.488000858532201,-0.163725207035298,-0.377693905314213,-1.00237354566911,-0.652763900973067,0.480915871331972,-0.128388470820651,-0.332048697263409,-0.403613656881083,-0.221333703503634,0.755603846535222,0.0364455287575959,-0.909590063690966,-0.731763176893177,0.913129556941487,-0.450737639924042,-0.496368650440284,1.71085545452244,0.231898492061545,-0.753625186328029,-0.720324277135818,0.147594566283531,-0.0736823153616912,-0.232661688314016,0.0189120126786795,-1.02936305713598,0.0907537257361216,0.881771582740886,-0.505365012743207,-1.07001105048151,-0.194191074985143,-0.854100944225535,-0.49488722748985,-0.351442441236106,-0.455298232859554,0.768742234505505,-0.377160782598785,-0.136671836407913,-0.378683021016156,-0.281008235887839,-0.632599508183311,-0.499194919046327,-0.193500826803835,-0.29027091151277,0.114865027794978,-0.712816480231376,-0.33479888351396,-0.88610133760407,-0.226626149484858,-0.725178622156583,-0.419424586927086,-0.281873869933431
"ACHX_Ns_3 (GE) - TPM",-0.36266140182498,-0.653793935732595,-0.313673529634996,-0.862110270415903,-0.59644056108917,-0.273860519122292,-0.712110084333501,-0.40748988407102,0.431546673055719,0.15307749598427,-0.118188264739672,-0.696791654827977,-0.878493878532445,-0.317278922215876,-0.720747784404896,-0.7817487124318,0.265044020259668,-0.73729146009888,-0.241701301637735,-0.768288666842475,-0.250581523600685,-0.244656724132533,-0.135690420981079,0.203635413512294,-0.352226358025655,-0.387145326900021,-0.304395478483625,-0.0774120484184754,-0.896542066679894,-0.0450028514850805,-0.224661123376579,0.0187066947112546,-0.5415659316502,-0.48806389312423,-0.367679744549841,-0.886442334120979,0.579669713914772,-0.890441444781783,0.436610683105964,-0.554515027316805,-0.158384021479929,-0.675911477571618,-0.629515838703558,-0.524123834307597,-0.708649788881228,-0.615723238015767,-0.694195838235725,-1.17560595493966,-1.0547382515311,0.449727520107029,0.155190735438518,-0.831685538651986,-0.460062419662429,-0.364194721474982,0.956086608454909,-0.377693905314213,-0.546934759179345,-0.826567366034308,-0.329003991860757,-0.273471108055963,-0.332048697263409,-1.08587374777772,-0.599528118840024,0.0702984168108852,-0.0300528805128947,-0.648138172721536,-0.882720906134031,0.745554476748505,-0.0711272350840616,-0.496368650440284,1.15857229742367,-0.182542943377196,-0.709863369838023,-0.0377649802898657,-0.655889377344162,-0.418897006186731,-0.355667894125938,-0.113265377274314,-1.13237434949331,-0.22208179185643,-0.0765999850890857,-0.268614626344403,-0.311432779361288,-0.392926596170911,-0.753554219951667,-0.0831579192706525,-0.3597657996482,-0.723822136953099,0.0333993152977968,-0.434619690319992,-0.11726159111329,0.411311212079719,0.404774570989545,0.373992364749956,0.406810071881404,0.505753675007927,0.444305659781869,0.586559370363,-0.466678917766003,-0.075234292331912,-0.230266277070033,0.0320765761999612,-0.426759559819281,-0.0249203551210876,-0.635110289010607
"ACHX_Oss_1 (GE) - TPM",1.23133124035727,0.00385093711479355,1.16756722131978,-0.874206261975045,-0.77482253026059,0.584197435875185,-1.06908716447247,0.0872057381958787,-0.259468112126657,-0.499436404367404,0.994925322148478,0.258415641092989,0.64207893699557,-0.23456324387866,-0.882627077540828,-0.0598257986871182,-0.373355717755813,1.49914387353202,0.0442032155384945,0.0714856348699853,-0.37664827767733,-1.26368754870159,-0.653926964113212,-0.582655423373288,-0.673485874072958,-0.564416689818539,-0.657957782474118,-0.658356338627486,0.393529907338442,-0.32384063233497,-0.566333887233942,-0.415525871991807,1.62578459140284,0.0585958597511377,0.0739654844913376,-0.627423232440732,-0.438068139889603,0.512746176120354,-0.822453004135119,0.268648297371232,-0.415441792998658,-0.690181025731809,0.73648913414808,-0.613703110290692,0.504382180232423,0.444079907660904,-0.380284728818732,0.471150764511897,0.376897466581661,-0.528600687150981,1.02114185853017,-1.06685355820153,0.0819480323898998,-0.885099924763318,-0.735536372180329,-0.377693905314213,0.188996840149978,-0.878159365167981,1.84059451691163,0.0880867601050934,-0.332048697263409,-0.0637600294263324,0.786168029147017,-0.0372780978955212,-0.0572196710389934,-0.477858897404335,-0.646166517150735,0.462584773679176,-0.936549067283421,-0.496368650440284,-1.2184319484161,2.1121436439918,1.31504475596591,0.127959880336852,-0.441088654708903,-0.760145808678854,-0.448367735300598,0.0643509942539472,-0.568234042750774,0.553755049922697,-1.86876416855186,-0.505365012743207,-0.456583020233149,0.840010095681875,0.0145499949078754,0.0727504156427911,1.14552165648091,0.0313338856611991,0.060861836382807,-0.228118126229589,0.838487556305422,-0.337353170226597,-1.23927353283447,-0.315201321031788,-0.104473561012556,-0.0565608331167434,0.777279748981689,1.1258800760521,1.98119820564231,-0.063554773906526,-0.116171895538227,1.83840559093094,-0.0632058048730851,-0.861129312167901,0.651119774405229
"ACHX_Oss_2 (GE) - TPM",1.6260329971786,0.66009663264463,-0.621271824863359,-1.10277825122292,-0.626803801083275,1.01009505950028,-0.0929301425531166,-0.638460772606075,0.0447248912535744,0.296262851167712,0.615683187131928,-0.76402554741385,-0.475824444309538,0.391457945535861,-1.14832075062403,0.410815393755195,-1.28165535714305,-0.0514654286473138,0.894317161359928,1.51391180721231,0.168049982062976,-1.0239314539137,-0.923237208132366,-1.76872324551494,-0.445940175693696,0.317549595530218,-0.130362443270189,-0.779411419806289,-0.994991438254918,-0.664954168697916,2.08391109840403,0.241323397293832,0.720941671522882,0.387416214873345,-0.783965036214487,-0.51353620141247,0.250245993827856,-0.260487854221823,2.07250352539742,-1.31095279205037,0.103099012569566,-0.636720335951242,1.49698186839891,1.92815645484883,0.698660176925139,0.223666674162762,-0.0606746400118219,0.406834233934629,-0.19222152458221,-0.14237972031687,1.16304034197848,0.174305993020449,0.799340971504681,-0.885099924763318,-0.893531432779026,-0.377693905314213,1.6389337168858,0.923409410766659,0.379797067391704,-0.700626107981221,-0.332048697263409,2.04332875563003,-1.4835955702579,0.0787262658001502,0.268394805079759,-0.204005576481171,-1.34327293117551,0.248737740724861,0.690365360025996,-0.496368650440284,0.206127140101282,-0.860709914665113,-0.596106957382023,-0.720324277135818,0.713173157609721,0.687976421813118,1.39156044661828,0.941550415198306,0.201116880585281,1.13407588633203,-0.677993799098177,-0.505365012743207,-0.983798011377717,1.80302660623332,-0.00436505980086503,1.74946944034842,0.765101178188092,-0.453967858840936,0.105273103344757,0.0616412262166522,0.230650653833934,0.234755651367956,0.230923317671653,0.135432094960802,-0.373457627755943,-0.264489432361403,0.764504384249214,1.14763014465809,1.06231070061465,0.17622667146361,0.501970848207136,1.20631108809912,0.198880052918288,-0.735980960020647,0.883115264842729
