"","YPK_0022","YPK_0242","YPK_0315","YPK_0328","YPK_0640","YPK_0837","YPK_0858","YPK_1077","YPK_1079","YPK_1080","YPK_1289","YPK_1381","YPK_1392","YPK_1530","YPK_1531","YPK_1560","YPK_1750","YPK_1947","YPK_1952","YPK_1953","YPK_1954","YPK_2182","YPK_2184","YPK_2367","YPK_2368","YPK_2378","YPK_2379","YPK_2380","YPK_2390","YPK_2391","YPK_2392","YPK_2393","YPK_2394","YPK_2395","YPK_2396","YPK_2398","YPK_2399","YPK_2400","YPK_2401","YPK_2402","YPK_2403","YPK_2417","YPK_2418","YPK_2419","YPK_2420","YPK_2421","YPK_2422","YPK_2423","YPK_2424","YPK_2425","YPK_2430","YPK_2431","YPK_2432","YPK_2647","YPK_2649","YPK_2853","YPK_2977","YPK_3016","YPK_3132","YPK_3197","YPK_3230","YPK_3256","YPK_3257","YPK_3263","YPK_3295","YPK_3334","YPK_3580","YPK_3778","YPK_3794","YPK_3853","YPK_3935","YPK_4040","YPK_4159","YPK_4174","YPK_4179","YPK_4180","YPK_4181","YPK_4220","YPK_4221","YPK_4222","YPK_4223","YPK_4224","YPK_4225","YPK_4226","YPK_4227","YPK_4244"
"YPSTB_Li_2..GE....TPM",0.0260785392947426,1.80541336980861,0.111412136248921,0.155778676287315,-1.19096410193242,0.543284274527604,1.74413128539415,-0.262354229406266,-0.136148463635803,0.635131092780783,-0.188666942894181,-0.338496615506328,1.34546399666606,0.979892515302027,-0.714484984154747,-0.334983295275969,0.421187960200255,-0.251094692961788,1.27790655804707,0.298178577292951,-0.420959938776892,-0.429503258493542,-0.800693713973497,-0.594582841069688,-0.819719352466641,-0.145746926981207,-0.0136621846924906,-0.0766763766659084,-0.0741659259321815,-0.207859976669915,-0.0265750034649999,-0.0458591763404589,0.376945393539849,0.523508294725993,0.366507881827623,-0.41976170089805,-0.299189667102143,-0.227092510922895,0.0681581844460498,-0.0759703863202075,-0.153842523011462,0.579703486403432,0.0868083721924853,-0.198275121436019,0.0581112573841718,-0.0493969272431678,0.0484470420774805,-0.0931011085677803,-0.00617278502430268,0.0822471701987818,-0.477022244839605,-0.281291902476932,-0.492327144576444,0.522728044325161,-0.165571333047774,-0.0292390748557632,1.67726635802792,1.46606315925841,-0.115823309859277,0.592070279714482,0.17699185347966,0.65231520507928,1.02949808566071,0.451951341525071,1.63070795644145,1.34758537246383,-0.872718093170514,0.773915663962641,2.38403850904891,0.582239000780169,1.34807560765073,0.438603288456677,0.63726403138544,-0.823586050058978,-0.316553674338206,0.251377800629439,-0.781458214049983,-0.632761129267437,-0.547985852547826,-0.646742407859641,-0.610941870956024,-0.492788438237065,-0.804940214222823,-0.678758395497621,-0.511520720794918,0.55112298000014
"YPSTB_Li_3..GE....TPM",-0.157999485933959,1.14289615004169,0.250415732894749,0.179701601144567,-1.08565689539131,0.344758640827423,1.90729974075453,-0.111375820624534,0.505069481610676,1.2333972152254,-0.70505241028116,-0.569658747270181,1.47758024701923,0.570207966671523,-0.435682010635599,-0.614335737106735,0.467980601883713,-0.585304423918584,1.26989181140753,0.151497856726038,-0.233187622553472,-0.483113658443022,-0.966420731483541,-0.58700991570366,-0.481074804106719,-0.0998600160010082,0.753602931827575,0.174025767019418,-0.020297644755527,-0.136060974834569,0.110010763657439,0.254886759430432,0.728875316581809,0.871680727860666,0.344252193298287,-0.466378435234325,-0.419663660538754,-0.10271883549767,-0.108230959208834,-0.187931450368634,0.0266315961032915,0.870226504494342,0.147430829411452,0.160026253052334,0.059191729743735,-0.0308176815226089,-0.11075522180432,-0.180453009091118,-0.249412899650596,0.37288237133478,0.0980859050448461,-0.0863556585402994,-0.379396472328903,0.829126248142869,-0.350576422819614,-0.496507223664638,1.04008965254831,1.11261058450195,-0.406205246633513,1.23731939502177,0.155387979063513,0.497062381922739,0.790930666105444,0.493277406248729,0.473202524138783,0.98840424511235,-0.673310879700675,0.5806478699846,0.357783786532487,1.07045222014203,2.02326522782031,0.53980179090866,0.250771700546086,-0.854696500929049,-0.0210493008385962,0.152133165402254,-0.79266017905193,-0.553128294597343,-0.610549328702657,-0.644661261862735,-0.74327432362479,-0.663205575370535,-0.739991668122607,-0.594977112699115,-0.568033169766605,0.0340889047154813
"YPSTB_Mig_1..GE....TPM",-1.14508050894726,-0.848055424219323,-0.7901190858356,-0.958561907910972,-2.07342037157349,-1.60587138848559,-1.01539367509214,-1.21374245924135,-1.13179545577986,-1.19113818685088,-1.53986838781907,-0.422034143828846,-1.19829455821293,-0.579026733248131,-1.35873931580918,-1.70242741476498,-1.02462223873802,-1.02468199606524,-0.996937997482158,-0.562714395171083,-0.779752607058691,-1.09986881542076,-1.12370155549345,-1.24265260472348,-1.08700470881244,-0.902097075373774,-1.15838957499367,-1.11284833447238,-0.567942450359481,-1.00935506904045,-0.980771788174313,-0.913031807772107,-1.00897058319952,-0.781457280118996,-0.233490660624916,-0.500538854448668,-0.736446940003775,-0.629655327165492,-0.964649817109273,-0.0516120209703473,-0.398350957171966,-0.965952108847152,-0.963271192878366,-0.71542982922471,-0.79585497042845,-0.718359342952482,-0.717340542904321,-0.809285204669771,-0.980513632351627,-0.905819437219694,1.0618040994182,-0.357636068004387,-0.807670923877372,-1.569097091244,0.29449765873059,0.64803912134245,-1.08636981261247,-1.55804520542855,0.234393660557979,-0.835508889086751,-1.49020258276457,-1.20600926447613,-1.31104704310967,-1.02332468252811,-1.3079491163057,-0.34484140956388,-0.140438760972307,-1.47363436818551,-1.02509177075738,-1.42689908546083,-1.25953363751981,-1.48758347204263,-1.74638145928259,1.58916290932827,-1.47110028909139,-1.83748406928729,-1.23111084260489,-0.920018176873618,-1.15991662516081,-1.21588142236162,-1.29706200954875,-1.24482123814327,-1.20058886498753,-1.12161799663722,-1.13937157393618,-2.18881983997517
"YPSTB_Mig_2..GE....TPM",-1.12397782497611,-0.836407381338373,-0.633143594300668,-1.07444282248086,-0.818340926022661,-0.905873744665444,-1.17412161804559,-1.11209336036512,-1.39846449433168,-0.996879624045336,-1.66225263137359,-0.351267439739125,-0.955710844741097,-0.737895393455284,-1.43308506554903,-1.35689587085548,-1.02017664464368,-0.965329753218647,-0.686560288454759,-0.472093768128565,-0.530839915982938,-1.0834442733194,-1.05681085755723,-1.21945472837475,-1.12440339732184,-0.665374009899968,-0.205757600341669,-1.13592153677021,-0.571044097315877,-0.787037624480705,-0.835771236854186,-0.894011058704008,-0.646315276592085,-0.4862245689836,-0.506277189499646,-0.355138297394115,-0.61439881590193,-0.789144769896139,-0.886895150701223,-0.259158205854124,-0.223699604652276,-0.970141746281853,-0.630089344483118,-0.704712958094451,-0.701387163247369,-0.582491941319503,-0.601233449002134,-0.691193709025535,-0.998830565833739,-0.670520215451664,0.0663199842996134,-0.0750983927764714,-0.804193927719344,-1.56258512414846,0.403370366632811,1.16698094460797,-1.11482713442491,-1.49180770066952,-0.386478398044197,-0.882209996109608,-1.56576267058662,-0.93399046574982,-1.37698182264729,-1.05180067101073,-1.21082237806249,-0.875798553138947,0.480616208688321,-1.4597953773799,-0.482458962539863,-1.50783954601837,-1.25160659985584,-1.23746289246305,-1.72996112640907,1.91677992010215,-1.49093815596974,-1.77700331146997,-1.23611232274008,-1.04087761668654,-1.07228632712072,-1.21829712950844,-1.24347232619979,-1.21946504196978,-1.16336680686096,-1.15776896026748,-1.11882648863319,-1.99557953734584
"YPSTB_Mig_3..GE....TPM",-1.24213865277032,-0.794684617387602,-0.83784770140455,-1.29105913208359,-2.21067965339413,-0.78744351268903,-0.877906041401585,-1.08695419971613,-1.27787218330097,-1.08960449181631,-1.42163370461815,-0.785912524395443,-1.05676104381145,-1.04477564625718,-1.44216654414492,-1.32037169193743,-0.830518601576978,-0.962300314392259,-0.722793454633569,-0.604692105521821,-0.666948984510352,-1.29728574890561,-1.15138822546512,-1.20562518504301,-1.11959262570778,-0.611590477385358,-0.618914350811761,-1.14243807644741,-0.51235836277803,-0.878573382269882,-0.97965094037885,-1.07553721422577,-0.716689242487923,-0.698864428046491,-0.545815533910769,-0.452695777403094,-0.616621232516498,-0.826273651849899,-0.924991928712173,-0.249738737445269,-0.671866280010948,-0.91866913932442,-0.876440814536258,-0.693403498545313,-0.787322923286523,-0.638457423328166,-0.641891767051388,-0.798539384184817,-0.999263167298043,-0.854527279790371,-0.469792854479403,-0.241057460710517,-0.848642080546829,-1.90920788700887,0.298617435292276,2.10158171261646,-1.21689848651206,-1.70295846796398,-0.238637820928969,-0.889241250138986,-1.65153006781474,-0.562091249267605,-1.3082584284977,-1.20263855404717,-1.40866833935176,-0.816060632137898,0.349571769966239,-1.52906920343063,-1.59053473794539,-1.15383912291173,-1.374215067824,-1.34197787260278,-1.77387607844195,1.22067017802506,-1.92779007803159,-1.79082783777362,-1.32741329647568,-0.958258047862435,-1.05501557500353,-1.23219420976537,-1.2745231791236,-1.24243613324535,-1.24826888914187,-1.21809089261983,-1.05885373243327,-2.10937909439391
"YPSTB_Nd_1..GE....TPM",-0.930067421224166,-1.09081506492261,-0.40241168235347,-0.26956648514213,-0.849875701030866,-0.936916094674031,-0.22666521248761,-1.45758402896564,-2.08158273117786,-1.52758332388362,-0.46696604475653,-0.562186454586261,-1.68230079526281,-0.793399000447559,-0.944355655217721,0.77181058796098,-0.611408896077284,-0.122745117261158,-0.949235532936542,-1.06858725122367,-0.940821656220636,-0.281942687087195,-1.39332481772316,-0.45463352790726,-0.492095407644519,-1.07618649011896,-0.585776988232778,-0.047328254120372,-0.760589470591135,-0.921358508992796,-0.870419487584472,-1.06722674665015,-0.936891521850597,-1.06907837554685,-0.899449652013914,-0.933424625274453,-1.09889669643805,-1.06962754981793,-1.15841334346904,-1.27038607855657,-1.3561081898427,-0.60483225979166,-0.513435968542783,-0.526704601028666,-0.622031370576502,-0.622393529260103,-0.37949697179955,-0.799631209575592,-0.766902894813821,-0.909064114328694,-0.870643895148526,-0.686122121083775,0.0786018209783422,-0.0114944958015957,-0.744995424223701,0.00304410377999983,-0.492850585810318,-0.24482579433537,0.453065348230481,-1.44855695505946,-1.59894615415146,-1.68169533932061,-1.81558966580867,-1.08256735084989,-1.27449272172957,-0.715432640912486,-0.0746986706377254,-1.0170801949813,-0.846970535641074,-0.185239750092566,0.0952438413105627,-0.776210573561259,-1.45458071540638,-0.140125604390271,-1.08641191190398,-0.984723780715312,-0.544628455692645,-0.826067846035243,-0.827973763649453,-0.939494163707508,-1.08213807410656,-1.14391971938789,-1.06259944302074,-1.10319707061338,-1.04586502012966,-1.16571853500543
"YPSTB_Nd_2..GE....TPM",-1.15111765522032,-1.21885228863416,-1.13614168737699,-0.410174055881429,0.216044358280044,-1.23231969020156,-0.42130682530874,-1.61508517389922,-2.10405755521173,-1.60752280446688,-0.825273773752707,-0.476599347599665,-0.638498243156535,-0.560219644773095,-1.08555512318043,-0.619577702676512,-0.617160979223981,0.311263940082299,-1.14404878430797,-0.936806178456976,-1.0445063912878,-0.488208196452317,-1.34487704513034,-0.439402779282494,-0.48994548020825,-1.18987885098377,-0.928710408788407,-0.228080229439051,-0.90968327828366,-0.914951467492958,-0.870664516126692,-0.945109243775364,-0.779386585087249,-1.04336141424782,-0.841996596272572,-0.948128792480231,-0.951618889844876,-1.10087299538112,-1.10983025713024,-1.40222088942098,-1.34151437036905,-0.764093788549113,-0.470337968009993,-0.445028613860676,-0.698146575035481,-0.593911968812004,-0.233278063751643,-0.735664162807672,-0.616671450686545,-0.74352760579901,-0.447572156103916,-0.604985085031175,-0.0266601637872903,-0.251874664756224,-0.65547665112551,-0.11011495006905,-0.945030499117382,-0.163224470370564,-0.0600817460330952,-1.39015732233681,-1.75320832770546,-2.19522445569944,-1.72566838647855,-1.34904557674539,-1.04198806870675,-1.02169785521217,-0.137799485344042,-0.924461979158654,-0.761429986470626,-0.983901117775523,0.198790278094471,-0.859271525711909,-1.52764186246864,-0.326146931182068,-1.6573969086466,-0.932394632067705,-0.586060333411167,-1.02923951779645,-0.901814974639818,-0.957826974402756,-1.08363461561452,-1.17285528518994,-0.969647565325312,-1.01389797055253,-0.949779368414336,-1.44828510064839
"YPSTB_Nd_3..GE....TPM",-1.08999155871051,-1.10140957148107,-0.423735136398492,-0.174649068771257,0.000825572221492979,-0.507891256519415,0.315890861119637,-1.09639737517784,-1.82394574878465,-1.47641171172861,-0.509919454600042,-0.51304553675027,-0.900891071887311,-0.780098032567208,-0.755227139082232,0.402750548140411,-0.326821812580553,0.485438887856566,-0.90608492595057,-0.902819783592856,-0.871654784897037,-0.221268763121255,-1.29439107906464,-0.196000887725225,-0.152360896880418,-1.13216870809321,-1.24579092876137,0.133957882035998,-0.759766043663182,-0.873367057117439,-0.820574966747096,-0.992267037089555,-0.868734092787762,-0.807571732930141,-0.667141416601818,-0.956200414348762,-1.11216101497433,-0.953184716495661,-0.874292386313245,-1.125125270498,-1.38890300983567,-0.518459592878563,-0.367019773769773,-0.318046305156781,-0.49835918582725,-0.294005533739937,-0.15332427775863,-0.589970684939033,-0.399588904544261,-0.522244930215937,-0.00783884340673807,-0.377145910473902,0.820631364306847,-0.244570573633979,-0.851615940080859,0.0938977602154421,-0.961008333756244,-0.793944661429177,1.48083658101199,-1.32446816292139,-1.72429805963347,-2.02648330789959,-1.57052326218754,-1.27035155359444,-1.02553644377376,-0.536131754218558,-0.226504045355347,-1.0559279537054,-0.358679231161657,0.237102082382432,0.717892403109564,-1.17422130206081,-0.920033392600325,-0.312511745325976,-0.345957642393014,-0.189475729970477,-0.385308897615656,-0.833564930981919,-0.823429237283738,-0.922144464270078,-1.03615780515665,-1.04974029607212,-0.939483135056933,-0.895909328266408,-0.972266111993966,-1.50853638085197
"YPSTB_Ns_1..GE....TPM",-0.313582351155199,-0.761091860562254,-1.13150706824327,-0.683045323942081,0.175730374430066,-1.17465234250328,0.115657747872208,0.752597292664355,-0.0393914348696589,-0.88324426212161,0.511476878355197,-0.369296163856934,-0.340354766837357,1.09955575054418,0.708334136342693,-0.671953560333014,-0.481113422299347,0.0116880855495641,0.194273339654917,0.86768396833286,0.624433891120979,-0.716248281357761,0.911371221585378,0.215656687370591,-0.0274513803961361,0.386555368585115,-0.914556237783388,-0.457407857734393,-0.251196623038072,0.121383007038436,0.490080524665482,0.0554587426332126,-0.0499882337247592,0.442917591955479,0.420346664795542,-0.418431545869758,0.140854380002474,0.303967918295082,0.667729929746947,0.611140515809824,-0.319256728874525,0.236192788471281,0.26284309173134,0.0404207291334644,0.373472191753236,-0.171308772407883,0.274199783388165,0.375921681209048,0.0958979336433314,0.148594690226591,-0.6872114319954,0.114631008735303,-0.185801183410321,0.121627933637722,0.808358420793265,-0.503493633033523,-0.781342059883111,-0.159351696899279,-1.07135360061724,-0.525121124728684,1.07737521481007,0.0436462050942814,-0.0594789650962425,0.946582199435053,0.696158669384228,-0.756730040572282,-0.76697807533704,0.406396343917028,-0.45334857116143,0.0409574705439106,-0.280165437605769,0.472185400697823,0.284167906600847,-1.03584423129001,0.106846371781323,-0.101559378009218,0.0376905619232916,0.573248875509154,0.836190279143679,1.01177856584591,0.664891048610982,1.13169982977522,0.535525693453003,0.766275585299562,0.268783325271175,1.1519823791942
"YPSTB_Ns_2..GE....TPM",-0.407972921875045,-0.23207117717599,-1.11414709725674,-0.0740969099587372,0.301390195571491,-0.571258669666109,0.423520745760674,1.01429855246484,0.156521791605825,-0.567941246150885,1.45410814248625,-0.322084354649434,0.0774069561929486,0.568928986732394,1.08009908460771,-0.662197294593327,-0.160472941327287,0.430197946992528,0.799826394120421,0.8953811021217,0.530390208337849,-0.121300997153684,0.780344853413024,0.783464790522294,0.237484706859857,0.832268124510599,1.204209586844,-0.261712962198861,-0.0383923453554961,0.238237335909627,0.641741366735471,0.125880127305082,0.192933444017907,0.595423640161129,0.651280879891391,-0.334977189103288,0.375743756492069,0.467468028211171,1.29667791047498,1.24688975087058,-0.227297494687309,0.410190336875763,0.454177511226382,-0.170444487253523,0.479081224800719,-0.0544829242573445,0.351072273384407,0.435389143133959,0.284129783335583,0.410221175946575,-0.540227821292558,0.138945579953032,0.0453425170175852,0.362879896904487,0.679480522610406,-0.153151661697778,-0.527424662291333,0.22152935156456,-0.915951936546537,-0.518522724273352,1.03664856166292,0.218194329939026,-0.378690671942855,0.75292114326469,1.16325426917025,-0.363469373522687,-0.441611689724221,0.306906284861085,0.488045634651087,0.138649895081536,-0.404896943347355,0.429544723334057,0.662159904342456,-0.812095834300424,0.49918148428995,-0.125052798929958,0.220974352719767,0.821022555030912,1.11601416835158,0.760325138746484,0.709149077752997,1.15415561804147,0.425002520407124,0.816201093118312,0.257068857848355,1.23830682071392
"YPSTB_Ns_3..GE....TPM",-0.153878728716316,-0.528876626266514,-1.10555658818088,-0.295043689069507,0.589079983281681,-0.680117005039832,0.429887326185699,0.693866802243488,0.483142442752313,-0.72022013858771,1.36934387979746,-0.255040011722433,-0.557689203391573,0.383227938364639,0.631190792115218,-0.415385134127582,-0.313992299183881,0.677339057612909,0.761058161725916,1.15625597212135,0.508481651499495,-0.713065846876751,0.708524399896596,0.896550592177833,0.195006630741824,0.576664601718555,0.0434458482880973,-0.514445997431547,-0.455104817683421,0.440613487772377,0.683666064029763,0.274210459106212,0.162911654925556,0.751706402944279,0.684845743808869,-0.342341168479245,0.228676025940888,0.620538043376626,1.40060408214514,0.754058966507347,-0.265334767370379,0.634292788736865,0.392710359655507,-0.137219134955745,0.37655617107202,0.0235982712056046,0.512665347379102,0.307034559310363,0.104107863342988,0.153659805558144,-0.850046004054978,0.0810981982133333,-0.0671902199975586,0.180486169608119,0.931692155514855,-0.637045427429651,-0.812133008889155,0.306384276650457,-1.15830832146092,-0.592303248349756,1.10005296441041,-0.211850315548099,-0.947328386934394,0.554914130495507,1.05930949376995,-0.169408500568415,-0.456427250165032,0.345202002764738,0.0202773002660205,0.605582789332826,-0.378479214631253,0.499650139679158,0.263280150423534,-0.99572164794389,-0.138624901037452,-0.206725557295434,0.0155265568511371,0.305372570651422,1.03489930662914,0.830119212512805,0.88370154820978,0.969851675076539,0.394037071736526,0.674270696583178,0.448005819682584,0.745772457873742
"YPSTB_Oss_1..GE....TPM",0.522026327551848,-0.314065689209831,0.909607438545247,0.162079465254694,0.772906263832682,-0.505006970819604,-0.57696768709448,-0.0779772813981743,-0.708873304096497,-0.930794022754651,0.433269173054013,0.743309640926834,-0.200671027434044,-0.733085467976131,-0.0787167667186861,0.135223507497375,0.21588571272617,-0.00797063675119702,0.414118819266125,0.047603205379211,0.780909556030264,0.219977246362021,1.01052408148725,0.0100254092645955,-0.0576536622013555,0.591034365820261,1.22903103864808,0.563604902375953,-0.00431192084362134,0.407284578401008,-0.112736358064116,0.128608861097711,-0.237645821694044,-0.521945843481033,0.0270953719436004,0.267098541612543,0.373146883180435,-0.013689680336189,0.268052080801925,-0.134798766182003,0.0929211056649145,-0.153972674153662,-0.285050239214839,0.0410629176103479,-0.0280274730964561,0.208284709205696,0.0457544638668674,0.173244337864,0.614201393084178,-0.213178661775392,0.26019251545955,-0.0984874580163022,0.289554078739712,1.16507116064269,0.413482297989953,-0.382939073336872,-0.412283810513593,-0.534942706821832,-0.306241190691219,-0.71480419909204,0.124830366354128,0.44546312510976,0.233007343527061,-0.243204794830327,1.14141087263799,-0.0532297497509826,-0.755557231055622,-0.0585283226255826,0.684360248684828,-0.118501625372623,-0.594117568868719,-0.14212044831854,0.163935622767584,-0.487198878360283,-0.21826304339061,-0.222335303505092,0.0662881181958092,-0.0269667991438129,0.375867538046672,0.270771493896435,0.421660709890553,0.407972210913778,0.145818759114372,0.269099322988571,0.00218242939302641,0.513965340351214
"YPSTB_Oss_2..GE....TPM",0.0612647821820392,0.305145234489779,0.450603194658806,0.756382275458885,0.820655592128068,-0.627973810749402,-0.238968597194688,0.0463014273678124,-0.412563748356818,-0.680647097443565,0.953767375186419,-0.0414781346186061,-0.391363241516634,-0.261785655317996,0.3265364491867,0.0282325680467071,0.207818437005471,0.262004149634765,0.438554403124108,0.205302857676905,0.861619367651992,0.325763153264651,0.65173094258892,0.624124447066596,0.582137444885743,1.1464577874178,1.03953632668178,0.596891179495322,0.336447220461161,0.410715786053317,0.0505951166146541,0.293204052671041,-0.114912232634224,-0.382576356251184,0.0230145990007715,0.412667458538496,0.566393397285576,-0.031043658485085,0.309272975528337,-0.0647778489736115,0.586414491327965,-0.093650093643964,-0.165788215739136,0.030759303086641,0.0277745865489249,0.0537684783877031,0.0841279824190262,0.322718271161231,0.524897466567977,-0.225925366055256,0.180478551604734,0.058244926820423,0.497771163785296,-0.199635480910999,0.596557832995907,-0.794135837350271,-0.0827841665733745,-0.0654625995266383,-0.282331804187689,-0.483193775404981,0.500351614309949,0.601985848067034,0.0926014100988887,-0.551754746748843,0.703596214478852,0.0326202916535696,-0.42783012956492,0.131108132563431,-0.21014558532116,-0.369485025230541,-0.218645675302029,0.216542986438433,0.961637560126457,-0.409402498365622,-0.308741055985698,-0.0997283052671277,0.211470934563607,0.176039596117577,0.422867795264284,0.306613115619787,0.565974218478686,0.399382942250553,0.21838799828342,0.094867390460522,-0.0690156162267763,0.595269056136635
"YPSTB_Oss_3..GE....TPM",0.0369102782085333,-0.0440729036553062,-0.223671993693981,0.531276598834538,-0.0880231569104231,0.330165286933304,-0.00486539186226798,0.31129358134741,0.134449431902417,-0.502913430087684,-0.0712868700404591,1.15167511182009,1.34725155578154,-1.04731191453453,0.0563511500735814,0.112817950666841,0.372092034512067,-0.319535514638313,0.329993933290888,0.391674570443154,0.954512136314777,0.507460532979727,0.547615139639555,0.77746921965092,0.373310630506386,0.794725765415045,0.312322421617704,1.31422547563493,0.0911332405676617,0.796584432281458,0.389434456332557,0.940900043707313,0.0416288381047472,-0.549737790879937,0.300441329363596,0.641628424467846,0.494791108680807,0.0735087107944812,-0.0936789353138225,-0.347732177693198,0.907383620300033,0.0344870814082298,-0.093069664849647,-0.205383127679795,0.18471219308553,0.0780389159972795,0.112137667311077,0.503624653486993,1.15851474703041,-0.0796788165578924,-0.627055024326994,-0.0282347066145589,0.253336068416421,0.202278907027454,0.165500672535135,-1.02845283500423,-0.398889921615636,0.0162427641013577,-1.00777150124967,-0.166177352155218,0.666873013490331,0.65350536020595,-0.596111484419478,0.137864139612185,0.229226381910075,0.55136998730741,-0.185963469608373,0.758518019261971,1.50791588527336,0.186385826245927,0.0982720511832899,0.884131230459239,1.08619861984507,-0.661816340811652,-0.540119715190621,-0.360458057153581,0.267894096033454,-0.0385188620519815,0.615278703473555,0.584574860626733,0.59860214523476,0.343116891115823,0.308434701284186,0.240427186986088,0.470095164529816,0.207276179136411
"YPSTB_Oxs_1..GE....TPM",-0.486168956442283,-0.0490694968646395,1.58393703318901,-0.512507952479066,-0.492572365005832,0.263226487642445,-0.610755299248655,-0.326997676357336,0.585068509387064,0.562700716167743,-0.436379163072157,-0.293740460389417,0.626631078892655,-1.05368745892775,-0.77141797881583,-0.4930224966116,1.18799722502003,0.635607967321741,1.13542423133259,0.0502183566733121,-0.12661552655119,0.251391645071892,-0.593948127148795,1.11769847135135,1.97938155126325,-0.0980656686570181,-0.353196301664047,0.0295907107988284,-0.114949746050602,-0.101436713366673,0.0249450906606485,0.183619606940032,0.234133500846498,0.224719658144638,-0.0132224691797528,-0.0128009537480821,0.0398436177477903,0.227027147835871,0.0175295928134584,0.0536856351747758,-0.0334798675942199,0.650268767870865,0.250943225452337,0.0512466957338981,-0.144680679808819,-0.0522224267725122,-0.208461421515642,0.0168966951343116,-0.168840947628064,0.154723720959526,-0.245728414693092,-0.322703027013887,-0.255367779791169,0.381035939009877,0.15867931886621,0.0929240400357385,0.324809968375166,-0.643761477595666,0.537198516150182,0.371147238131671,-0.447706307379311,-0.394239209485664,-0.724606874001821,-0.148904474438591,-0.398469069882147,0.622594413600302,-0.664567277495917,-0.391572132804508,-0.00184471630817034,0.324521109437545,0.397336472544729,0.174476630629432,0.0508420862532877,-0.669428636161109,0.0964476808783806,-0.0334822191682581,-0.745166913496279,-0.317416078245559,-0.400162649659419,-0.529446547759871,-0.595290371789171,-0.638482303848951,-0.743491265644605,-0.498118892320794,-0.397080653942024,-0.43618345905389
"YPSTB_Oxs_2..GE....TPM",-0.696786250748325,0.434651297891972,1.14360031347819,-0.334695379651038,0.0838455686041387,0.822951029039384,-0.192673924929683,0.107670639746793,0.466077850073231,1.09783943723923,-0.379723693153685,-0.236959246083892,0.176279915924271,-0.802049329122058,-0.968637215364733,0.151681810135311,0.931788346584661,0.829952404846074,0.782771618157558,0.00782695646728344,-0.145501831014877,2.04180482974468,-0.63507936513727,1.04893620505842,1.48502817971765,0.188586741507414,-0.516389780594607,-0.15877476150748,0.0829819262004223,0.0585768725480173,0.165446297168031,0.308345238091401,0.338795560145571,0.185986579669701,0.0976185834645275,0.121015262268229,0.21317151724906,0.188491041867018,0.385097014886316,0.44154158998384,-0.0562273604849809,0.796333569577473,-0.0954810509546285,0.203207554961472,-0.1017543048046,-0.223129227256457,-0.237647704846798,0.0377238527272856,-0.10041569509956,0.281614045576192,-0.00879752648720642,-0.175182025144233,-0.077347051610709,-0.044648976932637,0.0762493493640034,0.878619353054467,1.01840684365421,-0.567153927234406,0.699261686571036,0.406353159238467,-0.348164398354894,-0.108002236578111,-0.277138376343299,0.481149282345373,-0.176381854373148,1.86272366107416,-0.47016363372138,0.0113987733620861,0.959302579068334,-0.0711030116644472,0.243430302975765,0.497926435713128,0.221640947168381,-0.804922595958948,0.679636557479318,0.205520037461486,-0.346765666945531,-0.200251359520147,-0.505796580578659,-0.588790100174896,-0.7470334481397,-0.774234680205928,-0.895771630902097,-0.721850319912008,-0.704781419754672,-0.45021733972298
"YPSTB_Oxs_3..GE....TPM",-0.709227408127415,-0.371830110393094,-1.64649967815231,-0.992508707362347,0.20692876517775,-0.883627853133772,-1.05666159389424,-0.530824252985418,-0.170556528577002,-0.0199296582687262,-0.521234218346085,-1.33255886706351,-1.98018346676404,-0.317051707958062,0.428894938300256,-1.16732182220234,0.139800605615471,0.401915677344796,-0.804074997863583,-0.324640906872077,-0.431571995449206,-0.927288526384767,0.21649067555659,0.399503792046588,0.506074843821635,-0.662057799532392,0.156977686981189,1.53739900711707,0.493746352295014,0.064556878140898,0.460026247276814,0.898437356395155,0.159217720323488,-0.0293457561151308,-0.0972391754683845,-0.0449812042354247,-0.271666793211333,0.648866741184877,1.48720433363141,-0.553216724798046,0.709757425046614,0.391505066877751,0.016004559285885,0.0221890206158792,0.700360317732678,-0.0844757620422152,-0.247408269100585,0.166959313906131,0.400194779488521,-0.0603659669204289,-0.188513746904178,-0.658657853294657,1.20017448431816,-1.48605811652868,-0.276679010635702,-0.691573111457816,0.103983681216575,-0.488018014704696,1.66411270599558,0.366490399416214,-0.32143546407415,-0.537977768083584,-0.402705929335326,-0.786791614469863,-0.481603319244829,-1.61178129897967,-0.951040196910505,0.314915269384046,-1.21123024927934,0.561413563472655,-0.747264387691081,-0.55168542459454,0.194559233592965,-0.990833098425991,-0.643518660301529,0.41452247770548,-1.05961682535578,-0.582081800083134,0.202017768258592,1.12049801975428,-0.0210278569887842,0.414772594378845,0.458274701383004,-0.421664203203275,0.346990571740931,-0.433742786155246
