"","VC0013","VC0071","VC0091","VC0121","VC0199","VC0425","VC0474","VC0475","VC0538","VC0547","VC0600","VC0608","VC0610","VC0649","VC0650","VC0676","VC0710","VC0714","VC0747","VC0748","VC0750","VC0771","VC0772","VC0773","VC0774","VC0775","VC0776","VC0777","VC0778","VC0780","VC0781","VC0938","VC0940","VC0960","VC1006","VC1009","VC1012","VC1013","VC1044","VC1052","VC1117","VC1128","VC1161","VC1165","VC1201","VC1234","VC1264","VC1341","VC1342","VC1358","VC1430","VC1482","VC1499","VC1543","VC1544","VC1545","VC1546","VC1547","VC1548","VC1567","VC1572","VC1573","VC1588","VC1635","VC1688","VC1701","VC1712","VC1903","VC1913","VC1931","VC2003","VC2004","VC2039","VC2075","VC2076","VC2077","VC2078","VC2098","VC2165","VC2168","VC2209","VC2210","VC2211","VC2223","VC2236","VC2271","VC2308","VC2326","VC2540","VC2650","VC2720","VC2730","VC2732","VC2755","VCA0067","VCA0079","VCA0098","VCA0214","VCA0216","VCA0217","VCA0227","VCA0228","VCA0229","VCA0230","VCA0231","VCA0233","VCA0271","VCA0325","VCA0560","VCA0565","VCA0566","VCA0576","VCA0578","VCA0785","VCA0849","VCA0893","VCA0907","VCA0908","VCA0909","VCA0910","VCA0911","VCA0912","VCA0913","VCA0914","VCA0927","VCA0930","VCA0976","VCA0977","VCA1052","VCA1074"
"Vibrio_Li_2 (GE) - TPM",0.648781071623857,2.26410704418683,2.81265940442563,1.89206296504158,3.12779043683928,2.35568101001736,2.54373480331807,3.54732298966058,-0.0922555966839559,-1.35977907898561,0.650226757046947,0.956247850116078,1.65455395077117,1.93743278757668,0.728017180738618,3.07210345543395,1.99050750367309,1.61084062323564,1.42531674900278,0.132829399616479,0.158415815243865,3.09363737743204,2.52135533887914,3.122029932737,2.07714657426859,2.06372802012038,1.16264475115762,0.649946631935987,0.214291761646576,0.0370220208327766,2.3184052413877,1.68035923915672,1.26704269453836,1.74941192338754,2.80291177485572,2.76600381380433,1.4600605223619,1.56747707583678,0.768468691160871,2.74230281680865,1.20631123745887,2.09606058357931,1.34318565999834,1.77169074821142,1.43546985563803,1.0986739541109,0.760646804267232,1.45152086925185,0.84467919929988,2.74803980554372,0.943671728405937,1.29812818109346,2.59043147999858,0.943676939436661,0.901328079694301,0.676686399254898,1.15916660201452,1.41402662950662,2.45888527685303,2.31242787767617,2.32824798602736,2.11227757415363,1.66824533462629,2.89440637655286,1.53971669207467,1.28529279733473,1.04285849947944,1.46405905769138,2.97392141082347,1.13253322969855,1.4250464682741,1.93567020920255,1.43201642239125,1.61167150529143,0.970343858194395,1.00573213481312,1.51032539525105,1.61485819813723,1.33617824063882,0.558821672955526,2.25747062589449,2.83191134335657,2.43250408555418,0.807634736117866,0.96996180620841,1.70607977658352,0.0620087889405828,-1.19202495416082,3.53725686088972,0.0438543028681008,2.25187070767566,3.27009164255066,1.78947642669418,2.94754526158003,2.61011295226246,1.39248719616545,0.0336907223110501,1.4858091031145,2.08869445483144,2.8996563898854,2.26738442645892,1.69122899180239,2.88993354707162,2.65320228189428,2.03038930873235,2.91003799963509,2.78162002977405,-0.367315315397381,1.21572407124118,2.95569167804674,2.30209569789003,2.3115842000321,1.90718496033656,1.61568087547282,2.11731321951427,0.149409772666165,1.91092766289913,1.42960993946157,2.22949739430588,0.668182414509275,0.964070277592883,1.52176110673065,0.802181638919772,1.03527314312474,0.703078852101959,2.55231677291774,3.85461911431106,1.79739448855547,0.53307237420768,2.49112135782187
"Vibrio_Li_3 (GE) - TPM",0.425887901153801,0.220273432345398,2.57552581003706,1.13889303835182,2.15557109488023,1.46032555242908,2.34999435752672,1.80441470698445,-0.126507358400325,-1.68590316876089,0.993483435527539,0.976760045877395,1.04437437253385,0.652641010743956,0.778033787796393,0.479107609693114,1.86980535562016,1.40584891363521,0.306600132290231,-0.262886740612268,-0.260279978555042,2.36204558017478,2.80092865434006,3.1443197514692,2.36741465387544,2.79089148087667,1.47656317248837,1.11785013782392,0.547645422702881,0.707097367463686,2.88820056025,1.4626439847773,0.856886187313668,0.929887127844603,0.353218917284092,2.01218278589128,2.26901402300962,0.971270873149454,0.381304325921778,1.11644461660291,1.98745911946457,1.58414852024308,1.28187622311469,1.55811436070354,0.412891688151257,1.57268168876732,0.366952144924284,1.37864186663824,0.390420548235286,1.82253059015068,0.737869149475044,0.360172800187079,2.62001112209753,0.593512058352358,0.583620175602458,0.517746886635776,1.17892289117788,0.999416286734015,2.30759809981606,1.44417507971026,2.09457620907994,2.00678834438592,0.0498052629828622,0.948150101807792,1.83006142360429,1.11429286716266,1.38499137613628,0.206739206007611,1.68188659648698,-0.155225668400285,1.99958308459443,1.51669872853097,1.58720399745463,1.15843233022004,1.30067569221892,1.53683607870669,1.7410141008309,0.872220325156333,2.32575990191181,0.372241781356126,2.33587224829599,2.44654758845192,2.61093223526524,1.08379808691273,-0.303839016601688,0.977255088541289,1.83303508860008,-0.945625657826269,0.717466791742946,1.0152425310037,0.430078000749888,1.94225255820569,0.0243488948069269,0.753910449153927,1.93575577447371,-0.0249781095371077,-0.2956959960895,0.970579797256884,2.4603059002306,2.25799838688507,1.14151267457171,0.939565930328089,1.4056013362716,1.4528574417008,2.2850888963501,2.14275242125887,0.767761710795433,-0.20463901215602,0.531908628703293,1.29007577610763,0.6966738747802,1.45831905599162,1.82715764640988,1.17783278746283,1.81526692012083,0.918622814096606,1.79340477246589,1.31743141220711,1.61799580822776,0.612126743895677,0.828505015296769,0.922702219822709,0.330185461840376,0.561525718675939,1.99164358112834,3.09378312199885,2.12970972271461,1.19396030408517,2.86360313909962,2.61764909148948
"Vibrio_Mig_1 (GE) - TPM",-1.56433519440325,-1.55374124662423,-0.359426417450221,-0.628456953631428,-0.210805062854362,-0.500831080425187,-0.493269057864502,-0.537974143682152,-1.1518944659024,1.63355866036497,-1.04041293697768,-0.547958390345039,-1.62277709178537,-0.660801518570057,0.174280837290989,-0.826382128248686,-1.29463562565821,-1.14206706703314,-0.981568592056563,-0.917859958976533,-0.70282955040974,-0.481854439465738,-0.491308686151992,-0.437893831707235,-0.442457873470169,-0.398319330084968,-0.374970737454398,-0.471368889194052,-0.429741496428924,-0.679116424996411,-0.496235024600205,-0.756500026119076,-0.802953064587123,-0.449529986133468,-0.159734573617706,-0.384140871730522,-1.55256960922394,-1.40084447239997,-0.136237917730163,-0.827554414280142,0.55531099754812,-1.04946723671409,-1.63934450705183,0.820890886045977,-1.1355886495493,-1.16386959745313,-0.684375063823909,-0.583476605851164,-0.371190518199212,0.188871460630781,0.424988200867574,-0.253280956923457,-0.859427442454666,-0.385090329149438,-0.54296968732866,-0.692510116695974,-0.675035741167252,-0.626447092324859,-0.664330280259756,0.747048267691867,-0.47568352619577,-0.422839394535301,-0.179615363800279,-1.39769119945272,-0.310069473045623,-1.23894940128501,-0.761368896806952,-1.18105728811698,0.0650907210627951,-0.78413714889714,-0.105447563570933,-0.699801380031755,0.0970084000047841,-1.93260646733548,0.187069239307154,-0.999521595961547,-0.167120026434176,-1.33889296220634,-1.73135931359217,-1.26228861368385,-0.46806819865843,-0.33677241789721,-0.397633663117009,1.28452696560997,-1.01357978590746,-1.3305224876472,1.01191684167969,-0.423337180193947,0.428995119916925,-0.697066374707177,-0.399390241865655,-1.82285821673343,-1.12072735239187,-1.24250422691133,1.6040852317674,-1.27328313059999,-1.25506571509046,-0.335390721831588,-0.585933873971087,-0.475942907105063,-0.698382759302905,0.0132646240010842,-0.850871441857256,-0.663031587473366,-0.531710735240187,-0.602493148657534,-0.078179790082102,-0.6982197846134,-0.567336960489612,-1.3423335048588,-0.660116139058254,-0.447691406458753,-0.977044564397887,0.0737055324360149,-0.167753131717778,-0.388336484203874,-0.448239360534963,-0.467338782822116,-0.446911806527091,-0.411443381107923,-0.444883254763151,-0.478304228273495,-0.443357256127748,-0.38188392589419,-0.845141497521916,-1.35616142489694,0.0965666421987015,-0.435742121129547,-0.0643132446583858,-1.23316691383621
"Vibrio_Mig_2 (GE) - TPM",-1.55837721250927,-0.355271454630389,-0.453975846842759,-0.628456953631428,-0.673003550206763,-0.256745187750189,-0.464222104899711,-0.537974143682152,-1.1518944659024,1.06926713222689,0.391833117951601,-0.537226871548183,-1.81331507180608,-0.660801518570057,0.187263616213467,-0.826382128248686,-1.44077014652653,-1.26820109952282,-0.961070413560707,-0.795392001610486,-1.1017962024831,-0.481854439465738,-0.478583068697583,-0.437893831707235,-0.442457873470169,-0.360117389841749,-0.297469811125411,-0.471368889194052,-0.429741496428924,-0.679116424996411,0.209515119487014,0.450738596378654,-0.802953064587123,0.213971310712869,2.77864052129339,-0.324003777628741,-0.160521906770484,0.00476996772752205,-0.34250654877856,-0.652573808062423,0.507509095307975,-1.62657095191223,-1.66089212737282,-1.59558420267129,-1.06274083298462,-1.47764692156379,-0.690153249593363,0.0393188314065585,-0.0277779420769625,0.160049001192517,1.65584358164914,0.260230833852103,-0.724476227926516,-0.381684338731996,-0.54296968732866,-0.199164162114917,-0.675035741167252,-0.564763872829752,-0.58273704089643,2.23654289999392,-0.47568352619577,-0.444851418491901,1.10797250669837,-0.597711657855562,-0.478242748407751,-1.23894940128501,-0.761368896806952,-1.71476754875369,-0.243486968776568,-0.78413714889714,1.31898955327614,-0.617137777713155,-0.458025374855949,-1.93260646733548,0.987244730325784,-1.08990808284921,0.139537960149386,-1.33889296220634,-1.28256958143298,-0.459949519734772,-0.468787380151979,-0.459003510005472,-0.488057893620281,0.58667035441198,-2.02169942650281,-1.04949607547551,-1.59794726836753,0.372333456189119,1.75335995952816,-1.46921182339471,-1.56242171458909,-0.670508266011944,0.18661309168291,-2.04809016751806,-1.38774412200443,-1.31475594078958,-0.886530202351675,-0.30409500653907,-0.585933873971087,-0.467497128675666,-0.698382759302905,0.645029890837724,-0.850871441857256,-0.755767658775478,-0.531710735240187,-0.602493148657534,-1.27575879635729,-0.6982197846134,-0.595661921207473,-1.0821426697412,-0.590307357819731,-0.394288334763699,-1.93856924172563,0.0593253400742828,-0.652250258857325,-0.309882050851967,-0.405910660073827,-0.328601842043087,-0.510812362680017,-0.406228397975931,-0.444883254763151,-0.478304228273495,-0.443357256127748,-0.513474254405484,-0.845141497521916,-1.09790631388858,-0.479351464637255,-0.432064798838357,0.814031629944704,-1.3815970182301
"Vibrio_Mig_3 (GE) - TPM",-1.23001573736085,-1.9296511336461,-0.397389183609602,-0.628456953631428,0.0869756636787615,0.333949987111946,-0.519867761405931,-0.537974143682152,-1.1518944659024,2.77478690283956,-2.21170009486201,-0.554119469994109,-1.19066563845014,-0.463725046909965,-0.238156811642818,-0.826382128248686,-1.44591532989984,-1.01892638770337,-0.981568592056563,-0.987090998001788,-0.275574243772986,-0.481854439465738,-0.478169891184015,-0.437893831707235,-0.442457873470169,-0.399115936275617,-0.511168343822721,-0.471368889194052,-0.429741496428924,-0.679116424996411,-0.335873729192285,0.17417491971961,-0.563732229444004,-2.27854477214296,-1.53404912786204,-0.505901383956606,-2.54275147669868,-1.94415641986299,0.122170364615762,-1.44725882611494,0.512282131006347,0.269715448741017,-1.47483582347756,-1.59558420267129,-0.33539294711263,0.617447288826831,-0.705038814527923,-1.15377915052633,-0.929135572599936,0.108092098505218,-1.328342921188,-1.73101401754769,0.487425291430523,-0.369715989282807,-0.49747688854311,-0.692510116695974,-0.675035741167252,-0.700716043736201,-0.598368479135749,-1.87054113839054,-0.47568352619577,-0.369881855055947,-1.23260142934751,-1.68423430730952,-0.17050613526804,-1.23894940128501,-0.761368896806952,-0.477147339293006,-1.2725983062637,-0.78413714889714,-0.850613634031789,-0.775497603745153,-0.184785752016371,-1.93260646733548,-0.379594176275845,-0.975500948672415,-0.706030794988236,-1.33889296220634,-1.73135931359217,-1.82284224733226,-0.46013492891296,-0.505807257000175,-0.487147107626869,-0.612406405097395,0.0812998071513938,-2.06916524944375,-1.55717925656153,-0.594666047262499,-1.24069394700272,0.56541045261952,0.440564069692083,-2.22927152925708,-1.96688192993759,-0.102246271312516,-1.38774412200443,-1.57175765101779,-1.09484612463928,-0.674953960312198,-0.585933873971087,-0.498269208648963,-0.698382759302905,-0.121296826210463,-0.850871441857256,-0.511405826599448,-0.531710735240187,-0.602493148657534,0.666584043750695,-0.6982197846134,0.164134240346255,-1.10972737951922,-0.766282994882361,-0.501417945278316,-0.379445740816843,2.34572670060681,-0.246524349928688,-2.09305348146639,-0.512117405620434,-0.519474420530505,-0.444663257916376,-0.428401161403921,-0.444883254763151,-0.478304228273495,-0.443357256127748,-0.10893987148792,-0.845141497521916,-1.59264926385187,-0.479351464637255,-0.456544430341171,1.78157652391036,-0.990480037126384
"Vibrio_Nd_1 (GE) - TPM",-1.20116461206914,0.017995192098958,-0.375641384283693,2.54977992497576,-0.217397096520771,0.165852773176624,-0.384660457924552,-0.384723897716657,0.163582696309971,-0.874648441161758,0.626705039032649,-0.198687371688733,-0.648599377759079,-0.600134425304517,-0.526666790347141,-0.22968251546539,-0.309285086312499,0.689408138580792,-0.779429253556033,-0.961454812013133,-1.02372636204404,-0.404258924703802,-0.109479298614196,-0.406133127474622,-0.405995264516609,-0.402450833726495,-0.3261190745923,-0.40438679195164,-0.320799302184573,0.160994149745033,1.01694715544178,0.22982377965012,-0.354358980615223,0.537396548790226,0.253727955206575,0.102679986824482,-0.374139653764525,-1.2322790611679,0.39005117101968,0.459218718489837,0.583519998036888,-1.09065209943507,-0.0435602228475674,-0.867068322506768,-0.592854692703161,-0.417643598375225,-0.135399022784273,-1.02013829847421,-0.477029269595692,0.726745439558911,0.418193448389579,-0.876521641934493,0.483016892681958,-0.429298441265817,-0.399892534566381,-0.631581889098159,-0.565529048404983,-0.591524653506122,-0.604717445555522,-0.958322718371027,-0.350710176574369,-0.400228292683673,0.461429841916526,-1.55833447095954,-0.427466294455969,-0.349298962608309,-0.080953053620621,-0.895366705307449,0.887522313182059,-0.0586241761914284,-1.17612142092021,-0.247958422043966,0.0615539461153432,-0.0841337583302855,0.147860513787184,0.0306103813157626,-0.299855437812981,0.446741988699542,-0.287073016745742,0.143494683115862,-0.412814894122934,-0.38603483140234,-0.353827525262547,1.39617532705342,0.173704928968854,0.207221685785223,-0.131481601432783,0.26532819703241,0.621570660316554,0.35757976017121,1.03046140183724,-0.238469602692174,0.245863921728802,0.928755457771005,-0.281393745637942,1.27050509270731,-0.605349477545128,-0.753582348571351,-0.174477761869329,0.342036842843649,-0.638774139684145,-0.191003950596794,-0.588708297595003,-0.349875830225755,-0.410360690461417,-0.0838673093840405,-0.130885359534813,-0.3838580924659,0.13371416252248,0.150208541856904,0.44909552048717,-0.432869491116445,0.810233983011474,-0.574767350959488,-0.0480375042748285,0.326824277481265,-0.403251864918694,-0.378037834754597,-0.35599163615423,-0.363292437738651,-0.395673097690053,-0.425198407830239,-0.358322193507536,-0.260856335584322,0.44943713969927,0.969852523107996,-0.403015133909763,-0.385392955561834,-0.247994138122395,0.738439451154942
"Vibrio_Nd_2 (GE) - TPM",-1.62705624486311,-0.738967274458184,-0.475965305453031,-0.628456953631428,0.394149514828684,-0.101901939415227,-0.33531472556214,-0.362263286199598,-0.158640586100407,-0.750366826982026,0.862614898264591,-0.193186055578587,-0.672338359981673,-0.660801518570057,-0.760504617675357,0.617443035132603,-0.913093223290384,0.689418632410997,-0.806242047902005,-0.979612916617772,-1.25493121698566,-0.421063502134736,-0.112405833375723,-0.394997968290346,-0.397447874067233,-0.429701223066478,-0.384754338402872,-0.0878729130291074,-0.401051862947827,0.37301314893871,0.770733627100825,1.77145716876217,-0.570882805792839,0.760052530197098,-0.823063298807239,0.226369112173489,-1.43084768110632,-1.39408527579514,-0.507455924324292,0.130330375065929,0.63210804112858,-1.51080976310766,-0.410668404246132,-1.28672717312629,-1.28708344249885,-1.71437265063771,-0.146353039160358,-0.676509431495853,-0.446408625827233,0.256091226201789,-1.05046961053752,-1.28929026990601,0.68213104459281,-0.520465495834263,-0.445246685582662,-0.2045149058669,-0.590922427199893,-0.559175484016104,-0.52805406255268,-0.728781720043303,-0.439771092047875,-0.369091317219968,0.978443625574798,-1.2918348859059,-0.468007159008621,-0.860079806708498,0.0740552478041771,-1.48474256995445,1.47005303962103,-0.386353168510406,-1.16712185659021,-0.554355557053622,-1.08276918638545,-0.734063799341204,2.02177602348777,0.0935153599378568,-0.706030794988236,-0.551577855417269,-0.703910334264183,-0.835724668297532,-0.42378309804581,-0.315176167317402,-0.279013406568898,-0.0904891460589482,-1.13201507603729,-0.843164532849081,0.467255809552777,-0.439021046260989,-0.0974366051478482,0.592709635774172,0.416200891484181,-0.361727927683209,-0.239562308088916,-0.319759354873502,-1.03426992987264,-0.0282755383973459,-0.451277501826168,-0.742246083840294,-0.281712653311429,0.423973943769753,-0.626219503842173,0.0858075097041368,-0.743109072518765,-0.345150054966886,-0.467855610035264,-0.602493148657534,-0.148754269120011,-0.448469502848122,0.209321416622533,0.141438706047072,0.20979675005157,-0.430295939210295,-0.0989643427033853,0.455333453020025,-0.00259940489991892,-0.925812070101364,-0.0563910048445546,-0.291800928604244,-0.314963257103312,-0.34015598161948,-0.288499688958551,-0.369883501499348,-0.36953867996095,-0.393338825522711,-0.152685240414907,-0.610296793538033,-0.312472003250256,-0.38864990977256,-1.0442051588324,-0.527888382349188
"Vibrio_Nd_3 (GE) - TPM",-1.49122327763504,-0.753450080752222,-0.442047238655177,-0.325037358868475,-0.230608878847156,0.0136727156955335,-0.383167003176746,-0.401136135371568,-0.253220189309303,-0.526492732031121,0.781513925992257,-0.288075796584453,-0.013290929286721,-0.660801518570057,-0.567852115775669,-0.0163224687352584,0.176724149223664,0.604919969258292,-0.71893616758296,-0.968927414986913,-0.947995780966764,-0.333793660452113,0.295077370024191,-0.41476880461819,-0.390579615716809,-0.347584378340971,-0.397729243845622,0.158642168644587,-0.213040639477154,0.437317558777657,0.265808727009957,0.843642752634217,-0.302863338507262,0.501341966201896,-0.757929714176815,0.239627478288435,-1.28879718151839,-1.00383946596349,0.377734574986097,0.347489980853357,0.219269215306897,-1.53178130725744,-0.054132738579287,0.243277195319445,-0.931909814415471,0.532650887982121,-0.203819791942429,-0.754342736667365,-0.0694140337698202,0.514616419995337,-0.630620046460785,-1.21550159670775,1.23126069389222,-0.370792235905733,-0.190012237433771,-0.56751892132685,-0.500631021953957,-0.555207577639639,-0.503980062550298,-1.20987677480511,-0.462918505097786,-0.406082858731006,-0.186141632749061,-1.47269299471179,-0.396534279289066,-1.07061361165619,0.485822215965483,-0.776025119362012,0.759657453971936,0.267463782851776,-1.02109135848607,-0.244609434680292,-0.857565270341275,-0.267048763057663,0.889283341504963,0.280385794062113,0.808869101734744,0.826262139754712,0.36964160203738,-0.888865671326315,-0.409166255931779,-0.370570516035909,-0.282765181655642,-0.186644180468428,-0.00364408145964575,-0.315663271272712,-1.07488169333012,-1.22535759158106,1.42102375699343,-0.208549306733169,0.509724688512825,0.032537201957076,-0.797981045497874,0.254567866174936,0.77101171036564,0.507239428630012,-0.599015489077706,-0.748176083644192,-0.232692943625614,0.608507917827164,-0.573537835531961,-0.284666574057095,-0.429527735831655,-0.302860672420043,-0.378848472153035,-0.602493148657534,0.16358348799871,-0.076806231322832,0.443607045123103,-0.216268773249431,-0.276818679549652,-0.396156377627837,0.787317380431655,0.137598926502241,0.0677843234449981,-0.362598851785103,-0.428861004235062,-0.371932136173942,-0.358660743371565,-0.369176035138361,-0.29148643237098,-0.377142016449704,-0.328562931886747,-0.299252760897573,1.6584879607355,-0.585411613461162,-0.378390586110018,-0.361299218856939,-0.088489716381226,1.25672745349307
"Vibrio_Ns_1 (GE) - TPM",-1.17705352086265,-1.25643215839184,-0.319767731040077,0.5418649000601,0.00712983427682108,-1.3927383275823,-0.320857655424984,-0.279053955662327,0.320624199091373,-0.800741031032716,-1.21584678426015,-0.228329916664309,-0.492242381215034,-0.633210353288807,-0.63452836478081,-0.630952747124732,-0.734178284676574,-0.16888132273262,-0.383346550721977,-0.242252014351611,0.0707311627750108,-0.444012675859211,-0.489277459955485,-0.187098621565553,-0.38879697308354,-0.43862359748449,-0.467204316243798,-0.436601100564731,-0.390407924660319,-0.543652009107077,-0.83162107646204,-0.636438979438787,-0.661660907154548,-1.55368697915203,-0.572865766744577,-0.48326410807941,0.865838303328119,0.0869729331551078,-1.2492160686854,-1.40191992341911,-0.501072977923657,-1.12024682372949,-0.855809133083326,-1.16099704763945,-0.377710902905106,-1.36938013905185,-0.0530879587878766,-0.732998996175793,-0.414522770796432,-0.458095047589204,-1.25428495106382,-1.50627880453289,-1.12531402584565,-0.310198465436163,-0.2607390392445,-0.207989134079579,-0.32983562122277,-0.221669900274545,-0.363068554331189,-0.710415355361948,-0.433573744284144,-0.453406912648352,-0.486036292976164,-0.812139181838974,-0.362562630119355,0.00495193434064136,-0.719171093190391,-0.913961360314265,-0.0726292368213832,-0.367221482915652,-1.39138174141027,-0.46134064784245,-1.51284134013359,1.13299307620376,0.317504927662865,-0.367788678185598,-0.631477288768958,-1.02493675994388,0.2691901819411,-0.746925136475992,-0.406409165825686,-0.306810046241582,-0.44237226967475,-0.911452523850757,-0.778142076356499,-1.13501183488572,0.520707668051639,1.26647187633739,-0.712724541129436,-0.0805590069560244,-1.20156335464573,0.496014356222399,-1.58645184607075,-0.131844272260464,0.064938980727345,-1.06871137396643,-0.000270068745151703,-0.784925604373145,-0.15225972404728,-0.499374724952376,-0.31651081744594,-0.556151907187734,-0.518450760902096,-0.245272021919325,0.106275818690506,-0.255407324465473,-1.12397525454056,-0.540531719535532,-0.82126962497921,-1.09166935784276,-1.24604935392786,-0.387064478126705,-0.800891591931958,-1.23250979230424,-0.238724899820355,-1.57225689307775,-0.399309921606113,-0.407480303954023,-0.416623490124067,-0.375421611990913,-0.373488147563191,-0.439337538047803,-0.364882746262063,-0.446724970230829,-0.484447321619164,-0.717496617964008,-0.447597676179996,-0.433102235103784,-0.902020225114944,-0.852846948791471
"Vibrio_Ns_2 (GE) - TPM",-0.837202554607441,-1.22556334747982,-0.328396141900581,-0.351849936658592,-0.265076669493602,-1.30755818998163,-0.356173881182463,-0.355464601622952,0.128809232257632,-0.255811962070277,-0.246650099581381,-0.221452562424735,-0.486816208467559,-0.525282705907208,-0.50640077702032,-0.748788601770072,-0.899514402009869,-0.758860462172504,-0.28916619170279,-0.111459520214167,0.0667989702709471,-0.425047595068819,-0.486897859366816,-0.322959033175038,-0.417778725389672,-0.435042700863698,-0.430669389181319,-0.442094366684424,-0.382096737565525,-0.611849556682971,-0.922420668775443,-0.617871502942212,-0.763003256896987,-1.09685985666652,-0.535001370345706,-0.565110796308031,0.805945359415213,0.120657866225041,-1.07053184563184,-1.46403930430443,-0.596812917762442,-0.341828993715443,-0.806257842372569,-0.982585088647838,-0.0581579174058925,-1.47510398746838,0.160602027101891,-0.359070335782835,-0.326202365163702,-0.484630499477675,-1.29295193503394,-1.46495440616818,-0.862491556828305,-0.262696097279568,-0.341865117466702,-0.144484234568354,-0.180667112335346,-0.131666011707275,-0.211047429072622,-0.690443304756894,-0.444772739831672,-0.45493932179799,-0.786272145982644,0.242389719640514,-0.413549387667531,0.050117080012449,-0.654777082873458,-0.920236990067743,-0.398526171703312,-0.417585677932907,-0.963338465185485,-0.302789568086902,-1.22126471197368,-1.11557571818255,-0.7654627516943,-0.688428627410293,-0.52119580474119,-1.18615652616671,-0.413175031792031,-0.427907312557047,-0.43153888541378,-0.348739681464069,-0.451577820929186,-0.86654146574176,-0.896336424778591,-1.37775332358442,-0.127834388048054,0.20811696866924,-0.626349279520124,-0.697208700647591,-1.14333973122708,-0.275165177242734,-1.6419193113474,-0.642267303004509,-0.189638531172791,-0.810818999710689,-0.222896831136963,-0.82142947438132,-0.28690997102557,-0.608788702004077,-0.205247980698255,-0.522200275451932,-0.41438233675929,-0.326379771566563,-0.228176585041391,-0.596208273223074,-1.23770720395093,-0.6982197846134,-1.24420076024748,-1.02809611814996,-1.10702554885747,-0.404762769112507,-1.25854481957193,-1.10849747437667,-0.483504178226148,-1.40908602476626,-0.359798362962189,-0.388793850321376,-0.404596900593972,-0.362338365025491,-0.368354166081906,-0.406181338773764,-0.356716640941631,-0.458406685524,-0.550639720555829,-1.04630236009503,-0.422475147008882,-0.440322966160894,-1.22164919856881,-0.83793388767893
"Vibrio_Ns_3 (GE) - TPM",-1.13736419548169,-1.3335574135051,-0.298570099821014,-0.628456953631428,-0.432184595519496,-1.62888247675017,-0.40412208159216,-0.376162305509628,-0.232788948613933,-0.58837491838477,-1.17960433355142,-0.226849056967285,-0.7371676055311,-0.657709284829949,-0.544646305404582,-0.77937205313862,-0.389183666087486,-0.372524470147282,-0.410776853771496,-0.149588526613943,0.229281285859626,-0.441140336143732,-0.490345063778609,-0.232298630787412,-0.400491328643714,-0.443480001982617,-0.471750784342947,-0.411993013836144,-0.372202307198439,-0.529632628598793,-0.773193093542996,-0.389427788328086,-0.729759794493852,-1.57264491456088,-0.214540789829106,-0.520493371410886,0.294320931312871,-0.557382625847577,-1.14176696342418,-1.44652757843678,-0.565222096152339,-1.04085930361039,-0.869821487928902,-1.40575713468218,-0.449273591909977,-1.41216933375193,-0.0495578225857699,-0.800092404863994,-0.714877606042606,-0.560066350448046,-1.45933731542447,-1.04102965001229,-0.883015027119691,-0.331378492212387,-0.36130606062461,-0.154095470249174,-0.298871998742932,-0.259310928097519,-0.439134020071845,-0.932599461079935,-0.418760501186855,-0.449356196012285,-0.0598603769165517,-0.721657145802948,-0.419334441928038,-0.142067584835023,-0.647866936642326,-1.02400457320537,-0.20795780284978,-0.564960651103397,-1.2282223320024,-0.542338324800715,-0.875283057563414,-0.292700031850219,-0.33304972403294,-0.650625151908811,-0.633616811411427,-0.822829915779839,0.110747202454294,-0.463614457447805,-0.435109191946606,-0.373329658811851,-0.45744624477299,-1.28245170245467,-0.740020001651081,-0.963112630169445,0.180340834054061,1.6241061175765,-0.752530812667046,-0.200221047407085,-1.44745445308364,0.469030813329323,-1.77963349509364,-0.632547303867261,-0.587352011596198,-0.772852592791683,-0.29536998790163,-0.750561961248576,-0.108320286531435,-0.52162019199237,-0.304171950676941,-0.588200776223156,-0.411648794666249,-0.469643022158664,-0.0602568915254738,-0.000185063716776868,-1.0724389938076,0.0369614744848787,-0.958313360599181,-1.05275205709841,-1.21135703116323,-0.40742835296545,-1.09092293092086,-1.17200071268642,-0.219669235276525,-1.35299880576073,-0.431463338665781,-0.44097669062823,-0.421834797811157,-0.409120411796491,-0.407429484181255,-0.455642381617902,-0.37921765700459,-0.46904275011748,-0.541347531413456,-0.6931126264959,-0.463304724795689,-0.438482961805917,-1.03351711606144,-0.853829496632275
