"","BB_P34","BB_P39","BB_S37","BB_R41","BB_R42","BB_O40","BB_L39","BB_L40","BB_N38","BB_N39","BB_U04","BB_Q06","BB_0010","BB_0035","BB_0036","BB_0067","BB_0088","BB_0090","BB_0091","BB_0092","BB_0093","BB_0113","BB_0122","BB_0125","BB_0126","BB_0154","BB_0157","BB_0172","BB_0176","BB_0178","BB_0179","BB_0200","BB_0201","BB_0215","BB_0220","BB_0235","BB_0236","BB_0246","BB_0269","BB_0276","BB_0277","BB_0278","BB_0280","BB_0281","BB_0282","BB_0283","BB_0285","BB_0286","BB_0298","BB_0299","BB_0300","BB_0303","BB_0322","BB_0326","BB_0345","BB_0346","BB_0355","BB_0358","BB_0381","BB_0385","BB_0388","BB_0389","BB_0398","BB_0416","BB_0436","BB_0438","BB_0439","BB_0444","BB_0448","BB_0458","BB_0459","BB_0502","BB_0503","BB_0546","BB_0549","BB_0550","BB_0564","BB_0568","BB_0579","BB_0580","BB_0596","BB_0601","BB_0652","BB_0653","BB_0658","BB_0665","BB_0666","BB_0670","BB_0676","BB_0704","BB_0720","BB_0727","BB_0771a","BB_0775","BB_0794","BB_0795","BB_0800","BB_0801","BB_0805","BB_0810","BB_0829","BB_0833","BB_0836","BB_0837","BB_0841","BB_0843","BB_F26","BB_G31","BB_G33","BB_I06","BB_K24","BB_K47","BB_J26","BB_J34","BB_J36","BB_A19","BB_A52","BB_A60","BB_A68","BB_B18"
"BBURG_Mig_2 (GE) - TPM",-0.76097959576904,1.19246359134905,-0.246400278132685,0.146574467478228,1.31865276405563,0.612069371420612,1.37323679776476,1.18209230250745,0.842379481734669,1.21819082913124,0.373943349123954,1.83673162446997,-0.916765614744407,-1.0582363680518,-0.896584489225675,-0.957877076006452,-0.9850537493121,-0.959265729255803,-1.08731215781654,-1.22458699736407,-0.896424685892037,-1.27427913236275,-0.322122143317509,-1.31920368789341,-1.29513493974981,-0.910860428182844,-0.614018345241825,-1.42920208850498,-1.26557722104169,-0.946974186331701,-0.925372639819605,-0.531640298936584,-0.61289460062508,1.3318440779792,-0.622110181540167,-1.27572400527353,-1.81013867558701,-0.715220225060987,-0.339380786136515,-0.583942451031833,0.254809559155033,-1.36181363908703,-0.513959924336881,-0.938953607950455,-1.07151848100757,-0.0599786624761201,-1.30663718426939,-1.07709441828305,-1.825866249804,-0.646681425222817,-0.259822495503056,-0.510349059764809,-1.15336820818974,-0.842047154552182,-1.26543403613876,-1.1079626838592,-0.608707821482557,-1.30200680445503,-1.24210607102945,-0.462353814477027,-1.23060239379284,-1.16498415999237,-1.29035432194137,-0.443668422957836,-1.14205079801443,-0.709607930790599,-1.59604264978468,-0.532270411008186,0.274934168087873,-1.12418523838041,-1.04131571709523,-2.08545440797022,-0.803259103041202,1.42984961355728,-0.818389045740886,-0.652904839082491,-1.11325133623724,-1.01815036226506,-0.990294601151672,-0.367927637353299,0.18388925973488,-0.758554357221221,-0.604234732861644,-0.750407499537234,0.788138016070587,-0.956426877006993,-0.48733893838854,-1.2172641998419,-0.955700888156286,0.946277068166486,-0.627941795752506,-1.0759000158341,-0.838804469756887,-0.355566632415811,-1.12101092198654,-1.03300411779643,-1.3023142417673,-0.569288364421465,-1.03214817642793,-0.86048280831011,-0.717771321890345,-0.339504770386801,-0.479920425348251,-0.315707026848232,-0.458176669971451,-0.0577109193943676,0.642001547237104,-0.334984525376354,-1.33181343739409,0.58120896235839,0.32842962749324,1.45879884943453,0.129843641816164,0.62070712450582,1.21885591946109,0.25951378937093,1.54384043692574,1.17097364421435,1.37646575090684,-1.11278474469265
"BBURG_Mig_3 (GE) - TPM",-0.11607856988103,1.15501255755146,0.769413667684286,1.01208573766888,0.30274220594535,0.651728941225546,-0.131616100684173,1.11906984579329,-0.286598899738789,1.13395385161317,0.449130893235444,0.66746669707441,-0.709895081859885,-0.991070616723763,-0.997989620707225,-0.921243114985433,-1.63421651534995,-0.214963742489655,-0.505152272029046,-1.00898508603951,-0.500932317679287,0.149058463863811,-1.54463912009374,-0.527028265022293,-1.52589748007451,-0.679409563966357,-0.391716788344892,1.42557614378944,-0.548655305203328,-0.648508052282196,-0.948143627415243,1.0773755237681,0.550835923976106,0.682054870622126,-0.411661963648466,-0.833261351088137,-1.02485811077719,0.0556712109713505,-0.379061086812855,-0.430074584045061,-0.471082233089668,-1.31550065322671,-0.996892798561836,0.427222435183886,-1.00372501371164,-1.05764082493347,-0.875621390993275,-1.11873660447903,0.780976673940112,-0.548969514644543,-1.68121419117347,0.236520363684369,-0.564946774762303,-0.391697352935183,-0.419734344083322,-0.0877136597409227,-0.414730386744213,-0.22851618494275,-0.542872015806525,-0.479720077688491,-1.27289871576952,-1.2147515783273,-0.778932267382553,0.212165263131363,-0.854294424104908,-0.730378238599667,0.0120274623809454,-0.319170612608602,-0.0831738564652597,-0.762501793764878,-0.865673886202058,-1.11226845545377,-1.15811830040782,2.41929615914955,-0.352913222590911,-0.384367872816609,-0.740112863380468,-1.2382249669928,-0.619825167651068,0.244899034042211,0.031425543278734,0.283149658304716,-0.30217861590474,0.183013285615553,0.930020899830266,-0.758877155900118,-1.08090257532575,-0.313061400200894,-0.0405036904228127,0.708318349545358,-0.286520474750472,-0.545405313936948,-0.696151002447911,-0.762483197750133,-0.442267144731372,-0.30450812218569,-0.89963224040191,-0.7377262559839,-0.767529136009734,-0.166390136854866,-0.803633239513622,-0.417361241522544,-0.366548260828208,-0.299981065984866,-0.500082342958527,0.843528086949701,0.772869281189637,-0.369686496456572,-0.75202656565322,0.743664328718578,0.859928066155208,2.18166788253084,-0.495259920427145,1.25375405685455,0.607064172926046,0.911870143570775,0.898415806733088,1.10121624937437,1.36306906303308,-0.255262020251525
"BBURG_Nd_1 (GE) - TPM",1.261318405119,0.995820350455862,0.878734612251332,1.31483123741492,1.30727912496347,0.243155171618313,-0.0142814048232205,1.01276112653075,1.15897572284681,1.53684328347259,0.113404272623747,1.23114290542211,-0.733472738552234,0.138970959858333,0.167758868224087,-0.915308339970286,-0.262486034509184,-0.344778519348962,-0.333550323437933,-0.474963180649187,-0.527564136528092,0.975682711126083,-0.538554246002856,-0.630071827182949,-0.450146231235032,-0.695866900850595,-0.872520148848848,-0.47465708167097,-1.87834119193429,-1.55418298639293,-1.41968540092122,-1.45755709513364,-1.28438009121158,0.811187034161638,-0.298747163793798,-0.821266124029817,-0.428604069818451,-0.00381349152741212,-0.323395591652517,-0.608607289508472,-1.20369260486172,-1.14413896748731,-1.39588040395752,-1.84419205076784,-1.4888049899044,-1.73674182883883,-0.855492609789099,-0.180511844264701,-0.0996666630636914,-1.50435828271003,-1.50101561094401,-0.487799998109223,-1.03819221914671,0.543951748395753,-0.955453234711886,-0.566937553870216,-0.517166190396643,0.248133539392543,0.247185586234041,-1.20063897655348,0.348697070724683,-0.0755485672534402,-1.56055590408874,-0.334732049994513,-0.423262230004707,0.48661811343929,-0.378130548863969,-0.260280868647122,-0.227185889147712,-1.28538956615642,-1.10073971051129,-0.26464981232312,0.343135944456214,-0.16603669652101,-0.934581334523575,-0.932275126038368,-0.776365769436703,-0.0986196065868479,-1.01000319447946,-0.878286240783861,0.485132999537564,-0.579264351108543,-0.829206427212161,-0.788334350845821,-0.267005599872946,-0.942103686564237,-1.1917251609678,-0.839915908002476,-1.23305787473675,0.40903002154222,0.557486590573384,-0.797840705306246,-0.602167947249141,-1.23943940308978,-1.06195262793579,-0.709863198648487,-0.30002159208937,-0.799497405191651,-0.295709819177196,-0.104655414750915,-0.817610459967986,-0.788047631623145,0.00254154439194894,0.45633534104359,0.340426786368127,-0.852984906601762,1.90487525942196,0.542896769472741,-0.960857772612953,2.82661128594507,0.689823463773769,0.0625399093375242,2.44972377078416,0.320160861414424,-0.123708421996229,1.08275045866999,-0.830730804145274,-0.200014943940704,1.27307917906883,-1.03930515599521
"BBURG_Nd_2 (GE) - TPM",1.44187880753796,1.78398940985222,1.35041403982343,0.368352143488657,1.58701836178593,0.69262846488051,1.93069892894808,1.83467131608717,2.84047456070239,2.47564458023392,-0.0862476318361881,0.441936428814354,-0.944027892382632,-0.492248715769513,0.357603330585528,-0.570023436127585,-0.946486832201617,-0.933445224926511,-0.985428139929072,-0.773922618628846,-0.627293023594652,-0.645852147113077,-0.218150553167291,-0.676430911509394,-0.672434187162041,-0.554397862429359,-1.97774256760611,-0.821868302770442,-2.31687695296114,-1.54279626431875,-1.23322649831305,-1.71213169081551,-1.39309742687039,0.163981362774668,-0.205242730875917,-1.40318023340228,-0.906509373076991,-1.14401340493283,-0.425793098192911,-0.937871595482657,-0.795532384113907,-1.72800613022462,-1.50314029441915,-2.49099397717995,-0.556259042423687,-1.76360628487418,-1.38154083828426,-0.616110764099912,-1.55884335857392,-0.237696119872379,-1.01453678207488,-0.677692696166273,-0.939729157606237,0.0745175263128847,-1.29028117402506,-1.06087677161253,0.110705837689064,-1.22622807912819,-0.771482978560899,-1.15571498585232,0.376448701495933,0.313904044150143,-1.74116559947107,0.198275013136366,-0.558246492918945,-0.68732964381607,-1.61288251832619,-0.259317210778133,0.111205998422746,-1.32542672558832,-1.4706659036775,-0.628260041398618,0.562651304438788,-0.141375810615762,-1.20065442279641,-1.42870440345663,-1.11295999333375,-1.30156841281992,-1.35701569037128,-1.09494140366215,-0.240131543806946,-1.47695062865468,-0.813506682020386,-1.20812015074152,0.22027665417123,-1.07975565954123,-0.983138307299781,-1.21468869346052,-1.70969404298891,0.136541529585394,0.724998280576249,-1.08495034467033,-0.745198807585809,-1.26179922174603,-1.19406519573014,-1.17133201038018,-0.36475127045537,-0.414778920727658,-0.306152967708975,-0.422538988085586,-1.34825545413722,-0.889085955912577,0.0230615336723399,0.162238565346353,0.0124943164829308,-1.05964030808217,0.875607773589084,-0.360019789666376,-1.51471363419675,0.531218451137204,0.382026118362902,0.0856364749656387,-0.126884343517494,0.891902441080212,-0.0515254115061054,0.654456946149311,-0.507426849091087,0.307722091684665,1.11896197894531,-1.73291434638267
"BBURG_Nd_3 (GE) - TPM",0.573785383434282,1.43299499707582,-0.560078042811112,1.86378845040827,1.2630053940478,0.764115756965263,0.739281875912221,1.39973156848659,1.59776463296146,2.04962008969157,-0.173246771876606,0.0828476959907274,-1.47469695627074,-0.546416651922193,0.0886977164076423,-0.70412739020879,-1.06636406687246,-0.117741284414691,-0.385544912813422,-0.904829373449026,-0.0120878583915562,-0.869782516831416,-0.385983580596527,-1.21983234377158,-0.37991873423233,-0.43162261371711,-1.37151907926473,-0.577605924005481,-1.8162878903644,-1.6477132731413,-1.54077743017766,-1.61251821409837,-1.19586501283701,0.680611376743535,-0.111659847890319,-1.28983878951898,-0.466960915783751,-0.856185299864943,-0.0219467980715087,-1.23346909614144,-1.28065827103724,-1.48685651190995,-1.25569034127364,-1.35730338908604,-0.964601240653057,-1.79030685795387,-0.864737520730746,-1.09528988818756,-0.163468185247761,-0.795879064611993,-0.641416821786941,-0.414082301094482,-1.34000909920301,0.0724528309109679,-1.37979177195113,-0.959537525157403,-0.500841958795919,-0.171215027457072,-0.899182050989697,-1.07564555061079,0.661239920426214,0.0236005906924279,-1.31875698814637,-0.413599139356447,-0.482991644281384,-0.718777401460043,-1.21059496736237,-0.150846496165517,-0.341557019330459,-1.40052971100624,-1.38915748888664,0.202757209293608,0.523005192750821,-0.358329263133378,-1.46817777290423,-1.09884439436988,-1.17273521040314,-0.500540194641001,-1.2390810209423,-1.35232059296611,-0.0540797779230737,-0.690780660600705,-0.589517702927832,-1.20469058520059,0.096459431388553,-1.49384283348987,-1.72396883648258,-1.07041409436286,-1.59365113493874,0.484823478212935,0.0616384094405025,-0.685997641860356,-1.26734460764853,-1.09662363344567,-1.51139782810769,-0.885537183872645,-0.535740389174789,-0.656813262999322,-0.55581787456992,-0.750644595692424,-1.44841987136415,-0.990286999545227,-0.380689722082666,0.596651920318987,-0.586345910415495,-0.409428225005641,0.826291824234622,-0.0380890589538066,-1.51231341679471,1.51313283862356,0.311781351301202,-0.326500591331692,0.605353469589154,0.105702365917569,-0.466519011870596,1.59544786091701,-0.607902389889433,-0.114228051511709,1.16061283750876,-1.63830230914042
"BBURG_Ns_1 (GE) - TPM",1.23761607097156,-0.810977496653519,-0.22946259521305,-0.807700080683542,-0.813884147449548,-0.884979429879554,-0.115760676157216,-0.813351698499221,-0.712474756669077,-0.385013337444382,-0.788144852933505,-0.734351312462094,-0.239411924675281,1.27077516913578,1.20509852182545,0.225206470843664,1.08682047951129,0.950357674986635,0.942635942628416,1.26844304479984,1.23390830918551,1.30742016633379,0.420517383842187,0.126696879482417,-0.404561003494972,1.17980063960153,-0.168878805826114,1.50176405573339,1.17411352990202,-0.220119303660659,0.160112319230383,0.595544805319117,0.690033134544861,-0.91139144783031,0.908383063675371,0.692664569690256,1.00090271469486,1.43480476960324,0.210652434133535,0.0850469679699743,0.309816475660391,0.095206030294517,-0.0189883124184917,0.761289913115484,0.302199263229254,0.867833566580949,0.280474468794128,0.424139670333687,1.14658212369166,-0.440937195081907,-0.0777892291082231,0.862300681786017,1.02062582397375,1.13889536763675,1.02844182705116,0.784529827200125,0.767960590445269,1.35641495079303,1.06180512314267,1.09301475914388,0.0984402570524207,0.841561067599369,-0.313567307957236,0.906218001433819,1.05359304929178,0.993553888236334,0.414050427737711,1.32727471179477,1.4718578647951,0.558423486061948,0.113147876844877,0.717465359821189,0.527260049559114,-0.857570915947038,0.377523721020364,-0.00741471829885598,0.486855191331509,0.669748330801209,0.925514539582986,0.341668600039862,-1.47177246933171,0.272525290676273,0.661797206789802,0.414524837725778,-1.05766269991892,0.240144984625393,1.00027693990967,0.297367578402058,0.127143632718284,-0.594427555069285,0.583791129207723,0.439224258026103,-0.112617938969481,0.229819134644294,0.404230014576879,0.585807443881981,0.818001422150962,0.942665888060549,-0.11916333736005,0.523908219116968,0.919648075701859,0.678172333943781,1.29310215730689,1.08019855169761,0.744476386219262,0.723203389562709,-0.761336350310836,-0.675227278261587,-0.242513270047398,-0.692256061689629,-0.806948320051217,-0.195601443544669,-0.134132079701211,0.122027443020684,-0.670686681412158,0.476748901672957,-0.886577039217986,-0.283924307911591,-0.137563255253076,0.139762738186521
"BBURG_Ns_2 (GE) - TPM",0.907061943065084,-0.686609926711337,0.24292695759853,-1.17189111718303,-1.24902062553321,-0.993444676817996,0.131213065863265,-0.719464497487794,-0.844001428981732,-0.524489084787838,-0.699242608830982,-1.03198763503347,0.0845593875593643,1.2182364634988,1.0741632170041,0.322655881304507,0.281976926308446,1.14562624281467,0.940205125360517,1.31411932857325,1.00127849778797,0.0718126649309359,0.0576385883588598,0.0629927236531775,0.435033453964895,0.882503003074483,1.26346940991861,0.512448233167845,0.00248183937343099,0.136893608196168,0.0959957997769087,0.604610671631539,1.07566564119452,-0.756889695179973,0.835851179700858,0.830917467003377,1.08605530312329,0.435276237690492,0.941472051473497,1.88661698712406,-0.373450424787444,0.427282403046103,-0.352224198043074,-0.386789083244177,-0.0928434056389647,-0.545248458646824,0.647847002599345,0.455702268207566,0.744166753130339,-0.3851162889809,-1.06218227112256,1.24330437670109,1.26111772780826,1.23127405845385,0.961624730813188,0.993373659168787,-0.00280876751596426,-0.0776160011483153,1.38732230951304,0.761002220925242,-0.443440278520907,0.121621369943578,-0.388475582893404,1.68898507577549,0.878037554976416,0.420036572355611,0.254345093537385,0.785487185918645,1.35236618861493,0.222984013816038,0.642394816462308,-0.178273734400125,-0.951263080409737,-0.933434765162055,0.942561248523964,1.59357830686198,0.130895902220845,-0.0226387721189195,0.64557675009756,0.823110450956024,-0.111366010836068,-0.0683471987159747,0.793587027902479,1.07880260334171,-1.34682658614978,0.951584645968948,0.590207731115479,0.235683370943101,0.912257898663036,-0.906273780517847,0.67449222556511,0.823164397416318,0.753255097986175,0.676736565309877,0.431148735397515,0.894127830025846,0.429273556989172,0.477005727218729,-0.589831541305341,0.661484000763026,0.707967521469705,1.15312511286017,1.41952576412387,0.960856348978472,0.807741210310529,0.83109229370882,-0.720724880170775,-0.942263116268147,0.253613288495104,0.301442045097109,-0.956345414162655,0.630163020133824,-0.253693226742237,-0.399525252015762,-0.992284562423015,0.291053417775214,-0.88679683028871,0.444565864564475,0.655927576686535,0.461990446421541
"BBURG_Ns_3 (GE) - TPM",1.02144353996268,-0.707856765221063,-0.398757470690372,-0.591085215205911,-0.881102295338193,-0.733263052562639,-0.459903193992624,-0.695039233513216,-0.323587286714367,-0.204693788429996,-0.407264185575608,-0.517862204389903,-0.778584770552628,0.784669551693193,1.00744917797773,0.0804200778819699,-0.056835939645885,1.03582958049055,0.955421316721824,0.77704292967846,0.821906184560886,1.24611737800644,-0.437740047546128,0.47335526978399,-0.72508864128366,0.500327637197552,0.0907271044873791,0.482391489699229,0.205273679572023,-0.278867127568688,-0.0266701346947954,0.326852553348471,0.517253212618918,-0.281789473134258,0.605573343930647,0.541418916991242,0.356469076348989,1.89108646611029,0.284596785730892,0.735919516829076,0.426909003206934,0.0756775572955056,-0.522551573280114,0.0711403896948801,-0.428229898422785,-0.320508835721895,0.488748178528847,0.757701459662623,0.61359329054128,-0.575150908329303,-1.35375451828158,1.16040361386621,1.12186988766581,1.40790717091354,1.36709377302754,1.26518363955807,0.244415482090959,1.48091660078549,0.791352061486053,0.718200042248312,-0.494426220554086,-0.576870282186443,-0.012419631572799,1.42500199501823,0.375619234527993,0.210322644078064,0.600457040821229,0.785288910252173,1.42478508007409,0.395767607322685,0.449603781203501,-0.53725181917729,-0.524689399132333,-0.550204002587472,0.757421952210392,0.303059101849253,0.389645804298035,0.0392632151691864,0.749105429389279,0.990642680176609,0.251116871756991,0.875845906113278,0.199567036221194,0.908107515734403,-0.854339771017318,0.518934856854079,0.611129723501891,0.680755895141658,0.675433796022443,-0.294262168659489,0.809642191213694,1.26527695652443,1.29864040612696,0.431398865328764,0.428340104086235,0.751176746955807,0.234095154457826,0.365226040931397,-0.627186443769909,0.857935246893823,0.748743083502126,0.870259190216761,1.13892895455765,0.867423120641347,0.201130574468239,0.339788510703223,-0.569677528997472,0.0848147344368324,0.25544351710843,-0.400860573762986,-0.152547204839906,0.739075238666634,-1.08686727435995,-0.0670533625412841,-0.202583739901307,0.0646726403680146,-0.631793462598671,0.336919832054716,1.20159179586009,0.677766886453513
"BBURG_Oss_1 (GE) - TPM",0.0574578351162823,-0.488390756609278,-0.823097714023603,-0.524126115926227,0.370445121862861,-1.09584508889016,-0.610610411477334,-0.48207915793204,-0.437987631375356,-0.288813814162411,0.196387368608626,-0.558444947656464,-0.268482160654173,0.822588012271294,0.416675043637358,-1.23002768178547,-0.318663556250513,-0.873141734896961,-0.236296979305407,0.409850385277067,0.0135440134767995,-0.399859725101471,-0.037057397157881,1.90746830567426,0.647256883289938,-0.188024366318013,0.237268163208609,0.470090928439583,0.951639062027512,0.0808831493765564,-0.406530388688591,1.4080851503323,0.226447229637974,0.0972941724459357,-0.297913915366477,1.54952931547788,-0.247892147935776,-0.500352142685875,-0.771387810825029,-0.525472773479163,0.505947826838451,1.66064779295227,2.28182245622697,1.36604907870222,0.136691433642115,0.277480521017409,1.14209559606319,1.12805297278069,0.258732729438028,0.28696207715921,-0.133940861651879,1.62908254304613,0.460691789966958,0.521563178776967,0.425861743641755,-0.460686133782552,-0.29280249594366,0.442049881417822,1.1068155073748,-0.198494334805051,-0.802741569600198,-0.682935178170355,1.40476589757736,1.12012920411605,0.284563894391124,0.0518692242003758,0.470258138718121,0.797172340173836,-0.156742588923136,1.5428339370741,1.7369724711606,0.334042881233165,0.315596805608156,0.784784203323155,1.54555400804398,-1.33040350313282,1.99499736277488,0.256520395133751,1.04729110399057,0.610043188552126,-0.24068506577298,0.090620447949766,-0.638931710435101,-1.11351000396182,0.110511971807766,1.81872633618398,1.16508786269155,1.41500222243298,-0.334560689558336,0.6183252420989,1.03502337251883,-0.873387265439754,0.834928818445735,-1.10930739058459,0.101592484065786,-0.167190014774609,0.44851327516238,-0.314753769576866,-1.39669092060947,1.68984654969254,0.54827282683369,1.44115445305189,0.543301635197618,1.0967071572648,-0.772797418331105,-0.241173145147867,0.806010709161379,-0.22151136142311,0.227844652146617,0.610990767328907,-1.05925533748476,0.561290451834568,0.451354500912859,-0.887689354574423,-0.27535188477311,-1.42811517903238,-1.04831909387943,1.57614957360349,-0.911206067249882,-0.0837415723445178
"BBURG_Oss_2 (GE) - TPM",0.206394753251005,-0.679907797115775,-0.708615257702589,-0.691720128801658,0.49278372573119,-1.10866503369737,-0.992321941400302,-0.64628899351424,-0.493480101036227,-0.653934756105487,0.426397721524775,-0.308405927382435,0.021619447080885,0.698584763209014,0.165423712078463,-0.81373094618255,-0.206119583455837,-0.945396120955137,-0.478003149259671,0.636941837171215,-0.559283411946257,1.06225138792943,-1.6519587455673,2.34378556168818,0.440705647999737,-0.336565568414038,0.34347311850692,0.95345651286767,1.84825826613586,-0.00125407669010743,-0.306166819582556,0.941850651782076,-0.00904751914355159,-0.193042192387307,0.00353969150415126,1.07039246425186,-0.0211029324087505,-0.545363226801203,-0.97360256469847,-0.691569511190181,-0.162735599658056,1.50744056923956,0.786830711334542,0.44049701319752,-0.397141503054331,-0.46159392131573,1.25879771237214,1.93390210192917,-0.138480288273116,-0.18742927190683,-0.49545298622913,1.55133921640382,0.737352910360062,0.838049195859594,0.925086019757809,-0.289311364877145,-0.464267893982153,0.124073095043173,1.24324611455213,-0.370479517933047,-1.24581086475264,-1.33742401657473,2.14073447105508,1.03376776010869,-0.0446920917248265,0.159690718376485,1.87931705964787,0.484098129788063,-0.226995087607908,1.38001554811644,1.75225118994217,-0.658219487561717,0.492956898633071,0.629773424895126,1.72214420279989,-0.861121392913689,2.23750669140636,0.354956427971968,0.778145622281428,0.275929120806734,-0.0745684904480715,0.244249978962102,-0.913396513062785,-1.11614697109651,0.845242055455039,1.94562833903234,1.20684034864095,1.09656755444047,-0.113768488911171,0.145829199433801,0.953228151757811,-1.10263348802683,0.920332862733567,-1.73585120270533,0.210074765834768,-0.136543132683537,0.460399077463237,-0.625874821429482,-1.51871747666006,1.54678975090821,0.827694534464697,1.26026596785701,0.667622712807107,0.403139354336462,-0.758946447619894,-0.619683715211203,1.49543576043309,-0.124180403714092,1.78829747737606,1.21106018456189,-0.85058962669109,0.697206171357499,1.10880601517806,-0.814876329929063,1.86835063605863,-0.884962092218711,-0.795764904456446,1.21289911135377,-0.826283357025243,0.0883817135436623
"BBURG_Oss_3 (GE) - TPM",0.468183195015877,-0.313180094818922,-0.517881533532633,-1.39243885964859,0.250969421363366,-1.03660788955898,-0.333038262465717,-0.301200780388051,-0.360194490981923,-0.150138281343929,0.165674016587298,-0.502161629948572,-1.18286578783874,0.586985227350741,0.473820534021058,-0.461540343289723,0.288854543912191,-0.477092929805184,-0.189016917040688,0.424063764325824,0.130352079812792,-0.161532554954112,0.721636773757399,1.78968086542466,1.75231906026717,0.100333154491984,-0.616632093428297,-0.154547638506294,1.06710785220591,0.566051129346351,-0.109105853573605,1.01852318206675,0.626800050035974,-0.00650462112212757,0.264798183626637,1.37909588601575,-0.712042308330346,-1.14377235067241,-0.122893123311787,-0.971352512726357,0.226578524541684,1.09181472449135,2.2694110213088,1.79205192076274,0.797904423343432,1.15518524508072,1.01804739343131,1.25225631259512,-0.672789616845995,1.21192286373891,0.982107096055053,0.809927792345887,-0.0639441642928132,1.00059911349222,0.4250383836451,-0.67483492094969,0.0518317590388079,-0.724886681878822,0.832466043191734,-0.039836153285686,-0.651971664578236,-0.421424525562335,1.72577471621636,0.607812460949605,0.691867006580564,0.498953736502503,0.999418009063607,0.828899911660007,0.405923911816024,1.99321830112617,0.917725281386081,0.773645138531558,1.79142039350099,-0.0132086769872191,1.26102079739464,-0.927693382796908,1.18272966938033,0.208225733567091,0.689713492402768,-0.207854582842807,-0.171186817867957,-0.145943747009911,-0.593846005572439,-1.23667291844168,-0.515576840362967,1.74695631407923,1.05875124276069,1.39581487600331,-0.995073821743368,1.73545779720413,1.19494929654645,-1.22276338712217,1.61873239780281,-0.717655138108408,0.0620404131446468,0.00387444818419515,0.880983289228198,0.0137107130168781,-0.857009261431961,1.24899509610453,0.61817976074504,1.03453425353524,1.03365178689878,1.10009049942833,-0.60087131182835,-0.81398956113385,1.39600001830674,-0.600009639600993,0.0434876173189671,0.704878782533321,-0.885133036006653,0.269716833409488,0.347792345320851,-0.255701956514183,-0.435332636740063,-1.77351568834985,-0.157677704491887,1.0878310062188,-0.605684876747174,-0.427225030993514
"BBURG_Oxs_1 (GE) - TPM",-0.930573045067144,-0.660665314649531,-1.39045418549688,-0.664408315711347,-0.750888993409298,-0.943430704375035,-0.789184209318412,-0.677093708082945,-1.2481507979116,-0.561386599525026,-1.21475612018909,-0.991569954854256,0.241398661150566,0.544569884743838,0.218147216219362,1.2311515002754,0.206309815626924,0.37940268220069,0.985550859383613,0.475139916592632,-0.0249716926772749,0.829246950289345,0.331644471790258,0.600674695177486,-0.0471253528915077,0.812715842817511,1.39195134067585,-0.171941086837656,0.964994370268498,0.295393805544153,0.653518005259753,0.332023392688119,0.605427608488378,-1.2720906524258,0.00501371932589895,0.415613035230387,0.515281724593867,1.01260574077481,0.991961907247117,0.532786879044637,0.658703610725072,0.689624287382653,-0.233379720864572,0.662627817886928,0.984535570265791,0.0403858308741518,0.973527028903603,0.742524066653032,-0.169157578980023,-0.776086334655913,0.541498916075336,0.190175990234086,0.692264758563065,0.034499578517571,1.15358807350283,2.05232931167282,0.796654309774595,-0.0543767456215799,0.673081950881946,-0.483369598379819,0.720568688440695,1.50042998771929,-0.033989276322096,1.37554304695168,1.07813806752626,0.61223260755108,1.27109704098316,0.160147265675783,0.356076628665909,0.555959990940387,0.486532817553268,1.51695383205862,0.030671238787258,-1.05697714326387,0.0267926704573552,1.34213794871044,-0.28129659920271,1.32366207624589,-0.388860062061799,-0.516931987810458,0.465148954787219,0.0713464339510779,-0.00906412646882018,0.568131635014241,-0.41099420156049,0.377242785937314,0.581879363443601,-0.11704881722732,0.751304224861223,0.0102232251986348,0.620200808265437,1.51778944127674,1.00134447579299,1.51409297118361,0.357355149859536,1.21592773038292,1.23832666743388,0.181852139541118,0.704611692343625,0.489935596727519,0.743963118603033,-0.340695488330348,0.101618424479562,-0.331159766562091,0.213671227967778,-0.111159087437454,-1.20995203837942,-0.494245858048925,0.707198823877573,-0.271468079868657,-1.06405067795718,-0.541555326596431,-1.00213928077307,-0.299970591027389,-0.932878952330608,-0.184041079101345,-0.432932962836378,-0.100992072128575,-0.345492433585928,1.17304192775111
