"","NMC_RS11450","NMC_RS11455","NMC_RS11465","NMC_RS00015","NMC_RS00095","NMC_RS00125","NMC_RS00135","NMC_RS11495","NMC_RS00150","NMC_RS00170","NMC_RS00245","NMC_RS00305","NMC_RS00320","NMC_RS00325","NMC_RS00330","NMC_RS00425","NMC_RS00430","NMC_RS11545","NMC_RS00440","NMC_RS00455","NMC_RS00460","NMC_RS00490","NMC_RS00495","NMC_RS00500","NMC_RS00555","NMC_RS11565","NMC_RS00905","NMC_RS00935","NMC_RS00940","NMC_RS00945","NMC_RS00965","NMC_RS11590","NMC_RS01155","NMC_RS01275","NMC_RS01285","NMC_RS01340","NMC_RS01415","NMC_RS01445","NMC_RS01455","NMC_RS01505","NMC_RS01515","NMC_RS11685","NMC_RS01540","NMC_RS01595","NMC_RS01600","NMC_RS01650","NMC_RS11735","NMC_RS01830","NMC_RS11745","NMC_RS01975","NMC_RS11760","NMC_RS11775","NMC_RS02030","NMC_RS02090","NMC_RS02130","NMC_RS11840","NMC_RS11850","NMC_RS02300","NMC_RS02305","NMC_RS02325","NMC_RS11870","NMC_RS02395","NMC_RS02400","NMC_RS11875","NMC_RS02430","NMC_RS11880","NMC_RS11925","NMC_RS02675","NMC_RS02685","NMC_RS02720","NMC_RS02830","NMC_RS02875","NMC_RS02920","NMC_RS11970","NMC_RS11975","NMC_RS03040","NMC_RS03045","NMC_RS03050","NMC_RS11990","NMC_RS03130","NMC_RS12005","NMC_RS03175","NMC_RS03180","NMC_RS03185","NMC_RS03210","NMC_RS03215","NMC_RS03220","NMC_RS03225","NMC_RS03230","NMC_RS03235","NMC_RS03240","NMC_RS12030","NMC_RS03410","NMC_RS12045","NMC_RS03420","NMC_RS12075","NMC_RS03550","NMC_RS03580","NMC_RS03665","NMC_RS03670","NMC_RS03770","NMC_RS03780","NMC_RS03785","NMC_RS03840","NMC_RS03865","NMC_RS04035","NMC_RS04120","NMC_RS04145","NMC_RS04210","NMC_RS04215","NMC_RS04220","NMC_RS04225","NMC_RS04230","NMC_RS04235","NMC_RS04405","NMC_RS04430","NMC_RS04435","NMC_RS04440","NMC_RS04490","NMC_RS04495","NMC_RS04580","NMC_RS04655","NMC_RS04660","NMC_RS04675","NMC_RS04695","NMC_RS12195","NMC_RS04730","NMC_RS12205","NMC_RS12210","NMC_RS04735","NMC_RS04780","NMC_RS04985","NMC_RS12260","NMC_RS05010","NMC_RS12270","NMC_RS05040","NMC_RS05075","NMC_RS05115","NMC_RS05130","NMC_RS05170","NMC_RS05300","NMC_RS05305","NMC_RS12310","NMC_RS12320","NMC_RS12325","NMC_RS12335","NMC_RS05515","NMC_RS05530","NMC_RS05545","NMC_RS05570","NMC_RS05575","NMC_RS05580","NMC_RS05705","NMC_RS05745","NMC_RS11425","NMC_RS11430","NMC_RS06015","NMC_RS06040","NMC_RS06105","NMC_RS06135","NMC_RS06185","NMC_RS06215","NMC_RS06225","NMC_RS12430","NMC_RS06295","NMC_RS06300","NMC_RS12445","NMC_RS06375","NMC_RS06470","NMC_RS06520","NMC_RS06545","NMC_RS06600","NMC_RS12505","NMC_RS12510","NMC_RS12515","NMC_RS12540","NMC_RS06815","NMC_RS06830","NMC_RS06915","NMC_RS12570","NMC_RS07040","NMC_RS07100","NMC_RS07185","NMC_RS07200","NMC_RS12595","NMC_RS07220","NMC_RS07435","NMC_RS07460","NMC_RS12680","NMC_RS12685","NMC_RS12690","NMC_RS12695","NMC_RS07525","NMC_RS12720","NMC_RS07580","NMC_RS07585","NMC_RS07640","NMC_RS07650","NMC_RS12730","NMC_RS07695","NMC_RS12745","NMC_RS12785","NMC_RS12800","NMC_RS12810","NMC_RS07835","NMC_RS07840","NMC_RS07855","NMC_RS12815","NMC_RS07995","NMC_RS12825","NMC_RS12845","NMC_RS12855","NMC_RS12865","NMC_RS12880","NMC_RS08265","NMC_RS08280","NMC_RS08320","NMC_RS08410","NMC_RS08430","NMC_RS08435","NMC_RS08530","NMC_RS08610","NMC_RS08650","NMC_RS08660","NMC_RS12930","NMC_RS08775","NMC_RS08805","NMC_RS08870","NMC_RS08880","NMC_RS12935","NMC_RS12945","NMC_RS08950","NMC_RS12955","NMC_RS08990","NMC_RS12970","NMC_RS08995","NMC_RS09000","NMC_RS12975","NMC_RS12980","NMC_RS12985","NMC_RS12990","NMC_RS09045","NMC_RS13000","NMC_RS09065","NMC_RS09075","NMC_RS09175","NMC_RS09205","NMC_RS13030","NMC_RS09305","NMC_RS13035","NMC_RS13040","NMC_RS13060","NMC_RS09455","NMC_RS13070","NMC_RS09465","NMC_RS09475","NMC_RS09480","NMC_RS09485","NMC_RS09490","NMC_RS09495","NMC_RS09500","NMC_RS09505","NMC_RS13075","NMC_RS09615","NMC_RS09655","NMC_RS09705","NMC_RS09795","NMC_RS13105","NMC_RS13125","NMC_RS09835","NMC_RS09845","NMC_RS09865","NMC_RS13145","NMC_RS09940","NMC_RS09950","NMC_RS09985","NMC_RS13165","NMC_RS10065","NMC_RS10075","NMC_RS10080","NMC_RS13170","NMC_RS10180","NMC_RS10195","NMC_RS10210","NMC_RS13195","NMC_RS13200","NMC_RS10330","NMC_RS13215","NMC_RS13220","NMC_RS13225","NMC_RS13230","NMC_RS10410","NMC_RS10415","NMC_RS10525","NMC_RS10530","NMC_RS10535","NMC_RS10540","NMC_RS10575","NMC_RS13270","NMC_RS13275","NMC_RS13280","NMC_RS13290","NMC_RS13310","NMC_RS13315","NMC_RS13320","NMC_RS13330","NMC_RS11055","NMC_RS11060","NMC_RS11065","NMC_RS11070","NMC_RS13375","NMC_RS11075","NMC_RS11080","NMC_RS11085","NMC_RS11090","NMC_RS11095","NMC_RS11100","NMC_RS11105","NMC_RS11110","NMC_RS11115","NMC_RS13380","NMC_RS13385","NMC_RS13395","NMC_RS13400","NMC_RS11245","NMC_RS13405","NMC_RS11270","NMC_RS11290","NMC_RS11295","NMC_RS13410","NMC_RS13420"
"NMEN_As_1 (GE) - TPM",0.449328138771551,0.797968091743712,-0.390644743189725,-0.189260079961963,-0.746630974747582,0.477050668225784,0.525670587925266,1.00222009824757,0.704694253197106,0.615023042172425,2.17361868972784,0.727631576918056,-0.533166610183516,0.285342466013503,0.514597057210536,1.73304778273549,0.735898798466434,0.741095174831767,0.294953301157946,0.000527581401912829,0.00723838964148435,0.972022176344989,1.00930130975312,0.328144197544971,-1.65421554909215,-0.76210899114165,-0.926686167065672,-1.02211403289559,-0.99082012081703,-1.02706850923956,-0.159292814253056,0.349517057646834,0.0807780493502282,0.30085280312786,1.12639026658629,-0.587569646836201,-1.06678394440496,1.74036592907439,0.16646167283512,0.873790793458888,0.793948455502604,1.20859191019053,0.857105495552573,0.739064734713171,1.0631514323761,-0.382709782447268,-0.338160530583037,-1.2414516684712,-1.23210638541582,0.676934946183913,0.521381140501815,-0.588134727115181,0.485383803445102,-1.06624444379123,1.49338970181333,0.177665645164324,1.72270354012906,0.193153344774082,-0.507048576035765,0.0189001789948014,-0.283184599830093,0.678628960891147,-0.219379580436841,-0.270198800973944,-0.274184079313263,0.50685320367249,0.0177949986302236,-0.678114991700089,-0.365711423082443,-0.497720100293608,-0.0537126297463583,-0.213005529827622,-0.466319703966109,1.05743085317077,0.123525904797283,1.20645950874041,0.625573341181602,-0.731108826033387,-1.36441462516363,-0.481543962479314,0.236314141599325,0.523896155409589,0.167282963076329,0.155631643465562,0.75979901421662,0.592620177287152,0.309373321901372,0.369851953357922,0.550432655622651,0.322843514609571,0.847094762361217,1.15982873032357,-0.845198820320736,1.20390251813527,2.34588226522405,1.29459246919578,-0.886228528933018,-0.132232443637815,-1.19241063791427,-1.42622349450855,-0.633956823829467,0.870055783004185,0.0215273388943909,-0.877553880641903,-1.10759114969462,-1.04859638800032,-0.325843070386318,1.10384577965233,0.498720721653158,-0.257050360418141,0.238007792814701,0.353773260462257,0.212664277451873,0.52181033071385,-0.476457377187313,0.724832690708165,0.925256010885939,2.37235109011244,3.1568140104792,0.803041114978116,-0.459112116401491,1.46528566968252,0.843225794928103,-0.74259221463644,-0.334411531870125,1.03927062846736,0.837121963000569,-0.0584702998960217,0.108641835856646,0.170287513666495,-0.798155386636269,0.128575899634074,0.863996003928142,1.54817001667957,0.853572602007073,-0.429635957477349,-0.317250479979121,0.0105735221149738,0.980424184652117,0.976755483614425,0.582185183391272,0.608362959707718,0.0436053287175555,0.319369242103342,0.106832061085614,0.220733088623128,0.0992636589766908,0.238542026509812,0.631509359456526,0.781984204980108,-0.716556871202555,-0.805617248860596,-0.973687071110919,-0.960560124000692,0.0868637281630168,-0.535717944784249,-0.445214224631192,0.219757878000009,-0.399198974004306,0.0725275328943998,1.36876951485793,-0.504081911303584,-0.723792001315545,-0.639848115073369,-0.614121574125081,-0.603004574786943,-0.405325352934734,-0.442728619516831,-0.987779541469624,-1.36504127378735,0.537126722108337,-1.25033520456122,0.686560553150299,-0.369362708034553,-0.55864804543707,-0.156035689382479,-0.633530504831736,1.30467606722788,0.338665579018935,0.869460702506679,0.235946285668088,-0.526829178917395,0.259618065552638,-0.251164083310689,-0.288991732277062,0.923859705631643,-0.559461665614188,-0.495136669745124,0.268987061718111,0.0492136290526284,1.19472687856877,0.807692009091762,0.474536955537699,1.23924301758294,-1.35154038566215,-1.06754658675335,-0.421260679828373,0.982458823650528,-1.30270997443617,-0.550707764183761,-0.392776610915417,-0.533868784873727,0.411195753645081,1.26211265603627,-0.25183362214821,-0.643615062712317,-1.07094849661134,1.67293423232698,-0.455030504265455,1.4690018720515,0.607845411478973,-0.349493333486583,0.414977047866452,0.863645407984554,-0.710116757338423,-0.00825917529754653,-0.470858439348624,-0.164198191633383,0.853789384792778,-0.601471514265379,-1.11100834511992,0.22370928207826,-1.33126208369175,0.15788512383256,0.708427100572619,0.627799579752628,1.17104325968126,1.48802052272937,1.14313144509299,0.998683955595255,-0.466314014542136,1.70562625112523,0.0172040693160234,-0.611946033927271,-0.222741617343285,0.665484171363209,1.80247494735964,-0.37282991143023,-0.0325853266605523,1.79275846536118,0.133245807892487,0.319438293914475,0.676616050060805,0.00199399636288267,0.685497206091612,-0.430002406879552,-0.302924591322146,-0.164974599909094,0.335605241544875,0.872924860958699,-0.0502616316368617,1.00804003119777,1.51668320461459,0.523624972835992,0.671343234043074,0.23008962576618,0.482508779509358,1.60887729567938,0.686505395571472,1.00918450700614,1.24151555001887,0.690000901642744,0.0547747630699991,-1.0975932928319,-0.825321051620934,-0.0707284096660642,-0.0392339578691633,0.891941615490644,0.563324904035073,0.593115274713226,0.716832614133317,-0.414425836344935,-0.240043640664714,0.988801373516276,1.00559166437494,0.282448914595992,0.883672029445594,-0.108553347568579,1.19889621436152,0.534582427479574,-0.434844248186616,-0.731949576066909,-0.773798692161949,-1.13838771335081,1.55791336967495,1.18342612301032,-1.23738643179621,0.837800499210431,0.915250679408844,0.365495827825403,0.645711291293726,-0.418724220368008,0.518157681873777,0.87972438079465,1.14617267637864,1.86201916062863,0.623554935569306,-0.276308941617124,0.286072788582807,2.14669904241135,-0.906082218781482,-0.0856080552551463,-0.145867390559177,0.336069053500087,0.416325337808436,-0.849064945266744,1.40048102245266,1.45454939423295,0.677083522475068,0.799355304634793,0.798210276917351,0.0598286015965328,1.08887564448292,1.89064173880309,1.53467337281216,0.99944375470912,0.912608463723232,0.440703270989691,0.656022461181949,0.261402906469795,0.562130265911535,0.152125682168795,-0.204966089899695,-0.469373712687087,0.823995178221999,-0.450032426837851,1.40671315472162,1.49816580579883,2.08838286843751,0.478338032671855,2.25741882313249
"NMEN_As_2 (GE) - TPM",-0.167272640364056,0.645334108584558,-0.750523795117703,-0.530558815724542,-1.25539993393117,0.154810985650304,0.755309121948389,0.422349103087679,-0.0183201788324319,1.39701911500391,2.43185693569276,0.697243486770653,0.243847019678175,0.792337554529313,0.403836712282789,0.913676506915197,0.549630994272982,0.219577133852365,-0.271012238176762,-0.128599992352567,-0.0424439009519813,0.625706232981382,0.711838262284961,0.122883910173865,-0.166782433820776,0.366837979698241,-0.544660200092311,-0.879422235559665,-0.564834458048642,-0.7525111329495,0.232422464175962,0.302059002330828,-0.292708846453619,0.798259050328683,0.78311775284533,0.0600971937831081,-0.815068136224214,0.701331625939695,0.388137445648815,0.966528335427441,0.0330378973336243,0.642162664969601,0.261398244817503,0.627697901916695,0.816941588467711,-0.708609999055351,-0.479871574251193,-0.740641232475244,-0.877313107119062,0.359264867958933,1.15277423630934,-0.5819707944517,-0.337085330582696,-0.724984658256861,1.9672083284584,0.13055375604134,1.02967528287758,0.297306208482785,0.101891955109038,-0.972987235671521,0.0349513089325951,0.00650531098428692,-0.494757108899043,-0.188666862511307,-0.91031745430455,0.325629044055731,0.904334706823739,-0.72003703347843,-0.43909340421746,0.194762540400449,1.47637895080628,-0.204623941915017,0.0446371822569018,-0.756605975397772,1.19426416824085,0.705975074715993,0.655318639011397,-1.08495864014512,-1.20544673446534,-0.430040512864644,-0.129912955387298,0.0678544058398943,0.0179819729125399,0.0966146082519802,0.486979463755695,0.482845637592944,0.734808622820807,1.31048448280445,0.161018819383946,-0.108192857393965,0.797992747559151,-0.515381814720297,-0.879036913127938,1.44511037199946,-0.915246431357846,0.488676379894664,-1.11007276366406,-0.52432955590572,-1.05997825704361,-1.1183617722409,-0.575691091704702,0.299659150808314,0.232648652447229,-0.522563464342636,-0.967468015466983,-0.57824082267907,-0.701807686609598,0.484735595101742,0.910598760674196,0.103650998087832,0.114081082286651,0.152948630167449,0.25673776095253,0.0197308268549406,-0.458948206578981,0.963391268189108,0.92196126442567,1.20071661538193,2.4366160363738,1.70050175830104,-0.295542247103966,1.23590058319146,1.10611919018081,-0.74259221463644,0.304749647379094,0.671246614022612,0.707863152040521,-0.00693940647824345,-0.0159560991511263,-0.087050084234188,-0.531790319542187,-0.205977680328642,0.435194446451218,1.07696549565345,0.657503940849259,-0.0111797390173923,0.658374777120706,0.658619737711498,-0.391284830224999,0.702991243925046,0.559961672537942,0.671648767288823,0.605134384133733,-0.596328607331584,-0.58859339937447,0.447107047988623,-0.511976367313917,0.427034247465289,-0.530041560221175,0.555906059196988,-0.828552634250294,-0.767410632646393,-1.10290313965071,-1.1009488112353,-0.0358398850699202,0.0457722456725465,-0.664726869291185,1.46528126014144,0.735353032618972,-0.712741896511197,1.83535984979136,-0.283431880085888,-0.476566610770196,-0.639848115073369,-1.23400142885102,-0.0561574428176234,0.177734369596002,-0.43303664097127,-0.791498431789882,-1.20165717326439,0.476243342539869,-1.32148235370769,-0.63589911770152,-0.369362708034553,0.122506339604557,-0.60602185715856,-0.559082056314847,1.12970711889275,0.624878820106822,0.555857612668403,1.7707058677788,-0.851672160668027,-0.796291895505584,-0.836060801390627,-0.0794240630275212,0.362593706564719,-0.611113525111705,0.280289107763932,0.117718380464383,0.954567947435989,-0.192481406918515,0.446313912158153,-0.413190540915537,0.317824076833831,-1.21601702012196,-0.90530531233495,0.180790139411862,0.79811277473943,-0.506052640119543,0.246215607443819,-0.835398997231894,-0.697326812830568,-0.960622910339861,0.874379585198507,-0.896419757325732,-0.387230008120066,-0.888539108837743,2.83916422590371,-0.296566438042612,0.854475408160286,0.342758821669132,-0.144644347688807,0.252185880514423,-0.959927325681847,-1.05523968084533,-0.0867730179665284,-0.875155417196624,-0.402883822913159,-0.444687058487676,-0.822694392295701,-1.58543952991175,0.0100546328457299,-0.584604258115181,-0.393935644138226,0.668759743877432,-0.0903433130824702,1.01663246621087,1.19587224867725,1.32519619119929,-0.703260540541698,-0.888596468139071,0.995348007049457,0.424090139545131,-0.262789515987054,-0.222741617343285,2.58971300552952,1.31102557373626,0.582042147132771,0.987329890220546,0.211574260094273,0.143722970264997,-0.0359918629566485,0.699600288813929,0.181350412304032,0.335141979383238,0.192460437566355,-0.407722256860285,-0.690556083433798,0.615904934313269,0.0287249827677559,0.0432468798855934,0.395452713379821,1.12033033739668,0.320342528107208,0.787700885561973,0.388122461753429,0.462681546260959,1.29225783296897,0.593493448869118,0.27336411911715,0.672071556950669,0.965346817707365,0.336514452466574,-0.806624610451171,-0.827153915596793,-0.674792162090679,-0.175747225707378,0.242680369560357,0.153766524650927,1.12481770766712,0.355500984736888,-0.928601250011947,-0.240043640664714,0.364306107467899,0.836799653330008,-0.06137932831641,0.67796924742356,0.109684638614748,1.06114929400759,2.1749758373184,0.128513684026523,-0.195721751963058,-0.538909531104973,-0.855279284630499,2.04274866381603,0.556399500199727,-1.33909133088887,-0.172103426731434,0.239728583194992,0.591643833932719,0.29708708839774,-0.403843364955856,0.665555908209093,0.201173695549585,1.007502136941,1.92925413850362,0.446162090314644,-0.389635587323254,-0.735563775164736,0.226845643417588,-0.726324191735546,0.178088932013445,0.431364002580747,0.819507039188722,0.0604340807432375,-0.570272561197933,1.25103337623092,0.592242077227578,0.202673157983377,0.797196821678226,0.408439058576219,-0.182836902937899,1.33610662548648,1.34895352438856,1.25567638351374,0.630886172327863,-0.212571264428029,0.201724166882017,0.462512663895649,0.289408556901105,0.764878198259803,0.442241670177658,0.107689536414498,-0.66359803732923,0.745660659293072,-0.522564619110898,1.19984783776953,1.65940286779814,1.74705824398504,1.27176319281463,-0.513499033396388
"NMEN_As_3 (GE) - TPM",1.53375382497891,1.22398531833132,0.212724533580034,-0.0473241912209001,0.237824352815428,0.466521045625585,0.10217713386895,-0.0242295187028535,-0.522797751526776,0.351430483219573,2.54673516332015,0.892927548257405,-0.646476632507554,0.0573636279313733,0.311807629787275,0.590880408665521,1.09269417679585,0.256952842467884,0.0831950408698679,-0.149145896827794,0.0367152180699548,0.7508027389482,0.676122493940497,0.419638501516495,-0.987979640387372,-0.795438065750161,0.0622472084773178,-1.10816186044391,-0.411548239038404,-1.0357315283487,-0.116193888205616,0.299974649869883,0.763652147849764,0.604042744045258,1.50340048177316,-0.236859070984694,-0.185455019050877,0.583844306939384,0.925644129094867,0.83663393936876,-0.511467618850823,0.134327613318136,0.5470730423675,1.79690374327272,0.978960634617716,0.0877519900500882,0.285097280442892,-0.955979345665896,-0.750014500496705,0.412537478553443,1.18907709199225,-0.91322516264326,-1.09964367305191,-0.24690044771885,1.83137861589244,0.0143280864950018,1.40876671970741,-0.358357147138637,0.359009681995936,0.10939203772319,0.455284496052543,-0.483884101583503,-0.172613798777651,-0.113431821597554,-0.0979388937413216,0.618042089240131,2.00944763315207,-0.682204466144338,-0.321775030821675,0.650101343420238,0.58195178220278,0.0530613991604946,0.0156270694714734,-0.449859858500118,-0.925688921494355,1.20714117181668,0.399800726716507,-0.991185272638496,-1.05338943948872,0.0894279699331963,-0.24183956516606,0.0352307614204244,0.202252258135384,0.101307278509253,0.620977962070331,0.695621457563563,0.730931322357598,1.10504289927783,0.215901683622853,-0.00565692619460904,-0.306192131904523,0.253610237838041,-0.828074564257758,0.9246803334911,-0.380978126523397,0.918894208389811,-0.485646510522222,-0.423903112706341,-0.615116931420804,-0.741897644441299,-0.624454367456738,0.410581444305593,2.81819916500723,-0.474579658622879,-1.3721367004408,-0.859200273574713,0.0588023352488671,0.346193995750237,0.742626713254401,0.145027228774086,-0.10350810041849,0.143871557836902,0.0474544532946233,-0.0157074810496271,-0.228586917023136,0.0302782758475657,0.524550744936501,1.59778424427303,2.13687918650704,1.37363240609159,-0.52758468329813,0.647161397726543,1.26929774811261,0.151750912927733,-0.417430539438813,-0.479561061432168,0.563347440252968,-0.303548231155795,-0.088323456231872,-0.0597352708748282,-0.620860828509831,-0.0906621030738013,0.640414518716358,1.15886973437492,1.50585014306021,0.688995158643287,-1.04336687579856,-0.625885427552417,-0.0764487835433237,1.80251832835267,0.811759885649564,0.159514994153582,0.425981579671539,0.769688530862117,0.847939424989462,1.66883167674935,-1.08696201108919,0.595950972530166,0.609173398559325,1.46816681167452,-0.407274043849033,-0.786459331793832,-0.966839090471446,-1.0135650166762,0.240368885325771,0.230788012907862,-0.854702232584748,1.77102369341011,-0.633406814370628,-0.889931757296251,1.73575252207087,-0.781542338986502,-0.0463737245625522,-0.354031929116946,-1.03144972846323,-0.333590328243159,0.398108317187052,-0.412786352073072,-0.536962346406732,-1.30657505510657,1.03136186941513,-1.08348515675808,0.849150107126136,-0.369362708034553,-0.630406877031412,-0.132241893545931,-0.308124434024711,-0.156645651824307,0.505934073009374,1.06133799413212,0.918169018973593,-0.474716410840914,-0.220067637700646,-0.240507704976076,-0.523136356384113,1.7576042836071,-0.399288329081052,-0.299744143649421,0.0447928935519605,1.08754211328474,0.384373011760251,0.703781905274956,0.278755029500203,0.848289847413939,-0.911657865311818,-0.936077512445784,0.623890260747405,0.975198029958306,0.260126390731609,0.23785779242195,0.0789212611615339,0.105836420503312,1.19510858208039,1.7401772160906,-0.215618423682141,0.00816787375683258,-1.04028416493232,0.911469187247288,0.373659070557505,2.15157876271388,0.823394675646678,-0.29316757465206,0.201929486076401,0.638255684571342,-0.818659241052072,-0.014225685841148,-0.344151592517019,-0.414770978953884,0.604166031736175,-0.625319112206153,-0.544279312362766,-0.507246629935635,-0.161599619409251,-0.118789378972233,0.11341021679394,1.17217323462401,-0.788586055369961,1.41913033074751,1.41422955828649,0.896951643427081,0.0634874196693082,0.841029600638081,-0.0927673824205853,-0.387215579780079,-0.222741617343285,0.578312317236751,0.58774593579328,0.495720335878162,0.604713628779515,1.32378987095887,0.518469552528331,-0.51043617880548,-0.0212676309774827,1.27485916850068,0.584413474746348,0.375536495376413,0.228713003496138,-0.151465193735238,0.95253982380867,0.292462070801682,-0.317577175244038,1.00704497700567,1.00492961833205,0.426837655088896,0.184901114460325,0.128107156360277,0.168016429346678,0.977293110260121,0.671742441962585,0.4256423764688,0.833809250761008,0.833963799254424,0.803434679251742,-1.25667527052652,-0.40903481987602,0.231853050909295,-0.111903949556441,1.57511192164866,-0.247683703440867,0.756968104024101,0.556952647795323,-0.741912224637305,-0.240043640664714,1.37733940039136,0.893311558571116,0.251450575747912,0.461347302279978,-0.177745192009402,0.684204076795098,0.909096572982966,-0.694085107363181,-0.679063614526725,-0.326993732309375,-0.664897963780454,0.939426821097718,0.92750771948362,-1.01583872359646,0.257988076643284,-0.559492763386219,1.22204493378915,1.11985740714795,-0.340974352215706,0.0623539484774547,1.87381713320029,0.980142103986321,1.50494019003992,-0.092976892194702,-0.250218545471617,0.644688591422278,0.668305222064016,-0.781107375132624,0.369146222207689,-0.218901669242676,0.384781183899902,0.300013052776836,-0.904844565332605,1.37414668288832,0.425280803561108,0.141157844896045,1.03926108218309,1.04842368030775,-0.02372963517595,0.033049087880827,0.473322875889297,0.913194667565672,0.703784023025937,-0.266871152502126,-0.101970816128579,0.150417717132911,0.20971493525337,0.453235148625424,0.526283777995713,0.00850899981469556,0.759611565038446,1.47395189646911,0.114426715630693,1.64280256107251,1.29916529355732,1.35840253786279,1.44438080907438,2.85387450057457
