"","GBS_RS00005","GBS_RS00045","GBS_RS00050","GBS_RS00060","GBS_RS00280","GBS_RS00420","GBS_RS00675","GBS_RS00760","GBS_RS00765","GBS_RS00940","GBS_RS01070","GBS_RS01145","GBS_RS01150","GBS_RS01155","GBS_RS01295","GBS_RS01390","GBS_RS01465","GBS_RS01610","GBS_RS01640","GBS_RS01645","GBS_RS01740","GBS_RS01770","GBS_RS01945","GBS_RS02120","GBS_RS02145","GBS_RS02200","GBS_RS02585","GBS_RS02755","GBS_RS03025","GBS_RS03035","GBS_RS03245","GBS_RS03255","GBS_RS03290","GBS_RS03345","GBS_RS03360","GBS_RS11210","GBS_RS11230","GBS_RS03555","GBS_RS03745","GBS_RS04155","GBS_RS04275","GBS_RS04280","GBS_RS04390","GBS_RS04395","GBS_RS04570","GBS_RS04590","GBS_RS04615","GBS_RS04640","GBS_RS04645","GBS_RS04725","GBS_RS04735","GBS_RS04850","GBS_RS04870","GBS_RS04905","GBS_RS05220","GBS_RS05490","GBS_RS05550","GBS_RS05555","GBS_RS05650","GBS_RS06195","GBS_RS06230","GBS_RS06240","GBS_RS06315","GBS_RS06330","GBS_RS06445","GBS_RS06525","GBS_RS06685","GBS_RS06840","GBS_RS06860","GBS_RS06930","GBS_RS06990","GBS_RS07295","GBS_RS07300","GBS_RS07435","GBS_RS07600","GBS_RS07605","GBS_RS07720","GBS_RS07735","GBS_RS07740","GBS_RS07865","GBS_RS07900","GBS_RS08030","GBS_RS08035","GBS_RS08080","GBS_RS08310","GBS_RS08325","GBS_RS08345","GBS_RS08455","GBS_RS08465","GBS_RS08525","GBS_RS08670","GBS_RS08675","GBS_RS08760","GBS_RS08775","GBS_RS08970","GBS_RS08975","GBS_RS09010","GBS_RS09025","GBS_RS09190","GBS_RS09200","GBS_RS09210","GBS_RS09215","GBS_RS09220","GBS_RS09230","GBS_RS09480","GBS_RS09680","GBS_RS09710","GBS_RS09715","GBS_RS09820","GBS_RS09925","GBS_RS11485","GBS_RS10255","GBS_RS10290","GBS_RS10330","GBS_RS10495","GBS_RS10675","GBS_RS10685","GBS_RS10765","GBS_RS10805","GBS_RS10865","GBS_RS10870","GBS_RS10955","GBS_RS10960","GBS_RS10965","GBS_RS10970","GBS_RS11070"
"STAGA_Li_2 (GE) - TPM",1.61897802116272,1.60761922787989,2.19028593546779,1.87379078086367,0.703262374123179,1.06071495739537,1.77923221242918,2.07873372238003,1.44562041567434,0.533793523778005,0.460221673095026,1.36076513240912,1.8110441009814,1.54755167688667,1.8638563475476,1.01905421823666,2.76034497856575,3.18359229753933,1.58328154791716,1.22386616910186,1.35804693235475,1.06742030977163,-0.854342955750786,0.976549111879395,2.27637078025901,1.30295786657389,2.25857019771759,0.867226638930152,2.08691674078147,0.450858113304845,2.38967206623272,2.02850239466109,2.0473970903924,-1.08892221351663,1.61362560930726,0.379403382203653,2.17515593101083,-1.24316999014745,2.30068780172671,2.78742992884803,0.681276919330252,1.38212653211203,1.7683209207363,1.83281565222141,-0.448737266665339,1.55918857176839,1.92381893681022,2.36121208631362,-1.44308142004001,2.97516637386043,1.30496689020904,1.62407721587938,0.743132185389474,2.11035296419914,1.88047436689757,1.08884991210302,2.12894617969567,2.24430240751997,2.40792316469176,1.66793445220808,0.946685733476806,1.69804493556083,2.20617323198377,2.6489542082249,1.45415779676927,1.1178763640509,1.99682899050553,1.60617067006333,1.07601180326434,1.20670993241304,1.70046030944243,2.32510710746551,2.16921785136162,1.49144181503255,0.503517050258127,0.784369482209228,1.48078217350649,-1.42408401467951,-1.32354088555885,2.26888152473317,1.43722531215154,1.40038811590971,1.53031414378621,-0.149799194470812,1.84753043823392,2.29314689575933,1.2407536034261,2.76334652377917,2.32313683961206,1.64913378925731,1.33978829676815,2.29210759455955,1.23430163582452,1.54692750754046,0.169053300534894,0.982672983429322,0.558303903198136,1.24299968956065,1.30093057857869,0.332243752325199,1.43419345602834,1.44241878699948,1.05076063805818,2.06825894519775,2.55776131623637,1.86195509038999,1.97916409673014,1.88390507005019,0.870476839457638,1.89457230870669,1.31954276778029,1.54845892520667,1.09782869013369,0.954788275996302,2.03585962871007,0.637788418708344,0.798834083688321,1.329110289419,1.66246076691629,1.55985187885673,0.702196594246383,1.90755470433185,1.11221050433358,0.758185359307933,1.10629329034528,1.5156403837383
"STAGA_Li_3 (GE) - TPM",1.78513349670843,1.92509943522023,1.70486870035156,1.79771839028954,2.28152702255206,-0.367066635631508,1.82246882099386,2.10892169569755,1.63270167653723,0.774168399761702,0.661502838815112,2.18111584904533,2.23533831686757,1.78696472790481,1.96723593931539,1.50157795318824,2.1173761890098,2.1895011857647,0.86132337504145,1.40221463346979,0.873139911897519,1.41917664452554,-1.076704084762,1.20324185649734,1.28229320444031,0.74908820539174,1.65269426281319,0.993326277942959,1.69823187205151,0.651184457190909,2.08951897553326,1.50512797529438,2.00016975370259,-0.441884680683861,0.476182613635114,-0.804607550745092,1.70971340618595,-1.31055807304298,2.10591404290562,1.75668167248411,0.821163194396266,1.30990882008218,1.39995831686029,1.27109540331634,-0.330895955875493,1.74092739899792,1.65008753410048,1.23842498299884,-1.73985374029052,2.35597849268173,1.48334308575694,1.13082596561801,0.72313841078028,1.89290888745125,1.14373642839501,0.471823370126402,1.58773585286691,1.13372515839997,1.96352464706157,1.50098194017997,1.17984506597578,0.975486030385591,1.977818801208,1.68635914135312,1.4381265306552,1.00443515536978,1.71902290929489,1.44131199032324,0.91632288732437,1.38369066032046,0.762379118853805,2.26078841211381,2.19850358057223,0.908684370126066,-0.0790090100760612,1.67681430144802,1.60043955331284,-1.76158132836991,-1.8337175336596,1.61312575189948,1.31685086876452,0.942658945691946,1.48660658136033,0.313764128567343,1.09156111701668,2.48088217279865,1.29777682436384,2.33957881183796,0.891651554227831,1.64297258579481,1.32071083462017,1.79081019401592,1.52477193485373,1.49012979213363,0.346133342600448,1.58251567273522,0.44873331503345,0.469945154684647,1.21599037825984,1.56446784927482,1.50716024978332,1.43272869343625,1.697342904788,1.7265754596346,1.80884312913119,0.98784650755427,1.60903989424041,2.0113242585873,1.22315811889561,1.71094462755067,1.55475810815112,2.24473293856114,1.63688164557217,1.47237567961141,1.22231074454408,1.29522950847486,0.559757651678096,1.15623121518523,0.610356162459765,1.29665369585263,0.573601432568261,1.50299551787634,1.24315995909387,1.04706031020659,0.660795171964321,1.20953998803286
"STAGA_Mig_1 (GE) - TPM",-0.40933904449015,-1.39125538047985,-1.70016627988562,-1.43331409322265,-0.386789657356362,-0.330011033618951,-0.709738990145456,-0.928143363900861,-1.28070430505249,-0.783073290833833,-0.672950687428107,-1.39571064094124,-1.24445392024531,-0.889218588510443,-0.0506069669374374,-0.352613996364449,-0.295376056525205,0.270912917315035,-0.92593796143954,-0.879515645286001,-0.801262432856298,-0.513988310743966,1.36471644101712,-0.536612289859551,-1.24299020977787,-1.11741099756238,-0.561610667950092,1.11490985901283,-0.8057604502308,-0.478637779762966,-0.327160439721933,-1.19823172073736,-0.708338088067355,1.56451246433905,-0.500391615695762,-0.698493700752878,-0.594434361179459,0.698029473278231,-0.277636884966729,-1.08684957650336,-0.864621737689485,-1.30568964916773,-0.883319918200803,-1.03966473408288,-0.0886038964428241,-1.31647029256556,-1.0116920980694,-0.32319855511768,0.922611900693542,-0.870585872403197,0.21116286250269,-1.36624448830455,-0.88227448614066,-0.905366620849635,-0.74521076753904,-0.230083214348529,-1.59824104649674,-1.34532584897571,-0.507579870237764,-0.729005508857949,-1.19419245345186,-1.37506309917348,-1.09004380265816,-0.509988449974123,-0.525836641365677,-0.838185731978476,-1.84439271235785,-0.617685299884184,-0.135987928700644,-0.0252259171746971,0.89994982050996,-0.797813460934734,-0.935268996590759,-1.17381596461165,-0.693178779735869,-0.316444108499433,-1.00299177765446,0.0543691239244654,0.25606631858273,-0.632975543813338,-1.40318906627843,-0.95654455550639,-0.699542022447788,-0.16020110115029,-0.952943634873903,-0.989312426456427,0.553760655879423,-0.4174936630764,-1.71556465785418,-0.602651998820719,-0.925333700281066,0.0626281589531906,-0.628241217563037,-1.00608138025911,-0.165926547411484,-0.593880237364469,-0.928087713798125,-0.0574322248833689,-1.39616546829505,-1.08593287176191,-0.85018201931305,-1.08678145763102,-0.444013619411629,-1.70079549234294,-0.670953833821073,-0.396995286172072,-1.03304465974511,-1.41688956301126,-0.763265575026264,-1.36836197120893,-0.883542788087872,-1.17861547212106,-0.826438543924832,-0.894531002375846,-0.455705827550395,-0.415410699201282,-1.12428890703828,0.447724660634213,-0.181351383199668,-0.754144397149288,-0.820320218538597,-1.14702194515863,-0.869165288405965,-0.425371124494281,-0.800031848318883,0.112677258130532
"STAGA_Mig_2 (GE) - TPM",-0.683330840464028,-0.935681013311862,-1.4910970788121,-1.35409126087446,-0.366532094085431,0.101978248755794,-0.845148613284618,-0.965314164090296,-1.21736235375611,-0.778037358711643,-0.901596928578133,-0.998872563853551,-1.18636893284474,-1.38127688245917,-0.227116908363853,-0.551596424790487,0.187062657368146,-0.450974740897457,-1.25873057012355,-1.27060636076376,-0.888728959071348,-0.317728590325859,-0.398647546911468,-1.40010218815057,-0.902796451756434,-0.607256349564375,-0.840202394834617,1.4720822807463,-0.848971351914486,-0.109248273653422,-0.684541252449288,-1.4114023796545,-0.524446334512951,1.39998429457817,-0.766104306015196,-1.22211931699822,-0.417638423373829,0.0915317662872422,-0.485136015796869,-0.816936082001918,-0.73814142393272,-1.42546518387965,0.0212163963615358,-0.942682117388837,-0.681649220454816,-1.49039527188573,-0.828647995886683,-0.340609120166779,1.1088661928386,-0.808837125285504,-0.0195895768272346,-0.657333560266656,-0.622237240472846,-0.739118628844592,-1.28077264480038,-0.382792197991308,-1.63259258252705,-1.61021162051519,-1.02300491579779,-0.684652813404828,-0.932804709387414,-1.59322117183133,-1.16604640727217,-1.55736818135004,-0.755887068695395,-1.17690506480268,-1.36017840812062,-0.577948184223102,-0.234147313264333,0.139871529861589,-0.182882912080251,-0.576945444153331,-0.554487629848664,-0.832014564633678,-0.395690082624398,-0.647510471083659,-0.750538509062408,-0.111971245434811,-0.239066337258814,-0.719847788294247,-1.48967157264249,-0.937096996829194,-0.757508263279006,-0.375686497284521,-0.775214451425604,-0.99345878532141,0.12456028328042,-0.633559983628278,-1.54350804037262,-0.31009001792216,-0.876074698199594,-0.14181825963447,-0.0754954072175455,-0.980215790894394,0.433186212358737,-0.389093274811355,-0.650473303544742,-0.510137475636216,-1.4153542034444,-0.852913075525747,-0.805416573915699,-1.04532725231609,-0.827490839184968,-1.39046450368443,0.0378212361830561,-1.08456810570216,-1.11947089360132,-1.39600122321518,-0.725380605613888,-1.40223488191967,0.432432708659707,-1.45087875171048,-1.02648432302032,-1.12001131601111,-0.428569946265389,-0.5748100047597,-0.927113272854837,0.621825658666199,-0.304715484648363,-0.93909004645154,-0.888997295448107,-1.14333383232197,-1.02124923673116,-0.490549275725006,-0.905444427852287,-0.138810475051456
"STAGA_Mig_3 (GE) - TPM",-0.466409930941985,-1.57276510235364,-1.35165919526557,-1.41889858037403,-0.54767893754628,-0.246542965340829,-0.747728101838973,-0.495990607781851,-1.12749754290765,-1.09523034826155,-1.03624701085288,-0.794861737355214,-1.13380670004395,-1.43250834423194,0.0632130906267336,-0.725023220411491,-0.112483004224664,-0.0688203449155811,-1.03432357805437,-1.19076051859441,-0.640729573843848,-0.325812105644865,0.172168989937644,-0.852312417639751,-1.07035338425833,-1.1587878854188,-0.653273607557028,0.0809814897441739,-0.939312332477284,-0.970482439309195,-0.584355209459622,-1.33742384410603,-0.657749400466973,1.46616700018526,-0.575054308099734,-0.615271437052804,-0.588279612150834,1.79674701317334,-0.645162636780563,-0.997158184319226,-0.947877334542577,-1.5874501525704,-0.725509381568461,-0.562973281827945,0.256393931443714,-1.20277698090068,-0.904548796080658,-0.0687877263240784,0.844866212122843,-0.775710428832777,-0.00190587796138471,-0.619583443165671,-0.745013701471302,-0.618628290113532,-0.904968737456329,-0.87578041659433,-1.4776080930696,-1.79134479785088,-0.654985411822932,-0.317311658863961,-0.830789727513819,-0.978342654960218,-0.794685895989812,-0.469189448530033,-0.510368491055623,-0.521515390921057,-1.5471457844081,-0.495292655576597,-0.211664185458421,0.242139157068855,0.390695236426409,-0.587181079463869,-0.650471491709001,-1.28065561693392,-0.446408117754279,-0.554511728231499,-0.714841500178486,0.311719265731061,-0.0367523376070428,-0.821808229871986,-1.4634575530049,-0.910890594363934,-0.72947429472598,-0.170325488184995,-0.317805953089707,-0.784576830057643,0.272453628895018,-1.00179835604856,-1.04163247101393,-0.636714873684299,-0.97854353518579,-0.677571673883549,-0.322570637965845,-1.34846425037458,0.227895355599593,-0.546377312473622,-0.743653449448184,0.280952611197254,-1.26883460687231,-1.2749651178553,-0.887105092573572,-0.740583465492146,-0.885767947433938,-1.40705492986639,0.578833534086799,-0.664653974129078,-0.963328373475968,-1.46015563495598,-0.459416912937448,-1.32125098247145,0.0273769837612957,-1.4590333944389,-1.27303826523485,-1.54657858701405,-0.256974651580464,-0.815801863680825,-0.813158308624527,0.618082815209022,-0.19836259732579,-0.849772110597459,-0.796996290203428,-0.827744842676655,-0.895514451726642,-1.05525087114193,-0.678868110081255,-0.102838948195603
"STAGA_Nd_1 (GE) - TPM",-0.775305825496979,-1.44184324448401,-1.62956473270655,-1.14193408004893,-2.37792770217187,-0.98223138755964,-0.831998432610446,-1.51248082202748,-1.88273377277396,-1.06149820688423,-0.693637679525434,-1.48338850929255,-1.60104787975042,-1.60629303262292,-1.10411688264145,-0.215029604438165,-1.40308754742439,-0.732073727670253,0.954943647682034,0.0301943241828348,-1.17596169910976,-1.42832715422881,-1.12994986716618,-0.505853979085828,-1.41088776784905,-0.843926817929177,-0.426587275674666,-1.47996654290048,-0.76842637904015,-1.38371704348284,-1.29509451348151,-1.04886784592064,-1.54064639323462,-0.868530045521216,-0.879716874453949,1.45389149820007,-0.386378331927442,0.932265156860078,-0.519550295281152,-1.36745753287397,-1.28563367307638,-0.969147004394511,-1.72014610063795,-1.33948878422347,1.33606355723438,-1.16578275392575,-1.69203533414845,-1.42810697821973,-1.37836736935646,-0.523619670105269,-1.15011413914092,-1.77934008748509,-1.6348722277297,-1.61805611366598,0.38511858077888,-1.69328893146474,-1.46140662420573,-1.24268835228878,-0.228535745640173,-2.05538993889925,-1.3454730432638,-0.249596526595071,-1.38698183585257,-1.26770370767974,-1.55204161509693,-0.181843906126974,-1.8579860317645,-1.38079021742427,-1.48255257092528,-2.09760129018314,-0.205083497904814,-1.7793023957083,-1.59426860118545,-1.6810363911171,-1.50512235535222,-0.978019123078661,-1.42105106710527,1.81195951049927,0.598380206265467,0.474543744341547,-0.117240077754539,-0.531152414646965,-1.15520040516261,-0.272695645281441,-0.935799154572204,-0.854222048250377,-0.743526209875661,-0.88739000899569,-0.879238107982656,-1.58975413906271,-1.08763339815964,0.165956005913799,-1.44240950270247,-1.49934569030634,-0.674014823139845,-0.878399504845339,-1.29707015649706,-1.3309100203676,-1.48377495315523,-0.63956033149593,-2.00287432725075,-1.09738268648474,-1.35726077094986,-1.62910610773737,-1.76411667174188,-0.678251940802944,-1.64833950788974,-1.55997602661091,-0.962977558343624,-1.24833026747936,-1.75827452040068,-0.0666646606324897,-0.601281144222256,-0.492627806135453,-2.16148356324713,-1.78928636740097,-1.46194237969597,-1.30599381608926,0.3750406957928,-0.625093920286098,-0.332075010440085,-1.91684486490293,-1.5480674478053,-1.58270615717224,-1.63390428515842,-0.931348575333375
"STAGA_Nd_2 (GE) - TPM",-0.575007868811475,-1.49221155506929,-1.65465754818115,-1.36300284882689,-2.22828797280163,-1.28927117976785,-0.601306609216379,-1.56776031548997,-1.90082575533906,-1.08104551399304,-0.795965095064683,-1.71293039168499,-1.51473849435988,-1.37453248674624,-1.26667446505377,0.104334262887069,-1.41983241468025,-1.16152142633518,0.474013088035268,-0.299456389301959,-1.20677614534245,-1.3705585391118,-1.0719477301076,-0.541233750224994,-1.39482409873401,-0.617839715405622,-0.332720245667907,-0.800027195031811,-0.732676373321248,-1.54590411414542,-1.24776431524487,-0.999339402034252,-1.48050267992794,-0.811647384815069,-1.03465010288634,0.855026942354955,-0.559826379539597,0.256355954459449,-0.695785322741473,-1.41512071194354,-1.16810501689409,-1.10745555221686,-1.57403362696706,-1.44567741104287,0.475275214216743,-1.18471878056602,-1.77239796533432,-1.58664252144665,-0.848344295612567,-0.615946631860382,-1.17886252676267,-1.73485196330549,-1.66965588690248,-1.67634182890969,0.349455310318455,-1.70221809400829,-1.69401521504245,-1.31961813781137,-0.413890318004456,-2.09024311106123,-1.36743979367043,-0.762660235101008,-1.50082090765895,-1.71533307081684,-1.44406969667391,0.122597372311839,-1.86908455424964,-1.48348888982782,-1.61082273742997,-2.0911697169253,-0.401190796317831,-1.77272302501953,-1.56760603678792,-1.59926292373977,-1.39773479534125,-0.822575786681666,-1.33462219135885,1.21826022279925,0.296447213611454,0.312178540593263,-0.417193520921594,-0.591325774716588,-1.10874237540879,-0.25434696416259,-1.0889544955638,-0.791866863456856,-0.805378007960959,-1.11690805797318,-1.19679961688881,-1.66821289256429,-1.09763090376408,-0.427678358357764,-1.37489964373119,-1.67664260232789,-0.895913152178549,-0.841444164294183,-1.31462016988877,-1.553372169954,-1.53512424559602,-0.599970148961982,-1.98164055896711,-1.19518382339975,-1.41132240910799,-1.79812611970106,-1.7572914863335,-0.967511411309057,-1.67557937050181,-1.54825645573112,-0.926423025294071,-1.27177728466203,-1.80358083205566,0.130260571914609,-0.727653303198678,-0.484971410617858,-2.16084671871458,-1.59821265763413,-1.59254773906991,-1.38840429949279,0.571019895424803,-0.571553187156361,-0.587676170570136,-1.96669429231345,-1.55876193704509,-1.46782796709565,-1.74621876192734,-0.895439947139518
"STAGA_Nd_3 (GE) - TPM",-0.476545830832634,-1.57434792124154,-1.7215638288455,-1.18014116219555,-2.15456142386838,-1.00362668523333,-0.945450664743137,-1.51963123768546,-1.89743176458243,-0.850631748913695,-0.626221247786751,-1.63843497028126,-1.5492606550005,-1.36252507204479,-1.10658160118249,0.0533545677183787,-1.31668657890243,-0.918001942633712,0.444299680710184,0.295651300756517,-1.12241091246252,-1.60521396314505,-0.383742491499538,-0.434869969151881,-1.43355429271226,-0.638740298268554,-0.140249561293012,-0.350949035379999,-0.76587753583068,-0.811358080352426,-0.998645580485793,-1.10555270828894,-1.4418563446259,-0.157122638839358,-0.589758580191099,0.849696845234824,-0.527845737772215,0.795456822045327,-0.735426099970215,-1.33929742894182,-0.832142535645706,-0.938331377334117,-1.46169228576503,-1.53245216561503,1.62184472055358,-1.20731505781102,-1.64141704534198,-1.32955191055053,-1.20203194467699,-0.58160770308617,-1.05572062091464,-1.40096272596373,-1.45969833522079,-1.61957692507837,0.133743267794118,-1.6539341204536,-0.839652715988494,-1.06308295185581,-0.0904329303611184,-1.95705580961791,-1.30764286603939,-0.561487771913742,-1.35062876071998,-1.36276354357624,-1.44184513616547,-0.319688953811466,-1.91353658619591,-1.35606262238848,-1.45086884056766,-1.94655316327368,0.240961641659382,-1.7676290583212,-1.61849360793307,-1.46677427263833,-1.28998251321305,-1.21258167714792,-1.36011742622888,1.28613006748903,0.786065525777863,0.413462642229429,-0.307525986121714,-0.673411749812097,-1.07450958253511,-0.171420701771802,-1.22364397505913,-0.8898393892296,-0.794787723592422,-0.646349298055168,-1.03441208975786,-1.62575036218499,-1.03559932696017,-0.305856668674572,-1.34961590821048,-1.39877453073184,-0.735367938339942,-0.801457517645392,-1.30126495491293,-0.554592945306915,-1.1553440320418,-0.889465081592613,-1.84385234866803,-1.4496932556853,-1.36227689757931,-1.71758411267594,-1.9269698245394,-0.927840948666063,-1.54798813277339,-1.53635996992872,-0.637632223596194,-1.23939607043936,-1.8753552753759,0.107023766045992,-1.23438346032926,0.107131329714804,-2.02904962835337,-1.53346989824033,-1.26028235499858,-1.29471858432875,0.249688730481051,-0.464488878683823,-0.191715528545253,-1.83685792768037,-1.51173823144052,-1.55100481674524,-1.49768407332306,-0.645347858318337
"STAGA_Ns_1 (GE) - TPM",1.23533036342438,0.642342686901115,0.148887023809665,0.56748020133675,0.272225441938274,1.11895952046674,1.05146234952676,0.937741782979741,0.139074833168645,1.06316180485442,0.739353930355069,0.229463665349668,0.621079279478834,0.189535828042551,1.20182822249955,0.744123548779467,0.239013146583124,0.673662284558957,-0.0578286064469332,0.821029943422824,1.84252870196712,0.95466413773134,-0.537965027911866,0.327045868850531,0.72191012902287,1.15005840683147,1.51649805180157,0.502686190666545,1.01286350281058,0.321708876883751,0.449451759573051,0.976092742827765,1.13379331237801,0.2533448981733,0.908151708864061,-1.32978078329054,1.1878180680718,-0.401688365506807,0.9750621526448,0.650291311796667,1.37231705401586,-0.10191202827427,0.180343377064729,0.610236456765044,-1.32713204271386,1.65326512244504,0.759693773935519,1.40197739074048,0.0127783217643087,0.787431036845853,0.84865214543334,0.923673426318469,0.982070821299409,0.855289257030057,0.308307638412535,0.44346937340814,0.207651802232542,0.111122711299356,-0.285986317323052,1.01460341830833,1.31550753897753,0.366238958701576,1.15506005351911,0.413826785155214,0.769287978701763,0.526468241814661,0.627077180218502,1.07445216758547,0.258829466104127,0.460191636556878,0.407263148817419,0.09774680182987,-0.00324404772627435,0.675648980502925,1.07521390338198,0.665404613526613,0.682848052659446,-0.375183910429636,-0.49520016944723,-0.367130399278906,-0.0977671571979869,-0.278774106362171,1.01885428799385,0.730280747106603,0.578735578387285,0.250758399846493,0.502616648952267,1.01322543905394,0.609912534603363,0.887553800535949,1.25846553618295,0.548601984458991,0.750004093847857,0.554316717906123,0.478048416791188,0.809868459984437,1.7148812234951,1.0009374779011,1.34733296180593,0.938039315760267,0.860284829590282,-0.154632556129586,0.60794775832596,0.925108736893102,0.696399954076137,0.396316808911152,0.641698830673283,0.269635147429515,1.04817656459232,0.726220453921679,0.593176185603793,-0.0468450776913763,0.564712202353561,0.690081928423649,0.612951990194466,0.354643933585782,1.64616781456836,1.36854679561089,0.314005254601945,0.422564172566583,0.628461816577566,0.673738449268057,0.594539237747045,1.73481924390801,0.819735620436642,1.17299062748165
"STAGA_Ns_2 (GE) - TPM",2.73749329479041,0.528047275550727,0.204179378200982,0.33570427445768,0.42722173301981,2.7617410523783,1.07500289423994,1.46941772721601,0.139870812975873,2.07410387325094,1.90623714445688,0.84577370723268,0.634541644752398,0.388899027925565,1.05620084293967,0.967826487915078,1.30576481398456,0.519926445583634,1.45367317153758,1.13926113853248,2.13889993810164,1.12400938749204,-0.544538125242928,1.27011423301152,0.540368837661065,2.26419035807697,0.965339163690875,1.21735536632685,2.36949542885194,0.0470588859768766,0.976272918471329,1.17934461196957,1.65575141051051,-0.7840928616139,2.1298304700077,-1.26226053680764,1.69213037799368,-0.0417999325705331,1.69151561896752,0.92566575420975,1.40821722858228,1.1659380930667,1.48048264221431,1.30759049569859,-1.24507690774659,1.49137932715973,1.20592557905793,0.808909602618324,-1.12055651006472,1.49082759768912,1.80047245533057,1.59780967499488,1.76702058763377,1.66368346501477,1.58132176918307,1.33832382698897,1.50141732204043,2.09823625405769,1.05271163721338,1.62847883163694,1.62377819695337,1.3174571879509,0.648910442897109,0.347745580255236,1.25094314436667,1.6576781891357,0.280949851182364,1.96474492816278,2.57963849773417,0.764149264028286,1.94297720768817,0.449521753581576,0.0324747896980798,0.32260770569609,2.8235620432801,1.3174069040691,0.663195996882484,-0.901724565032302,-0.927843291254923,0.560101850544552,1.46941972619844,1.25081125312455,2.32652655718746,0.476457280692353,1.69166767779729,-0.0167620816187058,1.09289395153711,1.18890075578937,1.45212755090798,1.32848286575219,1.36837972782105,0.116270254970934,1.07657647292817,1.78185463451939,1.73424697846171,0.83790808321231,1.99567782076754,1.96449956612222,1.60252687940724,1.05498394774073,1.10692352562047,0.783563880038116,0.880677567930718,0.795311131661077,0.885591723557107,1.0992655200332,0.997139961408594,0.557641808509254,1.84779734350823,0.34766832616829,0.135672291239744,-0.126285361851012,0.0486842521325244,1.34554516564708,1.20322087270824,1.40996479010493,0.931475189470752,1.74210513469616,1.66632807333944,0.346382403922314,0.483820706765243,0.873582752056092,1.39702408820111,1.40692476751719,1.51281241067679,1.29039463098368
"STAGA_Ns_3 (GE) - TPM",1.58854969380252,0.518055424452411,0.550278226715552,0.76424347134063,0.642765580944731,1.20767269381452,1.61521095206641,1.74727828566404,0.0844997491016199,2.27580766252675,1.35752526023822,1.00095733190492,0.565209601574085,0.39943666381298,1.08504185534438,1.25482204361352,1.12875559045149,-0.194465945359828,2.17275788837676,2.28743460623653,1.54996575422604,0.545961306545691,-0.989457388060684,1.53877905577228,0.656183916322221,1.74497921762306,1.2898110525978,1.38935014333663,1.95946615010762,0.152531433719406,0.802232461132944,1.70576326524021,1.8340455747096,-1.12644592314183,2.04083622583487,-1.25540292647315,2.40454023350867,-0.700412544174571,2.14498466317726,0.917832936038774,3.63597216083728,1.43812498732357,0.943649372576034,1.33354050756338,-0.805263942751253,1.64752673495701,1.05409161424965,2.06770752288018,-1.41978323031058,1.5784850647878,1.2910495552912,1.21177820891739,1.32711628126134,1.42235664959732,1.9031747971838,0.925323956879482,0.960946897806394,1.03873211716021,0.857570743654414,1.53588047946781,1.61418144842066,2.02125215038499,1.27339369836197,0.821472607128205,1.27157851472857,2.54127983261239,0.748267085524271,1.50416437700327,1.36848005513545,1.12051378124232,0.719860309441873,0.295129876907209,0.078607790733915,0.589861763532233,2.05670529452752,1.11298777748028,0.425202110100283,-0.441539988293872,-0.616528232900946,1.12161848578659,1.49874499021236,1.315184553914,1.77206083923912,0.956077666709584,1.99922846222038,0.375693586608672,1.27538808837545,1.24880367522274,1.82393410899361,1.28912315911403,1.57471271039941,-0.0363103615311212,0.375585177326046,1.95206009838952,1.64397230363331,0.798342377398104,1.8774513978677,1.05764261599598,1.58139875732935,0.854046807928722,0.940293906545762,1.15232770014779,0.875957485456092,1.25325181062568,0.394047511405494,1.40737667133341,1.03653948253473,0.669718747588821,1.65402496332794,0.37382839187105,0.0600954546102066,1.67396339022662,0.591603969603354,1.01500292492626,0.974916210072505,0.883742211256142,0.872392417772188,1.45807102537673,1.49879057213168,1.74141145155884,2.05189070556365,0.900681659023336,1.28441949448319,1.38231032825059,1.66637174071852,1.35980999188254
