"","ETEC_RS00040","ETEC_RS00050","ETEC_RS00370","ETEC_RS00420","ETEC_RS00535","ETEC_RS00845","ETEC_RS02215","ETEC_RS02670","ETEC_RS02900","ETEC_RS03435","ETEC_RS03635","ETEC_RS03945","ETEC_RS04650","ETEC_RS05040","ETEC_RS05380","ETEC_RS05385","ETEC_RS05630","ETEC_RS06605","ETEC_RS07755","ETEC_RS07795","ETEC_RS09120","ETEC_RS09150","ETEC_RS09245","ETEC_RS09485","ETEC_RS09500","ETEC_RS10270","ETEC_RS10975","ETEC_RS10980","ETEC_RS11090","ETEC_RS11560","ETEC_RS11820","ETEC_RS11925","ETEC_RS12320","ETEC_RS12325","ETEC_RS12590","ETEC_RS12595","ETEC_RS13185","ETEC_RS13200","ETEC_RS13205","ETEC_RS13495","ETEC_RS13980","ETEC_RS14055","ETEC_RS14745","ETEC_RS14925","ETEC_RS15250","ETEC_RS15325","ETEC_RS15630","ETEC_RS15635","ETEC_RS15660","ETEC_RS15665","ETEC_RS16075","ETEC_RS16170","ETEC_RS16440","ETEC_RS16685","ETEC_RS16850","ETEC_RS16945","ETEC_RS16990","ETEC_RS17055","ETEC_RS17210","ETEC_RS17305","ETEC_RS17975","ETEC_RS18120","ETEC_RS18125","ETEC_RS18265","ETEC_RS18410","ETEC_RS18470","ETEC_RS18570","ETEC_RS19065","ETEC_RS19545","ETEC_RS19605","ETEC_RS19815","ETEC_RS20025","ETEC_RS20525","ETEC_RS21155","ETEC_RS21315","ETEC_RS21525","ETEC_RS21565","ETEC_RS21620","ETEC_RS21640","ETEC_RS21895","ETEC_RS21965","ETEC_RS22015","ETEC_RS22115","ETEC_RS22215","ETEC_RS22430","ETEC_RS22505","ETEC_RS22695","ETEC_RS22765","ETEC_RS22940","ETEC_RS22995","ETEC_RS23045","ETEC_RS23770","ETEC_RS23890","ETEC_RS23940","ETEC_RS24135","ETEC_RS24205","ETEC_RS24370","ETEC_RS24375","ETEC_RS24790","ETEC_RS25290","ETEC_RS25295","ETEC_RS25420","ETEC_RS25510","ETEC_RS25900","ETEC_RS26320","ETEC_RS26585"
"ETEC_Li_2 (GE) - TPM",-1.2576263686111,-1.04812043533158,-1.34263304264902,-0.571175747484372,-1.0525341855675,0.309983140176123,-1.04807341972058,1.73580206686875,-0.875963987352714,-0.455712569811184,-1.02678390425608,-0.897576916505544,-1.15906780275485,-1.26484580326869,-1.16205156735916,-1.10169295538392,-0.0653431699072484,-0.811730873423171,-0.379002933205976,-0.811618651040615,-0.630551976246898,-0.389537642270271,-1.42512942753258,-1.19384245324548,-1.03120302194654,-0.454637740551666,-0.37690094034312,-0.861862058086783,-0.74098021262332,0.463454766826109,0.820931591319343,-0.828868349393072,-0.989131337836021,-0.996795267081916,-0.928760800903688,-0.568403785209532,-1.20221272205959,0.632681045216589,-0.928887303550928,0.773516202629311,-0.2056765662759,-0.811260378101572,-0.934100964447482,-1.5725250484069,-0.494445772167291,-0.643342771973406,-0.382493306894178,-0.532531625810255,-0.203035258747125,-0.640051252418288,-0.5373625617028,-0.909265282686667,-0.522264816316545,-1.03800335784957,1.37777857112362,-1.07581562877002,0.570809776681226,-0.785246759608843,-0.956763424972138,-0.695112618221924,-0.833847819196898,-1.14698616421211,-0.994307991103764,0.497527384316758,-0.564296642415926,-1.09372716770362,-0.56071330457938,-1.08698846058183,-0.984348826014839,-0.917316162652083,-0.628764208264707,-0.587429498706108,-0.806884595743018,-0.695663368675368,-1.12722747569959,-0.736339562133895,-0.591106744350053,-0.619831035501821,1.9011013311675,-0.747874714645862,-0.834305449939838,-0.281536515848046,-0.604139257786816,-0.712399402742674,-0.805062625876331,-0.662631806955977,-0.829979670246275,-0.753750532602972,-0.0690592168558927,-0.830843144318051,-0.954997539659398,1.2578010750591,-0.838227902915628,-0.302775698765857,0.151354889781134,-0.59254107703753,-0.214842105830442,0.218201542202619,0.0550863026257751,-0.939772072115726,-1.10283237003243,-1.39848834124603,1.4969856702274,0.684411349681945,0.4734556823434,-0.972977902066591
"ETEC_Li_3 (GE) - TPM",-1.09305560360663,-1.25006283542602,-0.960123838123122,-0.992494708103327,-1.14927125267822,-0.632665408314536,-0.642174544176955,0.10867492075617,0.381401848091582,-0.885805395778298,-1.02012566275005,-0.953142711631333,-0.957069828379442,-1.29451660888521,-0.99772166414414,-0.887129441858064,-0.704739870033555,-0.427409360251585,0.0204917222074645,-0.776777868264825,-0.433674193593712,-0.126771832787677,-1.29922891362436,-0.947542211705182,-1.01372957447047,-0.779100716626151,-0.376663514267066,-0.908738943425331,-0.81449762113807,0.909088995775345,0.180887407012947,-0.748667965375814,-0.862191650315144,-1.11257113419837,-0.75515945492528,-0.628350961136074,-1.41155951086807,0.0614018766008793,-0.990822361227164,0.0460148614223839,0.206809827615963,-0.814718968213939,-1.21686541270714,-1.33411230998666,-0.494445772167291,-0.63179188207083,-0.54924485773645,-0.347711681946971,-1.04693300733115,-1.39323154945593,-0.784459527136215,-0.810254390259941,-0.784222119305592,-0.89950599516297,1.26691373447945,-0.682359345235144,-0.59725941678362,-0.918545591955186,-0.635073091247749,-0.332528076926504,-0.227390014392205,-1.36259601820745,-0.953093013056471,-0.419969605042697,-0.663408843593919,-0.951342252353,-1.29490390593577,-0.995635649458285,-0.415646302095299,-0.804153612407399,-1.29037311024606,-0.748974898891795,-0.238721072463756,-0.924223363576889,-1.47411724143624,-0.791720776427236,-0.496219308917752,-0.486876383520286,1.0442280497618,-0.98028460650946,-0.98017537613612,-0.388054508018989,-0.786478592714736,-0.0942593935824921,-0.661375464697777,-0.864602560915081,-0.778532884835175,-0.845859784804794,-0.724319905564265,0.0408412137243902,-0.859270993292704,0.429613820813139,0.694724194186614,-0.523292301334597,-0.53230959547751,-0.741704712659882,-0.394010938900106,0.0467875933308197,-0.781368943615707,-1.03479108335223,-1.11186187048663,-1.57398391610783,1.54782661815404,-0.0571854584706481,0.266407065807945,-0.840258571290036
"ETEC_Mig_1 (GE) - TPM",0.610427325186576,0.168403733721637,1.78901811950181,0.238843267947059,1.62310479507202,-0.286734924248164,-0.246681908628762,0.467532376984291,0.213585194691512,1.36054061070271,-0.164064376440455,1.96351220375923,1.36963014122421,1.68213030590998,1.18872297631568,1.89736705259023,0.474904240654151,1.98633105176912,1.98635691822092,2.37700789124783,1.6351041343404,2.5562754812067,-0.232750859313751,1.31845661274451,2.04724655456582,0.6868167279712,2.07184068125386,2.32816901894161,-0.0505039000061491,-1.58408171768716,-1.49888102604894,1.66037361484703,0.850413136715556,0.793163777349863,2.6184307464292,1.98012209646745,0.883948244650098,1.80224073259724,0.871841367235615,1.65638094952703,1.53695409359791,1.22315615143103,1.48916831830077,1.1964295829579,2.83146196088007,0.97653202109446,0.882756611102315,1.55553639513476,0.905055266209521,0.913466650021521,1.26738169565768,1.41335225811762,1.42193577999697,0.822576358580211,-1.5400148915204,0.228146759945096,-0.520630990741241,1.39298364101739,1.73746793919856,1.11618052412456,0.926341120704438,0.837137715283361,1.24270523823028,1.22195372234951,1.51995615687269,1.86592738935231,0.839819980891008,1.67748444541617,3.86187737943387,2.16551239840524,1.19193032115923,0.528315046759287,1.82941375705094,0.995450342054327,0.867145154912429,1.92178854477599,0.355521787984242,2.40767310677531,-1.10841905528952,0.57820161721754,0.69090455382985,1.19786029409361,1.12975719327777,1.35514807254809,0.8693914897754,1.22377779379049,1.75512997702707,0.232555357097381,0.16431125334293,0.287355749050111,0.842820151841196,-0.688072474613999,1.20691340571021,0.418819177894162,1.25657226664687,2.22476655486304,1.65451283844341,1.52129604894645,0.593008180718343,2.23923330905917,1.47961457216964,-0.633571129809569,-0.99420963504566,0.595732830601589,-0.953893064599503,2.89254233664729
"ETEC_Mig_2 (GE) - TPM",0.584651423574597,0.497368170865129,0.674878745756497,0.591810889378966,0.853274323552374,0.266595540291654,0.0155188179428668,0.862910306437727,1.33602404153438,2.14015592592161,1.35172755414658,1.57689963608343,1.63830436666821,1.08372476189539,1.28016811807221,0.752457174950599,0.675417919308143,0.795176067210749,0.979406302937581,1.3362554082076,1.89468449250923,0.904526823029582,0.116447665123315,0.399627471634863,1.87116063181884,0.407865235279745,1.26971374362361,2.23157164847192,1.10383051384456,-1.58234171855587,-1.62882288452718,1.31569484774044,0.615675959192227,0.625706706491099,1.64400678147894,1.78350326017937,0.786352892115833,0.603071333414031,0.980255354742883,0.854628703063616,0.468755043399805,1.56553001312151,0.734745709335784,1.5012295360332,-0.494445772167291,2.02418573451073,1.04599120181525,1.6624648166905,0.319731067925782,1.16707534839526,1.02616960075253,0.770964917508879,1.48725400967025,0.425302878326747,-1.70071099984044,1.38103900174267,-0.543531901957654,1.40270356546362,2.24050381803188,1.50307400221284,-0.557543850864365,0.748707501688024,1.20199410883385,1.07849511673117,0.635569283923404,1.8375926938926,1.67484089044898,1.85886747191801,-0.348425483802027,0.977425947759529,0.987734603484592,0.242986303174263,2.29723090182161,0.97975393916331,1.05901290270865,1.6295161169605,0.365505065259032,0.758671259973408,-1.02706657354868,0.261501512843041,0.381675165852301,1.01144978936709,0.457633414973749,1.21352146344512,1.09591627507075,1.53588668947308,0.749130863107349,0.0728702535076652,-0.266692713606221,0.0641238416476843,1.31116067693121,-0.662026701812706,2.40688112705845,0.0907574801234368,0.759573164223559,1.66829026578179,1.33531087238107,0.716536985766206,0.374833369916658,1.7864357329385,1.47371026127847,-0.413216687008201,-1.10940868501071,0.175026960420919,-0.931378427642657,1.15405194280248
"ETEC_Mig_3 (GE) - TPM",1.1751694870043,0.361133352910033,0.956195849504308,0.715272847048166,1.47826385944789,2.20928793767916,0.322449723819565,1.44121582330137,2.09015348361853,1.45536817934255,1.59307425368204,1.81172268295114,1.87227340716724,1.04715052311597,1.60989320840088,2.32259026372024,0.613036301273316,-1.01982280244119,2.72862402403381,1.4760571405188,0.488585194717627,0.831166546138769,1.64263569448202,1.27100033741302,1.90274309200349,0.824862668600721,1.9570432157157,1.84096211761738,1.46250148988253,-1.51749838648466,-1.37468927118885,0.218938160322397,1.37245647062985,0.868230924624286,0.596542705144164,1.51463487162044,0.179557189360545,0.590985390235306,1.13225182111454,1.431613908152,-0.220500299323615,1.64278483936912,2.77828935307356,1.22930497985197,-0.494445772167291,0.335573060062175,0.7107418579895,0.914090568415286,-0.110592347646407,1.62984145922389,0.780802680015932,1.02080660093683,1.08013767436705,0.707993453209413,-1.74447763750196,2.24440328442433,-0.981681811054717,1.0805448113031,0.982540012017667,0.327308204728348,0.525598978966013,1.45977020377342,2.24798047332941,1.18536411658109,1.03806948233492,1.93014424912472,-0.608739521739399,2.28670560993333,0.705271716782086,0.12909431307169,-0.318530259732735,0.889695725452341,1.48483304317058,2.50719567304211,1.1226706965081,1.85752010762073,0.695420863037611,2.27348426072945,-1.00117234253988,0.218393671582334,-0.0219477410537698,0.74454037682141,1.7035339909339,1.6799277473967,0.501445288282567,-0.579521748041612,1.88913057423424,0.169305670727038,1.23222745764795,-0.121210489967223,0.0135646671995846,-0.183255513446999,1.65095158864845,0.119887732156151,1.49625410269177,2.27718786817051,0.684926176162765,1.2489922687101,0.704877653235132,0.807293947756767,2.02647847686589,1.36495899786665,-1.12791826426306,1.2954835860655,-1.29879042173676,0.801800006905212
"ETEC_Nd_1 (GE) - TPM",-0.738052275941174,0.710474087129186,0.0404656482943121,0.722500340423897,1.18858714530346,-1.42628285133927,1.05218741075322,0.702229175982563,-0.0528954110319704,-0.548136149010026,0.265315453905766,-1.13386823989234,0.276835146739133,0.0110698981392439,-1.13026932275089,-0.961059686625677,0.923481864857988,-0.724567810845866,-0.704581683945896,-0.0251455262697718,-1.06575143803367,-0.622556749054042,0.559434740108895,1.34682336631869,-0.718490521927777,0.496762911862651,-0.636260872546905,0.782262187673347,-1.07229519040751,0.228137068690244,2.05560636318905,0.764530533739069,-0.796826043095607,-0.73590254653114,0.882031066828613,0.149208395572503,1.77105670255121,-0.0452945628703494,-1.15929334497491,-0.571421606741978,0.11987501459276,0.997215839427473,0.586174472572527,0.196899423724562,1.27001508865653,-1.16612446409268,-0.338148097521543,-0.998933534519538,0.319983057593393,0.307055739612111,-0.844504534634833,-0.943875811037242,-0.240273396165165,-0.683971227841245,0.909271753552197,-0.952295484183824,-0.583487893703874,-0.62649254978125,-1.26343131452778,0.134153906775277,-0.420886723385191,-0.455544437272689,-0.865054473329149,-0.505707290050492,-0.794803843350917,0.366122407855664,1.33361318294815,-0.595572170906482,-1.25251925045433,0.33427255125722,0.842014600845466,-0.660696060551676,-0.321910769475187,-1.70235639065755,0.727959904949626,-0.476201682327277,-0.432130232472933,0.0343958212774747,-1.01473522462162,0.298245226146682,0.209883831341351,-0.359433862803728,-0.173855398046916,-1.40983634527066,-0.229189831435002,0.172498639802192,0.235898009378608,2.14773479546256,0.877191657230922,0.863015603903417,0.556202485696709,-1.46487129680067,-0.203687218094403,0.984416930045245,0.0864709060692855,0.0515328003803321,-0.455541471228645,-1.05622406140739,0.0893007663138087,-1.08400622616213,-0.599042882536448,-0.693887798518999,0.051720717277176,-0.996729667318618,-0.0951217545805653,-1.16050707356969
"ETEC_Nd_2 (GE) - TPM",-0.196399180901674,0.964858200847515,-0.213451176000473,1.01026360466152,0.769350916675949,-0.829520776805467,0.355735777763749,0.274185086171351,-0.693812175710217,-0.400096047639754,-1.58131361499559,-1.19004142835851,0.875051017084715,-0.00167631348323044,-0.908265689508954,-0.804966031033731,1.95410984376691,0.529466644008562,0.500675843602059,0.082123824025167,-1.23602008647427,-0.975867571066443,1.28447163333472,1.3119451747673,-0.557383753625926,0.0443856579100598,-0.494104491664396,1.01058679180761,-0.878443841069181,0.628718120517357,1.47126069063992,0.946049126386383,-0.741188112865834,-0.648315890538215,0.447343317719025,0.266417243552154,2.07073556162119,1.05588648199193,-1.06888848919175,-0.631489983746369,-0.649596361721607,1.28173761637605,0.984794937066615,-0.0173451415747467,-0.494445772167291,-1.18239451188764,-1.2306041018709,-1.08183459863144,0.629538580649447,1.4443105729808,-0.480390087403326,-0.456745347052168,-0.308491218589346,-0.862290420428159,0.948192835227178,-0.720140246900808,0.336890550357941,-0.459372736079533,-1.26137963470025,0.527873841297254,-0.819529775644975,1.21088859025403,-0.70759881633938,-0.417005787425469,-0.772188979372429,1.36830075701912,1.90014165867604,-0.702374514367832,-1.00412927710629,0.657798200146271,1.14615683131702,-0.721591906767068,1.3393096528618,-1.19893394983628,0.780712283652923,-0.734223016682846,-0.270770637713658,-0.27704285722839,-0.53717196388096,0.166770586458621,0.246542873093463,-0.788603373733896,-0.300518746896326,0.560622297152757,0.159175913816936,-0.0284357456145286,1.4328281063276,1.45023677671204,-0.825494094784644,1.22828547692149,0.944210081056673,-1.39745383231415,0.240951576586584,0.415169606230639,-1.42353249193675,0.215571576305658,-0.417512825995088,-0.979758665649969,-0.6673649470734,-1.1426551580935,-0.294615506362152,-0.616236800734705,0.480939214888984,-0.673547165268528,-0.684267538542726,-1.80135206891028
"ETEC_Nd_3 (GE) - TPM",-0.822046442085641,1.32793663274017,0.392291666002823,0.760092925079457,0.0943132208384893,-0.653845392634094,0.175647007725756,0.294565270240804,0.267252001595765,-0.844312120056094,-0.450424113877269,-1.20330296906446,1.39917042077504,-0.0955912146533486,-0.692634164993539,-0.595598395437754,0.301939804923622,1.66746256575497,-0.632450182173337,-0.524525193925323,-1.62841003073041,-1.0561044352358,0.20113212485375,1.49212274842809,-0.474557065133402,-0.347768067233136,-0.879075474350283,0.307345450906558,-1.10388890620993,1.37093893158302,2.47449452492431,1.21304598120635,-0.374196986894501,-0.302125252818838,-0.177613396016079,-0.109641907756369,0.0588576822810114,-1.73842033107955,-0.936827982336605,-0.864698078289673,-0.217573542139803,0.5687534990746,1.05346760905734,-1.10977936401556,-0.494445772167291,-1.25920828446238,-1.51192558417654,-1.35034250010081,0.0993036856064841,1.88260168124903,-0.841634131799099,-1.1313674321555,-1.01856012323187,-0.549153267491129,0.797054551328413,-1.33606830397196,2.07345734185324,-1.36904304079553,-1.2858291806723,0.0462230373320857,0.89333190873489,0.282590976673894,-0.849561573857645,-0.591842654263612,-0.795334038641548,-0.483571130005117,0.598213017698228,-0.467242975252622,-0.660695253904787,0.176170333221033,0.582881450235191,-0.796480529369988,-0.0490013962195663,-1.41160119807141,-0.186138533454292,-0.823164086090614,-0.104279675680244,-0.275679349110316,-0.748776733849633,-0.138729633529771,-0.561284937816254,-1.15734879941719,-1.01803246793396,-0.984750517617305,-0.248825571073348,-0.216832493722171,-0.200677063561956,0.362611473868104,1.23821149957042,-0.3421292525664,0.100855983469577,-1.48022114559276,-0.569746778850151,-0.214508333318314,-0.656500673720806,-0.509281552999742,3.06112463519903,-1.4576093136579,0.00164210103939391,-1.22973022011131,-0.744352377698242,-0.405245615252501,0.00793147265189265,-0.465053645007428,-0.875884340956748,-1.06585949408107
"ETEC_Ns_1 (GE) - TPM",-1.00262143349565,-0.784118597695304,-1.27133260573612,-1.20647428542602,-1.25706049932963,-0.632624613624419,-1.05598407294174,-1.12269713299297,-1.42753109214731,-1.29153384567129,-1.05659229841945,-0.602460313680897,-0.473121727907902,-1.18222431602697,-1.0352899957502,-0.497963187659053,-0.914751025488347,-0.339117492762277,-1.02399177417857,-1.01683316808762,-0.69745266385585,-0.971407121963893,-1.51730311051971,-0.0421820688874209,-1.57439281304094,-1.2942674346957,-0.88121002994923,-1.28894230780089,-0.491489263347613,1.56066836316965,0.373933630182663,-1.13614819943031,-0.429072630714155,-0.713262871864626,-1.01307798464789,-0.672048119662476,-1.49749959612895,-0.824884746326392,-0.692255773116656,-0.71781502877181,-0.866651616676609,-1.05749706709796,-0.811651977026085,-0.347243938589953,-0.494445772167291,-1.04659356563001,-0.369303293380599,-0.838818195787329,0.247421271235329,-1.44159768851252,-0.908416234753939,-0.336194388727304,-1.46135681968149,-1.00337506143985,-0.0136806463392572,-1.05572181597645,1.10258842627917,-0.991987306760375,-1.07904409036002,-0.676792678838052,0.204244519774382,-0.536486418242046,-1.03464633255147,-0.923666433743491,-0.929703930157087,-0.953378274774987,-1.12936407840595,-0.637939898191752,-1.03320333785393,-1.05436860596806,-0.594770552263438,0.00428096530104321,-1.01795073477246,-0.304620668396046,-0.91910829366533,-1.06219045956137,-0.649048739446474,-0.538922124210663,0.847155898791058,-1.53921945468954,-0.946789940133388,-1.16839053274315,-1.23419410754106,-1.31523677485403,-1.56727282003842,-1.04589476126136,-1.12713395787488,-1.0794509966946,-1.47516743228704,-1.82640241134614,-1.00009513903816,1.1702387393718,-0.773318879516973,-1.28436417679025,-1.15892838929344,-1.29811209734017,-0.436155917067321,-0.448182581529255,-0.701945043456289,-0.951615121597368,-0.928823192781285,-0.777829788949091,0.822194677171043,0.856768699209794,0.0214143484967683,-1.25540609978564
"ETEC_Ns_2 (GE) - TPM",-1.07543728253058,-0.402049648084106,-1.17661968756348,-1.51342276777989,-1.25091066215091,-1.00433264278452,-0.972725237856134,-0.0371370765114091,-0.409539565071224,-0.969262601322341,-1.14108144395981,-0.890667675625599,-0.275399812344334,-1.34690444128638,-1.10379608785386,-0.887568155405015,-0.958666619836747,-1.10569856649733,-0.36318954283842,-1.04484967977566,-1.37072270339519,-1.0985231063576,-1.52807136718484,0.0798312292122475,-1.00411021029486,1.55368055199992,-0.87387817103627,-0.848978287534096,-0.529955979684424,1.27835062766276,0.842564536172967,-0.896552131421434,-0.6446667918734,-0.55968907037171,-1.15378225604384,-0.713283591927187,-1.48798352768602,-0.437356056163094,-0.787344251420778,-0.829595977197519,-1.19599157673792,-1.1371436308155,-1.05883749931815,-0.317441924129701,-0.494445772167291,-0.00840829955793402,-0.448493639085276,-0.875212407418941,-1.63858879935245,-0.931744503604805,-1.03064988762428,0.0671659762800307,-1.468247414157,-1.07705157499878,0.225766762929049,-1.07215648284107,1.80255400366939,-1.15998978086118,-1.15380373287354,-0.88105850972614,-0.169414403029125,-1.20023721269813,-1.0742632045228,-0.687862988331576,-0.942715614645994,-0.936829781736496,-1.14020436130673,-0.821656000976225,-1.06118194523421,-1.04723589807822,-0.704380085934427,-0.077058873245674,-1.08474948581219,-0.169215817018495,-1.15187138317685,-1.10975697152862,-0.664248070085812,-0.725627101155449,1.1562290591384,-1.6619339396291,-0.844275783142577,-0.884556431133333,-0.642408155016508,-1.33849808120781,-1.58836773097757,-0.749602168166434,-1.41690966655802,-1.09404263233781,-0.711100955966383,-2.00080282433204,-0.865586454636523,1.9645944942674,-0.558946539372718,-1.14683129922806,-0.865773891771424,-0.804901523876116,-0.491921249163672,-0.233663221321381,-0.742800016081413,-1.10013375615491,-0.959345294772145,-0.796810061613524,1.37402942356941,2.65339276900339,-0.0926375743550024,-1.28628693818923
"ETEC_Ns_3 (GE) - TPM",-0.936747736979463,-0.221907861791116,-1.12239144895393,-1.11217420762879,-1.32086066678591,-0.715241429800171,-0.929762213771839,0.0813434650670614,-0.845677176247386,-1.13671884599693,-0.740003556555751,-0.591994894866822,-1.28289256006229,-1.3157742474866,-0.923723475952042,-0.663836780634948,-0.758289038846032,-0.103478370904389,-0.775248833785714,-1.11680560309941,-0.98908736250438,-0.990049075552463,-1.58227594441616,0.0651067546418868,-1.1444042762327,-1.14766597580905,-1.06981978036723,-0.971883266045162,-0.168283147072731,1.23501276712394,0.208893844371821,-1.09229331822626,-0.333745342993093,-0.365963560614911,-0.900973983382468,-1.00716360011779,-1.40279785688485,-0.2590315658586,-0.920075027604603,-0.700039312580722,-1.76121318455947,-0.897214012388132,-1.24366243166908,-1.43054961972822,2.25372778969265,-0.769766245085608,-1.01659966538551,-1.02176880520581,-1.39964820649072,-0.876481602330839,-1.12870523500462,-0.782891776780774,-1.28592644297466,-0.97074611407682,0.0166566537213174,-1.61094940564966,-0.310646696684927,-1.11420525642104,-0.712267210075547,-0.761413972336118,-1.14765889634955,-1.10379387737796,-0.94397969490588,-0.712601479101541,-0.88023108025901,-1.0890026544216,-1.15270530758342,-0.88493768531288,-1.05639460794978,-1.39299385086915,-0.498289462100516,-1.16722626649714,-0.448795520650073,0.109038421236052,-0.89187784529519,-0.940711031465427,-0.395702081853914,-0.90333708225682,-0.264405037518109,-1.46851475432105,-1.18010185876615,-1.55854945095445,-0.662863625695065,0.177454856358335,-1.54222673902004,-0.779886777006022,-1.169288535471,-1.13419435843606,-1.2438951536052,-1.63539399375729,-1.09890872063646,0.49624697556366,-1.15388627349303,-1.12951454625209,-0.89351401998837,-1.36278994898968,-0.557178399534788,-0.488427766699006,-0.833955652543568,-1.04166655466207,-0.176092415598347,-0.976670215535138,0.934222558740135,1.45077884176629,-0.468475130544946,-1.36580454295502
"ETEC_Oss_1 (GE) - TPM",-0.0507386887332123,-0.444888994453751,-0.899472498483324,-0.117379726407363,-0.732380070369973,0.964413251650277,-1.43042525532147,-0.888335301663081,-0.0279700354500601,-0.859422548280818,-0.756306702651658,0.192791341278129,-1.3796836094081,-0.837473783237872,-0.146856035525933,-0.158607517852479,-1.20333931298449,-1.32229201730905,-0.668354013911798,-1.00689090155823,-0.756877042728827,0.580774785312749,-0.760388209876962,-1.80864812106425,-0.422254104012534,-0.546439069138395,-0.863698697965517,-1.17881804600362,-0.565140425497298,-0.925398192545977,0.249898137315251,-1.40783054123859,-1.69312729362736,-1.1226125130392,0.00858855267716667,-0.579641868846986,0.973175689125052,-1.25764538209369,0.371711557223563,-0.0462284212051502,-0.407648189711242,-0.368767728953303,0.0704646537015349,-0.986718839459171,-0.494445772167291,-0.725413046441683,1.09391461130161,-0.535944921635536,-1.02476914153396,-1.03263899633924,0.00464721310819339,-0.5946751043294,-0.730840886357236,-0.760866076027,0.808731523175014,-0.21400022914916,-0.870586089178112,-0.780314501717374,-0.179108044766239,-0.827402475958915,-0.920080923713977,-0.363487343856277,-0.444866507914728,-1.5822290425006,-0.771841820886834,-0.397972018302016,-0.142808700254126,-0.956983243867961,-0.189408557695105,-0.716643892865662,0.441286843029679,-0.787556229383708,-0.412710489290019,-0.29813210033467,-0.721766633705233,-1.02209584896275,-1.1454504812318,-0.543252185199164,-0.129362818112293,1.09084753037964,-1.44651916320883,0.394493700350967,-0.206989911714973,-0.354683538762622,-0.268378763191035,0.948969379190415,-0.519234386259909,-0.117340483970522,-0.857482894940202,-0.550646821007096,-1.16675995144234,0.26891168891088,-0.259464385935752,0.884232511302586,0.0610216132046642,-0.842948680161766,-1.28382551405675,-1.52357167551472,-0.927357760334284,0.00414539231554997,-0.618138170299292,-1.24466820062798,-0.32013648377193,-0.814087678745958,-0.334121286217979,-0.110940340317198
"ETEC_Oss_2 (GE) - TPM",-0.178543969457159,-0.000896535723160746,-0.403296733406767,-0.0103731860292586,-0.269138666913792,1.01137491898188,-0.597568785669861,-0.72653750153209,0.0945465238172161,-0.364045164924523,-0.20472911578955,-0.0219432025098617,0.42653845918841,-0.528161285036564,-0.169491795281774,0.224726933080353,-0.706727481693141,-0.67705376444899,-0.0844768080647939,0.162458581338818,0.550056644414385,1.02567845798525,-0.336437543822181,-0.947477375239631,-0.277937249058271,-0.0642740774700616,0.237093241075232,-0.102831015549492,0.162788189417678,-1.02280494429978,0.0679249052112149,0.00800463761560162,-0.526800090964589,-0.806051124887592,-0.0458549709051217,-0.0904797124028689,0.291994929385848,-0.0938420228374848,-0.117616828083193,0.135007636304813,-0.0947786769043764,0.702085611438979,0.832873486482484,0.0261951904563217,0.304015293425302,0.458418981541508,0.994129804714413,-0.13364240486812,-0.239988370929703,0.284160984768849,1.39509735911725,0.0609357516072479,0.59735870390829,-0.795653393945162,0.191349118756074,0.233490250232182,0.718901407564553,-0.148213654313867,-0.0788973356889459,0.167769319847762,0.843848379983977,-0.342205651771169,-0.156691189498108,-0.735731535407694,-0.699899965310602,-0.572751152881589,0.516456487257566,-0.318562344223536,0.968287360912359,-0.404232726008467,0.625518789139573,0.792558753696833,-0.362271147360853,-0.2953884259695,-0.514693908114523,-0.757789248138233,-0.851123083716298,-0.432412821144121,0.389943486592864,0.0432777394404654,-0.472991671260607,0.733562331979578,0.14385680111886,1.78313151609685,1.31515499207758,0.703520048721381,-0.531001348027051,0.653504551614804,1.48927763337241,-0.505755203628246,-0.137448480612994,0.170925044109567,-0.240724300966715,0.671275527012249,-0.572182782474997,-0.427861733993722,-0.339772181480907,-0.907027524100373,-0.982362020751987,0.00470653915694639,-0.00653183954291099,-0.0119233172316261,-0.49879697166702,-0.389483565930582,-0.671138782056791,-0.318816355201879
