"","ETEC_RS00090","ETEC_RS00100","ETEC_RS00695","ETEC_RS01415","ETEC_RS02235","ETEC_RS02380","ETEC_RS02715","ETEC_RS03105","ETEC_RS03490","ETEC_RS03520","ETEC_RS29750","ETEC_RS03775","ETEC_RS04040","ETEC_RS27675","ETEC_RS04610","ETEC_RS05485","ETEC_RS05965","ETEC_RS06210","ETEC_RS06520","ETEC_RS07140","ETEC_RS07365","ETEC_RS07580","ETEC_RS07810","ETEC_RS08225","ETEC_RS08355","ETEC_RS08740","ETEC_RS08915","ETEC_RS09810","ETEC_RS10660","ETEC_RS10755","ETEC_RS10785","ETEC_RS11410","ETEC_RS11675","ETEC_RS11860","ETEC_RS11870","ETEC_RS11890","ETEC_RS13095","ETEC_RS13475","ETEC_RS13520","ETEC_RS13550","ETEC_RS15100","ETEC_RS15110","ETEC_RS15395","ETEC_RS15400","ETEC_RS15405","ETEC_RS15475","ETEC_RS15555","ETEC_RS16350","ETEC_RS16485","ETEC_RS16565","ETEC_RS16580","ETEC_RS17370","ETEC_RS17905","ETEC_RS17920","ETEC_RS17940","ETEC_RS17945","ETEC_RS18040","ETEC_RS18045","ETEC_RS18200","ETEC_RS18530","ETEC_RS19720","ETEC_RS28775","ETEC_RS19935","ETEC_RS20030","ETEC_RS20270","ETEC_RS20275","ETEC_RS20330","ETEC_RS20980","ETEC_RS20995","ETEC_RS21165","ETEC_RS28895","ETEC_RS21595","ETEC_RS21860","ETEC_RS21920","ETEC_RS22230","ETEC_RS22550","ETEC_RS22850","ETEC_RS23150","ETEC_RS24440","ETEC_RS24575","ETEC_RS24650","ETEC_RS24655","ETEC_RS24795","ETEC_RS24810","ETEC_RS25060","ETEC_RS25925","ETEC_RS25955","ETEC_RS26260","ETEC_RS26265","ETEC_RS26310","ETEC_RS29365","ETEC_RS29395","ETEC_RS26430","ETEC_RS26460","ETEC_RS30330","ETEC_RS26555","ETEC_RS30360","ETEC_RS26920"
"ETEC_Li_2 (GE) - TPM",-0.0610885727478416,-0.561414182719172,-0.747623507067713,-0.777896484248003,-0.78550655208352,-0.777402874064586,-0.857146835288216,-0.362417417540915,-0.713663427150582,-0.847006646459856,-0.75316288648324,-1.05902201569343,-0.471781612794649,-0.6444697150386,-0.433161064653888,-0.607608473625013,-0.681845568596056,-1.17598928416471,-0.63060950321991,-0.566236524558957,-1.0185875336099,-0.832203329144448,-1.46640986379008,-0.65705859198466,-0.914786586959572,-0.53963749261127,-0.682699543500724,-0.716920569841063,-0.532750148482671,-0.773928625124381,-0.115069171513564,-0.653836732142706,-0.845710989985587,-0.693728508580104,0.103626933776157,-0.76422773137364,-1.27780997826769,-0.702212196962974,-0.775883246484711,-0.602220487041436,-0.857662576496787,-1.00642084591176,0.549305559220009,-1.07436335575715,-1.03321289334461,-0.350931484278951,-0.676809699865193,-0.325315899390277,-0.345617672071716,-0.79146231622413,-0.614958470193177,-0.420076044153177,-0.668389926787459,-0.730673719864305,-0.677213924990839,-0.778780107411103,-0.733805149907356,-0.596931221072883,-0.0851925795857238,-0.576568203259761,-1.05202372998407,-0.367219252980859,-0.636937280666882,-0.91133240192924,-0.0742789682012665,-0.535029051978562,-0.820383992422237,-1.10667338094504,-0.638990839610975,-0.950721421611475,-0.17341079724449,-0.77906135457354,-0.318065109602057,-0.708479350772388,-0.605057050174243,0.0662554982912474,-0.909816530274277,-1.48243534118994,-0.91809084863025,-1.09044663044528,-0.802876876629826,-0.358674917958624,-0.460567396285761,-0.428545729210944,-0.439087914396501,-0.851351219215464,-1.00091220119577,-0.518198442283282,-0.718083638339475,-0.688193744744936,0.899756557785028,-0.336829241902806,-0.69745092830014,-0.780280470134006,-1.21535068408854,-0.82368521666046,-0.770257587779749,-0.809469346182426
"ETEC_Li_3 (GE) - TPM",0.130913764796936,-0.86804079478798,-0.68424719928144,-0.648313325731343,-0.84908435934609,-0.663299317610325,-1.27578348593113,-0.430568034617966,-0.713663427150582,-0.849566348713331,-0.75316288648324,-1.0042645671746,-0.250878366296471,-0.812103239295493,-0.475793444806541,-0.540756020230751,-0.575464746425565,-0.980809455438848,-0.293185271387619,-0.638632644341199,-0.924949744591474,-0.648210365466176,-1.16462877290069,-1.13908624247286,-0.851325063365531,-0.528815841678157,-0.644267962751361,-0.66907666851786,-0.410859740648361,-0.535778892086168,-0.659508242419791,-0.573430537210081,-0.809664838529951,-0.853978225798412,-0.575160925458086,-0.832824858266637,-0.182382198570517,-0.4841588578685,-0.715179916639378,-0.696703610181453,-0.528445630417265,-0.965093712098488,0.40730855236104,-0.883531747228926,-0.940472736258506,-0.350931484278951,-0.642460259133033,-0.612651743457487,0.286757380180011,-0.280630650045119,-0.614958470193177,-0.161240618852009,-0.620348273091951,-0.863806631826259,-0.677213924990839,-0.576397361368644,-1.06177592280952,-0.523031946101583,-0.421653875196918,-0.728342958234722,-1.15612826622158,0.222799164731144,-0.390670037536393,-0.738663395945483,0.0301106626673385,-0.702189426102048,-1.33013711909243,-0.584189866241229,-0.563509872853959,-0.461203176736326,-0.421858391130778,-1.06649785955891,-0.682267854778489,-0.73982986657005,-0.64354438316615,0.961028235485792,-0.764322953420324,-1.22197507012047,-1.05150603994776,-1.154702069885,-0.506759214942203,-1.09885782414418,-0.185242724930714,-0.430300144536665,-0.654077710764795,-0.902486476876409,-0.778208490534493,-0.0916468949324507,-0.724823529574288,-0.621238336433918,0.747872687502945,-0.228550021644154,-0.496056229916623,-0.651037836125915,-0.842733643686834,-0.80759683558964,-0.573601742450012,-0.199733976132713
"ETEC_Mig_1 (GE) - TPM",1.95736190973342,2.34233785263024,1.13548584131415,3.32437798177817,1.62514635429819,2.16602010626489,1.80905348324819,2.88304851741513,2.2291520346904,2.74966673362857,0.227839704620714,2.26761633253291,1.08452438668466,2.15415260375818,1.7126025206309,0.201639948952405,2.10147195736297,1.76070756282406,1.71322670923991,0.812232943225166,2.18824764596372,2.96120327594565,1.65579760711207,2.27548329810657,2.03594275988991,1.9273425461461,1.05293258648921,2.03584530112288,3.55135084151344,0.218465023108758,2.389756507264,2.51180445444643,1.49518683503209,1.72787005420669,0.614126568441237,1.00952863018612,3.58807816680561,2.84229388469502,2.33723970889403,1.07646304302103,-0.589758203073531,2.46624883522049,1.36854191882473,3.0306023330436,3.0850683021737,-0.350931484278951,1.7994531958418,-0.360032931868227,0.175237780282463,2.1426585190749,1.40326582219302,1.84583150865149,1.79007543692476,2.55197674565359,3.42474140512174,3.30428914384086,2.61198582235572,2.62491740412271,1.53073903923607,1.70553933728364,2.73486932356783,0.614473303896227,0.693845015440777,3.34743738439004,1.98084814339398,1.19404328083376,1.89113528810077,0.73023987434121,2.63102790731744,1.83017100028284,2.36112515875864,2.77974228226442,2.15904580012273,2.64575818690154,1.03037228150252,-0.719145605036951,0.920051316561505,0.413851862452922,1.50640289861729,1.65615193973152,-0.802876876629826,3.32937190262994,1.42260451223444,1.54866445073928,-0.0736739446475675,1.13063636217912,1.77947728759668,1.82210645623772,2.63139429362861,2.26226523746351,-1.17894975810505,2.46505635682054,2.46445799162392,1.32132546848208,2.11150937123243,2.58703311509985,3.19727151350332,2.16900542037247
"ETEC_Mig_2 (GE) - TPM",1.67718515550873,-0.590349994172312,1.44661728364506,1.85214520203699,1.91100845669399,1.06550094117085,0.723373650943379,-0.390207984891147,1.2190219000139,2.04474413025231,0.878989154211535,2.06516025606576,-0.599001115298781,1.78999791948611,1.00451314695886,-0.383209395219731,1.17144783794714,1.66029857611717,-0.531592090828777,0.86772444769376,1.56991136918876,1.62393179283658,1.00842146603471,1.66796621045471,1.35997589477949,1.31613045950886,0.707091337121274,1.87088317296177,1.34840569756633,1.27854226454508,1.87711282781599,1.75354605883348,1.48458356520491,1.75213302049833,0.499583520948032,1.21102056516802,0.467522564195299,1.93974325815835,2.22143290605287,1.27552612669263,1.52799462776864,1.76485594854729,1.1777961687818,1.92192792087939,2.14824999448837,-0.350931484278951,0.171499492247455,-0.86117922381008,0.758145908076229,-1.07907917154654,1.9034208852255,0.941521910536374,1.93029073364558,0.428681283295096,1.02895250723785,0.57986866078929,1.99435144359531,2.06320019177072,1.9638184981719,1.81624664609785,1.77117053586977,1.62800988504729,3.00169541148408,0.350320425409913,1.11470270909609,2.76628979302128,2.01508186074976,2.28985466098707,1.67821352674248,-0.630352503999692,1.89324878755133,0.513692952717323,1.08992589388998,2.06114321749841,1.02729983092617,0.215060922699073,1.09317143420372,0.610404944417453,2.98355302472101,2.12494332549135,-0.802876876629826,0.242836142435892,1.65597398567698,1.26204429167246,0.537209903300118,1.12466085539998,0.941411376808159,0.885763275321054,2.4610642497571,1.55586680792828,0.45727879148104,1.96160499540024,1.7020886291645,1.57359280004799,1.71949064512289,1.96662754090622,-0.110156301805727,1.99375302010558
"ETEC_Mig_3 (GE) - TPM",1.43075312218239,0.495859638366212,0.624055527756884,0.712543450349664,2.18011064612706,1.97855970329337,2.10360319739909,-0.770078170189833,1.9411220040862,2.21591020958115,2.30406253682489,1.13785184445851,1.4430274324279,1.89932787464528,1.60571585339253,4.01599524377775,2.89100043351456,1.89292168964564,2.04601102792912,2.43806715150594,2.18563593053768,1.63279530025216,2.02936465320554,0.851631912190633,-0.221969820639616,1.38657309869453,1.93944605722924,1.40172686182275,-0.84686672188442,0.262183551656238,-0.659508242419791,1.51587770742916,1.42475627689734,2.25295655507931,1.66979865352373,1.19347201137313,0.326545161210347,2.0322192148381,0.792487543832008,0.831537719185018,2.58350253595572,2.10132091252831,2.6175597431006,0.318497942290443,2.28979421863801,3.80279631919346,1.18375817619996,-0.852247356888169,0.23377480838648,2.68604023213809,3.31607511636007,0.409202722688311,1.01283740020316,2.64670779262072,-0.677213924990839,-0.778780107411103,1.80047895500644,1.01917239899617,1.7424855939904,1.09186926447641,1.31132599374794,1.46684734700143,-0.874241276255582,0.688340129385157,1.77050321225652,0.401099016813941,0.184706890959986,0.821430169527933,1.00949975870093,2.9955284275055,0.662263116150201,-1.306593320237,0.647854911158488,2.4530292679522,3.11124724808868,-0.584242327070835,2.88348085520537,0.632865873712034,0.274749373496393,1.86340642192655,2.92073902394118,-0.0066753261087618,0.395276707571134,2.11362595246843,0.593624546079672,2.188720722606,-0.228150431307542,1.85479209931684,1.55316480871252,1.78069527531476,-0.31131717197051,1.70903638622169,0.865940501807218,1.48332823735807,0.967517441894665,2.03325766081819,-0.770257587779749,1.54938236723423
"ETEC_Nd_1 (GE) - TPM",-0.62487508910575,-0.481393544993816,-0.314404971286557,0.202570572690322,0.164320117925978,0.303980966813333,-0.0591279976076558,1.89475032597704,-0.220645727536365,-0.192643047960143,-0.232721306351801,0.837702755787228,-0.900100286645486,-0.42444588767826,-0.841263546844548,-0.392947201812474,-0.568313427140131,-0.988797843326085,-0.45037624711577,0.391262061769967,-0.620123935927975,-0.299566846214241,0.0853681757735916,-0.11329957425665,-0.786767648900555,-0.791951863111138,-0.623970053707167,-0.156840272066208,-0.613532445424901,-0.60920530725159,-0.659508242419791,-0.954994853417674,0.318264636824245,-0.620435757954821,-0.423395631057792,-0.303292781583801,0.991131718633544,-0.277794112573498,-0.800682645662485,-0.531949665479215,-1.33344283679563,0.324100994112299,0.484405983181221,0.190977896464492,-0.216095654334213,-0.350931484278951,-0.433330984776893,0.859655804046676,0.400669170316571,-0.651780031412856,-0.481119904320737,-0.492387127742912,-1.22298360177861,0.686544330284074,0.4108709245467,-0.345550056266435,0.562394411467053,-0.273104366145372,-0.437700707365841,-0.704133701673486,0.0219725298298233,1.92280738539673,-2.26554097556773,-0.575250188352549,-0.428524926577671,-0.687515426739478,-0.995332272050564,-1.20391418740282,-0.689935455828912,0.169966543864217,-0.421858391130778,-0.252595379318323,-0.891397654946434,-0.756587179350775,-0.730841270176846,-0.5105746833716,-0.293664369646548,-0.271057096647061,-0.508503198758807,-0.348975389323324,-0.168993444504203,-0.560684600880306,-0.336995528996791,0.408862504346311,0.0476922098148278,0.176708309774925,-0.749719136395141,-0.993732233728538,-0.570931339388875,-0.506081711756064,0.0422538145355814,-0.607039426263392,-0.602101923252299,-0.436941304928603,-0.611616939421619,-0.831302416491716,0.0716839661508155,-0.0669436327028886
"ETEC_Nd_2 (GE) - TPM",-0.447518835010422,-0.985874555430215,-0.202605826292021,-0.120730500535644,-0.502115716050913,-0.47109862088927,-1.16268250762149,-0.384615905015741,-0.713663427150582,-0.640684409238099,-0.75316288648324,0.999384067781106,-1.04105832754272,-0.597764331761963,-0.72414931017229,-0.152203546302788,-0.676041500334919,-0.948870650597266,0.188914956309684,-0.0105454436087788,-0.713528835635029,-0.462500760692668,0.164894785868044,0.356521611772055,-1.07832953270463,-1.01494356047679,-0.397436435004537,-0.00644466672033637,-0.84686672188442,-0.591051858211029,-0.659508242419791,-1.00672795342033,-0.0652247039490672,-1.03289538464367,-1.06336166312838,-0.187001335107822,-0.486336333699177,-0.341289855983138,-0.798308036435043,0.279192431181155,-0.950031431087547,-0.156722118303832,-0.569768317784805,-0.572242066538257,-0.550244385831308,-0.350931484278951,1.65908847406485,0.343815194268718,-0.908666778536406,-1.07907917154654,-0.614958470193177,-0.312695139727968,-1.26446072732993,-0.315547622792388,-0.677213924990839,0.599869368375141,-0.286496746916326,-0.528218545521748,-0.879199957467268,-1.0725981349463,-1.0382712787232,-0.912491070682369,0.304844871506044,-0.548926093896221,-0.815102580537671,-0.733173682848871,-1.32002536234845,-0.958290983012412,-0.656636086021616,-0.792180804087481,-0.421858391130778,0.247209472697879,-0.809951733779743,-0.710771575740524,-0.730841270176846,-1.62496794944424,-0.293550998768103,-0.573486304910732,-1.0057915571133,-0.22516885319679,0.205713200304577,-0.0711353100346092,-0.715011629458136,-0.428358882937585,-0.383598753534479,0.943684787334689,-1.09708592333447,-0.963591056572546,-0.496558330030994,-0.490705571146248,-0.550750094546347,-0.551401611665674,-0.668003381617531,-0.469357719908818,-1.08440493037933,-0.91442228079223,0.56937972355866,0.254321072071176
"ETEC_Nd_3 (GE) - TPM",-0.0670105993234884,-0.985874555430215,-0.153194714002509,-0.0980452776463781,0.898750927113323,0.143637041788132,-0.59235251247952,1.60564501782416,-0.512211917020906,-0.250075596180937,-0.75316288648324,0.187265376583431,-1.04105832754272,-0.31678481280015,-1.09130560226317,0.0940918897030502,-0.63077659780933,-1.17605982995133,-0.410766561715675,1.26172435389379,-0.839727703963291,0.00289779425878268,0.220476879988574,-0.685319933430574,-0.601790196985414,-0.923827127500948,-0.467896821665454,-0.0404595608219905,0.869298363037524,0.557143630652533,-0.659508242419791,-0.980443688443873,0.73399610530255,-0.493675939138735,-1.35889186956956,-0.712389109002621,-0.126067131088183,-0.675926290837908,-0.897180658186842,-0.615159298325523,-1.69907895815343,-0.0174485928066391,-0.85534913584442,-0.0860324277840972,-0.492831881152306,-0.350931484278951,-0.308105168192816,-1.01724552863821,0.301749232807149,-1.07907917154654,-0.614958470193177,-0.824591210214978,-1.46635275268591,-0.87626578422547,0.656590132612663,0.283350295759463,0.132795428910893,-0.498958166739836,-0.881042949429109,-1.0725981349463,-0.663911636220149,-0.912491070682369,-1.23860592388676,0.407854969262455,-0.831248835167209,-0.910853423230006,-1.16520242915474,-0.600729007809747,-0.675970541644044,0.32403982645598,-0.421858391130778,0.459487159108617,-0.834123894179893,-0.801679836638633,-0.730841270176846,0.526959915227713,-0.827475950107156,-0.586988159739475,-0.946280548492028,0.187259125514549,-0.802876876629826,-0.599830781882908,-0.715011629458136,-0.446517566469761,-0.58421025013693,0.0219921826359207,0.0126110044971669,-0.896859077267066,-0.640064835287154,-0.6299056214511,1.34371944080368,-0.634211215764789,-0.700512081720089,-0.243750371580891,0.00777899101060721,-0.80019910943561,-0.770257587779749,0.58340199529462
"ETEC_Ns_1 (GE) - TPM",-0.877430509694878,-0.750199782139058,-0.866810906570383,-0.913403042631322,-0.849079921930332,-0.940129610927951,-1.27577853548672,-0.770078170189833,-0.560117066761128,-0.879270105385532,-0.75316288648324,-1.07609893371438,-0.514255476607859,-0.633928016317256,-0.880890767040512,-0.607608473625013,-0.544262096160061,-0.827276583125698,-1.23149262659482,0.462228748591885,-1.27171279183584,-1.17257109017935,-0.506649658164303,-1.03957037165064,-0.62430662327496,-0.945494606517777,-0.554158398459963,-0.89595544544526,-0.84686672188442,-0.908015608823911,-0.659508242419791,-0.879955790834324,-0.867211490693397,-0.569891418220994,-0.140793720620835,-0.829654094642162,-1.1754628367429,-0.824984178116396,-0.890608020657725,-0.646490472309673,-0.0824813517841267,-0.872331037286332,-0.733325258838506,-1.12215132174302,-0.956937091606726,-0.350931484278951,-0.124346998297377,-0.132686175633149,-0.585432283794265,-1.07907917154654,-0.614958470193177,-0.649992995235806,-0.874662998938406,-0.733801994852372,-0.677213924990839,-0.778780107411103,-0.454774323281657,-0.661037766983926,-0.878596486536395,-1.0725981349463,-0.653177830561141,-0.912491070682369,0.661240031383402,-0.198862574560903,-0.482585725747893,-0.80651821420509,-1.35178913826266,-1.36061188961818,-0.706360164605518,-0.246145607482296,-0.421858391130778,-1.33201435574465,-0.860437644448332,-0.689060741260341,-0.730841270176846,1.04564564988379,-0.852037039697534,-0.922887370786221,-0.902603002201697,-1.08181197309247,-0.802876876629826,-0.457811052555916,-0.715011629458136,-0.83976586925156,-0.654034387726674,-1.14014406921666,-0.879478661899147,-0.605701321320785,-0.735945337555842,-0.601527987346391,2.67838213342976,-0.76647539943729,-0.67281646593197,-0.660565515111645,-0.79274362168318,-0.816825997902827,-0.770257587779749,-1.15716515866938
"ETEC_Ns_2 (GE) - TPM",-0.837741647659802,-0.77713839609186,-0.994992641207255,-0.863880913139209,-0.801700144647738,-0.982323123178962,-1.15167463740372,-0.770078170189833,-0.713663427150582,-0.896678589946968,0.108197397755609,-1.10116906905041,-0.341177709976975,-0.585573497468277,-0.835312242693392,-0.607608473625013,-0.591356255728725,-0.977513378688158,-0.40041215956657,0.425052520799582,-1.05091481630376,-1.18988994306286,-0.319477625033752,-0.765219733749662,-1.03811691384297,-0.799656293824104,-0.531420534192462,-0.871177938375325,-0.0745038421850546,-0.908015608823911,-0.659508242419791,-0.591229997036691,-0.876662323909195,-0.678537847692395,0.392451470825945,-0.714522165139066,-0.94847873571546,-0.724358562331997,-0.759946452967582,-0.65796926312901,-0.509319862551335,-0.886981811410621,-0.743618068523283,-0.996875083919565,-1.04403337507197,-0.350931484278951,-0.223049166917045,1.48958898204687,-0.560527269277429,-0.195073831530664,-0.393448065121725,-0.700607043700491,-0.90790118799177,-0.837803316092574,-0.227003415505935,-0.778780107411103,-0.188145414893093,-0.642900607509771,-0.903868990581474,-0.920140759458254,-0.989679139433869,-0.912491070682369,0.0784952143189188,-0.649982371041517,-0.68402950020685,-0.633625650414389,-1.22979911493938,-0.473259935070249,-0.697738854372425,-0.312220506250012,-0.11641175881793,-0.451965018304036,-0.729059491849741,-0.789327715227115,-0.421557804597261,0.595174634614759,-0.726723880637244,-0.410239767814856,-1.06993377852662,-1.25105082725782,-0.278320390470647,-0.635343190418909,-0.245783090920572,-1.0313923426037,-0.877318022201849,-1.36234065553206,-1.07119456470941,-0.648357771852953,-0.746118308744799,-0.558460260012666,-0.419051072593286,-0.740708264085888,-0.730691808970422,-0.794014616043865,-1.03582487853387,-0.759555960979439,-0.770257587779749,-1.08515643292657
"ETEC_Ns_3 (GE) - TPM",-0.976504700717686,-0.985874555430215,-0.788486103977057,-0.818212608460584,-0.752891825701691,-0.89903438665903,-1.16847056398908,-0.770078170189833,-0.713663427150582,-0.799967767267482,-0.75316288648324,-1.00842191514872,-1.04105832754272,-0.529921319373785,-0.891207237130751,-0.496162451580863,-0.566738920196743,-0.579742110078743,-0.536292529535634,-0.716516580591974,-0.944641589058222,-1.25615253968775,-1.12981996386789,-1.17221752956007,-1.07832953270463,-0.957058089522385,-0.453989658656594,-0.948399838704868,-0.483445178192137,-0.287480396766401,0.600284487789963,-0.868060266181435,-0.888813570549433,-0.999612820301082,-0.476407067336848,-0.562584987825465,-0.995999189654414,-0.730289009330298,-0.918476125785744,-0.495806489420114,-0.354645863213719,-0.871616605392293,-1.06403251453374,-0.933188175252051,-1.11616709579027,-0.350931484278951,3.90629915069418,0.406018097471787,1.78268548447068,0.251970132091992,-0.614958470193177,-0.265030999502413,-0.33541273833471,-0.885297472454233,-0.677213924990839,-0.778780107411103,-0.935292472137258,-0.532190720265322,-0.578674344152673,-1.0725981349463,-0.904568326434509,-0.281631248399659,-0.545917324829694,0.116236794667681,-0.770905421593097,-0.736927327458975,-1.48172187739959,-0.648672280655784,-0.692927943760935,-0.281629107794355,-0.421858391130778,-1.12533789675262,-0.743785254702481,-0.740883634298241,-0.730841270176846,0.55304313681454,-0.932415697640491,-0.603612486199515,-1.18375151042535,-1.2690341325626,-0.802876876629826,-0.424776020017741,-0.420628830506293,-1.33440992636882,-1.35786599736433,-1.72862469615215,-0.676814135902139,-0.366079260589971,-0.713673756399952,-0.627777045603591,0.104797293333017,-0.882048951516488,-0.599103526028543,-0.603335679852914,-1.15497072191963,-0.841410055056483,-0.770257587779749,-0.968735473748082
"ETEC_Oss_1 (GE) - TPM",1.89448867606815,2.55283246728286,2.53764393500152,1.10654566637605,3.47492461655835,2.20986013241439,0.97903286081548,1.7114753214333,1.99442104436121,1.31773671869795,0.0580956088300096,2.54729785911251,0.465619243019938,3.23915515941871,2.31026918686061,2.92971396222681,2.74321976208563,0.890733836778301,2.94312033544119,2.12331849342483,1.94384925209158,1.12081938902212,1.26094212824087,2.64632728700398,2.0164859511053,2.09687680444148,4.26377154794349,2.71745817701469,1.33544639018586,0.866392563054814,1.86213844242135,2.48097863228758,3.32772597640844,1.69314831606938,3.76058563812176,3.4567171992652,1.5589995143858,2.34312969197103,2.81170742361005,2.41244467392144,0.815833462335661,1.980211646521,2.27499356554013,2.00313518697682,1.05954882099384,3.1132008123096,1.64645011238129,-2.15926578316816,3.35923375731131,2.25126635257771,1.59051696632063,3.57794441314899,1.56228777973106,1.73306191387343,1.01888052904229,1.15068887040547,1.7954718048968,1.67838771860973,0.8277833801773,1.30688593762923,2.05257604715335,2.51497819176205,0.876726080931933,1.5644962198836,3.4531559397196,2.22237744281341,0.998659770686278,1.71160464474327,2.65537270013846,1.74398640758047,4.26321681647672,0.752814793912813,1.00624638048482,2.0483162587549,3.72179126099664,-1.22789236834652,2.10462972785985,2.30566694443727,1.56076472394098,1.95175233807073,1.03214811650486,2.27899623498482,-0.630833450263116,1.9623217494568,2.23324056980178,0.602694049531142,1.26681965875782,3.133064052409,2.09874262674653,1.16176870350923,-1.0561602499205,2.69713191113024,2.91559616268339,2.75006260057153,2.62964824128192,1.2989695996832,0.823381968973027,1.59838835374007
"ETEC_Oss_2 (GE) - TPM",0.797756058522226,1.58238587462039,0.70246864615464,1.11990290764608,1.34655904016936,1.56616841710147,1.75809515716768,1.8609744566937,3.2092202902404,1.14146965808557,0.659911263735208,1.07981323886843,0.36225371017467,1.14831215176246,2.00832978830593,1.30279971036903,2.03773565982425,1.14215374684505,0.93984758322563,1.37832925919378,0.487404361807987,0.994013536580254,2.14198374682167,1.336766499367,1.89029300597606,0.414602270475552,0.910418976134922,1.67105998027262,1.26492095393694,2.96825847002423,0.438561536295191,1.43398359266161,2.32084655072923,1.49591614267511,2.03158000685221,1.73762066810586,1.73249435768099,2.14641613494094,1.60638235552399,1.22293319003998,1.83438049221037,0.534691334650432,1.17185496307217,0.782976958899745,0.331946425230754,2.52889805464857,1.18690861481852,-0.272981816872276,0.296398425657054,-0.112263374493445,1.74708342460161,1.7010036655344,0.774835344565938,1.04760949744628,0.307555312825827,1.67180788689237,1.62088728455933,1.93076242093807,1.87374713081636,2.0120740436351,0.827963534407807,0.370549815317713,1.64782465664219,2.19407588312072,1.34030219637221,1.615792232091,1.51090745367879,1.45174072680298,2.29456336577723,1.98756342417275,1.66601523285493,0.966325627051557,1.28160862267029,0.960138006817431,0.918156894901609,-1.23735668607549,2.18822998378384,2.46174751086596,0.794256701601169,2.21182969728188,2.35244595815343,1.38033088365847,-0.201827440684748,1.31608621712331,0.904336819529909,1.93207983680833,3.29289235987764,1.89197094251404,1.69850259432993,1.51236732766039,-0.555509330755425,0.540125609412866,0.747203186559611,2.85317339979878,1.20702391957572,1.21228340347159,1.1347366380829,0.677571253737369
"ETEC_Oss_3 (GE) - TPM",1.84756033032018,0.236741483503144,1.88722169105445,1.30265189636652,-0.494538338160072,0.499313561423164,1.90180840802581,0.0127394291527953,1.01220871809273,1.37097247095639,3.4511593775381,1.01654814294408,2.14733504099052,0.947433127220528,0.232478375838894,1.70454387019212,0.92672896926737,1.18556469337239,1.65314785504474,2.20612721589259,0.771913037342309,0.964541305433708,1.39511083333693,1.75927591445387,0.962970543139366,1.50703122295014,1.73681125598453,1.40093905938628,0.661102711968263,1.98866640476324,1.9541630755971,1.19608978872032,1.29868315257156,0.254175601886744,-0.144402201421737,0.0560158258744908,1.10747900926478,0.943178446124441,1.13753031525184,1.33695804102191,1.50934838698183,0.738391396213268,0.918037577210257,1.9130426784087,0.914962480463387,-0.350931484278951,-0.0919266335937342,0.0695834437358251,-0.902119560600609,1.68242699080214,1.54743778727217,1.59065654643443,1.5073484676507,2.28977285093372,1.08077757048978,1.32109678817714,0.512702926125429,1.38392787484471,1.35514806488643,0.713358192298799,1.86517986849656,0.396343457730621,1.36752113668435,0.858312264113019,0.854090634218022,1.25419629004927,1.61627510978157,0.842143806534655,1.16159873173043,1.08659313962025,0.17449883615767,0.279765205674503,0.69342637900566,0.74009591809521,0.476855331877791,-1.32818440712526,0.85685632648796,0.482820280852804,1.23465801832954,0.954175491703253,2.26957197586949,0.458624724565823,4.17099769700491,1.87747994559366,1.59002741738378,1.69828587888525,0.0426686511109714,1.97207115312695,1.11164296830726,2.23956577658527,-1.58890084912166,1.21096654162135,2.54514449539832,1.38177692511857,1.0817927874155,1.32501592419781,1.95035026184381,2.5506211636886
"ETEC_Oxs_1 (GE) - TPM",-0.147687338058625,-0.362683332211624,-0.490102315612917,-0.379010005423043,-0.357731008057318,-0.116259065836639,0.54863547278446,0.0279566039351875,-0.645993375724204,-0.622890408332648,-0.32455788671134,-0.562337473934761,-1.04105832754272,-0.744140476505894,-1.04609128893735,-0.0183339174009727,-0.312991072236506,-0.540976328555162,-0.863903258074166,0.158382022513372,-0.895831322233447,-1.18027377639976,-0.52068993585869,-0.987256796040363,0.602462704309726,-1.01494356047679,-0.54549094859881,-0.816920869938708,0.306095393285621,-0.743960578032526,0.672730968661658,-0.743968353889397,-0.925761185355205,-0.758006543540084,0.124596387058962,-0.886075457416209,0.506589560605971,-0.724843405870183,-0.378684793284185,-0.569881988220069,-0.320410128511108,-0.550807087657157,-0.844198619989741,-0.813723784154855,-0.769505061774127,-0.350931484278951,-0.683404514335196,1.17147860461395,-0.234756774731134,0.680412716963491,-0.174072263587019,-1.22321558552465,-1.34422220940657,0.074862684793497,-0.677213924990839,-0.421997380778859,-0.526747552840502,-0.424288539564846,-1.28645826453667,-0.769152552478744,-0.806576316638696,-0.912491070682369,-0.400271729931303,-0.056974581010747,-0.347809758466673,-0.726925417423704,1.11594702923638,-0.706911982486575,-0.446331498316763,0.105698800434383,-0.421858391130778,0.00934644403394901,-0.436591239584956,-0.617674369104708,-0.423048022517706,-0.0502128132542904,-0.728595728132558,0.425633076496253,-0.678777668979469,-0.0160331473638185,-0.280847856311282,-0.203648735186682,-0.715011629458136,-0.760556815343497,0.295921470928621,-0.798147019167245,0.111137436142763,-0.40451007212606,-0.674588978011119,-0.377047436327295,-0.33513289617945,-0.950777818549854,-0.569173191344727,-0.794014616043865,-0.762618607535746,-0.476211606251127,-0.423570876708544,-0.139445432665044
