"","VC0043","VC0084","VC0088","VC0250","VC0257","VC0263","VC0285","VC0287","VC0306","VC0352","VC0444","VC0509","VC0595","VC0632","VC0634","VC0708","VC0754","VC0813","VC0828","VC0832","VC0834","VC0843","VC0851","VC0868","VC0948","VC0949","VC0987","VC1074","VC1078","VC1227","VC1239","VC1240","VC1327","VC1388","VC1411","VC1467","VC1471","VC1472","VC1473","VC1540","VC1557","VC1585","VC1587","VC1668","VC1694","VC1702","VC1703","VC1737","VC1848","VC1856","VC1877","VC1880","VC1911","VC1941","VC1986","VC1994","VC1996","VC2015","VC2050","VC2051","VC2053","VC2056","VC2083","VC2093","VC2112","VC2182","VC2288","VC2309","VC2422","VC2441","VC2480","VC2612","VC2624","VC2712","VC2743","VC2745","VCA0039","VCA0077","VCA0177","VCA0209","VCA0253","VCA0275","VCA0315","VCA0336","VCA0343","VCA0353","VCA0363","VCA0389","VCA0401","VCA0410","VCA0412","VCA0427","VCA0480","VCA0579","VCA0582","VCA0643","VCA0723","VCA0726","VCA0733","VCA0778","VCA0786","VCA0858","VCA0992","VCA1006"
"Vibrio_Li_2 (GE) - TPM",0.0865529126888309,0.331368780919393,0.858066566519119,0.427623708553104,-0.312785528457409,0.653712902244064,1.27510794937212,0.308400800145485,0.978210795185906,-0.185276283283953,0.342342788614006,1.99194366425811,-0.260009005802359,-0.348746514533172,0.861513242249122,1.51113895931366,-0.285171318055393,-0.484324712829605,0.372643553362085,-1.13481617500177,-0.562280554051317,-0.384818390362184,-0.0267562977043981,-0.278434963189209,1.82878802625845,-0.205684084868518,0.0959341403257137,0.810284431961673,-0.311360466556656,-0.352862968487607,-0.388141162265338,-0.976543757044957,-1.02808585581492,1.21443579213622,0.676998398713751,0.582826712302834,-0.517861987733395,-0.538969374249257,0.470372575030953,1.25035493637059,1.55114910497763,0.0284153057901553,1.61178288452782,1.90864535431829,-0.60102773702246,-0.982423751582259,0.175242583405691,0.0520645843302833,-0.931960380980206,2.18272636779407,-0.557004246748353,0.797295032730841,0.0625168474478555,-0.0875044910889467,2.38036664705153,-0.41915358072415,-1.01425327278848,-0.251649281844377,-1.05251019614874,-0.600938679043105,-0.23880987278512,1.9189986015024,0.838140570165272,0.237298164136831,0.632448062030954,0.829939723934788,-1.22541520225997,1.259488142097,-0.393048874419002,-0.722181100705332,-1.09967294454762,1.5656872500851,-0.280068606158773,-0.231203281866433,0.933888287637017,-0.538823158414115,0.107738221582982,-0.00513531602917764,-0.513336622151859,0.321708206186688,1.35512732035564,1.4435528239125,0.764656101892992,3.42896980722846,-0.815196521499012,-0.484619010337673,-0.483008139179274,0.0750721568715607,-0.726259156217993,-0.926833817631141,-0.303744090146503,-0.365508267277173,-0.366839958626017,0.559284925267172,0.332510583456997,0.269681370140123,0.957716397806453,-0.259890457409616,-0.311905864310761,1.93787658693787,-0.46948966190557,-0.166666666666667,0.789025058648055,0.0535928931292199
"Vibrio_Li_3 (GE) - TPM",-0.428153066199381,-0.9298316359329,0.812737596641917,0.000272519169262189,-0.312785528457409,0.215347534236188,-0.0123380868612695,0.0682264702320548,-0.0737677249529906,-0.560880792118399,-1.01433897036093,-1.0305448552091,-0.929261735913588,-0.501431544439467,1.12128250222106,0.390855944853649,-0.714325860676857,-0.504251742958208,1.97204394193123,0.666673385716971,0.253219973811674,-0.461812056152073,-0.170090349254093,-0.278434963189209,0.861838370300592,-1.22337456970963,0.180392427755614,0.0426199574064539,-0.311360466556656,0.926132178555736,-0.105075430804698,-0.850822455506451,-1.07718711314319,-0.871267654477838,0.475473054836578,2.25952407353851,3.34690029881301,3.93989213207295,2.46750474044861,0.148284816074498,1.17869668614399,0.0399186177831666,-0.713116654402876,-1.03029201939397,-0.60102773702246,0.300158700414019,-0.431105615958901,-0.665354655714213,-1.20873117910645,0.924001157825286,-0.905387983111873,0.476946323558414,-0.570890951694815,-0.34385407515857,1.15989604281906,0.142446372986694,-1.33280081203476,-0.479377824972011,-0.664064104954012,-0.872843099302823,-0.514719478115005,0.134736027323097,0.347902976947834,0.541201369991634,1.86780386828274,-0.0388563207608996,-0.580632751263429,-0.383687622952053,-1.09626763916597,-1.67917866648467,-1.10600229558502,1.30333293962006,-0.943203580780169,0.624119268799206,-1.38907472261019,2.20998279435373,-0.718824985633319,-0.313531282892548,-0.522917730212771,-0.542413304214786,0.559704094227936,-0.479304252576949,2.09758518122936,-0.391730815645198,0.242900165884677,0.896567347793108,-0.102291003874703,1.27747972065792,-0.726259156217993,-0.604782222591436,-0.303744090146503,-0.501503932192029,-0.366839958626017,-1.0746585277855,-1.08790545763897,-0.74264371050707,-0.92446996452827,-0.917833156240184,-0.311905864310761,1.70776500980208,0.263927660920878,-0.166666666666667,-1.22345999582936,0.877407254835865
"Vibrio_Mig_1 (GE) - TPM",-1.30341890326674,-0.572504232602012,-0.603546394407355,-0.938792874007792,-0.312785528457409,-0.376826747357223,0.309946305106053,-0.955172967751442,0.0563509095926665,-1.38475005456271,0.11853852771569,-1.0305448552091,2.77311466763538,-1.15973132586279,-0.923107816850485,-0.54236426517817,-1.45390779975956,-0.418098589202439,-0.55782751473695,-1.13481617500177,1.7582776789109,0.469373322861049,-1.47306440875648,-0.278434963189209,0.0412835556801632,-0.305800407352923,0.239040392002908,-1.28152395742304,-0.311360466556656,-0.77844962775107,-1.0620724223787,-0.746619152714649,-0.78508397737431,-1.32375784339057,-0.47558296390927,-0.9511717296249,-0.850419802527849,-0.538969374249257,-0.57449494417459,-0.739273653389813,-0.729794339011127,0.387051213772797,-0.713116654402876,0.683023639271795,-0.60102773702246,-1.10468871027762,0.107201801448868,1.04664815950982,0.77748235301934,0.996566772175631,-1.66829552853785,-0.553123787499135,0.151481599881296,-1.36818087256577,-0.259107621779969,-1.08692149491064,-1.55816200325103,-0.236628469506119,-0.880690407612741,0.185222347154064,0.111285010470321,-1.33796580722883,-0.871860793266811,3.7117061659058,-0.00808222097679106,-1.54464736969208,0.382734015705837,-0.797057117000658,-1.05405460491004,0.430184848290023,-0.598504919021301,1.5373745879858,-0.0222499109372654,-0.528588252475964,-0.547177570231386,-0.779311675483568,-1.43668543200923,-1.8424802175111,-1.22051154448438,-0.542413304214786,-1.43735985946983,-0.479304252576949,-0.508061563471384,-0.767694211897623,-0.815196521499012,-0.484619010337673,-0.647486718909827,-0.807935902486294,-0.726259156217993,-0.926833817631141,-0.303744090146503,-0.501503932192029,-0.366839958626017,4.32133152517006,-1.65253283221453,-0.74264371050707,0.305486373223864,-1.38977445618492,-0.311905864310761,-0.649078494402842,-0.682442002669595,-0.166666666666667,-1.22345999582936,0.159906583959301
"Vibrio_Mig_2 (GE) - TPM",-0.0317400949856815,-1.68766610663696,0.279963972847183,-0.358100729491869,-0.312785528457409,-1.86910394388034,0.261898036698382,-0.955172967751442,-1.00552975829315,-2.20884785050095,-0.185056947468915,-1.0305448552091,-1.65155693469357,-0.6051002921448,-1.58337673490003,-0.639402109197443,-1.45390779975956,0.560422320419028,1.10025191238331,-1.13481617500177,-1.52270461273154,-0.83421390722802,-1.47306440875648,-0.278434963189209,1.59074620096904,-0.438970514578551,0.274212576677676,-1.28152395742304,-0.311360466556656,-0.77844962775107,-1.97800871070289,-0.141168848823044,-0.798197648640455,-0.901905491549375,0.145771434609538,-1.36381846422999,-0.850419802527849,-0.538969374249257,-1.29838656433727,1.65683384883588,0.548599226206914,-0.643654372882512,-0.713116654402876,-0.707833162694303,-0.60102773702246,0.795990607600642,-0.807047003271279,0.882615306414736,1.25174344672012,0.240430769439348,-1.72704406256434,-0.269182715424341,-3.12753676258382,-1.40243968459644,1.7312463071045,-1.57126735230306,-1.55816200325103,1.13791624358012,-1.8056644074397,1.67086366432099,0.161446392898502,0.210991780149361,1.90540390660037,0.158428511516769,2.52001800690043,-2.07429170392966,1.57818381742204,0.66891894656016,-1.1032080123336,0.0428035245144382,-1.1479270108402,2.03683939716352,-0.676882999607784,-1.40888444556098,0.497664489014302,-0.779311675483568,-1.43668543200923,-1.18261164314151,-1.63646036570386,-0.542413304214786,-1.43735985946983,-0.479304252576949,-0.508061563471384,-0.767694211897623,-0.815196521499012,-0.484619010337673,-0.647486718909827,-0.807935902486294,-0.726259156217993,-0.926833817631141,-0.303744090146503,-0.501503932192029,-0.366839958626017,-1.41995094281028,-1.27076005850142,-0.74264371050707,1.98876915747209,-0.149484810553815,-0.311905864310761,-0.698018647371763,0.227746443886982,-0.166666666666667,-1.22345999582936,0.891813289700752
"Vibrio_Mig_3 (GE) - TPM",-2.52308802782183,0.251106081468482,-0.942726918954373,-1.73652888651539,-0.312785528457409,2.26149561904177,-2.172603278863,-0.955172967751442,0.480063510023912,1.3198688850134,1.34494774287126,-1.0305448552091,2.51241401641248,-2.21175620696146,-0.591073762010898,0.978284566039649,-1.45390779975956,-1.9092883863998,-1.72637305990547,-1.13481617500177,3.88071360773916,4.10357625367461,-1.47306440875648,-0.278434963189209,-2.19104732108395,-0.679367700516534,-0.166824035880461,-1.28152395742304,-0.311360466556656,-0.77844962775107,0.133816634690596,-1.56108616804936,-0.381919263684873,-0.515012447305041,-0.944027259359902,-0.00465057702005246,-0.850419802527849,-0.538969374249257,-0.583084470628687,-2.04649605201109,-1.08556862198249,1.51591828183501,-0.713116654402876,2.36101337987531,-0.60102773702246,-2.42394717171941,-3.01953721230383,2.24460123186834,-0.543849135868667,-1.82710547146527,-1.62346006551544,-1.05961477022339,-0.504590324353939,-0.829576584798159,-0.74788037048703,-0.834829597152294,-1.55816200325103,-2.08570067786523,-0.750342837213841,-2.42559536532818,1.91276445696837,-1.70414012508224,-1.20610634409362,-0.291103521934867,-1.27141848562725,-0.0811588341443501,-1.22541520225997,0.664400453417332,-0.860236766381733,-0.232703475996007,0.670254392331698,-1.28805667773361,-1.30467386988424,0.910717706045062,-1.80520730238523,-0.779311675483568,-1.43668543200923,-1.6134817783424,0.123214257282492,-0.542413304214786,-1.43735985946983,-0.479304252576949,-0.508061563471384,-0.767694211897623,-0.815196521499012,-0.484619010337673,-0.647486718909827,-0.807935902486294,-0.726259156217993,-0.926833817631141,-0.303744090146503,-0.501503932192029,-0.366839958626017,-0.0016615003963196,1.41572746621497,-0.74264371050707,-1.51960382684804,-2.05071222004009,-0.311905864310761,-0.783192105092146,-1.36192037037517,-0.166666666666667,-1.22345999582936,-0.208136190536504
"Vibrio_Nd_1 (GE) - TPM",0.161728190207239,0.548851453721106,-0.470434729630828,0.285859511602139,-0.312785528457409,-0.344101125202232,0.493489979004079,1.45394317138304,-0.705748097297267,0.595940335056408,-0.731846538758344,1.68082624065456,-0.534951716989591,0.036858124428428,-0.81419408141533,-0.146663535196238,0.0581698113487156,-0.283069979707849,-0.33813860295641,-0.269687632951787,-0.997081959351394,-0.49055583755525,-0.0197202856249683,0.953465498483333,-0.913671992647496,-0.762585083649276,-0.122216655706572,0.325797203277171,0.318761100813487,1.86410248120243,-0.767594903045164,-0.388418513802937,0.479064615181474,-1.38351182013174,-0.983329309849625,-0.287136199514679,0.300374623059878,-0.36445812152232,-0.363780147543184,-1.13193716875202,-0.52973173472047,-0.395333680364243,-0.713116654402876,0.548268727936322,-0.236689092649527,-0.569070389270594,-1.10366211802525,-0.887451707306304,-1.8386957538024,-1.02545432672899,-0.0598050860812751,-0.0842918983223683,0.802774194092095,-1.15958960462849,-0.296148025765886,0.63360519452158,0.496042617337186,-0.273343820662384,-0.560715873891108,-0.79020312229368,-1.27412757099461,0.0581999486570448,-0.516120481621428,-0.385990464433256,-0.0322827457318664,0.464308627267205,-0.783349560864792,0.90898857669105,0.446568243185213,-0.0138340438673542,0.590298245192942,-0.294917916616928,-0.689166788950208,0.0870616306106407,-0.197990176975699,1.53894493769756,-0.0675139975261593,-0.452312136362226,0.104454949089613,1.31762742850445,0.352962382837063,0.6847873992527,-0.508061563471384,-0.154980944972404,-0.815196521499012,-0.484619010337673,-0.0653570194627388,-0.0430891461899927,-0.360442403450045,0.364182392043323,-0.303744090146503,-0.501503932192029,-0.366839958626017,-0.381814246894595,0.100137531284958,0.31164422381764,-0.828678526195403,-1.18174776010972,3.39250442139981,0.0591955581882113,0.241852881138428,-0.166666666666667,1.01302559262586,-0.321856621870153
"Vibrio_Nd_2 (GE) - TPM",0.31198150046359,-0.125699927527276,-0.633519200253767,-0.859078121115014,-0.312785528457409,-1.59811509673218,2.45944239968894,0.382572152154047,-1.15166777319996,2.32412310217315,-0.938556258802279,0.920502354605892,-0.458941103389643,-0.266932691979988,0.0291854648192369,-0.323048221347138,-0.651994771029631,-0.0714224676590482,-0.0194546639440278,-1.13481617500177,-0.294601377732632,-0.655697355748661,0.85535191323449,-0.278434963189209,-1.43787077371334,-0.546327240753781,-0.165889986270389,0.65542143619209,-0.311360466556656,-0.421547735581267,-0.932753332692502,-0.619233494545306,1.24641268628136,-1.41679685954357,-0.893399596195216,-0.648039145324062,0.114957678306901,-0.538969374249257,-0.670553350765043,-0.793395526407218,-1.57209135080546,-0.422963941684923,-0.713116654402876,-1.00604508193363,-0.60102773702246,2.17291256736095,-0.41685261628885,-0.736870047557288,-0.783582509679762,-0.899071406741013,0.611697662974284,-0.554350703683543,1.38956279710272,-1.59268433597804,-0.671021840006327,-0.895725500827063,1.11018766811366,1.18735901067141,-0.409212735379069,-1.33975738081782,-1.28464358489347,-0.366944322247213,-1.18068210461841,-0.302982895428535,-0.890612221174948,-0.876136035086963,-1.22541520225997,0.626566215689051,0.140358249183993,-0.0946343055348482,0.022222382781539,-1.28805667773361,-2.41698690196095,0.21452222221106,2.2720337713147,-0.779311675483568,1.56825927720645,0.387764684620953,2.416910635276,-0.542413304214786,-0.787747618388289,-0.479304252576949,-0.508061563471384,-0.0543082066251349,-0.815196521499012,2.45065956093762,-0.647486718909827,-0.807935902486294,-0.277104200780857,-0.926833817631141,-0.303744090146503,-0.501503932192029,-0.366839958626017,0.381816576420065,-0.441580089015472,-0.74264371050707,-0.356952993524828,-1.05509673368315,-0.311905864310761,-0.854766899526461,-0.163042450429224,-0.166666666666667,-1.22345999582936,-0.0468717007143544
"Vibrio_Nd_3 (GE) - TPM",-1.29671769054585,0.284329075180222,-0.394935718691763,-0.560007726486062,-0.312785528457409,0.318292806737018,1.10519908304192,0.440648161435653,-0.890728286180603,0.762916395011844,0.0600277103585032,-1.0305448552091,-1.26866730677863,-0.785953017185868,-1.12005045527629,-1.05284426004874,-1.18787159688638,0.334803692462897,-0.233269133992248,0.0249864282700588,-0.656304072156071,-0.83421390722802,-0.196019170926746,4.39549277112579,-0.449321909236574,-1.39031941858616,-0.118243219210419,2.71947942438561,3.39427264163859,-0.77844962775107,-0.625623263508688,-0.497278265793589,1.1808457860333,-0.854930585312075,-0.77950825402112,2.10436452231121,0.891025767013706,3.01350268775487,2.19586646424377,-1.27321009585018,-1.09273920599608,-0.34802527114136,3.13922340990105,0.553822456539544,-0.60102773702246,-1.58735207310002,-1.3744643257495,-0.788638309052892,0.794146529320259,-0.319790497158351,0.304903415285781,0.762880914921567,0.274142250535185,-1.04630354547449,0.758335539769027,-0.0497702428054471,0.484676872357786,-0.0672444295514263,0.364589148830093,1.76700726896492,-0.0109061802813997,-0.456466464453394,0.484857922449774,0.0643908369746945,0.637923623066345,-0.624176270726077,-1.22541520225997,0.0231334064244796,-0.570113452108816,-1.01357496167069,-0.816755212275808,-1.08749099096193,-1.09577751584534,-0.0891254653694338,0.0522811757471588,-0.779311675483568,0.802223010715495,0.309120825720729,-0.907564062604513,-0.542413304214786,-0.404707195787651,-0.479304252576949,-0.508061563471384,0.297308147669735,0.849970709083695,-0.484619010337673,-0.647486718909827,1.16120309865978,-0.726259156217993,2.36752812326945,-0.303744090146503,-0.501503932192029,-0.366839958626017,-0.319566182777802,-0.962756501763911,3.0378930183979,0.00481922042140906,-0.943465358264607,-0.311905864310761,1.16611970830904,0.16946767804266,-0.166666666666667,1.5680644585955,-0.121041682476805
"Vibrio_Ns_1 (GE) - TPM",-0.817212247657753,-1.58321393027441,-1.73413953681906,-1.93021858705948,-0.312785528457409,-1.18616211719243,1.10079615901361,2.82658721435047,-1.33365250912902,-1.03077973246959,-0.685643046786741,-0.803124933798516,-0.840263091173088,-1.34448396814772,-1.10546804081072,-1.69941814594005,-0.184746874498414,-1.69153484309466,-0.362384772472271,-0.0360660182318219,-0.198845114034959,-0.695202066117905,-0.995669847858442,-0.278434963189209,-0.925543967095462,-1.20813685927548,-0.629952135707592,-1.02770326172994,-0.311360466556656,0.393327539689377,0.0704959703517739,-1.00084471192376,-0.341905704794072,-0.745571485859218,-0.956025054453017,-0.62170044573408,-0.777277058862185,-0.470286341761678,-0.497234884765916,-1.06190867708443,-0.639591773087034,-0.570237510569601,-0.0614110419215004,-0.744023688206579,1.69805756666677,-0.102044149710215,0.387905422956606,-1.22805747781741,-1.47621125374951,-1.38439157097649,-1.32736732940798,-1.69134961604351,-0.307243807734908,-1.08894520174237,-1.2933814733358,-1.69213390805303,-0.504113011489588,-1.5054075714594,-0.833255323897294,-0.161510639500699,1.8061093246905,-1.0540425183138,-1.18136075255405,-0.711132512883753,1.2407690128886,-1.10630779597837,-0.953503605094799,-1.62590448148071,-1.67903259610426,-0.603714137637855,-0.472975707200629,-0.22944160613382,-1.69846504798634,-0.491466525059258,0.515288852868345,-0.779311675483568,-0.698626241769702,-0.780958150383559,-0.975207661506025,-0.542413304214786,-0.562364486363861,-0.479304252576949,0.847636385052622,-0.767694211897623,-0.707024256350949,-0.484619010337673,-0.56910666851903,-0.513385989601331,0.427001851907933,-0.350659266448163,-0.303744090146503,-0.501503932192029,-0.366839958626017,-0.228567981229214,0.212553006413022,-0.698788267450681,-1.28870431273697,0.273256998286605,-0.311905864310761,-0.62334155410773,-0.19139254370977,-0.166666666666667,-0.264437366433025,-0.0476659354486061
"Vibrio_Ns_2 (GE) - TPM",-1.13178502304305,-1.52185676025312,-1.62326951073322,-1.55911302355449,4.72528887263129,-0.368481503122248,0.175945732324712,2.38813334740131,-1.16945719523132,-1.27290931075499,-1.28631861496526,-0.519910549255594,-0.62211902484474,-1.47879017962116,-0.354556706992747,-1.71485687225153,-0.904432293519717,-1.57797395666132,-0.478641828971583,-0.817622219271772,-0.932448980458692,-0.667604831645065,-1.26897528923302,-0.278434963189209,-0.754604469288343,-1.50998387832892,-0.710049687054422,-0.851498743151696,-0.311360466556656,-0.500167150461347,-0.842931246401156,-1.25714480507003,-1.01902284774362,-0.163127928032367,-0.801667767245554,-1.09678242963994,-0.727247235067692,-0.538969374249257,-1.06416061325431,-0.636591580930225,-0.215075236183034,-0.646288008521239,0.457522192575186,-0.330394634550175,0.794167049895406,-0.133100769199052,-0.102261476728268,-1.2171096938072,-0.592994987011984,-1.46530349709921,-1.21950678979153,-1.58593720875709,-1.46635243739905,-0.893289089150471,-0.884668615103105,-1.66920904150799,-0.888891715177727,-1.55920112699826,-1.15083325509309,-0.508908174294671,0.319089179507185,-0.761029992596351,-0.951273642128955,-0.850199445184335,0.560535616481526,-1.19748404888296,-0.899335023557456,-1.79815494815368,-1.54818163443161,1.04985368374301,-0.638844410649452,-0.620683007478802,-2.01651823106463,-1.17190339972184,0.775517080354978,-0.779311675483568,-0.790661658364934,-0.855722458759668,-1.22268769862206,-0.542413304214786,-0.434565027425255,-0.479304252576949,-0.508061563471384,-0.767694211897623,-0.663394545447079,-0.484619010337673,-0.515494513468464,-0.618974833205676,-0.259307475925763,-0.557203563000909,-0.303744090146503,-0.501503932192029,-0.255935849167215,-0.834782455709164,0.0905358914527588,-0.545703234975068,-0.821078147223695,0.15628469436253,-0.311905864310761,-1.10976885158075,0.0744495069484877,-0.166666666666667,-0.403726892628023,-0.298495049016199
"Vibrio_Ns_3 (GE) - TPM",-0.574081728130875,-1.66748214007049,-1.81792056779837,-1.91201351633907,-0.312785528457409,-0.914591207883424,0.191343295254726,2.42084556341153,-1.1724415891503,-0.862993493875977,-1.23714879509864,-0.724692362725512,-0.551752791031076,-1.10615745414691,-1.56250056642597,-1.48591667037197,0.628230370822728,-1.64726257767042,-0.427949660500766,-0.543741352603466,-0.702010198608544,-0.709577748611245,-1.09606174365201,-0.278434963189209,-0.896903134316475,-1.53046386160471,-0.727185881007403,-0.942234431482666,-0.311360466556656,-0.0915190246285925,-0.0466735007329306,-0.848318177495643,-0.688737054912438,-0.385617105722376,-1.18039608371854,0.316675124076987,-0.675542985737082,-0.25159469287597,0.19059338952441,-1.44972694973347,-1.58109655782892,-0.652886055341046,-0.713116654402876,0.314453641044717,1.51601301411353,0.23510418228276,0.581145976481814,-1.28454555723535,0.173730440014172,-1.66950037040612,-1.45729530144429,-1.62826534354878,0.6623925521925,-1.05475374372706,-1.57225854577892,-1.66092282406991,-0.121226946138643,-1.23413537163195,-0.567649888636989,-0.434627064363514,0.773471834989317,-1.24617176295386,-1.45988145106322,-0.55357641426875,0.590794736321306,-0.69779859557162,-0.416468013552708,-1.23536535886615,-1.45575036398451,-0.764143381021536,0.81686473357917,0.0115351833394612,-1.08166929846461,-0.968495498477522,0.782446705442401,-0.779311675483568,-0.337534034434711,-0.812079925441835,-1.33025666663687,-0.542413304214786,-1.04510528149949,-0.479304252576949,-0.508061563471384,-0.767694211897623,-0.669717810971889,-0.484619010337673,-0.647486718909827,-0.807935902486294,-0.387243285827528,-0.493266873824854,-0.303744090146503,-0.501503932192029,-0.366839958626017,-0.500130965199225,0.849446321269034,-0.192160853868928,-1.22021939885942,0.169559631502045,-0.311905864310761,-0.936503357470747,-0.0333460641386843,-0.166666666666667,-0.168193381637929,-0.300747628156175
"Vibrio_Oss_1 (GE) - TPM",0.0122935453721257,0.310316160118609,-0.448687461757228,1.24634540989619,-0.312785528457409,0.247671399621736,-1.02010015547317,0.0268709749804022,0.787905863662845,0.0835709573547579,-0.935813363076455,1.54528234866363,0.687647566454513,-0.110886366904197,0.0503983381491165,0.0185255425355447,1.09838269077187,0.479005654182675,0.607265231135724,0.836544756430308,0.575974043296525,0.587836946270593,0.268870942969106,-0.278434963189209,0.738404644359482,0.674223821863533,-0.350907095841883,0.344139435447363,-0.311360466556656,-0.633066057257243,0.240607503869067,0.215877410233376,1.54946054847987,1.01867009273172,1.91524692770572,-0.582201233648028,-0.43095804958953,-0.361720658967815,-0.569731586287606,-0.736073434302842,-0.973825611875404,-0.579866925545221,1.41721606368093,0.0890333092969558,-0.60102773702246,0.687661376203723,-0.246143795855771,-0.54326623951375,1.10296589705818,-0.0671490614919217,-0.282706335704823,-0.723260535099356,0.897168348595868,-0.323698323113473,-0.560943480682664,0.450036091779412,0.823835926632477,-0.261135858612698,-0.0942151889504509,0.0197224469847361,0.919746978741878,-0.139020648200091,-0.329544970566744,0.747382307690038,-0.893128610467361,1.0873227714793,-0.342954200448831,-0.450618429131884,0.0446329979031508,-0.305858249066321,1.87864416562763,-0.405428790508121,0.336920401847635,3.10449359450534,0.440461755763581,1.0444775403301,0.195395542702317,-0.557076436660005,-0.0917735287837187,-0.384978456326439,-0.131907159047664,-0.479304252576949,-0.201165214633409,-0.209748050276232,-0.187091773376097,-0.484619010337673,-0.445213133495977,0.784734519196715,0.0869086147708048,-0.130269342241934,2.61472333728801,1.28244991150411,2.72070843898004,-0.491173233123274,0.994923199337414,-0.233348430901762,-0.549158946778728,-0.569383814889403,0.895816394091738,-0.922387238291983,-1.27824348752969,-0.166666666666667,0.829604899876525,-0.425441009920606
"Vibrio_Oss_2 (GE) - TPM",-0.398611910125696,0.452925191753891,0.468714323101968,1.60069772689694,-0.312785528457409,-0.188570227476764,-0.214235832152414,-0.397555445491155,0.00185676488167032,-0.360430624993728,-0.794473679614887,2.28951833358668,0.338542732916682,-0.031008311106914,0.814613641625882,0.178216907849758,0.792912419613775,-0.107432630328832,0.324698277124173,0.720904235958045,1.06895380452649,1.38296730206314,0.196890040420705,-0.278434963189209,0.813723923162677,0.472263790023898,-0.503432074460149,1.14999656074219,0.68513176541945,-0.569499261154514,-0.710395781991325,-0.442712136238797,-0.649117310566938,0.633794309186919,2.74140520242128,-0.223226355623176,-0.382122771556739,-0.417660769372997,-0.347682445769889,0.310785513139408,0.340096004878196,-0.587939780236825,0.970291715912631,-0.145887573774554,-0.107162995846307,-0.278326864189291,-0.860997923907049,-0.00932149068401833,0.430739911111925,1.0609157619352,0.83666021198523,-0.323550535579731,-1.16881632816949,0.514901742779747,0.726514943079171,-0.815001508330425,-0.622557857466236,0.338023665001727,-0.160422835909956,-0.437615975969454,-0.514170111531378,0.20270594034212,0.381132272044307,-0.0787708017675072,-0.971216780351289,-0.449301012234463,-0.185777106665189,-0.817970231074149,-0.52202286579062,0.450829833492443,-0.105072471918631,-0.654324146603449,0.585873847930905,-0.264869340391299,1.41754412243141,1.1467491605123,0.0629689111823711,0.0317506694881918,-0.496885297846754,-0.522210546657103,1.95533072220123,-0.479304252576949,0.035414714260819,1.98883632404578,2.08644903506472,1.26892849339277,1.06132731522185,1.98601425279337,0.0876661367300028,-0.11249082339535,1.12620718706481,2.28852062850113,1.59602679856773,-0.263719535851556,-0.202238364774878,-0.379559862114191,-0.650924060573228,-0.905120665398626,1.54785926531259,-0.607382016821585,-0.13753811930155,-0.166666666666667,-0.306768256167421,-0.375515526179275
"Vibrio_Oss_3 (GE) - TPM",-0.497168594112532,1.77175020714536,0.868233617035775,-0.288791629557049,-0.312785528457409,0.479546866272737,-1.47234157402237,-0.955172967751442,-0.262812241782129,0.613834993408706,-0.869851348105094,-1.0305448552091,0.250283918634798,-0.271671934626949,-0.796587495891431,0.437405282442598,1.00016037326978,-0.226787272405234,-1.02005337719956,-0.0375162587240403,0.0109454654051357,1.10938312357186,0.339271968906561,3.51189021563474,1.46971038039337,-1.56905554329209,-0.542050668195294,2.13822827585905,-0.311360466556656,0.481798643999888,-0.575475131982871,-1.25476664092521,-0.66330974562161,-1.99058622651892,0.510023196219582,1.2966787033853,-0.253875815060229,1.38161720220157,1.85198450297604,-0.395977215336073,-1.64867841374424,-0.471263331236416,-0.713116654402876,1.04179607735123,-0.60102773702246,0.304991399959629,0.300822461889845,0.244458488185425,-0.423955880311714,-0.962352062962881,-0.957675113530681,1.21893023011551,0.468343270393548,0.0135699655475043,-0.687421970613778,0.998221666476549,-0.108600508316981,-1.85388980696763,1.25677169630573,-1.20988033577253,-1.8415897062457,2.45689512541435,-0.535691726403302,2.20326456595192,2.08745059467013,0.159850957706531,0.589050572279727,2.40207708451151,1.58783791431508,-0.261154732482067,1.69415527155719,-1.17420245254475,-0.496550851422334,-0.841322574148022,-1.09549334484859,-0.779311675483568,2.93585285468939,1.94749307280508,0.9896968794535,-0.542413304214786,0.346731093020188,-0.479304252576949,-0.508061563471384,-0.767694211897623,0.319113108227632,-0.484619010337673,-0.282195935037219,1.54535318846573,0.463241591120813,3.2449181047699,-0.303744090146503,-0.501503932192029,-0.366839958626017,-0.147514761849512,2.68106017149554,-0.74264371050707,-0.772281778909775,-2.05071222004009,-0.311905864310761,-0.83414076763609,-1.53264026599754,-0.166666666666667,0.604984833301575,-0.340229753031393
