"","PA0028","PA0046","PA0047","PA0068","PA0334","PA0399","PA0569","PA0659","PA0855","PA0867","PA0998","PA1062","PA1069","PA1079","PA1083","PA1084","PA1099","PA1103","PA1104","PA1123","PA1385","PA1441","PA1451","PA1453","PA1459","PA1461","PA1462","PA1548","PA1549","PA1624","PA1717","PA1720","PA1722","PA1723","PA1724","PA1725","PA1808","PA1809","PA1844","PA2074","PA2323","PA2506","PA2525","PA2536","PA2537","PA2538","PA2613","PA2655","PA2685","PA2733","PA2933","PA3028","PA3082","PA3145","PA3146","PA3148","PA3150","PA3172","PA3302","PA3484","PA3485","PA3659","PA3693","PA3696","PA3876","PA3906","PA3907","PA3908","PA3911","PA3912","PA3988","PA4164","PA4310","PA4320","PA4321","PA4322","PA4329","PA4346","PA4375","PA4412","PA4413","PA4414","PA4415","PA4416","PA4417","PA4476","PA4579","PA4866","PA4868","PA4966","PA5025","PA5114","PA5149","PA5223","PA5411","PA5413","PA5508"
"PSEUDO_Li_2 (GE) - TPM",0.492857893524897,-0.586653725577812,-0.573115236626573,0.73799638299112,0.129365983444791,0.600232672288165,0.891820267514555,0.0614872475218991,-0.994957160367758,1.442555305857,0.0533497695932425,2.53352933236636,-0.249638794032719,1.12879517208876,0.119614261022067,-0.471340628402408,0.652770367195346,-0.0968706491866498,0.909685971110273,-0.311304198410911,-0.11839822762806,-0.396644376155654,-0.0779372769554464,0.461588710036507,-0.0337037274561273,-0.357074978241262,0.259748026566368,0.113565353988484,0.517346274084559,1.68557587148049,-0.481610897441027,-0.307178383981307,-0.187899945673003,-0.661483048575962,0.646217895654177,-0.460711142874741,1.56489257250646,1.23960660120599,-0.241695616021282,-0.533303322756789,0.756902419990776,0.719894404539348,1.67714581524875,-0.344566986788466,-0.614965804296677,-0.629934822544499,0.408932251438079,1.97069623638907,0.514944022714761,0.102585173013088,1.14450145098099,0.849668980897972,0.250284490375658,0.587129206680742,0.0989483336609325,0.246661323786687,0.868282448778332,0.0166627607599714,0.410182233615007,-0.472723282892293,-0.484978489451741,1.39662146571222,-1.05265524509501,0.222562255427729,-0.625421813212253,-0.49399196109511,-0.609781369585328,-0.502109449525742,-0.0180446477990023,-0.151727227018335,0.118346032801463,1.03751873805477,-0.414568630514773,-0.200812655480494,-0.320269279666712,-0.363839996154696,-0.0663859393211526,-0.328734557226435,-0.30206714350264,0.103825355651184,0.19865164175016,0.299560257788431,-0.0532776763128333,0.0463325515324902,0.504597740112453,0.346585562229347,0.177386552337863,-0.152820897242782,0.916075686150818,0.401704372868493,-0.953930194190365,0.06141443546588,0.765630345813061,0.486485238292333,-0.0571801378527564,1.27645426173371,1.11570609440489
"PSEUDO_Li_3 (GE) - TPM",0.0311813869818539,-0.708081022720281,-0.706689335977632,1.69184311125939,0.0266382397314867,0.102021878286842,0.650940506654935,-0.230892448519573,-1.46600831096583,0.435599806705044,-0.162126717925998,1.51756585577456,-0.241248932071249,0.437913751730765,-0.584215483639233,-0.639005279938033,0.0588943017166101,0.15848702129115,0.972183735663964,-0.39819554935636,0.309430308833013,-0.805555112171736,-0.117770550576045,0.65956780519695,-0.378384230567972,-0.503218098455309,0.718381408906034,-0.259570682671469,-0.0909687609133389,1.3245721050706,-0.322879225861265,-0.24740202608804,0.428410982092454,-0.083554789676125,-0.565176570581451,0.785454919502323,0.662994127542221,0.789066397804404,0.243844330913111,-0.617599062267204,0.315620169544907,0.280730836070996,1.1250107703723,-0.595509666726124,-0.59261884920072,-0.754345047608044,0.749702587829826,1.79178412855571,0.768697115473842,-0.0645857365603036,-0.403958282918982,0.35167591622719,-0.156627308393736,1.42027539796845,0.626561315450653,0.588214759573908,0.934168693729459,-0.840429158665385,0.558513102762012,-0.486230809045581,-0.342035381105152,1.69901881922004,-0.345289954988751,0.477458987520682,-0.331576191545634,-0.818834853213581,-0.495395558965185,-0.583741524438433,-0.0510597591915809,-0.137745815780796,-0.0274096011478518,0.375064164023587,-0.714793133607815,-0.0949696640289077,-0.406194823898132,-0.520875904363948,-0.427901884351663,0.103061837993208,-0.187024424707853,-0.0298699757127727,0.74135918584462,0.276221905579752,0.243731430042635,0.0778320609457358,0.204321122068188,1.11267473529846,-0.0463056500024406,-0.343040510009763,0.448019377555642,0.293003094663526,-1.04491473162845,-0.323940577321297,-0.189662504084413,-0.0759626223973046,0.707001999417977,0.352858715109997,0.324966483907022
"PSEUDO_Mig_1 (GE) - TPM",-1.19898047982643,-0.929769055249632,-0.983061185440581,-1.75846679355873,-1.02324849332051,-1.75292804759952,-1.38235400157264,-0.416881114860441,-0.520186806170514,-1.83569806313823,-1.07096292462034,-1.80355954800486,-1.12204970649333,-1.6853685487112,-1.85011738880608,-1.49122356395898,-0.52814282238731,-0.347293648804807,-1.14072583443479,-0.851278243062305,1.16949448811305,-1.76711007780166,-0.854101223372799,-0.32037505909972,-1.48519724294006,-1.69227982504837,-1.50537222471373,-0.124835992484682,-0.78298538761309,-1.41308983252288,-1.15700472046552,-1.11541699431869,-0.920968005674317,-0.881138396889742,-0.790471106330597,-1.2765847636094,-1.39692993426799,-1.54617725951703,-0.835633403948882,-1.38328473475302,-0.783596550221108,1.15706220690506,-1.59778613167985,-1.36917092182649,-0.751460880783273,-0.725696747960914,-1.57166699749264,-1.09225840631618,-0.666031130331073,-1.43557168798568,1.09330682662101,-1.46217976971386,-0.57901705896614,-1.17011608640439,-1.3389523826105,-1.3432090447649,-1.23191842193855,-0.135720617550881,-1.3206437179587,-0.999081738743374,-0.900716162622856,-1.65354113309109,-0.693898098724343,-0.625661020069972,-0.905061128876832,-0.939673170955109,-0.793325674152865,-0.871686213733564,-0.836610437392553,-0.427727976551157,-0.738251564026787,-1.58630627367068,-0.511759626075641,-0.874767468865784,-0.906900277685076,-0.926071740109783,-0.110273103837642,0.35897938476998,-0.861159654729264,-0.820324813989609,-1.20267714133049,-1.00042849202611,-0.890891910399211,-0.818802437658129,-0.980324899030343,-1.39790241111696,-0.969788087100282,-0.816726297696652,-1.24153570032091,-1.15112821762441,-0.292913233157477,0.182125616067348,-1.65283486070411,-1.37862902970444,-0.665103019402177,-1.07103567783967,-1.13901654923729
"PSEUDO_Mig_2 (GE) - TPM",-1.23588490594481,-0.855966739019022,-1.0868609094222,-1.43771508511022,-1.31703746000661,-1.75020502658546,-1.73631348436346,-0.06441426596844,-0.319673960103997,-1.75826649359966,-1.15701986149619,-1.55791252542348,-1.09512520085962,-1.8130137139349,-1.84923720895033,-1.6856878889015,-0.591872914234917,-0.767340573729382,-1.34540095919571,-0.743819181756026,0.677312900548993,-1.73376183861252,-0.866056102767247,-0.718054609380632,-1.62718061628675,-1.6112875180686,-1.46728522485737,-0.23350904846128,-0.800795526403107,-1.88992822290136,-1.32664435766768,-1.25769567246943,-1.33089792781269,-1.0072701181261,-0.899727455814085,-1.13058378723349,-1.42568707126735,-1.61023453028654,-1.24104826006439,-0.947766949976691,-0.89115858805916,1.52259889669784,-1.5444078806981,-1.05477653644325,-0.932567928155812,-0.918086804786722,-1.26062620768956,-1.5440643907213,-0.791534738742087,-1.2090696684291,0.40715262367003,-1.37479656385511,-0.481117815717657,-1.50804352608383,-1.46064847846345,-1.36678453589233,-1.28153961075783,-0.539604936814597,-1.06690644940903,-0.94825287478783,-0.822306442677609,-1.42036157885534,-0.882169482977174,-0.9623164164084,-0.938647853853159,-0.814149344834609,-0.79841208795869,-0.723273823298394,-0.825705208052433,-0.410089062405106,-0.746725478896487,-1.11310830184681,-0.631130830467741,-0.950890441346413,-0.908044837366615,-0.887929055169105,-0.0891743768717305,-0.255322043241895,-0.870625074027185,-0.853081073917515,-0.981833215629943,-0.900148740561842,-0.719592493229609,-0.833604172473153,-1.18223325809442,-1.60077258511385,-1.16103115169494,-0.767084443893082,-1.27106736046563,-1.32537869926711,-0.199692329759973,-0.488603993149175,-1.75935917927592,-1.50243326401597,-0.877067752601681,-0.743440432722814,-1.27318777470699
"PSEUDO_Mig_3 (GE) - TPM",-1.32452411307001,-0.841771478779244,-1.14966610110917,-1.81201193790825,-1.49965847242274,-2.13177392250162,-1.3544588716144,-0.36361791989912,-0.172010126220669,-1.6628951273403,-1.13523332659618,-1.51974281968587,-1.17570986261165,-1.70586514753729,-1.52422025423957,-1.5901802402893,-0.52480267394963,-0.718197747131779,-1.60884557118969,-0.842393784695182,0.782472779361358,-1.79292441521461,-0.837391555840542,-0.774947147809883,-1.68623474429945,-1.40670188683013,-1.15139926341387,-0.175199418703903,-1.04264936764782,-2.01452592127377,-1.51531581427692,-1.22218912094112,-1.09424687643612,-0.981860859021948,-1.35964317100346,-1.28805346031889,-1.47834638014697,-1.63885566224461,-0.93277800023569,-1.27735285151939,-1.09839244262654,1.64963819683589,-1.66322833730436,-1.19929577921422,-0.694833230708751,-0.850012090989408,-1.40293504253545,-1.38235806436701,-0.52180639836054,-1.27275391160525,1.33528694743459,-1.7858138993408,-0.605182743814626,-1.08271570417264,-1.3863389660311,-1.32619811611059,-1.1686964025048,0.102295545034944,-1.02933928175433,-1.00055219220788,-0.85549928433722,-1.53513727943404,-1.25640485462257,-1.53321738340286,-0.905217644967708,-0.781936057302819,-0.837822187146595,-0.831975612834387,-0.954875532691658,-0.408804538611201,-0.898414970063976,-1.67766532719002,-0.553971087677227,-1.02989843197873,-0.947566014370926,-0.917082230078702,-0.173617552555471,-0.390548739639169,-0.990483207783861,-0.941038817207178,-0.996198198141191,-0.949557872359615,-0.92947310188343,-0.813437034609036,-1.2105319073519,-1.74591337091436,-1.21270533670811,-0.978903255430582,-1.33630836722545,-1.28330241865407,-0.438760988267798,-0.372069839573143,-2.36150615647415,-1.78936282633609,-0.659288401069306,-1.09737383480007,-1.22460026567302
"PSEUDO_Nd_1 (GE) - TPM",-0.81031494997438,-0.739077489541315,-0.336697652329608,-0.262006198162087,1.6127099040659,-1.15582045499923,0.403826764617649,-1.32179319337418,-0.207661142546574,-1.29943451606163,-0.434700298151774,-1.44847692136278,-0.733002291849245,0.11021616159888,0.197012068082449,0.174634654193342,-0.428827583688312,-0.412554061889337,-0.808255390147783,-1.08418546610556,-0.607528484444983,-0.653445250717945,-0.870992768161388,-0.886540416151875,-1.01465825764193,-0.390927882398535,-0.515511466506398,-0.712250334781289,-1.53790274649831,-0.0975544111405501,-1.08311786649716,-1.23913970390508,-1.68386248266898,-0.546978885715843,-0.642486750621749,-0.347737651462759,0.228513072335257,0.117468136606751,-0.0886887486427393,-1.01257085280562,-1.63507202949889,0.220405187838473,-0.733007924901082,0.394485515931085,-0.181144558050577,-0.624411707428579,-0.593673401732186,-0.807004692344323,-0.972808293346729,-0.0905822711113483,1.46716778698557,-0.911858122827635,-1.48418017173903,-1.29300317161312,-0.349477346726152,-1.04262199479257,-1.0655234528178,-1.47820986859935,-0.958769623186089,-0.652992160884659,-0.453224350311305,-0.803062292416276,-0.3460621373922,0.290650217734833,-0.348851676531006,-0.670907641072543,-0.621253911284935,-0.700258124770984,-1.22752415874443,-0.966239229512308,-1.23382574487894,-1.03486197613913,-0.530109884870237,-0.870942251461296,-0.860249338364893,-0.762049078521725,-0.909059471632174,-1.07443767033647,-0.957731236771908,-0.395306511907282,-0.230030753885332,-0.0568663630603995,-0.390425228334157,-0.351515410968916,0.230205800197381,-0.162007970887657,-0.466096510276433,-1.26980221964964,-0.623265245808518,-1.20658511011074,-0.462059266169034,-0.680070176215605,-0.215418318325711,-1.552829986193,-0.802322018797183,-1.38467843641035,-1.09019193414479
"PSEUDO_Nd_2 (GE) - TPM",-0.911552497433557,-0.340954420643564,-0.676905020298465,-0.604509783504467,0.72746293727298,0.416615330507138,1.88307161319279,-1.05405455205473,0.623149181015532,-0.734787479485184,-0.228366458255324,-1.75676324989291,-0.85593501202728,0.154049423063022,-0.138310257110504,-0.286712278015831,-0.508814682301754,-0.415713057080994,-0.765268005775021,-1.07834372423098,-1.14448740624672,-0.942344872778609,-0.296162439754329,-1.37802762705686,-0.668756118344486,-0.203852882424818,-0.44790257775808,-1.37498431128443,-1.54322080891359,-0.785517321466422,-1.26586823202246,-0.993502685418764,-0.998226826942161,-0.990010030581153,-1.01582770174429,0.117606510275424,0.609395211723742,0.707098805525349,-1.67826007405747,-0.649572578243052,-1.47560059232991,-1.00750774507453,-0.0950256605485994,1.58550808888629,0.081464003078782,-0.332451724892517,-0.557252881347339,-1.00246926142763,-0.72502525030792,-0.594108047910577,-1.08896757788222,-0.700254072435824,-1.53321153773049,-1.17423244969335,-0.380637226944163,-0.972137671557543,-1.33548249010317,-1.4559199081024,-1.5876498971648,-0.290103778747991,-0.121981714366949,-2.13670645218968,-0.956926513022799,-0.824571656587318,-0.118899813095386,-0.912321280532288,-0.981091138876491,-0.723246839998664,-1.10130769809418,-1.11275726642398,-1.3246377004369,-0.382713784342922,-0.664519626860026,-1.01109233192617,-0.872754152309901,-0.731419742018423,-1.46091829648895,-0.487748477377907,-0.974329017386645,-0.457240947308026,-0.521652024536714,0.398428782332351,-0.175709440143199,0.0882719034105673,0.114237224163905,-0.274274072957922,-0.485398199921981,-1.22834551056892,-0.609046421243251,-1.28106640591524,-0.72850885161538,-0.746433819021776,0.16852925139919,-1.83648629554078,-1.16301203807591,-1.4738609153806,-1.22982024357973
"PSEUDO_Nd_3 (GE) - TPM",-0.541591759644014,-0.397120947457646,0.103830618399916,2.91154623184956,2.35062047051819,0.292859471074677,0.402311098997485,-0.853298885125638,0.0674710292234812,-0.56843379849054,0.889677478826326,-0.737740267595072,-0.283440677652866,0.581956069025946,0.199145198999613,0.100837187703085,-0.594556159637408,0.00863902695183674,-0.442729253334296,-1.05158510733555,-0.216953116190398,-0.427078307242119,-1.14820138637638,-0.790398846207491,-0.796131813209123,-0.601128410761143,0.580316033125031,-0.891212047996381,-1.45398090708343,-0.748388231530018,-0.69847987675167,-0.0760737796891413,-0.833963986540087,0.152201293149572,-0.799676756210953,0.497088491250038,1.06927306340114,1.10508154521318,-0.799499945129448,-0.00423749034919206,-1.44848246881469,-0.716570838865705,-0.0650145435865099,0.81152733699393,0.302284889730389,-0.593894855793876,-0.823615876177649,-0.0156175505658057,-0.741752279934224,1.51648850300231,0.180644339793426,-0.658514332136617,-1.06385524784001,-0.0793099209770757,-0.0790412882465027,-0.620432903145153,-0.861614402443159,-0.695491612552722,-0.441624998770061,-0.576174209578971,-0.798021340963387,0.519122969213328,-1.34570751156278,0.428309779270516,-0.37840129142315,-0.964543658998455,-0.795878117941278,-0.540627066699181,-1.04081119714236,-0.935916830408653,-1.25009056510378,-0.696032426545576,-0.480138267506421,-0.689485338351872,-0.677930134593964,-0.57515081967014,-0.632544927678799,0.490616636547938,-0.939983573777429,0.0419375422670394,0.421953007820353,0.880908289573566,-0.0256375570581391,0.51540346333701,0.487940308044602,1.23799116712753,0.541343776508326,-1.01855530562874,0.0637665882235193,-0.819136108302803,0.912072252963781,-0.234982475066343,0.94256859041038,-1.61583890449179,-0.972820279909718,-0.66799452416244,0.471990863774355
"PSEUDO_Ns_1 (GE) - TPM",-0.274179563127397,-0.725665362197362,0.112189989550974,-0.783764984764118,-0.296615861081682,0.545309886819047,-2.18840909767067,-1.14500961226458,-0.986566114242943,0.058296084505806,0.230277366029959,0.953854418505918,-0.0406822606704247,-0.240422094206565,0.389065639490954,1.1057518518813,-0.523490953803191,-0.181184899276139,-0.00973294154671475,0.237636250014943,-0.216144755205369,0.46765693266938,-1.37661154167129,0.498407797161216,0.390031493134037,-0.599200584337821,-0.935115940393777,-0.573165082218485,-0.861707819615271,-0.986393028068658,-0.34830880500671,0.0916764267213632,0.604252058121743,-0.0950682544176703,-0.00195262745543617,0.145019283216414,-0.0060478691775435,-0.644877362368268,-0.755254188887016,-0.505812605017656,-0.563666953087836,-0.197299743765075,0.731804232901491,-0.199058699541115,-0.420386356687442,0.294987611995915,-0.11255311260118,-0.854108696258388,-1.05770759942754,-0.384934119001075,0.328201777790837,-0.552336224642569,-0.700484074620367,-0.320571440230128,0.144402816946639,-0.361584492090137,-0.318979625501094,-0.927716647336456,-0.339648100404766,-0.517544135474252,-0.551666688522911,-0.083067320914768,-1.0499776562343,-1.31258806137465,0.560880234465631,-0.6457573869128,-0.599133837107843,-0.553997331441121,0.582445321639125,-0.437069862157686,-1.20336394002744,-0.848973113345489,-0.0700712408962452,-0.766213401621534,-0.629027427120297,0.463729691772452,-1.01220731967071,0.807721452677213,-0.998998155308715,1.68366821974417,0.752021705595946,1.73484131088806,-0.524567775193008,-0.28468282992755,-0.028746054138683,-0.648743540396186,-0.687145245916406,-0.887500642300515,-0.286814287991753,-0.464990930906975,-0.818779623289502,-0.799504192526279,0.237329642342435,-0.654090947675732,-0.476610416509259,-0.995386848304307,-0.337879258991285
"PSEUDO_Ns_2 (GE) - TPM",-0.433259974240109,-0.444408794757722,-0.0950351783725375,-1.11932477105591,-0.682074682778227,0.115627010461458,-1.76873141006145,-1.15820197247388,-1.03844463194134,-0.195791559244342,-0.181106221419289,0.347680086446111,-0.366427329103349,-0.120614427889736,0.734792047048709,1.11922364711084,-0.314036433477946,-0.779352872912216,-0.294694716682536,0.0476471276652891,0.290018280990235,0.786954723051433,-1.25463836978516,0.275051740744316,-0.164455431943937,-0.0283089032824622,-0.3173941828733,-0.322555517130186,-0.717010449964007,-0.802853779809261,-0.295846424914561,0.211686385961819,-0.236239000455926,-0.198438676731983,0.0953704533187921,-0.201664137198966,-0.479310636831233,-0.636442491091154,-0.717922818668375,-0.313528896290588,-0.555350543696356,-0.141474624256831,0.642529154893116,-0.486908967823404,-0.656480804070275,-0.172553874148016,-0.634833793775274,-0.510530281240939,-1.29593355053484,-0.670289692744808,-0.474357239010565,-0.67748879278822,-0.442352198039493,0.694868125461434,-0.0445931008253862,-0.345461972115629,0.105146869440397,-1.47780203294318,-0.510154208232501,-0.857088476510438,-0.401329164969807,-0.102017002895073,-0.562881128280239,-1.0969062004519,0.19609280520784,-0.432322232649081,-0.443585891944579,-0.442150504026369,0.287473410385019,-0.583839650886944,-1.23697393807275,-0.62080017030732,-0.0395276162286303,-0.919288622389952,-0.536469404948488,0.0844999067077158,-0.963633633307793,-0.718034717664367,-1.04953759755272,1.02860232309355,0.688423830827596,0.526710256117401,-1.04146313039751,-0.7044240475482,-0.302336478472647,-0.836475159260157,-1.10086772729072,-0.677833008025373,-0.463038208582164,-0.613876898012029,-0.849364343118003,-0.471371508119335,1.95521219105565,-0.480822473273031,-0.396740145624074,-0.770064658282132,-0.539494442138576
"PSEUDO_Ns_3 (GE) - TPM",-0.737939314112628,-0.585852198589688,-0.0591529621907704,-0.643613111277762,-0.686511190688426,-0.272818502223454,-0.809747096141462,-1.13252473435901,-1.14351637705446,0.488743117334295,-0.164186996804549,-0.0838841715546759,-0.582432080789041,-0.376959333649476,0.333918378373712,0.569421410125459,-0.428122857361881,-1.03265110955029,0.170058608070313,-0.103848094167034,0.251105473921403,0.632092678790573,-1.24243049703551,0.352779786652202,0.0365759364374303,-0.184101334536637,-0.200824060393751,-0.571856174672809,-0.798654506838696,-0.847994779952904,-0.37534878649512,-0.0662675593027966,-0.79807597245822,0.210426855784135,0.469812583363228,-0.448686161781661,-0.455269876704693,-0.601945745618911,-0.186838238003516,-0.610075170606833,-0.468816765742651,-0.482071364662562,0.431151365987899,-0.189210350593764,-0.595340413635292,-0.342428572892632,-0.329888240114178,-0.744555378402147,-1.25675831895746,-1.06619277077988,-0.115714742592788,-0.822139641796708,-0.514352996125851,0.186864264398697,0.0409918829432133,-0.369718251758709,-0.199603856139741,-0.965574760023874,-0.32685004702346,-1.04292848156543,-0.492861291187728,-0.209570047921548,-0.894465308661648,-1.57525678115783,0.0646378818261525,-0.499349029517535,-0.624788007864365,-0.621116390704927,-0.184651000234505,-0.616381295311527,-1.30120818380105,-0.159567302007145,-0.0388128264328111,-0.875407883402373,-0.548776484236558,-0.14251848831649,-0.953825302749045,-0.342316282058664,-1.0381715137561,1.02442759306083,0.361884701129591,0.699604461831489,-0.985427593284578,-0.649127809501561,-0.724896089423133,-1.18829772293438,-0.975343955059128,-1.05055433701929,-0.609940289762302,-0.66725304077916,-0.859291353186818,-0.749563440699107,-0.259386563550461,-0.849619972905217,-0.505875971306733,-0.804785324063405,-0.698893457340724
"PSEUDO_Oss_1 (GE) - TPM",-0.656807975810818,0.661740195064976,0.46536991127984,0.771167717286148,-0.231970392835361,0.126216646462732,0.589008951873374,-0.0583369936318336,-1.06923983592183,-0.194206989385724,1.00511335740067,0.147916256852825,1.15921358921284,-0.897743675611882,0.0259093595101773,0.0148201155572537,0.371551073886294,-1.08439809351543,-0.971426023581439,0.956904294861313,-0.574253832337352,-0.0168286811449209,-0.43421832108959,-0.841024058181841,0.183393875683269,-0.655033600704593,-1.08295874285711,-0.183377347175175,0.383827915290499,0.299372621604447,0.0972112224462501,-0.104754065116473,0.238501350937135,-0.145013504456695,-0.0801252078398739,-0.985535837225081,0.368044057314833,0.16187365820044,0.617704802347051,-1.05680891981701,0.425782694946104,-0.575062687791664,-0.122394699064242,0.260468492253639,0.280919398077127,0.61994334963688,-0.061105532508519,0.242553858767964,-0.35776083993151,-0.893452034130539,-0.911534026321869,0.0418548846358914,1.17893597286236,-1.30211320766925,-0.219756027795829,-0.000802263630877197,-0.205823045250245,0.675638121078691,0.3560176533805,0.972618505598368,0.429745047002046,0.236665346271181,0.481331440966976,0.307207323802938,1.72198358659736,-0.152763195816888,0.00119682230449725,0.747227062037068,0.557183364840185,0.444387267760814,0.930467235254609,0.0211412124765934,0.0367345622207568,-0.00917149289606859,0.269178476866548,0.596336975397682,0.505035148483584,-0.216482225502812,0.0806346348240845,-0.0498281269798917,0.076899426949716,0.135270311314776,-0.0294515035325223,0.156440688994475,0.0916995793710844,-0.663602229558723,0.135714381737089,0.47711535131198,-0.0930279114388226,0.127496624767794,0.734836354404693,-0.47514450031411,1.02738584411487,0.37072333401204,-0.0347205216892949,0.960355671599456,0.0190944241008626
"PSEUDO_Oss_2 (GE) - TPM",-0.41553356878243,0.646648891550653,0.353799570876143,0.381655253458242,-0.206975160487856,0.113906797763513,0.505019324833695,-0.333544774132007,-0.822074441808622,-0.0597868602567622,1.21756541840855,-0.365819331158787,0.916948689660195,-0.859958937161782,-0.527702098517641,-0.34393270858528,0.113054387514307,-1.48717195928144,-0.911396643818219,0.795987335341591,-0.303680109508723,-0.227768287162471,-0.185884306545124,-0.909911692846473,0.522339742291584,-0.185369457245877,-1.34948145358214,-0.361843332410137,0.28495487370231,0.712686531495863,0.303616851859088,0.450200490471161,-0.666108675124027,0.723095247330338,-0.234240646358875,-0.376663767918499,-0.0105846156709742,-0.12802805061944,0.0288614468811945,-0.461953826059926,0.00636569382179896,-0.687199762240054,0.136353851428438,0.585906091248255,0.602716786099305,0.58702688952693,0.430951162585754,0.468703457796447,-0.480272750316232,-0.867919980356,-0.123966685472449,0.15649507283642,0.413036766326307,-1.05917624807902,-0.187798586649881,-0.0922955594721082,-0.210102530412905,0.771094149378691,0.852577881655035,0.706218664481512,0.275252539650805,0.199169700585793,0.756961046305891,-0.924212958101601,1.30741350294058,-0.39157953849732,-0.0588871888423346,0.111696494684327,0.713159716379899,0.309348581946548,0.49972679519592,0.139660924166029,-0.533020352034334,-0.243088756231066,-0.0735656046857622,0.225532776672411,-0.128492951449056,-0.374228797438096,-0.127270624107155,-0.00915322281427342,-0.204416389313561,-0.047341266914565,-0.266680006146972,0.0293628686833998,0.0510575422485611,-0.536911325554773,0.189588175940449,0.378257530565325,-0.039023653745911,0.309996907372669,-0.293595542628705,-0.351325184465091,0.961934055864606,0.2500877421977,-0.139142717660059,0.169485241398508,-0.105033388701623
"PSEUDO_Oss_3 (GE) - TPM",-0.60784883977562,0.591543474220284,0.108438534210692,-0.482227296960202,-0.295346201161186,-0.839730145540377,-0.341387439227347,-0.396350137378743,-1.15580301666699,0.0149849697127851,0.81334847309007,-0.657702791568788,0.488022661238323,-1.07318795916773,-0.400264769915986,-0.732849582956633,-0.673086344486435,-1.24165974447266,-1.60742147308283,0.458386424039824,-0.501652631226662,-0.706253767719051,-0.460303067170429,-1.11389807536454,0.115594720892123,-0.923966330259004,-1.10275271288587,-0.408956249654404,0.243676743616781,0.344065670987369,0.151149251801418,1.03764773068195,1.29407984048398,-0.014782779799213,0.0609024055088122,-0.688147787660191,-0.466278754213258,-0.966088510762987,-1.49684545481942,-1.01786467827277,0.0280341051506325,-0.79430452768407,-0.856096638685185,0.0203389480072244,1.75326093465182,0.243393169165495,-0.0388521986200124,-0.72444974416004,-0.344427102382734,-0.90616271434295,0.3537733609328,0.0767612479925372,0.576513505197724,-1.14083750292654,-0.570322612608115,-0.0290837790748488,-0.418608668558464,-0.388953638152104,0.302742959222782,0.283906631178104,0.0554969472603389,-0.947531488303503,-1.26338087990699,-1.02000717128354,0.605817726877073,-0.29392385390427,-0.0393300616565649,-0.119187169241623,0.00617909160963274,-0.139009758991376,0.450539049001847,-0.979695282344779,-0.589017126571872,-0.552014053277317,-0.205758274291381,-0.224399015073604,-0.678405923135729,-1.50571604882771,-0.317663378385846,-0.542690897867209,-0.176625965036915,0.0290317920521633,-0.0235527043248776,-0.267879113202082,-0.369089165700856,-0.931460657941956,-0.335802280787979,0.39446189214651,-0.413153122145917,-0.171846225222648,0.442983377077168,-0.903909226968331,-0.0991186245116244,-0.334634287226783,-0.588111049534481,-0.532281609974388,-0.616873000141617
"PSEUDO_Oxs_1 (GE) - TPM",0.850744740764386,0.851102520446978,0.809165839576254,0.367831742768402,0.546066466315456,0.874345826223157,0.174902063379973,0.735525486251087,1.78123906229394,1.14563789057335,0.735075283200674,0.851454459649755,1.66331016192716,0.0869762538987871,-0.652870920020008,0.0805002656259911,-0.503715147565428,-0.125723045348443,0.131402299940863,-0.502539433067553,-1.03149600998225,-0.109265633673004,1.73862492945909,-0.130876672685205,-0.189486486362367,0.384110607309474,0.520481173666812,-0.355972457862996,0.199036387218193,-0.0729552817894242,1.18575742178377,1.64093689861364,1.44362063047595,1.37308492725776,1.74163250638325,1.93754017972579,0.736426454916664,0.813422588951199,1.98625370611911,0.839707751269149,1.44816001618616,-0.88317793200076,1.22313527652034,1.49964799659888,1.42857049329773,2.25888885612347,0.109776008127387,-0.302219657105506,2.26388103040431,0.759603078219074,-0.944155413938442,0.0975976862338191,0.137360982273914,1.5843874379744,1.40995280253121,1.65853859461709,1.47939776608534,-0.0247862034192094,0.362175378169386,2.20127228201306,1.86786912586816,0.858263880876367,-0.0286355612511072,0.0221788244566061,1.12735876489393,0.730026685814903,1.02787922638713,0.856651568685245,0.304468762398261,0.51058554580661,0.109924545534344,0.151414091607031,-0.454661820559974,1.65490503178381,1.1855798387387,1.56421796859411,0.872300728189268,1.60014918241752,0.618451381162188,1.37866312662225,1.1955257364251,0.96812312578021,1.42010136666927,0.649172003677712,0.634564305661774,1.00027405818402,0.520403449169884,-0.229689429472789,-0.301312460725656,0.670825887233027,0.172505554654689,1.82584768935936,0.662409385753625,0.31179496734989,1.32433354245104,0.272516267354835,0.595182363544657
