"","PA0036","PA0063","PA0064","PA0223","PA0248","PA0254","PA0260","PA0279","PA0337","PA0351","PA0368","PA0418","PA0457.1","PA0487","PA0500","PA0501","PA0502","PA0503","PA0657","PA0684","PA0716","PA0739","PA0817","PA0818","PA0820","PA0825","PA0841","PA0965","PA1016","PA1017","PA1020","PA1039","PA1153","PA1222","PA1235","PA1336","PA1401","PA1405","PA1428a","PA1493","PA1613","PA1637","PA1650","PA1651","PA1810","PA1811","PA1816","PA1817","PA1818","PA2196","PA2205","PA2220","PA2454","PA2725","PA2755","PA3127","PA3212","PA3213","PA3295","PA3400","PA3594","PA3838","PA3953","PA3981","PA3983","PA4035","PA4500","PA4576","PA4592","PA4689","PA4711","PA4732","PA4795","PA4838","PA4914","PA4973","PA5083","PA5088","PA5126","PA5185","PA5190","PA5198","PA5281","PA5307","PA5308","PA5360","PA5389","PA5431","PA5456","PA5457","PA5458","PA5459","PA5465","PA5506","PA5507","PA5509","PA5516"
"PSEUDO_Li_2 (GE) - TPM",1.02305288984044,1.23971356492003,0.580795234650404,1.27808122360845,1.5997013624759,1.25697846792882,1.11532474868289,-0.13142234010087,1.33561879104884,0.349411151644846,1.96082499541453,1.32104658144309,1.4053193606942,1.81342279990449,1.23231631133875,1.07735611978887,1.91053388686583,1.24419407128572,1.49294208146959,0.450887616775609,1.10502579720837,1.51748625788648,0.881870733386261,1.18462221833322,1.221553857201,0.912323009888382,0.442950236657388,0.672927090380432,0.982596710215499,1.5842537851727,0.633225546312596,1.31218476100755,0.723520309354256,0.502327168777865,1.77390501447183,0.621346118197362,1.49352846584208,1.57021990682581,1.15574679259574,0.115110000432163,-0.218169873110272,1.76321534122697,1.52877743816171,1.53405035827989,2.14410195167341,1.22750068048741,0.968086362914912,0.784599159598006,1.0299478192396,0.296773700609132,2.04084662756931,1.96046750410973,0.76718391518163,0.444933910801977,0.109661116241045,1.70895947985027,1.51230818510899,0.592448881334507,1.24932962814379,0.72695184801375,1.55448110490193,0.0217273011400445,1.71287025931923,0.800634079657914,1.54641186996462,1.91959815742493,0.554036365693929,1.00858310659671,0.305323487352066,0.944154205045362,1.89121606126026,1.97906693057619,1.79713584695695,0.94585527570842,1.29274551673031,0.60576535132909,0.786898627468111,0.986847021590807,1.33143166628606,1.46323330380855,1.69439566930163,1.30230978009365,1.54972895099479,1.73007395522803,0.968252080841158,1.30522690066386,1.41678617536162,2.36423550058392,1.38316340423454,1.6471557787699,1.72140771667435,1.65173732771538,1.98220963664035,1.34680340740483,1.4156695147905,0.874332372581428,1.7396476402661
"PSEUDO_Li_3 (GE) - TPM",1.0310662741897,1.92548130854616,0.764876691101868,1.98828229218655,1.03990948659267,1.03198330180999,0.950860696487694,-0.633665793736525,0.827056748968509,0.183697789101782,0.876627910264402,0.663420418296877,0.0593188084889276,0.509566300855624,1.4613410576261,0.794038062616315,0.944807962584879,0.691368903624483,0.668452363547165,-0.0717209711594751,2.5706908858848,0.839591199643636,0.173118129657081,0.768545846252195,2.37439759015001,0.855248505178129,1.60604685739825,1.54506395766164,0.706381488251905,0.863346160653422,1.05978113766535,0.451765983712494,1.04235077190217,0.76415761839814,1.1769534206641,0.17472877903927,0.111427609580769,0.941442660892469,0.881247745116012,-0.323856489943614,0.367307230797927,0.586785214482513,1.17024659683333,0.926851472602474,1.51171947331006,1.01372474706769,0.803309948753524,1.00586756182993,0.763706678541653,-0.4519250467903,0.506293278644851,1.71313096179004,-0.109199662137539,-0.0676945844618194,0.0364024036206618,1.57194549619292,0.553100048129956,0.877034852699425,1.70675783954506,0.507479745840205,1.38827106053692,-0.0918870795009542,0.562941447426266,0.077655531092807,0.796900889003311,1.16551221265429,0.0797131411085515,0.35247837164925,-0.459719456349852,0.000879883918907728,0.167272169143887,1.24202592481492,1.33033526756783,-0.337745832086702,1.48713180879092,1.53326375986891,1.76796607169288,1.36594301710868,2.36895095919708,1.11867434497281,1.51127797439375,1.13731520148243,1.10037800300493,1.53498381413578,1.29937931281547,0.591402286827314,0.78210506049622,1.5644710061354,1.00505070114382,1.10936729365821,1.2712804194549,1.76483480930142,1.7907447370864,0.748156009551613,1.46879631952013,0.22720215318126,2.11384031243045
"PSEUDO_Mig_1 (GE) - TPM",-0.962541103675414,-0.678587785206936,-0.935617501494854,-1.58918986024615,-0.406726935444576,-0.0564533580287752,-0.0458410288719245,-0.807780254127229,-0.721773541989209,-0.589256591036694,-0.752560178466155,-1.35213800807736,0.109850440119723,-0.886114791841975,-0.331997037944931,-0.551628923001205,-0.893236853625348,-1.10813839652902,-0.874272422791103,-1.32863252200409,0.372670192132394,0.348811692077376,-1.22943015283369,-0.409840713665416,-0.57058185678109,-0.877139880519156,0.373533913955694,-0.917767771097539,0.182224323603129,-0.198496551140084,-1.27043526264397,-1.00217771856839,-0.679868942797259,1.13164195524922,-1.06554391822257,-0.864095304116654,-1.0495996593622,-0.350691700746709,0.704996370880695,-1.25044007215511,-1.07434167982327,-1.69464645660698,0.0572178622064875,-0.371851683706537,-1.24646463943039,-0.853137104892698,-1.150084743724,-1.56233006432418,-0.704394124242523,1.06325824137916,-1.36621683422109,1.21884905833339,-1.53851386096259,-1.21112529740284,-0.458390707431532,-1.61612573178584,-1.23660140518834,-1.42932175602951,-0.38229865389447,-1.00323017574357,0.0197219490742843,-0.658563955783,-0.964745251041697,-1.56127034077026,-1.45830222613052,-0.286041019178711,-0.855344838957114,0.320346322386928,-1.22577663203904,-0.108809723780952,1.42839201710063,0.199709827263641,0.197886276953148,-0.0795255821968132,-0.46807198055112,0.412735273768848,0.202486769433629,0.0176164622982557,-0.0045767732554265,-0.777389902212816,-0.0617527397816244,-0.770231081263178,-1.30377991651805,0.347154523149905,-0.158595906746881,-1.0911725238763,-0.697966450525291,-0.330179483034685,-1.42652099998382,-1.035149391885,-1.21291073966949,-1.43992944613476,-0.680588293070946,-0.610055181184381,-0.956691128191257,-1.16444954335628,0.564598654129281
"PSEUDO_Mig_2 (GE) - TPM",-0.659276989451121,-0.920559993831467,-1.01702458353993,-1.3919008101088,-0.103004074118186,-0.277187707973621,-0.513389303189402,-1.17454227359558,-0.756693754944613,-1.15151286915257,-1.35711021252583,-1.1475208968934,-1.13332981053135,0.547326881800263,-0.641604719670859,-0.664617089102723,-1.23700587543783,-1.23119370928293,-1.19986128694288,-1.42433827409247,-0.214469760826128,0.327259735378021,-0.0990872875701024,-0.701083076579534,-1.14019456344754,-0.147839845082867,-0.522581847018189,-1.32046285265293,-0.57789369123828,-0.441566354843493,-1.16900890443041,-0.813859309891564,-1.05411371183681,0.814971554036453,-0.772449801461156,-0.978831858960914,-1.35470077060632,-0.972553086030381,1.16729442696312,-1.32492305467169,-1.19720107913972,-0.907066069621724,-0.583618684489394,-0.854380395921874,-1.46679266353236,-1.10555343341604,-0.666305822797933,-1.38951147848715,-0.682294979298713,0.769903717127423,-1.020754089429,0.683111262989,-1.17083932354239,-0.913035368170845,-0.195753355563919,-1.58974344418327,-1.43778300243995,-1.34636754719367,-0.915184619312062,-0.936871125098318,-1.0702330622025,-0.746141026754203,-0.935130885434986,-1.49057482050101,-1.64584985742708,0.131963994076334,-0.849558016476353,0.246763749105957,-1.2994342114373,-0.132257225025811,0.364432675046786,0.0366280158898595,0.115996543835537,-0.102076615178217,-1.03511769443329,0.752205550121814,-0.368123391846295,-0.514101756021157,-0.617375637494802,-1.15120317632108,0.583217064698695,-0.750218230525846,-1.7040663378151,-0.0965452849046692,0.113058876507666,-0.752725118802407,-0.657362240409032,-0.266960433367078,-1.57080544740213,-1.27676861538246,-1.26817612844718,-1.63491097959348,-0.942471997644458,-0.219725210561817,-0.952306456525904,-1.11024894356787,0.619707583523017
"PSEUDO_Mig_3 (GE) - TPM",-1.08192043850155,-0.271349199626324,-1.01043248388797,-1.05491544509282,0.0995178839437396,-0.161572261442603,-0.181669045184551,-0.468856636972935,-1.18075957269883,-0.667984109327258,-0.866163193549333,-1.15782665907346,-1.00880163830842,-0.513791472109801,-0.573738345347795,-0.644020613182248,-1.13453025835841,-1.00410163806749,-1.33629240324554,-1.36744806493605,0.413282104281688,-0.0618844517217876,-0.476520881426217,-0.289215743989626,-1.25132673089375,0.507198542271733,0.115141617251925,-1.38924116013155,0.515097260431711,-1.48520404095578,-1.36299466145438,-1.21253154607694,-0.84572021315354,0.934621018373374,-0.785296633817757,-0.989090513959355,-1.14695102345215,-0.916319783938384,0.446184393334041,-1.51560576563463,-1.27079671034312,-1.83676337812043,-0.555328846915751,-0.978925654150499,-1.40336697613773,-1.11350615577523,-0.948463102404016,-1.99487389164973,-0.78978759162174,0.892816995315076,-1.34236723991688,0.0808229322923043,-1.237649234027,-1.26203461226022,-0.290077251084452,-1.7302734306276,-1.20815091739714,-1.40286301587912,0.101632986056689,-0.92301494493115,-1.5994717235509,-0.979542765491027,-0.710114744216894,-1.75589583723614,-1.77104579681459,-0.708065819630346,-0.761817651836144,-0.422134014608109,-1.40700424606955,-0.538609540780012,0.724832025890247,-0.389700120543101,-0.343862176558974,-0.215972136875274,-0.968360214072975,0.413097098485167,-0.139584256240942,-0.391066687829938,-0.933688262137047,-0.779646789030807,-0.163818769464383,-0.495203599917594,-1.6212920801969,-0.471494091561336,0.292471550229653,-0.634063013107589,-1.56406724598116,-0.33744734357512,-1.48076887287219,-1.25689311051733,-1.35609992358809,-1.57820435538752,-1.18715048636026,-0.763765955481336,-1.14197800447775,-1.27700131315889,0.977240319798487
"PSEUDO_Nd_1 (GE) - TPM",1.08356218966703,-0.592728276551767,1.03389782525904,0.109706776374237,-0.163139409459823,-0.704932521714805,-0.585227939564571,0.4857418325823,1.06117910325508,-0.684391056872144,0.411247866601288,-0.0603486901963585,-0.736033986999192,-1.01440850775478,0.838262800165909,1.00629246887319,1.54673637222102,1.75542011943873,0.422367522422854,1.31776235742858,-0.827177583361588,-0.442669504969171,1.88672421991978,0.775085617888138,0.533768469030471,-1.26699400114044,0.501970903708117,-0.119557463962073,-0.909266420548661,-0.306743783299651,-0.386468848165889,-0.0209351842291992,0.602035038108233,-0.463014283362481,-0.943291197270356,0.368765505910161,1.0784496240082,0.859251094712057,-0.739624302351045,-0.266951830196732,0.413747263998067,-0.659536084976986,-0.130716915303872,0.0137686128390144,0.663826631784055,-0.844417793359707,-0.0099721340079257,0.184262140521905,0.442361113300596,-1.61735964954699,-0.0697630531263023,-1.00727800290649,-0.807226465150814,1.70539254144787,1.14326613098301,-0.681041490326005,0.769671673397154,1.45620494019549,-1.50650847052279,-0.126405905040099,0.127887727627943,1.5769258803558,0.463947819222563,0.610231902883012,0.17146319702539,-1.0004526817074,0.982246949242235,0.333242431005354,-0.0911138375142978,0.751552215714289,-1.50661651309486,-0.161369404131311,0.58612861150324,-0.573091214447682,0.850746722045064,0.393824616757229,0.912482950073877,0.418831398080594,0.945650262925442,-0.426574743129998,-1.42447139007083,0.0496142880870453,0.13641415081013,-0.272795748243314,0.918819655282148,0.986192481950902,2.07309846213178,-1.59190010825161,0.691989555929123,0.28778752470099,1.27236015079718,0.0111300868634385,-0.631529574841127,-1.52031130933728,-1.49933094078333,-0.952666179574649,-1.7236538252137
"PSEUDO_Nd_2 (GE) - TPM",1.31471995693332,-0.343151961788239,0.808016355083747,-1.45049492347487,-0.584356121506189,-0.72072012745709,-1.27122755767398,-0.249368862080457,1.22347694270735,-0.564661780611378,-0.676081335811607,-0.235389954168883,0.437824223335009,-0.0770126695120189,1.11456188038329,1.02671318121521,1.14555152043783,2.07481349305265,-1.20669147004968,-0.804660393627331,-1.10371686297544,0.559598666811294,0.226955355722121,0.0504738933949299,-0.384756247497007,-2.21240316195559,0.733970694890155,-0.947842395288529,-0.429367808057512,2.04182201634042,-1.59481247738359,1.00605388001353,0.818357534403895,-0.202748420925156,-1.12110967455291,1.45410729857542,2.41282468495514,0.271541728735721,0.0276649672014975,0.354746911572409,-0.249782625338553,0.75526654349305,0.333389818684652,0.603159518435647,0.480680754944583,-0.73798008636331,0.551637349909457,-0.0143271484588821,1.26140379353866,-1.78555564016485,-0.632422100232589,-1.65865243194925,-0.815130579982712,0.744150221213182,1.29305743412527,1.2947925707664,1.29646369161897,0.876049244219117,-1.91134366730814,1.18897680905189,-0.299797035363192,1.32305875842084,-0.128247029307381,0.46467059546318,0.00204671384131578,-1.8448231812167,1.33170611308437,1.52552176332473,0.486967745783093,0.817464039719534,-1.24628164566461,0.722035392202354,0.279611085304073,-0.875985688499892,-1.43966860266594,-0.12290692823678,-1.04504542677817,0.101378539293782,-0.993985098887451,1.91094477633953,-1.2343094949289,0.68199131558716,0.497249772412155,-0.885466597846073,0.741852158758401,1.78771282909251,1.59371285911971,-0.565808087168739,1.89175807748718,-0.06076330132217,0.109896225811696,-0.233841474493345,-1.00584506391749,-1.40170973335969,-1.34351123922658,-0.479532820858702,-1.76681914634796
"PSEUDO_Nd_3 (GE) - TPM",1.13332731698592,0.211737550505827,0.872714592600852,-1.02739179650735,-0.30601337979275,0.000893588615314733,-0.310594787206573,2.53941932617637,1.46896900403083,-1.29960983665747,2.02039594067947,0.196479752879521,0.918845616086917,-0.22009293236905,2.24343066725997,2.47515884128087,2.86582272739249,2.99426285552765,1.3329054924811,0.260636358699276,0.0329589074343725,0.158461342464846,2.84456455504423,2.94789085230151,0.636412632330456,-0.391825316763052,1.04303095828335,1.28279750432918,0.955283482523446,-0.44725943431608,2.70574037541937,-0.270299042732604,1.26861543454869,-0.598167449790727,-1.61411956084314,1.60279982451261,0.234667322652805,0.822995773074198,1.30264207493618,2.02027488247285,1.32332403615235,-1.26447280758036,0.879117393657474,0.428535392605004,1.31761525486318,-0.351088067527159,0.140927996381106,0.832122811129952,3.46330405801958,-1.47211450109933,0.511261206829445,-0.868075838637299,-0.163336557308466,1.2135078646976,0.897333275623776,-0.527802456287757,1.89597814341614,1.95306873483053,-1.46129186110129,0.933128155157581,1.12661361256009,2.95417602422531,-0.372460873633743,-0.311814763625261,-0.181379053744149,-1.14665506410626,2.42325730011047,2.72622614149491,2.99239060673866,2.55868691065598,-0.978954311590429,0.867310773467042,0.571447578086256,-1.48194693547417,1.7357006468726,0.439471332863393,0.180121306055775,1.50046219399706,1.31971784025669,0.940563210486083,-0.646185204475669,0.757052574729533,0.520500670359752,-0.0137652920452429,0.330358022946188,2.60695609786928,1.27833798163269,-0.593919591077819,2.23913421722199,3.6858643050039,1.84919883625146,1.32353717612995,-0.671834790004599,-1.24455827762545,-0.408347475440451,0.690183385592974,-1.01438491115796
"PSEUDO_Ns_1 (GE) - TPM",-0.999903321530595,-0.63411129420987,-0.649376831458995,0.239013367275038,-0.562310345479579,-0.287673716926522,-0.628603066775526,-0.797081500811475,-0.351382214679167,-0.295159622244026,-0.895178940125446,-0.913377791426305,-1.23001077090504,-0.514572081900846,-0.942964205984837,-0.725372203766868,-0.55845751491554,-0.710712420144139,-0.193876772846076,0.577369361416213,-0.649526562204293,-1.07242541675716,-0.639823526103204,-0.471794459111414,-0.156135206854971,-0.346016885976662,-1.16817535494,-1.4012468226134,0.4899979194293,-2.07217120216218,-0.413824442284391,-1.11794888385875,-0.502126651318073,-0.0372825154814875,-0.537678590441699,-0.205930229702971,-0.715327330818045,0.184116338610533,-1.05369757132276,-0.926883673540411,-0.807423808441921,-0.458750563253061,-0.714345467000576,-0.841601784334455,-1.13567828808071,-1.06210031819985,-1.64792586817467,-0.561556712833653,-1.1560350613379,0.321699769412804,0.313743190011498,0.367704044010859,-0.87507117060506,-0.290460434646756,-1.42829776021264,-0.830196530335705,-1.30963957791588,-1.46250558350533,-1.27612449957995,-1.65032780724321,-0.852079966908621,0.151004019237361,-1.51107648145084,0.927146404915189,-0.772761702516408,-0.976237078099339,-1.34781817002789,-0.745858778920526,-0.70903812258073,-1.01883287323823,-0.0205456341728283,-1.90837124113358,-0.629481430017357,-0.546310326919203,0.17161412412392,-0.701774394947075,-0.514002378477545,-0.812555497493832,-0.12582619215616,-0.671626723196893,0.81405978735164,0.691510741889156,-1.5472005377403,-0.610754479671143,-1.33488909611607,0.867170872797897,-0.214847777882138,-0.636655158885799,-0.662197868763854,-0.646536810370019,-0.972575008579221,-0.495295879830502,-0.207307858852895,-0.755773498226881,0.108297807485894,-0.182715254732195,-0.453793308735868
"PSEUDO_Ns_2 (GE) - TPM",-0.836483885865169,-0.7448361012437,-0.762769706297668,0.753606219501882,-0.229059062425394,-1.55623992104598,-0.588687221860558,-0.926741322893807,-0.340226895041994,0.557831093974941,0.239434897457983,-0.601735546357187,-1.89382129867714,-0.588779174432278,-0.877285700853122,-0.655762645029993,-0.548220697480737,-0.0849446713132075,-0.39179084534201,0.966123493093185,-0.361404034935575,-0.321624383537486,-0.132261046967892,-0.343250019587219,0.308943853811487,0.384829775626372,-0.162076131848565,-0.163619506600025,0.275706002524312,-1.13379527908705,0.698745419395261,0.0542890779173976,-0.0788442157604281,0.268664443891926,-0.801750850621722,0.39634887732081,-0.596830492736064,0.505593675220967,-0.871301604466048,-0.557634707581069,-0.594548107702828,-0.352959581127636,-0.388065779734467,-0.868130343153694,-1.28054720665861,-0.628199076376143,-1.30196700906796,-0.603286437784793,-1.03390571018205,0.242086748558727,0.318634051711025,0.251525748279656,0.378955615955037,-0.113287459312962,-1.348276128489,0.420371260612548,-1.31478149424169,-1.39520071531531,-0.644772647968953,-1.03810753129419,-0.906695975969624,-0.0169073089971002,0.0196101524824255,0.757669587626643,-0.167638926966075,-0.410545721303173,-1.21631699130114,-0.480100754168075,-0.778843837265195,-1.12739340223793,1.40794620705248,-1.80148324631256,-0.326731544020935,-0.339228099479605,0.69531355790173,-1.01953505588558,-0.269677529853276,0.198313519401134,-0.295549568593651,-0.851618804664425,-0.339144997053027,1.40481555217289,-1.18369715441151,-0.997629304517388,-1.14274612286812,-0.0981105296279176,-0.746774486441838,-0.0865714055181845,-0.611091076282955,-0.530667116881762,-0.676976051823145,-0.288304393328281,-1.08128182914162,-0.454979851323425,-0.103287078112768,-0.670418852417163,-0.11129970681043
"PSEUDO_Ns_3 (GE) - TPM",-0.779500555382696,-0.542878704202516,-0.619287093165029,0.371944774397248,-0.683006423144398,-1.50364042490688,-0.372044844073656,-1.1421751387034,-0.309559914520472,0.464990763487388,-0.118628502190196,-0.216542021736742,-1.46033851001753,-0.111467050832865,-0.795697732096166,-0.787647046984132,-0.605415075071484,-0.355442732357275,-0.687422663660038,1.23058140011285,-0.321136548277935,-0.844321517199387,0.0689096971254774,-0.271224164103604,-0.479331866325805,0.308398118543597,-0.422616862062109,-1.09385223792362,0.672217896401748,-1.67815761288466,-0.0726340637264117,0.185542091312403,-0.962093705384067,0.0877886034496193,-0.68733630996323,-0.551828475202054,0.274966905939828,-0.0738098666475445,-0.768677700629681,-0.133058856787615,-0.664990615116605,-0.968171713115641,-0.423759286809874,-0.776551945461336,-0.862353904927542,-0.576369082107366,-1.36214251579622,-0.901218117626303,-1.21865265607877,0.911174497363956,-0.165219153919069,0.290167611260923,-0.195723825121598,-0.359124193634665,-1.17784652216103,-0.197951127107071,-1.21335680317008,-1.62358569007197,-0.939686068420458,-1.48432020677751,-0.858536655883419,-0.219781057547774,-0.975060676105811,0.914545808527499,-0.329535755322413,-0.414259962000716,-1.10023705839347,-0.632709566449421,-0.868991670592852,-1.08432471168664,1.22831194360607,-1.56705110857743,-0.273431209385841,-0.646004883621267,-0.275815673680098,-0.913561194405664,-0.258641535789088,0.130201290336526,-1.05282454734576,-0.183650256579485,-0.179609102831644,0.87598489101333,-1.24848885414471,-1.10024139762819,-1.08101445702128,0.676574055240388,-0.616939961446815,-0.716986347043477,-0.945792585385473,-0.340487433266752,-0.969007981861805,-0.700400368226737,0.081547147115897,-0.308316163950912,-0.010344769822201,-0.698792313022401,-0.497842984598309
"PSEUDO_Oss_1 (GE) - TPM",-0.764622514822701,-1.43644218866884,-1.35061283532224,0.552988416022611,-0.89451247597554,-1.68965994888433,-0.802494488798746,-0.869989862896488,-1.24862939693194,-0.550140022265827,-0.961823902233792,-0.250943648657899,-0.721656822273926,-0.955117965130206,-0.459925460509175,-0.888311903994815,-0.684359428921224,-0.537541624828973,-1.51239759449963,-1.51439727719823,-0.949164212373059,-0.598444231785274,-1.2960911405647,-0.61307958807194,-1.57466759144764,-0.0796055986599733,-0.688092657021924,-0.826357491162998,-1.52419656325127,-1.74358871902544,-0.750904097831603,-1.14719662347763,-0.0865220061746488,-1.20204047589509,-1.15145951559169,-1.40542106875835,-0.0898658637689878,-1.30603636042538,-1.02024007588835,-0.0708048549331481,-1.33883909163663,-1.28320553999123,-1.32340466396838,-1.611078717876,-0.595786425791635,-0.887961375182772,-1.14720562906531,-1.04611463294457,-1.06172230930652,0.177790560033979,-0.306327830744723,-1.03154719143659,-0.771285036121148,-1.46089996364008,0.0442115496731811,-0.793325331976991,-0.873813466985337,-1.20809607001663,-1.24575672122838,-1.12172113021297,-0.564101052538543,-1.43359679622454,-1.18650184307844,-1.03056930445176,-0.565267423277213,-1.7879329215473,-1.07398765889737,-0.664430080778222,-0.239797409107967,-1.69030493766839,-1.49351980407326,-1.20666798166314,-1.3321491210942,-0.910114373231155,-1.32178452533541,-1.0758871070114,-1.64453722719665,-1.11576014502199,-1.14296918342406,-1.60415636374743,-0.650739813055052,-1.39900910449876,-0.900493917480251,-0.821453441496365,-0.896093177732339,-1.00733193341409,-1.02823635986384,-1.28346801158311,-1.02209440371981,-1.16425660988432,-1.26441389588704,-0.864695165948714,-0.794446607101106,-0.815355058639391,-0.556334352178605,-0.505668192991818,-1.34151629725989
"PSEUDO_Oss_2 (GE) - TPM",-0.73387069327556,-1.12428768114232,-1.31764819144132,-0.569171757644254,-0.324086631678565,-1.51466380700269,-1.00563045574447,-0.628826407875495,-1.45042285554048,-0.768051354122571,-0.0640789830348933,-0.401095617211806,-0.0855341778002466,-1.52186750248369,-0.438143054364917,-0.574956747278492,-0.463773499056418,-0.3131794634372,-1.53911858690748,-1.12450407627069,-0.585165214115582,-0.610276204603875,-1.29514128961077,-1.95136926079974,-1.16455922056324,0.0833146013351576,-0.904342862613092,-1.04819817073408,-0.426977786762252,0.259731018203851,-0.354640709672203,-1.44749155524174,-0.031384431686289,-0.896832979724697,-0.922975782828882,-1.35963732422393,-0.299524427299491,-1.25129346679763,-1.95054143991045,0.0372486889622367,-1.35294084540444,-0.380267259813616,-1.88709015863052,-1.5108341692885,-0.64136856730119,-0.949337145658961,-0.680439545672607,-1.04724106716259,-0.937758399015997,1.11285026855271,-0.684197501331105,-0.955021124404675,-0.753913046899554,-1.38667802694082,0.00633736763122428,0.00492306781303236,-1.18989599232728,-1.05930933967672,-1.03170433738919,-0.783472138841369,-1.43203953209523,-1.34697599302831,0.230333407715968,-1.12814439784611,-0.630735227863167,-1.51868141350955,-1.11196711340249,-0.977162662540842,-0.917468518794944,-1.81997467653089,-1.31563662522646,-1.23131792872144,-1.4208637700217,-0.605604233459438,-0.85251421559485,-0.44059217046637,0.102258666893825,-0.534817231629351,-0.982736173210365,-1.10842655171211,-1.01011934367651,-1.53340803817444,-0.835083981375347,-0.175413354295756,-0.721445043740605,-1.05761285102733,-0.765608745132451,-0.936040489576431,-0.992017661464088,-0.463139950946533,-1.05308862581205,-0.862860549201854,-0.768656016055334,-0.997423905751015,-0.699641362711155,-1.2246884855735,-1.32866849798068
"PSEUDO_Oss_3 (GE) - TPM",-0.643189161259998,-1.55202500598866,-1.2964433292516,-1.81937902954809,-0.729675254001649,-1.26403014370033,-0.774577396505864,-0.926670237990938,-1.71049361109603,-1.08895562129021,-0.915449410503092,-1.19522417231471,-0.256551466212389,-1.79206326827462,-0.529271307124852,-0.852897517446182,-1.07896941566288,-0.624416157890924,-1.96439972049491,-0.472329563017875,-0.715921450523432,-1.07111320714037,-1.26465119120284,1.07290405913327,-0.908268564318743,-0.57481213187509,-1.57738991913485,-1.16717613040127,-1.21153181498511,-1.52368349257664,-0.219226069947047,-1.64812520240346,0.432844930197366,-1.0431548675175,-0.917923901712177,-1.35039019061087,-0.341364645372958,-1.72868311809028,-1.42444087545608,-0.355087882381278,-1.12960324941298,-1.3568611223026,-2.04256965722566,-1.57406842792219,-0.873297793600061,-0.959808005774072,-1.33873169248257,-0.866296557636952,-1.20809654553523,0.52764494200253,-2.36326338530146,-1.07325510058472,-0.464996388018223,-1.33193111375792,0.719984170098499,-1.76833338052684,-1.52744820949752,-1.08418059042879,-0.995253383645324,-1.67354870660694,-2.04597806436037,-1.18846210950394,-0.441159752569406,-1.08304199044607,-0.703539077843266,-1.41888568198595,-1.10559861897369,-1.61794566958532,-0.628918025989921,-1.73141588881673,-1.18589138007105,-1.81276878704646,-0.841231270478784,-0.844552814583989,-2.71636483995404,-0.958943677737287,-1.49512729486458,0.277168408835618,-0.763813243062506,-1.68175126858071,-1.195465003629,-2.16012812095841,-1.12073597593734,-1.39284699986864,-1.21614663272214,-1.44901789735542,-2.1395427362487,-2.17838499347747,-1.64796325512327,-1.13218178829419,-1.2329126815586,-0.987547531244137,-1.42264078506067,-0.748620863608613,-0.645088380568453,-1.10707341214846,-1.24618349605727
"PSEUDO_Oxs_1 (GE) - TPM",-0.689068655022898,-0.264159781923003,-0.248732866889053,0.78704616012204,-0.292640163856907,-0.855194854626013,1.46734930853034,0.974246428405907,0.255749487814669,-0.585920250886061,0.267604915312914,0.182969181252218,0.314461524456137,-0.170519351089443,-1.03941468394308,-0.904720031633704,-0.646540804866977,-0.447688554902908,-0.0529176051544366,0.655620297214955,-0.319490292441108,0.412749904855935,-0.204365001462752,0.0832954434166196,0.221676437874311,-2.01128157657256,-0.933800245103161,0.730416381468138,-0.633758174153444,-0.238897797052063,1.31059994885574,0.888996784831507,-0.106100084936293,-0.686334902047967,0.750937996279729,-0.447977359760919,0.195650403238714,0.0398678970101153,-0.353219325683474,-0.595221130980446,1.00958447250321,0.315626793905941,0.70112097055859,0.666366476626299,0.531904883359952,0.791128024150124,-0.0912301606284999,0.753670406735901,-0.131481798322588,-0.905478744552766,1.16248550576012,-0.899702104310665,0.423773841411327,1.04326228841719,1.04900414146191,0.629920231008923,-0.15804556581278,0.280261329890122,0.466309072498654,-0.604650667998432,-0.151539183218504,-0.120628617186306,0.0654699272347115,0.214497188805772,0.576187085768382,0.246080481187824,0.549422980692235,0.619763176389082,-0.128418035154416,-0.107603624804885,1.09258566019716,-0.176420729033062,0.411876979351667,1.79444207295205,0.484094104735575,0.0878010043054003,-0.66015197844964,0.801213914913926,-0.23096831543289,-0.606951746070921,-0.390113646295758,-0.440984047201466,0.128494702903574,0.787526202058911,-0.568095872942438,-0.585267589033241,-0.677487946219503,0.127618419661104,0.302800401012855,-0.0202886950774299,0.207059554506213,0.465564789368893,0.451599147064885,0.282455174670668,0.287963651894941,1.02995290656372,-0.639452837635258
