"","PA0152","PA0160","PA0333","PA0480","PA0492","PA0495","PA0520","PA0521","PA0522","PA0523","PA0524","PA0525","PA0558","PA0643","PA0644","PA0665","PA0678","PA0689","PA0725","PA0918","PA0951a","PA0952","PA0976","PA0981","PA1015","PA1061","PA1150","PA1196","PA1472","PA1510","PA1572","PA1847","PA2075","PA2118","PA2259","PA2333","PA2455","PA2532","PA2693","PA2706","PA2707","PA2709","PA2827","PA2885","PA3047","PA3052","PA3281","PA3282","PA3392","PA3396","PA3428","PA3439","PA3455","PA3548","PA3634","PA3808","PA3809","PA3810","PA3811","PA3812","PA3813","PA3814","PA3815","PA3865a","PA3868","PA4073","PA4165","PA4176","PA4194","PA4315","PA4324","PA4337","PA4388","PA4615","PA4618","PA4619","PA4623","PA4683","PA4691","PA4692","PA4714","PA4782","PA4783","PA4793","PA4804","PA5023","PA5269","PA5275","PA5349","PA5407","PA5409","PA5422"
"PSEUDO_Li_2 (GE) - TPM",2.01377247515505,2.14231383092538,-0.800831283898187,1.74393572721559,2.56027456771137,1.45969143852414,1.1617787577368,1.33904200331022,1.09072243990676,1.47965045140855,1.29163128901197,1.3113056568006,1.03162131354346,1.10584371856606,2.08435176953357,1.00257429836525,1.09964461140453,0.616275113337813,0.767982047801055,0.154060977823062,1.14352174763178,0.537686551805195,0.842640501464038,1.16135412291702,0.410204743375834,2.23319651173112,0.421621535946377,-1.13326161142821,0.708199295091254,1.53314492146158,1.47020426557306,1.06071098602936,2.22839879433037,-0.899750365332959,0.677236115119793,1.88936193981674,1.16916805749845,1.67066704180834,2.7223857600557,0.556019149187901,0.261627173910422,1.71571485379957,1.08584104978201,0.0737313507612286,1.15006639927851,1.37352578786898,0.634337371942835,0.0666511811829427,1.02559496548898,1.56859754240804,-0.727313019865466,1.74537023429735,2.08568494204167,1.87434015256622,1.22660926088804,1.30904024459741,0.857473961950863,1.18518575275205,1.64334431455321,1.74893777329901,1.28287914567574,1.18043615865331,1.49258436705285,0.633840353755028,0.336102209574956,-1.06238377112933,1.91698438673209,1.83060838135762,1.00551578575256,-0.0205781521381256,0.583637971418964,0.947648857645809,1.37425277466143,0.693926086353045,1.07303722598201,0.48680509524046,1.60525965654481,0.589700880366042,-0.129702544226236,-0.287850571894455,1.90339678590553,1.00780388339364,1.6287966837606,1.85394960783942,1.75520516053031,2.01960905541169,1.08130947090502,2.8619361647055,2.19346867334757,1.0508342801187,2.40926190790197,2.08315327442715
"PSEUDO_Li_3 (GE) - TPM",1.30617261796476,1.28151123580418,-0.878542569329248,0.934788929899598,1.41603430680458,1.2453491175604,0.861709759221337,0.603909435404234,0.867800902384317,1.55655542384359,0.737889298700353,0.707377046651878,1.35242159830649,1.30730339638393,2.09693018997759,1.24075119689315,2.38562052620632,1.42000105847427,2.66446494306497,-0.573250303202939,0.332867776554717,-0.176894158621306,0.53544110688257,1.36347370394048,1.26677354533584,0.907678352485754,2.25211658500427,-0.682141834759067,0.690298523312674,1.5281999445994,2.02069185738254,0.459197192881017,0.288529685623474,-0.566808503947531,0.347938098085999,1.1840733609732,1.65633000046087,0.873210897486633,1.41267346792171,0.90383590980915,0.375627239315922,1.06833005513074,0.820517704316291,0.700556617814436,0.707167357789369,0.964678625382136,-0.118197055259669,0.0527381170919632,0.470487126240683,1.00252057617019,-0.781684431270936,1.69661221312162,1.53842457911441,-0.0438731054337139,1.62011776921923,0.919792982028457,0.756743142298991,0.744062469257228,1.38357668453067,1.69966269077002,1.36424069305235,0.945588112429977,1.11246689129334,1.47270148395344,0.665195981471442,-0.7786238326,1.59874925767458,0.675220339160351,0.223967136622593,-0.0312992849746674,-0.387739602998774,0.721557897010712,1.65123682577294,0.854490077963888,1.0891772976923,0.280075031375942,0.783477358093002,-0.0286115236126041,-0.0323560082423824,-0.236110828225903,1.27975428209793,1.78039162840333,0.91342403012527,0.785904668183093,1.17376231953921,1.24361959487863,0.907649456838129,1.22415132470932,0.792397756619877,2.36773075495413,1.48573417965124,1.25427954801297
"PSEUDO_Mig_1 (GE) - TPM",-0.687006316054682,-0.591921985348305,1.2917710360974,-0.258189340214987,-0.370579238731628,-0.517622265363668,-1.1459467070352,-1.00058095582309,-0.948960681874989,-0.96532733802563,-1.17922639696898,-0.538809204796736,-1.48345433250104,0.0493853867937775,0.369304210673271,-0.996211820959766,-0.963431356407129,-0.0183823394300382,0.336873726944579,0.0449568915591013,-0.95928574686235,0.580355561400204,-0.266372902599434,-0.086610923885824,-0.347177574926581,-1.35618692117594,0.159949085582595,1.14579715967162,-1.17925257355268,-0.834550366642987,-0.80167291133217,-1.05893755694674,-1.10376471530585,0.104761662404411,-1.07606750471083,-0.905711096608885,-0.771497264147424,-1.90965209728181,0.251312405594889,-1.20920499232736,-1.43243790402663,-1.41192204588239,-1.69140709145586,-1.4358930304413,-1.30760336530357,-0.843457935300945,0.371997090088702,-0.833989562127499,-0.498658350119648,-0.222752045245868,0.0349161443076161,-1.28850119512813,-0.788045912320696,-0.208075436920645,-0.827799373713506,-1.59038001604219,-1.51534135927453,-1.53420937828312,-1.45144105074545,-1.34683771472451,-1.35789069110077,-1.17262847855495,-1.03073271340932,-1.38595294982293,0.00239051546922706,1.22718426745451,-0.205385228789135,-0.966603834140756,-0.868157332238907,-0.534351202246317,-1.40934187418707,-1.01606128630326,-1.28252565527295,-1.39737177053251,0.327584560168261,0.165306550842018,-0.64674364617331,-0.907679565085447,-0.338892769827993,-0.321369424818094,-0.652954747089599,-0.803660668661194,-0.278550311846868,-0.782107134933822,0.463153183141745,-1.23553309925142,-0.68382016978624,-0.549850672631631,-1.17300054361132,-0.84407888683028,-0.561136381424281,0.97658077004704
"PSEUDO_Mig_2 (GE) - TPM",-1.04005825435962,-0.569882136291515,-0.398136523311777,-0.346042342972616,-0.439920366695513,-0.399757089526147,-1.14445989236951,-0.906262255281902,-0.822408813762577,-0.917290733710038,-1.09553419748955,-0.432929245471928,-1.12981457388284,-0.640770129087565,-0.159748471048718,-0.957340897022848,-0.822422041387589,-1.00358344907368,-0.549089015088931,0.527981631878586,-1.08441274652478,-0.322577677274533,-0.131207577942413,-0.353728263368859,-0.76911854984711,-1.09082967725215,-0.520069769630637,1.37818489754165,-0.926246388974507,-1.20457893671436,-0.870235989064094,-1.04330705084638,-1.38975742603567,0.0313355999090653,-1.25403442635738,-1.02640123597636,-0.87518397195913,-1.99223748162274,-0.347491377352571,-1.27808891610605,-1.59508732919917,-1.17073778024534,-1.29045440393076,-1.53875713749996,-1.35237427769444,-0.304872197149295,-0.493979787453359,-1.01223651835769,-0.539542463155345,-0.294838576550558,0.263273042464515,-1.07110069483713,-0.865241969452786,-1.26476868258824,-1.43040830962521,-1.54220077840532,-1.5070924907905,-1.53218243070262,-1.42632831948783,-1.31591570145889,-1.33765255525268,-1.14479741208962,-1.05088625310578,-1.13925073716643,-0.0905157153326451,0.484311712584477,-0.770469068203187,-1.31320522274968,-1.06274140952371,-0.634344533818933,-1.63478891041144,-0.531739105513687,-1.14386560455019,-1.44262735582801,0.469099166123884,0.0821435551292413,-0.820732201683503,-0.919644858119561,-0.378594847269695,-0.448021413766299,-0.382869289961401,-0.688097598825616,-0.237881899051384,-1.09925072515494,-1.095477257122,-1.26111264680713,-0.338348805480258,-0.913055428902697,-1.71170566322149,-1.37308583458014,-0.53594315234365,0.42619998792205
"PSEUDO_Mig_3 (GE) - TPM",-0.974707654074549,-0.241851243511684,0.905670953407749,-0.678354118175626,-0.485143419869683,-0.654640991629742,-1.15147174557902,-0.973317987888866,-0.938999146418599,-0.86553172918867,-1.15088163866688,-0.541871928018634,-1.76211117565773,-1.27326722671149,0.280808343607716,-0.849769133511923,-1.31115300866864,-0.699560400420443,-0.539779051510986,0.226039939471688,-1.08672384201929,-0.959352886319042,-0.431990200118052,-0.215817815250436,-1.25393910057498,-1.46957855925813,-0.536910106460231,1.08413418890373,-0.738016867190638,-1.09384439612587,-0.917413642752102,-1.07379704667436,-1.38990063809567,0.55667893193177,-1.27909180447557,-1.04822230994504,-0.544817848126705,-2.05411417943817,-0.704272299638566,-1.29808078268694,-1.76274350492942,-1.86668912481432,-1.17818011797661,-1.92210036704217,-1.20044881265802,-0.235365260967092,-0.240183943880811,-1.04457359859459,-0.596074347775943,-0.563935146283638,0.517079031632211,-1.45891941837077,-1.21944857594608,-1.44247372414335,-1.17050354198135,-1.60623129877558,-1.50226535784965,-1.52776251524818,-1.46353151890268,-1.35221516736593,-1.3551881679761,-1.11828858927745,-0.992420498514115,-0.497306866689361,-1.11667508394248,0.2148430859385,-0.681574971670298,-1.10550469541508,-1.22333742633576,-0.485526401988881,-1.39352789507868,-1.22536409982886,-0.878141488481243,-1.4661412386264,0.240690395657564,-0.273108111577839,-0.775771318629305,-1.06326657967342,-0.270774071459213,-0.568482288352607,-0.552726393361147,-0.840650713123198,-0.301259744977117,-1.20420948751918,-0.953907925353362,-1.33413163933969,-0.808911008128335,-0.732944327561661,-1.66112041125938,-1.1234697158616,-1.00771712615897,-0.126083917511194
"PSEUDO_Nd_1 (GE) - TPM",-1.03141973551119,-0.728431232508646,0.68805648875752,-0.427444419933211,-1.0460090643233,-0.0553147410473261,-0.622277683110734,-1.19316215716372,-1.09900354005357,-1.36572287392485,-1.13849231906424,-1.01000799805433,-0.968580161250627,-0.479187688509422,-1.10863617095598,-1.7069831067044,-0.317904065989828,-0.412541728726464,1.80079095253728,0.0993742891464739,-1.26415527851315,-1.60453336946986,-0.907769403405676,-1.0649385753159,-2.04969743606962,-1.44811166504287,0.0729490054628011,1.11718761725627,-1.00623739949651,-0.644264291751817,-1.21518305482162,-1.22178261254523,-0.497552827334105,1.65085861118547,-1.39359580737256,-1.55898337993991,-0.763275115889677,-1.45746125358524,-1.28216667706706,0.307233484778776,-0.900041352787702,-2.11831443313291,0.975677819580203,0.216279566464714,-2.00872218726386,-1.05977777674611,-0.806962596408573,-0.745670300114986,-0.848186538031442,-0.417574683131544,0.0301044710687933,-1.2121106435777,-0.976261440588052,-0.30647613473874,-1.45339637740974,-1.6130115722189,-1.59978928444708,-1.53240834442403,-1.44616965337891,-1.29815091593307,-1.30765613578189,-1.3016584830861,-1.32224444964307,-0.619631253415776,-0.760288788107881,-0.546608654401652,-1.17168479473516,-1.98294829679405,-1.04842478835132,-0.835598277825438,0.505613951442892,-1.36526507892584,-0.786510293590228,-1.40240320558603,-1.04074970782742,-1.16206606123772,-1.25885806640151,-0.917943925887719,0.357035666460679,-0.704094335838695,-1.21705157035836,-0.866017996026175,-1.4686707322113,-0.0266675071647002,-0.69401137494823,-0.872965633050646,-1.0164200970747,-1.50736008762629,-1.66610420798472,1.16024766245789,-0.370216966433668,-0.277831503424486
"PSEUDO_Nd_2 (GE) - TPM",-0.590234604228823,-1.40859858428574,-0.0690542053969067,-1.70453915435984,-1.10197001159537,0.27573434236103,-0.788284756423947,-1.12406436012592,-1.08720659042736,-1.33772345897813,-1.01334004450545,-0.96621405037393,-1.39176599409503,-1.00247471630667,-1.46582518477802,-1.6264563683045,-1.50041169562464,-0.586433608588599,-1.59383139000514,0.661841367501339,-1.40071962000902,-1.69648340463717,0.0507592564576276,-1.33467031647952,-2.19917398673725,-1.09125824099168,-0.448854054668462,0.866287604401942,-0.703485139314323,-0.0947231038115237,-1.41320098875795,-1.22688320571663,-1.56997023665789,0.840156711265073,-1.46132432401594,-1.93784541036499,-1.4184438430521,-1.60530778427935,-1.60546519149519,-1.18597080771771,-1.1116727299248,-1.70853895488457,1.00034606907554,0.612128313713952,-2.32477483379993,-2.2167703756122,0.121339702054232,-0.0706476808980277,-0.355060527190415,-0.420801189494031,0.537117446142872,-1.26906073734802,-0.835728523176787,-0.429982339349087,-2.72324268752387,-1.7565302311106,-1.66692159784933,-1.62080872914931,-1.51310469303174,-1.2900661334847,-1.3608513972186,-1.28656014341054,-1.31357375099549,-0.53867243369716,0.17358977305846,0.130966206306424,-1.43079628736245,-2.1215377377273,-1.11707605127426,-0.613949816748516,0.880338305737151,-1.49520898825108,-1.0718776421256,-1.37628564051031,-0.823131364009823,-1.17160023643506,-0.496926343190139,-1.01263599530672,-0.0601505694141091,-0.550999124609538,-0.929231305713424,0.0349943507344425,-1.46556953206533,-0.63794190568161,-0.226927707315478,-1.17245520441792,-0.781788225585471,-1.44925493675205,-1.29792658188029,-0.900619998007406,-0.733353354483138,-1.05058316184513
"PSEUDO_Nd_3 (GE) - TPM",-1.37916677923657,-1.07770124365685,0.553765849434082,-0.246872919552035,-1.09082319822993,-0.664049045887314,-0.547463500601759,-0.694522815266886,-0.719628873010448,-1.16846209347598,-0.760347011596917,-0.64850988280607,-0.858642255900983,0.0135189577981306,-1.80617895403974,-1.46235957574456,-2.01909465837624,-0.347885311899735,-0.319160838899506,0.204473451978535,-0.923081033579185,-1.39014423457325,-0.447138811429118,0.0382004015658361,-0.885274640744169,-0.182594140908714,0.415436607085464,1.52409937108796,-0.425834930955873,-0.425897435694622,-0.465884723040973,-1.1030392405509,-0.823657681043777,2.87645247802068,-1.14641307520985,1.47555434951504,-0.929419965551742,-1.0788162188376,-1.01258864476071,-0.571582546447128,-1.02911674712732,-1.28859416308259,0.349322251204001,-0.471058687126254,-1.26183363573147,-0.579583210465315,-0.876090410289364,0.0149291579102477,0.136082698659884,-0.262518043115113,0.655537917976802,-0.567979452361522,0.0326489105363392,-0.842994369911884,-1.07529933458888,-1.39961989813662,-1.36892543805241,-1.35397790846805,-1.34510600141289,-0.990398321279166,-1.11606347042317,-0.972266328890942,-1.16620987200632,-1.3731715863086,-0.517798942398386,-0.274645759802019,-0.875723605252204,-1.81736009306144,-1.54304091451842,-1.04233382102176,0.585626361085125,-0.323769897782874,-1.06891865311935,-1.09696961903744,-0.637066932163765,-0.957713678200263,-1.32359901179648,-0.639025650255711,0.355957790033925,-0.603691877759156,-1.0213385999854,-0.269296602807563,-1.08098219154887,-0.00808752729596997,-0.487274743794579,-1.03245578759855,0.31724451132189,-1.44635353476988,-0.939882006963793,1.23134881319169,0.997726623372565,-0.310447521237135
"PSEUDO_Ns_1 (GE) - TPM",0.359172411806867,0.58434864412546,-0.236236872374256,1.69647649539885,0.619570113385058,-0.240789550019106,0.210911472036536,-0.311937958220436,-0.586753215407461,-0.100403198570826,0.115699148650244,1.05464588541246,-0.109707286577216,0.35407033408605,0.648812302748623,-0.50038536860194,0.457935403912901,1.13255951638729,0.227861262521123,0.526462448857395,1.13891007699009,0.0689999699926969,-0.439343222808548,0.135508827157076,0.645157498618836,0.451465664984666,0.926769192945759,-0.745122739759741,-0.0533721334944936,0.82409897805614,-0.293379670841348,0.673799661582856,0.877551064856046,-1.35042443598562,0.778702075319438,0.547642520351117,0.411191476551782,-0.589572115329742,-0.283159043191396,-0.160943005150054,0.794533325323813,-0.563469863526809,1.32729878209303,0.773348734290503,0.123271990105928,-1.20640557754681,-0.195812569527428,0.216795904664252,0.357458183664259,0.432136628435959,1.96673111736785,0.883333390561614,-0.923294972419755,-1.38883596131047,0.372782605792326,-0.131134028965338,0.0113524081333102,0.150719485486822,0.298713667029897,0.647593190290612,0.809236890256198,0.28902787280744,0.55919600202928,-0.391006997183281,-0.643501632848273,2.07767357412243,0.752137559871415,-0.57129864609356,-0.250626625294765,0.473729341865357,0.369573755779737,-0.640976625970649,-0.245582483391068,1.01027117704903,1.24545232792986,1.18939974504197,1.39930191335352,0.511485593690227,0.223685770275293,0.66210853745293,0.350886659774022,-0.0252932886624076,0.673696332891368,0.891510361908907,0.797770173807776,0.176823900402644,1.47286373069155,-0.211342858403094,0.346040190704162,-0.333779322596512,-0.325788417486275,0.451855933910393
"PSEUDO_Ns_2 (GE) - TPM",0.208965349137834,0.972227850494189,-0.0358939173020094,1.16775235965917,1.21607606737592,-0.105477562481873,0.572703426829278,-0.0116713686122713,-0.602762953227225,-0.0269292618011831,0.297314064141763,1.96811528190784,-0.450420086843027,0.203133413120949,0.621068434794936,-0.797832029841566,0.168783087254103,1.27305574099985,0.89877972505108,0.74957287345425,0.922554897019714,0.585853660159306,0.00551643121949738,0.831641560100165,0.693861863567998,0.456503544566955,1.45995037177826,-0.937553597884163,-0.870070560932566,0.533026809337239,0.0459920796377608,0.874570456871369,0.0890653755602457,-1.12548821494524,1.38336600569555,1.5092162611923,1.18631062232257,-0.164222186534859,-0.508186289084385,0.469997792556189,0.387226204342758,-0.204406618120814,0.467245491240539,0.594304804385251,0.56206401732455,-1.18081035062235,0.829049427091681,0.310772350220686,0.728988262406863,1.05222342961349,1.17801866628641,0.0642599014006196,-0.460374481527496,-0.968752561603441,-0.0359681414293083,0.809916141720055,0.68064803629085,1.02853083456854,0.955642318547673,0.672338279751763,1.11233382276125,0.615346561176758,0.938256665960724,0.669268151232368,0.813569377516198,0.905610628522952,0.748730849724179,-0.43825372490729,-0.532670639635742,0.149188497674997,1.37897367772224,0.0727789308349376,0.404371199835273,0.823352538014596,1.36490257177787,1.18787852853846,1.37837875741283,1.07316029653715,0.874299907587301,1.71091165360926,0.687691905596724,0.869353307398347,1.46501637967248,1.30223602868897,0.933446775610667,0.563843720990233,0.780289895008279,-0.27975978152982,0.597254177984955,0.638044657204041,-0.0664900217562931,0.605585102541749
"PSEUDO_Ns_3 (GE) - TPM",0.892206377383518,1.22381797736288,-0.637262368164796,1.34283085238664,0.922332608296036,0.330737609058217,0.462968014592916,-0.226932311865121,-0.605108522688286,0.0938882122236792,0.247856527819067,1.514552076532,-0.2820708732008,0.445344408674693,0.710572292379528,-0.710117215261527,0.374762899900794,1.29317362201321,1.31881390937999,0.599208907735479,1.40574692415923,0.848374316840942,0.242290897696136,0.180137475208215,1.02003790219982,0.0282191424386983,1.03064245652219,-0.855458674418825,-0.0717548356790882,1.11392307816145,-0.457845927331179,0.838048006786296,-0.438599490328495,-1.49614407180693,1.56042356572854,0.757194689156874,-0.0196521781473994,-0.121192772435323,-1.15998567173996,0.284016190885933,0.492695425075071,-0.405740752916854,1.48827064373304,0.575247892725456,0.639589563911857,-0.481417712364263,0.650991165215246,0.603605221507653,0.552430211988888,1.20615220953709,1.97357425300491,0.563181038300626,-0.0943405222723449,-0.120169599444501,0.344278513188943,0.438377005007334,0.438599390781685,0.577991443147127,0.628244233135593,0.69966713235854,1.09057488574659,0.564484047269475,1.18738004712468,0.763526935418821,-0.00287946449846296,2.0744419380472,1.23770323170062,-0.554336173433093,1.01168703602521,0.714086365998959,1.37272525074183,0.352962081604746,0.477047299879926,1.00522803633341,1.2730849526462,1.52026118909021,1.66510141338835,1.03846420988471,0.638111640258857,1.45031043891945,1.3932236764938,0.367774496773786,1.09034779641942,1.73063325675186,1.09670667337082,0.336610810181547,1.11066352603308,-0.258455703646734,0.0134283166557099,0.528938833408719,0.077164128800501,0.539841903220082
"PSEUDO_Oss_1 (GE) - TPM",0.30895497787166,-0.954634973193035,-0.0385668029061072,-1.29838301066288,-1.04514743420243,-1.19523083925106,-0.522945862620742,-0.0112183048082221,-0.110939427352225,0.0451789187792244,0.429549013100256,-0.197259144964085,-0.0179191978401625,-0.563561288544761,-0.581217554640124,0.090805722772092,-0.666558385459952,-1.59273015341816,-0.809119641441391,-0.27317779052883,-1.20092818851397,-1.23094115888045,-0.669361640521041,-0.471603711602784,-0.748862558524782,-0.373375253246728,-1.27432733260696,-0.537912644411914,-0.477172081884138,-0.0158747713865659,-0.419954969545593,0.407230162700993,-1.17240122495803,-1.43795243681449,-1.15389899817624,-1.20031657053246,-0.10851647936187,-0.234781930636356,-0.531225880714961,0.0440251614064074,-0.0918583841312834,0.708239208863064,-0.888763342311747,-1.02937886204577,-1.04267840078404,-0.0311527958930964,0.0913455090135854,0.109988478002488,-0.731028212376633,-1.07294128164802,-1.13401851557947,-0.693561011770565,-0.50809370880289,-0.725098543847342,-0.360916661275293,0.25073418500041,0.00608522805562214,0.438859322932967,0.54799900172014,0.749154401236053,0.491014975821422,0.529049618085556,0.852404217302649,0.264319292281133,-1.93230340995996,-0.947660955528463,-0.214014003999191,0.550562917376317,-0.656987264486105,0.476149541691631,-1.07792604768953,-0.876399808884055,1.5962730119911,-0.498460029973177,-1.61268149902273,-1.43214258518755,-0.666968031253003,-0.997215970619958,-0.697959127614459,-0.337932343249799,-0.970652840296067,-1.5012164265828,-1.1467457395177,-1.5158135062924,-0.118184142189439,-0.166208295507106,-0.632266815073537,-0.193116011645339,-0.0413434951691593,-0.518406149161685,0.284796758197957,-0.1539036796973
"PSEUDO_Oss_2 (GE) - TPM",0.635481408946775,-0.617093494866692,-0.176229803801783,-0.315599963710243,-0.987680456365093,-1.2371197180557,-0.269886626537641,0.27256625995258,0.0711334440904779,0.826864440671006,0.808210717790767,0.346105888536293,0.410007825847957,0.23669749759283,-0.179065129345059,0.378083315003775,-0.386977759246443,-1.6250608709192,-0.30355756985626,-0.409251027693693,-1.1317872016473,-1.1257998619242,-0.472311975539135,-0.0374696475142858,-0.700236673451858,-0.543900988110062,-0.327513208995535,-0.736071316047848,-0.0842578601715421,0.202633718036865,-0.0536010934910341,0.320816374478086,-0.854070026267414,-1.05585646658167,-1.12971505620599,-0.273158028653258,-0.255638862171713,0.142431333672256,0.659709000421926,1.29949239641585,-0.292605151037591,0.107983967316739,-0.941568951868891,-0.993514224445018,-1.07739265072432,1.21244406792595,0.362073714233683,0.891221967717595,-0.56514507058994,-0.797299494121546,-0.849849782847421,-0.978727497935656,0.178416214909088,1.15578573156007,0.98067694163615,-0.0610309941440636,0.473940491482744,1.0848155531063,1.23846314154915,1.23543753724608,1.0027364047062,0.890959664586854,1.50597837205424,2.14372402029045,-0.0304744922797633,-0.937002505715301,-0.312651646706989,0.252923153306656,0.449090716035546,0.101806349589576,-1.14457056119644,-0.37764929186908,1.45824970991594,-0.506697794724426,-1.18080585248002,-0.888620411848598,-0.632471302719309,-0.94639877877847,0.306295707819319,-0.166050812822639,-1.11114918818158,-0.897848281714644,-0.979632231402112,-1.7395143866757,2.78721762386004,-0.206915312075384,-1.33084777096315,0.603869647668388,-0.164521019073189,-0.117867988778443,0.304006916706788,0.0797040683698353
"PSEUDO_Oss_3 (GE) - TPM",1.31918598908622,-0.418289545752663,-1.55528523466597,-1.00581330728953,-1.01169155247548,-0.0828055064450057,-0.496003772916538,-0.0509995924903792,0.0966391382550108,0.763536722079595,0.742589312295251,-0.0208549260042716,1.15823786288409,-0.361453136275458,0.920624382466675,0.522756671593577,-1.67827309832975,-1.7673358982717,-1.46187820189251,-0.0300389094862323,-1.19640266000727,-1.32259880815249,-0.466326714030784,-1.02333250650472,-0.67666087941916,-1.03962286675898,-0.660835480819261,-0.68950219015095,1.58786362471659,0.366651589975968,0.495893151261136,0.551080709976444,-1.77026382384154,-1.38774221217829,-1.23556681300714,0.0455000149100446,-0.862981893524749,0.301573416099251,0.570423231373977,-1.12085823385953,0.0977647477882188,0.300982918522362,-1.3021693643141,-1.24510973870844,-0.681494559164872,0.713557334088398,-0.13465153640513,0.458354081905576,-0.643584090245315,-0.868928414531201,-1.48309927192338,-1.28393309929846,-0.596445661061525,-0.31441402790364,-0.986972605754056,0.0179312095511304,0.307728021333703,0.678469419361936,0.832868870007583,1.46208143783684,0.771974768167181,0.76561105700667,1.57362746047841,1.71549232866335,-0.281394242267127,-1.18152367490709,-0.858000257679841,0.475663391060389,1.02844320155239,1.59045176575512,-1.16862321226662,-0.893826102279755,0.587870381625721,-0.0866206813352578,-1.18902165682812,-1.36851289934171,-0.831292445614008,-0.960108264682183,-0.0630494871177679,0.108799479809669,-1.18260769112165,-1.05241114387678,-1.20028697233416,-1.53170892684586,0.327950409990709,-0.253233660148471,-0.760755130078297,-0.448165072382465,-0.141849023737735,-0.734046199975669,0.11196758078365,-0.310085170705503
"PSEUDO_Oxs_1 (GE) - TPM",0.207918465202887,-0.186172959015234,-0.0398478779662962,-0.218656307851118,0.512291225988404,0.110614209330299,0.0329080100893141,0.28449830615138,0.53881097245521,0.0382391985888793,0.0893819463330223,0.307985160608568,0.0143965965651541,1.20937182822401,-0.0883889620111551,0.153484823143399,1.11122828622263,0.203347222528701,-0.173143452722026,-0.621911754050662,1.45221929875074,2.17767891992907,-0.0401732813104785,-0.76211647438822,0.493617518102987,0.838084399840997,1.4390428896922,0.0242313284909845,-0.238181662950125,0.326351848401881,0.372235588338837,-0.24010277026298,-0.0770905912126153,-0.513833793311133,0.494068744056859,0.478480777432905,-0.358969998265929,1.09838898730576,-1.04744447984891,0.840572072430843,0.443279178219675,1.00965820575464,-0.649783436199018,-0.299361080410076,1.0334179990407,0.0951289052799907,-0.391567181802089,-0.332529957011152,0.0438588952088546,-0.291465189501947,-0.5209165634079,-0.0895483753784102,0.343506953808425,-0.191350555609173,0.738537467511049,1.02277981158219,0.414063980994036,-0.0235945957226861,-0.292400635606317,-0.312055840793831,-0.502145345128496,-0.71142004388353,-0.852873075500964,1.38385353517441,-0.41397847545119,-0.754057838636184,0.112648458063797,1.2783723127813,-0.287204919760764,-0.802368194501859,1.08370549699598,0.533830140794856,0.0797209301366874,0.614543916799387,-0.077125075324246,1.26981421574252,-0.369633005286434,1.53221456266225,-0.387604394395417,-0.526540205903073,-0.106264404902018,0.751898756406015,1.1553669493691,0.841278405870644,-0.832806628822974,-0.159112851095161,0.738601391668872,0.572672316123345,-0.491269252991127,-0.327590574147604,-0.237438079876625,-0.631262533706165
"PSEUDO_Oxs_2 (GE) - TPM",0.316446517425528,-0.557020155127543,1.05569621394026,0.0224034680747619,1.07509678794509,0.421244965022596,0.255799152527347,0.620959786269351,0.647762583784415,0.282356309129745,0.500614209064714,0.447117517846485,-0.337797610981352,0.888187764944908,0.14255106707993,0.0828730917900334,0.720439300371691,0.347525125517147,0.72103522471359,-0.553677584379935,1.86898626082755,2.07032433793527,-0.171623273847474,-0.77060820402437,1.56672955532481,1.62885697896773,0.000458548282993448,0.260058097031362,-0.0425124338085814,0.14111623846671,1.78937477308514,-0.10529430080801,-0.0588279347032228,-0.224492947810978,0.425555854721289,0.29914930924438,-0.0261196335461204,1.18087312756,0.333919421895793,0.54768763338955,0.476129532073322,1.0647032246401,0.490427950305345,-0.393333334938375,0.929234856769666,-0.00885624940552679,0.347556286699085,0.127675469304495,0.429043822590459,-0.0755581995759974,-0.283764687259816,-0.344914119591163,1.03464903265277,-0.456488399389469,1.13709090122416,0.617398451311752,0.602563157735403,0.266014312596602,-0.146863871672981,-0.311744449226952,-0.428445057141368,-0.643583885546007,-0.899251529579928,0.180521779245383,-0.556490505399973,-0.284990550346332,0.603744566103915,0.997825234787009,0.529512748744232,-0.887541274087755,1.39058895743262,0.252794209460449,0.361822054094846,0.536476504466662,-0.0391203266884072,0.497245253665633,-0.0956238856922663,1.8146379915471,-0.490840821530349,-0.334237359179393,-0.222526362841693,0.67981012831121,1.22278092103557,0.931582828842319,-0.0505471950198347,-0.135858658422152,0.649021701591219,0.472934276136111,0.859411033687392,-0.502923936185748,0.0165165192840893,-0.109126015416698
