"","BPSL0090","BPSL0112","BPSL0138","BPSL0160","BPSL0173","BPSL0286","BPSL0295","BPSL0374","BPSL0403","BPSL0413","BPSL0429","BPSL0434","BPSL0435","BPSL0440","BPSL0505","BPSL0530","BPSL0537","BPSL0577","BPSL0586a","BPSL0587","BPSL0655","BPSL0690","BPSL0737","BPSL0848","BPSL0860","BPSL0864","BPSL0865","BPSL0866","BPSL0885","BPSL0933","BPSL0935","BPSL0946","BPSL0994","BPSL1084","BPSL1143","BPSL1144","BPSL1145","BPSL1157","BPSL1453","BPSL1482","BPSL1551","BPSL1553","BPSL1562","BPSL1563","BPSL1606","BPSL1610","BPSL1747","BPSL1957","BPSL2011","BPSL2048","BPSL2048A","BPSL2065","BPSL2084","BPSL2092","BPSL2124","BPSL2194","BPSL2307","BPSL2308","BPSL2309","BPSL2375","BPSL2378","BPSL2379","BPSL2380","BPSL2381","BPSL2412","BPSL2414","BPSL2454","BPSL2477","BPSL2581","BPSL2582","BPSL2601","BPSL2647","BPSL2652","BPSL2699","BPSL2802","BPSL2840","BPSL2861","BPSL2888","BPSL2955","BPSL2956","BPSL2993","BPSL3000","BPSL3047","BPSL3059","BPSL3084","BPSL3170","BPSL3175","BPSL3180","BPSL3184","BPSL3185","BPSL3238","BPSL3250","BPSL3280","BPSL3281","BPSS0002","BPSS0004","BPSS0005","BPSS0006","BPSS0007","BPSS0010","BPSS0029","BPSS0030","BPSS0075","BPSS0076","BPSS0077","BPSS0077A","BPSS0165","BPSS0168","BPSS0205","BPSS0237","BPSS0263","BPSS0277","BPSS0283","BPSS0312","BPSS0338","BPSS0385","BPSS0386","BPSS0387","BPSS0404","BPSS0572","BPSS0573","BPSS0599","BPSS0607","BPSS0611","BPSS0612","BPSS0648","BPSS0718","BPSS0733","BPSS0784","BPSS0818","BPSS0945","BPSS1137","BPSS1147","BPSS1149","BPSS1151","BPSS1152","BPSS1153","BPSS1203","BPSS1351","BPSS1352","BPSS1353","BPSS1354","BPSS1355","BPSS1376","BPSS1385","BPSS1433","BPSS1601","BPSS1788","BPSS1896","BPSS1899","BPSS2117","BPSS2117A","BPSS2180","BPSS2181","BPSS2182","BPSS2190"
"BURK_As_1 (GE) - TPM",-0.366802376618363,-0.675075554960157,0.14469816785023,0.00908705538254588,-0.575974477765293,-0.576479137228747,-0.424453223553995,-0.770243927689515,-0.852218246490769,0.529235460620475,0.209024264299116,-0.48988551478464,-0.351402493943457,-0.922136420545617,-0.586780212444609,-0.529266603855519,0.0232839710704872,-0.254858892722132,-0.83109848389589,-0.472645102385737,0.306977765424223,-0.560248952099897,-0.785334718071695,-0.124641438234845,-0.844305405263946,-0.64526165785896,-0.187244529254898,0.374221681031493,-0.429931624905804,-0.448516852866482,-0.469849643350688,-0.655955361345986,-0.612896554479319,0.373785135507843,-1.19828339500972,-1.06361597222425,-0.927577632769074,-0.392704251387433,-1.06027409164671,-0.745754761727095,-0.4464787853284,-1.18478048258915,-0.565376975626565,0.0407509069991432,-0.610769858086542,-0.454575969518575,-0.932826970611221,-0.40339918324608,-0.129741214661662,-0.470820144480104,-0.0331416354282971,-0.928422781782113,-0.487715489277042,-1.05785670832904,0.160940376114652,-0.93599398912157,-0.370429780437727,-0.429517910802841,-0.447290535779827,-0.471172071683216,-0.396729208601957,-0.457669074546796,-0.513843839514752,-0.512707595093278,-0.617746122670446,0.328774115832721,-0.369840047918014,-0.517818035718793,-0.925661687992521,-0.788101669771031,-0.66239453477451,-0.8893950459165,-0.113747852301446,-0.374261551305921,0.23526919226248,-0.460710060693816,-0.798309284359576,-0.448115284210454,-0.72361075348813,-0.28966680049787,-0.238778868148211,0.546325176971986,-0.206770342843651,-0.073459484873054,0.0793637504643999,-0.653174178180901,-0.184556606385484,-0.189169921564706,-0.75701328602686,-0.590022832622971,0.356188870477518,-0.96239957182111,-0.616120883655213,-1.33080571042779,-0.831781751939982,-1.01253363867334,-0.862287368117743,-0.880776420019076,-0.992665335972002,-0.684472960825904,-0.782550472489821,-0.811854014781121,-0.73770242095098,-0.439094793384916,-0.995344311720275,-0.802728999542714,-0.442968819249769,-0.574163308363315,-0.641140661512282,-0.609178121286623,-0.100782322094624,-0.586878091611933,-0.487477684621961,-0.746199886533257,-0.640024534341453,-0.816731857181877,-0.636237919837032,-0.326302303265964,-0.607589140663617,-0.796587903859538,-0.91431112605206,-0.819511449160865,-0.481060755750095,-0.706655261598192,-1.0861033239644,-0.978376128917826,-0.66712830935647,0.061811814345304,-1.1987502562685,-0.635025769127843,-0.687146315363343,-0.734491749054766,-0.74214255196375,-0.718838551476043,-0.456475667871563,-0.936313441464638,0.438344983075313,-0.516227824377361,-0.782587625431453,-0.797927561341609,-0.774293926426714,-0.442648044081418,-0.44902327650124,-0.617613043672665,-0.689002604399851,-0.569324411891606,0.657314117339275,-0.696948523291341,-0.436687278146819,-0.472886947476036,-0.944174279798961,-0.997926442675638,-0.469361232674541,-0.614297002139093,-0.895274662947565,-0.931452433138311
"BURK_As_2 (GE) - TPM",-0.0596965308536415,-0.875999227007091,-1.07091155393799,-0.772080145675731,-0.6891407843111,-0.694081435735795,-0.528868630719514,0.186670437828856,-0.9153753929781,0.891876163201356,-0.27136944710437,-0.343173090071435,-0.705073640899261,-0.846584755712132,-0.532105606967272,-0.537339606601427,0.456356094584226,-0.252283294224121,-0.927257636272037,-0.427335491478029,0.284922476725104,-0.538606983316912,-1.02393584587782,-0.333509830966197,-0.867970972544478,-0.42645199790694,-0.409486045320231,0.31488128918933,-0.749530646982418,-0.161287638937532,-1.09741074072566,-0.764278720998985,-0.137322506895092,-0.203248128717434,-0.752851695637373,-1.20487987323128,-1.27946753733665,-0.495863182433924,-0.351686597053556,-0.706050369736356,-0.426031270203763,0.202699786814336,-0.792393697360568,-0.300055182233961,-0.335797500558733,-0.268968556244784,-0.851015409250416,-0.849734300781978,-0.718012709024015,-0.104017124361476,-0.00454573717509563,-0.195636927215858,-0.399604094697938,-1.04370764615793,0.377389974309924,-0.845980167757648,-0.363672537060448,-0.424271529657454,-0.446569343791949,-0.441869923048445,-0.367317955072399,-0.429138051119821,-0.592556912737106,-0.607706246703619,-0.518170710245094,0.425497296172977,-0.27821297599292,-0.415592626512621,-1.00920768220975,-0.697722844025199,-0.408310337072656,-0.775459876728063,-1.55164125458012,-0.140972722856079,0.0238535368315767,-0.471074195407305,-0.386561610328682,-0.182394171614571,-0.878028578389374,0.588640214279333,-0.498028420169561,0.542022921503402,-0.0815394438368102,0.0294931342024705,-0.434362473959415,0.0183883664527658,-0.264347330860531,0.307301125017377,-0.160203654313691,-0.661475107799285,-0.157438908704939,-0.648989001895156,-0.548274085786044,-1.39665807215073,-0.825098679697029,-0.935436242144272,-0.867254766359216,-0.899239318927531,-1.03011650753289,0.0333371983124113,-0.921576113928767,-0.719470354386272,-0.722375821940845,-0.479111761313474,-0.906994167459674,-0.758283078386101,-1.06157623556825,-0.453811909061197,-0.0028791954962924,-0.700512956443882,-0.0962190253102794,-0.638503735403213,-0.780840840302329,-0.841898167999803,-1.22074892910701,-0.761892721610688,-0.609729124213026,-0.290466867372341,-0.267697673737369,-0.945149675553305,-1.08634078293061,-0.819511449160865,-1.11265422130225,-0.690899057724572,-1.03947659962929,-0.879011278355683,-0.33716552323348,-0.12889660091739,-1.27138778614156,-0.713171680492402,-0.85847683738643,-0.622311116669556,-0.699400453967668,-0.662487945359036,-0.374683655210658,-0.64105322968393,0.468750500017638,-0.517252452744607,-0.736633359287944,-0.873864520244834,-0.684478796765435,-0.315316040143508,-0.430888853020384,0.627818337600458,-0.591801393587927,-0.0440502667052658,0.391914885830337,-0.467178460472901,-0.320162929588035,-0.71153782180887,-0.845577859596667,-1.05399766012336,-0.79705657822075,-0.89484812414391,-0.264833915085225,0.548778318321832
"BURK_As_3 (GE) - TPM",-0.457561006505539,-0.763460883774084,-0.0939750252554958,0.83723480391729,0.199621589496337,-1.11341402218228,-0.590999328825284,-0.840346757150607,-1.02067678538234,1.30227198147766,-0.25478611884211,-0.444915163803128,-0.667525981914702,-0.905199278790308,-0.374283532641346,-0.139034125072777,0.741858006471658,0.409204125559283,-0.926003021763233,-0.437715743798043,0.238386310166454,-0.597485674524221,-0.89883898058426,-0.242038935996513,-0.527000469566878,-0.655959560677489,-0.699596247058176,0.0634471815584417,-0.623236873673206,0.0517057397193732,-0.925316775825038,-0.7193765438443,-0.415954965084199,-0.224173651147411,-0.575937686467219,-1.01155754657711,-0.107161032224713,-0.185289700249014,-0.316072676855929,-0.530539312836084,-0.459474547516875,-1.03356944793964,-0.573501408863426,-0.457063303991048,-0.550588339874254,-0.236600264898892,-0.748343271952278,-1.12091151573551,-0.85607071455021,-0.215792072215748,-0.337062291695932,-1.34033794073571,-0.774110621614827,-1.02844897413017,-0.531540675930051,-0.865455586342334,-0.373157578283213,-0.434329880148775,-0.453335261068947,-0.471172071683216,-0.36115499446499,-0.498324875802892,-0.415164897173746,-0.558095130882512,0.00607215792869979,0.199157944043653,-0.491554765971203,0.0551973526627936,-0.850080524808359,-0.779285900074333,-0.42639644187241,-0.845344499167186,-0.29165941146145,0.242532606462048,0.401400857303618,-0.454790274030934,-0.105429958813276,-0.184998116824874,-1.4219484486204,-0.286315292295801,-0.0749780241296673,0.662332657156486,0.102624698849,-0.158429501875449,0.152203961831444,-0.312326989469696,-0.666070439174164,-0.367268831746701,-0.441138730407504,-0.391275029046742,0.0137418923882947,-0.890103545068269,-0.526758001070213,-1.47517165686536,-0.774849997135308,-1.14650858646152,-0.838538916395749,-0.887749550087437,-0.995074061366164,-0.0589402614880778,-0.918950098589411,-0.611910304640995,-0.710440874662209,-0.52211568504568,-0.745739315051109,-0.783307837457272,-0.463599590298784,-0.418350571049228,-0.270150131059623,-1.21973341486472,-0.38505224427061,-0.585527918204308,-0.661696975953162,-0.604273062582111,-1.10046048246856,-0.688130493265964,-0.681122858146552,-0.279166883399453,-0.655426275868222,-0.596625326510768,-0.868750021546742,-0.819511449160865,-1.39712018933924,-0.688900452544257,-0.697554868186226,-0.952560437349381,-0.917287260618767,-0.574437393745384,-0.609426780403267,-0.79537609677254,-1.24513881141441,-0.694374412374091,-0.731600918718519,-0.703925758594581,-0.49751069823905,-0.53752270048911,0.817771830636136,-0.576450620491348,-0.900937129550698,-0.767930016255437,-0.541601868142381,-0.556590077393704,-0.434460071842765,-0.273100740642545,-0.487980607666333,-0.257108998023681,0.283748465164828,-0.66614594950272,-0.658391853542537,-0.777492060008698,-0.710555965014011,-0.91197946956747,0.36540419475512,-0.831787439951053,-0.963727438084803,-0.581111912881271
"BURK_Ctrl_1 (GE) - TPM",-0.101002824224653,-1.07765932975004,-0.587416302054841,-0.583037449781471,-0.785115666003103,-0.174230552268146,-0.644153274763542,-0.58998844696452,-1.14603140501906,0.0987735515975899,-0.191593303850021,-0.563940001644221,-0.969767199240794,-0.892002994578455,-0.990056068407573,-0.652388179170595,-1.36730542144791,-0.557186247689256,-0.801268118392424,-0.426403207420574,-0.985917481645142,-0.586213470612946,-0.892805102740606,-0.0618236644875624,-0.605693379890324,-0.648627468642343,-0.425375230046552,0.328825221665688,-0.749145736166014,-0.566609186607809,-1.32349230942315,-0.760246904893702,-1.09372652045013,-0.37663033937215,-0.680200634312089,-0.757898572253753,-0.659282274310874,-0.0989464933028427,-0.445184248625827,-0.620976567688596,-0.504000075211355,-0.521241064765095,-0.824887581130163,0.404197261079472,-0.563445495225954,-0.534592173832542,-0.173998911681457,-1.10055025987906,-0.666472838577406,0.0940423034252267,-0.168315604360618,-1.06660955777628,-0.764494241613545,-0.923906769116927,0.298314704922544,-0.954724564112792,-0.371495314093593,-0.428654363332933,-0.448418649179166,-0.471172071683216,-0.381925379458049,-0.545835240768917,-0.467643901737128,-0.633564540275548,-0.290492966531176,0.00325824824608622,-0.417357958149116,-0.566913160707359,-0.725805852252623,-0.487983833149285,-0.649744118997987,-0.703915382041977,-1.27984788739317,-0.869426198138941,-0.0311546927785863,-0.483169144632083,-0.0778111461429137,-0.152684851952052,-1.0601965162399,-1.1439091218419,-0.878456453389174,-0.439923176725961,-0.186393984085032,0.0082665398363866,-0.117955959844596,-0.4439196626022,0.530806719171765,-1.47125520027412,-1.05949265014222,-1.09152437042348,0.187596223342607,-0.799275661803583,-0.685995024324869,-1.04403101356665,-0.772346565275168,-0.957447589553127,-0.861653154251748,-0.901586238493078,-0.895056359539273,-0.541860369340879,-0.921586755333747,-0.912028851762191,-0.78792938549972,-0.601632257147263,-0.894725831097447,-0.709184910922388,-0.796990385770544,0.11116521225545,-0.251935940817279,-0.896019393442606,-0.0142468588348147,-0.625534241813654,-0.924931693876772,-1.08126139093743,-0.607805816487927,-0.77258381485274,-0.663046216728735,-0.213540349622352,-0.43880357691046,-1.09331980323955,-0.892480071415396,-0.140799446530225,-0.696836819012807,-0.895611094363381,-0.891086683331982,-0.894809406732964,-0.597155379763489,-0.200564797759035,-0.955629199804094,-0.559902600400466,-1.20488424174907,-0.746805895056756,-0.720391776360157,-0.627687683361858,-0.428429176188696,-0.363412925612546,-0.143958344063948,-0.523355275183572,-0.627881794307241,-0.840093631960603,-0.668212206813791,-0.776720768810818,-0.722465476352329,-0.0383619916189248,-0.760596041119376,-0.701063251409913,-0.111586491061762,-0.512676446569146,-0.838873739583768,-0.584410669395736,-1.04922216294996,-1.24058703129281,-0.363827070287665,-0.957369871352757,-0.709988690675972,-0.0387574629228865
"BURK_Ctrl_2 (GE) - TPM",-0.354924313634407,-0.768035309287727,-0.375728247453175,-1.05238226368928,-0.396276862875623,-0.261033521997967,-0.609455751416733,-0.595798260559373,-1.19507553629602,-0.00525088622069017,-0.359660861948236,-0.34276158360113,-0.437623586577493,-1.03698831275586,-0.926278033909925,-0.315882622367643,-0.885522546073507,-0.341021036000674,-0.768500602735631,-0.477012108063306,-0.451870837583477,-0.586040404807431,-0.943644330256909,-0.207480646714474,-0.714183014683539,-0.550426374413176,-0.612439564211404,0.156846461514718,-0.823683048656303,-0.086065672925587,-0.832123945858778,-0.826864606916115,-0.737653544577538,-0.331389293228207,-0.631837892230281,-1.12711290557666,-0.882756385854959,-0.198303025709521,0.0464102275613078,-0.706728190453592,-0.467838316936437,-0.332264538339409,-0.842158839778862,1.01925141564586,-0.487234080338472,-0.534592173832542,-0.813705721285576,-1.18344686270146,0.393848442461874,0.0782495112089934,-0.154329713716182,-0.599238326383235,-0.672508223369982,-0.902175851783873,0.195432897960521,-0.849682010098255,-0.367493671588098,-0.431225828740468,-0.447672640466823,-0.462144884879989,-0.387639065230942,-0.488578493437654,-0.615912434325762,-0.618393458962899,-0.158193102670213,-0.375941275971344,-0.631901291182469,-0.476062848492949,-0.625064340627936,-0.815563797094674,-0.584785156284506,-0.826271701861214,-0.573518289519355,-0.158176335406951,0.373388556409667,-0.480984927337709,0.0779357454404276,-0.0805715401701622,-0.655875937236597,0.787600176292805,-0.608735719214791,-0.986681712823976,-0.235386587747515,-0.0823453617769431,0.101168598251698,-0.984407677365776,0.94997503112127,-1.10980411491768,-1.09962197180671,-0.994166557349426,0.467902500014531,-0.906873908108891,-0.647122646070828,-0.670244980378134,-0.821265674900544,-0.991938572144773,-0.854739090165988,-0.894178919087543,-0.940156838166736,-1.16362274161421,-0.713109009205211,-0.799547346439899,-0.751823653289724,-0.616546423536137,-0.933244078732969,-0.992134070672534,-0.592829522468157,-0.304158225055069,-0.516570758115923,-0.786697205502586,0.207766253169227,-0.652745557925962,-1.11148827244408,-0.748671977361664,-0.148119194629945,-0.747239425505588,-0.619537979306951,-0.38616616867547,-0.563108976070109,-0.887825854755582,-0.926812989293844,-0.586889423550962,-0.224074655680399,-0.490352222668849,-0.709360555040752,-0.777810319119424,-0.129052491998899,-0.0759697589584357,-0.753015057161889,-0.628794722182278,-0.888448790751625,-0.567913748980517,-0.702466440102826,-0.620890684034834,-0.292667132732705,0.294613198534369,0.0202981762294292,-0.548134130555957,-0.855584603408977,-0.799912019111908,-0.634395528109182,-0.629398227632259,-0.724875274900079,-0.60394962985348,-0.640149104082718,-0.990260636386844,0.0922889243911226,-0.598257635051598,-0.809779299117149,-0.690680553759735,-0.825546941924977,-0.575904262934808,-0.383572584054206,-0.753526523878947,-0.591028155605553,-0.816378980003326
"BURK_Ctrl_3 (GE) - TPM",-0.0499082700541336,-1.01435552279298,-0.146623387842796,-0.508482068187704,-0.954131304105686,-0.256505958198367,-0.642765662912091,-0.575129005266762,-0.927603418009573,0.158799390476371,-0.505877208787945,-0.64209323330637,-1.16070038046986,-0.960210196806167,-0.889637014884975,-0.691518824026726,-0.589269132441083,-0.256294953485908,-0.811511369151333,-0.446849072565719,-0.260033971898997,-0.587008627999795,-0.812563468821405,-0.353276982894155,-0.814457669963785,-0.65892598519543,-0.405047795705759,-0.0698008281199069,-0.758320023842212,-1.02248855006803,-1.03742946040745,-0.869177577261325,-1.14926442362551,-0.660366019578474,-0.20583113313779,-0.672837430035919,-0.65758385097728,0.0231137095794496,-0.589156347183575,-0.765445700519876,-0.485031231751693,-0.452246473135787,-0.90220622316371,0.407503416235062,-0.570623089549565,-0.505303935848259,-1.22265211133225,-0.63624169553205,-1.00860408849769,-0.227471618316072,0.188511742017187,-1.03096673882284,-0.612290105675249,-1.50157717094467,0.357082475205636,-0.67938517847478,-0.366328507971757,-0.427414885160964,-0.448762011298295,-0.46517179417328,-0.351816923204545,-0.502912056479137,-0.549185428352762,-0.391039663337968,-0.221791210405699,-0.252816781121923,-0.729188744605354,-0.524378924960112,-0.866354696662003,-0.789079957070519,-0.622033042456081,-0.834910559563622,-0.80861474278185,0.0829690498063539,0.0815167045181847,-0.482049489899848,-0.50881662050713,-0.365970347261661,-0.687350916648423,-0.622130015126639,-0.875741881617391,0.0482739563867893,-0.657006196331305,-0.821286224740432,-0.124018232627113,-0.311494973836059,0.486486537681344,-1.49669495042481,-1.26403032113464,-1.07531602590745,0.305117319852411,-0.844873772603541,-0.606321007404798,-0.664670149879341,-0.792255073961178,-0.975891513505087,-0.857095287051535,-0.873196775849892,-0.919562690586539,-0.297358218221789,-0.728281333981895,-0.796192386838672,-0.73287620998098,-0.534629291979929,-0.86715340666707,-0.844293242937165,-0.757614256122244,-1.11803201575346,-0.428268456989608,-1.18922063314448,-0.244920392233416,-0.662268676854747,-0.967253621604181,-0.839509929747692,-0.711762344933823,-0.723672936135691,-0.637409160802184,-0.470925193700617,-0.757916881157938,-1.05517208722834,-1.00034684494435,-0.819511449160865,-0.446946424330288,-0.41914081723561,-1.08011947776199,-0.836820625904075,-0.593958394110073,-0.333461720665966,-1.35064127469564,-0.640871456064615,-1.2765634820577,-0.675880413657729,-0.693091961224418,-0.598370944450754,-0.355621491759776,-0.292515641541534,-0.103421856582783,-0.538236806882743,-0.812722270105859,-0.784035206972893,-0.586028572144438,-0.782589910987122,-0.720305989516705,-0.912965097277634,-0.558762558041051,-0.76747245574441,0.278364956514265,-0.576300470283788,-0.507826593423768,-0.674490674712266,-0.85771936863449,-0.675228053022406,-0.944014068455298,-1.0302758123422,-0.739557343887059,-1.04550241316047
"BURK_Li_1 (GE) - TPM",-0.552257377013222,0.0663570677102282,0.559177063077114,-0.938055557200006,-0.396626978710245,0.0611220168635337,-0.584359265881524,-1.34884207564166,0.331908234495746,-0.677334679388132,-0.383521975472871,-0.172148687199984,-0.421853214429795,-0.328938554653418,-0.0864570557908648,0.346674908490382,-0.565227626893796,-0.0436362756293749,0.0909253224464095,-0.223426396841937,-0.61019703080059,-0.27076471944783,-0.0492688183162516,-1.22521581149686,-0.411984718620813,-0.33169572069622,-0.328931281253425,-0.919822115596843,-0.192827532135357,-0.320739968099856,0.212851802214222,0.188132295427249,0.207374297691876,-0.494068269670448,0.316488591865206,-0.201919812322041,0.516350671853866,-0.419512637173234,0.15270782362602,-0.164645530520579,-0.504533365957042,-0.1055965843699,0.607376706656172,-0.576984145855026,-0.40397172465263,-0.534592173832542,0.135063612976546,-1.12293009382521,0.424414389129983,-0.846437600964002,-0.732859646875695,0.903673624715833,-0.361782345837001,-0.384513120013491,-0.727545370729479,0.630251161080135,-0.351703938423575,-0.428983965514906,-0.435634161254541,-0.460736636154825,-0.381745262644114,-0.515068279026499,-0.620714145514358,-0.544221035891373,-1.23617375771715,-1.19690445578304,0.497661850773073,-0.228877503815402,0.0213384516611269,-0.618206112202557,0.143495611346741,0.314037486818166,0.440563786031856,-0.202545627110934,-0.410854594258335,-0.457768257269816,0.00021259656901498,-0.112472688873189,-0.803291524078741,-1.15392412698415,0.186179627349239,0.0471152108109019,-0.727343461316358,-0.735781331767279,0.264021307232369,-0.259653744373209,-0.348900559792507,-0.969112833099486,0.524655211704572,-0.11014183228466,-1.00991015395276,-0.169191727898087,-0.61494302032032,-0.364651805972415,-0.296268648407174,-0.72038830432513,-0.7596855112396,-0.777635199463611,-0.566116181553477,-0.670234532402046,-0.171224152666427,-0.429456444636656,-0.13859954150011,-0.245794525526152,0.524764252209765,-0.082902070852497,0.286740951739525,-0.774951928954652,-1.32137898159838,0.200621998465806,-0.699715692101092,-0.566947434363546,-0.454218733654689,-0.703219877640812,-1.25714240074517,0.10519295869111,-0.477483635947549,-0.257396769764015,-0.528175942780716,0.455006774429669,0.311128701899114,-0.550600192013944,-0.0956380601591891,-0.388690668095401,-0.42292678960945,-0.437122344818384,0.35811888027379,-0.706131733968895,-0.196057132971209,-0.361996617753033,0.104217273984791,-0.532112461610251,-0.438837619281723,-0.511103956464562,-0.507123049420201,-0.735483179332792,-0.6081116508215,-0.70886094977405,-0.576592128480669,-0.588772406695945,-0.668303920077845,-0.718205836074459,-0.818999617602838,-0.0763110752126598,-0.10236156518543,0.135686103557813,-0.955111417519908,-0.316794824612129,-0.0260321306664204,-0.19558119326703,0.343092279049806,0.203355875605614,-0.884737023069437,-0.389229575133858,-0.66603611723714,-1.13255482143678
"BURK_Li_2 (GE) - TPM",-0.585999127772131,0.570940582048283,-0.619601769200198,-0.272134237704658,-0.157194937183623,-0.122687094964855,-0.654004662685953,-0.775287049017746,0.391640084801374,0.0248919680068454,0.0727262530045019,-0.452266264374974,-0.494198257334952,-0.302169499400506,-0.0365532571263614,1.61443108388814,-0.205114803783666,-0.143346870024657,-0.0536023380152527,-0.233016698758805,-0.643980413557416,-0.243763436436651,-0.0724814579632388,-1.15915770651213,-0.171675830486004,-0.36931885092119,-0.433372205022618,-0.54700207164717,-0.377414075135105,-0.0268441576095592,0.515934773339473,0.0941703158316531,-0.0838053642270151,-0.67691083832261,0.210750097847987,0.89622892612825,0.948338560010952,-0.490137385296804,-0.457755603482413,-0.266752503409138,-0.480854914414343,0.614123343442825,0.53628180651259,-1.1170255888031,-0.443934889000393,-0.360859592673146,-0.113847990163452,-0.304466379255761,-0.37633648162331,-0.66582471414923,-0.910255170301547,-0.468686920000049,-0.239013628140444,-0.524466485605085,-0.787512894313715,0.481832740323297,-0.349462658733649,-0.424740608956168,-0.424666855751218,-0.45846043905714,-0.39369369609243,-0.500611274544326,-0.464155757138775,-0.498060008747178,-1.17257694192796,-1.11878754346289,1.06857721042902,0.861520430656161,0.0286536623332104,-0.184932848418636,0.157391293332173,0.275835609402839,-0.108709652601058,-0.353549998354361,-0.10238731506021,-0.453047468113298,0.106796711203908,-0.220583503603185,0.00900201000471461,-1.04060911187655,0.40554119914604,-0.116611014552691,-0.547578051318068,-0.733918454149378,0.304481521262574,-0.295104860397536,-0.874955719574525,-0.605844283496953,0.542993571185014,0.41678809711014,-1.08143898954229,0.0319764833835085,-0.634628524977598,-0.722365297948653,-0.257686406459194,-0.443096637815495,-0.740809332085052,-0.758907488900164,-0.490385813899587,-0.394741002213837,-0.164127005558994,-0.375771095494197,0.105314781233049,-0.141930618074727,0.307295429729733,0.181396364891029,-0.0128231616191352,0.0773116388653363,-1.2956094384465,0.334619734098093,-0.858500061161293,-0.572460952493707,-0.152644201318282,-0.0564458894766715,-0.846399547827177,0.143540463575577,-0.46180944542386,-0.281633152158739,-0.712055021937409,0.368839457702547,0.221722028219413,-0.688484771950762,-0.0594864088886744,-0.603766610645454,0.124368777833227,-0.367923017900164,0.152485171628301,-0.733749274818999,0.0259864100162158,-0.16723367522852,0.221345392335683,0.00589009154828019,-0.348187555735789,-0.59640226136764,-0.553291747239838,-0.49927671811031,-0.790765741377274,-0.735659050953248,-0.708909706723151,-0.583223660553087,-0.776853426032414,-0.793755017287403,-0.748595465306233,0.0210513995955794,-0.259431312338176,-0.0684341611927426,-1.01818831644007,-0.18624121586855,-0.0691874816355563,-0.0577129355103247,0.331149420654265,0.29900352511253,-0.633187335114232,-0.765290589009373,-0.892811480614973,-0.60193792271839
"BURK_Li_3 (GE) - TPM",-0.476963376300773,-0.185854691801657,0.435161002923738,0.071181545263087,-0.0708230523012366,0.349058554162417,-0.458997815147909,-1.26661406372275,0.562114960760243,0.140082075714912,0.0825517184006264,0.102332345028863,-0.0414874259679216,-0.325219653738319,0.164163473431901,0.520402707885038,-0.451766688447048,0.00322834367760346,-0.131034542809045,-0.240086648392929,-0.325270818931199,-0.316831701338513,-0.0778246980336851,-1.15635518344776,-0.603333279207555,-0.433917137861908,-0.160355765976325,-0.783884240718363,-0.464397240325504,-0.274965295475177,0.23497901773711,0.0582807779035261,0.274090550649307,-0.192112236686897,0.609692061827962,0.409076243766953,1.37136358275907,-0.257322747867441,-0.590998195068115,-0.236990698989932,-0.468305737945319,-0.469322998028797,0.16477146163792,-0.931947645970906,-0.492394237747947,-0.492796001372746,-0.102441706008454,-0.727254644624874,-0.358767903960219,-0.76694898627101,-0.893046626168294,0.163325908129196,-0.461483559947858,-0.0594421903224209,-0.715451271165848,0.258696835861965,-0.344904532617256,-0.414125227044289,-0.403207410588915,-0.454046518850995,-0.390257577230793,-0.515729013421518,-0.465938680484965,-0.5409630267413,-1.31786490536424,-1.16418353881297,0.287927328999799,1.5895770639297,0.706837219679339,0.234029559640993,0.116415746904263,0.391832177137634,0.215601976740424,0.00626469825503636,0.1928688248005,-0.462331872679556,-0.35644926397649,-0.482905102910617,-0.546940946817996,-0.549772657610749,0.397859432042297,-0.15116314195029,-0.287088516356939,-0.889809217600412,0.224790250282238,0.186154737204607,-0.801487616809003,-0.665848490330635,0.447516533311824,0.321001031108885,-0.913876243734362,0.0792404984517353,-0.515760157456486,-0.384493486048016,-0.032136319877145,-0.491107258810591,-0.666363072689024,-0.670168797938515,-0.291272835910706,-0.733203393311581,-0.123819738780591,-0.547711987165575,-0.0489099814664128,-0.251553636616362,0.373094970747863,0.132120706462793,-0.0400433783863565,-0.589239046266667,-1.08184518693598,0.246830531205184,-0.731024680096485,-0.490134646260642,-0.3130630917299,-0.171723481567565,-0.319321346613375,0.163447609095076,-0.307271500344457,-0.291860178794072,-0.704223664527499,0.3273843634155,-0.0827981048744259,-0.23109915261289,-0.184479221284905,-0.225566316903438,-0.210849539336008,-0.286713078385295,0.311949916736463,-0.688239531034978,0.0220774338032456,-0.16529160231038,-0.261641525198575,-0.111510233637639,-0.403069009711413,-0.411295166349745,-0.517233988728866,-0.409412723376682,-0.46024636378829,-0.618931253739604,-0.552895472439283,-0.419983731763838,-0.680164183915268,-0.898788880221969,-1.00205685832723,0.937214751089753,-0.177095200624831,-0.00381615004247067,-0.837730237522032,-0.113204835935004,0.350371442432958,-0.00203133869791914,0.5439894279891,-0.606597525402364,-0.490482789824587,-0.58867085224271,-0.535981213445183,-0.669731543855816
