"","ETEC_RS00305","ETEC_RS00310","ETEC_RS00660","ETEC_RS00725","ETEC_RS27315","ETEC_RS01065","ETEC_RS01505","ETEC_RS02105","ETEC_RS02110","ETEC_RS02120","ETEC_RS02920","ETEC_RS03060","ETEC_RS03135","ETEC_RS03550","ETEC_RS03875","ETEC_RS29790","ETEC_RS04840","ETEC_RS04985","ETEC_RS05360","ETEC_RS05685","ETEC_RS05690","ETEC_RS05700","ETEC_RS05840","ETEC_RS05845","ETEC_RS06130","ETEC_RS06360","ETEC_RS06430","ETEC_RS06645","ETEC_RS06655","ETEC_RS06680","ETEC_RS06690","ETEC_RS06695","ETEC_RS06700","ETEC_RS06720","ETEC_RS06725","ETEC_RS06730","ETEC_RS06745","ETEC_RS06760","ETEC_RS06765","ETEC_RS06770","ETEC_RS06780","ETEC_RS06785","ETEC_RS06790","ETEC_RS29840","ETEC_RS08095","ETEC_RS27960","ETEC_RS08700","ETEC_RS08715","ETEC_RS08825","ETEC_RS09030","ETEC_RS09060","ETEC_RS09070","ETEC_RS09450","ETEC_RS09895","ETEC_RS09925","ETEC_RS09940","ETEC_RS09980","ETEC_RS10330","ETEC_RS10765","ETEC_RS10880","ETEC_RS11005","ETEC_RS11545","ETEC_RS11580","ETEC_RS12065","ETEC_RS12125","ETEC_RS12490","ETEC_RS12765","ETEC_RS12775","ETEC_RS13000","ETEC_RS13320","ETEC_RS13425","ETEC_RS13535","ETEC_RS14115","ETEC_RS14210","ETEC_RS14310","ETEC_RS14345","ETEC_RS14355","ETEC_RS14375","ETEC_RS14390","ETEC_RS14415","ETEC_RS28400","ETEC_RS14425","ETEC_RS14455","ETEC_RS14465","ETEC_RS14470","ETEC_RS14490","ETEC_RS14505","ETEC_RS14550","ETEC_RS14820","ETEC_RS14860","ETEC_RS14910","ETEC_RS14960","ETEC_RS14980","ETEC_RS14985","ETEC_RS14990","ETEC_RS14995","ETEC_RS15000","ETEC_RS15005","ETEC_RS15015","ETEC_RS15030","ETEC_RS15090","ETEC_RS15310","ETEC_RS15805","ETEC_RS15815","ETEC_RS15820","ETEC_RS16020","ETEC_RS16100","ETEC_RS16305","ETEC_RS16365","ETEC_RS16465","ETEC_RS16620","ETEC_RS17100","ETEC_RS17130","ETEC_RS17885","ETEC_RS18510","ETEC_RS18640","ETEC_RS18735","ETEC_RS18745","ETEC_RS18750","ETEC_RS19595","ETEC_RS19640","ETEC_RS19715","ETEC_RS19780","ETEC_RS20155","ETEC_RS20615","ETEC_RS20800","ETEC_RS30175","ETEC_RS21720","ETEC_RS22145","ETEC_RS22240","ETEC_RS22420","ETEC_RS22425","ETEC_RS22450","ETEC_RS22920","ETEC_RS22930","ETEC_RS22955","ETEC_RS22965","ETEC_RS23190","ETEC_RS23460","ETEC_RS23465","ETEC_RS23470","ETEC_RS23475","ETEC_RS23480","ETEC_RS30210","ETEC_RS29050","ETEC_RS23505","ETEC_RS23510","ETEC_RS23515","ETEC_RS23520","ETEC_RS23530","ETEC_RS23535","ETEC_RS23545","ETEC_RS23550","ETEC_RS23555","ETEC_RS23565","ETEC_RS23580","ETEC_RS23595","ETEC_RS23600","ETEC_RS23610","ETEC_RS23615","ETEC_RS23620","ETEC_RS23625","ETEC_RS23635","ETEC_RS23640","ETEC_RS23645","ETEC_RS23650","ETEC_RS23655","ETEC_RS23660","ETEC_RS23665","ETEC_RS23670","ETEC_RS23680","ETEC_RS23685","ETEC_RS23690","ETEC_RS23700","ETEC_RS23805","ETEC_RS24100","ETEC_RS24915","ETEC_RS25210","ETEC_RS25215","ETEC_RS25220","ETEC_RS25225","ETEC_RS30265","ETEC_RS25525","ETEC_RS25530","ETEC_RS25535","ETEC_RS25540","ETEC_RS30270","ETEC_RS25545","ETEC_RS25560","ETEC_RS25565","ETEC_RS25575","ETEC_RS25580","ETEC_RS25585","ETEC_RS25590","ETEC_RS25625","ETEC_RS25630","ETEC_RS25635","ETEC_RS25640","ETEC_RS25655","ETEC_RS25660","ETEC_RS25670","ETEC_RS25675","ETEC_RS25680","ETEC_RS25685","ETEC_RS25695","ETEC_RS25700","ETEC_RS25730","ETEC_RS25735","ETEC_RS25740","ETEC_RS25745","ETEC_RS25750","ETEC_RS25755","ETEC_RS25760","ETEC_RS25765","ETEC_RS25770","ETEC_RS25775","ETEC_RS25890","ETEC_RS29350","ETEC_RS26315","ETEC_RS30295","ETEC_RS26560","ETEC_RS26575","ETEC_RS26705","ETEC_RS26710","ETEC_RS26715","ETEC_RS26720","ETEC_RS26975","ETEC_RS26980"
"ETEC_As_1 (GE) - TPM",0.979171919867772,-0.0950994026103609,-0.0641721000973878,-0.513288209318067,0.115468168237616,0.262558119053818,-0.879765138122381,-0.461439268020606,-0.396077228820769,-0.394711258286029,-0.940747054261572,-0.570896717953026,-0.758803133840164,0.074192705688707,-0.5187583458915,-0.462382317301517,-0.242673327020356,-0.554667877088747,0.326407576877162,-0.593504707581881,-0.555346712183708,-0.67718156169601,-0.641261174542245,-0.934597981008479,-0.399703810766997,-0.0369438057166405,-0.478117041808846,-0.61497191147846,-0.635924864311742,-0.486199871916256,-0.684876554786152,-0.582147660933602,-0.595370564177696,-0.694131715373609,-0.725700637868928,-0.606270106842799,-0.222477696877272,-0.756500043059332,-0.368910751769949,-0.62907823107154,-0.409050488670493,-0.0163224919784834,-0.342817524608211,-0.53168506390848,-0.205541139563978,-0.196886442702251,-0.496173312132137,-0.0989456596587062,-0.248500934513915,0.169520946889406,-0.55785551011716,-0.20582750889011,-0.735953153992497,-0.504980297150082,-0.359347689151461,-0.634094901038095,0.160999171609073,-0.414792969349894,0.00703016058722411,-0.900046503619655,-0.78619283332082,-0.514730241504214,-0.520901860238436,-0.30080022266757,-0.7562228969307,1.37182028557861,-0.502130266799578,-0.407067844521208,-0.262533455132527,-0.0917594858881756,0.334842742838204,-0.506959293421663,-0.0343059188816677,-0.604212495004595,-0.32905110473542,-0.25803644118132,-0.305056746969676,-0.622373425511287,-0.398534543407413,-0.77312330523165,-0.603133246265334,-0.405116826074378,-0.728642265046038,-0.872455806380775,-1.1087381298265,-0.3123656919805,0.909320559408788,-0.381958461446992,0.188244815546185,-0.837032683165434,-0.513150337893041,-0.587161015674708,-0.61764880530246,-0.471066382393523,-0.497564778921459,-0.537413535358161,-0.57419538810782,-0.412564290938331,-0.477147448248864,-0.562771475171473,-0.0840457534836335,0.327845171461807,-0.641622118928353,-0.346503553843091,-1.00009978137738,-0.937101861333001,0.403358282009242,-0.218774543809027,-0.824824268750918,-0.687494939669056,-0.0203764480992438,0.793289551321375,-0.404959599010879,-0.364970402971383,-0.868707892206571,-0.0233365304453398,0.116462067312447,0.152816186477316,-0.561697981599491,-0.41075411281991,-0.306862599563452,0.445342942235454,1.02844147906004,1.00088328810975,-0.121713579216015,0.624197636234109,0.00426176286885269,1.06329760253197,-0.0242735826993242,-0.294221308523725,1.57305008983359,-0.224395637205064,-0.376994154785892,-0.620582694165216,-0.676839250746176,-1.04024996940646,0.582704439841066,-0.485376559821891,-0.593888613237486,-0.684278167594551,-0.656433585023356,-0.940940485850558,-0.863742063391705,-0.6035265379479,-0.522190417545498,-0.769129072274612,-1.00172452121724,-0.973935390489573,-0.5963877717135,-1.12875841645652,-0.900118713159967,-0.104520220225733,-0.264766279522469,-0.161589242381404,0.0227520829136026,0.215569660196031,-0.205395345294221,-0.63554731983285,0.0589118554251418,-0.812984519014519,-0.398846263211071,-0.401163122559424,-0.500121070297589,-0.69445171829202,-0.240738322772935,-0.373987075111598,-0.531493361829373,-0.775862932791957,-0.606849183857847,-0.533613561990177,-0.321552605196916,-0.51018193916663,-0.569512850587076,-0.639225908126808,0.123379261604631,0.175831058862854,-1.05490210850519,-0.402005215707054,-0.342204316912958,-0.398473160760142,-0.399329111984041,-0.170978388547362,-0.66495749740336,-0.460171699268763,-0.73978258400381,-0.617329874324037,-0.604257105327801,-0.532934224708215,-0.608548459291194,-0.577233610226162,-0.624931419308718,-0.467704511157256,-0.637229660120109,-0.61355912842648,-0.107264388879212,-0.477389224417491,-0.113109828337839,-0.183898940667039,0.147587309065343,-0.23589211247169,-0.49917075281366,-0.473179647197564,-0.536260274106919,-0.528528203796752,-0.424415202228304,-0.47087109564456,-0.761306489229928,-1.20466755598798,-0.316514513651882,-0.593317455306747,-0.504310795340227,-0.615167222237719,-0.520443036140158,-0.45073235642251,-0.523946459338935,-0.683597593174776,-0.436937833516153,-1.21613902468808,-1.52789286132345,-0.960829911638374,-1.12382395861186,-1.30434962722174,0.299579493643522,-0.649107381311093,0.735326308295118,1.24804523003426,-0.102053370692677,-0.234553769419605
"ETEC_As_2 (GE) - TPM",-0.474675837092477,-0.519484285413315,1.05488175246564,-0.287099948984083,2.19959153479363,1.6528039510081,-0.68534812512919,-0.308035093465609,-0.362298052563501,-0.330889614525141,-0.167970045289147,-0.397388773572727,0.0212718654402485,-0.350696594205792,-0.511718616867356,-0.681883741478398,0.465465932263892,0.135799478601237,0.372750060227014,-0.58262616679324,-0.625338581377685,-0.549237597497111,-0.619630353440491,-0.831792323241188,0.0220595552403825,-0.467625604628421,-0.154401658015607,-0.192819358612877,-0.461192370552079,-0.350077842075759,-0.465009040340165,-0.553300131241842,0.69977713831397,-0.7141971360047,-0.669084306659248,-0.490138846679038,-0.303039548658064,-0.568022062190521,-0.466356042345483,-0.397411244189518,-0.81158219397195,-0.401777566859921,-0.967980876598189,-0.615989715241662,-0.448803397833056,0.368547535942245,0.0738506915394253,0.149970967880531,0.591661214655742,1.39557513393707,0.412061844352351,-0.538648443086959,-0.73200281771086,-0.295265848045574,0.806419700900002,-0.602900871902677,1.05071187881357,-1.06290900946344,0.220951851671369,-0.379852624493047,-0.096862579860328,-0.175289576579375,-0.520901860238436,0.20661009316928,-0.563417891069502,1.08452777130349,-0.088661624588232,-0.512742496601799,-0.372510121588121,0.376279468111759,-0.0479593037010818,-0.387475884374699,-0.434974700285285,0.00142117047501825,-0.411051545824178,0.0173252775225763,-0.164691757875451,0.123589492169081,-0.463453742071211,-0.821844698667999,-0.49405552832653,-0.471733537927948,-0.797054740254827,-0.807273584200872,-1.10153461558881,0.797039829340548,0.434039706592055,-0.0333543223735476,0.450814274427824,-0.913701705126431,-0.30824099157838,-0.246990891630589,-0.580346405401514,-0.538899241356582,-0.625016217746761,-0.459601187955155,-0.547028111498194,-0.278035962649734,-0.440268343272512,-0.267491506109929,0.0134162222740193,0.0777903782780198,0.44882040953057,0.469620631012984,-0.143292726187883,-0.349987916481759,0.462019048461932,0.671178427378357,0.32524772766677,0.121014690007281,-0.143579020342002,0.299237095770183,0.315109510711757,-0.462124415088936,-0.660023016466087,-0.485016403705097,-0.00449554823971263,-0.417161274438456,0.0098225413626344,-0.27568909361631,-0.468348744179237,0.507174076826979,1.32124189478002,1.24733812975948,2.36552909502521,0.676696578316383,0.146318679974018,1.16670210567599,0.905945601571264,0.963786079684896,3.18784002258621,-1.29096470535478,0.422977421001078,-1.03528541184572,0.753871111074082,-1.17847425280088,1.31811492460995,-0.431871347252959,-0.590456256616568,-0.682451415632228,-0.7176524413025,-1.07291631783657,-0.784663183417672,-0.612843006981681,-0.393965852864564,-0.697864646026801,-0.731523866073299,-0.915214494006445,-0.121529083081232,-1.31926805081617,-0.991126701250268,-0.191210206438779,-0.314594148678047,-0.21050855677777,-0.304645272518648,-0.112809385091219,-0.0129911365617062,0.238526293047378,1.21096326888232,-0.472390518619183,0.0717408471041412,-0.21228932265974,-0.377252772054776,-0.798923659225598,-0.520859539960338,-0.248649173841107,-0.440772766763235,-0.603946414526483,-0.420382762510555,-0.491109555402806,-0.38152239268985,-0.23585740186137,-0.583157963218635,-0.317330490906555,0.468624361858921,1.47546730337459,-0.397107515098684,-0.397088043891551,-0.335605398370016,-0.376547914540385,-0.36895288557713,0.0380068169919175,-0.578559228179183,-0.435260177418647,-0.737372953686235,-0.68627444216747,-0.592806416078147,-0.535035370819296,-0.607799509018294,-0.372042308724014,-0.563087543114637,-0.516388766111065,-0.727730090917304,-0.61355912842648,-0.403740634219857,-0.482645032992766,-0.0412188524122165,-0.400118021393056,-0.0487406265752316,-0.247923634496949,-0.435475952832678,-0.516123147362959,-0.133359411031114,-0.502509967338907,-0.448596350759587,-0.380032314318221,-0.70694425930957,-1.30810332083366,-0.659906181447329,-0.607184402422616,-0.338447102215731,-0.489578536813143,-0.452960205266575,-0.374536671791136,-0.33537882347853,-0.274302977711303,0.842773128324999,-1.19196336236001,-1.35213327017877,-1.01544057010712,-1.22141771968817,-1.25115768528293,0.626693538411936,-0.769888179591346,-0.322461470781421,0.044415785599876,0.499924187912494,0.0374557459730402
"ETEC_As_3 (GE) - TPM",-0.687861999584584,-0.827696433657778,0.893512650727552,-0.36974832669971,-0.52922317493572,1.52000121522332,-0.6731702553493,-0.477358255790468,-0.409888205936617,-0.470491851286908,-0.572858659933461,-0.889553236061906,-0.564436308275479,-0.446013629540453,-0.509954844651282,-0.0309305699144804,-0.589312398511676,-0.484561537081903,0.0933718337168582,-0.606891439852945,-0.609075443146499,-0.660581250160036,-0.597643523926203,-0.685857813065432,-0.424270638064427,-0.335566625853425,-0.131346808577831,-0.286334420277501,-0.551730421051523,-0.240103685040125,-0.509106207791126,-0.60435265201459,-0.213913910379973,-0.778836168894057,-0.935527682978789,-0.515864196245164,-0.0896663120941696,-0.781832440633453,-0.575883312417746,-0.551223906850278,-0.712103230376683,-0.205047547066418,-0.351447431971245,-0.558732074281997,-0.627340246820258,0.446948626434912,-0.343613215878221,-0.244248497908386,-0.494544741568206,1.154772599997,-0.322913780862907,-0.555535891523143,-0.672742352864885,0.848648608077406,0.553517933228334,-0.653670884021884,0.671854378536322,-0.838981447896508,0.0469218950434463,-0.3726371528693,-0.267647760321103,-0.426647606058183,-0.520901860238436,-0.35772165602944,-0.90850641560223,0.948655627978481,-0.173199590077965,-0.112405524860743,-0.359714145039749,-0.777204788203091,0.439539844388827,-0.419375875536021,-0.130333675513175,-0.592084109119444,-0.0710546240301526,-0.15033718219972,-0.319801026353257,-0.186091361397841,-0.751739301503542,-0.444851672386986,-0.357261423568078,-0.588530603846556,-0.64472118261857,-0.763393126760164,-0.823162479271294,-0.193739556907261,-0.843612537331721,-0.398612088232231,0.375307489984292,-0.898424794404948,-0.278876844249267,-0.46384353552832,-0.564569306851595,-0.519302744831265,-0.589100830717058,-0.702927452582759,-0.583832656480468,-0.311955568491366,-0.498249907628196,-0.55270987335485,-0.319075559119992,-0.367890565221336,-0.589251789638702,-0.195149562775878,-0.160328096874305,-0.22525562807616,0.724805227801514,-0.618938161475252,-0.105342524651186,0.969366031684217,-0.311609975777471,-0.374536591365747,-0.37876605011052,-0.76737806526065,-0.784965912426559,-0.789332032514562,-0.363973688043633,-0.727494389985999,-0.423902036477587,0.106879328725594,-0.310073433736491,0.213132167245045,1.73920259454839,0.507404881945953,0.611524310877324,1.54163084499162,0.171705629483929,-0.292722087972086,-0.0132428986642532,0.0914956692921195,1.59645634972778,1.25532990811564,0.0419544335640689,-0.707140184612245,-0.49155176224872,-0.420163376364804,0.503122709399534,-0.451251504888124,-0.58224949675106,-0.745279510535389,-0.554653363462499,-0.946004021054448,-0.707103374260567,-0.557432107755525,-0.285849157468009,-0.612411202714698,-0.679194116671006,-0.699656985815269,-0.398394414282418,-0.77478028039052,-0.826369906282666,0.0751544671725103,-0.282174927385215,-0.344182825644573,0.0307863000028413,-0.0417270237099758,-0.1992165068809,-0.569035302836848,0.48671297832922,-0.554838471741694,-0.3261138185546,-0.362889711897359,-0.190242492387699,-0.127642945430742,-0.647483518624101,-0.452428539003844,1.04063734113809,-0.463312567604454,-0.526515572902463,-0.535419909498431,-0.598638698217589,-0.39000453858979,-0.541751474027678,-0.226907923584089,-0.477750578341779,1.5726536257812,-0.589421769889114,-0.399353213233951,-0.366908840181936,-0.413580097498009,-0.456413152883633,-0.597483470702169,-0.665600977870377,-0.357303829230886,-0.696465444447037,-0.568140881898791,-0.545614157676848,-0.510665847144945,-0.63648122307453,-0.48107211106701,-0.615638389665993,-0.453845322733691,-0.59353610423026,-0.552316745852285,-0.380630502989412,-0.462293067644355,-0.379546574490867,-0.28374767291287,-0.330634304223516,-0.332470030614973,-0.503253316684139,-0.478408331941575,-0.513855121407174,-0.465112668571486,-0.473556838579238,-0.448218380490099,-0.664840245866597,-0.969430595372336,-0.642617527022114,-0.588091025973649,-0.401013487025756,-0.618002597231936,-0.345329497462126,-0.292554096154087,-0.418315334609701,-0.236335804409906,-0.152427768647906,-1.06690335494592,-1.00153816184302,-0.964910849154708,-1.2774643697862,-1.30476554836483,0.667495509234339,-0.611227134305767,-0.648646917932,-0.560990617919559,-0.246292414614933,-0.425154353674992
"ETEC_Bs_1 (GE) - TPM",-0.624541727685759,-0.366549175962568,0.746885167570359,-0.568055853477587,1.62731403430022,-0.0587425743360245,-0.425246678954417,-0.445778782289383,-0.434896001154836,-0.492161845117745,-0.713129920097687,-0.141346923231494,0.0105963435390261,-0.483701350483567,-0.485168988197279,-0.563879683564543,-0.954719435170875,-0.305837884764905,-0.907929869849554,-0.283062438409501,-0.404191657472595,-0.361206554191324,-0.463991749473612,-0.385270747647138,-0.320782307197437,0.706836682720034,-0.728772672312055,-0.61497191147846,-0.463834854460683,-0.548385217738489,-0.789552041272784,-0.461132740264611,-0.691942242033058,-0.450076608199883,-0.321377429934256,-0.606270106842799,-0.157322570803516,-0.826769514693004,-0.418806499754922,-0.511370606201824,-0.559114110870072,-0.890739884686636,-0.466039967325644,-0.471500519754818,-0.274603437691459,0.355023551150921,-0.182152744622976,-0.815565448996839,-0.687012263203472,2.03271487022908,-0.564862518867265,-0.358598491047246,-0.57689232200873,0.595477215345732,0.236373040076564,-0.630830502505389,-0.509599820234673,-0.167725604816293,-0.350689856373077,-1.34899245256309,-0.0689969775790529,-0.514730241504214,-0.520901860238436,-0.104975865060655,-0.696173078390968,-0.873920181223836,-0.404829989238904,-0.711789708306809,-0.3356202706781,-0.28694628999837,0.0930973113654106,-0.735073111324014,-0.333552604773915,-0.634862267333142,-0.639986577253387,-0.266829627040854,-0.712066126859282,-0.672415676116253,-0.909459870407026,-0.739173224923589,-0.705386830310093,-0.63780503573534,-0.413268786875976,-0.833763155968221,-0.710934182063141,-0.0351790214137111,-0.543431060535647,-0.0651586027113269,-0.507468787741748,-0.60176741668721,-0.0630060670441524,-0.645697591941526,-0.692835153725593,-0.656285889060254,-0.697924397756889,-0.661429612173615,-0.710299459098934,-0.455350155188258,-0.607989129489092,-0.710750123478588,-0.0410898702177493,-0.804109287825823,-0.418995930462025,0.550496757383302,-0.622725702703184,-0.600920701386542,-0.430747553513251,-0.381247762590917,1.51064966081571,1.02487240373765,-0.766760816941017,-0.318804246937522,-0.223871618866689,-0.0894921555361252,-0.704018539249615,-0.709078317981994,-0.502769589504324,-0.334708200767413,0.164286657384307,-0.397137823050642,-0.469788234544523,-0.32754881263058,0.286659847414189,0.400777131918869,-0.0695224344271551,0.648231249862434,-0.522218539256067,0.712741540599014,1.12381881248502,-0.564480476269823,0.168046455246897,-0.0508662102926871,0.231213226562479,1.40726098728075,1.32344515424004,-0.810773293065969,-0.731846459231768,-0.486473466919095,-0.766265755689337,-0.704770634697275,-0.64108573564185,-0.717585774320658,-0.606526814210745,-0.639640527186106,-0.225343868806263,-0.626948105434057,-0.699216439584248,-0.451866146596804,-0.318052328323176,-0.617169414690937,-0.806435070668128,-0.197018818315818,-0.349873307210698,-0.328749713346045,-0.536727017921591,-0.558518207226666,-0.514670913917871,-0.840492998283856,-0.299657400328928,-0.848822069787639,-0.353589857911371,-0.479144684001108,-0.48709362400758,-0.798923659225598,-0.137074756191392,-0.548017131790962,0.0631650368158859,-0.534628303079876,-0.46733742956183,-0.454019121840995,-0.263336801068256,-0.746647626419013,-0.545108613280563,-0.858575754488067,-0.236964188105577,-0.0358534663640661,-0.671533330902707,-0.374760704731827,-0.396098975212936,-0.39578872496781,-0.456145137484669,-0.415558799355938,-0.68587737042869,-0.590447936045695,-0.643950496781038,-0.588259090834187,-0.575893404395979,-0.506710537531928,-0.657748197820617,-0.675390316556513,-0.564845547290103,-0.459672087146533,-0.727730090917304,-0.535845477216998,-0.576855995749761,-0.525445159582638,-0.212437316529222,-0.448273936479669,-0.511401031237827,-0.332986263501117,-0.44129607600029,-0.498695055931066,-0.360056068386853,-0.473845590511696,-0.448899511846633,-0.500267094239984,-0.633268280504212,-0.467009476547383,-0.381130853858423,-0.472823034106928,-0.504310795340227,-0.474721636177726,-0.409337688208668,-0.375462117080557,-0.424716498140604,-0.286446472757092,-0.141879926951591,-1.06066279750208,-0.820204756849688,0.56817504911421,-0.794643313506149,-0.989080769356669,-0.541334858142795,-0.687097419346029,-0.461441837490321,-0.507209783365747,-0.36727735569803,-0.575306772963131
"ETEC_Bs_2 (GE) - TPM",-0.810198005048111,-0.405978791064672,0.351237231194565,-0.660197319681672,-0.298412575190992,-0.0961440383395493,-0.82520620053096,-0.456880776346976,-0.427144800613779,-0.464524181332994,-0.884697610421213,-0.267035360585759,0.204380814248541,-0.587635633050551,-0.487155860744014,-0.479807284841526,-0.885624194317217,-0.488961424598111,-0.469567277087211,-0.506291888706491,-0.556330931582762,-0.550926646631645,-0.491360622498539,-0.301993818723738,-0.239978741155081,-0.207132088913234,-0.64497258773516,-0.461942701525224,-0.540741099873753,-0.644318352628704,-0.526641673735489,-0.704746251531685,-0.314867497655091,-0.723925754605104,-0.710162599549566,-0.508043115899375,-0.490666217622084,-0.792209160199972,-0.602339755480346,-0.685169802578231,-0.703497233800508,-0.337519440776268,-0.556525204740386,-0.652425777906489,-0.627340246820258,-0.274029359309652,-0.312670807250173,-0.636289284430551,-0.729913130784548,1.77545284547522,-0.521820210674301,-0.260491840791318,-0.598056973422994,0.0769109320476989,-0.0323040049386299,-0.617112859502153,0.311032520286712,-0.890662714668334,-0.200363205928656,0.0493618406365813,-0.14871575680311,-0.514730241504214,-0.0883624160928953,-0.0528255480777503,-0.603256311921605,-0.547608703996782,-0.407972067196434,-0.438255254380941,-0.784886493455171,-0.788294068740764,-0.0844222401126896,-0.588069498288852,0.405982249311218,-0.611699013966634,-0.480795521635491,-0.190792759554446,-0.662093728902045,-0.693773438862458,-0.543513972081947,-0.548241040107179,-0.654292990617116,-0.600846338777608,-0.732719700851818,-0.932184434964697,-0.659817082598391,-0.627552343727992,-0.643290851303306,-0.462689788501941,-0.447173980051841,-0.216738404295621,-0.16583653058014,-0.445230207863015,-0.660055940850548,-0.684135354749814,-0.842853523178743,-0.764013837182199,-0.714305806775454,-0.585534722899579,-0.621507245550356,-0.713401294643794,-0.255237133348394,-0.548977858377263,-0.336618500223934,-0.711442258986781,-0.60640632549973,-0.867906920954195,-0.700706499656878,-0.433640837858527,-0.157113579744188,0.50598176671554,-0.693615134516595,-0.585169712686391,-0.544876802265683,-0.412684393834576,-0.619762105149505,-0.787995490963603,-0.427094963927153,-0.471997595909791,-0.263462093944035,-0.215427800043785,-0.0856343429290488,-0.599692555886583,-0.0722391418993109,0.526388399372733,0.439461258936319,-0.0264150954933076,-0.522218539256067,0.132678023049766,0.446466223726476,-0.496169271077467,0.0784821850639968,-0.447029989051386,-0.508821864622746,0.487380063091182,-0.0475143725293907,-1.28123510605202,-0.566471434284989,-0.476581057722766,-0.676016838272341,-0.705118714984273,-0.69023954557898,-0.822188514874965,-0.510499733973062,-0.53652363772908,-0.350125672824103,-0.674267161085623,-0.849362459626259,-0.77526443938604,-0.318457479634933,-0.804082918196793,-0.725221802756281,-0.669456910556657,-0.57462514392668,-0.507264691024623,-0.538291054164968,-0.576542149795227,-0.45085229104559,-0.726685622064423,-0.70425264605659,-0.949073380598253,-0.287824269732373,-0.430725785299573,-0.66203473053173,-0.798923659225598,-0.421093136031111,-0.687113871514298,0.0432527341270548,-0.843803496673528,-0.626715288994423,-0.657300600430836,-0.464235791594065,-0.524241707064479,-0.575593605319536,-1.01674681659611,-0.410245479993208,0.853031667521846,-0.813381902483958,-0.391744349359521,-0.37626438957003,-0.443794078076066,-0.545494951932691,-0.756439576431533,-0.69093757717138,-0.612224308373243,-0.651597811836055,-0.63197108932106,-0.562287277447149,-0.533083135550604,-0.620268547617239,-0.644688669282759,-0.574273231793135,-0.492572730161257,-0.630527954168446,-0.61355912842648,-0.634801077582644,-0.510697656342436,-0.236463161597505,-0.480513311296543,-0.377405262415895,-0.482435581229042,-0.513750282956508,-0.538563735860701,-0.628794145436844,-0.468689352461793,-0.441888445320434,-0.504523318493442,-0.554309848580633,-0.598342907998359,-0.152670622014424,-0.520853971460099,-0.223726713675521,-0.671549420939445,-0.425311667713914,-0.407766762661763,-0.499811484501381,-0.569394791189436,-0.356863417320892,-0.947342750259075,-1.02511905963334,-0.297413431276773,-0.795902721431014,-1.21275081486879,-1.05693241504409,-0.495009008542689,-0.642923030544349,-0.6508875676044,-0.356312867166658,-0.6063086866086
