"","FTS_RS00025","FTS_RS00030","FTS_RS00085","FTS_RS10035","FTS_RS00110","FTS_RS00180","FTS_RS00200","FTS_RS00215","FTS_RS00220","FTS_RS00225","FTS_RS00260","FTS_RS10055","FTS_RS00320","FTS_RS00330","FTS_RS00345","FTS_RS00390","FTS_RS00395","FTS_RS10070","FTS_RS00430","FTS_RS00440","FTS_RS00465","FTS_RS10075","FTS_RS00520","FTS_RS00535","FTS_RS00540","FTS_RS00680","FTS_RS00705","FTS_RS00710","FTS_RS00770","FTS_RS00820","FTS_RS00840","FTS_RS00845","FTS_RS00850","FTS_RS00855","FTS_RS00860","FTS_RS00865","FTS_RS10105","FTS_RS00880","FTS_RS00990","FTS_RS01150","FTS_RS01160","FTS_RS01165","FTS_RS01180","FTS_RS01210","FTS_RS01215","FTS_RS10120","FTS_RS01390","FTS_RS10125","FTS_RS10130","FTS_RS01430","FTS_RS01435","FTS_RS01440","FTS_RS01445","FTS_RS01480","FTS_RS01490","FTS_RS01495","FTS_RS01510","FTS_RS01540","FTS_RS01570","FTS_RS01590","FTS_RS01595","FTS_RS01615","FTS_RS01690","FTS_RS01700","FTS_RS01785","FTS_RS01790","FTS_RS01795","FTS_RS01800","FTS_RS01805","FTS_RS01820","FTS_RS01835","FTS_RS01840","FTS_RS01880","FTS_RS01910","FTS_RS01915","FTS_RS01920","FTS_RS01970","FTS_RS10165","FTS_RS02075","FTS_RS02125","FTS_RS02135","FTS_RS02155","FTS_RS02190","FTS_RS02275","FTS_RS10185","FTS_RS10190","FTS_RS02300","FTS_RS02325","FTS_RS02355","FTS_RS02365","FTS_RS02460","FTS_RS02465","FTS_RS10000","FTS_RS02480","FTS_RS02600","FTS_RS02605","FTS_RS02610","FTS_RS02615","FTS_RS02630","FTS_RS02655","FTS_RS02690","FTS_RS02785","FTS_RS02795","FTS_RS02800","FTS_RS02850","FTS_RS02855","FTS_RS02895","FTS_RS02925","FTS_RS02930","FTS_RS02935","FTS_RS02940","FTS_RS02945","FTS_RS02960","FTS_RS02965","FTS_RS02975","FTS_RS02980","FTS_RS02990","FTS_RS03015","FTS_RS03020","FTS_RS03030","FTS_RS03095","FTS_RS03200","FTS_RS03205","FTS_RS03210","FTS_RS03220","FTS_RS03255","FTS_RS03260","FTS_RS03325","FTS_RS03350","FTS_RS03355","FTS_RS03380","FTS_RS10240","FTS_RS03480","FTS_RS10250","FTS_RS03620","FTS_RS03680","FTS_RS03685","FTS_RS03770","FTS_RS03780","FTS_RS03785","FTS_RS03790","FTS_RS03850","FTS_RS03855","FTS_RS03890","FTS_RS03925","FTS_RS03930","FTS_RS03935","FTS_RS03940","FTS_RS03965","FTS_RS03995","FTS_RS04015","FTS_RS04020","FTS_RS04035","FTS_RS04045","FTS_RS04050","FTS_RS04055","FTS_RS04135","FTS_RS04240","FTS_RS04245","FTS_RS10300","FTS_RS04265","FTS_RS10305","FTS_RS04340","FTS_RS04345","FTS_RS04355","FTS_RS04360","FTS_RS04395","FTS_RS04425","FTS_RS04430","FTS_RS04435","FTS_RS04445","FTS_RS04485","FTS_RS04490","FTS_RS04495","FTS_RS04505","FTS_RS04605","FTS_RS04610","FTS_RS04650","FTS_RS04655","FTS_RS04660","FTS_RS04675","FTS_RS04680","FTS_RS04685","FTS_RS04715","FTS_RS04795","FTS_RS04830","FTS_RS04835","FTS_RS04840","FTS_RS04855","FTS_RS10335","FTS_RS10340","FTS_RS04980","FTS_RS04985","FTS_RS04990","FTS_RS10350","FTS_RS05010","FTS_RS05015","FTS_RS05035","FTS_RS05070","FTS_RS05075","FTS_RS05105","FTS_RS10005","FTS_RS05130","FTS_RS05135","FTS_RS05160","FTS_RS05165","FTS_RS05230","FTS_RS10365","FTS_RS05275","FTS_RS05280","FTS_RS05285","FTS_RS05300","FTS_RS05315","FTS_RS05365","FTS_RS05375","FTS_RS10370","FTS_RS05395","FTS_RS05505","FTS_RS05525","FTS_RS05530","FTS_RS05540","FTS_RS05615","FTS_RS05620","FTS_RS05655","FTS_RS05660","FTS_RS05700","FTS_RS10010","FTS_RS05730","FTS_RS05790","FTS_RS10380","FTS_RS05870","FTS_RS05885","FTS_RS05890","FTS_RS05895","FTS_RS06115","FTS_RS10395","FTS_RS10400","FTS_RS06135","FTS_RS06165","FTS_RS06180","FTS_RS06215","FTS_RS10405","FTS_RS06230","FTS_RS06245","FTS_RS06250","FTS_RS06260","FTS_RS06400","FTS_RS06425","FTS_RS06435","FTS_RS10415","FTS_RS06480","FTS_RS06485","FTS_RS06490","FTS_RS06520","FTS_RS06540","FTS_RS06545","FTS_RS06590","FTS_RS06605","FTS_RS06650","FTS_RS06715","FTS_RS06720","FTS_RS10450","FTS_RS06740","FTS_RS06745","FTS_RS06750","FTS_RS10455","FTS_RS10460","FTS_RS10465","FTS_RS06865","FTS_RS06870","FTS_RS06895","FTS_RS06950","FTS_RS06960","FTS_RS06965","FTS_RS06975","FTS_RS06980","FTS_RS06985","FTS_RS10015","FTS_RS10475","FTS_RS07015","FTS_RS07030","FTS_RS10480","FTS_RS07060","FTS_RS07080","FTS_RS07085","FTS_RS07115","FTS_RS07165","FTS_RS10485","FTS_RS07180","FTS_RS07185","FTS_RS07255","FTS_RS07260","FTS_RS07370","FTS_RS07375","FTS_RS07380","FTS_RS07385","FTS_RS07390","FTS_RS10490","FTS_RS07415","FTS_RS07445","FTS_RS07460","FTS_RS07500","FTS_RS07510","FTS_RS07515","FTS_RS07520","FTS_RS07600","FTS_RS07665","FTS_RS07670","FTS_RS07675","FTS_RS07720","FTS_RS07725","FTS_RS07730","FTS_RS07735","FTS_RS07740","FTS_RS07745","FTS_RS07885","FTS_RS07890","FTS_RS07915","FTS_RS07940","FTS_RS10540","FTS_RS07955","FTS_RS07965","FTS_RS08005","FTS_RS10545","FTS_RS10550","FTS_RS08015","FTS_RS08030","FTS_RS08055","FTS_RS08075","FTS_RS08080","FTS_RS08140","FTS_RS08260","FTS_RS08270","FTS_RS08285","FTS_RS08300","FTS_RS08305","FTS_RS08310","FTS_RS08390","FTS_RS08395","FTS_RS08400","FTS_RS08405","FTS_RS10580","FTS_RS08410","FTS_RS08415","FTS_RS08420","FTS_RS08515","FTS_RS10585","FTS_RS10590","FTS_RS08530","FTS_RS08545","FTS_RS10605","FTS_RS08585","FTS_RS08590","FTS_RS08600","FTS_RS08605","FTS_RS08670","FTS_RS08690","FTS_RS08720","FTS_RS08790","FTS_RS08855","FTS_RS08870","FTS_RS08910","FTS_RS08940","FTS_RS08945","FTS_RS08950","FTS_RS09005","FTS_RS09015","FTS_RS10655","FTS_RS10660","FTS_RS09050","FTS_RS09055","FTS_RS09060","FTS_RS09065","FTS_RS09070","FTS_RS09155","FTS_RS09240","FTS_RS09245","FTS_RS10665","FTS_RS09260","FTS_RS09375","FTS_RS09380","FTS_RS09385","FTS_RS09410","FTS_RS10675","FTS_RS10680","FTS_RS09420","FTS_RS09430","FTS_RS09440","FTS_RS09450","FTS_RS09455","FTS_RS09460","FTS_RS09470","FTS_RS09545","FTS_RS10700","FTS_RS09565","FTS_RS10025","FTS_RS09595","FTS_RS10720","FTS_RS10725","FTS_RS09715","FTS_RS09730","FTS_RS09735","FTS_RS09745","FTS_RS09750","FTS_RS09755","FTS_RS09770","FTS_RS10730","FTS_RS09785","FTS_RS09900","FTS_RS09910","FTS_RS09935","FTS_RS09945","FTS_RS09950","FTS_RS09975"
"FRAT_As_1 (GE) - TPM",-0.387873919301594,0.124991289632272,-0.154168202116014,0.103282416348248,-0.768734684366505,-0.198312217827489,0.449904461575523,-0.235455361317244,-0.31800840510825,-0.2451227483579,0.199301173305689,0.131801084736036,0.166905771506371,-0.870830480292404,0.430248165073236,0.210793227503726,-0.266641548196847,-0.506847318214679,-0.224658562252126,-0.226939541183045,-0.861733780005245,-0.706993402677825,-0.0794314760025168,-0.570101177197421,-0.257564198501904,0.126968521978748,0.101617778264775,0.517528069438536,-0.269585103968191,-0.23574521219966,0.956544647628651,-0.240862435707703,-0.156948349539247,0.145774384061955,-0.272207573446336,-0.424482004593084,0.693714711847329,-0.182988788619701,0.0626073099468972,0.356300921676671,-0.240481450623225,-0.37009598376234,-0.0717717699428505,0.9847904285655,-0.164304059769387,-0.102971385209228,0.396543632452475,-0.141329148246345,-0.532846877535014,-0.222154272097343,-0.0915746612696463,-0.0698046390690419,0.102568552526123,-0.312794414801758,-0.390595276913041,0.00160002022991207,-0.0515173332696689,0.274415046699812,0.672457305854634,-0.106155095464007,-0.0361583013110326,-0.422926613203009,0.483493618335277,0.357258528205906,-0.297854997849081,-0.0827452498831112,-0.449466662435935,-0.473743741390769,0.368304074136099,0.442073102790301,0.217947342356589,-0.34026872400068,0.34909582251429,-0.368931151849597,-0.309020057377586,-0.672028843920493,0.347789948183837,-0.13643203334447,-0.140703280972589,-0.531513886526679,1.56959634460213,-0.303366965478747,-0.156699321109663,0.210580844771389,-0.350499072765914,-0.197499073020024,0.38008478405927,-0.227547454579405,-0.364310902574204,0.103186327437283,0.858092202038909,-0.0425905052918306,-0.463267507193768,-0.249885206101883,-0.0819472450017811,-0.533079863824648,-0.678417356772575,-0.0968319652260975,-0.236912869415435,0.231284680486284,-0.552261619617861,0.797531837127877,0.88170383700132,-0.316417669748296,0.492049230805765,-0.193400939353881,0.239337458802036,0.57548366776001,-0.782061988948109,-0.39214449221986,-0.362319386044021,-0.25531162092614,-0.189597725224625,-0.31854628891924,-0.671854967218763,-0.312221845111632,-0.651236405422729,0.0862894577628862,0.0947891041678348,-0.00671011144020559,-0.285146589922382,0.0684540134286274,0.222479774070829,-0.247418124678734,-0.250179139158499,-0.488878403898876,-0.191498502747372,-0.474078848700382,0.350557830130169,-0.110956227795411,1.00813523723247,-0.272418656727606,-0.719863900513952,-0.226089960433537,-0.426405674507801,0.780621324172435,-0.479701313271532,0.789055193143548,0.831710432576161,0.190878127868317,0.555078208254729,-0.0234536375389437,-0.394375367491713,0.354346950859825,-0.337910919718828,0.587000656014162,0.0434344452881958,0.8625117769946,0.220189532990457,-0.354940261060642,1.42030360103796,0.487321300637641,2.54513990789456,1.12771465617429,0.0157008166606283,-0.167098818693851,1.18667696799153,-0.451772103623702,0.541031911344518,-0.794269372678986,1.26960012085214,0.316566368665112,0.568396849896905,0.708724603997422,-0.0450544217614583,-0.24188296522357,0.958837788579659,0.703509399929138,0.154097860339019,0.0447992645463935,-0.150750174187431,-0.35056366602249,-0.0395341673684703,0.136415944277978,-0.564559161267457,0.193986067746366,0.485713388813622,0.0233193885611087,-0.141546248622926,0.505079876217485,-0.281765687740998,-0.382462963094243,-0.0986309467401273,0.823561147295537,-0.178762519385333,0.364450468135744,-0.289765139695412,0.0370440190103263,-0.0874180335243735,-0.5723945632981,-0.140257216665708,0.587648482859474,0.253085862777251,0.304341378398056,0.126290455654339,-0.395003125205181,0.694689663200471,0.767811392057288,0.0433696514808632,-0.434978339584175,0.297288087106994,-0.39941635487512,0.778798016969912,-0.214948178638653,-0.203757649041762,-0.394290119821698,-0.0713320497336658,-0.266796897884355,0.311356425088612,-0.0133530753488733,-0.041045018884863,0.273142873162954,-0.16994747450232,0.276269343953222,0.0763008372605111,0.229225414102877,0.117282039624386,1.29428321763178,0.370882612555775,0.0187595520092283,-0.475129264571965,-0.120715755971864,-0.0321127350024886,-0.194529576956906,0.075615360818991,0.270028192055348,-0.392834218451648,-0.289229095393953,-0.410183835275748,0.402203561389832,-0.765733759309934,-0.493755181060097,-0.308356341543378,0.010702700782699,-0.369594471653922,-0.387686982760357,0.110156101546037,0.0654353214991701,0.0494369779020947,-0.225129781264624,-0.0763105720584977,-0.0251803924505109,0.0345120646268389,0.0992854128998025,0.878710630325657,-0.312263890244686,0.089187351722939,0.56612078969304,0.0603498050720912,-0.121154051380206,-0.285678772066682,0.22320467532975,-0.0749551784579871,0.304650207536256,0.568318658802842,0.184917118349062,-0.624368848224553,-0.214533161707004,-0.29885342177387,0.254675537816731,0.0440402314059939,0.0223285289760421,0.130268536276072,-0.398548143859163,-0.428367024966316,-0.272569235043883,0.0901547127431651,-0.615143006134759,-0.520511468212814,-0.366364162810375,1.42566066235326,0.804693119302621,0.327976807323728,-0.394953901677753,0.148066728879286,0.154438996031642,0.0197702963998479,0.587583078564913,0.100566780417629,-0.441737365561918,-0.302018861549657,-0.346573805517245,0.0968557937733741,-0.214105157580827,-0.357757963277899,-0.0238455255925139,-0.490864899149929,-0.404995851022878,-0.373339027125861,-0.183970037629463,0.0862756062401968,-0.0620480158419626,-0.478636119111862,-0.569821140748466,-0.41190943754549,-0.602660671062141,-0.392944594613186,-0.0882608447834404,-0.490521094782686,-0.476825511220313,0.0893047058758503,0.0340226102109262,0.359815682548485,-0.219596106696804,0.273799255645102,-0.385471461949014,0.787773005052449,-0.330451870975,0.40617394336355,0.589297006463501,0.76124056392944,0.644990930593139,-0.16579035840185,-0.248616277694676,0.51010885363277,-0.149038733765004,0.0115443761817348,-0.377950287136402,-0.33234224566766,-0.262586019620912,0.292201032341352,-0.469513199054472,-0.153715056865416,0.0184389254770047,-0.617194133650983,0.607782792497279,0.198022251130452,-0.00183354173066968,-0.138937760784453,0.0611281026594308,0.27887693174974,0.560262289352429,1.03229517657756,-0.0944549475351243,-0.353291501629271,0.932884885685139,-0.124548362835486,-0.166104626712124,-0.193380877550464,-0.495983700614843,-0.351767855637719,-0.901495230336495,-0.129043985786726,-0.320139677296691,0.0125745883413638,-0.756132404594984,-0.018104382775661,-0.0934844731786777,-0.275111737445952,0.0160063619612848,0.141175867443572,-0.0621315545103111,-0.0458991975175431,-0.159880327342674,0.941365372135618,0.846591924075947,-0.661524584902466,-0.614123831813097,-0.499375723680021,0.0384191217917529,-0.354438535125672,-0.232087727476021,-0.3247946484269,0.638131751539476,0.619559308622503,-0.500689044315061,-0.023430568632588,-0.234726506241379,0.324602300415705,-0.841586653449232,0.101297307865207,-0.622674488254794,0.0886074924809868,0.23843297899595,0.154798354429986,0.12722289234947,-0.00946042867458352,-0.110240590754932,-0.0726481305367909,-0.0161542866772786,-0.10501119761606,-0.102728983946207,-0.264626191584321,-0.205918494299517,0.297980094375551,1.41985837086111,-0.302623453269348,-0.388069150486242,0.330031006246281,-0.258837665232814,-0.0178243943565947,0.101011974973331,-0.170225269756964,0.829859131025622,-0.271716363348535,-0.302897452665796,-0.644714334892027,-0.214355587256195,-0.468380287951503,-0.0777627064120826,0.338210131670446,-0.677983928448764,0.321902792393277,-0.418995742072554,-0.0211957819713515,0.979469477295189,0.169211429720113,-0.440278150023491,0.850786240882305,-0.207327316286322,1.01868676731539,0.455732450605619,0.132988313591048,0.217094902520894
"FRAT_As_2 (GE) - TPM",-0.413442539250753,-0.261771301614036,-0.392716665534222,-0.350971823567089,-0.892273708779221,0.0753344476195606,0.842613234024339,-0.301425829997292,-0.319298447924437,-0.588351035692744,-0.258353133105812,-0.421094498265741,-0.406375023822865,-0.650236185762116,0.451984754275509,0.317629862117266,-0.359565268362231,-0.756298686003543,-0.0924346822259203,-0.144221560851524,-0.838812467694803,-0.703314989868709,-0.286592486696145,-0.29961867017024,-0.325114800760648,0.260939265557465,-0.418560813744514,-0.550902673665689,-0.300961869978759,-0.728409352479127,0.024560196801539,-0.493554291618646,-0.451815722572182,-0.138510085547705,-0.405411994479813,-0.597744826979436,-0.16237427314063,-0.0497299352031693,-0.212093696754862,0.608465547835117,-0.514732666419958,-0.705489964090036,-0.294232821888444,0.432001690881949,-0.403189271385763,-0.453396829557112,-0.112447001798716,-0.523095489621867,-0.654193469233015,-0.381704828805493,-0.492166733819689,0.254919279102638,-0.286769882230846,-0.277720182563051,-0.350675578601885,-0.404332372393154,-0.0562911620795499,-0.403530006898461,0.184954220700616,-0.376642944449553,-0.384167651313893,-0.464064132669352,-0.330976042118231,-0.273407640111494,-0.222544861858754,-0.465312482751883,-0.529870127286949,-0.4438762468513,-0.6241518184853,-0.152173472673929,-0.252981685229487,-0.621004720522709,-1.17312812136779,-0.583258008296905,-0.323992788358116,-0.30062071053453,-0.478521994756337,-0.541735820053378,-0.261351182170421,-1.06966334019477,0.991885249455476,-0.544495725760396,-0.470425010941557,-0.147308912936992,-0.396511792546496,-0.403538713127894,-0.35111036567729,-0.381493857315885,-0.606738745109343,0.401883813722512,-0.0778514253392534,-0.417264140869472,-0.359274117363445,-0.379136175053687,-0.217704460910752,-0.630745940889374,0.415596771328239,-0.647452007464477,-0.67406024685972,-0.807869977068773,-0.513668624554055,-0.187656598232152,0.0140878288102396,-0.209844887974665,0.045558146023186,-0.420079936515965,-0.365551412737012,-0.177308207913129,-0.447911383529151,-0.71733367053904,-0.338544445767273,-0.684001583732265,-0.817255579336902,-0.188329894728894,-1.02623553434985,-0.417594865448042,-0.468422839942368,-0.233696860451396,-0.493791506459696,-0.00291213447603173,-0.320095231685492,-0.308734583225938,0.162353662237847,-0.201824889064187,-0.478135243920894,-0.117511857558072,-0.328723498935215,-0.217776666361051,-0.514113991406586,-0.477693103039848,-0.32480276870039,-0.378512497866375,-0.5671912410444,-0.226089960433537,-0.425022881361866,-0.16076300070924,-0.623024699089653,-0.198748041462492,0.273757274969174,-0.248894304752561,-0.399313295130447,-0.503653366798637,-0.325581679453046,-0.444803952469478,-0.00258560259983051,-0.463759403207658,-0.298174602723098,0.621684574144558,-0.0546591711650302,-0.315442220397555,-0.120395742994569,-0.128254378159169,0.654053147009575,0.681498816159151,-0.0135978778758272,0.196228696148807,0.297359849950779,-0.491227121028182,-0.73866122917818,-0.50399385695336,0.0858394675553885,0.277523523208771,0.230453887999024,-0.429054627907939,-0.402005780429414,-0.155850565633952,0.0307487528224306,0.171426274350084,-0.247830965486776,-0.70822726133161,-0.364993332779183,-0.311432782280007,-0.0572589132743859,-0.244565401396767,-0.272135052537449,-0.359016522744815,-0.564820652742224,0.0556389825253796,-0.00914460559436727,0.00735099394932112,-0.377957818199183,-0.704715045030663,-0.300456157936792,0.33327074012972,-0.741147599439276,0.0493786554696245,-0.298330501066047,-0.776561495023845,-0.453841354615154,-0.864445033668226,-0.452753839147374,-0.0931135556216362,0.131677504608912,-0.748953364895991,-0.526404605860574,-0.946663378411893,-0.325264101817042,-0.250491579787891,-0.25257636617838,-0.238904759701467,-0.461938154286776,-0.499465994577395,0.0160930548084112,-0.566303047136657,-0.223079158802705,-0.576920496246491,-0.27308438490775,-0.160032668501303,-9.12270453094672e-06,-0.607551156483486,-0.713828518430501,-0.288863338431233,-0.48943455420527,0.0719471526319853,-0.622079042743467,-0.282755034176859,-0.539609195415541,-0.396649621310783,-0.392004923270836,-0.804180888976561,-0.106213254196035,-0.296120244511101,-0.75334138484339,-0.387675533287684,0.169117610425088,0.0281371983592938,-0.554633077746738,-0.227137387681933,-0.0114485742671629,0.60339097571804,-0.887294626126435,-0.607880190033565,-0.608702053429707,-0.93107994538934,-0.614091667104831,-0.670310176871802,-0.761753148712305,-0.403707893636067,-0.206606389103871,-0.0487031354391925,-0.0417668546425755,-0.00309123632781693,-0.346082613295046,-0.476168064614991,-0.102976394598762,-0.436761112864358,0.0845700892010061,0.596199782784292,-0.500346348706403,-0.573682130575484,-0.824149253128251,-0.589071172628526,-0.508645312911003,0.379520525231338,-0.025590919139541,-0.494624976559768,-0.529453265066878,-0.67647161327845,-0.341033233575329,-0.414335717307613,-0.383829106587525,-0.513614043307599,-0.174088690827451,-0.462332549285972,-0.793505835481972,-0.683363093042914,-0.224359677028079,-0.368053543300398,-0.911093105684917,-0.311337733071219,-0.291020675239212,-0.469942514836082,-0.219720878945316,0.0343374953430356,-0.333143060315625,-0.452917641203463,-0.383090563302033,-0.390580525242811,-0.609634714971175,-0.465681808764305,-0.808153993170075,-0.41311655331688,-0.0153137721475293,-0.512679592617898,-0.472694115595096,-0.216808717816929,-0.565240460810625,-0.717454255377698,-0.498160145961988,-0.357024379833686,-0.157838917121574,-0.21180478565605,-0.379730208766574,-0.513975958493272,-0.235097437011883,-0.0631696287371173,-0.429921309149496,-0.631493023155919,-0.556382589791892,-0.426326972233899,-0.263942436845527,-0.134102232351234,-0.410380149327662,-0.44667428027999,0.0678868726467981,-0.368387954962662,0.394340891454742,-0.340010357399875,0.153415334175007,-0.321859557507111,-0.0151489111345409,-0.715581272871158,-0.202839748047781,-0.267915212649696,0.143048671608953,-0.268842350219643,-0.213586454287911,0.00566345353847015,-0.13735623311058,-0.67544629044982,-0.484526729048387,-0.675181222874712,-0.172573532608037,-0.152286306719769,-0.280617654424812,-0.0601707979250954,0.160902387556899,0.673634523144802,-0.371174800616807,0.302414444198582,-0.407080242267119,-0.339057594956991,-0.634317364247711,-0.201174620027557,-0.456429119864973,-0.277545309975864,-0.42155805201482,-0.760708161468987,-0.669554151036265,0.0195606790324205,-0.387778148946199,-1.13007099876392,-1.21202674967293,-0.328364548570833,-0.286326159283347,-0.853313372929429,-0.37997723222744,-0.275061213858178,-0.337389485858584,-0.473000086014386,-0.336051686144383,-0.425721559165154,-0.310476243489947,-0.471334166587042,0.240828759852564,0.751943278801182,-0.743002387885731,-0.608134432556048,-0.182346135183107,-0.556871905492348,-0.252068020443682,0.195435957035541,-0.524364445006895,-0.197023767629237,-0.30371024505437,-0.451462581625,-0.114380879881077,-0.449637669928663,-0.14907123329219,-0.362057028333772,0.438409825110995,-0.568292168369559,-0.31614111986101,-0.184658437726212,0.134408439612923,-0.208326322986359,-0.206539530257094,-0.362284592830883,-0.393560645277365,-0.345623292379587,-0.188105964560312,0.012399996665095,-0.524041444465281,-0.325523278748822,1.09608466130134,-0.140736513754715,-0.37925282633431,-0.178232362785608,-0.283200783777258,-0.276572534790739,-0.307034272052954,0.0317845749955102,-0.0429989971609379,-0.273477405545283,0.536553510233952,-0.396832123628721,-0.733294139163099,-0.347269801476047,-0.479614401221075,-0.257639237069455,-0.733827878405897,-0.299047075667964,0.334199210033214,-0.438066458001534,-0.156671436869529,-0.338014170921825,-0.701395089726039,-0.668052053278867,-0.484310891424692,-0.408636950810992,0.189568649290311,-0.152424328280804,-0.118725517513675,-0.317385284034154
