"","BB_S41","BB_S42","BB_N34","BB_U09","BB_Q42","BB_T01","BB_0022","BB_0024","BB_0028","BB_0060","BB_0070","BB_0120","BB_0121","BB_0123","BB_0131","BB_0133","BB_0135","BB_0149","BB_0151","BB_0168","BB_0182","BB_0192","BB_0209","BB_0227","BB_0240","BB_0241","BB_0242","BB_0243","BB_0253","BB_0328","BB_0330","BB_0342","BB_0350","BB_0352","BB_0365","BB_0370","BB_0371","BB_0383","BB_0401","BB_0403","BB_0479","BB_0483","BB_0484","BB_0485","BB_0487","BB_0533","BB_0574","BB_0583","BB_0588","BB_0599","BB_0604","BB_0608","BB_0636","BB_0638","BB_0644","BB_0645","BB_0659","BB_0662","BB_0694","BB_0695","BB_0696","BB_0715","BB_0735","BB_0744","BB_0776","BB_0777","BB_0789","BB_0799","BB_0802","BB_0816","BB_0823","BB_0835","BB_D18","BB_E17","BB_E18","BB_E19","BB_E20","BB_E21","BB_F23","BB_F24","BB_F0041","BB_G01","BB_H06","BB_H13","BB_H33","BB_H37","BB_I01","BB_I36","BB_I38","BB_I39","BB_K01","BB_K19","BB_K45","BB_K50","BB_J09","BB_J27","BB_J28","BB_J41","BB_A03","BB_A08","BB_A69","BB_A74"
"BBURG_Mig_2 (GE) - TPM",0.923106088971563,-0.204301119590558,-0.339376318576505,0.182855381734074,0.842220076995546,0.459286916051629,-0.592967708042197,-0.640735662617796,-0.925907104899558,-1.21051799976555,-0.158374669118255,-1.25080772357625,-0.923382190997357,-1.31287012792337,-0.96663862029897,-1.2983519619693,0.489704768765323,-1.3562712383045,-0.442433094264162,-0.27037306431256,0.490479855164845,-0.894705427031466,-0.224877024270134,-0.0268406496893783,-0.49846309572627,-0.489136366423346,-0.689209519145914,-0.633157697925008,-1.08766043154434,-0.583471744069624,1.50959568103747,-0.830524407298371,0.194132477997255,-0.763136529906185,1.24176739186416,-1.69335650389291,-0.920535105653281,0.271203958964025,-0.564383153693222,-1.3906897058735,-0.0169460280588266,-0.968700151666421,-0.407391249691408,-0.677338932153984,-0.569394687685393,-0.81056664837116,0.801888165012759,0.904924094788463,-0.0443704059591663,-0.770990991726227,0.905701426921311,0.778155275996275,-0.0104393919146293,-0.62805655373632,0.509820614104406,1.1250267609746,0.189905024949253,-0.545310160804444,-0.321912396085651,0.111146302446437,0.389086038249788,-0.369378616944401,-1.16947328702122,1.1138034188856,0.299455106593369,0.982835770763383,-0.998722229887771,-1.32466017160084,-1.50724081262016,-1.05872477506739,0.166201815920572,0.714098609591796,1.46032906299209,-0.477305672507878,-0.133324549733773,-0.212876182407324,-0.374170028659991,-0.214857786775395,0.33901339749975,0.402098288049955,0.0936131841722899,0.0866419110196679,-0.250989204872181,-1.16059387846495,-0.0753848355923325,0.759480920737772,0.500585809644657,0.129649324969035,0.526255197833895,0.955099903241419,0.256382037785529,0.758696897696043,-0.902553568854855,0.780144629620971,1.06068823580969,0.680849708988626,-0.0347865157404956,0.926407432884063,1.24547287920614,-0.437380947878613,1.12979980635981,0.862249845772808
"BBURG_Mig_3 (GE) - TPM",0.179116805166423,1.17061661472472,-0.315487360924645,0.33644389521967,0.236495619273424,0.688160951832821,-0.280813464431676,-0.596491076593322,-0.821448643486909,-0.568577856160051,-0.195014290935822,-1.06906668588773,-0.862306633593956,-1.01953960725987,-0.810760532592706,-0.778088111340424,1.33241763261796,-0.781275513288275,-0.150818853249484,-0.325498824114381,-0.247997941760758,0.594230433629348,-0.366015807443301,1.48380783546559,-0.253082961968166,-0.71923068406059,-0.320299557781659,-0.688491552375266,-0.720908293939563,-0.461908047539725,0.975590791069621,-0.0634926424616854,1.53011573457745,0.242455258849071,0.990994845274456,-1.04028326462579,-1.27884199321455,0.568379273096374,0.428516756495897,0.00276606910212861,-0.299011257342683,-1.09119119524319,-1.23785756271445,-1.28937888709024,-1.36889151824792,0.0468363346107133,1.47463522385001,1.78203179282973,0.0840954027998368,-0.163542196381515,1.22693774938484,0.485273412159376,-0.2038395310173,0.0217452249384898,1.00327401499599,1.1508637823129,0.0333525626482522,0.290220505429211,-0.576157466326735,-0.0475211747153279,-0.472317265712814,-0.651773667947327,-0.330553183216799,0.846301240727185,0.790743406785767,0.261690586756446,-1.25285712346191,-0.493166646822683,-0.111720906327885,-1.02651561134317,0.59061736123627,1.12233396167678,1.03776291495606,0.866431731151853,-0.855924310038081,0.492398858781272,-0.257106469914337,0.260696411377308,-0.254036623321978,1.0764027367904,-0.0846956070242874,0.555318099643335,1.63244211232984,-0.716010445941057,0.593735168798672,0.240349409841507,1.63228450903641,0.743817886657428,0.984487524008252,1.13609653053787,0.338064344923617,0.482405196771241,-0.63553326103386,0.639081474735965,0.945774124101635,0.486561654423821,-0.0425939827761153,1.23161079183295,0.546542229693147,-0.678505580941714,0.932734026449478,1.18301553965296
"BBURG_Nd_1 (GE) - TPM",1.82654233520858,1.67360103475274,1.38298117902099,2.8282227883818,1.16219306105784,2.822498689213,1.61714866586994,-1.21036297732298,-1.37766902968193,-0.654929702389895,-0.636200025441973,-1.1089971736434,-0.9123147375072,-1.08399432083775,-2.03361694824432,-1.18718501633084,1.4556034488206,-1.69128631266218,-1.91971356109245,2.50329742629966,-2.72105598629149,-2.01859526677181,-2.07114142748015,2.64540003673172,-1.17702694310158,-1.20851706184508,-0.676622854804568,-0.761265305293535,-1.14776126134716,-1.01224046845893,1.83140793017835,1.27823907904645,1.63635884501026,-1.28893613323415,1.42147360942045,-1.17174840165488,-1.14124446776834,1.65610957828593,-1.2789886253891,-1.80214383019409,1.90857264858233,1.79147797496891,2.08757961534046,2.30881487565837,1.94448061742016,-1.42577968644644,1.96870830601305,1.54349782032327,1.32145161095215,-1.82067041242383,0.570243680906244,1.00036205550172,2.57192258673892,2.81450801777687,2.88350762803153,1.70564838120383,-2.73677478237884,-0.921833362739458,1.92231494013877,1.6822064718628,1.00941372482585,-1.03872667756195,-1.48325917818616,0.698401512378634,1.97942209934088,1.60612826610173,-1.74482612954316,-0.273598069507783,-1.53150185583314,-1.27792163098808,-1.62838187806244,2.55788536572033,0.916151002386329,-1.51229719325859,0.965682316836828,2.35189240889203,2.81984928332681,2.01462997729592,2.73501967774196,2.85905187520368,2.5888386562579,1.59077479632128,2.34141069128735,-0.924494994174657,2.58894729455495,2.91386318490865,2.811933147984,1.81293486933116,2.565582781464,2.9943385235189,2.47640053819056,1.4230463337477,-1.17215109254409,2.84034315387703,2.48647683632737,2.51567695301827,3.17848314391473,1.93328240217992,1.7620152205174,-1.10956798032111,1.8615930749286,1.80120532265203
"BBURG_Nd_2 (GE) - TPM",3.1442032772706,0.0225307706219913,1.56857820447964,3.54531622681736,1.27266458640593,2.37151239375143,1.39793402161229,-1.23914083152345,-1.31804766933763,-1.23175340832056,-1.14100636552696,-0.801487707252843,-0.903183876190136,-0.324925639145071,-1.79261926681072,-1.64499188904918,1.33334402285178,-1.95142175661701,-2.7325241886723,3.45711325130715,-2.53793527152222,-2.39868325675873,-1.98580731140533,1.27139452393526,-1.28592028738471,-1.2116083887272,-1.1536136707482,-0.809603290826332,-1.00741547901371,-1.49537344378728,1.17425125314875,0.39161025369872,1.97992886155374,-2.05287137075316,0.789170812556981,-0.936050794160066,-0.718991253067954,1.25123350265637,-2.03833651939741,-2.28122918417897,2.76932830389618,1.83233262133966,2.27543148036453,2.26470817114593,3.36063859603553,-1.86879830579299,1.78439230342218,1.48042521772644,1.77552228770524,-2.01861777404264,-0.162715893757233,0.46953214843846,2.6564324540031,1.77405562890459,1.03230156314691,2.31224908467568,-2.71073363196484,-1.90160285632101,2.08361090088269,2.05156803000408,1.92716941773131,-1.25275394612816,-1.74795859549208,1.05818124944264,2.0014096802428,2.13445481830747,-1.54045074158429,-0.222345392097628,-2.02537113005467,-1.14677395387122,-1.85222172984278,2.07242009607915,0.871754658567419,-1.6155814367095,2.41197331475916,0.891324142549204,1.81864357495589,1.62224770564576,3.21458081807916,1.28376466619909,1.69555435834681,0.887409711584189,2.71984396640284,-1.01458138241957,2.01738793896363,2.63577348900446,2.20345000382522,1.83675212991596,2.42327697630222,1.91456100855878,2.62596013012385,2.84435815255893,-1.26207037193034,2.2812235564142,3.02958966085465,2.80998658929264,1.18030760310624,1.67595471659713,2.21832634513029,-1.12979359171786,1.65291916998498,1.98171990968264
"BBURG_Nd_3 (GE) - TPM",1.90632749316975,2.32263490970236,0.609053840386739,2.07534322136146,0.898312366722539,1.95286639388459,1.52741422661502,-1.15291249938241,-0.827548356378497,-1.25467798432668,-0.554198246572459,-1.15413634964019,-1.23994281288934,-1.66150725697848,-1.74128478855358,-1.73177051942894,1.22044108226812,-1.96854418206224,-1.75169909192365,2.21263472846755,-2.29215105200138,-1.8423038039838,-1.66371291019828,1.39912523968254,-1.1530484077482,-1.03414279311106,-1.12293412724404,-0.811904721093707,-1.28135244849364,-1.16638841003117,1.76006030762328,1.02623092834415,1.37603040639942,-2.02412263277631,0.705729958737916,-2.5453978414827,-1.73419583495568,2.14071534387801,-2.42623627998075,-1.94650980710382,3.11280454078889,2.27839030300192,2.39855006888275,2.67925045711103,1.8639136089405,-1.59039624897598,1.74194247724857,1.43018399711066,1.19395542661364,-2.12499852491446,0.360195981818953,0.426360764161429,1.48153637189983,2.33043440347546,1.15387572342649,1.6164845951358,-2.48984937157984,-1.50589003867063,1.79563663648021,0.72557243008554,3.30269379920879,-1.85913269662068,-1.52137033113845,0.349163401332852,1.91040224380251,1.84307491469887,-1.48108771069812,-1.29012483689683,-1.95331193008788,-1.56537480764718,-2.00794495754414,1.99296028136915,1.43095552679886,-0.757552624440095,0.29032667186408,0.796364690120786,0.980914750685429,1.42478969902341,2.32756005605966,0.346666002646457,3.82062844942269,1.11752977871787,1.30731436826581,-1.4765892958457,0.98121316855949,2.67786120978465,0.864793084869051,1.71539858001872,1.86980210369593,2.01122856459837,2.18417864909695,1.79563849383932,-1.60393672506401,1.06185817538069,1.75984577571622,2.09791594498873,2.30188673154774,2.53385932317108,2.26502767951512,-1.08454564583185,1.88584293559476,1.69149690560927
"BBURG_Ns_1 (GE) - TPM",-0.362488265101869,0.133398058745241,0.0480334801524924,-0.401416265878202,0.514753584932113,-0.836807626044243,-1.00313833649835,-0.159071831107027,0.010791483831428,0.0244181475661989,-0.369099911939198,0.61314770689369,0.925849017393976,0.841773889409856,0.504986741050023,0.400233651917573,-0.550113038823624,-0.898308045743018,0.0436801669615483,0.256766753927696,0.284866934634171,-0.119563895582517,-0.239789062631811,0.0358706049495668,0.310667996513348,0.570673189284271,0.662724405671761,0.376076470464401,-0.748769058147847,0.809524104892016,-0.258413185522916,-0.783582549143774,-0.268167965092902,-0.776121780385217,0.0195620457751773,0.377717459827844,-0.642453744622654,0.842552718909531,-0.156747588692867,0.319429001914951,-0.149710182559672,-0.55286560307134,0.0891018406841653,0.0596746946889461,-0.107605564603062,0.169511608865839,-0.51228445110297,-0.144698061060846,-0.798904518001574,-0.179979781371708,-0.680054701338873,0.34688083239397,0.266846792259912,0.264825802797548,0.111505571090369,-0.594621345690255,-0.349310877670597,-0.320022754902977,-0.00643662344205861,0.335679277380791,0.0478574781704757,-0.22805494167106,-0.200109482009114,-0.427018453620181,0.395191480171132,0.125590445013645,-0.542150616620771,0.290243607462165,-0.442322313766292,0.622482362112999,0.415059654457123,-0.27274531959241,0.00572987705202648,0.808307863308779,0.236101288508906,-0.0802788298638873,-0.213174202676901,-0.585011054318773,-0.368891633519637,-0.56593475672883,-0.468541262061897,-0.782718826349755,0.526771559210417,0.580295966097547,-0.245815657586775,-0.547066860419197,-0.908135503829952,-0.550525376215643,-0.619877712185776,-0.416906124782241,-0.452073192493052,-0.642713436748628,-0.290873014494559,-0.458673415059195,-0.0194651617495953,-0.0447274327451892,-0.589706213755262,-0.39673516944277,-0.32628207713102,-0.645865563417566,-0.136729924962516,0.29774083125619
"BBURG_Ns_2 (GE) - TPM",-0.59286157943263,-1.18720679528702,-0.313960197547286,-0.0875710909111713,-0.54789893038411,-0.850948408884463,-1.15144490884167,0.092251705299365,1.02149056521794,0.467625899528919,0.514284364676254,-0.426602276435719,0.420552507846572,0.197665467907545,0.558393090441067,-0.47019861880095,-0.376585285125725,0.0442282099393415,-0.178165281306402,-0.210622965446248,0.904459127969711,0.210982939173164,0.329626160162916,0.578053115632249,0.282337485373794,0.482146005952107,0.856579363675852,0.73070931260695,-0.379833102391327,1.12676768985396,0.114316214792984,-0.538089754956807,-0.669065109967935,-0.0334658205730655,-0.130188675686508,-0.0446684777221696,-0.60817950437266,0.0196876991265669,0.151636098738028,-0.0473096206130264,-0.625557368089599,-0.526934952457779,-1.10706280877412,-0.0119957138706538,-0.836471201732858,0.671528268562988,-0.18044114516783,0.194329196800403,-1.00383360503006,0.0835949025100455,-0.484823152679681,-0.361110518848899,0.425076818415159,1.1340571882102,-0.229350165641742,-0.426481419073797,-0.262312446262391,-0.233970832402808,-0.291409833001536,-0.255016257113855,-0.707446337767747,-0.547127978789309,0.165599007474151,-1.06751222723812,-0.309591782812204,-0.287611295958087,-0.57714877740785,-0.495320239161915,0.175541273335049,0.651385433969992,0.805724745251629,0.333519766532972,1.71203102413715,0.320607160446017,0.0460446482486101,-0.0817281061341159,-0.176684668506842,-0.0598378094469329,-0.836579465843298,-0.930563059712931,0.503680361836555,-0.805279603113489,-0.22622709516186,0.280407945211914,-0.302436666693442,-0.677399259999031,-0.105364121243215,-0.547831181492323,-0.534994621487465,-0.292091422535447,-0.528741578935126,-0.597722385766986,0.345775144942435,-0.209727754396417,0.184230947677963,-0.817938710997053,-0.153975866143703,0.0740786622586963,0.10063587216103,0.813593644750879,0.349068867107296,-0.134039249373811
"BBURG_Ns_3 (GE) - TPM",-0.735882808864157,-0.485192436355325,0.0245517506745326,-0.535839563973644,-0.139249961011267,-0.916444549074033,-0.85623252898717,0.280661873260233,0.998378991949147,0.0837309259060299,0.606657891705079,0.0383714842299028,-0.792128117396628,-0.813195468237431,0.589619665403417,-0.28300441074044,-0.31809100444247,-0.637072403316057,1.1076146954942,-0.0331771171693023,0.879955628283283,0.0895523204839282,0.581763607358641,0.226048997567266,0.0347890762313682,0.351671190339771,0.559933815037145,0.289647068867231,-0.712893541180443,0.836673953569515,0.0348768813699972,-0.109913707995742,-0.762458658001834,-0.237478497718809,-0.316153682414045,0.272367378271819,-1.1173323123918,0.196238634369076,0.0841629313151377,0.113593845072119,-0.715847574618038,-1.51594271124458,-1.03820669199649,-1.24234532880539,-0.979191913900022,1.38343377222345,0.644925119169576,0.782901184912275,-0.429226637007991,-0.25992566064617,-0.452262501473427,-0.436967241522562,0.363334445404975,0.122601613855958,0.198644926611314,-0.364751075049918,0.133605576084778,0.236906921783252,-0.421121509317501,-0.700277713749021,-0.984065385945602,-1.30470802098759,0.0230814371202,-0.92348510391496,-0.260736512419511,-0.2264307563186,-0.857592912072977,-0.261303170466119,0.600958545821818,0.843452978707386,1.12493757045057,0.113069310065776,1.7334999820522,0.463695566521524,0.0504169888888231,-0.269186857193534,-0.281999817044933,-0.11204917300897,-0.817301228875272,-1.24154981439029,-0.0103649371600041,-0.7871725464407,-0.0806590931311321,0.0326538771368271,0.102966286172757,-0.580658998117593,-0.0286698479578173,-0.525158582613677,-0.252189546515776,-0.277082700167761,-0.518240831071432,-0.577311482747206,0.275657420057321,-0.313326222136093,0.0451968475088018,-0.445984606396199,-0.254189378391817,0.328742519851593,0.0914138644391622,0.428339466514726,0.464968822520402,-0.0723241377592942
"BBURG_Oss_1 (GE) - TPM",-0.756547789622367,-0.323304154642859,-1.04796884742913,-0.590190063522943,-1.10773934727313,0.164707758860218,0.640729448609022,1.01201149543881,0.780061000621801,0.352190270461188,-0.412063187808344,0.501606118101948,-0.731367563688764,-0.801803187752819,0.621288231736913,0.149365204915822,0.090488847988702,0.808335577917827,-0.610295736744016,0.539338701111857,0.469145698972418,0.80889639251246,0.63960762601626,-1.33273930178169,-0.826442601545756,-0.560073559752077,-0.35378284207275,-0.228741021481373,-0.518776327597442,-0.787150162761903,-0.951773692556324,-0.242084903955888,-0.247939971621068,1.07557354690437,-1.17724855593521,0.543916734520191,0.121935022396502,-0.865233364214625,0.487089553954366,-0.857303851185951,-1.15686517035413,-0.68197265789859,-0.681425632589057,-0.574809854294688,-1.47412865965959,-0.414398222806065,0.356092856550451,0.374697010280037,-0.0375574726631007,1.02207122690741,-0.63766026852721,-0.110357775611721,-0.365050607650344,0.89236060363832,-0.926643107983553,-0.279278313750744,0.558444336012643,0.743149279400427,-0.77252940272952,-0.624868302516478,-0.612853016355173,0.323155863305108,-0.217809505027077,-1.06178122003507,-1.25334774214839,-0.535324350582719,-0.0585241889302091,0.318640236319637,0.0333126947133595,-0.370226329819171,0.547443371289395,0.310425526354467,-0.394496386364202,-1.05185308122416,0.794537949688374,0.636483744116845,0.619039517442245,0.394284222392161,-0.736528116169317,-0.0675161952632801,-0.450398435300521,-0.664023168701002,-1.22597609011852,-0.330218496352784,-0.185363256863425,-0.74972990076088,0.424285435358339,-0.594297255640174,-0.526062319988498,-0.63539892925224,-0.922954996976648,-0.376609599866991,0.218144925393642,-0.0715072644909354,-1.04654785609243,-0.553115613510618,-0.20558874956997,-0.858586753704349,-1.17465284094197,1.13004665568608,-0.64427042083819,-1.21055513065567
"BBURG_Oss_2 (GE) - TPM",-1.01362494711226,0.830144860885235,-0.949342168268626,-0.554558967958535,-1.07683658190795,0.656310681005033,0.552041081545405,1.25226607527813,0.908379940668348,0.401308050078475,-0.197260402323876,0.689349479403964,0.587213148853362,-1.59035347820731,0.33394279550995,-0.0321196377962226,1.87640846121422,1.33101346483487,2.77457060758051,0.55342149731386,1.39998801211131,0.62298639993508,1.16671300219426,-1.13010689890562,-1.0098932800662,-0.656140056164157,-0.453658990826891,0.363891792017462,-0.222791187195024,-0.814629607124221,-1.16390272949222,-0.517333630024451,0.430760357749584,1.4047484325868,-0.798567681136461,0.687654659569774,-0.645241136128857,-1.182919734376,0.868313875499455,-0.705156708728839,-1.32356883506655,-1.15654991983328,-1.14370596954959,-0.984796813138564,-0.91464466294407,-0.394815253050334,-0.273841240313769,0.585804275382089,0.56665795709987,0.880480864243937,-0.181172916262095,-0.649577804165796,-0.332396747430242,0.524926655245681,-1.26212077282202,-0.214907341618784,0.0672472659920753,0.825495021607047,-1.21173992668541,-0.28158422355982,-1.22545652999535,-0.569881067087819,-0.142503459256499,-0.525662640250001,-0.599305690767509,-0.74694173074873,-0.514454571512684,0.400176745744907,0.129177780049779,-0.247869075857057,0.186802165091458,0.282937641365895,-0.558179495849548,-0.155082878031687,0.683329417709201,0.834751628976746,0.565314242771483,0.54539100406963,-0.589252930144128,0.528279646388924,-0.717356517086294,-0.693739280749362,-0.908239341751124,-0.112960409171034,0.507136898786249,-0.842039153224283,0.974803517777064,-0.669169300823412,-0.636921181878485,-0.735562031817392,-0.804599082862297,-0.562840570732842,0.454712693197253,-0.0504223585746465,-1.11179020791879,-0.52880764433428,-0.330065908300496,-0.575234050939332,-1.0872700192661,1.39692783744704,-0.835357288832876,-1.36891482388039
"BBURG_Oss_3 (GE) - TPM",-0.527393179888726,-0.483546875093403,-0.576018751617917,-0.660512370579187,-0.68953492185354,-0.487415319414412,1.72777413748025,0.662955677804191,0.751682295137614,0.143882269525083,-0.423765063544669,1.62527486544422,0.15491105512444,0.563726816380872,1.23814187030895,1.47584779115421,-0.0580028988303161,1.84691714125587,-0.744170535690266,0.344370179781372,0.398524440042766,-0.423572113982094,0.89043423845761,-1.34855906597206,-0.840738600859686,-0.377708648516926,-0.47403396799227,-0.403468042693414,-0.525967089164318,-0.60807385271803,-1.26447716795542,-0.338478865758995,0.52517365673573,0.177501981128243,-1.13749637888066,1.02750925204746,1.00060549802558,-0.818837784566029,-0.542700453421248,-0.583077747565647,-0.662185069181665,-0.794246492330813,-0.131126414095603,-0.297265020796117,-0.0233543444883052,-0.592159560617354,-1.20131341178069,-0.453564644442809,-0.534744944317237,0.857479224849703,-1.03871459200311,0.0719109947062033,0.0895240309552864,0.280419118171402,-1.38729698017536,-0.732728990558125,0.701095768268996,0.124182036077805,-0.360982160734872,0.785860137266118,-0.195145784267748,1.26390853810064,-0.221053569497635,-0.173310153942396,-0.462928747395722,0.231621204901225,-0.0497002360291037,0.508616724838943,-0.303479405566214,0.210081958926811,-0.208314389333006,0.347259637131438,-0.431028068286806,0.201351430129608,0.0352371201156897,0.292601447625302,0.244185961340419,0.340510010041561,-0.498265771301859,0.908953728670376,-0.621777957299336,-0.597755623866707,-0.571638716944844,-0.0865879665339188,-0.333453945406145,-0.727561319644291,0.187668420280537,-0.627384827859248,-0.694755384850621,-0.701824641660563,-0.733230545160964,-0.352393810973484,0.354296821739637,-0.131832206013564,-0.719217039424874,-0.736717512055003,-1.09036530263027,-1.02659842256458,-1.07345772284241,0.136267220303916,-0.662551959544817,-1.04853809471506
"BBURG_Oxs_1 (GE) - TPM",0.131705366663792,0.076043944481033,-0.925748290572877,-0.595725633968678,-1.29364408121125,-0.927511693964314,-0.963354429903026,1.32904956459509,1.16800649260759,1.28664126262831,0.434856799419199,-0.609323580839975,-0.546079418295821,0.557154490867456,-0.092364312663005,1.62873316392767,-0.152542061517306,0.350262770983089,0.927082146052044,-0.278870705640626,0.326693255187633,0.718512833424254,1.91384341401574,-0.458916056346612,0.932025791161922,0.367564523769985,-0.00892523456182375,-0.244021630383171,0.680218654276633,0.527616283709177,-0.667237253282969,-0.793749693766114,-0.677672101753157,-0.142016861554643,-0.314335696178664,-0.983747081275501,-1.25806042643181,0.296711724139841,-0.00911151381683324,1.65953774328852,-0.897056332008196,-0.785717503766654,-1.22317209916876,-0.315901826431589,-0.464984499178299,1.51729644655601,-0.775627751663967,-0.0502181004184009,-0.560089426469994,1.06812233211986,-0.337630626310306,0.514404800366981,-0.0882921014990342,-0.0918596192559157,-0.607460596152344,-0.746689339581606,0.978186631390031,1.21078986132217,-0.431542395386585,-0.533293280656583,-0.651966733296593,1.56859170324021,0.514325284074966,-0.208998062800747,-0.713533992517847,0.0548680876325191,0.587233324643395,1.32323813708952,0.992886081409726,1.10947998196442,1.27260861987789,-0.361094719696441,-0.383807312356114,1.22441579439292,-1.15701669513446,-0.900244174567074,-0.766120480041709,-0.534031102371824,-1.01423848664606,-1.30187322730135,-0.223998461266591,-0.75580723271658,-0.877392120828633,0.585781953571632,0.0875238764209521,-0.636251598163036,-0.134118044279075,-0.849894665681553,-0.783127573017614,-0.554941015692541,-0.898743922023473,-0.762532335405653,0.909739426936883,-0.0693257035779136,-0.207584468832246,-1.11429511075935,-0.602526037262704,-0.545759577150384,-0.538606097613632,0.591414786848164,-0.152934927830784,-0.290195720577985
"BBURG_Oxs_2 (GE) - TPM",0.424134225189613,-0.729103535649125,-1.03802369671211,-0.554688677705716,-1.14155658290376,-0.79040719145622,-0.412320291002583,1.31254288833598,0.789263360811149,0.653480081333221,-0.0351673160342031,-0.216086873453931,-0.51624847131629,0.94235538419453,0.892462294275363,1.57976666022042,-0.125824501676388,0.452873300941516,0.715300641275451,0.083554519446679,0.722302098730539,0.236377135501671,1.62344786607154,-0.33906285209895,0.495386368785537,0.0623728021628373,-0.166853164330326,-0.213611908772768,0.883433505435212,-0.014901621676574,-1.07481071850483,-0.27863203315885,0.102977316197865,0.479802340334625,0.0288249551159653,1.2820709273939,0.725971632161692,0.0663471851374892,-0.0323931006133888,0.749815118009019,-0.700020860613322,0.563291751545569,0.0973218917770225,-0.179233127398964,0.0215229600071473,1.77767040657859,-1.0731281007715,0.486123036523775,0.125159219089087,0.534297516936855,-0.304304995114745,0.689062615973717,0.0513857951108668,-0.470108271128724,-0.210980994453009,-0.636994208725268,0.688001737561862,1.65800643952889,-0.0943356249083383,-0.655286290811944,-0.263745400176326,2.09410592070799,1.8917576852143,-0.501018428868995,0.521214533299891,-0.366943310599896,0.750324218259609,1.97244882808684,1.72568689139174,0.882687567996819,1.10821994034165,-0.192525900391316,-0.80752201277131,1.54328695969634,-1.19773852277234,-1.50303731844057,-1.1282078368413,-0.864452409888153,-0.390234206008091,-0.0943426310305985,-0.186332675257726,-0.767293223022523,-1.12490278498603,0.236262621360627,0.322389140137159,-0.515605274012052,-0.65600596309846,-0.834359681347163,-0.799238912699466,-0.739560648549731,-0.687502222518618,-0.84946747924694,1.00801772859366,-0.110793987509478,-0.356507192578079,-0.607165253401366,-0.818867061741915,-0.886170757619761,-0.872118147667593,0.955962354038964,-0.630105966432372,-0.0120334669585328
"BBURG_Oxs_3 (GE) - TPM",0.11840926414805,0.718172567442834,-0.216238117101806,-0.445747193270795,-1.08037849033627,-1.02083302381619,-0.105370821021167,0.853120064788237,0.00074618519677677,0.470237214351085,-0.664917511938314,0.509418956378773,-0.302271114577608,0.635640207504447,1.18848764947543,1.64828237333605,0.0451246423290829,1.00639063298497,0.625318816463468,-0.0662845983523515,0.0866446765071063,0.686237438739563,0.94574262186536,0.150015216754632,-0.0501064269563629,0.00726638752774606,-0.22605155075673,-0.264956217680044,1.00351468650292,-0.446702457765342,-1.21674226161251,-0.528754428755996,-0.371596929938719,0.774171658118284,-0.401291849778902,1.34186008858137,-0.101740653855762,-0.0362212204526352,0.44572303476707,1.53356270668122,-0.712830525410558,0.0376739724112486,-0.0965780871724687,-0.265295953604685,0.233624092245369,0.777679123328223,-1.66142926189302,-0.695064078360681,-0.378273808413255,0.297018986323742,-0.365177867739778,0.256734179936706,0.0201514118022878,-0.834738526386069,-0.254386840322756,-1.11704857940015,1.0130767309168,1.32758085693951,-0.159265039839877,0.360576803633253,-0.446933518644413,1.39344063416356,1.31030080895033,-0.0582202676711168,0.38294866216324,-0.226467131378527,0.39837454423367,2.14716762817173,1.40203053474809,1.00606107991152,0.471933937172391,-0.466892270136453,-0.964699459878637,1.92077690353909,-0.522620242989019,-1.42904159568048,-0.844597831562165,-0.906110945949369,0.0959228671418228,-0.617005879518816,0.259526908205792,-0.709998773567127,-0.650189431508594,1.74136674476457,0.493134394991496,-0.571488037752746,-0.0875199347574316,-0.88693035131553,-0.862720465610313,-0.826093916036475,-0.593384266506819,-0.824441853294535,1.11118611197977,-0.0358137788862121,-0.201295219793111,-0.894638513964894,0.364120798510864,-0.769456175971111,-0.769606452340705,2.04190744924863,-0.737762059456411,-0.322910072053391
