"","ETEC_RS27305","ETEC_RS01115","ETEC_RS01170","ETEC_RS01285","ETEC_RS01525","ETEC_RS27380","ETEC_RS01650","ETEC_RS01825","ETEC_RS02285","ETEC_RS03000","ETEC_RS03040","ETEC_RS03045","ETEC_RS27540","ETEC_RS03215","ETEC_RS03255","ETEC_RS03275","ETEC_RS27585","ETEC_RS27650","ETEC_RS29770","ETEC_RS04635","ETEC_RS06480","ETEC_RS07780","ETEC_RS08380","ETEC_RS08775","ETEC_RS09395","ETEC_RS09425","ETEC_RS09430","ETEC_RS09435","ETEC_RS10025","ETEC_RS10665","ETEC_RS28080","ETEC_RS10920","ETEC_RS11475","ETEC_RS11600","ETEC_RS11950","ETEC_RS12110","ETEC_RS12755","ETEC_RS12980","ETEC_RS13920","ETEC_RS14445","ETEC_RS14670","ETEC_RS14685","ETEC_RS14695","ETEC_RS30065","ETEC_RS14790","ETEC_RS14840","ETEC_RS14880","ETEC_RS15810","ETEC_RS16360","ETEC_RS28500","ETEC_RS16575","ETEC_RS17325","ETEC_RS17330","ETEC_RS17380","ETEC_RS17400","ETEC_RS17440","ETEC_RS30130","ETEC_RS17545","ETEC_RS28640","ETEC_RS17695","ETEC_RS18095","ETEC_RS18430","ETEC_RS18495","ETEC_RS18500","ETEC_RS18770","ETEC_RS19680","ETEC_RS19690","ETEC_RS19695","ETEC_RS19860","ETEC_RS19995","ETEC_RS28795","ETEC_RS28805","ETEC_RS20785","ETEC_RS20790","ETEC_RS28865","ETEC_RS21475","ETEC_RS22185","ETEC_RS22545","ETEC_RS22585","ETEC_RS22650","ETEC_RS28995","ETEC_RS23205","ETEC_RS30195","ETEC_RS23925","ETEC_RS23990","ETEC_RS24000","ETEC_RS29175","ETEC_RS24340","ETEC_RS30245","ETEC_RS24770","ETEC_RS25120","ETEC_RS25285","ETEC_RS26225","ETEC_RS26350","ETEC_RS29535"
"ETEC_Li_2 (GE) - TPM",-0.225188322626469,-0.576479732972089,0.63583104358463,0.0700984166989358,-1.44681580588283,1.08224753961705,-0.0145386699626907,-1.13156020478145,-1.11187185031291,-0.932823557446487,0.129189819254671,1.50119290529971,-0.166666666666667,0.370083726770501,0.630198693220176,-0.238926002096147,-0.166666666666667,-0.166666666666667,1.8463091286982,-0.591251738583353,1.63057719488224,-0.66001887365565,0.751881172576622,-0.3168511598793,-0.377619263088489,-0.250953612211191,-0.730843475847008,-1.20011790770426,-1.17793890990397,-0.28684923680706,-0.245023327631206,0.912707049364152,-0.467863548773357,-1.17557982550966,-0.594858931630763,-0.561671719160083,0.575828126568483,-0.240295353173898,0.286724019378163,-0.50298790784825,-0.324338386086728,-1.04997193289186,-0.62353713615177,-0.202073207180367,-0.76216653971204,-0.769899980415286,-0.886547630224547,0.731459022138206,-0.687925123447296,-0.166666666666667,-0.371014497549083,-0.304661193090631,-0.776645536305462,-0.166666666666667,-0.356654764752025,-0.679829024057367,-0.505029466278563,-0.79069232849038,-0.166666666666667,-0.277270304230887,-0.619209929717171,-0.810116525010968,-0.550086012947012,-0.300873106251459,0.0118546403965665,0.219159630310058,0.0209343036582417,-1.20680902335355,-0.65424268816939,-0.0621041373532359,-0.389690379404867,0.260685962627131,-1.3111763450921,1.85138323083946,-0.447444685767752,-0.277647483489968,-0.450738226994554,0.610883838082152,-0.282204477291492,-1.10865809206589,-0.166666666666667,1.18514857696956,-1.10773943196102,1.01211490732856,-0.644176079911844,0.646677784271001,0.230130780913752,-0.454130322901398,-0.166666666666667,0.732044871408105,-0.379438713601558,-0.233513577670755,0.333356052405018,-0.825519321972814,-0.893186947224861
"ETEC_Li_3 (GE) - TPM",5.23632332665061,-0.576479732972089,0.546166315314945,-0.45384388407316,-0.740337520171087,0.552702334850062,1.20991420978499,-0.516997747048433,-0.634510064037789,-0.750714169102703,-0.866515049039579,-0.37098105935571,-0.166666666666667,-0.155824681782542,0.681187155299501,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,0.783388364565284,0.992049458096162,-0.862061913326674,0.15755013777023,-0.3168511598793,-0.805646010604107,0.263442215598352,1.08449048780941,-0.306632944321252,-0.436539104481428,-0.28684923680706,-1.07726782032843,-0.784171917802429,-0.485680541838674,-1.00450063693487,-0.808051542612987,-0.344346756937553,-0.429782666502778,-0.46295197347601,-0.520604694866975,-0.82668786669469,-0.300670450649044,-1.10473803972208,-1.04748917821209,5.67241331220953,-0.76216653971204,0.193490635570483,-0.498090659946995,0.412662871735608,-0.979953046232027,5.83333333333333,-0.371014497549083,-0.304661193090631,-0.709036471171689,-0.166666666666667,4.74398287240411,-0.247516564747574,0.428872253698567,-1.71422431139671,-0.166666666666667,5.04099646871775,-0.0323620492584176,-0.378081900334853,-0.315507178012273,-0.124092107489148,-0.880555781097574,1.76194169065163,0.593727902132741,-0.295335051795193,-0.585313312060151,-1.05282774796897,-0.389690379404867,-0.73454664283682,-0.173000508834347,1.462172513013,-0.447444685767752,-0.243277282612653,-0.337602036003929,-0.307806469660163,-0.634323021612592,-1.58088336672428,5.83333333333333,-0.591117472180459,-0.46472786769203,0.638958472542299,1.24192552306314,-0.96452573782355,1.83818351835534,-0.88115152714053,-0.166666666666667,-0.940881550902464,-0.379438713601558,-0.233513577670755,0.227401204345891,-0.897928621634027,-1.3777686962631
"ETEC_Mig_1 (GE) - TPM",-0.225188322626469,-0.576479732972089,0.011358254673601,0.529378685684455,0.832834599233124,-0.648410974173915,1.46829567864952,-0.398709520452445,0.671315560818049,1.22632179910514,0.0429922609373734,1.3104104542244,-0.166666666666667,-0.867368570998635,0.422161997422867,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,-0.790440936970989,-0.956159240739544,-0.862061913326674,-0.701007469406771,-0.3168511598793,2.79025738989213,2.13565501209044,-1.6351535567265,0.802198228531663,1.46376499827569,-0.28684923680706,2.03019198292596,-0.776642509531391,0.698770516781804,2.27594056140317,0.385986039524662,0.1824201966879,-0.429782666502778,0.7099998335703,-0.0840681052769716,-0.449149703582027,-0.901162475009429,-1.78372141215267,0.535475851577766,-0.202073207180367,-0.76216653971204,-0.339695657379352,-0.886547630224547,0.591668840516408,-0.979953046232027,-0.166666666666667,2.17046590010493,-0.304661193090631,-0.70308845739704,-0.166666666666667,-0.356654764752025,2.80893025629685,1.84848512423518,-0.0992738399051237,-0.166666666666667,-0.277270304230887,1.74871972899338,-1.44381765403538,-1.11548689329822,-0.228581718714558,-1.15704171399837,-1.03816998468483,-0.149810209438626,-0.605188272521461,0.510266362876412,-0.501730319450448,-0.389690379404867,-0.73454664283682,0.343769682484508,1.34643842672596,-0.447444685767752,-0.405435410132348,1.78771223402508,0.246713973605894,-0.469979398413049,-0.875346066725911,-0.166666666666667,-1.04103110035588,1.75351411020589,-0.611217878743788,-0.901550100082199,-0.96452573782355,-0.0968950382825163,-0.286451428980625,-0.166666666666667,0.0101301449936292,-0.379438713601558,-0.233513577670755,1.03395943692674,0.144826398857042,-0.699263917878463
"ETEC_Mig_2 (GE) - TPM",-0.225188322626469,-0.576479732972089,2.1881873430407,0.256541983684546,0.112064401115101,-0.648410974173915,-1.36222732453112,-0.548696513572109,1.19696575178154,0.0555749556353739,0.845596878606915,-1.36588831067553,-0.166666666666667,-0.948288368157795,0.0274718983252147,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,-0.261234054291577,-1.05438498463111,0.079286085997805,1.1821277423191,-0.3168511598793,-0.805646010604107,2.02624145377696,-0.230716019856713,0.432569852847974,2.01800833059181,-0.28684923680706,1.50776452668663,1.24387067437097,-0.190220048906775,-0.0270800981452992,2.17183489121172,-1.87121135870517,-0.429782666502778,-0.380444581568593,0.490459072712936,-0.951082756012735,-0.901162475009429,-0.644172785101943,-0.389071038806316,-0.202073207180367,-0.76216653971204,1.44932965060707,-0.886547630224547,-0.825543689804555,-0.299652696320771,-0.166666666666667,-0.371014497549083,-0.304661193090631,0.893058258827799,-0.166666666666667,-0.356654764752025,-0.679829024057367,-0.66449889407932,-1.17591502707712,-0.166666666666667,-0.277270304230887,-0.619209929717171,1.66776010723675,-1.27210397912853,-0.763666795640802,-1.22029916533712,0.250674586465502,0.354670109932523,1.33256055061051,1.72527808016316,-0.151486862187856,-0.389690379404867,2.35674263509387,1.68101776683726,-0.0711190377289851,-0.447444685767752,1.97741538176608,2.41939945073447,-1.21093576971943,0.528534065781506,-1.49845341112447,-0.166666666666667,-0.909643461763108,0.322367964346251,-0.371502859250247,2.69587923750883,0.286612977362139,-0.316960401704867,2.05163376731969,-0.166666666666667,0.192508018192948,-0.379438713601558,-0.233513577670755,-0.204349390119408,-0.372131226906948,-0.531117294565088
"ETEC_Mig_3 (GE) - TPM",-0.225188322626469,-0.576479732972089,2.32541092144221,-2.1824569306933,2.14439853580378,-0.648410974173915,-1.36222732453112,-1.29084975116631,1.71533906160513,-0.0368977246232994,-1.16618822742631,-1.36588831067553,-0.166666666666667,-0.59868839606759,2.0138378397624,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,2.13930703680003,-1.01055708220369,-0.862061913326674,-0.652395689674237,-0.3168511598793,-0.805646010604107,-0.612498058018559,2.31087784893273,-1.39639471564416,-1.47808803016568,-0.28684923680706,-1.07726782032843,-1.64474016429723,2.13466250416024,0.975704170857466,-0.808051542612987,-0.0426405077075649,-0.429782666502778,-0.42970761058517,-0.949633837167138,2.17739519596195,-0.901162475009429,-0.71646268065321,0.185810554147975,-0.202073207180367,-0.76216653971204,2.20267422113143,-0.886547630224547,-1.36930968520935,-0.979953046232027,-0.166666666666667,-0.371014497549083,-0.304661193090631,-1.38886038535868,-0.166666666666667,-0.356654764752025,-0.679829024057367,1.36071050793792,-0.506461473984413,-0.166666666666667,-0.277270304230887,-0.619209929717171,-0.428630344980043,2.30772644977758,-0.486297777261803,2.57078262949986,2.41825370022184,-1.45517826190223,1.46391601967643,0.214747557494159,-2.00046119398597,-0.389690379404867,-0.73454664283682,-0.101253539427814,-1.48373923528639,-0.447444685767752,-1.08073714666881,-1.25208828457646,-1.21093576971943,1.69925398793082,-0.821053397572541,-0.166666666666667,1.88777433035259,0.320671066160229,3.3200700970443,-0.901550100082199,-0.96452573782355,0.633793894982292,-0.63176594963149,-0.166666666666667,-0.277207888458057,-0.379438713601558,-0.233513577670755,1.39155011397835,2.65986016197831,-0.849140618128937
"ETEC_Nd_1 (GE) - TPM",-0.225188322626469,2.49044726715602,-0.835225482634333,-1.49004881629017,-0.477989628238651,-0.648410974173915,-0.361127784033109,0.838992657434621,-0.738964738798856,-0.93731196570842,-0.20394642075977,0.763857070283659,-0.166666666666667,0.18341197468361,-0.0454744518466786,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,0.104179709959478,-1.19143244168596,-0.862061913326674,-0.821408156231898,-0.3168511598793,-0.805646010604107,-0.755984653790642,0.827914955854512,-0.521596425273651,-0.251814217681574,-0.28684923680706,-0.665125358952936,0.312568620581582,0.867521073872816,-0.260029377311361,-0.491321081026323,-0.23697217110342,2.55819678880309,0.70015167759966,0.198366182668344,0.912916210663014,0.598519330304106,-0.14857460570032,1.68184374542598,-0.202073207180367,-0.76216653971204,0.0284888374516187,2.02387495613457,-0.155581437069203,-0.112248125983294,-0.166666666666667,-0.371014497549083,-0.304661193090631,-0.479320927967644,-0.166666666666667,-0.356654764752025,0.708313634174,-0.539735084989597,0.991192741732584,-0.166666666666667,-0.277270304230887,-0.619209929717171,1.38468055149882,-0.193737924201802,0.315966437757968,-0.635037214856812,0.776229881773329,0.276131670562565,-0.755218508804232,-0.851113582519906,-1.09684787981396,2.37044214622056,-0.241689532651612,0.733949007563237,-0.132419745121235,-0.447444685767752,-1.34213174200392,-0.96361624190256,-0.0509670661681376,0.266863988987084,-0.295176952616485,-0.166666666666667,0.669665228351393,0.212635890000446,-0.872905556050999,-0.13681259884226,0.232319765067625,1.02466097589721,-1.02037467621922,-0.166666666666667,0.0708163124646244,-0.379438713601558,-0.233513577670755,0.179180003438838,0.604405211056086,1.32193440948872
"ETEC_Nd_2 (GE) - TPM",-0.225188322626469,-0.576479732972089,-1.2180250415451,-0.784851050915849,-0.525068460386612,-0.648410974173915,1.02708988633527,1.72146423504449,-0.985229259482506,-0.662546543043909,0.875212425252437,0.893244258170777,-0.166666666666667,2.71426057187028,-0.321064704810457,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,1.77732593914362,-1.26888238682676,3.91396613725189,-1.13136423532158,-0.3168511598793,-0.805646010604107,-1.05430825759709,1.21507104674502,0.459494091724963,1.00520571600221,-0.28684923680706,0.234275520094849,-0.179173083623154,-1.52817045106872,0.572530411643592,-0.808051542612987,-0.632980520467444,-0.429782666502778,1.20697567948634,-0.949633837167138,-0.527388166861854,-0.219394858654017,-0.0492354794085575,0.288732285709762,-0.202073207180367,-0.76216653971204,0.701272437479563,-0.886547630224547,-0.265768104661342,2.4716223083073,-0.166666666666667,3.91964334094187,-0.304661193090631,1.50552815686155,-0.166666666666667,-0.356654764752025,-0.679829024057367,-1.15251036520815,-0.386608412920207,-0.166666666666667,-0.277270304230887,-0.619209929717171,-0.303881042828646,-0.86751181598721,-0.0279793161620178,-0.262852255802564,-1.22423828348829,-0.353283541107351,-1.17168855841089,-0.241421452821452,-1.50801390225516,-0.389690379404867,-0.73454664283682,-1.6708889134397,-0.0503238155075553,4.52698064622354,-1.29013287044425,-0.321857265654719,-0.595715964707224,0.171373534863714,0.0874769971459361,-0.166666666666667,0.854125698258517,-0.915618115032696,-1.1702549623407,-0.901550100082199,-0.96452573782355,1.90894765979349,-1.18992247932984,-0.166666666666667,1.18230945615329,5.05008365261962,-0.233513577670755,0.256055739424235,-0.767079136301354,-0.518653715257676
"ETEC_Nd_3 (GE) - TPM",-0.225188322626469,-0.576479732972089,0.958152691507018,-0.385002250364044,2.04856556916901,-0.648410974173915,-0.748639777218507,1.61006009307741,-0.281059509743784,1.44678722254538,-1.16618822742631,-0.495655003001871,-0.166666666666667,0.529402126567051,-0.650970825916484,-0.238926002096147,-0.166666666666667,-0.166666666666667,3.63949956620091,-0.550734886698092,-0.946375319663773,-0.126158452991626,-1.04002726097942,2.98565071599755,2.3123665204683,0.435225719404585,0.011735442412865,1.46320950134007,1.25500261288921,-0.28684923680706,0.943594017552808,1.46026534935121,-0.562678741167271,-0.726657150822016,-0.808051542612987,-0.154101421253121,-0.429782666502778,-0.549925486957587,0.739065808779714,-0.951082756012735,0.149323708491907,1.33424582677961,-1.04748917821209,-0.202073207180367,-0.76216653971204,0.231870806374452,0.13278817300387,1.18124087353448,-0.448124878833075,-0.166666666666667,-0.371014497549083,-0.304661193090631,-0.0509344846056923,-0.166666666666667,-0.356654764752025,-0.679829024057367,-0.4411083711865,1.0543369250145,-0.166666666666667,-0.277270304230887,-0.619209929717171,1.19592984162513,0.982079278620333,1.24308770182714,-1.28861101977814,0.485168827560951,-1.17220667642381,1.46946031123472,-1.20172803146973,1.97684331130839,-0.389690379404867,0.473768708094201,-1.01579650214917,-0.379416400268405,-0.447444685767752,-0.0996397494184946,-1.05115175166969,-0.736962021705447,0.973635790215256,1.06152766678676,-0.166666666666667,-0.263361003433031,1.19032874708641,-0.00586872836160547,0.035885966320038,0.013558148383836,-0.554609449569017,1.20018260058927,-0.166666666666667,-0.419511538536153,-0.379438713601558,-0.233513577670755,-0.0521109963067571,1.73587628501881,0.607853082002348
"ETEC_Ns_1 (GE) - TPM",-0.225188322626469,-0.576479732972089,-0.36693931097583,-0.294543723812315,-1.32262901056075,-0.648410974173915,1.44383160235722,0.699116634382721,3.54633318237084,-0.967838386381795,1.83063576960709,1.95057124086123,-0.166666666666667,-0.39436818376392,-1.69194062655838,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,-0.402133559777432,0.341655960247893,-0.301156225271523,0.392278187300593,-0.3168511598793,0.38262871502281,2.71692759434162,-1.6351535567265,-0.306599410613113,-1.47808803016568,-0.28684923680706,2.00333435462677,-0.56899675458532,1.1701217549373,1.21960251567499,-0.216192756823013,1.47345211571869,-0.429782666502778,-0.462930616372957,-0.0915491481046169,-0.951082756012735,-0.901162475009429,-1.10471714648818,-1.04748917821209,-0.202073207180367,-0.76216653971204,-1.29845622925483,-0.886547630224547,-0.0732897643683306,0.236125395141627,-0.166666666666667,-0.371014497549083,-0.304661193090631,-0.369093134996594,-0.166666666666667,-0.356654764752025,0.184822500886217,2.55274088571454,-1.02892674611088,-0.166666666666667,-0.277270304230887,2.90198570239709,-0.972439385399828,-0.892657161086808,-0.498686524876327,-0.0412615747034717,-0.456792040406075,-1.02381632246071,2.59461820793633,-0.103440030137291,-1.34637989035469,-0.389690379404867,-0.73454664283682,1.32498008205268,2.44426396498195,-0.447444685767752,-0.598640588185394,0.359816892499408,-0.849672933338741,-1.01678081683004,-0.656295386151691,-0.166666666666667,-0.321102299176124,-0.430989469689316,0.938694539675696,-0.901550100082199,2.01745679155141,0.540622152115312,0.0874766712128019,-0.166666666666667,0.73010865825337,-0.379438713601558,-0.233513577670755,-0.298020542654501,-1.40592411784096,-0.536968079473705
"ETEC_Ns_2 (GE) - TPM",-0.225188322626469,-0.576479732972089,0.0113205019868751,0.137597403231619,-1.00097984335794,0.415442788071157,0.501758653869636,-0.605431181874825,-0.957689812141483,0.905758255560406,-0.104478443410715,0.102798856303182,-0.166666666666667,-0.0808320701939719,1.27659020559247,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,-0.712664759042199,0.922800328165348,0.628313542298887,0.831846793091392,0.797871084036482,-0.279421036647024,0.732230814656627,-0.708672225761573,-0.431167579551669,-0.186554560154673,-0.28684923680706,0.969089511003387,0.737213415474369,1.29621676248264,-0.266407125619109,-0.545948119111528,-0.132438107057761,-0.429782666502778,-0.439809696278126,-0.759633334076088,-0.179826796831492,0.871736314700285,-0.280243327803552,-0.526273731808132,-0.202073207180367,0.828530261002435,0.0544118779409897,0.489713563455282,1.21341899856942,-0.979953046232027,-0.166666666666667,-0.371014497549083,-0.304661193090631,1.62181822053912,-0.166666666666667,0.546895716785971,-0.296919907663931,-0.234394774911786,-0.931049198756993,-0.166666666666667,-0.277270304230887,-0.619209929717171,-0.765270930602886,-0.206648239409427,-0.884096756934803,1.02709429569278,-0.79070719384661,0.264071320798226,-0.00480576163054524,0.743684731460141,-0.351500680299969,-0.389690379404867,-0.32669343049751,0.319182551540603,0.255768754267696,-0.447444685767752,-0.0731659419991192,2.04971247909689,0.388909134613842,-0.0558650200332561,-0.636517405886393,-0.166666666666667,1.27326172108917,-0.240308639045765,2.61503453733361,-0.585129134041672,1.34646251834431,1.18012979908593,-0.991836576380336,-0.166666666666667,1.08808979810739,-0.379438713601558,-0.233513577670755,-0.388114333157035,-0.00519656070305471,-0.558605753690142
"ETEC_Ns_3 (GE) - TPM",-0.225188322626469,-0.576479732972089,0.528197873778966,-0.426794588909936,-0.869590239597604,0.352743759480155,-1.36222732453112,-0.000803939822241764,-1.26450612302659,0.045785224102742,0.832085999296314,-0.260185130855402,-0.166666666666667,-0.553265793325249,-0.76534301758417,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,0.388650302353375,0.05397685402227,-0.394548897326223,-0.889415544663938,-0.3168511598793,-0.805646010604107,-1.06534156492263,-1.28640217675398,-0.488053972527683,-0.783564621392189,-0.28684923680706,-0.435349917154379,1.7624482704487,0.107478663344237,-0.890383186516128,-0.31473922387693,-0.0531032128917664,1.89712815530471,-0.192823085335624,-0.949633837167138,-0.951082756012735,-0.901162475009429,-0.368851948915717,-1.04748917821209,-0.202073207180367,0.734781338321755,-0.931738234128309,-0.238972531973436,-0.559138481785442,-0.304221502919377,-0.166666666666667,-0.371014497549083,-0.304661193090631,0.594409000162802,-0.166666666666667,-0.356654764752025,-0.679829024057367,-0.4252872780565,-1.56185588075605,-0.166666666666667,-0.277270304230887,-0.619209929717171,-1.13079206756076,-0.507553317327339,-0.775866300243565,-0.445143296653593,-0.0125858453390173,1.06159287819709,-0.830243257780575,-0.276091075430687,-0.171342894950149,-0.389690379404867,0.0330855050173174,-0.838539982479737,0.387105069400851,-0.447444685767752,0.0237858286920319,1.22688359700044,2.1012892593236,-0.410180274158282,0.0375826064532788,-0.166666666666667,-0.815407756508321,-1.09390543295606,0.119935277904579,-0.901550100082199,-0.96452573782355,0.216524761549133,-0.880931889062288,-0.166666666666667,-0.445312642884689,-0.379438713601558,-0.233513577670755,-0.210271874001449,-0.38931019237931,-1.2376077956356
"ETEC_Oss_1 (GE) - TPM",-0.225188322626469,0.78943209357053,-0.433858353758959,0.12533675602972,-0.267649888930661,0.210423676520186,-0.5819759596184,-0.81656768731627,-0.320147030227965,0.0469697339149242,-0.166233738667961,-0.417367395832407,-0.166666666666667,-0.382027798759714,-1.59120130585721,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,-0.26906472193512,-0.889813710015299,0.474782313609243,0.030455747958323,-0.3168511598793,-0.380831757406076,-0.114717316997371,-0.737630646998041,-0.0977035163502604,0.0113939375480577,-0.28684923680706,-0.710157509496067,0.611484419051375,-0.695060890082727,-0.360065673945669,0.461503599350049,-0.831442498394663,-0.429782666502778,0.0561015350219504,-0.745120745423097,2.48817600141455,-0.614915066212147,-0.489068208770914,-0.20594891862289,1.19807573192294,2.12716614416246,-1.04296319347136,-0.886547630224547,-0.442642269438686,0.179391547922139,-0.166666666666667,-0.371014497549083,0.729482427545362,-1.06479640817232,-0.166666666666667,-0.356654764752025,-0.0615943959600745,-0.249942618546202,-0.744894864333629,-0.166666666666667,-0.277270304230887,-0.339466522616521,-1.47014809439648,-1.38673377021027,-1.15142460802123,0.644798270398748,-0.328071293302505,-1.14675009099638,0.905313064404956,0.679266734338796,-0.532832920836675,-0.389690379404867,1.67998520413264,-0.480846256667761,-1.08251606243832,2.33730938896553,-0.461481686090079,-0.810261546436585,-0.86652696996157,-2.02516857339606,-0.346152916002652,-0.166666666666667,-0.475362747426889,-1.00529690850367,-1.06427793655592,0.460809025490373,0.279227155161694,-1.25122947914521,0.551146563891741,-0.166666666666667,0.175953586543376,1.14032322037229,-0.233513577670755,-0.460029143609898,-0.568864949649269,-0.576194047185268
"ETEC_Oss_2 (GE) - TPM",2.42007964264934,0.117449459104562,-0.402050207888643,-0.215145450686229,0.927561875719892,0.805978745785449,-0.342928567578116,-0.648313069842109,0.0465731349705956,0.0702528501238563,-0.150167139061901,-0.562754048413371,-0.166666666666667,0.153488336234493,-0.670138940888954,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,-0.822099228867887,-0.38785225370925,-0.182900040549954,0.966531087095111,-0.3168511598793,-0.661766049007973,-0.0912292014514355,0.0874067803288612,0.0551187558802405,-0.57003964920539,4.11938452287456,0.787776149595563,-0.498502118599835,0.105417178753458,0.233069563678532,2.20183996830086,-0.286498602023997,-0.429782666502778,0.747920207117629,0.297160588175572,0.85642679590583,-0.707264714615202,1.01162009181144,-0.00241393076032227,-0.202073207180367,-0.76216653971204,0.725818426761053,-0.133955421434078,-0.506216237390631,1.57231998467602,-0.166666666666667,1.45940893234606,0.746098356542821,-0.565683334009407,-0.166666666666667,0.137441163316426,-0.261050351684188,-0.160492965851845,0.270074874674727,-0.166666666666667,1.01067354975379,-0.0507336548777671,0.0341616110909946,-0.705184367843109,-0.705050384374829,0.905620999302422,-0.440770739193091,-0.253873739000688,-0.190075347037394,0.756330451414959,0.162698430435707,2.10836260325654,0.826661403881708,0.263772631696493,-0.940179557172457,0.259929724779903,-0.0892935990999521,-0.667533310629299,0.538776880667634,-0.190739723427264,-0.483097009159406,-0.166666666666667,0.833579741725245,-0.623836961847373,-0.504488022147489,0.136636351452358,0.479744757345828,0.479628102922691,0.308247984366105,-0.166666666666667,-0.768386947106957,1.16474173926887,-0.233513577670755,-0.64084175783033,-0.469409002126099,-0.889096407447633
"ETEC_Oss_3 (GE) - TPM",-0.225188322626469,-0.576479732972089,-0.580827719032065,-0.204868231473516,0.161539403334591,-0.648410974173915,0.255224181208671,-0.908501623955627,1.60910853642996,0.85084276196848,-1.16618822742631,-0.218896182913475,-0.166666666666667,-0.936126137859343,-0.278484712259566,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,-0.220941586686982,-0.623451124257941,-0.862061913326674,0.70528409533167,-0.3168511598793,1.24916836917906,1.60535602098188,-0.911604787415646,-0.45413489378379,-1.11785894849915,-0.28684923680706,0.254508726967029,-0.156563749079175,-0.891897752151707,-0.583887035265438,-0.808051542612987,-1.36827813808285,-0.429782666502778,-0.75693169753635,1.27612008786454,-0.951082756012735,2.56026382461605,-1.78372141215267,1.66618158307386,-0.202073207180367,-0.76216653971204,-0.882856042033722,-0.886547630224547,2.55267110358869,-0.979953046232027,-0.166666666666667,-0.371014497549083,-0.304661193090631,0.962371883347538,-0.166666666666667,-0.356654764752025,-0.679829024057367,1.63743668862786,0.427418682181453,-0.166666666666667,-0.277270304230887,-0.619209929717171,-1.5123394221986,-0.450065227786809,0.299346986146527,0.079259909709062,-0.185509486892222,1.52853820222339,0.690426930632115,1.32212299376835,-0.467865744038157,-0.389690379404867,-0.73454664283682,0.0559717637251621,0.456965764464576,-0.447444685767752,-0.661513358427882,-1.17223751471442,1.28790748564485,1.23912581266949,0.523611813002824,-0.166666666666667,-0.943773787427209,0.140748466849323,-1.16395672234381,0.334017166670411,-0.96452573782355,0.838100398021611,-1.1797437670747,-0.166666666666667,-1.64861650152352,-0.379438713601558,-0.233513577670755,0.276762960100933,-0.733710195310576,-1.3777686962631
"ETEC_Oxs_1 (GE) - TPM",-0.225188322626469,-0.576479732972089,0.595069728085431,-0.718100357138414,-0.832375151695696,-0.648410974173915,1.11111234297628,-0.316398290025382,0.779633668350813,-0.636538544413614,-0.637891149001497,-0.781244069144028,-0.166666666666667,-0.928106336588845,1.20457272754297,-0.238926002096147,-0.166666666666667,-0.166666666666667,-0.337432089511132,0.153966305237609,-0.881477066488998,0.126734347863182,0.971634564765715,-0.3168511598793,-0.281956542812211,-1.03594236509483,-1.26634664732913,-0.916106520745781,-0.376393328583993,-0.28684923680706,-0.39843535846216,1.76874618714528,1.76908893369669,2.44358833718065,-0.808051542612987,-0.204904739575871,-0.429782666502778,0.678328664370579,-0.949633837167138,0.145402705917527,1.92180783924506,-0.287487523508898,-0.355883740543145,-0.202073207180367,0.820865820158769,-0.302728676773838,-0.201732647242902,-0.512548236980656,-0.979953046232027,-0.166666666666667,0.739371157907089,-0.304661193090631,-0.789625929499168,-0.166666666666667,-0.356654764752025,3.13081246576398,1.18010860990309,0.876179982943056,-0.166666666666667,-0.277270304230887,-0.619209929717171,0.591354500920112,0.802010656007732,0.50209761127376,0.768170902790467,-0.928035369477019,1.77664590804348,1.11816682659768,0.796369625655218,0.82570150335034,-0.389690379404867,-0.73454664283682,1.84996925609752,8.35073279816792e-05,-0.447444685767752,-0.161724305118195,0.074167702971109,0.699627892852639,0.343210237994713,2.00414366990702,-0.166666666666667,0.416939463562544,0.407917076629331,0.534570342943032,0.987828048992847,1.00677704016165,-0.262074375771961,0.19927990074268,-0.166666666666667,-1.79353965632985,-0.379438713601558,-0.233513577670755,-0.391477979843086,1.77197725158623,0.549105431201193
