"","PA0222","PA0235","PA0247","PA0296","PA0437","PA0439","PA0570","PA0605","PA0675","PA0694","PA0699","PA0893","PA0896","PA0897","PA0898","PA0910","PA1171","PA1230","PA1233","PA1346","PA1632","PA1702","PA1705","PA1706","PA1711","PA1712","PA1714","PA1780","PA1786","PA1849","PA1956","PA2209","PA2257","PA2258","PA2324","PA2346","PA2348","PA2349","PA2356","PA2439","PA2478","PA2498","PA2603","PA2674","PA2703","PA2763","PA2791","PA2837","PA2880","PA2923","PA2934","PA3061","PA3133","PA3219","PA3246","PA3296","PA3375","PA3381","PA3382","PA3384","PA3661","PA3714","PA3715","PA3842","PA3860","PA3938","PA4082","PA4083","PA4096","PA4105","PA4152","PA4177","PA4188","PA4399","PA4497","PA4599","PA4756","PA4797","PA4819","PA4821","PA4859","PA4884","PA4901","PA4975","PA5079","PA5156","PA5174","PA5328","PA5386","PA5387","PA5391","PA5393","PA5404","PA5405"
"PSEUDO_Li_2 (GE) - TPM",0.839379301007323,0.321953326715415,0.403043633191356,0.199749025188543,-1.05440737668406,1.13154213400441,0.22243365198913,-0.3737797729235,1.47049363077316,0.8657608023467,1.10358785500406,-0.130842407153092,-0.0869601905922454,-0.0167053017440451,-0.298983148410541,0.323297177864417,0.612476458416212,-0.0782637496022855,-0.0656232575229778,0.752256333896912,-0.980180211155391,-0.847817743787262,-0.747323003258441,-0.856963278510319,-0.865012887238197,-1.04031881328135,-0.886417378483629,-0.205840424734585,1.87078812273173,-0.32161723952632,-0.283381486158068,0.3402905525692,0.519489337110362,1.66306242602804,2.26730571253418,0.832835292762074,0.91641968048439,-0.232963063321656,2.33290977595142,-0.438359691479142,0.439647466561795,0.613333976008988,-0.0308960469737262,1.34891895840424,-0.429669313061937,2.06542847311635,0.182798770382303,0.327807802337576,1.43641071372021,-0.291596628203226,1.2744602242174,0.604702592380347,0.260149133377166,-0.0302174617524758,-0.560363492239421,1.14675987946816,0.677205685595198,0.869105500694762,2.07594246656912,-0.0851468009372914,0.200740222054519,0.188060656580619,-0.355758463850641,-0.613394538116167,-0.107496225845775,-0.414626091972971,0.04159053912152,-0.083872482867083,0.0272106161149337,1.56105693504894,0.206537117202174,0.0174683322372175,0.557982906984466,1.09087093660336,-1.07501719125347,0.248456499484307,-0.497705279908296,0.440571113753558,-0.147328180362923,-0.00205508093621708,0.474534524137446,1.45928636136864,1.80042567807491,0.137461184435925,0.628289812389152,-0.647942000551541,0.146145958062144,0.25398753789068,1.29607035177695,1.39203242605257,-0.00321758148770304,0.754967277531404,0.867503204015598,0.0579964619263677
"PSEUDO_Li_3 (GE) - TPM",1.54227242600064,1.64768623057397,-0.109225631322268,0.0127768779625386,-0.815544384872117,1.73945774624893,-0.1281648721006,0.190279606841502,0.73222286628332,-0.527350006667205,2.05927192258838,-0.558881828401726,-0.0055312718814993,-0.285631562983647,-0.509637986890262,-0.161067245192052,-0.501147559385096,0.736248935152424,0.02870676494042,0.619731035277707,-0.980180211155391,-0.121060237079757,-0.268882682397107,-0.559822479639267,-0.446833632225764,-0.798883779587306,-0.387094103910088,1.34048342589753,0.292647224171724,1.98665353048299,0.733011968741374,0.0411220044306879,0.627584267241321,0.530778642217185,0.827797323847039,-0.253103101510141,-0.311260718322327,0.294583952615827,-0.164504805807337,-0.707236461907333,0.0480482034473763,-1.06492913678675,0.0663957397206265,2.58237929348463,-1.11855229711394,0.1095442688105,-0.493953879294982,1.02597606434546,-0.478044655200029,-1.16366532414084,1.15125747472895,1.99403621478771,-1.00288280301697,0.759655455110955,0.0321867568220597,1.80419001493491,-0.326598857154912,0.167632503191833,-1.37689252294934,0.06733580132011,0.48163732265507,-0.685659082198257,0.662766913641488,-0.18353303403257,-0.469908911518483,-0.560613070314418,0.296545512507081,-0.323761697113175,1.59057068548929,0.204873519151586,0.350680270008393,0.320640352410558,2.44649229424574,0.359513014336585,-0.449140421237303,1.20132867904375,-0.768817658483053,2.21720652426511,-0.934790946444096,0.292407451674393,-0.0138247136786576,1.12541750043568,0.0774137849076488,-0.0523916261038551,0.211259702129768,-0.510090988943709,-0.0666946456124828,0.874018836167723,0.788470115153354,-0.462779996291223,-1.06398149990662,0.336233614034126,0.8170048102869,0.424372380970816
"PSEUDO_Mig_1 (GE) - TPM",0.0941697485888916,0.125073909678605,-1.05309771687165,-0.735511268069076,-0.68663482213752,-0.284122391544399,-1.27223400180793,-0.72872024137141,1.3948302936345,-0.96009924885165,-0.98295942665059,-0.698675790943406,-0.145391096277908,0.631816634700093,-0.0916114061571776,-0.644368406497728,0.190871599473882,1.5131334556602,0.204641526502725,-0.24701414089943,-0.120276368253282,-0.709758045681633,-0.87373362190953,-0.913516608309535,-1.17986371712305,-0.520350102657378,-0.566256693391753,0.650279449787794,0.0802287253020529,0.512753078283836,0.17446480060165,-0.793964294975633,0.422331215278176,0.205014068206833,0.0847043531507503,-0.61171213572497,1.5135420589667,0.439780236117047,-0.130930951157974,-0.484771865954368,-0.441140300015482,-0.970862198258708,-0.549755721309382,0.262369193369753,-0.400593734504671,-0.853835080795839,-0.42012839013809,-0.479951016663735,-0.798711721688167,-0.541400787926458,0.99704628925525,-0.305622220798918,0.560145664803248,1.75661056018694,-0.374775263156482,-1.06934033641079,0.111564098414045,0.356895930392836,-0.319217698149542,0.467029114820254,-0.987258381604129,0.353078831969855,-1.0171005678555,-0.525646112346132,-0.766893593937195,-0.79389189782845,-0.622088248458273,-0.659971659870038,-0.128428674018983,0.399397677272767,0.173704811532896,-0.871230226300054,-0.270452531121629,-1.13005410760293,-0.253441362353997,1.59237092437702,-1.04052590002937,0.907160006121046,0.54138940025477,0.364247537973199,-0.382296929490974,0.0243308330213017,0.466187593355325,-0.847025721401466,-0.555461295829549,0.722529194807329,-0.783554502081277,0.438966609588081,-0.196094926422292,-0.55662162783736,-0.375790426241977,0.058827143935241,0.178304388391853,1.37917989110359
"PSEUDO_Mig_2 (GE) - TPM",-1.14462726701447,0.218705187044341,-0.0736813484630264,-1.10913984440338,-1.2012400312486,0.319530640780633,-0.363833541116741,-0.614430842525854,-0.914691614201999,-0.71735179114405,-1.19959007880947,-0.567958103738685,-0.209514790649811,0.670672915689649,-0.2687701586681,-0.0828833819289797,0.0300590491443905,-0.350798544237024,0.617547226205352,-0.361492592349119,0.92401140661936,-0.81776809606096,-0.569895631696468,-0.780818036479902,-0.958860448857233,-0.333828639356943,-0.53878604131559,-0.49623739911821,0.320785270395371,-0.50654061089532,-0.270868299604858,-0.324108981148771,-1.21042176954008,0.525652289134283,-0.116259498646908,-1.37054276948359,0.494977016353989,-0.322559331782158,-0.567191553203046,-0.456294878284034,-0.0556159856165485,-0.534380705801881,-0.656430858682898,0.0735141303984687,-0.298797468337916,-0.524267369380908,-1.36431161548595,-0.283227172629238,-0.803223049906978,1.50850828580791,-0.525218887640658,-0.798579283292614,0.726614128277958,-0.300615486263354,0.110496445445098,-0.101174505280231,0.710480796211382,-0.920470922490659,1.32173557302498,0.538651697361974,-0.951088239842727,0.799380349186085,-0.954458480107157,-1.04355090146844,-0.913153027799516,-1.17232953286297,-1.81900949667683,-0.408473147752332,-0.42411716967753,-0.35860507581434,-0.411427041362619,0.678218335077026,0.684834558029482,-1.20278013116982,-0.647251162648257,0.743609881790627,-1.50579949140741,0.628002728704558,0.0243583968795621,-0.398240251191563,-0.0892973556103741,-1.37852216489584,0.89436893853794,-0.954807393888543,-0.743136909378134,0.45208548776024,-0.655288725495485,0.862077499563095,-0.00915204792571149,-0.439872491153335,-1.05071814938588,0.343682820640656,1.05334966192622,0.365245076079528
"PSEUDO_Mig_3 (GE) - TPM",-0.709632945166128,-0.270268712973647,-0.927076149249237,-1.1807729032344,-1.00221864426926,-0.0170555942583873,-0.795266011522548,-1.26830313345623,0.0794660329415314,-0.816077044393081,-1.88496522849513,-1.04146820122487,-0.200412445806978,0.859056229728719,-0.0683749860689594,-0.425524091960803,-0.0988708319322944,0.490642958513627,1.410486119036,0.875424871380021,1.82075334054249,-1.14443464455463,-0.740697945312348,-0.880417041708219,-0.969601705759712,-0.23563277940904,-0.548454593311648,-0.199194681711243,-0.784569786401671,-0.0766793146792437,0.63207575934035,-0.661181504464507,-0.920079390967399,0.575794328276538,0.0971091890882672,0.51824670504817,-0.498200508223381,-0.0215922261113343,0.136442792479535,-1.09053389315414,0.211060264137169,-1.34683503005365,-0.0250321841662723,0.738989627491287,-0.895267158405769,-0.456298876167301,-0.637848640591331,0.0758520402420871,-0.388265029522139,-0.132415873703601,0.360542624007948,-0.619732716104699,0.810837943027914,0.505079227594943,-0.342175889746729,-0.618134523089975,1.52535882771334,-0.442432813939544,0.54551403262875,0.0187566126218631,-1.15134107135976,-0.0137498746168847,-1.43093446064264,-0.867327342440752,-0.986787753689245,-0.803623282952954,0.495729178776601,1.14204375489381,-0.657468137472472,0.479286156882574,0.0657205129900003,-0.995740184480987,-0.0498269732732791,-0.640755324604164,-0.762577330064753,-0.0399396635407988,-2.47432989788799,0.0343016183403171,0.265001233386632,0.252886717253947,-0.152111822927207,-1.28207543219956,0.396401430258226,-1.24856909817781,-0.788280329500534,1.0119197688758,-0.604671278252754,0.0904880872767193,1.62909140922667,-0.173530197905719,-1.10749046706823,0.00693499834567194,1.17877604668665,0.719301042744326
"PSEUDO_Nd_1 (GE) - TPM",2.35541797513458,1.46407252417007,-0.725793043718072,0.9642944283441,1.45098569531135,0.822263848746947,-0.962135564789897,0.51742054656012,1.46079549920273,-0.828321747841293,-0.577345980214821,0.807490246689801,0.282718095183183,0.399925678523485,0.274955898088899,2.12068991005965,1.98378228561499,0.36807865618524,-0.0474251074852704,1.75413329340379,0.298951693173866,0.288294515902278,0.345493042183891,1.59780184470543,0.00893637232595672,0.693885866247357,-0.569174044690026,0.807349494030568,-1.60238994478504,-0.475138326781423,1.27536821744178,3.40954915578783,0.394843482136544,-0.194533307102614,-0.13824492646382,-1.86305523906742,1.63345301362997,1.5152017158222,0.685352632429424,1.49408813241011,-1.31431409074695,1.37896581575018,-0.806950698061361,0.256667972779214,1.47469660175703,2.21826223405841,-0.222397130237538,-0.131276309637867,-0.54299133091739,1.03051187859371,0.854399122939868,-0.000676500369245942,-0.685012197968031,2.21057111330925,0.484753093286396,-0.994397972952966,-1.10038658971845,-0.335545564785478,0.338539700423122,0.644600941452979,-0.150025883361818,-1.51398578217403,-0.37860428431335,0.501524997470242,1.95485750110704,-1.52249496468451,1.46821607840702,-0.36116179369088,1.41657145518764,0.570531555446748,3.07474552350754,0.991787128899576,1.74300079334451,0.595766362152621,1.05521407607723,-1.41568648675883,0.803622261408964,-0.877619597982338,1.5411710607383,1.11496585928873,1.72850095600824,-0.847060896429233,1.69534293835138,1.34546005078489,0.525773293138495,0.598010707937219,-1.16837525275662,-1.12751983267978,-1.15299119982639,-0.529867546811412,-1.08524956208551,-0.40666546343043,-1.4370357047424,-1.08786665162897
"PSEUDO_Nd_2 (GE) - TPM",2.49925760675148,-0.350084206586734,0.341685497393423,0.958250887091781,1.45958636107452,2.01535529764225,1.43798746485487,1.18573772173729,-0.0124172676042725,1.95694562430806,-1.866989274345,1.31292877224656,0.660348898318132,0.721482056740278,0.717069873856211,0.833027131456651,1.67334369815819,2.88480171418491,3.74964945466998,-0.66255382279868,-0.980180211155391,0.394784437816161,0.450842467257761,1.73026261472978,0.604488460649281,1.19052833557115,-0.305233669569957,-1.26897077302926,1.19773303276506,-1.2053436894503,-2.4379225925877,2.11720872795735,-1.42186541429161,-0.506821441649188,-0.458114825929604,1.28223113413169,-0.0340307861387242,2.93620487638812,-0.699295543308099,-0.823007320539723,-1.68209887609735,0.209798555163915,1.15207774185431,-0.946102453192574,0.0494637905591988,0.204755562926115,-0.0685048427181221,-1.95423653041443,-0.0890770035015705,-2.01597323812928,2.79249664740796,1.03951454972727,-1.33180557513249,-2.52154375514977,-0.120959328638377,4.22247210899402,2.12704574426979,-1.95134739581418,0.815946455322518,3.49801110237218,1.5727688292006,-1.35468609326107,1.04617567439283,0.9875784169464,2.10403702050761,-0.0233682397142864,0.745607424081343,-0.378179778415857,-0.782799709690479,-1.41562292124792,3.69654679956742,-0.95905061737961,0.984239773934742,2.54439191138826,0.66846106992483,-0.62239895103681,1.02179071720921,-0.877619597982338,0.43005674592101,1.62693529651769,-1.99101041454412,-0.116112373932478,-0.175420785035532,2.45479016767325,-0.313147276605891,0.856066834246748,-1.08582934915103,3.89721911145715,0.0632727704951659,-2.33135158381319,-0.183829622341795,3.83218502699708,-0.419742524214466,-1.75218420171492
"PSEUDO_Nd_3 (GE) - TPM",-0.413957395462812,0.904519277942479,0.980989763892059,2.26796818556553,1.38757694523482,3.08318837571637,2.37985510605194,1.30484991407171,-1.79854600030998,-1.23039599247093,0.246761393585317,0.17161460455459,1.29885786409014,2.20356470314556,2.52403032577669,2.66331064960001,1.89125133100743,1.48785236446677,-0.34576032431688,1.9109563067158,2.42938574953244,-0.850245134977432,0.323716062961841,1.11881900174762,1.00890746961796,2.13630457294921,-0.281587491322298,1.15237139677289,-0.401893747616534,3.66061919398057,2.1657482871087,-0.197875843433833,0.502691203484934,-0.689509331960053,-1.23223588602529,1.6593292768349,-0.188662691041545,-1.3310464148433,-0.987367517612745,-0.279892417138989,-0.694205897395741,0.0278545690134766,3.48304805380569,0.40073242628939,2.17938720828134,-1.95043971611912,3.84180230275853,4.23309567186628,-1.26605248343357,2.20668730046334,0.876935776740823,1.07342421826974,3.35144402861085,0.523118235620093,1.58700344783922,-0.813071646276812,-1.31810798363739,2.35562274674498,0.505712935216495,-0.115310855638776,1.73311301464535,2.37087945067047,1.84416664078488,1.10944136224902,3.40009969647734,2.63983503267018,2.43663859635156,2.33988126761762,3.30644623448884,2.3135713009462,0.254984244956065,3.48023323605275,-0.416728585393821,0.77453655908808,3.84319679057651,-0.67420740231761,0.241617881190741,1.48129678229813,1.17802916192748,3.08888194967422,2.68853217247261,3.5713557853054,0.87541755556076,2.15141256085242,0.867465407413344,2.8477733034687,-0.678242792871002,-1.85287860289782,1.95628813205113,0.0676962014903622,2.20513772788298,-1.04826855436902,-1.78887644137303,-1.1967013028034
"PSEUDO_Ns_1 (GE) - TPM",-0.921401235752529,0.460588920279256,-1.63930684051085,-2.08132888045682,0.149034611935295,-1.08530077708361,-1.04912632761883,0.249351128751652,-0.87744013832466,0.261909495609657,-0.624417387412866,1.13491376659353,-0.472430170716582,-0.870600276213712,-0.432776561757363,-0.128159755257081,-1.87062108886716,-0.0825690329314325,-1.05490610991115,-0.149068324853225,0.918827831097801,-0.97050259189146,-0.885935974547727,-0.879966196701601,-1.16973907424174,-1.49945541861852,-1.02128453980902,-0.498340928290523,-2.17646257608272,0.691775160413084,-1.21998345899586,-1.06782025221194,-0.784716389295713,-0.237581807508849,-1.19869214334187,0.134575274101595,-0.389674027567833,0.680424075952162,-0.0103112027748116,-0.129572521716433,-0.625507468372562,0.689616694732022,-1.45934055850418,-0.655315214949495,-0.760343309885061,-1.00865307377698,-0.952327953425988,-0.592672559262,-0.886170557031683,0.878639755518279,0.113572717695008,-0.477450123463531,0.484588124225997,-1.61309586524953,-1.98558920445594,1.05443634939263,0.426955615795465,-0.00229758590950945,-0.187148033212161,-0.731978028503384,-0.168032843841966,0.825443954391418,-0.913904866179158,-1.04681250980835,-0.722464433079671,-0.832402068734916,-0.546372018977853,0.0826592599546738,-1.4196565304087,-0.524367767981516,1.06048587414378,-1.12056885320853,1.11272012705989,-1.12083944647318,-0.309812574516274,-1.23154324913179,0.60518776986419,-0.877619597982338,-0.0206859077110874,-0.40483467555443,0.329737489254177,-0.136327060151855,0.0638982717744164,-0.345440669034633,-1.45676409545773,-0.388981243684928,-1.12849744993912,-0.506787815259699,0.848753165556737,-1.54556441723091,0.573204978236184,0.469824525897265,0.150793068484204,0.825704770928603
"PSEUDO_Ns_2 (GE) - TPM",0.169698851232974,0.110315170502335,0.409588879437165,-1.65712967213984,-1.36266228158559,-0.644523384175432,-0.132356536603368,0.664050934995987,0.648063359016938,-0.432831677924488,0.367684165524009,1.60047321161343,-0.404926130874925,-0.864503421630244,-0.24188158965111,0.132599138345468,-1.63503364986142,-0.770763437015057,0.662413942717008,0.270897467889458,-0.255232394473795,-0.30971187386814,-0.746626608739252,-0.71191353562443,-0.767854650726361,-1.39373730624523,-0.881638120302997,-0.239310846228003,-0.576963501314882,0.450031432665885,0.79225096341044,-0.396510513074191,0.646729538184435,0.567677619412124,-1.58256248052743,-1.31291904073497,0.974541238842901,-0.523966800857004,-0.63302983042194,3.05156904622457,-0.368064185521216,0.284983426369272,-1.27917457558913,-0.838285549647743,-0.949844522062069,-1.28274524378304,-0.231810802049043,-0.355412283080849,-0.740656360084063,0.0559407457948349,0.381565345650029,-0.647444974824541,0.103781130478101,0.39158210734787,-1.60941146674416,0.351174809645715,-0.0885992682911128,-0.921122517767813,-1.32770225642721,-1.55908445684511,-1.24174817505086,0.56533757653372,-1.14161222137838,-1.19958053985404,-0.823514813908467,-0.417893401290429,-1.1183930696688,1.30273606680173,-0.904965365237289,1.02473061063454,-0.306359386004713,-0.016545011872191,0.937180713926584,-1.62816982386351,-0.729419350977782,-0.104577027926279,0.93418923511306,-0.37606271444945,-0.130900505832071,-0.809781125728156,-0.237111939626383,-0.619950777992242,-0.363406552589597,-0.193138026362315,-0.663968812868686,-0.787404865736855,-1.03669089654497,-0.208490702559495,-0.198414689663318,-0.842797100800189,0.188931466390284,-0.28065366320624,0.975446792221612,0.379871412093964
"PSEUDO_Ns_3 (GE) - TPM",-1.06219541957588,-0.798354955925283,-0.754620546902833,-1.62599851882315,-0.88937346498942,-0.467492352254811,-1.33252279279804,0.653620765487797,-0.326266142948614,-0.198086142980999,-0.560219087319588,1.13881411980512,-0.439346722193149,-0.892485584830286,-0.461708526939678,-0.857569022549506,-2.03674150177045,-0.776270996014251,-1.19389341815947,-0.366563083393827,-0.77492264949129,-0.941126481698198,-0.824464393607607,-0.623744196129896,-1.07343762834639,-1.49021371286327,-1.0945692189464,-0.269432492791838,-1.02730916654364,0.435083229326882,-0.442491050916301,-0.596830669698146,0.562235628250184,0.759868395325614,-1.86488779433674,-1.43555660527464,0.173010809600089,-0.572600139497683,-0.165160222042685,1.20324114136983,-0.623546737586409,-0.323325715702085,-1.38220454710036,-1.08222139962385,-0.556837432485663,0.259958062743358,0.27802567472946,-0.0373147865451849,-0.616679556369797,1.03450186005646,-1.12152576977068,0.0507450223264683,-0.157384331534655,1.24899671044278,-2.09362884459017,-0.352748742112995,0.603242243550089,-0.395656967271612,-0.673717794427083,-0.709858684169135,-0.277876496865134,0.167600981140734,-1.22930951337422,-1.14903956196274,-0.671415690997549,0.532221454775841,0.156955065832156,-0.330684742583912,0.499529725758976,-1.74046733137078,0.17425297299533,-0.171502657206016,-0.118476271778734,-1.49669209731796,-0.686063013987202,-0.800355541798789,0.534997153539821,-0.877619597982338,-0.927803698728936,-0.518795564410456,-0.425789939577202,-1.03147960487872,-0.383214077975167,-0.45560854833,-1.21022014790172,-1.09969151711845,-1.08713422447723,-0.921713509966102,-1.42215163723476,-0.262468605468286,-0.637034855878424,0.463755568096666,0.541320893061878,1.25448516970927
"PSEUDO_Oss_1 (GE) - TPM",0.401796416579875,-0.470490873996158,-0.752815196124166,-0.621666133631785,-1.04239117759124,-1.32047667943314,2.1979180120945,-1.24286112373134,-0.647035645649475,0.708936780767513,-0.768573091200523,-1.34256064570139,-0.828641646599722,-0.347582544814218,0.210551129262785,-0.877099801699293,-0.199815910922262,-0.824534165001452,-0.986792419560526,0.231073351677259,-0.0987998423239558,-0.791042462328559,-0.918975910201204,-0.756089342101822,-1.14192262116847,-1.17751167449091,-0.849085524044436,-1.26897077302926,-0.944888679588438,1.05880828224911,-0.414822052385283,-0.403892427078253,-1.18948124692342,0.127066994755141,2.31459756030297,-0.222667257003504,-1.33076857643961,-0.825368830906026,-1.64268551307646,-1.43085729907956,-1.18745659971514,0.869229797853252,-0.977549268978691,-1.80612829774635,0.717970267872859,-0.701558736463959,0.513797762236263,-0.68488781604866,0.666204903351008,-0.672506010949298,-0.634968526168987,-0.208711810440399,-0.25941830994707,-1.50961990583493,-0.675632367371634,-0.312261337373502,-1.13468907723002,0.275375288036711,-0.678517991310669,-1.09484166929863,-0.0911227480035642,-1.52220710795728,0.563733392637339,-0.99470055336193,-0.676418021188155,-1.54718026748274,0.0117493149518044,0.0240081956035041,-1.23485933126843,-0.173518204223534,-1.0110944264257,-0.832505196779305,-0.566777179138193,-0.267214080132003,-0.17324791186707,0.060062186476252,-0.0728891071676009,-0.267834476526415,-1.43981096129554,-2.00520199405513,-0.961139899402293,-1.13530740970881,-0.580254563778244,-0.608916850264822,-0.641175017958796,-0.781502927432476,-0.5642120737183,0.946031407146756,-0.447155160289133,-1.16514689364558,-0.49019803896771,-0.71921879379274,1.22537986934714,0.168634601498205
"PSEUDO_Oss_2 (GE) - TPM",-0.756080601987308,-0.300579199454432,-0.541251523264121,-0.573264917230992,-1.20329524050976,-0.520132621709246,-0.152421791169759,-1.42904996588452,0.384215053009268,-0.345442943556723,-0.188150296783096,-1.44285824992505,-0.890801222888956,-1.10047063919635,0.0578477869304242,0.355351381723641,-0.039219600619788,-0.591145959877811,-0.699827932570616,-0.0813718003187286,-0.980180211155391,-0.630177640735216,-1.1045555974299,-1.13398713777464,-1.31106814566463,-0.47401654067408,-0.813121391004641,-0.31690471905459,-1.00755709352619,-0.669623840194838,-0.537262386838032,-1.42983966766115,-0.989577785485473,1.45695350152512,1.77210766975342,-1.39738277098857,-0.327305317199788,-1.35079685048053,-0.164853148704381,0.0978476387637462,-1.12845142395107,0.232095062177683,-0.743189099395816,-1.91678157712285,-0.702450119645593,0.443086753353913,0.187365430849212,-0.512609266482032,0.227659705900237,0.308503049443244,-0.155112009821767,-0.0385630151394964,-0.0900855424524047,-0.965243628733059,-1.3476731825632,1.20261364521282,-1.03480947879537,0.27135894288654,0.530498752514071,-0.951505509997764,-0.903460387269911,0.0628245734846046,-0.0757724722896242,-1.13646603079634,-1.13766977721219,-0.987405130525947,-1.69276790703531,-0.516347841358685,-0.511292283639045,-1.31364032518857,-0.456865716817361,-1.20341173382188,-0.39024119779996,-0.314824748914909,-0.87398170746818,1.27760584589894,-0.118073860939354,-0.877619597982338,-1.24263980141393,-1.47440061950372,-0.992839928279279,-1.02494010138465,-0.0698083280416345,-0.847125883157364,0.314019511429831,-0.652208079895011,-0.912566018978187,0.488643507278702,-0.851267639809729,0.517258306907693,1.14100535700568,-1.54276655588065,0.260457457612138,0.802933818797784
"PSEUDO_Oss_3 (GE) - TPM",0.884595265252486,-1.74220838344379,-1.48670599207989,-1.1152524612769,-1.01413397676204,-0.273084389362709,-0.834407287486676,-0.822374802709564,-0.801865753510786,-1.23039599247093,-1.10641159506953,-1.73886113846583,-1.38634261510867,-1.22274177126259,-0.494495351919627,-1.49465156464384,-1.05093424191779,-1.38067460724123,-0.703936294231845,-0.628992039951325,0.685542762426362,-0.802074173753221,-1.10837093522919,-1.16834764719876,-1.54456650194892,-1.15789545900953,-0.754142753608729,3.1247773079196,-0.690177920179623,1.1718932544532,-2.4379225925877,-0.545661917463471,-1.81645928485884,-2.48050226598517,-1.00979399616532,-1.51655457265366,-2.49207110960956,0.367151179575732,0.759346802696718,-2.05939207282031,-1.50476605135774,-1.59559965020214,-1.02669854775379,0.649345741595947,-0.89026661546454,-1.00633439588647,-0.861928796283914,-0.419175244209444,4.05089846929386,-0.746462193830639,0.759146129619348,-0.544415176538106,0.293691174545846,0.878345000452289,-0.661628979369783,0.00656057495538851,-1.32807211994073,3.04599554674903,0.882416860175956,0.425120878840665,-1.39695045200938,-0.444812285030902,-1.42150121102968,-1.19153514741053,-1.0894528445889,-0.491441720382385,-0.410381205461364,-1.42017536610705,-1.37634300895002,-0.51990300799171,-0.380013180093644,-0.980061582222385,-1.88807483877902,-0.707625648319987,-1.00868273288197,1.39771745478123,-0.398159960949858,-0.877619597982338,0.859769665032964,-1.65296141763652,-1.46565319289244,-0.692194601139424,-1.81374245380212,-1.80345982521076,-1.97719719669187,-0.630156917909453,-1.00268631567643,-0.719378518995501,-0.183602223005125,0.719994708287204,-0.352942256338628,-1.78944456788112,0.781575688892759,2.6413242080192
"PSEUDO_Oxs_1 (GE) - TPM",0.000134117435956219,-0.794159013699813,-0.989642068010512,-0.00137694739156753,-0.809932764424156,0.352431764309469,0.816030717463002,-0.0211221132186062,0.938367121720698,0.143607192099312,-0.255179113440605,0.0412960341365386,-0.557634329273975,-0.415814608688821,-0.281358592636924,-0.108115795315245,0.539055018179603,1.83716734994076,0.0898661895152209,-1.30769971189818,-0.980180211155391,-0.686722273637223,-0.612232411991526,-0.812357744055419,-0.228635523952795,-0.418588112064122,-0.630736379009767,-0.603778640778579,0.427128473940722,-0.373569867877715,0.611463607901674,-0.940632974717774,-0.713034978610158,-1.08084702071803,0.0369007207626059,-0.306939290354511,-0.980517132892084,-0.200807261635064,0.0904649990684018,0.338172507905423,-0.559374551679987,-0.761264606065709,-0.546934791624992,-0.543908081339465,1.9178874210082,0.0625328440030588,0.543506438475459,0.172450472175717,-0.121489113614305,0.343788761383311,-0.672850559785895,-0.107485853854676,-0.629857553150846,-0.105188070598639,-0.523484785280284,-0.0918532509707147,-0.17330514531513,2.0173449890041,-0.939998405121672,-1.31457609281172,1.20448169878938,-0.273761062532287,0.620318365670099,-0.596955331132691,-0.245153617119531,-0.732649619128812,0.607623369890929,0.565250579350852,-1.14574300165465,-0.350090893233994,-0.36223186924946,-0.740303793047591,-0.834765686759581,-0.38126370897892,-0.347376874914492,-1.17050209187865,-0.382090642930374,-0.373586547470321,-0.994804471117166,-0.822819836073437,-1.13468402679476,0.878358350762036,-0.0227271462995552,-0.292744863555645,0.0892153521689527,-0.25404981227914,-0.74155884918378,-1.19187613171253,-0.228787740515436,1.21359266279435,-0.323594645922936,-0.66209362708839,-0.871862535662032,-1.99414088715547
"PSEUDO_Oxs_2 (GE) - TPM",1.48535044184037,-0.513184657786712,-0.515739379549164,-0.397470890222379,-0.711041778873974,-0.445454766594995,1.06766180376666,0.572482107113488,-0.0936937942096699,-0.307951058762133,0.563045120913611,-0.0118578109444457,-0.627590054691713,-0.607269098777766,-0.335008330795673,-0.306223847876935,0.774173015070806,0.856796249036748,0.177710787874907,-0.639892078097211,-0.980180211155391,0.020055602342123,-0.446885832125986,-0.43837033432585,-0.260324571889813,-0.479278774210657,-0.509675932753871,-0.673530025706617,-1.03031742707337,0.365201690109625,-0.110031980953233,-1.31469525532723,0.0309343350769348,-0.846018563370462,1.11163300745544,-0.726310036817247,-0.105180039862832,-1.14529460457868,0.631836998018166,0.468923439850309,-0.430309166309534,-0.639787733382244,-0.323232057816202,0.0449921326824167,1.33331250533462,0.752401675304812,1.40112781499342,0.0333951071215063,0.397561396776284,-0.757900472162079,-2.1367093990696,0.640904645784565,-0.725712451411918,-0.275373221087759,-0.216709454320096,0.507846133396444,0.258900118981445,0.59721337194228,0.178984035282004,-0.0128349282536446,2.00912242968988,0.79043274584419,1.07067289708776,-0.777747188382403,-0.139071902770826,0.174386624294925,0.181475163184983,-0.085878933202205,0.554546537480277,0.931650774876729,-0.17944941783296,1.17645605757965,-0.611135454831191,-0.38570335591743,-0.145472367906491,-0.421752311052282,0.0624365975739089,0.64511508216078,0.985619476540514,-0.354428780976056,1.56795502553405,-0.396217956895744,0.621989710233906,0.401625164650714,0.173890173255587,-0.497021550639797,-0.412332882761196,-0.937607500080637,-0.566067598299101,0.0534963558738261,-0.568451028592365,-0.148032193006379,-0.646948548469312,-0.0814450615892754
